"date","Kansas/Allen","Kansas/Anderson","Kansas/Atchison","Kansas/Barber","Kansas/Barton","Kansas/Bourbon","Kansas/Brown","Kansas/Butler","Kansas/Chase","Kansas/Chautauqua","Kansas/Cherokee","Kansas/Cheyenne","Kansas/Clark","Kansas/Clay","Kansas/Cloud","Kansas/Coffey","Kansas/Comanche","Kansas/Cowley","Kansas/Crawford","Kansas/Decatur","Kansas/Dickinson","Kansas/Doniphan","Kansas/Douglas","Kansas/Edwards","Kansas/Elk","Kansas/Ellis","Kansas/Ellsworth","Kansas/Finney","Kansas/Ford","Kansas/Franklin","Kansas/Geary","Kansas/Gove","Kansas/Graham","Kansas/Grant","Kansas/Gray","Kansas/Greeley","Kansas/Greenwood","Kansas/Hamilton","Kansas/Harper","Kansas/Harvey","Kansas/Haskell","Kansas/Hodgeman","Kansas/Jackson","Kansas/Jefferson","Kansas/Jewell","Kansas/Johnson","Kansas/Kearny","Kansas/Kingman","Kansas/Kiowa","Kansas/Labette","Kansas/Lane","Kansas/Leavenworth","Kansas/Lincoln","Kansas/Linn","Kansas/Logan","Kansas/Lyon","Kansas/Marion","Kansas/Marshall","Kansas/McPherson","Kansas/Meade","Kansas/Miami","Kansas/Mitchell","Kansas/Montgomery","Kansas/Morris","Kansas/Morton","Kansas/Nemaha","Kansas/Neosho","Kansas/Ness","Kansas/Norton","Kansas/Osage","Kansas/Osborne","Kansas/Ottawa","Kansas/Pawnee","Kansas/Phillips","Kansas/Pottawatomie","Kansas/Pratt","Kansas/Rawlins","Kansas/Reno","Kansas/Republic","Kansas/Rice","Kansas/Riley","Kansas/Rooks","Kansas/Rush","Kansas/Russell","Kansas/Saline","Kansas/Scott","Kansas/Sedgwick","Kansas/Seward","Kansas/Shawnee","Kansas/Sheridan","Kansas/Sherman","Kansas/Smith","Kansas/Stafford","Kansas/Stanton","Kansas/Stevens","Kansas/Sumner","Kansas/Thomas","Kansas/Trego","Kansas/Unassigned","Kansas/Wabaunsee","Kansas/Wallace","Kansas/Washington","Kansas/Wichita","Kansas/Wilson","Kansas/Woodson","Kansas/Wyandotte"
"2020-04-07","","0","2","1","3","7","","8","","3","5","","","1","2","32","","1","6","","","1","38","","","","","11","1","10","4","1","","","","","1","","","4","","","1","3","1","219","","","","8","","43","","5","","25","3","","10","","2","2","9","2","1","","1","","","3","2","3","","","3","1","","11","2","","17","","","","7","1","134","1","47","","","","1","","1","2","","","0","1","","","","","3","195"
"2020-04-08","","0","2","1","4","7","","8","","3","5","","","1","3","35","","1","4","","","1","38","","","","","11","2","10","4","1","","","","","1","","","4","","","1","5","2","244","","","","9","","59","","5","","26","3","","11","","2","2","11","2","1","","1","","","3","2","3","","","5","1","","10","3","","19","2","","","7","1","154","3","50","","","","1","","1","2","","","0","1","","","","","3","245"
"2020-04-09","","0","2","1","4","7","","8","","3","5","","","1","3","36","","1","6","","","1","38","","","","","12","2","10","5","1","","","","","1","","","4","","","1","5","2","252","","","","11","","61","","5","","27","3","","13","","3","2","11","2","1","","1","","","3","2","3","","","5","1","","11","3","","20","2","","","8","1","161","3","56","","","","1","","1","2","","","0","7","","","","","3","272"
"2020-04-10","","0","2","1","4","7","","8","","3","5","","","1","3","36","","1","6","","","1","38","","","1","","12","2","10","5","1","","","","","1","","","4","","","1","5","2","252","","","","11","","61","","5","","27","3","","13","","3","2","11","2","1","","1","","","3","2","3","","","5","1","","11","3","","20","2","","","8","1","161","3","56","","","","1","","1","2","","","0","7","","","","","3","272"
"2020-04-11","","1","3","1","4","7","","8","","3","6","","","1","3","38","","1","6","","","1","39","","","1","","15","5","12","5","1","","","","","1","1","","4","","","1","5","2","283","","","","18","","75","","5","","27","3","","13","","3","2","14","2","1","","2","","","3","2","3","","1","5","1","","11","4","","20","2","","","8","1","191","3","73","","","","1","","2","2","","","0","1","","","","","3","315"
"2020-04-12","","1","3","1","4","7","","8","","3","6","","","1","3","38","","1","6","","","1","39","","","1","","15","13","12","5","1","","","","","1","1","","4","","","1","5","3","304","1","","","18","","85","","5","","27","3","","13","","3","2","14","2","1","","2","","","4","2","3","","1","5","1","","11","4","","20","2","","","9","1","196","5","74","","","","1","1","2","2","","","0","1","","","","","3","332"
"2020-04-13","","1","3","1","4","7","","9","","3","6","","","1","3","40","","1","6","","","1","40","","","2","","17","16","12","8","1","","","","","1","1","","4","","","1","5","3","309","1","","","18","","90","","5","","30","4","","13","","3","2","14","2","1","","2","","","4","2","3","","1","5","1","","13","4","","21","2","","","10","1","200","6","78","","","","1","2","2","2","","","0","1","","","","","3","337"
"2020-04-14","","0","3","1","4","7","","9","","3","6","","","1","3","41","","1","6","","1","1","40","","","4","","17","17","12","10","1","","","","","1","1","","5","","","1","5","3","323","0","","","19","","95","","5","","32","5","","14","","4","2","11","2","1","","2","","","4","2","3","","1","5","1","","14","4","","23","2","","","13","1","206","6","80","","","1","1","2","2","2","","","0","1","","","","","3","345"
"2020-04-15","","0","3","1","5","7","","10","","3","7","","","1","3","45","","1","6","","1","1","41","","","4","","18","32","12","9","1","","","","","1","1","","5","","","1","5","3","334","0","","","20","","95","","6","","32","5","","14","","4","2","11","2","1","","2","","","4","2","3","","1","5","1","","14","4","","25","2","","","13","1","209","7","82","","","1","1","2","2","2","","","0","1","","","","","4","363"
"2020-04-16","","0","3","1","5","7","","10","","3","7","","","1","3","45","","1","6","","1","1","42","","","4","","21","51","12","9","1","","","","","1","1","","5","","","1","5","3","343","0","","","20","","115","","6","","48","5","","15","","4","2","11","2","2","","2","","","4","2","3","","1","5","1","","14","4","","26","3","","","15","1","219","13","84","","1","1","1","2","3","3","","","0","1","","","","","4","379"
"2020-04-17","","0","4","1","6","7","","11","1","3","7","","","2","3","45","","1","6","","1","1","42","","","4","","27","84","12","9","1","","","","","2","1","","5","","","1","6","3","358","0","","","20","","115","","6","","47","5","","15","","4","2","12","2","2","","2","","","4","2","3","","1","5","1","","14","4","","27","3","","","15","1","231","24","90","","1","2","1","3","3","3","","","0","1","","","","1","4","400"
"2020-04-18","","0","4","1","6","7","","12","1","3","7","","","2","3","46","","1","6","","1","1","43","","","4","","31","107","12","9","1","","","","","2","1","","5","","","1","5","3","369","0","","","20","","123","","6","","57","5","","15","","4","2","12","2","2","","2","","","4","2","3","","1","6","1","","14","4","","27","4","","","15","1","238","35","90","","1","2","1","3","3","3","","","0","1","","","","1","5","412"
"2020-04-19","","0","5","1","6","7","","12","1","3","7","","","2","3","47","","1","6","","1","1","43","","","8","","35","127","12","9","1","","","1","","2","1","","5","","","1","5","4","372","1","","","20","","128","","6","","77","5","","16","","4","2","12","2","2","","2","","","4","2","3","","1","6","1","","14","4","","27","4","","","15","1","242","47","91","","1","2","1","3","3","3","","","0","1","","","","1","5","417"
"2020-04-20","","0","6","1","7","7","","12","1","3","7","","","5","3","47","","1","6","","1","1","43","1","","8","","41","180","12","9","1","","","1","","2","1","","5","1","","1","6","4","377","2","","","20","","135","","6","","77","5","","17","","4","2","12","2","2","","2","","","4","2","3","","1","6","1","","15","4","","29","4","","","17","1","250","79","94","1","1","2","1","4","4","3","","","0","2","","","","1","5","427"
"2020-04-21","","0","6","1","9","7","","12","1","3","7","","","5","3","47","","1","6","","1","3","43","1","","8","","42","187","12","9","1","","","0","","2","1","","5","1","","1","6","4","384","4","","","20","","136","","6","","111","5","","19","","4","2","12","2","2","","2","","","4","2","3","","1","6","1","","15","4","","31","4","","","17","1","283","96","94","2","1","2","1","4","4","3","","","0","2","","","","1","5","433"
"2020-04-22","","0","6","1","9","7","","13","1","3","7","","","4","3","47","","1","6","","1","3","43","1","","8","","56","208","12","9","1","","","0","","2","1","","5","1","","1","6","4","396","4","","","20","","150","","6","","110","5","","19","","4","2","12","3","2","","2","","","5","2","3","","1","6","1","","16","4","","34","4","","","17","1","295","142","96","2","1","2","1","4","4","3","","","0","3","","","","1","5","473"
"2020-04-23","","0","8","1","9","6","","13","1","3","7","","1","4","3","48","","1","6","","1","3","44","1","","8","","127","288","12","9","1","","","1","","2","1","","5","6","","1","7","4","403","9","","1","20","","154","","6","","158","5","","20","","4","2","13","3","2","","2","","","5","2","3","","1","8","1","","17","4","1","37","4","","","17","1","316","249","100","2","1","2","1","4","6","3","","","0","6","","","","1","5","490"
"2020-04-24","","0","8","1","9","6","","13","1","3","7","","1","4","3","48","","2","6","","1","3","46","1","","8","","162","350","12","9","1","","1","2","","3","1","","5","6","","1","8","4","417","10","","1","21","","154","","6","","174","5","","20","1","4","2","13","3","2","","2","","","5","2","3","","1","8","1","","24","4","3","40","4","","","18","1","323","291","100","2","3","2","1","4","6","3","","","0","6","","","","1","5","527"
"2020-04-25","","0","8","1","9","6","","13","1","3","7","","1","4","3","48","","2","6","","1","3","48","1","","8","","162","419","12","10","1","","1","2","","3","2","","5","7","","1","8","4","424","11","","1","21","","169","","6","","176","5","","20","1","5","2","16","3","2","","2","","","5","2","3","","1","9","1","","24","4","3","43","5","","","19","1","334","314","101","2","3","2","1","4","6","3","","","0","10","","","","1","5","555"
"2020-04-26","","0","9","1","9","6","","13","1","3","7","","1","4","3","48","","2","7","","2","3","48","1","","8","","202","459","12","10","1","","1","2","","3","2","","5","7","","2","8","4","430","11","","1","21","","177","","6","","176","5","","20","2","5","2","16","3","2","","2","","","5","2","3","","1","9","1","","26","4","3","44","6","","","19","1","338","336","101","2","3","2","1","4","6","3","","","0","13","","","","1","5","565"
"2020-04-27","","0","9","1","9","6","","14","1","3","7","","1","4","3","48","","3","7","","2","3","49","2","","8","","238","516","12","10","1","","1","3","","3","2","","6","7","","2","8","4","440","12","","1","21","","184","","6","","177","5","","20","2","5","2","16","3","2","1","2","","","5","2","3","","1","9","1","","27","4","3","45","6","","","20","1","339","393","106","2","3","2","1","4","7","3","","","0","15","","","","1","5","573"
"2020-04-28","","0","9","1","9","6","","15","3","4","7","1","1","5","3","48","","3","7","","2","3","49","2","","8","","270","544","13","11","1","","1","4","","3","2","","6","7","","2","8","4","446","14","","1","21","","187","","6","","193","5","","20","2","5","2","16","3","3","1","2","","","5","2","3","","1","9","1","","27","4","3","47","6","","","20","0","354","444","108","2","3","2","1","4","8","3","","","0","15","","","","1","5","585"
"2020-04-29","","0","9","1","9","6","","16","3","4","8","2","1","4","4","48","","3","7","","2","3","49","3","1","8","","270","600","13","11","1","","2","4","","3","2","","6","7","","2","9","4","454","14","","1","22","","197","","6","","201","5","","20","3","5","3","16","3","3","1","3","","","5","2","4","","1","10","1","","35","4","3","47","6","","","21","0","366","472","112","2","3","2","1","6","8","3","","","0","18","","","","1","5","619"
"2020-04-30","","0","9","1","9","6","","16","3","4","8","2","1","4","4","48","","3","8","","2","3","50","3","1","8","","404","675","14","11","1","","4","4","","3","2","1","7","7","","2","9","4","464","16","","1","22","","356","","6","","218","5","","22","5","5","3","17","3","3","1","2","","","5","2","4","","1","13","1","","36","4","3","49","6","","","21","0","402","527","117","2","4","2","1","6","9","3","","","0","21","","1","","1","5","677"
"2020-05-01","","0","10","1","9","6","","14","3","4","8","2","1","4","4","48","","3","8","","2","3","51","4","1","8","","503","702","14","11","1","","5","5","","3","2","1","7","7","","2","9","4","471","19","","1","22","","372","","6","","230","5","","22","6","5","3","17","3","3","1","2","","1","5","2","4","","1","13","1","","39","4","3","51","6","","","21","1","408","528","121","2","4","2","1","6","9","3","","","0","22","","1","","1","6","710"
"2020-05-02","","0","10","1","9","6","","14","3","4","8","2","1","4","4","48","","3","8","","2","4","51","4","0","8","","550","770","16","11","1","","5","5","","3","4","1","8","7","","2","10","4","486","19","","1","22","","386","","6","","245","5","","22","10","5","3","17","3","3","1","2","","1","5","2","4","","1","13","1","","40","4","3","52","6","","","21","1","418","539","126","2","5","2","1","6","10","3","","","0","23","","0","","1","6","762"
"2020-05-03","","0","11","1","9","6","1","14","3","4","8","2","1","4","4","49","","3","8","","2","4","51","4","0","8","","550","815","17","11","1","","7","5","","3","4","1","8","7","","2","10","4","498","19","","2","22","","498","","6","","248","5","","23","10","5","3","18","3","3","1","2","","2","5","2","4","","1","15","1","","41","4","3","54","6","","","21","1","426","547","127","2","5","2","1","6","11","4","","","0","24","","0","","1","6","826"
"2020-05-04","","0","11","1","9","6","1","14","3","4","8","2","2","4","4","49","","3","8","","2","4","51","4","0","8","","586","832","19","11","1","","7","6","","3","4","1","8","8","","2","10","4","504","21","","2","22","","529","","6","","255","5","","23","11","5","3","19","3","3","1","2","","2","5","2","4","","1","15","1","","40","4","3","55","6","","","21","1","436","599","128","2","5","2","1","7","12","4","","","0","27","","0","","1","6","879"
"2020-05-05","","0","12","1","9","6","1","14","3","4","8","2","8","5","4","49","","3","8","","2","4","51","4","0","8","1","659","869","19","11","1","","7","6","","3","4","1","9","8","","2","10","4","513","23","","2","22","","602","","6","","265","5","","23","12","5","3","20","3","3","1","2","","2","5","2","4","","1","15","1","","40","4","3","55","6","","","21","2","439","622","133","2","5","2","1","7","12","4","","","0","27","","0","","1","6","896"
"2020-05-06","","0","12","1","12","6","1","14","3","4","8","2","9","4","4","50","","3","8","","2","4","56","4","0","8","1","740","880","20","13","1","","8","6","","3","4","1","9","8","","2","11","4","521","24","","2","22","","783","","6","","271","5","","25","13","5","3","20","3","3","1","2","","2","5","2","4","","1","15","1","","40","4","3","55","6","","","21","2","441","640","137","2","5","2","1","7","14","4","","","0","27","","0","","1","6","910"
"2020-05-07","","0","12","1","12","6","1","14","3","4","8","2","17","4","4","50","","3","8","","2","7","56","4","0","8","1","791","930","20","13","1","","8","6","","3","5","1","9","9","","2","12","4","553","26","","2","22","","885","","6","","282","5","","25","16","5","3","20","3","3","1","2","","2","5","2","4","","1","15","1","","41","4","3","56","6","","","21","2","454","664","140","2","5","2","1","7","14","4","","","0","27","","0","","1","6","942"
"2020-05-08","","0","12","1","17","6","1","14","3","4","8","2","17","4","4","50","","3","8","","2","7","56","4","0","8","2","861","1024","20","14","1","","11","7","","3","7","1","9","14","","2","12","4","576","28","","2","22","","906","","6","","294","5","","25","21","5","3","21","3","3","1","2","","2","5","2","4","","1","16","1","","41","4","3","57","6","","","21","3","457","678","149","2","5","2","1","9","14","4","","","0","27","","0","","1","6","1000"
"2020-05-09","","0","12","1","19","6","1","14","3","4","8","2","17","4","4","50","","3","8","","2","7","56","4","0","8","2","902","1061","20","14","1","","11","7","","3","8","1","9","15","","3","12","4","583","30","","2","22","","908","","6","","298","5","","25","21","6","3","21","3","3","1","2","","2","5","2","4","","1","16","1","","41","4","3","57","6","","","21","3","458","681","160","2","5","2","1","9","17","4","","","0","27","","0","","1","6","1045"
"2020-05-10","","1","13","1","21","6","1","14","3","4","8","2","17","4","4","50","","3","8","","2","8","56","4","0","8","2","902","1099","23","14","1","","11","7","","3","8","1","9","16","","4","12","4","591","30","","2","22","","918","","6","","302","5","","25","21","6","3","21","3","3","1","2","","2","5","2","4","","1","19","1","","41","4","3","58","6","","","21","3","468","686","160","2","5","2","1","9","17","4","","","0","27","","0","","1","6","1078"
"2020-05-11","","1","14","1","22","6","1","14","3","4","8","2","19","4","4","50","","3","8","","2","8","57","4","0","8","2","992","1132","26","14","1","","11","8","","3","7","1","9","16","","4","13","4","604","31","","2","22","","937","","6","","303","5","","26","22","6","3","21","3","4","1","2","","2","6","2","4","","1","19","1","","41","4","3","58","6","","","21","4","469","707","166","2","5","2","1","9","18","4","","","0","27","","0","","1","6","1086"
"2020-05-12","","1","14","1","23","6","1","14","3","4","8","2","19","4","4","50","","3","8","","2","8","58","4","0","8","2","994","1170","28","14","1","","11","8","","3","7","1","9","15","","4","15","4","607","32","","2","22","","938","","6","","303","5","","26","22","6","3","21","3","4","1","2","","2","6","2","4","","1","19","1","","41","4","3","58","6","","","23","4","471","727","173","2","5","2","1","9","18","4","","","0","27","","0","","1","6","1086"
"2020-05-13","","1","15","1","24","6","1","14","3","4","8","2","19","4","4","50","","3","8","","2","9","58","4","0","8","2","1101","1229","30","14","1","","12","10","","3","8","1","9","16","","12","16","4","612","34","","2","22","","950","","6","","305","5","","26","22","6","3","20","3","4","1","2","","2","6","2","4","","1","18","1","","41","4","4","59","6","","","23","6","507","743","178","2","5","2","1","9","18","5","","","0","27","","0","","1","6","1098"
"2020-05-14","","1","15","1","28","6","1","14","3","4","8","2","19","4","4","50","","4","8","","2","9","58","4","0","8","2","1175","1250","30","14","1","","12","10","","3","8","1","10","16","","23","19","4","619","34","","2","22","","955","","6","","308","5","","26","22","6","3","20","3","4","1","2","","2","6","2","4","","2","18","1","","41","4","4","59","6","","","23","6","527","754","179","2","5","2","1","9","26","5","","","0","27","","0","","1","6","1114"
"2020-05-15","","1","15","1","30","6","3","18","3","4","8","2","20","4","4","50","","4","8","","2","9","59","4","0","8","2","1234","1296","32","14","1","","13","12","","3","9","1","10","16","","23","19","4","638","36","","2","22","","958","","6","","310","5","","26","22","6","3","20","3","4","1","2","","2","6","2","4","","2","19","1","","41","4","4","60","6","","","23","8","530","758","184","2","5","2","1","9","26","6","","","0","28","","0","1","1","6","1129"
"2020-05-16","","1","15","1","30","6","3","18","3","4","8","2","20","4","4","50","","4","8","","2","9","60","4","0","8","2","1234","1311","32","14","1","","14","12","","3","9","1","10","16","","24","19","4","642","36","","2","22","","958","","6","","310","5","","26","22","6","3","20","3","4","1","2","","2","6","2","4","","2","19","1","","41","4","4","60","6","","","24","8","534","758","185","2","6","2","1","9","26","6","","","0","28","","0","1","1","6","1153"
"2020-05-17","","1","15","1","31","6","3","18","3","4","8","2","20","4","4","50","","4","8","","2","9","60","4","0","8","2","1234","1311","32","14","1","","16","12","","3","9","1","10","16","","25","19","4","646","36","","2","22","","958","","6","","310","5","","26","22","6","3","20","3","4","1","2","","2","6","2","4","","2","19","1","","41","4","4","60","6","","","24","12","535","758","185","2","6","2","1","9","26","6","","","0","28","","0","1","1","6","1154"
"2020-05-18","","1","15","1","31","6","5","18","3","4","8","2","21","5","4","50","","4","8","","2","9","60","5","0","8","2","1316","1400","32","14","1","","17","15","","3","9","1","11","16","","31","20","4","655","40","","2","23","","1052","","6","","312","5","","26","22","6","3","20","3","4","3","2","1","2","7","2","4","","2","20","1","","41","4","4","60","6","","","24","12","536","780","198","2","6","2","1","9","26","6","","","0","28","","0","","1","6","1166"
"2020-05-19","","1","15","1","31","6","5","18","3","4","8","2","21","5","4","50","","4","8","","2","9","62","5","0","8","2","1331","1411","32","14","1","","18","15","","3","9","1","11","16","","32","20","4","657","40","","2","22","","1053","","7","","317","5","","26","22","6","3","20","3","4","4","2","1","2","7","2","4","","2","20","1","","41","4","4","60","6","","","24","12","538","780","199","2","6","2","1","9","26","6","","","0","28","","0","","1","6","1174"
"2020-05-20","","1","17","1","31","6","5","18","3","4","8","2","21","5","4","50","","4","8","","2","9","62","5","0","8","2","1363","1437","32","15","1","","18","16","","3","10","1","11","15","","33","21","4","669","40","","2","22","1","1058","","7","","317","5","","27","22","6","3","20","3","4","8","2","1","2","7","2","4","","2","21","1","","41","4","4","60","6","","","24","13","539","810","217","2","6","2","1","9","26","6","","","0","29","","0","","1","6","1189"
"2020-05-21","","1","18","1","32","7","5","22","3","4","8","2","21","5","4","50","","4","8","","2","10","62","5","0","8","2","1398","1437","32","16","1","","18","16","","3","10","1","11","15","","36","21","4","679","40","","2","22","1","1062","","7","","321","5","","27","22","6","3","20","3","4","8","2","1","2","7","2","4","","2","21","1","","43","4","4","60","6","","","24","13","542","817","234","2","6","2","1","9","26","6","","","0","29","","0","","1","6","1213"
