"date","Missouri/Adair","Missouri/Andrew","Missouri/Atchison","Missouri/Audrain","Missouri/Barry","Missouri/Barton","Missouri/Bates","Missouri/Benton","Missouri/Bollinger","Missouri/Boone","Missouri/Buchanan","Missouri/Butler","Missouri/Caldwell","Missouri/Callaway","Missouri/Camden","Missouri/Cape Girardeau","Missouri/Carroll","Missouri/Carter","Missouri/Cass","Missouri/Cedar","Missouri/Chariton","Missouri/Christian","Missouri/Clark","Missouri/Clay","Missouri/Clinton","Missouri/Cole","Missouri/Cooper","Missouri/Crawford","Missouri/Dade","Missouri/Dallas","Missouri/Daviess","Missouri/DeKalb","Missouri/Dent","Missouri/Douglas","Missouri/Dunklin","Missouri/Franklin","Missouri/Gasconade","Missouri/Gentry","Missouri/Greene","Missouri/Grundy","Missouri/Harrison","Missouri/Henry","Missouri/Hickory","Missouri/Holt","Missouri/Howard","Missouri/Howell","Missouri/Iron","Missouri/Jackson","Missouri/Jasper","Missouri/Jefferson","Missouri/Johnson","Missouri/Kansas City","Missouri/Knox","Missouri/Laclede","Missouri/Lafayette","Missouri/Lawrence","Missouri/Lewis","Missouri/Lincoln","Missouri/Linn","Missouri/Livingston","Missouri/Macon","Missouri/Madison","Missouri/Maries","Missouri/Marion","Missouri/McDonald","Missouri/Mercer","Missouri/Miller","Missouri/Mississippi","Missouri/Moniteau","Missouri/Monroe","Missouri/Montgomery","Missouri/Morgan","Missouri/New Madrid","Missouri/Newton","Missouri/Nodaway","Missouri/Oregon","Missouri/Osage","Missouri/Ozark","Missouri/Pemiscot","Missouri/Perry","Missouri/Pettis","Missouri/Phelps","Missouri/Pike","Missouri/Platte","Missouri/Polk","Missouri/Pulaski","Missouri/Putnam","Missouri/Ralls","Missouri/Randolph","Missouri/Ray","Missouri/Reynolds","Missouri/Ripley","Missouri/Saline","Missouri/Schuyler","Missouri/Scotland","Missouri/Scott","Missouri/Shannon","Missouri/Shelby","Missouri/St. Charles","Missouri/St. Clair","Missouri/St. Francois","Missouri/St. Louis","Missouri/St. Louis City","Missouri/Ste. Genevieve","Missouri/Stoddard","Missouri/Stone","Missouri/Sullivan","Missouri/Taney","Missouri/Texas","Missouri/Unassigned","Missouri/Vernon","Missouri/Warren","Missouri/Washington","Missouri/Wayne","Missouri/Webster","Missouri/Worth","Missouri/Wright"
"2020-05-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 31.21 %","  4.00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","  3.92 %","   .00 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","","","  4.76 %","  4.39 %","   .00 %","   .00 %","  1.04 %","","   .00 %","-12.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.35 %","  4.17 %","   .72 %","  3.64 %","  3.29 %","","","  2.63 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","","   .00 %"," 25.00 %"," 11.11 %","   .00 %"," 33.33 %"," ##.## %","   .00 %","","   .00 %","   .00 %"," 13.89 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","","   .00 %","  8.57 %","","   .00 %","  2.88 %","   .00 %","   .00 %","  3.04 %","  4.96 %","   .00 %","   .00 %","   .00 %","","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-03","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 23.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  1.89 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","  4.55 %","  2.52 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","  2.15 %","  3.51 %","  2.01 %","","","  7.69 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.42 %","  8.04 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-04","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," -4.90 %"," 48.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  2.46 %","   .00 %","   .00 %","  2.06 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," -2.05 %","   .00 %","  1.75 %","   .00 %","  8.21 %","","","  7.14 %","","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %"," 11.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.51 %","","   .00 %","   .00 %","","   .00 %","   .66 %","   .00 %","   .00 %","  2.56 %","  3.22 %"," 12.50 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %"
"2020-05-05","   .00 %","   .00 %","   .00 %","   .00 %","-16.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," -3.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","  4.35 %","  1.60 %","-33.33 %","   .00 %","   .00 %","","   .00 %"," 14.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.58 %"," -4.00 %","  1.03 %","  1.69 %","  3.64 %","","","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %","-20.00 %","   .00 %","","   .00 %","   .00 %"," -1.92 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %",""," 15.00 %","   .00 %"," 10.42 %"," 50.00 %","   .00 %","  5.88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","","   .00 %"," -1.32 %","","   .00 %","  2.29 %","   .00 %","  3.57 %","  1.36 %","  1.19 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.03 %","  4.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","  1.19 %"," 18.18 %","  1.92 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," -4.17 %","  3.94 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.32 %","   .00 %","  2.73 %","   .00 %","  3.37 %","","","  6.38 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %"," 10.34 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","  4.35 %","  2.33 %","  3.77 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","","   .00 %","  1.33 %","","   .00 %","   .80 %","   .00 %","   .00 %","  2.21 %","  1.62 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-07","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  1.56 %"," 28.57 %"," 20.00 %","  5.26 %","   .00 %","  7.06 %","   .00 %","  3.77 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.79 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","  3.04 %","   .00 %","  1.00 %","  3.33 %","  2.41 %","",""," 16.00 %"," ##.## %","   .00 %","  4.05 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","  3.12 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.58 %","   .00 %","  1.82 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.44 %","","   .00 %","  1.32 %","","   .00 %","  2.38 %","   .00 %","   .00 %","  2.08 %","  4.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %","   .00 %"," -1.10 %","  7.69 %"," -1.82 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","","","  4.35 %"," -5.84 %","   .00 %","   .00 %","  4.04 %","","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .99 %","   .00 %","  2.21 %","","","  1.72 %"," ##.## %","   .00 %","   .00 %","   .00 %","-25.00 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 48.48 %","-15.69 %","","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.64 %","  2.27 %","  1.79 %","-33.33 %","  8.33 %","  2.63 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.42 %","","   .00 %","  1.30 %","","   .00 %","  1.39 %","   .00 %","   .00 %","  1.83 %","  1.66 %","-11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","  7.69 %","   .00 %","","  6.67 %","   .00 %","   .00 %"
"2020-05-09","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %"," 16.67 %","   .65 %","  1.61 %","  1.76 %","","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.33 %","","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.28 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","","   .00 %","  1.28 %","","   .00 %","  1.22 %","   .00 %"," 13.79 %","  1.90 %","   .68 %","   .00 %"," 20.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %"," 14.29 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.04 %","  2.31 %","  3.85 %","   .00 %","   .00 %","  2.86 %","  4.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","   .00 %","  1.99 %",""," ##.## %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","","   .00 %","  1.27 %","","   .00 %","   .30 %","   .00 %","   .00 %","  1.76 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-11","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," -2.51 %","   .00 %","   .00 %","   .00 %","  2.09 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.17 %","   .00 %","  4.69 %","   .00 %","   .00 %","  9.76 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.25 %","","   .00 %","  1.20 %","   .00 %","   .00 %","   .48 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","  3.57 %","   .32 %","  3.17 %","  1.02 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.23 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","  1.51 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-13","   .00 %"," 37.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.53 %","   .00 %","   .00 %","   .97 %",""," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  -.25 %","   .00 %","  1.29 %","   .00 %","  2.15 %","","   .00 %","  4.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","  3.08 %","  2.22 %","  1.47 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.65 %","","   .00 %","  1.22 %","","   .00 %","  1.04 %","   .00 %","   .00 %","   .90 %","  1.42 %","   .00 %","  3.45 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-14"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %","   .00 %","  4.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .75 %","   .00 %"," ##.## %","   .96 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," -1.50 %","   .00 %","   .64 %","  6.15 %","  3.71 %","","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.45 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","  1.20 %","","   .00 %","  1.18 %","   .00 %","   .00 %","  2.04 %","  1.59 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-15"," 13.33 %"," 27.27 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 75.00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  7.59 %","   .00 %","   .63 %","  2.90 %","  1.19 %","","   .00 %","  1.49 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.17 %","","   .00 %","  1.19 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .38 %","   .00 %"," 13.33 %","   .00 %"," 44.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %"
"2020-05-16"," 35.29 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","   .00 %","   .00 %","   .80 %","  3.70 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","  2.52 %","   .00 %","  1.77 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.29 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  2.49 %","","   .00 %","  1.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","  1.81 %","   .00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-17"," 13.04 %","  7.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.43 %","   .00 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.24 %","   .00 %","   .61 %","   .00 %","  3.71 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.43 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.78 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","","   .00 %","  1.16 %","","   .00 %","  1.02 %","   .00 %","   .00 %","  1.20 %","  1.41 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-05-18"," 11.54 %"," 13.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .96 %","  2.77 %","  7.14 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","  4.00 %","   .75 %","   .00 %","   .00 %","  1.90 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .61 %","  1.41 %","   .67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 85.71 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 23.08 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.71 %","","   .00 %","   .00 %","  7.69 %","   .00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","","   .00 %","  1.29 %","   .00 %","   .00 %","   .86 %","  1.69 %","   .00 %","  3.92 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.25 %"," 50.00 %","   .00 %"
"2020-05-19","   .00 %"," 11.76 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","   .95 %","  4.42 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .30 %","   .00 %","   .11 %","","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","  2.94 %","   .00 %","  1.45 %"," 50.00 %","   .00 %","  7.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.39 %","","   .00 %"," -1.15 %","","   .00 %","  1.14 %"," 50.00 %","   .00 %","  1.16 %","  1.37 %","   .00 %","  9.43 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %"
"2020-05-20"," 17.24 %","  5.26 %"," 50.00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.50 %","  6.25 %"," 25.00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","  5.88 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","","","   .00 %","   .74 %","   .00 %"," 33.33 %","  3.74 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .70 %","   .00 %","  5.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
