"date","Nebraska/Adams","Nebraska/Antelope","Nebraska/Arthur","Nebraska/Banner","Nebraska/Blaine","Nebraska/Boone","Nebraska/Box Butte","Nebraska/Boyd","Nebraska/Brown","Nebraska/Buffalo","Nebraska/Burt","Nebraska/Butler","Nebraska/Cass","Nebraska/Cedar","Nebraska/Chase","Nebraska/Cherry","Nebraska/Cheyenne","Nebraska/Clay","Nebraska/Colfax","Nebraska/Cuming","Nebraska/Custer","Nebraska/Dakota","Nebraska/Dawes","Nebraska/Dawson","Nebraska/Deuel","Nebraska/Dixon","Nebraska/Dodge","Nebraska/Douglas","Nebraska/Dundy","Nebraska/Fillmore","Nebraska/Franklin","Nebraska/Frontier","Nebraska/Furnas","Nebraska/Gage","Nebraska/Garden","Nebraska/Garfield","Nebraska/Gosper","Nebraska/Grant","Nebraska/Greeley","Nebraska/Hall","Nebraska/Hamilton","Nebraska/Harlan","Nebraska/Hayes","Nebraska/Hitchcock","Nebraska/Holt","Nebraska/Hooker","Nebraska/Howard","Nebraska/Jefferson","Nebraska/Johnson","Nebraska/Kearney","Nebraska/Keith","Nebraska/Keya Paha","Nebraska/Kimball","Nebraska/Knox","Nebraska/Lancaster","Nebraska/Lincoln","Nebraska/Logan","Nebraska/Loup","Nebraska/Madison","Nebraska/McPherson","Nebraska/Merrick","Nebraska/Morrill","Nebraska/Nance","Nebraska/Nemaha","Nebraska/Nuckolls","Nebraska/Otoe","Nebraska/Pawnee","Nebraska/Perkins","Nebraska/Phelps","Nebraska/Pierce","Nebraska/Platte","Nebraska/Polk","Nebraska/Red Willow","Nebraska/Richardson","Nebraska/Rock","Nebraska/Saline","Nebraska/Sarpy","Nebraska/Saunders","Nebraska/Scotts Bluff","Nebraska/Seward","Nebraska/Sheridan","Nebraska/Sherman","Nebraska/Sioux","Nebraska/Stanton","Nebraska/Thayer","Nebraska/Thomas","Nebraska/Thurston","Nebraska/Unassigned","Nebraska/Valley","Nebraska/Washington","Nebraska/Wayne","Nebraska/Webster","Nebraska/Wheeler","Nebraska/York"
"2020-04-02","2","0","","","","","","","","1","","","0","","","","","","","0","","","","0","","","0","15","","","","","","1","","","0","","","2","2","","","","","","","","","0","","","2","0","3","2","","","1","","","","","0","","1","","","","","1","","","","","","3","1","0","","","","","","","","","-1","","0","","","","0"
"2020-04-03","0","0","","","","","","","","1","","","0","","","","","","1","0","","","","0","","","1","8","","","","","","1","","","0","","","9","1","","","","","","","","","0","","","2","0","2","3","","","1","","","","","0","","0","","","","","0","","","","","","4","0","0","","","","","","","","","-1","","0","","","","0"
"2020-04-04","2","0","","","","","","","","5","","","0","","","1","","","0","0","","","","0","","","1","7","","","","","","0","","","0","","","14","1","","","","","","","","","0","","","0","0","4","1","","","0","","2","","","0","","0","","","","","1","","","","","","2","1","0","","","","","","","","","0","","0","","","","0"
"2020-04-05","3","0","","","","","","","","3","","","0","","","0","","","1","1","","","","0","","","1","13","","","","","","7","","","0","","","4","2","","","","","","","","1","1","","","0","0","0","0","","","0","","0","","","0","","0","","","1","","1","","","","","","2","0","0","1","","","","","","","","0","","1","","","","0"
"2020-04-06","2","0","","","","","","","","1","","","0","","","0","1","","0","0","1","","","0","","","0","15","","","","","","0","","","0","","","11","0","","","","","","","","","0","","","4","0","14","1","1","","0","","0","","","0","","0","","","0","","0","","","","","","0","0","3","0","","","","1","","","","0","","-1","","","","0"
"2020-04-07","2","0","","","","","","","","5","","","0","","","0","0","","1","0","0","","","0","","","0","0","","","","","","14","","","0","","","3","1","","","","","","","","","0","","","0","0","2","0","0","","0","","0","","","0","","0","","","0","","0","","","","","","1","0","0","0","","","","0","","","","0","","1","","","","0"
"2020-04-08","12","0","","","","","","","","5","","","1","","","0","0","","0","0","2","","","0","","","0","22","","","","","","0","","","0","","","11","0","","","","","","","","0","1","","","0","0","5","1","-1","","0","","0","","","0","","0","","","0","","0","","","","","","8","0","4","0","","","","0","","","","-1","","0","","","","1"
"2020-04-09","1","0","","","","","","","","3","1","","0","","","0","0","","0","0","0","","","1","","","0","17","","","","","","1","","","0","","","15","1","","","","","","","","0","0","","","1","0","5","0","0","","1","","0","","","0","","0","","","0","","0","1","","","","","1","0","0","0","","","","0","","","","0","","0","","","","0"
"2020-04-10","10","0","","","","","","","","0","0","","0","","","0","0","","0","0","0","","","1","","","0","16","","","","","","0","","","0","","","32","1","","","","","","","","0","0","","","-1","0","5","0","0","","0","","0","","","0","","0","","","0","","0","0","","","","","1","0","0","0","","","","0","","","","0","","0","","1","","1"
"2020-04-11","7","0","","","","","1","","","2","0","","0","0","","0","1","2","1","0","10","","","0","","","0","14","","","2","","","1","","","0","","","13","1","","","","","","","","0","0","","","0","0","1","0","0","","0","","0","","","0","","0","","","0","1","1","0","","","","","2","1","2","0","","","","0","","","","0","","0","1","0","","0"
"2020-04-12","9","0","","","","","0","","","2","0","","0","0","","0","1","0","0","0","0","0","","9","","","2","11","","","0","","","0","","","0","","","30","1","","","","","","","","0","0","","","0","0","2","0","0","","0","","0","","","0","","0","","","0","0","0","0","","","","","0","0","2","0","","","","0","","","","23","","0","0","0","","0"
"2020-04-13","0","0","","","","","0","","","1","0","","0","0","","0","0","0","0","0","6","2","","1","","","1","3","","","1","","","1","","","0","","","2","0","","","","","","","","0","0","","","0","0","2","0","0","","0","","0","","","0","","0","","","0","0","0","1","","","","","0","1","0","0","","","","0","","","","0","","0","0","0","","1"
"2020-04-14","8","0","","","","","0","","","2","0","","0","0","","0","-1","0","0","0","0","0","","5","","","2","9","","","0","","","0","","","0","","","53","2","","","","","","","","0","0","","","0","0","3","0","0","","0","","0","","","0","","0","","","0","0","0","0","","","","","5","0","0","0","","","","0","","","","-5","","0","0","0","","0"
"2020-04-15","0","0","","","","","0","","","0","0","","0","0","","0","0","0","0","0","0","0","","0","","","0","0","","","0","","","0","","","0","","","0","0","","","","","","","","0","0","","","0","0","0","0","0","","0","","0","","","0","","0","","","0","0","0","0","","","","1","0","0","0","0","","","","0","","","","1","","2","0","0","","0"
"2020-04-16","3","0","","","","","0","","","4","0","","0","0","","0","1","0","0","0","0","1","","3","","","0","8","","","0","","","0","","","0","","","17","1","","","","","","","","0","0","","","0","0","2","0","0","","1","","3","1","","0","","0","","","0","0","0","1","","","","0","0","0","2","0","","","","0","","","","4","","-2","0","0","","1"
"2020-04-17","-1","0","","","","","0","","","2","0","","0","0","","0","0","0","0","0","0","6","","3","","","0","7","","","0","","","0","","","0","","","16","0","","","","","","2","","0","0","","","0","0","3","0","0","","0","","0","0","1","0","","0","","","0","0","0","1","","","","2","1","0","1","0","","","","0","","","","69","","0","0","0","","1"
"2020-04-18","21","0","","","","","0","","","3","0","1","0","0","","0","1","1","0","0","-1","13","","6","","","0","0","","","0","","","1","","","2","","","156","2","","","","","","0","","1","0","","","0","0","1","1","0","","0","","1","0","0","0","","0","","","0","0","0","1","1","","","1","1","0","1","0","","","","0","","","","-32","","0","0","0","","0"
"2020-04-19","13","0","","","","","0","","","5","0","0","2","0","","0","0","1","0","0","2","7","","94","","","4","14","","","0","","2","1","","","2","","","54","3","","","","","","1","","0","1","","","0","0","18","0","0","","2","","1","0","0","0","","0","","","0","0","1","0","0","","","3","5","0","4","1","","","","1","","","1","-20","","0","0","1","","1"
"2020-04-20","2","0","","","","","0","","","3","0","0","-1","0","","0","0","0","1","0","0","22","","48","","1","2","11","","","0","","0","0","","","1","","","74","1","","","","","","0","","0","0","","","0","0","4","0","0","","2","","2","0","0","0","","0","","","0","0","0","1","0","","","1","2","0","0","0","","","","0","","","-1","-3","","1","0","0","","0"
"2020-04-21","1","0","","","","","0","","","0","0","0","0","0","","0","0","1","0","0","0","22","","3","","0","0","5","","","0","","0","0","","","0","","","23","2","","","","","","1","","0","0","","","0","0","7","0","0","","3","","0","0","0","0","","0","","","0","0","1","0","0","","","3","0","0","0","2","","","","0","","","0","-37","","0","0","0","","0"
"2020-04-22","2","0","","","","","0","","","6","0","0","-1","0","","0","1","0","0","0","0","13","","22","","0","0","14","","1","0","","0","0","","","1","","","34","5","","","","","","1","","0","0","","","0","0","5","0","0","","2","","0","0","0","0","","0","","","0","0","3","0","0","","","5","2","0","0","0","","","","0","","","0","12","","0","0","0","","0"
"2020-04-23","8","0","","","","","0","","","9","0","0","1","0","","0","0","-1","1","1","0","160","","59","","0","23","17","","0","0","","0","0","","","1","","1","59","1","","","","","","4","","0","0","","","0","0","9","0","0","","28","","0","0","0","0","","0","","","0","0","0","0","0","","","4","4","2","1","1","","0","","0","","","1","-5","","0","0","0","","0"
"2020-04-24","9","0","","","","","0","","","5","0","0","0","0","","0","0","0","3","0","0","0","","51","","0","2","35","","0","0","","0","1","","","0","","0","87","4","","","","","","0","","0","0","","","0","0","8","0","0","","3","","1","0","0","0","","0","","","0","0","1","-1","0","","","6","9","0","0","1","","1","","0","","","-1","-7","","1","0","1","","2"
"2020-04-25","5","1","","","","","0","","","10","0","0","0","0","","0","0","1","0","0","1","86","","45","","1","2","20","","0","0","","0","0","","","0","","0","63","14","","","","","","2","","0","0","","","0","0","6","2","0","","8","","0","0","0","0","","0","","","0","0","4","0","0","","","12","7","1","3","0","","0","","0","","","1","0","","0","0","0","","0"
"2020-04-26","4","0","0","","","","0","","","1","1","1","0","0","","0","0","-1","11","0","1","71","0","15","","0","0","37","","0","0","","0","0","","","0","","0","79","0","","","","","","1","1","2","0","","","0","0","20","0","0","","10","","0","0","0","0","","0","","","0","0","11","0","0","","","22","10","0","1","0","","0","","0","","","0","10","","0","0","0","","1"
"2020-04-27","12","0","0","","","","0","","","5","0","-1","0","2","","0","1","1","2","1","0","56","0","42","","1","5","57","","0","0","","0","4","","","0","","1","32","-5","","","","","","-2","1","0","0","","","0","0","17","0","0","","26","","1","0","0","0","","0","","","1","0","11","0","1","","","27","4","0","0","1","","0","","0","","","0","24","1","0","0","0","","1"
"2020-04-28","2","0","0","","","","0","","","-1","0","1","0","0","","0","0","0","1","0","0","149","0","1","","0","0","8","","0","0","","0","0","","","0","","0","0","0","","","","","","0","1","0","0","","","0","0","1","0","0","","4","","0","0","0","0","","0","","","0","0","1","0","0","","","0","0","0","0","0","","0","","0","","","2","-11","0","0","0","0","","0"
"2020-04-29","4","0","0","","","","0","","","7","0","0","1","0","","0","0","4","21","1","0","0","0","14","","2","3","96","","0","0","","1","2","","","1","","0","35","0","","","","","","2","0","0","0","","","0","0","46","3","0","","14","","1","0","0","0","","0","","","0","0","27","2","0","","","20","22","0","2","0","","0","","2","","","1","0","0","0","0","0","","0"
"2020-04-30","17","0","0","","","","0","","","4","1","2","0","2","","0","0","0","25","1","1","48","2","32","","2","2","76","","0","2","1","0","1","","","0","","0","82","1","","","1","","","0","1","0","0","","","0","0","36","2","0","","6","","0","0","1","0","","0","","","3","0","17","0","1","","","22","9","0","0","1","","0","","1","","","0","25","0","0","0","1","","1"
"2020-05-01","23","1","0","","","","0","","","10","0","1","0","0","","0","0","1","47","0","1","286","-2","47","","0","5","88","","0","0","0","0","2","","","1","","0","86","2","","","0","","","3","0","0","0","","","0","0","40","5","0","","17","","1","0","0","0","","1","","","1","0","27","2","0","","","65","11","0","0","0","","1","","0","","","1","-48","0","0","0","1","","0"
"2020-05-02","15","0","0","","","","0","","","2","1","1","1","0","","0","1","1","37","1","1","0","0","15","","5","13","81","","1","0","0","1","0","","","1","","0","49","0","","","0","","1","1","0","0","0","1","","0","0","18","3","0","","16","","3","0","1","0","","0","","","0","0","28","1","0","","","2","4","0","2","0","","0","","0","","","1","0","0","0","0","0","","0"
"2020-05-03","1","0","0","","","","0","","","1","1","0","0","0","","0","0","1","8","0","1","38","0","25","","1","38","53","","0","0","0","0","0","","","0","","0","96","1","","","0","1","-1","1","0","0","0","0","","0","0","32","0","0","","1","","3","0","0","0","","0","","","0","0","19","-1","0","","","16","5","0","3","0","","0","","0","","","0","0","0","0","0","0","","0"
"2020-05-04","1","1","0","","","","0","","","2","0","1","0","0","","0","0","1","80","2","0","0","0","9","","1","8","66","","0","0","0","0","1","","","0","","0","25","0","","","0","0","0","0","0","0","0","0","","0","0","60","0","0","","8","","0","2","1","0","","1","","","0","1","28","0","1","","","52","16","2","0","3","","0","","2","","","0","0","0","1","0","0","","0"
"2020-05-05","0","0","0","","","2","0","","","0","0","1","0","0","","0","0","0","14","1","0","0","0","65","","0","5","105","","1","0","0","0","0","","","1","","0","3","0","","","0","0","0","0","0","0","1","0","","0","2","51","0","0","","27","","0","0","0","0","","0","","","0","0","20","0","0","","","21","10","0","0","2","","0","","1","","","1","0","0","-1","0","0","","3"
"2020-05-06","8","0","0","","","0","0","","","0","0","2","1","0","","0","0","-3","37","0","0","0","0","59","","0","2","64","","0","0","0","0","0","","","0","","0","3","0","","","0","0","0","2","0","0","1","0","","0","1","11","3","0","","42","10","1","4","0","0","","0","","","0","-1","55","0","1","","","0","12","-1","1","0","","0","","0","","1","0","0","0","0","0","0","","0"
"2020-05-07","4","0","0","","","0","0","","","3","0","3","2","1","","0","0","0","46","0","1","37","0","3","","1","12","108","","0","0","0","0","1","","","0","","0","19","0","","","0","0","0","0","0","0","0","0","","0","0","51","1","0","","11","-10","0","0","0","0","","0","","","2","0","26","0","0","","","35","18","0","0","2","","0","","0","","0","2","266","0","0","0","0","","0"
"2020-05-08","2","1","0","","","0","0","","","0","0","2","0","0","","0","1","1","53","0","0","306","0","1","","8","1","121","","0","0","0","0","0","","","0","","0","5","0","","","0","0","0","2","0","1","0","1","","0","0","44","2","0","","6","0","1","1","0","0","","-1","","","0","0","38","0","0","","","0","20","1","4","1","","0","","0","","0","3","-142","0","0","0","0","","0"
"2020-05-09","5","0","0","","","0","0","","","2","1","1","2","0","","0","0","0","22","2","0","19","1","25","","1","8","159","","0","0","0","0","0","","","0","","0","14","0","","","0","0","0","0","0","0","0","0","","0","0","48","0","0","","6","0","0","1","0","0","","0","","","2","0","29","0","0","","","29","16","0","2","1","","0","","0","","0","0","-124","0","0","1","0","","2"
"2020-05-10","0","0","0","","","0","0","","","0","0","0","0","1","","0","0","0","-2","2","0","6","0","2","","0","0","50","","0","0","0","0","1","","","0","","0","3","1","","","0","0","0","0","0","0","0","0","","0","1","0","0","0","","2","0","0","0","0","0","","0","","","0","0","8","0","0","","","0","2","0","0","0","","0","","0","","0","1","0","0","0","0","0","","0"
"2020-05-11","4","0","0","","","0","0","","","0","0","6","0","0","","0","0","0","8","0","0","30","0","5","","0","10","65","","0","0","0","0","0","","","0","","0","4","0","","","0","0","0","0","1","0","1","0","","0","0","39","1","0","","6","0","2","0","0","0","","0","","","1","0","12","0","0","","","18","12","0","3","0","","0","","0","","0","0","0","0","0","0","0","","8"
"2020-05-12","1","0","0","","","0","0","","","5","0","1","2","0","","0","0","0","12","0","0","-16","0","5","","0","9","52","","0","0","0","0","0","","1","1","","0","12","0","","","0","0","0","2","0","0","2","0","","0","0","16","0","0","","-1","0","0","0","0","0","","0","","","0","0","9","0","0","","","0","9","0","2","0","","0","","0","","0","0","0","0","1","0","0","","0"
"2020-05-13","8","0","0","","","0","0","","","2","-1","0","2","0","","0","0","2","15","1","2","14","0","36","","1","36","111","","0","0","0","0","0","","","0","","0","33","1","","","0","0","0","5","1","0","0","0","","0","0","37","0","0","","8","0","3","0","0","1","","2","","","0","0","8","0","0","1","","25","15","1","1","1","","1","","0","","0","6","0","1","0","1","0","","0"
"2020-05-14","2","0","0","","","1","0","","","2","0","4","0","0","","0","0","1","21","0","0","36","0","3","","0","1","181","","1","0","0","0","0","","","0","","0","15","0","","","0","0","0","0","-1","0","1","0","","0","0","14","0","0","","17","0","0","1","0","0","","1","","","0","0","17","0","0","0","","3","19","3","1","1","","-1","","0","","0","0","0","1","1","0","0","","2"
"2020-05-15","8","0","0","","","0","0","","","4","0","1","0","0","","0","0","1","14","1","0","32","0","22","","0","22","133","","0","0","0","1","1","","","0","","0","17","1","","","0","0","0","4","0","1","0","0","","0","2","32","2","0","","-17","0","2","0","0","0","","0","","","2","0","19","0","0","0","","8","18","3","3","4","","0","","7","1","0","-1","0","0","0","1","0","","1"
"2020-05-16","5","0","0","","","0","0","","","2","0","1","3","0","","0","0","2","27","0","0","10","1","26","","1","11","212","","0","0","0","0","0","","","0","","0","15","0","","","0","0","0","3","1","0","1","0","","0","0","58","1","0","","6","0","0","0","0","0","1","0","","","0","0","22","0","0","0","","10","22","2","0","1","","0","","0","-1","0","1","165","0","0","0","0","","1"
"2020-05-17","1","0","0","","","0","0","","","0","0","0","0","0","","0","1","1","8","1","0","4","-1","1","","1","6","57","","0","0","0","1","-1","","","0","","0","6","2","","","0","0","0","1","0","1","0","0","","0","0","9","1","0","","1","0","1","0","0","0","0","1","","","0","0","3","0","0","0","","0","11","0","3","1","","0","","0","0","0","0","-165","0","0","0","0","","1"
"2020-05-18","0","1","0","","","0","0","","","0","0","2","3","0","","0","0","0","12","0","0","18","0","6","","0","24","84","","0","0","0","0","1","","","0","","0","3","1","","","0","0","0","0","0","0","0","0","","0","0","92","1","0","","-2","0","0","0","0","1","0","0","","","0","0","11","0","0","0","","19","7","1","0","1","","0","","0","0","0","0","162","0","0","0","0","","0"
"2020-05-19","3","1","0","","","0","0","","","0","0","3","2","0","","0","0","1","4","0","0","0","1","0","","0","8","137","","0","0","0","0","1","","","0","","0","2","1","","","0","0","0","2","0","0","0","0","","0","0","20","0","0","","2","0","0","0","0","0","0","0","","","0","0","19","0","0","0","","4","17","1","0","0","","0","","0","0","0","0","0","0","0","0","0","","0"
"2020-05-20","1","0","0","","","0","0","","","0","0","3","3","0","","0","0","0","27","1","-1","-1","-1","1","","0","8","109","","1","0","0","0","0","","","0","","0","6","0","","","0","0","0","0","0","0","0","0","3","-1","0","22","1","0","","18","0","1","0","0","0","0","0","","","3","0","24","0","0","0","","12","16","0","1","0","","0","","0","0","0","1","8","0","2","0","0","","0"
"2020-05-21","2","0","0","","","0","0","","","0","2","0","1","0","","0","0","1","14","8","1","14","0","1","","0","13","106","","0","1","0","0","1","","","0","","0","11","0","","","0","0","0","0","0","0","0","0","0","0","0","61","2","0","","5","0","2","0","1","0","0","0","","","0","1","10","0","0","0","","15","22","0","3","1","","0","","0","0","0","3","0","0","0","3","0","","0"
"2020-05-22","0","0","0","","","0","0","","","1","1","7","1","1","","0","0","2","7","0","1","79","0","1","","-3","19","83","","0","0","0","0","0","","","0","","0","6","0","1","","0","0","0","0","0","0","0","0","-3","0","0","7","-2","0","","0","0","0","0","0","0","0","0","","","0","0","1","0","0","0","","2","15","3","0","0","0","0","","0","0","0","1","-1","0","0","0","0","","5"
"2020-05-23","6","0","0","","","0","0","","","3","0","1","6","0","","0","0","0","12","6","0","7","0","2","","0","37","143","","0","0","0","1","0","","","0","","1","2","2","0","","0","0","0","1","0","0","0","0","0","0","0","31","1","0","","2","0","0","0","0","0","0","0","","","2","0","6","0","0","0","","2","15","2","4","0","0","0","","1","0","0","0","0","0","0","5","0","","0"
"2020-05-24","1","0","0","","","0","1","","","2","0","0","3","0","1","0","0","0","7","-1","1","7","0","4","","1","4","70","","0","0","0","0","0","","","0","","0","4","0","0","","0","0","0","0","0","0","0","0","0","0","0","14","0","0","","2","0","0","0","0","0","0","0","","","2","0","1","0","0","0","","2","14","0","5","0","0","0","","1","0","0","4","20","0","0","1","0","","0"
"2020-05-25","0","0","0","","","0","0","","","0","0","0","1","0","0","0","0","0","3","0","0","30","0","0","","0","21","92","","0","0","0","0","0","","","0","","0","2","0","0","","0","0","0","0","0","0","1","0","0","0","1","37","0","0","","1","0","0","0","0","0","0","0","","","0","0","7","0","0","0","","13","15","1","0","0","0","1","","0","0","0","2","0","0","0","0","0","","0"
"2020-05-26","0","1","0","","","0","0","","","3","1","0","1","0","0","0","0","1","2","0","0","27","0","6","","0","14","143","","0","0","0","1","0","","","0","","0","4","0","0","","0","0","0","1","0","0","0","0","0","0","1","14","0","0","","0","0","0","1","0","0","0","0","","","0","1","4","0","0","0","","2","13","2","5","0","0","1","","3","0","0","4","0","0","1","0","0","","0"
"2020-05-27","-1","0","0","","","0","0","","","3","0","0","1","0","0","0","0","1","0","0","0","0","0","1","","0","17","254","","0","0","0","0","0","","","0","","-1","2","0","0","","0","0","0","0","0","0","0","0","0","0","0","21","0","0","","6","0","1","0","0","0","0","0","","","0","0","13","1","0","0","","7","27","1","3","0","0","0","","1","0","0","3","3","0","1","0","0","","0"
"2020-05-28","1","0","0","","","1","0","","","2","0","2","2","0","0","0","0","0","5","0","0","11","0","6","","1","6","153","","0","0","0","0","0","","","0","","0","4","0","0","","0","0","0","0","0","0","0","0","0","0","0","21","0","0","","1","0","0","0","0","0","0","0","","","0","2","2","0","0","0","","4","28","2","9","0","0","0","","0","0","0","1","0","0","0","1","0","","0"
"2020-05-29","3","0","0","","","1","0","","","3","0","0","4","0","0","0","0","0","3","0","0","0","0","0","","0","26","219","","0","0","0","0","1","","0","0","","0","8","0","-1","","0","0","0","2","0","0","-1","0","0","0","0","36","0","0","","6","0","0","0","-1","0","0","1","","","0","0","11","1","0","0","","3","47","1","4","0","0","0","","-1","1","0","3","15","1","1","0","0","","1"
"2020-05-30","2","0","0","","","1","0","","","3","0","1","1","1","0","0","0","0","0","0","0","11","0","2","","1","24","118","","1","0","0","1","0","","-1","0","","0","11","1","0","","0","0","0","0","0","-1","0","0","0","0","0","18","0","0","","2","0","0","0","0","0","0","0","","","0","1","11","0","0","0","","-1","18","2","14","1","0","0","","0","0","0","3","10","0","0","1","0","","0"
"2020-05-31","0","0","0","","","0","0","","","1","0","0","3","0","0","0","0","0","5","0","0","2","0","3","","0","2","125","","0","0","0","0","0","","0","0","","0","8","0","0","","0","0","0","0","0","0","0","0","0","0","0","11","1","0","","0","0","0","0","0","0","0","0","","","0","0","6","0","0","0","","0","24","0","0","0","0","0","","0","0","0","2","2","0","1","0","0","","0"
