"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-07-31","  4.55 %","  1.23 %","   .04 %","   .69 %","  2.20 %","  1.42 %","  1.32 %","   .02 %","   .13 %","  1.43 %","   .00 %","  1.02 %","   .01 %","   .16 %","   .28 %"," ##.## %","   .16 %"
"2020-08-01","  4.50 %","  1.32 %","   .05 %","   .34 %","  2.27 %","  1.43 %","  1.31 %","   .02 %","   .07 %","  1.58 %","   .00 %","  1.03 %","   .01 %","   .15 %","   .28 %"," ##.## %","   .19 %"
"2020-08-02","  4.67 %","  1.23 %","   .05 %","   .17 %","  2.68 %","  1.33 %","  1.26 %","   .02 %","   .07 %","  1.30 %","   .00 %","   .91 %","   .01 %","   .14 %","   .29 %"," ##.## %","   .14 %"
"2020-08-03","  4.19 %","   .99 %","   .06 %","   .17 %","  2.18 %","  1.28 %","  1.27 %","   .02 %","   .07 %","  1.19 %","   .00 %","   .77 %","   .02 %","   .05 %","   .31 %"," ##.## %","   .11 %"
"2020-08-04","  4.75 %","   .98 %","   .07 %","   .34 %","  2.19 %","  1.27 %","  1.23 %","   .02 %","   .07 %","  1.26 %","   .00 %","   .78 %","   .04 %","   .03 %","   .32 %"," ##.## %","   .13 %"
"2020-08-05","  4.88 %","  1.01 %","   .07 %","   .84 %","  2.20 %","  1.22 %","  1.21 %","   .02 %","   .07 %","  1.30 %","   .00 %","   .74 %","   .04 %","   .06 %","   .32 %"," ##.## %","   .11 %"
"2020-08-06","  5.05 %","  1.03 %","   .06 %","   .84 %","  2.16 %","  1.23 %","  1.14 %","   .02 %","   .13 %","  1.32 %","   .00 %","   .77 %","   .04 %","   .08 %","   .31 %"," ##.## %","   .09 %"
"2020-08-07","  4.70 %","  1.14 %","   .05 %","  1.00 %","  2.20 %","  1.33 %","  1.07 %","   .02 %","   .20 %","  1.51 %","   .00 %","   .83 %","   .04 %","   .07 %","   .30 %"," ##.## %","   .13 %"
"2020-08-08","  4.93 %","  1.20 %","   .04 %","   .99 %","  2.18 %","  1.31 %","   .97 %","   .02 %","   .26 %","  1.69 %","   .00 %","   .89 %","   .02 %","   .07 %","   .28 %"," ##.## %","   .15 %"
"2020-08-09","  4.86 %","  1.07 %","   .04 %","   .82 %","  2.21 %","  1.21 %","   .90 %","   .02 %","   .20 %","  1.44 %","   .00 %","   .79 %","   .00 %","   .06 %","   .27 %"," 40.10 %","   .12 %"
"2020-08-10","  5.36 %","   .91 %","   .05 %","   .48 %","  2.15 %","  1.12 %","   .90 %","   .02 %","   .20 %","  1.37 %","   .00 %","   .69 %","   .05 %","   .02 %","   .25 %"," 39.33 %","   .07 %"
"2020-08-11","  5.76 %","   .90 %","   .06 %","   .64 %","  2.08 %","  1.07 %","   .90 %","   .02 %","   .13 %","  1.39 %","   .00 %","   .71 %","   .06 %","   .01 %","   .26 %"," 33.99 %","   .05 %"
"2020-08-12","  5.37 %","   .91 %","   .07 %","   .64 %","  2.04 %","  1.08 %","   .93 %","   .02 %","   .07 %","  1.36 %","   .00 %","   .72 %","   .05 %","   .04 %","   .27 %"," 26.03 %","   .08 %"
"2020-08-13","  4.93 %","   .97 %","   .08 %","   .63 %","  2.06 %","  1.07 %","   .96 %","   .02 %","   .00 %","  1.31 %","   .00 %","   .70 %","   .07 %","   .05 %","   .28 %"," ##.## %","   .06 %"
"2020-08-14","  3.92 %","  1.06 %","   .06 %","   .94 %","  2.01 %","  1.02 %","   .96 %","   .02 %","   .00 %","  1.42 %","   .00 %","   .75 %","   .08 %","   .07 %","   .31 %"," ##.## %","   .06 %"
"2020-08-15","  3.67 %","  1.05 %","   .06 %","   .78 %","  2.01 %","  1.04 %","   .92 %","   .10 %","   .00 %","  1.36 %","   .00 %","   .80 %","   .03 %","   .06 %","   .33 %"," ##.## %","   .08 %"
"2020-08-16","  3.66 %","   .92 %","   .04 %","   .62 %","  2.01 %","  1.10 %","   .88 %","   .10 %","   .00 %","  1.08 %","   .00 %","   .72 %","   .03 %","   .05 %","   .34 %"," ##.## %","   .08 %"
"2020-08-17","  3.96 %","   .82 %","   .03 %","   .62 %","  1.95 %","  1.01 %","   .85 %","   .10 %","   .07 %","   .89 %","   .00 %","   .62 %","   .05 %","   .04 %","   .35 %"," ##.## %"," -2.28 %"
"2020-08-18","  3.73 %","   .83 %","   .02 %","   .61 %","  1.94 %","  1.01 %","   .83 %","   .10 %","   .07 %","   .91 %","   .00 %","   .62 %","   .05 %","   .05 %","   .35 %"," 23.51 %"," -2.28 %"
"2020-08-19","  4.09 %","   .85 %","   .02 %","   .45 %","  1.90 %","  1.06 %","   .81 %","   .10 %","   .13 %","   .94 %","   .00 %","   .62 %","   .13 %","   .07 %","   .35 %"," 21.40 %"," -2.27 %"
"2020-08-20","  3.58 %","   .93 %","   .03 %","   .45 %","  1.88 %","  1.12 %","   .78 %","   .01 %","   .26 %","   .92 %","   .00 %","   .60 %","   .14 %","   .08 %","   .34 %"," 48.33 %"," -2.26 %"
"2020-08-21","  2.87 %","  1.00 %","   .03 %","   .60 %","  1.84 %","  1.11 %","   .74 %","   .02 %","   .26 %","  1.02 %","   .00 %","   .62 %","   .15 %","   .09 %","   .35 %"," 63.67 %"," -2.26 %"
"2020-08-22","  2.77 %","  1.03 %","   .03 %","   .60 %","  1.83 %","  1.22 %","   .70 %","   .02 %","   .20 %","  1.14 %","   .00 %","   .70 %","   .13 %","   .08 %","   .35 %"," 68.65 %","   .03 %"
"2020-08-23","  2.82 %","   .87 %","   .03 %","   .45 %","  1.70 %","  1.25 %","   .66 %","   .02 %","   .20 %","   .96 %","   .00 %","   .63 %","   .12 %","   .07 %","   .35 %"," 62.51 %","   .02 %"
"2020-08-24","  2.55 %","   .75 %","   .02 %","   .44 %","  1.63 %","  1.27 %","   .64 %","   .02 %","   .20 %","   .82 %","   .00 %","   .56 %","   .05 %","   .04 %","   .33 %"," 66.51 %","   .02 %"
