"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2021-01-14","50207","","71007","11902","","35070","","21439","50937","42269","74616","75581","","39141","24665","74734","63124","12762","",""
"2021-01-15","50441","","71544","11975","","35196","","21551","51174","42843","75134","76280","","39274","25070","75055","63550","12970","",""
"2021-01-16","50883","","72390","12276","","35403","","21608","51347","43429","75695","76736","","39492","25326","75416","63917","13150","",""
"2021-01-17","51395","","72817","12359","","35521","","21660","51523","43796","76152","77251","","39713","25763","75847","64350","13329","",""
"2021-01-18","51954","","73335","12408","","35688","","21677","51790","43905","76502","77739","","39899","26096","76065","64955","13384","",""
"2021-01-19","52157","","73798","12465","","35863","","21748","52066","44031","76962","78106","","40097","27130","76406","65284","13580","",""
"2021-01-20","52421","","74601","12542","","36105","","21810","54369","44345","77472","78646","","40296","28171","76781","65726","13772","",""
"2021-01-21","52819","","75314","12671","","36325","","21871","55392","45042","77997","79218","","40419","28969","77114","66128","14007","",""
"2021-01-22","53206","","76319","13123","","36491","","21932","55682","45942","78608","79820","","40560","29564","77386","66591","14170","",""
"2021-01-23","53596","","77357","13451","","36717","","22038","55877","46345","79142","80395","","40738","29892","77814","67003","14312","",""
"2021-01-24","53991","","78402","13776","","37057","","22088","56015","46665","79735","80965","","41006","30116","78159","67386","14489","",""
"2021-01-25","54478","","79018","14133","","37248","","22132","57829","47104","80125","81348","","41151","30369","78361","67608","14552","",""
"2021-01-26","54704","","79899","14287","","37387","","22277","58162","47668","80600","81609","","41336","31175","78733","68093","14816","",""
"2021-01-27","55003","","80638","14664","","37593","","22324","58357","47956","81194","82139","","41511","31880","79087","68521","14885","",""
"2021-01-28","55394","","81430","14946","","37867","","22370","58904","48438","81804","82526","","41659","32409","79357","69133","15109","",""
"2021-01-29","55638","","82141","15175","","38050","","22423","59365","49077","82474","83325","","42480","32827","79733","69721","15315","",""
"2021-01-30","56032","","82967","15329","","38270","","22456","59795","50492","83218","83747","","43345","33124","80204","70245","15552","",""
"2021-01-31","56503","","83692","15683","","38467","","22548","60101","50916","84008","84134","","43774","33526","80586","70729","15839","",""
"2021-02-01","56996","","84600","15876","","38648","","22625","60433","51597","84398","84651","","44047","33792","80841","71252","15965","",""
"2021-02-02","57245","","85267","15946","","38841","","22661","60754","52093","85148","85171","","44397","34579","81167","71689","16510","",""
"2021-02-03","57604","","86176","16022","","39127","","22751","62062","52434","85938","85725","","44651","34813","81738","72248","16559","",""
"2021-02-04","57916","","87087","16138","","39367","","22897","62409","53263","86776","86449","","44940","35387","82108","72687","16765","",""
"2021-02-05","58510","","87889","16468","","39721","","22942","63190","53729","87585","86987","","45143","35854","82524","73181","17119","",""
"2021-02-06","58876","","88579","16726","","40000","","23034","63515","54779","88204","87558","","45395","36254","83009","73632","17459","",""
"2021-02-07","59133","","89305","17080","","40328","","23101","64067","55488","88827","88228","","45647","36478","83534","74030","17722","",""
"2021-02-08","59600","","89932","17625","","40529","","23183","64958","55949","89237","88956","","45839","36921","83782","74513","17903","",""
"2021-02-09","59879","","90537","18013","","40792","","23352","65275","57143","90034","89601","","46040","37344","84204","75019","18169","",""
"2021-02-10","60273","","91303","18398","","41069","","23434","66013","57377","90863","89919","","46236","37761","84558","75459","18484","",""
"2021-02-11","60696","","91972","18879","","41401","","23483","66319","57879","91529","90508","","46378","38213","84958","75832","18792","",""
"2021-02-12","61052","","92715","19172","","41806","","23553","66625","58253","92133","90932","","46531","38781","85382","76246","18990","",""
"2021-02-13","61444","","93515","19391","","42245","","23594","67325","58559","92715","91451","","46716","39313","85788","76723","19227","",""
"2021-02-14","61857","","94155","19602","","42525","","23643","67578","58856","93354","91766","","47018","39570","86155","77175","19444","",""
"2021-02-15","62210","","94657","19706","","42756","","23712","68379","59345","93690","92415","","47192","40052","86457","77652","19548","",""
"2021-02-16","62424","","95143","19819","","43023","","23819","68710","60044","94556","92985","","47377","40641","86825","78146","19698","",""
"2021-02-17","62754","","95747","20024","","43302","","23901","69066","60331","95436","93405","","47567","40762","87304","78572","19871","",""
"2021-02-18","63183","","96344","20158","","43518","","24002","69455","60734","96144","93720","","47735","41613","87668","78912","20049","",""
"2021-02-19","63488","","96881","20251","","43720","","24114","69882","61112","96734","94298","","47842","42179","88055","79342","20191","",""
"2021-02-20","63849","","97539","20514","","43937","","24154","70662","61651","97393","94894","","48006","42729","88514","79746","20342","",""
"2021-02-21","64224","","98039","20667","","44086","","24245","70916","61863","98045","95429","","48189","43028","88884","80196","20464","",""
"2021-02-22","64755","","98428","20873","","44293","","24326","71247","62724","98662","95820","","48340","43516","89131","80591","20606","",""
"2021-02-23","65136","","99174","21200","","44483","","24402","71589","63101","99183","96092","","48464","44097","89498","80942","20774","",""
"2021-02-24","65510","","99774","21494","","44664","","24561","72491","63550","99925","96443","","48807","44789","89848","81304","20860","",""
"2021-02-25","66044","","100264","21640","","44829","","24604","72725","64226","100402","96851","","48939","45271","90230","81670","20977","",""
"2021-02-26","66307","","100609","21748","","44957","","24744","73243","64774","100834","97064","","49112","45783","90602","81946","21091","",""
"2021-02-27","66885","","101125","22014","","45260","","24844","73522","65185","101160","97432","","49272","46251","90996","82331","21187","",""
"2021-02-28","67275","","101601","22231","","45492","","24993","73815","65454","101511","97819","","49460","46829","91310","82686","21321","",""
"2021-03-01","67692","","102101","22271","","45650","","25042","74059","65710","101852","98196","","49595","47317","91481","82958","21348","",""
"2021-03-02","67804","","102571","22399","","45792","","25117","74273","65910","102352","98484","","49724","47832","91779","83297","21450","",""
"2021-03-03","67916","","103080","22445","","45972","","25169","74834","66182","102957","98889","","49835","48193","92161","83604","21578","",""
"2021-03-04","68142","","103707","22507","","46275","","25356","75096","66713","103515","99211","","49916","48513","92384","83961","21675","",""
"2021-03-05","68449","","104268","22582","","46498","","25505","75252","67026","103892","99407","","50047","48901","92721","84269","21792","",""
"2021-03-06","68732","","104601","22785","","46780","","25600","75501","67396","104304","99749","","50197","49012","93089","84501","21879","",""
"2021-03-07","69015","","105385","22924","","46975","","25722","75845","67634","104692","100035","","50300","49431","93294","84963","21950","",""
"2021-03-08","69232","","105714","22968","","47096","","25814","76312","67820","105219","100284","","50406","49562","93447","85267","22054","",""
"2021-03-09","69451","","106214","23038","","47247","","25928","77377","67995","105665","100530","","50672","50074","93685","85539","22166","",""
"2021-03-10","69590","","107214","23128","","47595","","26028","77627","68276","106184","100741","","50802","50436","93935","85803","22414","",""
"2021-03-11","69907","","107771","23203","","47720","","26150","78170","68774","106572","101006","","50859","50731","94128","86044","22491","",""
"2021-03-12","70477","","108951","23358","","48147","","26327","79376","69308","107333","101475","","50980","51269","94451","86530","22674","",""
"2021-03-13","70675","","109698","23425","","48255","","26432","79737","69571","107663","101718","","51036","51351","94642","86966","22743","",""
"2021-03-14","70888","","110123","23469","","48345","","26551","80488","69740","108067","101885","","51194","51581","94808","87209","22802","",""
"2021-03-15","71160","","110755","23514","","48512","","26663","81155","70074","108401","102056","","51277","51763","94929","87434","22920","",""
"2021-03-16","71319","","111507","23611","","48831","","26753","81188","70229","108766","102333","","51339","51904","95112","87650","22955","",""
"2021-03-17","71464","","111817","23705","","48972","","26806","81703","70426","109137","102510","","51440","52084","95341","87852","23055","",""
"2021-03-18","71580","","112023","23777","","49258","","26897","81801","70531","109452","102685","","51500","52290","95455","88052","23130","",""
"2021-03-19","71688","","112213","23823","","49388","","27040","81926","70687","109701","102832","","51585","52410","95621","88296","23186","",""
"2021-03-20","71930","","112341","23847","","49500","","27148","82066","71045","109956","103053","","51661","52481","95806","88544","23229","",""
"2021-03-21","72091","","112471","23898","","49715","","27226","82358","71165","110306","103189","","51773","52658","95983","88743","23282","",""
"2021-03-22","72217","","112573","23915","","49929","","27277","82528","71280","110570","103343","","51869","52790","96075","88958","23300","",""
"2021-03-23","72339","","112883","23960","","50052","","27400","82646","71539","110835","103438","","51948","52996","96243","89169","23348","",""
"2021-03-24","72466","","112986","24012","","50204","","27491","82917","71751","111094","103537","","52051","53109","96423","89388","23427","",""
"2021-03-25","72577","","113157","24071","","50351","","27572","83052","71879","111390","103722","","52096","53213","96598","89573","23470","",""
"2021-03-26","72672","","113483","24129","","50491","","27620","83207","72024","111633","103942","","52170","53327","96726","89712","23502","",""
"2021-03-27","72847","","113874","24215","","50594","","27706","83421","72148","111893","104055","","52235","53385","96904","89908","23537","",""
"2021-03-28","72892","","114200","24240","","50734","","27742","83569","72270","112150","104221","","52320","53524","97078","90063","23572","",""
"2021-03-29","72991","","114708","24270","","50904","","27785","83683","72443","112191","104425","","52371","53660","97176","90264","23601","",""
"2021-03-30","73061","","115017","24341","","51066","","27875","83810","72574","112462","104572","","52445","53806","97339","90411","23639","",""
"2021-03-31","73184","","115249","24384","","51208","","27919","83969","72694","112759","104827","","52528","53930","97533","90610","23663","",""
"2021-04-01","73377","","115406","24437","","51345","","27957","84114","72832","113023","105024","","52577","53985","97713","90791","23711","",""
"2021-04-02","73518","","115799","24485","","51620","","28116","84315","73022","113201","105184","","52634","54101","97854","90975","23755","",""
"2021-04-03","73597","","115975","24573","","51712","","28206","84457","73196","113403","105357","","52688","54164","97984","91138","23789","",""
"2021-04-04","73669","","116117","24765","","51962","","28267","84667","73339","113702","105560","","52762","54290","98136","91309","23867","",""
"2021-04-05","73801","","116267","24826","","52074","","28326","84794","73560","114004","105768","","52815","54398","98263","91473","23909","",""
"2021-04-06","73918","","116458","24867","","52177","","28434","84923","73685","114278","105958","","52877","54506","98474","91659","23962","",""
"2021-04-07","74057","","116583","24898","","52346","","28509","85040","73915","114551","106218","","52946","54576","98648","91834","24010","",""
"2021-04-08","74176","","116720","24937","","52573","","28657","85246","74080","114942","106467","","53006","54658","98791","92036","24047","",""
"2021-04-09","74281","","116846","24985","","52864","","28748","85554","74330","115170","106797","","53176","54732","98978","92243","24107","",""
"2021-04-10","74410","","116985","25080","","53142","","28902","85786","74490","115471","107101","","53381","54783","99225","92461","24178","",""
"2021-04-11","74600","","117105","25157","","53358","","28983","85994","74666","115878","107366","","53566","54847","99355","92666","24212","",""
"2021-04-12","74796","","117242","25203","","53661","","29027","86161","75003","116303","107619","","53696","54915","99499","92873","24229","",""
"2021-04-13","74877","","117578","25309","","53927","","29088","86744","75219","116712","107882","","53757","55047","99695","93059","24292","",""
"2021-04-14","74992","","117779","25366","","54067","","29160","86917","75455","117184","108143","","53825","55241","100033","93308","24358","",""
"2021-04-15","75169","","118116","25406","","54186","","29221","87020","75708","117594","108407","","53924","55302","100545","93542","24388","",""
"2021-04-16","75210","","118631","25529","","54484","","29755","87100","75977","118058","108685","","53986","55458","101193","93787","24467","",""
"2021-04-17","75504","","118958","25646","","54897","","29921","87417","76241","118460","108934","","54076","55505","101713","94135","24567","",""
"2021-04-18","75891","","119313","25716","","55611","","30075","87673","76557","119024","109181","","54248","55670","102364","94563","24653","",""
"2021-04-19","76271","","119663","25769","","56269","","30253","88111","76829","119505","109350","","54413","55757","102861","95065","24728","",""
"2021-04-20","76486","","120121","25866","","56569","","30426","88178","77159","120220","109509","","54588","55915","103240","95586","24861","",""
"2021-04-21","76973","","120821","26008","","57008","","30557","88628","77538","121008","109674","","54796","56364","103792","96038","24950","",""
"2021-04-22","77467","","121362","26137","","57398","","31141","89044","78078","122306","110052","","55062","56546","104282","96617","25033","",""
"2021-04-23","77594","","121934","26364","","57733","","31388","89202","78616","123318","110581","","55283","56699","104993","97231","25252","",""
"2021-04-24","78177","","122755","26460","","58328","","31607","89608","79310","124176","111121","","55655","56977","105787","97915","25379","",""
"2021-04-25","78852","","123757","26707","","58684","","31877","90282","79848","125275","111875","","56030","57280","106648","98684","25578","",""
"2021-04-26","79540","","124558","27057","","59367","","32300","90577","80134","126349","112700","","56350","57694","107454","99545","25695","",""
"2021-04-27","79676","","126558","27329","","59990","","32902","95076","84863","127916","113404","","56831","57947","108466","100847","25928","",""
"2021-04-28","80373","","127570","27539","","60731","","33724","96817","89148","129403","114125","","57348","58635","109620","101999","26206","",""
"2021-04-29","82226","","128863","27888","","61776","","34423","98201","95285","131980","115124","","58279","59246","111192","103360","26511","",""
