"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2020-09-06","173","23","14","4","12","22","49","3","6","17","","12","41","15","106","29","11","29","5","29","21","23","11","","","31","16","3","151","15","295","21","13","","127","8","","","","","","","",""
"2020-09-07","172","24","12","3","19","20","42","7","6","18","1","12","34","15","107","36","9","35","3","22","27","9","13","","","30","19","6","148","11","286","35","14","","128","7","","","","","","","",""
"2020-09-08","170","27","15","","22","22","41","7","7","20","4","19","35","14","99","36","8","32","15","23","26","10","12","","","34","28","3","134","10","265","15","12","","124","6","","","","","","","",""
"2020-09-09","171","29","12","7","12","24","46","9","11","22","","18","35","14","113","37","11","13","16","22","30","8","11","","","29","25","7","154","11","266","13","14","","126","13","","","","","","","",""
"2020-09-10","167","30","7","3","9","24","64","14","10","18","","5","38","15","105","37","10","20","21","25","27","8","11","","","30","31","8","150","10","278","24","7","","124","2","","","","","","","",""
"2020-09-11","174","26","16","6","19","25","45","8","8","20","1","5","40","13","116","35","9","25","16","24","29","10","8","","","29","30","2","150","13","275","22","9","","132","4","","","","","","","",""
"2020-09-12","175","25","6","2","26","19","41","10","4","20","","9","37","15","125","39","9","18","10","50","28","14","15","","","29","31","6","146","10","278","19","19","","123","7","","","","","","","",""
"2020-09-13","172","25","10","3","18","21","69","6","","17","0","6","46","14","120","36","11","28","8","32","15","9","8","","","30","11","5","151","13","281","19","8","","124","8","","","","","","","",""
"2020-09-14","175","28","3","7","28","19","33","8","5","23","1","5","39","15","120","39","6","30","10","20","25","6","14","","","28","35","2","151","11","278","19","18","","131","2","","","","","","","",""
"2020-09-15","172","30","6","1","24","16","38","12","4","17","2","4","43","14","123","35","10","19","19","49","28","9","9","","","29","45","5","141","10","277","18","4","","129","7","","","","","","","",""
"2020-09-16","165","27","9","5","34","25","43","8","7","9","5","8","41","15","126","38","14","34","21","36","26","8","5","","","28","26","3","143","10","281","19","16","","122","7","","","","","","","",""
"2020-09-17","171","26","7","9","39","25","55","8","6","17","5","11","47","13","129","37","8","30","19","41","26","8","6","","","28","28","5","145","7","280","2","2","","127","12","","","","","","","",""
"2020-09-18","173","26","11","7","48","26","36","10","6","16","2","8","48","14","129","37","12","34","11","47","30","9","5","","","28","27","7","144","16","286","13","5","","135","4","","","","","","","",""
"2020-09-19","178","29","10","2","44","24","42","9","8","15","1","14","44","15","126","35","12","26","16","69","28","12","8","","","30","23","5","151","13","281","12","10","","138","2","","","","","","","",""
"2020-09-20","183","24","10","4","27","22","50","6","3","13","","11","44","13","129","37","14","35","6","53","19","5","7","","","29","22","6","164","17","283","20","6","","140","5","","","","","","","",""
"2020-09-21","177","32","12","9","52","13","38","13","5","12","0","9","47","15","123","37","10","27","14","60","29","12","7","","","28","20","9","143","16","290","27","2","","137","5","","","","","","","",""
"2020-09-22","185","29","5","8","46","22","47","10","5","12","2","9","52","14","123","35","8","33","15","32","23","6","8","","","28","19","5","150","12","298","12","10","","136","3","","","","","","","",""
"2020-09-23","185","27","7","8","51","22","37","9","5","12","","8","38","13","94","38","14","27","13","45","26","11","3","","","27","22","7","141","18","294","22","7","","134","7","","","","","","","",""
"2020-09-24","183","28","8","7","44","23","38","7","4","14","4","11","50","20","98","36","9","33","19","49","22","12","10","0","","28","33","9","147","13","278","20","10","","133","8","","","","","","","",""
"2020-09-25","182","34","13","10","41","26","45","10","7","12","","9","48","11","114","33","10","30","12","48","25","10","9","","","27","34","4","148","14","300","28","7","","134","7","","","","","","","",""
"2020-09-26","195","32","4","5","37","21","33","3","5","15","0","6","31","19","110","36","10","42","17","48","22","10","9","","","25","35","5","168","9","297","19","9","","136","4","","","","","","","",""
"2020-09-27","197","30","16","6","36","21","47","2","5","12","2","7","45","9","99","29","16","34","11","52","24","6","11","","","18","27","3","171","19","269","34","12","","133","8","","","","","","","",""
"2020-09-28","210","27","13","5","35","29","30","7","0","13","","6","40","13","95","33","11","37","27","43","18","10","9","","","22","26","3","148","12","302","29","8","","141","2","","","","","","","",""
"2020-09-29","195","24","12","6","39","29","40","6","6","4","1","8","40","15","91","32","8","24","19","34","17","11","8","","","23","34","4","148","11","311","27","21","","129","4","","","","","","","",""
"2020-09-30","197","30","10","3","37","24","43","6","5","8","3","10","41","14","92","35","11","24","15","41","24","5","7","","","32","30","7","151","16","298","24","11","","133","3","","","","","","","",""
"2020-10-01","193","31","12","7","34","21","46","2","4","7","0","8","37","12","92","27","9","26","12","48","19","10","12","","","24","28","5","155","11","288","21","12","","134","3","","","","","","","",""
"2020-10-02","198","28","12","6","26","32","26","2","3","6","","10","45","10","86","31","12","31","11","36","20","14","10","","","21","27","7","151","11","278","21","5","","129","5","","","","","","","",""
"2020-10-03","194","27","13","8","24","24","31","3","10","11","0","6","35","20","90","30","9","29","5","55","21","12","7","","","19","31","2","163","17","277","26","12","","128","4","","","","","","","",""
"2020-10-04","191","27","8","4","10","22","31","4","6","10","","6","60","12","92","33","12","19","6","53","14","11","7","","","18","22","5","152","10","283","22","17","","133","2","","","","","","","",""
"2020-10-05","187","30","11","5","34","16","32","7","6","11","0","7","39","15","90","31","9","27","16","43","22","11","7","","","20","48","11","155","11","276","19","4","","124","3","","","","","","","",""
"2020-10-06","187","33","13","6","31","32","34","4","5","6","1","5","48","13","94","35","7","18","12","49","19","13","8","","","24","37","2","147","14","281","18","11","","126","2","","","","","","","",""
"2020-10-07","188","33","14","5","33","21","27","7","3","7","1","7","51","12","93","39","9","27","9","53","15","14","13","","","20","25","4","134","20","280","10","12","","123","2","","","","","","","",""
"2020-10-08","195","34","11","4","31","26","20","5","4","15","0","6","45","14","89","41","12","20","12","39","18","12","7","0","","24","23","5","105","29","270","24","6","","124","8","","","","","","","",""
"2020-10-09","180","25","12","1","39","23","18","1","4","5","1","9","34","19","95","37","11","29","9","38","13","13","6","","","23","20","1","132","25","264","23","8","","122","3","","","","","","","",""
"2020-10-10","176","22","9","3","34","34","22","3","3","11","2","5","37","12","96","37","8","25","10","35","22","12","4","","","20","31","3","114","24","252","21","9","","119","6","","","","","","","",""
"2020-10-11","189","20","11","6","14","20","13","3","1","6","1","6","41","11","98","29","9","18","7","42","15","7","5","","","23","24","2","123","19","261","15","9","","129","4","","","","","","","",""
"2020-10-12","184","21","9","3","21","19","15","9","6","10","1","8","36","15","89","30","9","24","6","25","20","13","6","","","24","16","1","122","21","254","19","3","","128","2","","","","","","","",""
"2020-10-13","177","19","16","3","17","26","12","0","7","7","2","9","36","13","100","34","11","15","9","41","22","1","6","","","27","17","1","109","22","248","19","6","","124","2","","","","","","","",""
"2020-10-14","182","28","12","6","11","25","20","2","4","10","","11","46","18","85","41","6","20","8","37","14","5","10","","","19","23","6","105","19","252","23","7","","117","3","","","","","","","",""
"2020-10-15","186","24","13","9","22","28","19","7","6","8","0","7","43","14","82","34","7","31","10","33","19","14","7","","","23","23","2","109","13","249","18","5","","119","1","","","","","","","",""
"2020-10-16","189","25","15","3","21","11","13","4","5","9","1","9","47","11","74","28","15","23","11","37","18","18","5","","","22","27","3","111","19","268","19","3","","125","2","","","","","","","",""
"2020-10-17","183","20","8","3","17","27","18","2","5","12","","6","39","18","74","41","17","15","12","41","21","16","3","","","16","33","6","108","24","239","20","0","","116","1","","","","","","","",""
"2020-10-18","183","19","10","3","15","17","18","2","5","9","","7","46","11","84","32","7","15","4","38","11","10","5","","","10","18","1","107","20","239","21","2","","119","3","","","","","","","",""
"2020-10-19","178","18","7","3","16","11","6","4","4","6","0","5","40","12","66","23","8","21","8","32","13","9","8","","","10","26","","83","14","227","15","5","","112","6","","","","","","","",""
"2020-10-20","178","20","14","2","26","19","19","4","5","11","1","4","43","13","71","21","7","16","2","46","12","33","9","","","17","13","5","104","28","231","30","7","","113","2","","","","","","","",""
"2020-10-21","177","19","13","7","16","23","12","3","5","23","1","5","46","11","65","26","12","26","7","48","9","19","4","","","22","26","4","104","22","239","20","4","","118","1","","","","","","","",""
"2020-10-22","179","25","9","5","17","19","17","1","4","7","1","6","38","17","65","20","11","22","6","47","11","34","3","","","17","27","5","108","33","231","26","4","","119","2","","","","","","","",""
"2020-10-23","182","18","16","6","23","24","15","3","7","13","0","5","38","12","55","23","14","18","2","37","16","20","2","","","19","21","1","107","34","239","21","0","","121","","","","","","","","",""
"2020-10-24","177","19","10","4","20","18","15","4","8","9","1","6","30","10","46","18","10","13","5","29","15","10","3","","","15","14","3","103","26","237","22","3","","117","1","","","","","","","",""
"2020-10-25","174","7","9","5","8","20","18","2","2","14","","6","35","10","43","18","7","16","2","18","18","5","2","","","9","6","1","97","14","227","9","1","","115","1","","","","","","","",""
"2020-10-26","173","17","13","4","11","20","10","1","4","6","0","7","26","11","28","18","11","14","3","27","23","9","2","","","8","17","1","68","10","228","22","4","","111","1","","","","","","","",""
"2020-10-27","170","17","13","4","17","20","12","1","7","7","","6","46","8","26","18","8","12","8","35","12","12","4","","","13","33","1","94","25","225","18","4","","114","2","","","","","","","",""
"2020-10-28","186","20","10","4","30","15","16","1","7","6","0","7","39","9","30","22","9","14","3","32","9","7","2","","","15","18","","91","17","227","16","3","","113","2","","","","","","","",""
"2020-10-29","171","15","9","11","28","7","18","2","4","3","","6","34","15","28","23","12","21","2","33","12","27","3","","","13","21","2","96","20","213","18","3","","117","0","","","","","","","",""
"2020-10-30","181","17","8","9","26","24","14","0","2","9","0","6","33","11","29","22","5","9","6","26","17","24","4","","","13","22","1","74","20","218","21","4","","114","","","","","","","","",""
"2020-10-31","178","16","15","10","14","18","13","1","3","6","0","6","40","8","28","28","16","11","6","29","12","3","0","","","12","12","3","68","13","227","15","5","","119","","","","","","","","",""
"2020-11-01","177","9","8","4","9","12","9","1","3","4","","7","31","10","21","22","14","7","5","26","10","1","1","","","5","5","1","82","22","220","11","5","","117","1","","","","","","","",""
"2020-11-02","177","14","14","14","18","16","9","2","4","5","","5","30","10","32","20","10","8","9","21","13","5","6","","","16","23","6","42","13","206","13","4","","110","0","","","","","","","",""
"2020-11-03","166","19","7","8","31","14","16","0","5","8","","5","42","12","30","23","10","9","6","39","9","20","1","","","19","40","2","64","21","198","13","8","","108","1","","","","","","","",""
"2020-11-04","174","12","13","12","30","10","17","0","7","12","","7","39","10","27","20","11","13","4","32","18","15","3","","","9","25","0","85","19","214","18","8","","111","0","","","","","","","",""
"2020-11-05","173","9","9","11","35","9","10","1","7","8","","5","37","9","23","20","7","13","5","44","16","22","4","","","10","29","1","94","17","217","23","7","","115","0","","","","","","","",""
"2020-11-06","175","15","11","6","35","9","19","2","3","11","1","3","35","8","38","17","11","14","6","48","16","21","6","","","15","38","1","109","19","210","16","3","","114","","","","","","","","",""
"2020-11-07","182","14","9","8","24","20","11","0","4","15","0","5","39","10","30","20","12","20","5","57","15","24","3","","","11","36","4","113","16","192","20","6","","120","1","","","","","","","",""
"2020-11-08","185","6","9","6","19","21","14","","3","8","","4","66","8","26","18","7","14","4","75","10","0","2","","","12","17","2","113","20","194","20","5","","127","5","","","","","","","",""
"2020-11-09","183","15","4","11","21","6","8","6","3","15","","6","39","7","16","16","12","20","11","45","14","8","2","","","9","38","9","90","9","189","21","5","","129","4","","","","","","","",""
"2020-11-10","178","20","6","3","39","11","8","1","3","5","","7","51","8","44","17","14","13","13","53","15","8","7","","","12","36","1","128","14","183","18","12","","119","2","","","","","","","",""
"2020-11-11","207","12","14","5","41","18","14","1","2","12","","3","47","7","34","17","13","13","11","70","22","6","4","","","17","38","2","134","23","184","20","4","","130","","","","","","","","",""
"2020-11-12","199","21","14","8","43","14","13","4","3","9","","8","66","10","26","16","15","18","5","72","10","7","2","","","11","38","5","126","20","183","21","6","","125","2","","","","","","","",""
"2020-11-13","219","16","18","6","46","28","8","9","4","19","","4","51","8","24","14","18","14","12","74","10","7","5","","","15","32","1","133","16","186","16","6","","131","2","","","","","","","",""
"2020-11-14","215","14","9","5","60","10","10","4","1","12","1","3","50","7","23","13","19","10","12","55","17","0","0","","","15","30","1","144","22","185","33","6","","135","3","","","","","","","",""
"2020-11-15","219","5","15","2","24","12","5","8","2","8","","3","51","9","26","13","18","18","4","59","9","5","2","","","11","31","2","150","7","187","19","5","","140","1","","","","","","","",""
"2020-11-16","225","3","8","4","16","7","12","2","2","16","","1","51","8","24","12","8","20","6","45","7","4","1","","","5","18","0","127","19","141","8","1","","125","","","","","","","","",""
"2020-11-17","234","11","17","5","52","16","7","3","4","18","","3","58","6","22","19","12","23","25","60","12","3","2","","","15","34","","92","14","180","45","0","","133","0","","","","","","","",""
"2020-11-18","220","23","14","6","64","11","14","5","5","35","","4","59","9","33","20","26","12","25","45","14","13","2","","","18","42","1","161","11","224","15","7","","142","1","","","","","","","",""
"2020-11-19","246","17","19","9","52","17","12","2","5","28","1","9","80","8","38","30","28","15","24","53","21","11","1","","","17","33","7","137","18","239","11","3","","149","0","","","","","","","",""
"2020-11-20","327","21","10","7","54","5","14","3","5","12","","6","86","11","42","22","15","20","27","52","24","14","2","","","18","49","0","137","16","246","19","0","","155","1","","","","","","","",""
"2020-11-21","373","24","8","12","55","6","19","4","6","14","","4","89","10","41","20","20","30","19","53","14","12","3","0","","23","51","1","137","17","262","15","6","","164","3","","","","","","","",""
"2020-11-22","341","17","15","15","28","13","23","3","3","15","","4","94","14","40","27","23","31","20","60","15","8","4","","","24","30","2","145","21","266","16","12","","166","0","","","","","","","",""
"2020-11-23","344","18","27","9","30","13","26","2","7","16","","3","82","10","21","17","23","11","18","46","21","23","4","","","25","44","4","154","23","270","14","10","","172","0","","","","","","","",""
"2020-11-24","347","23","19","3","47","21","18","1","3","19","2","5","74","8","39","18","32","12","21","43","16","24","9","0","","26","46","2","128","17","286","13","4","","181","3","","","","","","","",""
"2020-11-25","349","26","20","6","57","26","19","8","5","16","","6","81","9","44","20","30","19","18","45","24","4","7","","","27","49","4","127","21","277","20","4","","169","3","","","","","","","",""
"2020-11-26","361","20","28","6","41","21","8","1","5","23","","5","70","7","45","24","28","21","26","40","20","10","6","","","29","64","1","138","20","289","17","5","","180","1","","","","","","","",""
"2020-11-27","353","23","37","4","51","32","26","9","4","19","3","5","66","15","43","23","35","15","18","43","16","14","8","","","32","49","2","139","23","299","27","1","","167","6","","","","","","","",""
"2020-11-28","357","18","25","7","58","19","27","3","6","29","","6","67","12","40","28","32","16","25","57","19","9","3","","","24","50","2","151","27","284","13","2","","179","3","","","","","","","",""
"2020-11-29","345","18","28","11","38","20","29","8","2","26","","3","58","9","35","29","57","22","16","51","16","6","8","","","33","30","3","149","18","278","40","5","","171","2","","","","","","","",""
"2020-11-30","312","21","16","10","28","19","14","8","3","20","2","5","59","10","35","25","22","33","24","70","25","16","15","","","31","26","6","140","22","266","23","9","","187","","","","","","","","",""
"2020-12-01","332","28","16","7","29","13","19","2","5","18","","4","64","7","36","22","48","23","21","67","21","11","5","","","21","14","2","160","19","264","12","4","","181","2","","","","","","","",""
"2020-12-26","185","9","9","4","7","20","22","1","1","22","","2","29","7","13","17","19","29","8","24","8","6","1","","","17","14","5","78","12","164","13","1","","139","4","","","","","","","",""
"2020-12-27","178","9","6","2","6","8","23","3","1","30","1","2","26","5","20","15","13","26","5","22","11","3","2","","","16","6","2","92","10","158","11","1","","135","2","","","","","","","",""
"2020-12-28","174","6","9","3","20","10","18","4","2","10","1","2","23","9","3","19","14","34","7","29","8","4","3","","","17","8","2","79","11","149","6","1","","123","2","","","","","","","",""
"2020-12-29","170","5","9","4","10","18","7","1","","28","3","3","24","4","8","13","15","23","7","21","3","3","5","","","18","7","2","91","10","156","4","1","","130","1","","","","","","","",""
"2020-12-30","164","8","15","8","10","16","11","1","1","15","","2","24","10","9","17","11","26","6","16","11","8","2","","","16","6","2","88","11","147","4","3","","128","3","","","","","","","",""
"2020-12-31","160","8","5","5","4","20","7","","4","24","1","1","26","6","14","20","14","28","3","12","12","4","0","","","13","4","1","86","9","145","3","1","","135","5","","","","","","","",""
"2021-01-01","158","6","6","5","9","20","2","0","1","6","","2","21","9","18","21","15","22","3","16","7","2","7","","","15","3","2","87","15","122","7","1","","124","2","","","","","","","",""
"2021-01-02","152","4","15","6","9","10","8","2","2","18","","3","18","5","13","14","14","26","5","14","8","2","7","","","19","4","2","75","7","142","1","4","","131","1","","","","","","","",""
"2021-01-03","151","5","17","1","7","15","8","2","3","11","1","1","21","4","15","13","7","32","0","14","13","4","2","","","14","2","1","76","9","127","1","3","","134","1","","","","","","","",""
"2021-01-04","144","3","9","3","9","12","15","1","1","26","1","1","24","5","7","17","13","23","4","6","12","15","3","","","8","0","0","64","6","124","7","4","","130","1","","","","","","","",""
"2021-01-05","141","2","5","2","6","8","4","1","3","11","1","2","24","8","16","10","16","14","1","11","8","5","4","","","4","4","1","73","5","124","12","2","","124","3","","","","","","","",""
"2021-01-06","139","5","8","3","5","6","8","2","0","12","1","1","20","4","17","15","9","11","4","7","8","4","6","","","6","6","2","88","11","124","4","2","","127","0","","","","","","","",""
"2021-01-07","133","2","10","2","7","16","15","1","4","14","1","3","17","6","21","21","10","17","2","14","5","4","2","","","5","2","0","80","6","120","7","0","","119","1","","","","","","","",""
"2021-01-08","134","6","14","1","8","12","7","","9","13","1","3","16","7","16","20","6","18","7","16","6","8","3","","","8","4","","79","10","126","5","5","","117","","","","","","","","",""
"2021-01-09","129","2","7","1","9","5","5","3","1","12","2","2","14","13","20","22","12","16","3","17","7","9","1","","","10","4","1","90","7","123","2","3","","121","2","","","","","","","",""
"2021-01-10","126","5","10","4","11","4","11","1","4","14","10","5","15","6","14","12","7","20","2","13","7","7","3","","","8","4","","82","12","129","5","3","","117","","","","","","","","",""
"2021-01-11","128","2","9","1","7","6","8","1","1","14","","3","19","3","14","11","10","11","7","12","6","8","3","","","7","0","","60","9","129","3","1","","119","3","","","","","","","",""
"2021-01-12","133","4","12","1","2","11","14","0","1","11","4","2","17","2","9","9","10","8","1","6","5","3","3","","","11","0","2","72","8","121","6","1","","110","3","","","","","","","",""
"2021-01-13","116","10","16","1","5","5","11","0","2","2","2","4","16","5","17","16","9","12","1","12","6","4","1","","","4","2","1","84","6","98","5","2","","107","1","","","","","","","",""
"2021-01-14","112","3","10","2","2","18","8","1","1","12","","2","15","9","8","13","5","11","0","14","8","4","0","","","6","3","0","85","7","98","4","1","","104","4","","","","","","","",""
"2021-01-15","109","2","6","2","2","5","5","1","0","12","","3","15","6","11","19","9","10","0","6","10","6","1","","","5","6","1","78","5","94","3","0","","101","2","","","","","","","",""
"2021-01-16","102","5","7","2","4","17","8","0","1","7","3","2","16","3","10","14","7","9","2","11","3","3","0","","","4","2","1","70","4","96","4","0","","88","","","","","","","","",""
"2021-01-17","99","3","8","0","2","10","11","1","1","9","","2","15","9","17","14","5","16","","14","8","4","0","","","4","2","1","76","7","86","4","1","","89","","","","","","","","",""
"2021-01-18","101","3","6","0","1","9","3","0","0","16","","3","15","4","7","13","7","13","1","4","6","1","0","","","3","4","1","73","5","95","1","1","","98","1","","","","","","","",""
"2021-01-19","103","2","5","0","0","5","6","","0","7","0","1","14","2","19","9","8","11","1","14","4","4","1","","","4","2","2","65","5","92","2","2","","95","0","","","","","","","",""
"2021-01-20","105","2","4","1","2","5","12","1","0","7","","3","14","7","8","11","5","14","2","10","3","2","1","","","3","3","0","65","6","98","1","0","","94","1","","","","","","","",""
"2021-01-21","95","6","8","2","2","7","7","","1","6","","3","14","6","7","10","6","10","2","3","8","5","5","","","5","1","1","59","4","91","1","0","","96","0","","","","","","","",""
"2021-01-22","91","5","5","0","2","11","6","","2","7","0","2","12","6","5","5","6","15","4","4","6","0","","","","8","0","","51","7","96","1","1","","92","1","","","","","","","",""
"2021-01-23","85","1","4","3","3","2","7","","2","3","","2","11","4","6","9","6","11","2","6","4","2","1","","","3","0","1","59","3","92","3","1","","87","","","","","","","","",""
"2021-01-24","92","2","2","1","0","7","2","","1","6","","1","9","2","6","11","2","10","2","6","3","","1","","","4","0","3","59","4","85","2","0","","86","1","","","","","","","",""
"2021-01-25","94","2","2","1","1","4","3","","","5","6","","8","5","4","5","3","8","1","0","4","7","","","","9","0","1","45","0","85","1","0","","84","2","","","","","","","",""
"2021-01-26","89","3","6","0","1","5","5","0","","3","","2","9","3","4","7","5","5","","4","3","1","","","","3","2","0","48","4","81","1","1","","85","","","","","","","","",""
"2021-01-27","75","3","3","1","0","5","4","","1","1","","3","9","4","5","8","3","5","2","2","6","5","","","","9","2","","64","9","47","1","","","75","1","","","","","","","",""
"2021-01-28","78","6","7","3","2","8","3","0","1","2","","1","8","2","7","5","5","4","1","4","3","1","0","","","3","2","","49","7","50","1","","","81","2","","","","","","","",""
"2021-01-29","77","1","6","","0","2","4","","2","3","","2","10","4","2","11","4","9","1","2","4","3","0","","","3","1","","39","3","49","2","0","","89","2","","","","","","","",""
"2021-01-30","66","1","10","0","","7","5","","","2","","1","7","4","4","7","3","8","2","5","5","1","3","","","7","0","","44","3","45","0","2","","78","3","","","","","","","",""
"2021-01-31","73","1","3","","2","3","1","0","1","3","","1","8","4","8","7","2","8","1","7","3","1","","","","2","","","45","3","47","2","0","","79","1","","","","","","","",""
"2021-02-01","64","7","3","1","1","4","0","","","3","","","11","4","6","10","4","2","3","0","6","3","0","","","1","","1","41","2","42","0","1","","77","1","","","","","","","",""
"2021-02-02","61","4","8","0","4","1","0","","1","2","","","8","6","6","10","2","3","2","2","3","3","2","","","1","","","31","2","37","0","0","","86","","","","","","","","",""
"2021-02-03","52","3","5","","5","2","7","0","1","3","0","2","7","3","4","11","2","4","3","1","4","4","","","","6","0","1","41","3","38","0","1","","70","","","","","","","","",""
"2021-02-04","48","4","5","","3","2","6","","0","1","","","6","4","4","12","3","3","2","2","4","9","","","","1","1","","27","3","44","1","","","80","0","","","","","","","",""
"2021-02-05","45","1","4","1","","2","5","","1","3","","","7","3","7","5","3","5","2","3","3","9","2","","","2","1","0","31","3","36","1","0","","82","","","","","","","","",""
"2021-02-06","41","2","6","","","1","3","","1","2","","1","8","4","6","6","1","4","1","1","2","4","0","","","0","6","","33","5","31","1","0","","81","1","","","","","","","",""
"2021-02-07","53","1","4","0","","0","0","","","","","","8","2","6","2","2","5","1","7","1","0","","","","0","0","","42","3","32","0","","","75","","","","","","","","",""
"2021-02-08","49","2","0","","","3","4","1","","1","","5","8","3","3","6","4","5","2","0","4","1","1","","","2","0","","42","2","25","2","","","57","0","","","","","","","",""
"2021-02-09","44","0","7","","1","0","3","","1","2","","","8","2","3","4","1","1","1","2","1","4","2","","","1","","0","34","3","36","1","","","70","2","","","","","","","",""
"2021-02-10","47","4","7","1","","4","2","","2","4","","1","7","7","7","6","3","4","7","2","4","3","","","","3","","","40","6","33","1","","","50","","","","","","","","",""
"2021-02-11","49","2","4","1","0","1","5","","","2","","2","9","8","8","3","3","6","4","2","3","0","1","","","0","","","47","2","46","0","","","77","0","","","","","","","",""
"2021-02-12","60","4","8","","0","0","0","1","1","4","","4","7","6","7","3","7","3","3","2","2","1","","","","4","","1","46","5","36","0","","","53","0","","","","","","","",""
"2021-02-13","60","3","7","2","0","1","8","","","3","","2","9","5","3","3","2","3","4","5","4","2","","","","3","1","","38","2","53","0","","","56","","","","","","","","",""
"2021-02-14","50","0","7","1","1","1","2","","1","3","","3","7","4","3","6","4","5","0","","2","5","","","","1","1","","39","3","38","0","","","60","","","","","","","","",""
"2021-02-15","49","3","3","0","","5","6","","0","2","","1","10","7","4","7","7","5","4","1","3","7","0","","","2","1","1","37","2","37","0","","","44","1","","","","","","","",""
"2021-02-16","56","2","2","","","5","2","","1","","","1","10","7","5","4","4","6","7","4","1","0","0","","","5","2","","32","2","49","0","3","","53","0","","","","","","","",""
"2021-02-17","59","0","5","0","4","2","1","","1","1","","0","10","5","9","2","5","4","3","6","2","","1","","","1","1","","42","5","47","1","1","","58","2","","","","","","","",""
"2021-02-18","52","1","6","1","3","5","4","0","1","2","","1","10","7","10","3","6","5","3","8","3","1","1","","","1","2","","26","4","45","0","","","51","1","","","","","","","",""
"2021-02-19","47","4","4","0","1","4","3","","3","4","","","10","4","6","7","8","4","4","3","6","1","1","","","6","4","","29","6","46","0","","","51","","","","","","","","",""
"2021-02-20","45","3","8","","","3","3","1","3","3","","3","9","3","3","7","10","5","3","3","3","2","3","","","3","","","25","5","51","0","","","49","2","","","","","","","",""
"2021-02-21","68","1","4","2","","6","3","1","","4","","2","9","3","7","3","3","11","1","3","5","1","0","","","5","","","22","5","47","","1","","65","1","","","","","","","",""
"2021-02-22","72","3","2","","","1","1","","","1","","5","10","5","9","6","7","10","3","1","3","6","1","","","1","","","42","4","52","","2","","68","","","","","","","","",""
"2021-02-23","74","2","6","1","","1","6","0","1","0","","2","7","5","8","4","6","7","6","2","2","3","2","","","2","2","0","52","4","66","","1","","76","0","","","","","","","",""
"2021-02-24","84","1","5","1","","2","6","","3","2","","2","10","5","16","7","5","7","4","4","2","4","0","","","2","2","","55","5","64","1","0","","80","1","","","","","","","",""
"2021-02-25","75","5","7","1","","2","7","2","","2","","","10","4","11","7","7","11","6","5","4","6","2","","","4","0","","63","5","87","1","","","89","1","","","","","","","",""
"2021-02-26","101","2","2","1","1","2","13","2","6","1","","3","10","3","6","8","6","9","6","5","4","1","1","","","6","0","1","67","5","74","2","1","","109","2","","","","","","","",""
"2021-02-27","106","2","9","1","1","3","16","","3","3","","3","9","6","8","5","7","9","7","6","4","3","5","","","7","0","1","40","7","94","","3","","82","1","","","","","","","",""
"2021-02-28","108","1","13","","1","3","3","3","3","1","","1","11","3","8","6","10","11","3","8","5","3","","","","5","0","","52","7","74","0","","","63","1","","","","","","","",""
"2021-03-01","99","6","9","2","2","3","5","","1","7","1","1","10","5","9","12","7","11","5","4","2","4","0","","","14","0","","50","8","64","1","0","","84","1","","","","","","","",""
"2021-03-02","114","5","11","1","2","8","9","","0","4","","1","9","3","6","10","9","9","4","6","1","0","","","","4","1","","52","10","87","","","","86","2","","","","","","","",""
"2021-03-03","117","1","7","1","1","2","14","2","","1","","1","10","1","11","9","6","7","1","7","3","2","2","","","6","1","1","65","4","96","","0","","94","2","","","","","","","",""
"2021-03-04","101","4","10","2","1","7","8","3","2","1","4","2","11","1","17","8","6","10","4","5","2","2","4","","","5","","0","54","5","105","","","","93","3","","","","","","","",""
"2021-03-05","115","2","9","2","2","8","1","","1","2","2","2","12","6","13","11","9","11","6","8","2","4","1","","","6","0","1","56","8","110","2","","","103","","","","","","","","",""
"2021-03-06","124","1","11","4","3","3","10","1","1","4","1","2","12","7","12","9","6","12","7","9","2","5","1","","","5","1","","58","8","134","","1","","117","0","","","","","","","",""
"2021-03-07","131","1","14","2","1","5","16","0","1","8","","2","13","4","13","8","9","10","3","11","2","1","1","","","4","3","2","71","8","145","1","2","","82","1","","","","","","","",""
"2021-03-08","129","3","16","4","","11","15","0","2","10","","1","14","5","8","9","14","11","9","5","4","2","1","","","18","","3","44","12","100","","1","","103","1","","","","","","","",""
