"date","Andhra Pradesh/Anantapur","Andhra Pradesh/Chittoor","Andhra Pradesh/East Godavari","Andhra Pradesh/Foreign Evacuees","Andhra Pradesh/Guntur","Andhra Pradesh/Krishna","Andhra Pradesh/Kurnool","Andhra Pradesh/Other State","Andhra Pradesh/Prakasam","Andhra Pradesh/S.P.S. Nellore","Andhra Pradesh/Srikakulam","Andhra Pradesh/Visakhapatnam","Andhra Pradesh/Vizianagaram","Andhra Pradesh/West Godavari","Andhra Pradesh/Y.S.R. Kadapa"
"2020-06-29","1467","947","1074","391","1291","1383","1873","1946","339","602","","515","146","988","865"
"2020-06-30","1571","1054","1129","396","1349","1467","1955","1997","370","607","63","541","159","995","940"
"2020-07-01","1689","1089","1209","403","1426","1519","2045","2036","398","640","63","562","161","1010","1000"
"2020-07-02","1823","1136","1331","407","1530","1594","2120","2065","477","642","63","569","174","1063","1101"
"2020-07-03","1972","1183","1387","409","1610","1611","2236","2111","616","657","93","623","184","1120","1120"
"2020-07-04","2099","1250","1489","415","1670","1681","2354","2143","673","684","93","632","197","1124","1193"
"2020-07-05","2186","1324","1607","416","1827","1743","2451","2179","700","729","189","720","215","1164","1245"
"2020-07-06","2328","1444","1778","419","2024","1798","2587","2235","738","770","225","821","239","1270","1341"
"2020-07-07","2481","1510","1890","420","2262","1898","2671","2257","767","809","329","944","269","1319","1369"
"2020-07-08","2568","1765","2015","422","2435","1968","2722","2266","769","872","360","982","307","1366","1440"
"2020-07-09","2659","2001","2062","424","2663","2095","2795","2319","865","903","566","1190","333","1383","1554"
"2020-07-10","2850","2209","2231","424","2799","2175","2939","2351","975","954","646","1276","419","1527","1645"
"2020-07-11","3161","2509","2374","428","2867","2298","3168","2385","1038","1030","850","1327","495","1611","1692"
"2020-07-12","3290","2668","2642","429","3019","2504","3405","2403","1172","1154","995","1376","633","1690","1786"
"2020-07-13","3466","2836","2955","432","3210","2615","3654","2416","1206","1253","1199","1460","702","1827","1870"
"2020-07-14","3651","3074","3115","432","3356","2744","3823","2424","1238","1418","1414","1488","832","2026","1982"
"2020-07-15","3813","3331","3362","432","3824","2852","4226","2444","1291","1463","1592","1611","881","2233","2094"
"2020-07-16","3987","3536","3862","432","3963","2984","4816","2453","1395","1589","1703","1692","982","2428","2220"
"2020-07-17","4284","3864","4505","434","4330","3021","5131","2461","1448","1716","1852","1715","1071","2537","2275"
"2020-07-18","4504","4207","5499","434","4544","3151","5681","2461","1714","1994","2034","1831","1189","2944","2420"
"2020-07-19","5141","4647","6146","","4898","3548","6045","2461","1864","2385","2569","2097","1430","3337","2646"
"2020-07-20","5483","4763","7232","","5494","3677","6604","2461","2085","2485","2830","2199","1486","3691","2798"
"2020-07-21","5941","5323","7756","434","6071","4101","7119","2461","2256","2682","2963","2429","1696","4314","3120"
"2020-07-22","6266","5668","8647","434","6913","4252","7797","2461","2433","3009","3215","3478","1803","4986","3349"
"2020-07-23","7282","5939","10038","","8097","4482","8701","","2704","3447","3575","4162","2080","5734","3573"
"2020-07-24","8266","6569","11067","","8800","4841","9615","","3059","3725","3949","5060","2402","6541","4067"
"2020-07-25","8989","6869","12391","434","9456","5248","10357","2461","3307","4024","4298","5996","2925","7553","4361"
"2020-07-26","9723","7442","13486","","10003","5580","11570","2461","3549","4353","4574","6780","3172","8412","4757"
"2020-07-27","10247","7809","14696","","10747","5707","12234","2461","3866","4775","4694","7435","3329","8820","5093"
"2020-07-28","10987","8261","16063","","11692","6000","13380","","4201","5144","5086","7717","3549","9577","5743"
"2020-07-29","12358","9080","17739","","12816","6259","14471","","4443","5752","5582","8558","3602","10356","6477"
"2020-07-30","13312","9589","19180","","13762","6530","15723","","4761","6454","6168","9781","3816","11354","7230"
"2020-07-31","14699","10378","20395","434","14668","6843","16847","2461","5167","7315","6570","10764","4204","12310","7876"
"2020-08-01","15827","11327","21271","","15669","7200","18081","","5569","7874","7025","11919","4323","12804","8423"
"2020-08-02","16523","12108","22201","","16308","7579","19077","","5953","8322","7517","13146","4960","13354","8819"
"2020-08-03","17476","12348","23314","","16881","7819","19679","","6317","8822","8012","14195","5637","13794","9395"
"2020-08-04","18801","12874","24685","","17821","8239","20695","","6541","9379","8549","15058","6228","14406","10160"
"2020-08-05","20061","13551","26229","","18551","8679","22063","","6890","9916","8954","15900","6893","14988","10889"
"2020-08-06","21173","14306","27580","","19419","9042","23348","","7256","10704","9636","16681","7468","15786","11493"
"2020-08-07","22273","15286","28850","","20236","9462","24679","","7593","11645","10085","17533","7998","16334","12089"
"2020-08-08","23249","16249","30160","","20837","9853","26032","","8105","12523","10527","18531","8448","17015","12614"
"2020-08-09","24107","17097","31703","","21718","10292","27431","","8535","13219","10979","19492","8806","18147","13437"
"2020-08-10","24738","17576","32938","","22339","10438","28314","","8985","13730","11333","20112","9380","18869","13876"
"2020-08-11","25697","18334","34310","","23056","10780","29452","","9328","14094","11837","20788","9974","19547","14455"
"2020-08-12","26478","19569","35642","","23818","11115","30233","","9782","14817","12348","21585","10567","20476","14819"
"2020-08-13","27334","20532","37146","","24413","11445","31056","","10463","15499","12773","22516","11136","21329","15603"
"2020-08-14","28096","21519","38292","","24940","11783","32012","","10763","16168","13320","23401","11684","22077","16133"
"2020-08-15","28947","22478","39418","","25549","12081","32746","","11252","16740","13958","24295","12245","22689","16522"
"2020-08-16","29527","23459","40293","","26139","12344","33580","","11866","17163","14731","24807","12633","23582","16808"
"2020-08-17","30062","23917","41204","","26915","12479","33952","","12223","17644","15258","25326","13095","24306","17331"
"2020-08-18","30507","24907","42600","","27810","12760","34782","","12948","18328","15663","26254","13608","25111","18086"
"2020-08-19","31630","25737","43999","","28365","13041","35576","","13533","19083","16228","27089","14036","26030","18759"
"2020-08-20","32603","26573","45356","","28808","13236","36381","","14168","19671","16990","28074","14421","27025","19193"
"2020-08-21","33307","27676","46668","","29166","13501","37300","","14965","20432","17561","28812","14963","28156","19536"
"2020-08-22","34327","28896","47989","","29885","13733","38150","","15658","21375","18222","29352","15468","29189","20075"
"2020-08-23","34793","29830","49245","","30392","13875","38835","","16581","22360","18449","29803","15668","29860","20523"
"2020-08-24","35726","30325","50686","","30859","14029","39319","","17170","23325","18934","30714","16240","30326","21162"
"2020-08-25","36220","31292","52039","","31776","14351","40100","","17875","24274","19486","31560","16907","31179","21683"
"2020-08-26","36948","32205","53567","","32308","14650","40845","","18661","25442","20104","32716","17471","32244","22411"
"2020-08-27","37763","33133","54656","","33234","14966","41700","","19681","26376","20950","33309","18034","33136","23255"
"2020-08-28","38596","33952","55834","","34035","15380","42457","","20555","27527","21714","34205","18586","34122","23756"
"2020-08-29","39460","34765","56930","","34670","15742","43248","","21425","28565","22236","35193","19301","34985","24747"
"2020-08-30","40155","35713","58020","","35263","16125","44059","","22306","29593","23055","36059","19859","35964","25699"
"2020-08-31","41128","36649","59403","","35761","16284","44745","","22830","30679","24078","36693","20399","37106","26119"
"2020-09-01","41584","37717","60611","","36378","16595","45558","","23718","31738","24707","37518","20951","38054","27113"
"2020-09-02","42394","38841","61810","","37278","16992","46255","","24518","32680","25310","38193","21511","38939","27913"
"2020-09-03","43248","39726","62900","","38083","17310","46871","","25444","33662","26027","38888","22088","39775","28811"
"2020-09-04","43998","40696","64305","","38791","17688","47573","","26700","34932","26565","39448","22676","40699","29538"
"2020-09-05","44547","41634","65704","","39432","18025","48006","","28032","35978","27166","40213","23318","41802","30577"
"2020-09-06","45300","42561","66948","","40135","18482","48386","","29074","37277","27984","40786","23911","42903","31481"
"2020-09-07","45884","43436","68260","","40900","18675","48702","","29493","38226","28543","41191","24505","43853","31928"
"2020-09-08","46325","44614","69686","","41602","19064","49216","","30950","39268","29048","41617","25103","44975","32729"
"2020-09-09","47126","45501","71085","","42309","19414","49700","","32221","40217","29708","42031","25680","46109","33514"
"2020-09-10","47548","46469","72497","","43147","19959","50182","","33607","41040","30372","42435","26196","47248","34090"
"2020-09-11","48105","47509","73996","","44067","20410","50679","","34508","41818","30942","42848","26790","48329","34788"
"2020-09-12","48785","48441","75394","","44546","20877","51184","","35654","42529","31497","43432","27373","49398","35580"
"2020-09-13","49306","49398","76808","","45338","21274","51625","","36442","43373","32230","43847","27946","50474","36165"
"2020-09-14","49789","50146","78220","","46004","21475","51966","","36886","44129","32747","44337","28427","51565","36491"
"2020-09-15","50088","50718","79643","","46645","21873","52280","","37865","44949","33425","44911","28959","52520","37152"
"2020-09-16","50813","51516","81064","","47330","22269","52704","","38738","45511","33920","45236","29503","53571","37688"
"2020-09-17","51358","52421","82447","","47880","22636","53098","","39443","46121","34487","45685","30029","54635","38325"
"2020-09-18","51821","53323","83852","","48393","23123","53435","","40156","46589","34983","46056","30516","55670","38744"
"2020-09-19","52298","54059","85247","","48864","23591","53754","","40826","47282","35468","46507","30978","56741","39264"
"2020-09-20","52837","54853","86507","","49446","24030","54029","","41695","47726","35944","46849","31424","57746","39531"
"2020-09-21","53342","55215","87769","","49978","24163","54219","","42536","48127","36227","46999","31819","58708","39750"
"2020-09-22","53651","56117","88935","","50584","24507","54491","","43208","48683","36574","47409","32210","59697","40339"
"2020-09-23","54263","56653","90047","","51232","24935","54720","","43710","49162","36893","47823","32597","60659","40939"
"2020-09-24","54760","57555","91142","","51783","25281","55045","","44637","49567","37354","48248","32981","61651","41484"
"2020-09-25","55216","58268","92173","","52316","25704","55250","","45443","50026","37784","48588","33359","62582","41852"
"2020-09-26","55729","59243","93184","","52709","26154","55456","","46063","50492","38090","49038","33803","63504","42389"
"2020-09-27","56209","59820","94190","","53244","26487","55685","","46722","50998","38593","49356","34179","64433","42861"
"2020-09-28","56519","60149","95200","","53782","26584","55798","","47356","51487","38879","49501","34541","65336","43132"
"2020-09-29","56795","60933","96191","","54192","26982","55942","","47925","51919","39256","49792","34853","66243","43431"
