"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-09-24","20951","2","296","2790","314","524","16238","138","1088","28019","571","496","11741","187","31712","7569","530","736","264414","4458","6641","75","894","8828","25","165","9701","1653","528","52622","3535","50","57883","21872","1321","53359","45596","10946","20126","3479","9714","8973","20756","2294","759","6","163","6278","7262","16436","1689","533","15","15829","227","0","12591","2782","1136"
"2020-09-25","21028","2","296","2803","314","527","16327","139","1098","28106","574","501","11781","187","31785","7631","534","737","265775","4481","6672","75","899","8846","27","165","9772","1661","531","52904","3542","50","58178","22026","1331","53669","46001","11038","20194","3510","9785","9003","20882","2319","777","6","165","6309","7320","16452","1696","540","16","15897","227","0","12617","2789","1143"
"2020-09-26","21136","2","296","2819","317","529","16469","139","1109","28199","578","501","11835","187","31865","7631","539","740","266988","4481","6694","75","908","8872","27","165","9807","1669","533","53069","3567","50","58178","22183","1340","54386","46331","11076","20194","3544","9843","9037","21030","2330","806","6","165","6309","7369","16452","1705","546","16","15970","227","0","12664","2795","1153"
"2020-09-27","21189","2","296","2827","317","529","16572","139","1127","28336","578","501","11835","187","31947","7569","549","740","267801","4481","6716","75","931","8872","27","165","9884","1681","534","53315","3577","50","58178","22269","1345","54478","46610","11143","20194","3546","9843","9061","21153","2358","856","6","165","6309","7412","16452","1705","560","16","15970","227","0","12729","2803","1153"
"2020-09-28","21240","2","296","2833","317","531","16640","139","1130","28441","578","508","11852","188","31994","7651","555","740","268455","4539","6730","75","934","8872","27","166","9953","1690","537","53448","3587","50","58932","22356","1348","54482","46734","11195","20245","3562","9897","9090","21241","2360","883","6","165","6400","7412","16471","1705","573","16","15970","227","0","12775","2815","1153"
"2020-09-29","21323","2","296","2837","317","532","16702","139","1144","28517","593","509","11877","188","32019","7661","559","741","269284","4557","6727","76","939","8939","27","166","10008","1705","540","53557","3596","50","59173","22438","1348","54849","46985","11238","20357","3597","9950","9133","21294","2379","883","6","165","6419","7412","16496","1717","579","16","16071","227","0","12812","2825","1158"
"2020-09-30","21383","2","296","2848","322","535","16793","144","1151","28621","596","512","11908","188","32073","7681","566","741","270299","4583","6734","76","954","8961","27","166","10050","1727","541","53751","3604","50","59405","22590","1352","55203","47180","11275","20411","3612","9990","9164","21379","2394","943","6","166","6445","7578","16512","1720","585","16","16204","227","0","12875","2828","1172"
"2020-10-01","21458","2","296","2858","322","536","16896","144","1157","28706","597","515","11993","189","32128","7685","567","742","271371","4614","6742","76","964","8993","27","167","10087","1728","543","53909","3617","50","59488","22654","1355","55394","47485","11332","20457","3629","10069","9197","21457","2423","976","6","166","6475","7578","16573","1726","594","16","16267","228","0","12968","2836","1177"
"2020-10-02","21508","2","296","2865","322","538","16973","144","1162","28796","598","518","12002","191","32184","7688","572","742","272653","4642","6751","76","971","9019","27","167","10181","1729","544","54118","3628","50","59934","22755","1358","55671","47791","11360","20485","3649","10126","9223","21605","2427","991","6","166","6520","7668","16628","1733","606","16","16322","229","0","13057","2847","1183"
"2020-10-03","21621","2","296","2879","324","538","17069","146","1180","28855","603","518","12047","191","32343","7716","581","742","273638","4642","6764","76","988","9033","27","169","10219","1737","543","54357","3628","51","59934","22855","1362","56011","48200","11414","20485","3685","10207","9249","21734","2481","1046","6","167","6520","7752","16703","1748","619","16","16399","230","0","13120","2867","1188"
"2020-10-04","21708","2","296","2894","324","538","17159","146","1188","28975","603","518","12047","194","32443","7887","588","743","274565","4642","6773","76","988","9033","27","169","10312","1752","544","54640","3648","51","59991","23076","1365","56275","48436","11475","20485","3685","10207","9256","21840","2494","1117","6","167","6520","7861","16737","1748","630","23","16399","230","0","13150","2879","1188"
"2020-10-05","21746","2","297","2903","324","538","17263","146","1196","29065","603","522","12076","195","32491","7919","589","743","274942","4706","6781","76","1005","9033","27","169","10359","1759","547","54760","3684","51","60738","23162","1367","56400","48660","11480","20569","3688","10275","9276","21926","2501","1158","6","167","6601","7940","16759","1748","637","25","16399","230","0","13197","2893","1188"
"2020-10-06","21809","3","299","2910","324","539","17322","152","1207","29136","609","524","12109","197","32522","7932","593","744","275856","4718","6796","77","1010","9081","28","169","10402","1760","550","54898","3694","52","60867","23245","1371","56522","48821","11505","20731","3742","10309","9319","21978","2519","1158","6","171","6624","8037","16767","1763","642","26","16490","233","0","13224","2903","1207"
"2020-10-07","21845","3","301","2925","329","540","17365","155","1216","29136","618","527","12120","199","32609","7943","596","748","277445","4720","6821","77","1021","9090","28","169","10433","1770","553","55042","3710","52","61133","23363","1372","56823","49175","11533","20779","3755","10347","9340","22056","2527","1242","6","171","6658","8083","16804","1767","660","26","16607","233","0","13242","2909","1211"
"2020-10-08","21938","3","302","2927","329","541","17420","160","1229","29069","621","528","12145","199","32674","7948","599","751","278665","4739","6828","77","1025","9111","28","169","10475","1774","554","55183","3730","52","61416","23420","1374","57203","49466","11551","20828","3779","10395","9363","22154","2535","1268","6","172","6708","8155","16886","1770","666","26","16634","234","0","13333","2918","1217"
"2020-10-09","21942","3","302","2935","329","541","17478","167","1232","29111","623","529","12145","201","32741","7968","604","751","279909","4748","6854","77","1030","9130","28","170","10560","1779","557","55345","3750","52","61824","23523","1377","57517","49823","11608","20828","3815","10452","9387","22312","2552","1343","6","173","6750","8270","16950","1771","676","25","16718","235","0","13399","2929","1222"
"2020-10-10","22072","3","303","2956","330","543","17546","169","1239","29208","626","529","12145","202","32831","7993","628","751","281165","4748","6871","77","1035","9149","28","172","10587","1795","562","55531","3750","52","61824","23649","1381","57834","50143","11620","20828","3842","10510","9408","22419","2563","1353","6","179","6750","8352","17002","1775","682","25","16794","237","0","13469","2942","1227"
"2020-10-11","22149","3","304","2962","330","543","17624","169","1240","29286","626","529","12145","202","32878","8078","630","752","282135","4748","6877","77","1042","9149","28","172","10626","1804","564","55775","3757","52","61845","23689","1383","57974","50551","11663","20828","3842","10510","9417","22555","2589","1473","6","179","6750","8422","17038","1775","693","20","16794","237","0","13520","2954","1227"
"2020-10-12","22216","3","305","2967","330","543","17732","169","1242","29419","626","529","12220","202","32966","8094","631","752","282982","4786","6902","77","1045","9149","28","173","10659","1811","569","55892","3787","52","62112","23778","1386","58125","50746","11666","20828","3874","10510","9440","22644","2595","1515","6","179","6750","8500","17076","1775","702","20","16794","237","0","13604","2966","1227"
"2020-10-13","22279","3","305","2975","330","543","17783","170","1259","29523","630","534","12290","205","33020","8106","633","752","283750","4796","6920","77","1050","9149","28","173","10684","1819","570","56070","3838","52","62553","23850","1388","58579","51024","11691","20828","3874","10601","9475","22741","2605","1597","6","182","6876","8558","17087","1782","708","20","16890","240","0","13617","2986","1236"
"2020-10-14","22325","3","306","2992","331","543","17834","170","1262","29579","635","542","12334","209","33089","8111","639","752","285016","4808","6934","77","1055","9265","28","173","10748","1825","573","56283","3845","53","62900","23969","1390","58936","51327","11712","21064","3924","10622","9503","22801","2618","1623","6","182","6908","8615","17130","1785","717","21","16976","242","0","13645","3010","1239"
"2020-10-15","22370","3","308","2995","331","545","17866","171","1264","29650","635","544","12373","209","33145","8118","642","752","286183","4822","6940","77","1063","9286","27","173","10827","1837","576","56436","3864","53","63125","24060","1392","59169","51470","11783","21100","3933","10655","9520","22859","2633","1640","6","183","6951","8684","17160","1785","722","21","17015","242","0","13697","3015","1243"
"2020-10-16","22408","3","309","3000","331","545","17945","173","1271","29727","638","544","12410","210","33225","8134","642","752","287222","4836","6966","78","1077","9302","27","174","10887","1842","579","56587","3880","53","63284","24102","1396","59463","51781","11808","21138","3969","10687","9540","22974","2670","1666","6","183","7009","8717","17198","1793","726","20","17072","244","0","13750","3034","1246"
"2020-10-17","22459","3","309","3004","333","545","17997","173","1275","29796","639","544","12410","212","33286","8146","658","757","288136","4836","6982","78","1080","9314","27","175","10943","1855","581","56672","3880","54","63284","24192","1401","59602","51982","11840","21187","3985","10743","9560","23052","2682","1666","6","184","7009","8810","17244","1796","737","20","17120","249","0","13805","3046","1253"
"2020-10-18","22636","3","309","3012","333","545","18054","173","1277","29911","639","544","12410","212","33373","8151","663","757","288451","4836","7001","78","1089","9314","27","175","11022","1866","581","56868","3898","54","63284","24304","1401","59696","52355","11877","21187","3985","10743","9588","23224","2696","1679","6","184","7009","8810","17292","1796","764","20","17120","249","0","13845","3063","1253"
"2020-10-19","22738","3","313","3019","333","545","18157","173","1283","30051","639","554","12475","215","33448","8159","670","757","289366","4886","7019","78","1103","9314","27","175","11091","1882","582","57071","3978","54","64075","24425","1403","59779","52735","11901","21187","4009","10810","9608","23355","2706","1723","6","184","7117","8934","17341","1796","774","23","17120","249","0","13901","3073","1253"
"2020-10-20","22807","3","313","3026","333","547","18214","175","1290","30152","642","558","12534","218","33497","8173","673","757","290009","4920","7030","78","1104","9375","27","175","11117","1892","590","57373","4012","54","64668","24582","1407","60621","53000","11937","21196","4049","10889","9641","23458","2722","1786","6","185","7171","9016","17354","1819","793","23","17206","255","0","13930","3086","1278"
"2020-10-21","22932","3","313","3026","339","548","18273","175","1302","30220","647","560","12610","218","33551","8173","678","761","290486","4928","7036","78","1111","9386","27","175","11158","1908","598","57635","4023","61","65056","24811","1411","60945","53263","11969","21436","4080","10918","9671","23591","2725","1786","6","186","7205","9016","17403","1821","793","25","17317","257","0","13930","3099","1280"
"2020-10-22","23001","3","313","3041","339","549","18342","175","1306","30328","649","561","12668","220","33630","8186","678","764","294065","4945","7038","78","1118","9415","28","176","11225","1918","601","57848","4052","63","65386","24957","1419","61550","53498","12000","21473","4092","10961","9688","23679","2744","1839","6","187","7249","9099","17455","1830","824","25","17365","258","0","14050","3119","1288"
"2020-10-23","23133","3","317","3046","339","549","18413","178","1308","30471","652","561","12700","227","33669","8201","679","764","296821","4981","7045","78","1121","9439","29","176","11284","1928","603","58010","4088","63","65757","25094","1432","61726","53928","12032","21528","4121","11002","9715","23881","2753","1839","6","188","7286","9163","17509","1837","852","26","17425","262","0","14124","3144","1293"
"2020-10-24","23215","3","324","3059","342","550","18523","178","1315","30590","657","562","12700","227","33775","8218","689","766","298937","4981","7057","78","1124","9465","29","178","11321","1942","608","58326","4088","68","65757","25264","1436","62353","54314","12069","21630","4141","11075","9760","24014","2771","1846","6","193","7286","9163","17572","1837","862","26","17495","268","0","14192","3166","1293"
"2020-10-25","23312","3","328","3078","342","550","18621","178","1317","30752","657","562","12700","227","33813","8228","696","766","299760","4981","7074","78","1127","9465","29","180","11372","1957","608","58573","4093","68","65902","25372","1437","62619","54583","12103","21630","4141","11075","9781","24144","2788","1878","6","193","7286","9312","17629","1837","872","25","17495","269","0","14240","3191","1293"
"2020-10-26","23391","3","330","3087","342","550","18694","178","1328","30858","657","567","12882","227","33881","8246","695","766","300614","5020","7089","78","1129","9465","29","180","11399","1962","616","58725","4178","68","66732","25445","1442","62774","54941","12152","21630","4141","11149","9814","24313","2802","1889","6","193","7384","9402","17686","1837","880","26","17495","271","0","14300","3207","1293"
"2020-10-27","23471","3","331","3095","342","551","18763","180","1351","30969","671","568","12967","231","33928","8264","698","766","302077","5037","7096","79","1136","9531","36","180","11419","1966","623","58980","4207","70","66993","25601","1442","63367","55210","12189","21729","4174","11198","9827","24425","2808","1954","6","205","7445","9494","17714","1865","892","27","17590","275","0","14330","3219","1323"
"2020-10-28","23576","3","335","3107","347","553","18817","180","1361","31096","678","568","12983","234","34027","8411","700","766","303369","5057","7099","80","1142","9572","43","180","11472","1979","628","59213","4248","73","67299","25750","1444","63850","55540","12241","21906","4191","11232","9874","24558","2821","1962","6","205","7480","9569","17760","1878","913","28","17678","279","0","14347","3234","1334"
"2020-10-29","23636","4","337","3134","347","553","18877","180","1368","31195","679","569","13023","240","34114","8486","702","771","305070","5066","7107","81","1154","9588","45","182","11538","1998","632","59442","4290","76","67552","25882","1449","64131","55898","12277","21988","4240","11278","9886","24665","2848","1999","6","214","7586","9601","17814","1889","921","28","17730","285","0","14409","3250","1338"
"2020-10-30","23775","8","338","3143","347","555","18981","181","1380","31321","682","571","13038","241","34154","8502","704","772","306327","5094","7121","81","1156","9623","48","182","11616","2009","635","59718","4353","79","68050","26018","1461","64367","56369","12320","21994","4265","11341","9919","24867","2861","2046","6","221","7634","9646","17872","1897","925","28","17800","288","0","14486","3266","1346"
"2020-10-31","23876","8","344","3160","354","557","19086","181","1388","31409","685","571","13038","241","34308","8564","720","777","307618","5094","7131","81","1165","9674","50","193","11705","2028","642","59882","4353","85","68050","26185","1464","64952","56750","12399","22106","4298","11371","9944","24986","2884","2048","6","241","7634","9686","17928","1912","932","33","17852","291","0","14578","3292","1353"
"2020-11-01","23994","8","347","3172","354","557","19195","181","1390","31558","685","571","13038","241","34378","8612","727","782","309190","5094","7133","81","1165","9674","51","194","11752","2040","644","60115","4374","85","68178","26316","1473","65207","57102","12454","22106","4298","11371","9957","25139","2895","2122","6","241","7634","9686","17979","1912","953","33","17852","291","0","14635","3303","1353"
"2020-11-02","24095","8","352","3185","354","567","19254","181","1394","31613","688","579","13198","241","34457","8641","727","782","310595","5141","7157","81","1176","9674","51","211","11802","2067","646","60298","4467","86","68920","26442","1477","65331","57409","12508","22106","4303","11451","9969","25277","2921","2172","6","241","7801","9866","18027","1912","965","33","17852","295","0","14686","3320","1353"
"2020-11-03","24162","16","357","3198","354","572","19339","193","1429","31738","702","586","13260","243","34563","8654","731","782","311745","5158","7167","81","1179","9779","52","236","11817","2081","664","60604","4527","86","69407","26716","1478","65997","57702","12554","22167","4342","11479","9992","25421","2964","2284","6","268","7849","9953","18076","1938","971","35","17947","306","0","14767","3344","1383"
"2020-11-04","24233","18","361","3211","361","572","19416","194","1445","31856","707","592","13284","247","34676","8783","734","782","313526","5182","7181","81","1188","9819","58","237","11906","2130","672","60841","4542","86","69827","26884","1483","66656","58106","12599","22365","4380","11564","10016","25543","2980","2288","6","272","7940","10041","18134","1951","988","37","18053","309","0","14816","3363","1398"
"2020-11-05","24370","18","362","3218","361","576","19517","198","1459","31952","710","599","13330","247","34779","8817","739","781","315564","5219","7197","81","1193","9880","64","268","11956","2133","681","61112","4640","90","70309","27043","1491","67196","58636","12666","22450","4422","11629","10042","25705","3007","2375","6","278","7996","10116","18204","1964","997","40","18117","312","0","14936","3395","1411"
"2020-11-06","24418","22","363","3239","361","576","19685","201","1469","32056","714","605","13398","247","34973","8846","740","782","317656","5249","7205","81","1213","9916","68","336","11998","2158","688","61421","4692","94","70696","27278","1499","67777","59116","12753","22556","4496","11710","10089","25883","3031","2452","7","287","8132","10170","18286","1977","1015","41","18208","318","0","15113","3423","1428"
"2020-11-07","24664","23","369","3254","366","581","19785","203","1487","32278","716","605","13398","250","35063","8883","746","794","319977","5249","7232","89","1216","9982","73","335","12136","2189","699","61743","4692","99","70696","27530","1509","68242","59656","12860","22635","4568","11810","10128","26137","3074","2475","7","292","8132","10248","18368","1992","1024","43","18312","329","0","15222","3463","1434"
"2020-11-08","24664","23","375","3277","366","583","19943","203","1495","32497","716","605","13398","252","35063","9005","751","799","319977","5249","7232","89","1216","9982","73","352","12136","2260","710","62255","4745","99","71153","27773","1509","68721","59682","12980","22635","4668","11810","10157","26490","3130","2547","7","292","8132","10248","18386","1992","1043","43","18312","329","0","15364","3486","1434"
"2020-11-09","25001","23","376","3285","366","583","20031","203","1502","32619","716","621","13490","252","35394","9026","754","799","323625","5306","7254","88","1231","9982","75","352","12312","2274","715","62563","4853","105","71620","28059","1517","68865","60570","13081","22635","4698","11937","10180","26747","3134","2630","7","292","8366","10424","18549","1992","1054","46","18312","341","0","15504","3527","1434"
"2020-11-10","25110","25","380","3301","366","584","20193","204","1537","32755","729","624","13697","256","35467","9141","756","799","325876","5330","7270","88","1238","10140","79","352","12366","2309","729","62830","4912","107","72341","28237","1525","70347","61053","13139","22740","4794","12049","10230","26972","3221","2741","10","314","8430","10505","18614","2067","1071","62","18429","360","0","15568","3577","1486"
"2020-11-11","25249","26","384","3327","373","591","20326","204","1558","33024","733","624","13697","256","35610","9236","763","841","327964","5330","7284","88","1242","10193","80","443","12463","2341","734","63165","4993","112","72341","28721","1540","71072","61085","13210","22993","4846","12127","10260","27124","3227","2741","11","321","8430","10606","18711","2089","1099","62","18610","364","0","15625","3612","1494"
"2020-11-12","25400","26","389","3348","373","591","20452","204","1564","33287","733","653","13789","256","35818","9263","763","906","330450","5361","7284","89","1242","10193","86","443","12534","2365","741","63460","5056","119","73541","29014","1563","71847","62334","13308","23001","4846","12127","10278","27299","3247","2816","11","321","8596","10679","18852","2089","1105","62","18610","388","0","15801","3649","1494"
"2020-11-13","25599","30","392","3371","373","593","20619","210","1600","33459","762","658","13846","258","36069","9335","764","906","332865","5426","7326","89","1269","10193","91","442","12606","2398","780","64058","5134","128","74180","29510","1581","73001","62945","13404","23224","4972","12332","10339","27648","3329","2980","11","349","8729","10679","18992","2110","1117","65","18741","443","0","16013","3720","1503"
"2020-11-14","25760","30","397","3402","390","599","20868","220","1637","33693","770","658","13846","262","36227","9428","776","1061","336549","5426","7344","91","1269","10313","92","470","12701","2440","822","64586","5134","136","74180","29837","1593","73915","63681","13516","23517","5038","12465","10415","27977","3356","2983","11","372","8729","10747","19144","2134","1167","68","18896","467","0","16172","3761","1529"
"2020-11-15","25872","30","404","3434","390","601","21046","220","1648","33969","772","658","13932","263","36470","9490","776","1135","339560","5426","7358","91","1288","10374","93","480","12854","2473","835","65225","5215","136","74910","30298","1614","74166","64768","13665","23517","5073","12465","10482","28307","3402","3195","11","372","8729","10845","19276","2185","1206","68","18896","467","0","16297","3814","1549"
"2020-11-16","26047","30","409","3452","390","601","21250","224","1683","34297","783","687","14135","263","36618","9533","777","1135","342343","5514","7378","91","1307","10374","93","484","13034","2509","859","65605","5397","143","75848","30601","1620","74929","65601","13757","23517","5120","12565","10516","28686","3439","3298","11","372","8959","11055","19397","2230","1222","68","18896","562","0","16564","3863","1549"
"2020-11-17","26460","36","414","3490","402","603","21458","235","1701","34593","786","695","14301","263","36919","9601","788","1135","344523","5561","7409","92","1311","10552","98","493","13110","2536","901","65957","5489","147","76724","30999","1643","76685","66319","13847","23734","5250","12684","10577","29023","3542","3483","15","403","9088","11133","19510","2399","1261","83","19054","569","0","16691","3892","1618"
"2020-11-18","26655","36","423","3501","405","608","21630","242","1798","34765","795","699","14431","265","37141","9653","802","1177","348336","5602","7448","93","1311","10662","100","493","13220","2568","929","66585","5543","153","77636","31387","1652","78298","67241","13952","24171","5321","12780","10612","29297","3557","3483","15","429","9161","11169","19658","2456","1290","98","19320","615","0","16797","3933","1643"
"2020-11-19","26927","39","430","3537","409","618","21758","242","1847","34997","805","711","14644","265","37323","9708","807","1214","353232","5624","7467","93","1338","10749","104","493","13340","2607","934","67167","5642","161","78009","31852","1676","80318","68140","14057","24335","5400","12878","10702","29631","3628","3570","15","436","9291","11316","19802","2521","1338","103","19461","648","0","17169","3981","1665"
"2020-11-20","27223","39","455","3580","417","623","21959","259","1899","35278","820","730","14720","268","37632","9775","815","1242","357451","5714","7489","94","1368","10884","106","494","13410","2641","948","68336","5687","165","78535","32411","1694","81328","69231","14251","24450","5486","12988","10768","30025","3685","3897","17","466","9349","11316","19964","2601","1377","106","19553","675","0","17300","4050","1706"
"2020-11-21","27435","42","446","3624","424","639","22191","273","1930","35635","829","730","14864","274","37982","9922","823","1355","361869","5714","7506","101","1385","10986","111","499","13738","2718","1015","69142","5687","173","79613","32865","1711","84201","70709","14327","24649","5607","13203","10839","30411","3819","3897","17","495","9349","11363","20144","2638","1410","113","19673","708","0","17741","4139","1732"
"2020-11-22","27485","42","450","3664","434","642","22412","273","1930","35973","829","730","15053","283","38316","10038","832","1480","364520","5714","7518","104","1385","10986","111","499","13886","2757","1018","69694","5778","177","80676","33133","1741","84531","71648","14445","24649","5618","13203","10922","30676","3898","4095","17","495","9349","11428","20370","2638","1435","113","19752","708","0","18040","4199","1732"
"2020-11-23","27622","42","450","3712","434","642","22482","273","1930","36315","832","784","15257","279","38519","10115","834","1480","370636","5885","7560","112","1424","10986","114","499","13887","2778","1052","71116","6071","177","81565","33421","1746","85176","72815","14542","24649","5664","13334","10946","31103","3896","4100","17","495","9363","11486","20658","2677","1457","114","19818","784","0","18105","4257","1732"
"2020-11-24","27857","42","457","3765","434","663","22747","296","2018","36688","853","801","15568","280","39437","10259","845","1715","374134","5938","7596","120","1441","11388","118","507","14265","2811","1131","71953","6148","181","82175","34186","1767","87542","74361","14662","24804","5811","13561","10944","31603","4003","4470","19","565","9745","11608","20932","2948","1526","124","19882","806","0","18480","4363","1866"
"2020-11-25","28225","47","470","3812","466","682","23146","298","2091","37021","883","819","15725","283","39721","10359","877","1715","378323","6047","7621","124","1468","11460","119","509","14354","2904","1163","73152","6224","192","83685","35143","1784","88453","75305","14874","25318","5885","13707","11166","32049","4132","4601","19","582","10036","11712","21145","3057","1565","136","20352","873","0","18637","4476","1948"
"2020-11-26","28378","47","484","3853","475","694","23381","313","2154","37349","891","819","15725","290","39990","10440","886","1773","383275","6047","7628","126","1485","11537","122","524","14695","2945","1183","73152","6224","205","85077","35739","1813","88469","75307","15053","25675","5956","13707","11205","32454","4202","4601","19","624","10036","11846","21145","3144","1587","139","20550","908","0","18914","4561","1981"
"2020-11-27","28857","47","520","3894","478","694","23571","313","2217","37724","892","850","15862","290","40337","10475","890","1773","387793","6047","7628","128","1485","11537","125","527","14750","2988","1184","75095","6354","205","85774","35854","1837","90222","76359","15156","25738","5964","13715","11277","32985","4269","4718","19","624","10036","11922","21460","3144","1612","139","20649","908","0","19058","4626","1981"
"2020-11-28","29116","50","554","3894","478","694","23571","313","2315","37994","891","850","15960","290","40632","10687","909","1773","390891","6050","7704","130","1485","11550","131","545","14753","2988","1184","76761","6354","205","85769","36579","1865","92164","80018","15377","25741","6129","14148","11340","33732","4358","4718","19","624","10044","12049","21585","3144","1649","158","20634","981","0","19379","4737","1981"
"2020-11-29","29476","50","563","3894","478","711","23895","328","2415","38288","925","850","16019","290","41328","11093","920","1773","395843","6119","7755","131","1458","11688","131","548","15328","3033","1272","77819","6497","215","86854","36905","1880","93019","81084","15450","25742","6129","14148","11481","34292","4426","4882","19","624","10252","12198","21714","3332","1678","158","20701","981","0","19510","4827","2036"
"2020-11-30","29918","50","590","4008","478","723","24275","339","2447","38568","951","898","16272","290","41827","11270","927","1793","400919","6290","7777","139","1580","11773","143","548","15621","3090","1311","78553","6622","215","87383","37415","1893","93671","82043","15571","25740","6145","14458","11520","35085","4490","4963","19","624","10648","12319","22162","3332","1710","159","20793","1035","0","19952","4893","2036"
"2020-12-01","29972","51","638","4148","478","737","24475","339","2546","38712","954","919","16364","304","41957","11366","951","2160","408396","6346","7808","143","1594","12175","151","549","15837","3091","1348","79343","6664","220","87722","37884","1929","94106","83421","15639","25920","6311","14614","11602","35457","4558","5132","23","722","10731","12319","22399","3565","1724","164","20913","1055","0","20308","4930","2158"
"2020-12-02","30330","51","666","4195","544","747","24914","357","2581","39004","989","949","16429","308","42614","11434","971","2182","414185","6427","7840","144","1632","12281","156","550","15835","3124","1414","80551","6794","230","88530","38999","1968","96657","84638","15797","26432","6345","14812","11631","35945","4638","5187","23","737","10957","12662","22624","3637","1773","168","21645","1104","0","20604","5020","2221"
"2020-12-03","30980","52","740","4244","553","756","25264","384","2638","39324","996","993","16507","314","42937","11555","972","2220","421881","6482","7873","148","1657","12427","162","577","16064","3298","1455","81653","6941","239","90089","39367","2007","99104","86142","16058","26784","6378","15040","11720","36673","4766","5365","23","752","11119","12795","22876","3733","1800","170","21789","1128","0","21208","5068","2310"
"2020-12-04","31204","57","832","4305","572","774","25588","388","2740","39680","1002","1014","16555","321","43355","11682","995","2352","430583","6537","7891","149","1671","12622","163","577","16218","3360","1517","82887","7270","254","92489","40305","2051","100787","88181","16236","27239","6459","15217","11845","37517","4850","5490","23","752","11413","12923","23274","3810","1832","177","22088","1155","0","21555","5167","2357"
"2020-12-05","31871","57","917","4417","585","790","25768","411","2933","40108","1018","1014","16555","328","43860","11767","1022","2422","439408","6537","7962","155","1697","12891","174","593","16737","3432","1569","84853","7461","268","95255","41096","2124","103911","90468","16499","27806","6540","15468","11947","38388","4985","5490","24","786","11413","13098","23763","3915","1886","186","22386","1190","0","22024","5310","2403"
"2020-12-06","32781","57","991","4455","606","825","26355","411","3061","40568","1056","1014","16555","332","44327","11911","1069","2422","449851","6619","8016","159","1697","12891","181","614","17077","3565","1642","86878","7811","268","98612","41878","2159","106770","92171","16786","28105","6623","15512","12107","39193","4997","5653","24","786","11413","13369","24047","3937","1945","186","22660","1190","0","22710","5372","2403"
"2020-12-07","33477","57","1020","4527","606","824","26703","414","3086","40869","1067","1102","17084","333","45078","12056","1075","2422","457880","6940","8064","162","1759","12928","186","618","17426","3644","1710","88842","7979","268","100088","42808","2177","107928","94169","17107","28188","6723","16101","12252","40624","5069","5824","24","786","11747","13439","24461","4009","1982","186","22756","1244","0","23035","5492","2403"
"2020-12-08","33887","57","1137","4638","606","825","27455","474","3275","41098","1089","1137","17400","350","45342","12412","1092","2812","466321","7115","8102","165","1759","13637","197","625","17746","3684","1777","90513","8173","294","103221","43426","2214","108946","95445","17220","28188","6873","16371","12379","41316","5157","6055","24","828","11950","13719","24807","4234","2030","207","22857","1260","0","23354","5549","2572"
"2020-12-09","34373","57","1162","4706","657","885","28088","489","3356","41574","1101","1163","17733","353","46397","12624","1131","2856","475271","7251","8192","167","1816","13851","200","627","17752","3778","1811","93126","8544","301","107620","44688","2264","111518","97549","17384","30225","6965","16666","12516","43001","5374","6135","25","851","12123","13719","25271","4435","2112","217","23662","1321","0","23665","5639","2650"
"2020-12-10","35047","58","1203","4757","670","896","28391","506","3529","41954","1117","1195","17913","357","47411","12716","1161","2930","487917","7468","8249","171","1873","14058","212","656","17891","3858","1895","94647","8860","311","111053","45336","2314","115641","99599","17628","30579","7105","16884","12636","44039","5527","6375","25","863","12533","13994","25675","4502","2148","217","24239","1458","0","23830","5774","2700"
"2020-12-11","35686","63","1227","4863","684","909","28487","512","3628","42461","1134","1231","18333","376","48401","12993","1171","2972","501635","7612","8312","171","1911","14310","225","673","18266","3974","1922","97302","8906","316","112950","46479","2348","120186","99601","17945","31228","7267","17176","12808","45178","5645","6853","25","900","12733","14282","25936","4574","2240","220","24624","1517","0","24075","5979","2780"
"2020-12-12","36281","63","1289","4941","697","923","29124","536","3754","43071","1136","1231","18599","388","49232","13118","1215","3127","512872","7648","8361","174","1931","14483","232","700","18421","4054","1962","99393","8904","335","115329","47473","2401","124264","102468","18246","32044","7452","17724","12997","45986","5764","6853","19","914","12733","14298","26361","4657","2316","225","25042","1547","0","24999","6049","2820"
"2020-12-13","37027","63","1513","4972","708","945","29599","536","3754","43756","1143","1231","18947","388","49939","13205","1232","3127","525486","7765","8410","178","1931","14483","240","700","18596","4113","1981","102514","9390","340","118335","48319","2447","126738","107372","18413","32200","7462","17724","13174","48015","5905","6853","27","914","12748","14705","26744","4717","2357","225","25333","1547","0","25955","6117","2820"
