"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-11-16","   .33 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .74 %"," ##.## %","  1.32 %","   .30 %"," 49.19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 21.67 %"," ##.## %"," ##.## %"," -1.84 %"," ##.## %"," ##.## %","  2.16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-17","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .74 %"," ##.## %","  1.29 %","   .47 %"," 48.75 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 21.67 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","  1.63 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-18","   .00 %"," ##.## %"," 83.82 %"," ##.## %"," ##.## %","   .73 %"," ##.## %","  1.37 %","   .51 %"," 42.05 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 21.67 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  2.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-19","   .00 %"," ##.## %"," 83.36 %"," ##.## %"," ##.## %","   .65 %"," ##.## %","  1.36 %","   .47 %"," 93.29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 11.67 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","  1.82 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-20","   .00 %"," ##.## %"," -1.87 %"," ##.## %"," ##.## %","   .56 %"," ##.## %","  1.40 %","   .42 %"," 86.49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 11.57 %","  6.94 %","  5.00 %","  5.14 %"," ##.## %","   .24 %"," ##.## %"," ##.## %","  1.57 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-21","   .00 %"," ##.## %","  9.67 %"," ##.## %"," ##.## %","   .64 %"," ##.## %","  1.41 %","   .50 %"," 44.24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -4.99 %","  6.94 %","   .00 %","  1.14 %"," ##.## %","  2.18 %"," ##.## %"," ##.## %","  1.11 %"," ##.## %"," ##.## %","  9.85 %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-22","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .63 %"," ##.## %","  1.45 %","   .42 %"," 42.63 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -8.89 %","  5.02 %","   .00 %"," 29.48 %"," ##.## %","   .03 %"," ##.## %"," ##.## %","  1.52 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-23","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .79 %"," ##.## %","  1.40 %","   .29 %"," 43.13 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -4.91 %","  9.05 %","   .00 %"," 57.06 %"," ##.## %","   .03 %"," ##.## %"," ##.## %","  1.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-24","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .86 %","  1.59 %","  1.41 %","   .37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  5.89 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -4.91 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.47 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -6.82 %"," ##.## %"
"2020-11-25","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .86 %"," -7.83 %","  1.35 %","   .45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  -.48 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-20.35 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-11.18 %"," ##.## %"
"2020-11-26","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .92 %","  7.27 %","  1.28 %","   .41 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.18 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 14.20 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.94 %"," ##.## %"," ##.## %","  1.25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -3.21 %"," ##.## %"
"2020-11-27","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .76 %"," ##.## %","  1.21 %","   .33 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 14.78 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","   .81 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-28","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .83 %"," ##.## %","  1.12 %","   .29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","  6.05 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  1.40 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-11-29","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .82 %"," ##.## %","  1.02 %","   .25 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","  6.05 %"," ##.## %","   .00 %"," 45.84 %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  1.18 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2020-11-30","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .82 %"," ##.## %","  1.03 %","   .12 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 24.23 %"," ##.## %","   .00 %"," 51.16 %"," ##.## %"," -1.20 %"," ##.## %"," ##.## %","  1.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-01","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .59 %"," ##.## %","  1.01 %","   .12 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","  6.25 %"," ##.## %","  4.00 %","  4.85 %"," ##.## %","  2.32 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-26","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .66 %"," ##.## %","   .83 %","   .24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","  6.25 %"," ##.## %","  4.00 %","  4.85 %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  1.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-27","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .37 %"," ##.## %","   .67 %","   .28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.00 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","  1.17 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-28","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .29 %"," ##.## %","   .56 %","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.00 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","   .57 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-29","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .22 %"," ##.## %","   .38 %","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.00 %"," ##.## %"," ##.## %","  1.72 %"," ##.## %"," ##.## %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-30","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .14 %"," ##.## %","   .24 %","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 70.48 %","   .00 %"," ##.## %"," ##.## %","   .13 %"," ##.## %"," ##.## %","   .37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-12-31","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .14 %"," ##.## %","   .21 %","   .32 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 70.48 %","   .00 %"," ##.## %"," ##.## %","   .10 %"," ##.## %"," ##.## %","   .37 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"
"2021-01-01","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .22 %"," ##.## %","   .22 %","   .32 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","  4.23 %","","   .00 %"," 74.94 %"," ##.## %","   .07 %"," ##.## %"," ##.## %","  1.11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-02","   .00 %","  1.44 %"," ##.## %"," ##.## %","  3.21 %","   .22 %"," ##.## %","   .21 %","   .20 %"," ##.## %","  8.94 %"," ##.## %","  5.74 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 34.50 %"," 32.98 %","   .00 %"," 93.98 %"," ##.## %"," -1.37 %"," ##.## %"," ##.## %","   .57 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.72 %"
"2021-01-03","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 82.35 %","   .29 %"," ##.## %","   .18 %","   .24 %"," 16.44 %"," ##.## %"," ##.## %"," 94.09 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 30.27 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.43 %"," ##.## %"," ##.## %","  1.11 %"," ##.## %"," 50.95 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-04","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 87.42 %","   .36 %"," ##.## %","   .16 %","   .24 %"," 16.79 %"," ##.## %"," ##.## %"," 94.06 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 85.42 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.36 %"," ##.## %"," ##.## %","   .39 %"," ##.## %"," 51.38 %"," ##.## %"," 93.09 %"," ##.## %"," ##.## %"
"2021-01-05","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 99.85 %","   .36 %"," ##.## %","   .16 %","   .20 %"," 22.59 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 93.82 %"," 62.72 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .17 %"," ##.## %"," 89.90 %","   .93 %"," 56.66 %"," 65.77 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-06","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-19.50 %"," ##.## %","   .15 %","   .20 %"," 50.52 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .17 %"," ##.## %"," ##.## %","   .20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-07","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .16 %","   .20 %"," 47.82 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.64 %"," ##.## %"," ##.## %","   .03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-08","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .15 %","   .12 %"," 33.88 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 72.97 %","   .00 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","  -.51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-09","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .15 %","   .12 %"," 34.74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 85.29 %"," 78.12 %","   .00 %"," ##.## %"," ##.## %","  1.68 %"," ##.## %"," ##.## %","   .55 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-01-10","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .15 %","   .12 %"," 32.74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 79.76 %"," 39.45 %","  3.33 %"," ##.## %"," ##.## %","   .21 %"," ##.## %"," ##.## %","   .01 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-11","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .14 %","   .19 %"," 34.14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 79.76 %"," 38.48 %","  3.33 %"," ##.## %"," ##.## %"," -1.21 %"," ##.## %"," ##.## %","  -.51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-12","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .13 %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," 65.92 %"," 39.08 %","  3.33 %"," ##.## %"," ##.## %"," -1.21 %"," ##.## %"," ##.## %","   .55 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-13","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .14 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 34.48 %","  3.33 %"," ##.## %"," ##.## %","  1.74 %"," ##.## %"," ##.## %","   .55 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-14","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .12 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 63.73 %","  3.33 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-15","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .11 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 78.80 %","   .00 %"," ##.## %"," ##.## %","   .17 %"," ##.## %"," ##.## %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-16","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .10 %","   .27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 19.74 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 75.82 %","   .00 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","   .72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-17","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .14 %"," ##.## %","   .08 %","   .27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 24.50 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 96.95 %","   .00 %"," ##.## %"," ##.## %","  1.72 %"," ##.## %"," ##.## %","   .18 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-01-18","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .07 %"," ##.## %","   .08 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 24.81 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 96.17 %","   .00 %"," ##.## %"," ##.## %"," -1.18 %"," ##.## %"," ##.## %","  -.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-19","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .09 %","   .15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .30 %"," ##.## %"," ##.## %","  -.34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-20","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .09 %","   .12 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.10 %"," ##.## %"," ##.## %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-21","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .07 %"," ##.## %","   .09 %","   .04 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .25 %"," ##.## %"," ##.## %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-22","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .14 %"," ##.## %","   .09 %","   .08 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .24 %"," ##.## %"," ##.## %","  -.33 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-23","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .21 %"," ##.## %","   .09 %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.65 %"," ##.## %"," ##.## %","   .72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-24","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .27 %"," ##.## %","   .09 %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .17 %"," ##.## %"," ##.## %","   .89 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-01-25","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .27 %"," ##.## %","   .08 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  -.40 %"," ##.## %"," ##.## %","  -.15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-26",""," ##.## %"," 47.17 %"," ##.## %"," ##.## %",""," ##.## %","   .08 %","   .23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  1.80 %"," ##.## %"," ##.## %","  -.15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-27","   .00 %"," ##.## %"," 46.09 %"," ##.## %"," ##.## %","   .20 %"," ##.## %","   .08 %","   .19 %"," 36.36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .31 %"," ##.## %"," ##.## %","   .89 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2021-01-28","   .00 %"," 14.46 %"," 45.56 %"," 51.20 %"," 20.42 %","   .14 %"," ##.## %","   .07 %","   .15 %","  9.85 %"," 48.08 %"," ##.## %"," 21.96 %"," 20.28 %"," 18.29 %"," ##.## %",""," 33.93 %"," 20.25 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," 47.24 %","   .31 %"," 41.03 %"," 25.80 %","   .36 %"," 12.94 %"," 21.44 %"," ##.## %"," 23.65 %"," 74.67 %"," 38.74 %"
"2021-01-29","   .00 %"," 19.66 %"," 91.61 %"," 55.98 %"," 29.29 %","   .07 %"," ##.## %","   .07 %","   .19 %"," 12.70 %"," 65.27 %"," ##.## %"," 29.94 %"," 30.28 %"," 27.08 %"," ##.## %","   .00 %"," 45.55 %"," 28.17 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," 70.15 %"," -1.12 %"," 53.48 %"," 38.48 %","   .01 %"," 18.81 %"," 29.90 %","  6.54 %"," 32.30 %"," ##.## %"," 55.45 %"
"2021-01-30","   .00 %"," 16.50 %","  8.00 %"," 49.09 %"," 23.61 %","   .00 %"," ##.## %","   .07 %","   .15 %"," 11.77 %"," 56.83 %"," ##.## %"," 26.76 %"," 23.61 %"," 23.60 %"," ##.## %","   .00 %"," 40.86 %"," 25.41 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," 61.75 %","   .86 %"," 43.98 %"," 30.98 %","   .52 %"," 16.99 %"," 27.47 %","  7.43 %"," 28.03 %"," 87.31 %"," 50.86 %"
"2021-01-31",""," ##.## %","  8.00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .07 %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 26.22 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.30 %"," ##.## %"," ##.## %","   .52 %"," ##.## %"," ##.## %",""," ##.## %"," 88.88 %"," ##.## %"
"2021-02-01","   .00 %"," ##.## %"," 18.18 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .06 %","   .19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 27.84 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .27 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-12.30 %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-02",""," ##.## %",""," ##.## %"," ##.## %","   .07 %"," ##.## %","   .05 %","   .11 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 64.74 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," -1.15 %"," ##.## %"," ##.## %","   .34 %"," ##.## %"," ##.## %"," 32.96 %"," ##.## %"," ##.## %"," ##.## %"
"2021-02-03",""," ##.## %",""," ##.## %"," ##.## %","   .14 %"," ##.## %","   .05 %","   .07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .28 %"," ##.## %"," ##.## %","   .34 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2021-02-04",""," ##.## %",""," ##.## %"," ##.## %","   .20 %"," ##.## %","   .05 %","   .15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .28 %"," ##.## %"," ##.## %","   .34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
