"date","West Bengal/Alipurduar","West Bengal/Bankura","West Bengal/Birbhum","West Bengal/Cooch Behar","West Bengal/Dakshin Dinajpur","West Bengal/Darjeeling","West Bengal/Hooghly","West Bengal/Howrah","West Bengal/Jalpaiguri","West Bengal/Jhargram","West Bengal/Kalimpong","West Bengal/Kolkata","West Bengal/Malda","West Bengal/Murshidabad","West Bengal/Nadia","West Bengal/North 24 Parganas","West Bengal/Other State","West Bengal/Paschim Bardhaman","West Bengal/Paschim Medinipur","West Bengal/Purba Bardhaman","West Bengal/Purba Medinipur","West Bengal/Purulia","West Bengal/South 24 Parganas","West Bengal/Uttar Dinajpur","West Bengal/other State"
"2020-06-11","","","1","","","3","12","58","","","2","281","","3","2","65","3","2","1","","2","","11","",""
"2020-06-12","","","1","","","3","14","59","","","2","285","","3","3","65","","2","1","","2","","12","",""
"2020-06-13","","","1","","","3","14","61","","","2","289","","3","3","70","3","2","1","","2","","13","",""
"2020-06-14","","","1","","","4","14","62","","","2","295","","3","4","71","","2","2","","2","","14","",""
"2020-06-15","","","1","","","4","14","64","","","","299","","3","4","74","","2","2","","2","","15","",""
"2020-06-16","","","1","","","4","14","66","","","2","303","","3","4","77","","2","2","","2","","16","",""
"2020-06-17","","","1","","","4","15","67","","","","310","","3","5","77","3","2","2","","3","","16","",""
"2020-06-18","","","1","","","4","16","69","","","2","318","","3","5","77","","2","2","","3","","17","",""
"2020-06-19","","","1","","","4","16","71","","","2","324","","3","5","78","","2","2","","3","","19","",""
"2020-06-20","","","2","","","5","17","73","","","2","325","","3","5","80","","2","3","","3","","21","",""
"2020-06-21","","","2","","","5","18","76","","","2","331","","3","5","84","","3","3","","3","","21","",""
"2020-06-22","","","2","","","5","19","79","","","2","338","","3","5","87","3","3","3","","3","","21","",""
"2020-06-23","","","2","","","5","19","83","","","2","341","","3","5","90","3","3","3","","4","","21","",""
"2020-06-24","","","2","","","6","19","85","","","2","347","","3","5","91","3","3","3","","4","","22","",""
"2020-06-25","","","2","","","8","19","86","","","2","353","","3","5","93","","3","4","","4","","24","1",""
"2020-06-26","","","2","","","9","20","90","","","2","356","","3","5","93","","3","4","","4","","25","1",""
"2020-06-27","","","2","","","9","21","92","","","2","361","1","3","5","97","","3","4","","4","","25","",""
"2020-06-28","","","2","","","9","21","93","","","","368","1","4","5","97","3","3","4","1","4","","25","1",""
"2020-06-29","","","2","","","9","22","96","","","","374","1","4","5","99","","3","5","1","4","","26","1",""
"2020-06-30","","1","3","","","10","23","98","","","2","381","1","4","5","101","","3","5","1","4","","26","1",""
"2020-07-01","","0","3","","","10","23","100","1","","2","388","1","4","5","105","","3","5","2","4","","27","1",""
"2020-07-02","","0","","","","10","25","102","1","","2","396","1","4","5","108","","3","5","2","4","","28","1",""
"2020-07-03","","0","3","","","10","26","105","1","","","404","2","4","5","111","","3","5","2","4","","30","1",""
"2020-07-04","","0","3","","","10","26","108","1","","2","412","3","4","5","114","","5","6","2","5","","30","1",""
"2020-07-05","","0","","","","10","26","110","2","","2","420","4","4","5","122","","5","6","2","5","","31","1",""
"2020-07-06","","0","3","","","10","26","110","2","","","430","4","4","8","129","","5","6","3","5","","32","1",""
"2020-07-07","","0","3","","","10","27","110","2","","","440","4","4","8","138","","5","7","3","6","","35","1",""
"2020-07-08","","0","3","","","10","28","115","3","","2","446","6","4","8","144","","5","7","3","7","","36","1",""
"2020-07-09","","0","3","","1","12","28","118","3","","","459","6","4","8","150","","5","7","3","7","","38","",""
"2020-07-10","","0","3","","1","12","29","122","3","","","472","7","4","8","156","","5","7","3","8","","38","1",""
"2020-07-11","","0","3","","1","12","29","126","3","","2","488","7","4","8","161","","5","7","3","8","","39","1",""
"2020-07-12","","0","3","","1","13","29","128","3","","2","501","7","5","8","164","","5","9","3","8","","43","1",""
"2020-07-13","","0","3","","1","13","31","130","3","","2","511","7","5","8","172","","6","9","3","8","","44","1",""
"2020-07-14","","0","3","","2","13","32","135","3","","2","518","7","5","8","180","","6","9","3","8","","46","1",""
"2020-07-15","","0","3","","2","13","33","138","3","","","527","7","5","8","186","","7","9","3","8","","46","1",""
"2020-07-16","","0","3","","2","14","35","139","3","","","539","7","5","8","193","","7","9","3","8","","46","1",""
"2020-07-17","","0","3","","3","14","36","142","3","","","551","7","5","9","200","","7","9","3","9","","46","1",""
"2020-07-18","1","0","3","","4","14","40","143","3","","2","563","7","5","9","204","","7","11","3","9","","48","1",""
"2020-07-19","1","0","3","","4","14","44","146","3","","2","578","7","5","9","213","","7","12","3","10","","51","1",""
"2020-07-20","1","0","3","","4","14","44","153","4","","2","594","7","5","9","221","","7","12","3","10","","54","1",""
"2020-07-21","1","0","3","","4","14","46","155","4","","2","610","7","5","9","234","","7","12","3","10","","56","1",""
"2020-07-22","1","0","3","","5","15","49","157","4","","2","625","7","5","9","245","","8","12","3","11","","59","2",""
"2020-07-23","1","0","4","","5","15","50","160","4","","2","644","7","5","9","251","","8","13","4","11","","61","2",""
"2020-07-24","1","0","4","1","5","15","51","163","7","","","660","7","6","9","257","","8","13","4","11","","64","3",""
"2020-07-25","1","0","4","1","5","15","51","170","9","","2","671","9","7","9","269","","8","13","4","11","","69","5",""
"2020-07-26","1","0","4","1","5","17","53","179","9","","2","688","9","7","9","274","","8","13","4","11","","73","6",""
"2020-07-27","1","0","6","1","5","19","56","181","10","","","698","10","7","9","288","","8","14","4","12","","75","6",""
"2020-07-28","1","0","6","1","6","21","57","185","10","","2","708","10","7","9","306","","8","14","4","12","","77","6",""
"2020-07-29","1","0","6","1","7","22","57","189","11","","2","725","11","7","9","315","","9","14","4","13","","82","6",""
"2020-07-30","1","0","6","1","7","22","59","198","11","","2","741","11","9","9","328","","9","15","4","13","","84","7",""
"2020-07-31","2","0","6","0","7","22","61","200","11","","2","762","12","11","10","341","","9","15","4","13","","87","7",""
"2020-08-01","2","0","6","0","7","22","62","206","12","","2","781","12","12","11","354","","9","15","4","15","","89","9",""
"2020-08-02","2","0","6","0","7","23","62","213","12","","2","801","14","12","11","368","","11","16","4","15","","91","9",""
"2020-08-03","3","0","6","0","8","23","63","216","13","","2","822","14","12","11","389","","11","16","4","15","","94","10",""
"2020-08-04","3","0","6","0","10","27","65","222","13","","2","837","15","13","12","403","","11","17","5","15","","100","10",""
"2020-08-05","4","0","6","0","11","31","66","231","13","","2","862","16","13","12","416","","11","17","6","15","","104","11",""
"2020-08-06","4","0","6","0","11","34","66","233","13","","2","889","16","14","13","430","","12","17","6","16","","108","13",""
"2020-08-07","4","0","7","0","11","35","67","241","13","","2","909","17","15","13","444","","12","18","6","18","","110","13",""
"2020-08-08","4","0","7","0","12","36","68","244","13","","2","929","17","15","15","463","","14","18","6","18","","112","13",""
"2020-08-09","4","0","7","0","13","39","72","250","14","","2","950","17","15","15","478","","14","18","7","18","","114","13",""
"2020-08-10","4","0","7","0","13","39","73","254","14","","2","964","17","17","17","490","","14","19","8","19","","117","13",""
"2020-08-11","4","0","7","0","16","40","76","259","14","","2","982","17","22","17","499","","14","20","8","20","","120","13",""
"2020-08-12","5","0","7","0","16","41","77","262","17","2","2","1001","17","22","20","512","","16","20","8","23","1","122","13",""
"2020-08-13","6","0","7","0","16","42","80","274","18","2","2","1017","18","22","22","524","","17","20","8","26","1","124","14",""
"2020-08-14","6","0","7","1","17","44","82","282","19","2","2","1038","19","23","22","540","","18","21","8","28","1","126","14",""
"2020-08-15","6","0","7","1","18","45","84","286","20","2","2","1059","20","24","23","555","","19","21","8","31","1","131","15",""
"2020-08-16","6","0","8","1","18","50","85","295","22","2","2","1072","21","24","23","565","","19","21","10","34","1","135","15",""
"2020-08-17","6","0","9","1","18","52","89","297","22","2","2","1095","21","24","25","569","","19","24","12","34","1","137","15",""
"2020-08-18","6","0","10","1","18","53","93","306","23","2","2","1112","23","26","26","580","","20","25","12","35","1","140","15",""
"2020-08-19","6","0","10","2","19","55","95","314","24","2","2","1123","25","29","26","596","","20","27","12","35","1","144","15",""
"2020-08-20","6","0","10","2","21","56","97","317","25","2","2","1134","25","30","27","610","","23","27","13","40","1","152","15",""
"2020-08-21","6","0","11","4","21","56","98","319","25","2","2","1156","27","31","29","620","","23","27","14","43","1","160","15",""
"2020-08-22","6","0","12","4","21","60","103","325","25","2","3","1168","27","32","30","629","","24","29","14","44","1","163","16",""
"2020-08-23","7","0","12","4","21","60","109","330","26","2","4","1176","30","33","31","647","","25","32","15","46","1","166","18",""
"2020-08-24","8","0","12","5","23","61","113","339","27","2","4","1189","31","34","31","659","","26","34","16","47","1","172","18",""
"2020-08-25","9","1","12","5","23","63","114","341","30","2","4","1205","33","34","31","677","","26","35","17","49","1","178","20",""
"2020-08-26","10","3","12","5","23","67","116","348","30","2","4","1224","33","34","32","687","","26","37","17","50","1","184","20",""
"2020-08-27","10","5","12","6","23","69","123","353","31","2","4","1240","34","35","34","697","","26","38","17","52","1","186","20",""
"2020-08-28","10","8","14","6","24","72","125","357","33","2","4","1251","36","37","36","711","","27","39","17","55","1","189","20",""
"2020-08-29","11","11","14","8","24","74","128","364","34","2","4","1263","39","38","37","719","","27","40","18","55","2","195","20",""
"2020-08-30","11","16","14","9","25","75","130","367","34","2","4","1282","39","39","37","726","","30","41","18","59","2","197","20",""
"2020-08-31","12","17","14","9","25","75","134","370","35","2","4","1292","39","40","41","739","","31","41","19","62","2","206","20",""
