"date","Texas/Anderson","Texas/Andrews","Texas/Angelina","Texas/Aransas","Texas/Archer","Texas/Armstrong","Texas/Atascosa","Texas/Austin","Texas/Bailey","Texas/Bandera","Texas/Bastrop","Texas/Baylor","Texas/Bee","Texas/Bell","Texas/Bexar","Texas/Blanco","Texas/Borden","Texas/Bosque","Texas/Bowie","Texas/Brazoria","Texas/Brazos","Texas/Brewster","Texas/Briscoe","Texas/Brooks","Texas/Brown","Texas/Burleson","Texas/Burnet","Texas/Caldwell","Texas/Calhoun","Texas/Callahan","Texas/Cameron","Texas/Camp","Texas/Carson","Texas/Cass","Texas/Castro","Texas/Chambers","Texas/Cherokee","Texas/Childress","Texas/Clay","Texas/Cochran","Texas/Coke","Texas/Coleman","Texas/Collin","Texas/Collingsworth","Texas/Colorado","Texas/Comal","Texas/Comanche","Texas/Concho","Texas/Cooke","Texas/Coryell","Texas/Cottle","Texas/Crane","Texas/Crockett","Texas/Crosby","Texas/Culberson","Texas/Dallam","Texas/Dallas","Texas/Dawson","Texas/DeWitt","Texas/Deaf Smith","Texas/Delta","Texas/Denton","Texas/Dickens","Texas/Dimmit","Texas/Donley","Texas/Duval","Texas/Eastland","Texas/Ector","Texas/Edwards","Texas/El Paso","Texas/Ellis","Texas/Erath","Texas/Falls","Texas/Fannin","Texas/Fayette","Texas/Fisher","Texas/Floyd","Texas/Foard","Texas/Fort Bend","Texas/Franklin","Texas/Freestone","Texas/Frio","Texas/Gaines","Texas/Galveston","Texas/Garza","Texas/Gillespie","Texas/Glasscock","Texas/Goliad","Texas/Gonzales","Texas/Gray","Texas/Grayson","Texas/Gregg","Texas/Grimes","Texas/Guadalupe","Texas/Hale","Texas/Hall","Texas/Hamilton","Texas/Hansford","Texas/Hardeman","Texas/Hardin","Texas/Harris","Texas/Harrison","Texas/Hartley","Texas/Haskell","Texas/Hays","Texas/Hemphill","Texas/Henderson","Texas/Hidalgo","Texas/Hill","Texas/Hockley","Texas/Hood","Texas/Hopkins","Texas/Houston","Texas/Howard","Texas/Hudspeth","Texas/Hunt","Texas/Hutchinson","Texas/Irion","Texas/Jack","Texas/Jackson","Texas/Jasper","Texas/Jeff Davis","Texas/Jefferson","Texas/Jim Hogg","Texas/Jim Wells","Texas/Johnson","Texas/Jones","Texas/Karnes","Texas/Kaufman","Texas/Kendall","Texas/Kenedy","Texas/Kent","Texas/Kerr","Texas/Kimble","Texas/King","Texas/Kinney","Texas/Kleberg","Texas/Knox","Texas/La Salle","Texas/Lamar","Texas/Lamb","Texas/Lampasas","Texas/Lavaca","Texas/Lee","Texas/Leon","Texas/Liberty","Texas/Limestone","Texas/Lipscomb","Texas/Live Oak","Texas/Llano","Texas/Loving","Texas/Lubbock","Texas/Lynn","Texas/Madison","Texas/Marion","Texas/Martin","Texas/Mason","Texas/Matagorda","Texas/Maverick","Texas/McCulloch","Texas/McLennan","Texas/McMullen","Texas/Medina","Texas/Menard","Texas/Midland","Texas/Milam","Texas/Mills","Texas/Mitchell","Texas/Montague","Texas/Montgomery","Texas/Moore","Texas/Morris","Texas/Motley","Texas/Nacogdoches","Texas/Navarro","Texas/Newton","Texas/Nolan","Texas/Nueces","Texas/Ochiltree","Texas/Oldham","Texas/Orange","Texas/Palo Pinto","Texas/Panola","Texas/Parker","Texas/Parmer","Texas/Pecos","Texas/Polk","Texas/Potter","Texas/Presidio","Texas/Rains","Texas/Randall","Texas/Reagan","Texas/Real","Texas/Red River","Texas/Reeves","Texas/Refugio","Texas/Roberts","Texas/Robertson","Texas/Rockwall","Texas/Runnels","Texas/Rusk","Texas/Sabine","Texas/San Augustine","Texas/San Jacinto","Texas/San Patricio","Texas/San Saba","Texas/Schleicher","Texas/Scurry","Texas/Shackelford","Texas/Shelby","Texas/Sherman","Texas/Smith","Texas/Somervell","Texas/Starr","Texas/Stephens","Texas/Sterling","Texas/Stonewall","Texas/Sutton","Texas/Swisher","Texas/Tarrant","Texas/Taylor","Texas/Terrell","Texas/Terry","Texas/Throckmorton","Texas/Titus","Texas/Tom Green","Texas/Travis","Texas/Trinity","Texas/Tyler","Texas/Unassigned","Texas/Upshur","Texas/Upton","Texas/Uvalde","Texas/Val Verde","Texas/Van Zandt","Texas/Victoria","Texas/Walker","Texas/Waller","Texas/Ward","Texas/Washington","Texas/Webb","Texas/Wharton","Texas/Wheeler","Texas/Wichita","Texas/Wilbarger","Texas/Willacy","Texas/Williamson","Texas/Wilson","Texas/Winkler","Texas/Wise","Texas/Wood","Texas/Yoakum","Texas/Young","Texas/Zapata","Texas/Zavala"
"2020-04-11","0","0","0","0","","","0","0","","0","1","","0","3","24","0","","","1","2","10","","","","0","0","0","0","0","0","3","0","","0","1","0","0","","0","","","","7","","0","4","0","0","0","0","","0","","0","","0","27","1","0","0","0","10","0","0","0","","0","1","","2","2","1","0","0","0","","0","","11","0","","0","0","8","","0","","0","0","0","0","0","0","0","2","","0","0","","2","41","1","","","0","0","0","1","0","1","1","0","","1","","0","0","","0","0","1","","5","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","13","0","0","","0","0","3","0","0","2","","1","","1","0","","0","0","5","0","0","","3","2","0","","0","","1","0","1","1","0","","0","0","2","","0","2","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","2","","0","0","","","","0","25","1","","0","","0","1","9","0","0","","0","","0","0","1","0","0","0","","1","6","0","","0","","1","4","0","0","0","0","","0","0",""
"2020-04-12","0","0","0","0","","","0","0","","0","1","","0","3","27","0","","","1","2","10","","","","0","0","0","0","0","0","3","0","","0","1","0","0","","0","","","","7","","0","4","0","0","0","0","","0","","0","","0","31","1","0","0","0","13","0","0","0","","0","2","","2","2","1","0","0","0","","0","","11","0","","0","0","8","","0","","0","0","0","0","0","0","0","2","","0","0","","2","44","1","","","0","0","0","1","0","1","1","0","","1","","0","0","","0","0","1","","5","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","14","0","0","","0","0","3","0","0","2","","1","","2","0","","0","0","5","0","0","","3","2","0","","0","","1","0","1","1","0","","0","0","2","","0","2","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","2","","0","0","","","","0","25","1","","0","","0","1","9","0","0","","0","","0","0","1","0","0","0","","2","6","0","","0","","1","4","0","0","0","0","","0","0",""
"2020-04-13","0","0","0","0","","","0","0","","0","1","","0","3","30","0","","","1","2","12","","","","0","0","0","0","0","0","3","0","","0","1","0","0","","0","","","","10","","0","6","0","0","0","0","","0","","0","","0","32","1","0","0","0","13","0","0","0","","0","2","","2","2","1","0","0","0","","0","","11","0","","0","1","8","","0","","0","0","0","0","0","0","0","5","","0","0","","2","46","1","","","0","0","0","1","0","1","1","0","","1","","0","0","","0","0","0","","6","","0","1","0","0","0","0","","","0","","","","0","0","","0","0","0","0","0","0","0","1","","0","0","","16","0","0","","0","0","3","0","0","2","","1","","2","0","","0","0","6","0","0","0","3","2","0","","0","","1","0","1","1","0","","0","0","2","","0","2","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","2","","0","0","","","","0","25","1","","0","","0","1","9","0","0","","0","","0","0","1","0","0","0","","2","8","0","","0","","1","4","0","0","0","0","","0","0",""
"2020-04-14","0","0","0","0","","0","0","0","","0","1","","0","3","33","0","","","1","2","12","","","","1","0","0","0","0","0","3","0","","0","1","0","1","","0","","","","10","","0","6","0","0","0","0","","0","","0","","0","42","1","","0","0","13","0","0","0","0","0","2","","2","2","1","0","0","0","","0","","12","0","","0","0","9","","0","","0","0","0","0","0","0","0","2","","0","0","","2","52","2","","","1","0","0","1","0","1","1","0","","1","","2","0","","0","0","1","","6","","0","1","0","0","0","0","","","0","","","","1","0","","0","0","0","0","0","0","0","1","","0","0","","21","0","0","","0","0","3","0","0","2","","1","","2","0","","0","0","6","0","0","0","4","2","0","","0","","1","0","1","1","0","","0","0","2","","0","2","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","2","","0","0","","","","0","29","1","","0","","0","1","11","0","0","","0","","0","0","1","0","0","0","","2","8","0","","0","0","1","4","0","0","0","0","","0","0",""
"2020-04-15","0","0","0","0","","0","0","0","","0","1","","0","3","33","0","","0","1","3","13","","","","1","0","0","0","0","0","3","0","","0","1","0","1","","0","","","","10","","0","6","0","0","0","0","","0","","1","","0","43","1","0","0","0","14","0","0","0","0","0","2","","4","3","1","0","0","0","","0","","15","0","0","0","0","11","","0","","0","0","0","0","0","0","0","2","","0","0","","2","58","2","","","1","0","0","1","0","1","1","0","","1","","2","0","","0","0","1","","6","","0","1","0","0","0","0","","","0","","","","1","0","","0","0","0","0","0","0","0","1","","0","0","","25","0","0","","0","0","3","0","0","3","","1","","2","0","","0","0","6","0","0","0","6","2","0","","0","","1","0","1","3","0","","0","0","2","","0","2","","","","0","","","0","0","","0","","1","0","0","","","0","","0","","1","","0","0","","","","0","30","1","","0","","0","1","14","0","0","","0","","0","0","1","1","0","0","","3","8","0","","0","0","1","4","0","0","0","0","","0","0",""
"2020-04-16","0","0","0","0","","0","0","0","","0","1","","0","3","37","0","","0","1","3","13","","","","1","0","0","0","0","0","3","0","","0","1","0","1","","0","","","","11","","0","6","0","0","0","0","","0","","1","","0","50","1","0","0","0","14","0","0","0","0","0","2","","6","3","1","0","0","0","","0","","15","0","0","0","0","13","","0","","0","0","0","0","0","1","0","2","","0","0","","2","63","2","","","1","0","0","2","1","1","1","0","","1","","2","0","","0","0","1","","6","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","25","0","0","0","0","0","3","0","0","4","","2","","2","0","","0","0","6","0","0","0","6","2","0","","0","","1","0","1","3","0","","0","0","2","","0","2","","","0","0","","0","0","0","","0","0","1","0","0","","","0","","0","","2","","0","0","","","","0","34","2","","0","","0","1","17","0","0","","0","","0","0","1","1","0","0","","3","10","0","","0","0","1","4","0","0","1","0","","1","0",""
"2020-04-17","0","0","0","0","","0","1","0","","0","1","","0","3","37","0","","0","1","3","15","","","","1","0","0","0","0","0","4","0","","0","1","0","1","","0","","","","11","","0","6","0","0","0","1","","0","","1","","0","55","1","0","0","0","15","0","0","0","0","0","2","","7","3","1","0","0","0","","0","","16","0","0","0","0","14","","0","","0","0","0","0","0","1","0","2","","0","0","","2","67","2","","","1","0","0","3","1","1","3","0","","1","","2","0","","0","0","1","","7","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","28","0","0","0","0","0","3","0","0","4","","2","","2","0","","0","0","7","0","0","0","6","2","0","","0","","1","0","1","3","0","","0","0","2","","0","2","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","2","","0","0","","","","0","35","2","","0","","0","1","21","0","0","","0","","0","0","1","1","0","0","","4","11","0","","1","0","1","4","1","0","2","0","","1","0","0"
"2020-04-18","0","0","0","0","","0","1","0","","0","1","","0","3","37","0","","0","1","3","16","","","","1","0","0","0","0","0","5","0","","0","1","0","1","","0","","","","13","","0","6","0","0","0","1","","0","","1","","0","60","1","0","0","0","15","0","0","0","0","0","4","","7","3","1","0","0","0","","0","","17","0","0","0","0","14","","0","","0","0","0","0","0","1","0","2","","0","0","","2","71","4","","","1","0","0","3","1","1","3","0","0","1","","2","0","","0","0","1","","9","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","28","0","0","0","0","0","3","0","0","4","","2","","3","0","","0","0","7","0","0","0","6","2","0","","0","","1","0","1","3","0","","0","0","2","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","2","","0","0","","","","0","38","2","","0","","0","1","21","0","0","","0","","0","0","1","1","0","0","","4","11","0","","1","0","1","4","1","0","2","0","","1","0","0"
"2020-04-19","0","0","0","0","","0","1","0","","0","2","","0","3","38","0","","0","1","3","16","","","","1","0","0","0","1","0","6","0","0","0","1","0","1","0","0","","","","13","","0","6","0","0","0","1","","0","","1","","0","60","1","0","0","0","16","0","0","0","0","0","4","","8","3","1","0","0","0","","0","","17","0","0","0","0","15","","0","","0","0","0","0","0","1","0","2","","0","0","","2","75","4","0","","1","0","0","3","1","1","3","0","0","1","","2","0","","0","0","1","","9","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","28","0","0","0","0","0","3","0","0","4","","2","","3","0","","0","0","7","0","0","0","6","2","0","","0","","1","0","1","3","0","0","0","0","2","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","2","","0","0","","","","0","38","2","","0","","0","1","23","0","0","","0","","0","0","1","1","0","0","","4","11","0","","2","0","1","4","1","0","2","0","0","1","0","0"
"2020-04-20","0","0","0","0","","0","1","0","","0","2","","0","3","39","0","","0","1","3","16","","","","1","0","0","0","1","0","6","0","0","0","1","0","1","0","0","","","","13","","0","6","0","0","0","1","","0","","1","","0","60","1","0","0","0","16","0","0","0","0","0","4","","8","3","1","0","0","0","","0","","17","0","0","0","0","17","","0","","0","0","0","0","0","1","0","2","","0","0","","2","78","4","0","","1","0","0","3","1","1","3","0","0","1","","2","0","","0","0","1","","10","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","32","0","0","0","0","0","3","0","0","4","","2","","3","0","","0","0","7","2","0","0","6","2","0","","0","","1","0","1","3","0","0","0","0","3","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","2","","0","0","","","","0","39","2","","0","","0","1","25","0","0","","0","","0","0","1","1","0","0","","4","11","0","","2","0","1","4","1","0","2","0","0","1","0","0"
"2020-04-21","0","0","0","0","","0","1","0","","0","2","","0","3","39","0","","0","1","3","16","","","","1","0","0","0","1","0","7","0","0","0","1","0","1","0","0","","","","14","","0","6","0","0","0","1","","0","","1","","0","60","1","1","0","0","17","0","0","0","0","0","4","","9","4","1","0","0","0","","0","","18","0","0","0","0","19","","0","","0","0","0","0","0","1","0","2","","0","0","","2","79","4","0","","1","0","0","3","1","1","3","0","0","1","","2","0","","0","0","1","","10","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","36","0","0","0","0","0","3","0","0","4","","2","","3","0","","0","1","7","2","0","0","6","2","0","","1","","1","0","1","4","0","0","0","0","4","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","42","3","","0","","0","1","26","0","0","","0","","0","0","1","1","0","0","","6","11","0","","2","0","1","4","1","0","2","0","0","1","0","0"
"2020-04-22","0","0","0","0","","0","1","0","","0","2","","0","3","39","0","","0","1","3","16","","","0","1","0","0","0","2","0","9","0","0","0","1","0","1","0","0","","","","14","","0","6","0","0","0","1","","0","","1","","0","65","1","1","0","0","18","0","0","0","0","0","4","","9","4","1","0","0","0","","0","","18","0","0","0","0","20","","0","","0","0","0","0","0","1","0","4","","0","0","","2","80","4","0","","1","0","0","3","1","1","3","0","0","1","","2","0","","0","0","1","","13","","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","38","0","0","0","0","0","3","0","0","4","","2","","4","0","","0","1","7","2","0","0","6","2","0","","1","","1","0","1","4","0","0","0","0","4","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","42","3","","0","","0","1","27","0","0","","0","","0","0","1","1","1","0","","6","11","0","0","2","0","1","5","2","0","2","0","0","1","0","0"
"2020-04-23","0","0","0","0","","0","1","0","","0","2","","0","3","43","0","","0","1","3","16","","","0","1","0","0","0","2","0","12","0","0","0","1","0","1","0","0","0","","","14","","0","6","0","0","0","1","","0","","1","","1","72","1","1","0","0","19","0","0","0","0","0","4","","10","4","1","0","0","0","","0","","20","0","0","0","0","21","","0","","0","0","0","0","0","1","0","4","","0","0","","3","82","4","0","","1","0","0","4","1","1","3","0","0","1","","2","0","","0","0","1","","16","0","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","40","1","0","0","0","0","3","0","0","4","","2","","4","0","","0","1","8","2","0","0","7","2","0","","1","","1","0","1","5","0","0","0","0","5","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","45","3","","0","","0","1","31","0","0","0","0","","0","0","1","2","1","0","","11","12","0","0","2","0","1","5","2","0","2","0","0","1","0","0"
"2020-04-24","0","0","0","0","","0","1","0","","0","2","","0","3","43","0","","0","1","3","16","","","0","1","0","0","0","2","0","14","0","0","0","1","0","1","0","0","0","","0","16","","0","6","0","0","0","1","","0","","1","","1","77","1","1","0","0","19","0","0","0","0","0","4","","10","4","1","0","0","1","","0","","20","0","0","0","0","21","","0","","0","0","0","0","0","1","0","4","","0","0","","3","84","4","0","","1","0","0","4","1","1","3","0","0","1","","2","0","","0","0","1","","16","0","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","40","1","0","0","0","0","3","0","0","4","","2","","5","1","","0","1","9","2","0","0","7","2","0","0","1","0","1","0","1","5","0","0","0","0","5","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","48","3","","0","","0","1","32","0","0","0","0","","0","0","1","2","2","0","","11","12","0","0","2","0","1","5","2","0","2","0","0","1","0","0"
"2020-04-25","0","0","0","0","","0","1","0","","0","2","","0","3","43","0","","0","1","3","16","","","0","1","0","0","0","2","0","14","0","0","0","1","0","1","0","0","0","","0","16","","0","6","0","0","0","1","","0","","1","","1","81","1","1","0","0","19","0","0","0","0","0","4","","10","5","1","0","0","1","","0","","21","0","0","0","0","21","","0","","0","0","0","0","0","1","0","4","","0","0","","3","84","4","0","","1","0","0","4","1","1","3","0","0","1","","2","0","","0","0","1","","18","0","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","40","1","0","0","0","0","3","0","0","4","","2","","5","1","","0","1","9","3","0","0","7","2","0","0","1","0","1","0","1","5","0","0","0","0","6","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","52","3","","0","","0","1","32","0","0","0","0","","0","0","1","2","2","0","","11","12","0","0","2","0","1","5","2","0","2","0","0","1","0","0"
"2020-04-26","0","0","0","0","","0","1","0","","0","2","","0","3","43","0","","0","1","3","16","","","0","1","0","0","0","2","0","14","0","0","0","1","0","1","0","0","0","","0","16","","0","6","0","0","0","1","","0","","1","","1","82","1","1","0","0","20","0","0","0","0","0","4","","12","5","1","0","0","1","","0","","21","0","0","0","0","22","","0","","0","0","0","0","0","1","0","4","","0","0","","3","84","4","0","","1","0","0","4","1","1","3","0","0","1","","3","0","","0","0","1","","18","0","0","1","0","0","0","0","","","0","","","","1","0","0","0","0","0","0","0","0","0","1","","0","0","","40","1","0","0","0","0","3","0","0","4","","2","","5","1","","0","1","9","3","0","0","7","2","0","0","2","0","1","0","1","5","0","0","0","0","6","","0","3","","","0","0","","0","0","0","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","52","3","","0","","0","1","36","0","0","0","0","","0","0","1","2","2","0","","11","13","0","0","2","0","1","6","2","0","2","0","0","1","0","0"
"2020-04-27","0","0","0","0","","0","1","0","","0","2","","0","3","43","0","","0","1","3","16","","","0","2","0","0","0","2","0","14","0","0","0","1","0","1","0","0","0","","0","17","","0","6","0","0","0","1","0","0","","1","","1","82","1","1","0","0","20","0","0","0","0","0","4","","12","5","1","0","0","1","","0","","21","0","0","0","0","22","","0","","0","1","0","0","0","1","0","4","","0","0","","3","84","4","0","","1","0","0","4","1","1","3","0","0","1","","3","0","","0","0","1","","18","0","0","2","0","0","0","0","","","0","","","","1","0","0","0","0","0","1","0","0","0","1","","0","0","","40","1","0","0","0","0","3","0","0","4","","2","","5","1","","0","1","10","3","0","0","7","2","0","0","3","1","1","0","1","5","0","0","0","0","6","","0","3","","","0","0","","0","0","1","","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","53","3","","0","","0","1","39","0","0","0","0","","0","0","1","2","2","0","","11","15","0","0","2","0","1","6","2","0","2","0","0","1","0","0"
"2020-04-28","0","0","0","0","","0","1","0","","0","2","","0","3","44","0","","0","1","5","16","","","0","3","0","0","0","3","0","14","0","0","0","1","0","1","0","0","0","","0","17","","0","6","0","0","0","1","0","0","","1","","1","94","1","1","0","0","20","0","0","0","0","0","4","","12","5","1","0","0","1","","0","","22","0","0","0","0","24","","0","","0","2","0","0","0","1","0","4","","0","0","","3","98","7","0","","1","0","0","5","1","1","3","0","0","1","","3","0","","0","0","2","","19","0","0","3","0","0","0","0","","","0","","","","1","0","0","0","0","0","1","0","0","0","1","","0","0","","43","1","0","0","0","0","3","0","0","4","","2","","5","1","","0","1","12","3","0","0","7","2","0","0","3","1","1","0","1","7","0","0","0","0","6","","0","3","","","0","0","","0","0","1","0","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","53","3","","0","","0","1","42","0","0","0","0","","0","0","1","3","2","0","","11","15","0","0","2","0","1","6","2","0","2","0","0","1","0","0"
"2020-04-29","0","0","0","0","","0","1","0","","0","2","","0","3","44","0","","0","1","6","16","","","0","3","0","0","0","3","0","16","0","0","0","1","0","1","0","0","0","","0","19","","0","6","0","0","0","2","0","0","","1","","1","94","1","1","0","0","20","0","0","0","0","0","4","","14","6","1","0","0","1","","0","","24","0","0","0","0","24","","0","","0","2","0","0","0","1","0","4","","0","0","","3","109","7","0","","1","0","0","6","1","1","3","0","0","1","","3","0","","0","0","2","","19","0","0","4","0","0","0","0","","","0","","","","1","0","0","0","0","0","1","0","0","0","1","0","0","0","","43","1","0","0","0","0","3","0","0","4","","2","","6","1","","0","1","12","3","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","6","","0","3","","","0","0","","0","0","1","0","1","0","1","0","0","","","0","","0","0","3","","0","0","","","","0","58","3","","0","","0","1","42","0","0","0","0","","0","0","1","3","2","0","","14","15","0","0","2","0","1","7","2","0","2","0","0","1","0","0"
"2020-04-30","0","0","0","0","","0","1","0","","0","2","","0","3","48","0","","0","2","6","16","","","0","4","0","0","0","3","0","17","0","0","0","1","0","1","0","0","0","","0","19","","0","6","1","0","0","2","0","0","","1","","1","104","1","1","0","0","20","0","0","0","0","0","4","","18","6","1","0","0","1","","0","","24","0","0","0","0","24","0","0","0","0","2","0","0","0","1","0","4","","0","0","","3","114","7","0","","1","0","0","6","1","1","3","0","0","1","","3","0","","0","0","2","","21","0","0","4","0","0","1","0","","","0","","","","1","0","0","0","0","0","1","0","0","0","1","0","0","0","","43","1","0","0","0","0","3","0","0","4","","2","","6","1","","0","1","12","3","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","8","","0","3","","","0","0","","0","0","1","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","68","5","","0","","0","1","47","0","0","0","0","","0","0","1","3","2","0","","15","16","0","0","2","0","1","9","3","0","2","0","0","1","0","0"
"2020-05-01","0","0","0","0","","0","1","0","","0","2","","0","3","48","0","","0","2","6","16","0","","0","5","0","0","0","3","0","18","0","0","0","1","0","1","0","0","0","","0","20","","0","6","1","0","0","2","0","0","","1","","1","106","1","1","0","0","21","0","0","0","0","0","4","","21","6","1","0","0","1","","0","","26","0","0","0","0","26","0","0","0","0","2","0","0","0","1","0","4","","0","0","","3","122","6","0","","1","0","0","6","1","1","3","0","0","1","","2","0","","0","0","1","","21","0","0","4","0","0","1","0","","","0","","","","1","0","0","1","0","0","1","0","0","0","1","0","0","0","","43","1","0","0","0","0","3","0","0","4","","2","","6","1","","0","1","14","5","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","8","","0","3","","","0","0","","0","0","1","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","68","5","","0","","0","1","51","0","0","0","0","","0","0","1","3","2","0","","15","16","0","0","2","0","1","10","3","0","2","0","0","1","0","0"
"2020-05-02","0","0","0","0","","0","1","0","","0","2","","0","3","48","0","","0","2","6","16","0","0","0","5","0","0","0","3","0","18","0","0","0","1","0","1","0","0","0","","0","22","","0","6","1","0","0","2","0","0","","1","","1","110","1","1","0","0","22","0","0","0","0","0","4","","22","6","1","0","0","1","","0","","26","0","0","0","0","27","0","0","0","0","2","0","0","0","1","0","4","","0","0","","3","129","6","0","","1","0","0","6","1","1","3","0","0","1","","2","0","","0","0","1","","22","0","0","4","0","0","1","0","","","0","","","","1","0","0","1","0","0","1","0","0","0","1","0","0","0","","43","1","0","0","0","0","3","0","0","4","","2","","6","1","","0","1","14","5","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","9","","0","3","","","0","0","","0","0","3","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","69","5","","0","","0","1","51","0","0","0","0","","0","0","1","5","2","0","","15","16","0","0","2","0","1","10","3","0","2","0","0","1","0","0"
"2020-05-03","0","0","0","0","","0","1","0","","0","2","","0","3","48","0","","0","2","6","16","0","0","0","5","0","0","0","3","0","18","0","0","0","1","0","1","0","0","0","","0","22","","0","6","1","0","0","2","0","0","","1","","1","111","1","1","0","0","22","0","0","0","0","0","4","","22","6","1","0","0","1","","0","","27","0","0","0","0","28","0","0","0","0","2","0","0","0","1","0","4","","0","0","","3","133","6","0","","1","0","0","6","1","1","3","0","0","1","","2","0","","0","0","1","","22","0","0","4","0","0","1","0","","","0","","","","1","0","0","1","0","0","1","0","0","0","1","0","0","0","","44","1","0","0","0","0","3","0","0","4","","2","","6","1","","0","1","14","6","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","9","","0","3","","","0","0","","0","0","3","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","71","5","","0","","0","1","52","0","0","0","0","","0","0","1","5","2","0","","18","16","0","0","2","0","1","10","3","0","2","0","0","1","0","0"
"2020-05-04","0","0","0","0","","0","1","0","","0","2","","0","3","48","0","","0","2","6","16","0","0","0","5","0","0","0","3","0","18","0","0","0","1","0","1","0","0","0","","0","22","","0","6","1","0","0","2","0","0","","1","","1","114","1","1","0","0","22","0","0","0","0","0","4","","22","6","1","0","0","1","","0","","28","0","0","0","0","28","0","0","0","0","2","0","0","0","1","0","4","","0","1","","3","140","6","0","","1","0","0","6","1","1","3","0","0","1","","3","0","","0","0","1","","23","0","0","4","0","0","1","0","","","0","","","","1","0","0","1","0","0","1","0","0","1","1","0","0","0","","44","1","0","0","0","0","3","0","0","4","","2","","8","1","","0","1","15","6","0","0","7","2","0","0","3","1","1","1","1","7","0","0","0","0","9","","0","3","","","0","0","0","0","0","3","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","75","5","","0","","0","1","53","0","0","0","0","","0","0","1","5","2","0","","18","16","0","0","2","0","1","10","3","0","2","0","0","1","0","0"
"2020-05-05","0","0","0","0","","0","1","0","0","0","2","","0","3","48","0","","0","2","7","16","0","0","0","6","0","0","0","3","0","18","0","0","0","1","0","1","0","0","0","0","0","22","0","0","6","1","0","0","2","0","0","","1","","1","121","1","1","0","0","22","0","0","0","0","0","4","","22","6","1","0","0","1","","0","","28","0","0","0","0","28","0","0","0","0","2","0","0","0","1","0","4","","0","2","","3","144","6","1","","1","0","0","7","1","1","3","0","0","1","","3","0","","0","0","1","","23","0","0","4","0","0","1","0","","","0","","","","1","0","0","1","0","0","1","0","0","1","1","0","0","0","","45","1","0","0","1","0","3","0","0","4","","2","","8","1","","0","1","15","6","0","0","7","2","0","0","3","1","1","2","1","3","0","0","0","0","9","","0","3","","","0","0","0","0","0","3","0","1","0","1","0","0","","","0","","4","0","3","","0","0","","","","0","77","5","","0","","0","1","58","0","0","0","0","","0","0","1","5","2","0","","18","17","0","0","2","0","1","11","3","0","2","0","0","1","0","0"
