"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-08-31","   .39 %"," ##.## %","  -.38 %","  1.34 %"," ##.## %","  1.76 %","   .52 %","   .50 %","  1.53 %"," ##.## %","   .58 %"," ##.## %","  1.99 %","  -.61 %","   .57 %"," ##.## %","   .43 %"
"2020-09-01","   .37 %"," ##.## %","  3.12 %","  1.39 %"," ##.## %","  1.74 %","   .49 %","   .47 %","  1.40 %"," ##.## %","   .50 %"," ##.## %","  1.88 %","   .15 %","   .58 %"," ##.## %","   .41 %"
"2020-09-02","   .39 %"," ##.## %","  5.97 %","  1.24 %"," ##.## %","  1.72 %","   .47 %","   .46 %","  1.25 %"," ##.## %","   .37 %"," ##.## %","  1.79 %","   .14 %","   .58 %"," ##.## %","   .42 %"
"2020-09-03","   .36 %"," ##.## %","  5.49 %","  1.36 %"," ##.## %","  1.72 %","   .48 %","   .45 %","  1.13 %"," ##.## %","   .40 %"," ##.## %","  2.16 %","   .18 %","   .58 %"," ##.## %","   .46 %"
"2020-09-04","   .36 %"," ##.## %","  5.26 %","  1.49 %"," ##.## %","  1.74 %","   .49 %","   .47 %","  1.04 %"," ##.## %","   .33 %"," ##.## %","  2.59 %","   .24 %","   .59 %"," ##.## %","   .47 %"
"2020-09-05","   .35 %"," ##.## %","  4.49 %","  1.28 %"," ##.## %","  1.75 %","   .50 %","   .52 %","   .97 %"," ##.## %","   .23 %"," ##.## %","  1.52 %","   .14 %","   .59 %"," 58.97 %","   .49 %"
"2020-09-06","   .31 %"," ##.## %","  4.62 %","  1.16 %"," ##.## %","  1.80 %","   .51 %","   .55 %","   .82 %"," ##.## %","   .22 %"," ##.## %","  1.17 %","   .11 %","   .59 %"," ##.## %","   .59 %"
"2020-09-07","   .25 %"," ##.## %","  3.32 %","   .98 %"," ##.## %","  1.75 %","   .53 %","   .53 %","   .75 %"," ##.## %","   .26 %"," ##.## %","  1.87 %","   .24 %","   .59 %"," ##.## %","   .67 %"
"2020-09-08","   .25 %"," ##.## %","  3.07 %","  1.02 %"," ##.## %","  1.66 %","   .54 %","   .53 %","   .71 %"," ##.## %","   .27 %"," ##.## %","  1.83 %","   .23 %","   .60 %"," ##.## %","   .70 %"
"2020-09-09","   .24 %"," ##.## %","  1.96 %","  1.95 %"," ##.## %","  1.63 %","   .55 %","   .50 %","   .69 %"," ##.## %","   .28 %"," ##.## %","  1.74 %","   .21 %","   .60 %"," ##.## %","   .74 %"
"2020-09-10","   .22 %"," ##.## %","  1.95 %","  1.98 %"," ##.## %","  1.68 %","   .56 %","   .49 %","   .69 %"," ##.## %","   .24 %"," ##.## %","  2.13 %","   .28 %","   .58 %"," ##.## %","   .80 %"
"2020-09-11","   .22 %"," ##.## %","  1.73 %","  2.10 %"," ##.## %","  1.68 %","   .57 %","   .51 %","   .70 %"," ##.## %","   .21 %"," ##.## %","  2.57 %","   .36 %","   .59 %"," ##.## %","   .82 %"
"2020-09-12","   .21 %"," ##.## %","  3.94 %","  2.84 %"," ##.## %","  1.74 %","   .57 %","   .53 %","   .68 %"," ##.## %","   .17 %"," ##.## %","  1.51 %","   .22 %","   .57 %"," ##.## %","   .84 %"
"2020-09-13","   .17 %"," ##.## %","  3.09 %","  2.61 %"," ##.## %","  1.77 %","   .55 %","   .54 %","   .64 %"," ##.## %","   .11 %"," ##.## %","  1.17 %","   .19 %","   .55 %"," ##.## %","   .89 %"
"2020-09-14","   .16 %"," ##.## %","  1.03 %","  1.76 %"," ##.## %","  1.73 %","   .56 %","   .50 %","   .59 %"," ##.## %","   .10 %"," ##.## %","  1.80 %","   .15 %","   .55 %"," ##.## %","   .88 %"
"2020-09-15","   .16 %"," ##.## %","  1.09 %","  1.77 %"," ##.## %","  1.66 %","   .59 %","   .48 %","   .53 %"," ##.## %","   .10 %"," ##.## %","  1.73 %","   .27 %","   .56 %"," ##.## %","   .88 %"
"2020-09-16","   .15 %"," ##.## %"," -2.29 %","  1.96 %"," ##.## %","  1.66 %","   .62 %","   .46 %","   .54 %"," ##.## %","   .16 %"," ##.## %","  1.66 %","   .25 %","   .57 %"," ##.## %","   .90 %"
"2020-09-17","   .16 %"," ##.## %"," -3.86 %","  1.30 %"," ##.## %","  1.61 %","   .65 %","   .47 %","   .54 %"," ##.## %","   .13 %"," ##.## %","  2.02 %","   .32 %","   .57 %"," ##.## %","   .88 %"
"2020-09-18","   .14 %"," ##.## %"," -3.94 %","  1.35 %"," ##.## %","  1.61 %","   .70 %","   .49 %","   .54 %"," ##.## %","   .14 %"," ##.## %","  2.48 %","   .40 %","   .59 %"," ##.## %","   .93 %"
"2020-09-19","   .12 %"," ##.## %","  -.46 %","  1.22 %"," ##.## %","  1.67 %","   .70 %","   .54 %","   .52 %"," ##.## %","   .16 %"," ##.## %","  1.52 %","   .40 %","   .57 %"," ##.## %","  1.01 %"
"2020-09-20","   .10 %"," 49.55 %"," -4.02 %","  1.00 %"," ##.## %","  1.69 %","   .72 %","   .56 %","   .48 %"," 39.08 %","   .14 %"," ##.## %","  1.20 %","   .20 %","   .55 %"," ##.## %","  1.04 %"
"2020-09-21","   .10 %"," ##.## %","   .09 %","   .78 %"," ##.## %","  1.68 %","   .73 %","   .55 %","   .39 %"," ##.## %","   .07 %"," ##.## %","  1.81 %","   .15 %","   .55 %"," ##.## %","  1.05 %"
"2020-09-22","   .08 %"," ##.## %","  -.14 %","   .79 %"," ##.## %","  1.69 %","   .76 %","   .53 %","   .38 %"," ##.## %","   .17 %"," ##.## %","  1.76 %","   .35 %","   .55 %"," ##.## %","  1.12 %"
"2020-09-23","   .07 %"," ##.## %"," -1.22 %","  1.79 %"," ##.## %","  1.71 %","   .79 %","   .51 %","   .39 %"," ##.## %","   .18 %"," ##.## %","  1.63 %","   .34 %","   .54 %"," ##.## %","  1.20 %"
"2020-09-24","   .08 %"," ##.## %"," -4.28 %","  1.64 %"," ##.## %","  1.71 %","   .81 %","   .52 %","   .41 %"," ##.## %","   .15 %"," ##.## %","  1.94 %","   .46 %","   .55 %","-44.74 %","  1.29 %"
"2020-09-25","   .08 %"," ##.## %"," -2.78 %","  1.92 %"," ##.## %","  1.75 %","   .83 %","   .54 %","   .41 %"," ##.## %","   .18 %"," ##.## %","  2.29 %","   .60 %","   .56 %","-33.12 %","  1.42 %"
"2020-09-26","   .07 %","  -.77 %"," -3.49 %","  1.73 %"," 79.79 %","  1.75 %","   .81 %","   .57 %","   .43 %"," -7.85 %","   .20 %","-34.84 %","  1.31 %","   .60 %","   .54 %","  1.86 %","  1.49 %"
"2020-09-27","   .05 %"," -7.01 %"," -5.18 %","  1.47 %"," 77.73 %","  1.70 %","   .79 %","   .59 %","   .38 %","-14.84 %","   .10 %","-41.84 %","   .99 %","   .33 %","   .53 %","  5.94 %","  1.50 %"
"2020-09-28","   .06 %"," -5.29 %"," -5.01 %","   .52 %"," 79.88 %","  1.61 %","   .78 %","   .58 %","   .30 %","-14.21 %","   .09 %","-41.33 %","  1.54 %","   .26 %","   .50 %","  5.09 %","  1.38 %"
"2020-09-29","   .06 %"," 26.82 %"," -2.29 %","   .64 %"," ##.## %","  1.53 %","   .78 %","   .56 %","   .30 %"," 19.24 %","   .08 %","-18.08 %","  1.24 %","   .48 %","   .48 %"," 44.55 %","  1.39 %"
"2020-09-30","   .06 %"," ##.## %","  -.13 %","  1.79 %"," ##.## %","  1.47 %","   .78 %","   .56 %","   .32 %"," ##.## %","   .19 %"," ##.## %","  1.45 %","   .43 %","   .46 %"," ##.## %","  1.37 %"
"2020-10-01","   .05 %"," ##.## %","  -.85 %","  1.79 %"," ##.## %","  1.42 %","   .80 %","   .60 %","   .29 %"," ##.## %","   .16 %"," ##.## %","  1.69 %","   .59 %","   .45 %"," 81.30 %","  1.39 %"
"2020-10-02","   .06 %"," ##.## %"," -1.12 %","  1.99 %"," ##.## %","  1.43 %","   .80 %","   .64 %","   .31 %"," ##.## %","   .17 %"," ##.## %","  1.98 %","   .73 %","   .45 %"," ##.## %","  1.43 %"
"2020-10-03","   .06 %"," ##.## %","  1.07 %","  1.87 %"," ##.## %","  1.45 %","   .79 %","   .72 %","   .33 %"," ##.## %","   .21 %"," ##.## %","  1.10 %","   .73 %","   .45 %"," ##.## %","  1.80 %"
"2020-10-04","   .05 %"," ##.## %","  2.06 %","  1.72 %"," ##.## %","  1.43 %","   .79 %","   .78 %","   .29 %"," ##.## %","   .21 %"," ##.## %","  1.10 %","   .39 %","   .45 %"," ##.## %","  2.42 %"
"2020-10-05","   .06 %"," ##.## %","  2.05 %","   .71 %"," ##.## %","  1.36 %","   .79 %","   .80 %","   .29 %"," ##.## %","   .11 %"," ##.## %","  1.13 %","   .30 %","   .46 %"," ##.## %","  2.60 %"
"2020-10-06","   .05 %"," ##.## %","  -.60 %","  1.47 %"," ##.## %","  1.34 %","   .80 %","   .80 %","   .33 %"," ##.## %","   .14 %"," ##.## %","  1.18 %","   .54 %","   .46 %"," ##.## %","  2.86 %"
"2020-10-07","   .06 %"," ##.## %","   .50 %","  1.40 %"," ##.## %","  1.33 %","   .82 %","   .86 %","   .33 %"," ##.## %","   .16 %"," ##.## %","  1.14 %","   .51 %","   .47 %"," ##.## %","  3.09 %"
"2020-10-08","   .07 %"," ##.## %","  -.83 %","  1.40 %"," ##.## %","  1.37 %","   .85 %","   .95 %","   .32 %"," ##.## %","   .13 %"," ##.## %","  1.44 %","   .68 %","   .47 %"," ##.## %","  3.19 %"
"2020-10-09","   .07 %"," ##.## %"," -2.83 %","  1.93 %"," ##.## %","  1.36 %","   .86 %","  1.11 %","   .32 %"," ##.## %","   .16 %"," ##.## %","  1.74 %","   .87 %","   .48 %"," ##.## %","  2.73 %"
"2020-10-10","   .07 %"," ##.## %"," -1.99 %","  1.53 %"," ##.## %","  1.38 %","   .85 %","  1.30 %","   .30 %"," ##.## %","   .14 %"," ##.## %","  1.15 %","   .87 %","   .49 %"," ##.## %","  2.75 %"
"2020-10-11","   .08 %"," ##.## %"," -2.00 %","   .73 %"," ##.## %","  1.39 %","   .83 %","  1.45 %","   .29 %"," ##.## %","   .11 %"," ##.## %","   .85 %","   .48 %","   .48 %"," ##.## %","  2.62 %"
"2020-10-12","   .08 %"," ##.## %","  -.59 %","  1.05 %"," ##.## %","  1.30 %","   .83 %","  1.49 %","   .31 %"," ##.## %","   .09 %"," ##.## %","  1.25 %","   .37 %","   .48 %","-42.15 %","  2.55 %"
"2020-10-13","   .08 %"," ##.## %","   .93 %","  1.54 %"," ##.## %","  1.22 %","   .81 %","  1.55 %","   .34 %"," ##.## %","   .09 %"," ##.## %","  1.11 %","   .64 %","   .48 %","-43.98 %","  2.47 %"
"2020-10-14","   .08 %"," ##.## %","  2.47 %","  1.28 %"," ##.## %","  1.21 %","   .83 %","  1.63 %","   .36 %"," ##.## %","   .06 %"," ##.## %","  1.07 %","   .58 %","   .48 %","-19.77 %","  2.60 %"
"2020-10-15","   .08 %"," ##.## %"," -1.89 %","  1.30 %"," ##.## %","  1.20 %","   .86 %","  1.77 %","   .35 %"," ##.## %","   .10 %"," 35.61 %","  1.37 %","   .79 %","   .48 %","-20.26 %","  2.65 %"
"2020-10-16","   .07 %"," ##.## %","  1.88 %","  1.65 %"," ##.## %","  1.17 %","   .88 %","  1.99 %","   .33 %"," ##.## %","   .13 %"," ##.## %","  1.70 %","   .95 %","   .50 %","-19.47 %","  2.68 %"
"2020-10-17","   .06 %"," ##.## %","  3.25 %","  1.19 %"," ##.## %","  1.22 %","   .87 %","  2.28 %","   .32 %"," ##.## %","   .15 %"," ##.## %","  1.05 %","   .95 %","   .50 %"," 95.45 %","  2.68 %"
"2020-10-18","   .05 %"," ##.## %","  3.14 %","   .64 %"," ##.## %","  1.22 %","   .85 %","  2.54 %","   .31 %"," ##.## %","   .13 %"," ##.## %","   .89 %","   .50 %","   .51 %"," ##.## %","  2.61 %"
"2020-10-19","   .04 %"," ##.## %","  -.59 %","  1.02 %"," ##.## %","  1.16 %","   .82 %","  2.59 %","   .27 %"," ##.## %","   .12 %"," ##.## %","  1.43 %","   .37 %","   .53 %"," ##.## %","  2.51 %"
"2020-10-20","   .05 %"," ##.## %","  3.36 %","  1.12 %"," ##.## %","  1.10 %","   .83 %","  2.63 %","   .31 %"," ##.## %","   .34 %"," ##.## %","  1.42 %","   .77 %","   .54 %"," ##.## %","  2.50 %"
"2020-10-21","   .06 %"," ##.## %","  3.58 %","  1.23 %"," ##.## %","  1.09 %","   .86 %","  2.80 %","   .34 %"," ##.## %","   .33 %"," ##.## %","  1.44 %","   .80 %","   .54 %"," ##.## %","  2.74 %"
"2020-10-22","   .06 %"," ##.## %","  -.08 %","  1.25 %"," ##.## %","  1.08 %","   .91 %","  2.96 %","   .39 %"," ##.## %","   .39 %"," ##.## %","  1.85 %","  1.10 %","   .56 %"," ##.## %","  2.81 %"
"2020-10-23","   .07 %"," ##.## %","  -.16 %","  1.74 %"," ##.## %","  1.08 %","   .98 %","  3.20 %","   .39 %"," ##.## %","   .50 %"," ##.## %","  2.24 %","  1.40 %","   .58 %"," ##.## %","  2.83 %"
"2020-10-24","   .08 %"," ##.## %","  2.06 %","  1.11 %"," ##.## %","  1.11 %","  1.03 %","  3.56 %","   .39 %"," ##.## %","   .50 %"," ##.## %","  1.43 %","  1.40 %","   .58 %"," ##.## %","  2.87 %"
"2020-10-25","   .06 %"," ##.## %","  1.70 %","  1.03 %"," ##.## %","  1.11 %","  1.06 %","  3.89 %","   .41 %"," ##.## %","   .29 %"," ##.## %","  1.15 %","   .78 %","   .58 %"," ##.## %","  2.75 %"
"2020-10-26","   .06 %"," ##.## %","   .91 %","  1.12 %"," ##.## %","  1.04 %","  1.06 %","  3.84 %","   .39 %"," ##.## %","   .28 %"," 56.10 %","  1.80 %","   .60 %","   .59 %"," ##.## %","  2.53 %"
"2020-10-27","   .06 %"," ##.## %","  1.56 %","  1.81 %"," ##.## %","   .98 %","  1.10 %","  3.93 %","   .35 %"," ##.## %","   .21 %"," 58.07 %","  1.72 %","  1.24 %","   .59 %"," ##.## %","  2.51 %"
"2020-10-28","   .05 %"," ##.## %","  -.63 %","  1.91 %"," ##.## %","   .95 %","  1.12 %","  4.00 %","   .38 %"," ##.## %","   .15 %"," 41.38 %","  1.69 %","  1.31 %","   .60 %"," ##.## %","  2.54 %"
"2020-10-29","   .05 %"," ##.## %"," -2.76 %","  1.91 %"," ##.## %","   .92 %","  1.19 %","  4.10 %","   .42 %"," ##.## %","   .15 %"," ##.## %","  2.10 %","  1.86 %","   .61 %"," ##.## %","  2.47 %"
"2020-10-30","   .04 %","-11.45 %"," -5.49 %","  2.02 %"," ##.## %","   .87 %","  1.24 %","  4.26 %","   .42 %","-13.73 %","   .17 %"," ##.## %","  2.54 %","  2.38 %","   .62 %"," ##.## %","  2.52 %"
"2020-10-31","   .04 %","-32.84 %"," -6.36 %","  1.47 %"," ##.## %","   .86 %","  1.29 %","  4.59 %","   .45 %","-35.37 %","   .18 %"," ##.## %","  1.55 %","  2.38 %","   .62 %"," ##.## %","  2.48 %"
"2020-11-01","   .03 %"," ##.## %"," -2.44 %","   .75 %"," ##.## %","   .81 %","  1.30 %","  4.66 %","   .44 %"," ##.## %","   .21 %"," ##.## %","  1.21 %","  1.45 %","   .61 %"," ##.## %","  2.43 %"
"2020-11-02","   .03 %"," ##.## %","  -.24 %","  1.06 %"," ##.## %","   .73 %","  1.33 %","  4.41 %","   .40 %"," ##.## %","   .19 %"," ##.## %","  1.78 %","  1.08 %","   .60 %"," ##.## %","  2.26 %"
"2020-11-03","   .03 %"," ##.## %","  3.56 %","  1.36 %"," ##.## %","   .70 %","  1.33 %","  4.27 %","   .41 %"," ##.## %","   .21 %"," ##.## %","  1.67 %","  2.16 %","   .60 %"," ##.## %","  2.15 %"
"2020-11-04","   .03 %"," ##.## %","  2.85 %","  1.80 %"," ##.## %","   .72 %","  1.33 %","  4.06 %","   .40 %"," ##.## %","   .16 %"," ##.## %","  1.63 %","  2.11 %","   .60 %"," ##.## %","  2.11 %"
"2020-11-05","   .04 %"," ##.## %","  2.83 %","  2.02 %"," ##.## %","   .75 %","  1.34 %","  3.96 %","   .42 %"," ##.## %","   .15 %"," ##.## %","  1.97 %","  2.70 %","   .60 %"," ##.## %","  2.11 %"
"2020-11-06","   .04 %"," ##.## %","   .60 %","  2.24 %"," ##.## %","   .80 %","  1.36 %","  3.99 %","   .41 %"," ##.## %","   .13 %"," ##.## %","  2.31 %","  3.36 %","   .62 %"," ##.## %","  2.07 %"
"2020-11-07","   .03 %"," ##.## %","  -.93 %","  1.37 %"," ##.## %","   .87 %","  1.38 %","  4.29 %","   .46 %"," ##.## %","   .14 %"," ##.## %","  1.38 %","  3.36 %","   .62 %"," ##.## %","  2.13 %"
"2020-11-08","   .03 %","-14.15 %"," -4.51 %","  1.06 %"," ##.## %","   .91 %","  1.37 %","  4.24 %","   .46 %","-14.77 %","   .15 %"," ##.## %","  1.08 %","  1.72 %","   .63 %"," ##.## %","  2.11 %"
"2020-11-09","   .03 %"," -9.92 %"," -3.40 %","  1.05 %"," ##.## %","   .88 %","  1.41 %","  3.98 %","   .44 %"," -9.58 %","   .14 %"," ##.## %","  1.47 %","  1.25 %","   .63 %"," ##.## %","  2.00 %"
"2020-11-10","   .02 %","  -.10 %"," -3.11 %","  1.27 %"," ##.## %","   .86 %","  1.43 %","  3.83 %","   .44 %","  2.66 %","   .14 %"," ##.## %","  1.13 %","  2.82 %","   .64 %"," 78.95 %","  1.89 %"
"2020-11-11","   .02 %"," -4.85 %"," -3.22 %","  1.28 %"," ##.## %","   .85 %","  1.50 %","  3.58 %","   .48 %"," -2.72 %","   .15 %"," ##.## %","  1.32 %","  2.71 %","   .65 %"," 75.11 %","  1.85 %"
"2020-11-12","   .01 %","  4.08 %"," -1.60 %","  1.40 %"," 39.23 %","   .84 %","  1.54 %","  3.39 %","   .51 %","  9.21 %","   .13 %"," 15.63 %","  1.59 %","  3.26 %","   .66 %"," 92.60 %","  1.95 %"
"2020-11-13","   .01 %"," 27.01 %","   .71 %","  1.57 %"," 87.07 %","   .90 %","  1.59 %","  3.44 %","   .56 %"," 37.87 %","   .12 %"," 47.16 %","  1.89 %","  3.96 %","   .68 %"," 93.67 %","  2.02 %"
"2020-11-14","   .03 %"," ##.## %","  -.64 %","  1.01 %"," ##.## %","  1.00 %","  1.58 %","  3.57 %","   .64 %"," ##.## %","   .14 %"," ##.## %","  1.10 %","  3.96 %","   .71 %"," ##.## %","  2.07 %"
"2020-11-15","   .06 %"," ##.## %","  -.66 %","   .57 %"," ##.## %","  1.00 %","  1.62 %","  3.43 %","   .69 %"," ##.## %","   .13 %"," ##.## %","  1.10 %","  1.81 %","   .74 %"," ##.## %","  2.10 %"
"2020-11-16","   .06 %"," ##.## %","   .91 %","   .65 %"," ##.## %","   .99 %","  1.63 %","  3.24 %","   .74 %"," ##.## %","   .14 %"," ##.## %","  1.10 %","  1.26 %","   .76 %"," ##.## %","  2.04 %"
"2020-11-17","   .07 %"," ##.## %","   .80 %","   .65 %"," ##.## %","   .96 %","  1.65 %","  3.03 %","   .82 %"," ##.## %","   .13 %"," ##.## %","  1.00 %","  2.40 %","   .80 %"," ##.## %","  1.80 %"
"2020-11-18","   .07 %"," ##.## %","   .38 %","   .71 %"," ##.## %","   .90 %","  1.67 %","  2.82 %","   .91 %"," ##.## %","   .12 %"," ##.## %","   .90 %","  2.12 %","   .85 %"," ##.## %","  1.66 %"
"2020-11-19","   .06 %"," ##.## %","  4.26 %","   .79 %"," ##.## %","   .87 %","  1.69 %","  2.71 %","  1.01 %"," ##.## %","   .12 %"," ##.## %","  1.12 %","  2.59 %","   .91 %"," ##.## %","  1.57 %"
"2020-11-20","   .04 %"," ##.## %","  3.03 %","   .95 %"," ##.## %","   .89 %","  1.68 %","  2.69 %","  1.11 %"," ##.## %","   .18 %"," ##.## %","  1.31 %","  3.31 %","   .99 %"," ##.## %","  1.48 %"
"2020-11-21","   .05 %"," ##.## %","  -.17 %","   .65 %"," ##.## %","   .94 %","  1.65 %","  2.74 %","  1.17 %"," ##.## %","   .23 %"," 55.04 %","   .79 %","  3.31 %","  1.09 %"," ##.## %","  1.43 %"
"2020-11-22","   .04 %"," ##.## %"," -1.97 %","   .49 %"," ##.## %","   .96 %","  1.62 %","  2.62 %","  1.13 %"," ##.## %","   .22 %"," 42.47 %","   .61 %","  1.61 %","  1.18 %"," ##.## %","  1.40 %"
"2020-11-23","   .04 %"," ##.## %"," -2.69 %","   .52 %"," ##.## %","   .96 %","  1.57 %","  2.39 %","  1.12 %"," ##.## %","   .21 %"," 33.13 %","   .74 %","  1.19 %","  1.28 %"," ##.## %","  1.32 %"
"2020-11-24","   .04 %"," ##.## %"," -2.57 %","   .83 %"," ##.## %","   .93 %","  1.56 %","  2.15 %","  1.12 %"," ##.## %","   .26 %"," 90.56 %","   .68 %","  2.38 %","  1.39 %"," ##.## %","  1.15 %"
"2020-11-25","   .04 %"," ##.## %"," -3.59 %","   .87 %"," ##.## %","   .95 %","  1.55 %","  1.93 %","  1.23 %"," ##.## %","   .21 %"," 87.01 %","   .62 %","  2.10 %","  1.45 %"," ##.## %","  1.11 %"
"2020-11-26","   .04 %"," ##.## %"," -1.90 %","   .90 %"," ##.## %","   .93 %","  1.55 %","  1.81 %","  1.36 %"," ##.## %","   .19 %"," ##.## %","   .77 %","  2.60 %","  2.73 %","-14.10 %","  1.06 %"
"2020-11-27","   .04 %"," ##.## %","  1.69 %","  1.03 %"," ##.## %","   .98 %","  1.54 %","  1.77 %","  1.49 %"," ##.## %","   .20 %"," ##.## %","   .90 %","  3.18 %","  4.23 %"," ##.## %","  1.00 %"
"2020-11-28","   .04 %"," ##.## %","  2.48 %","   .80 %"," ##.## %","  1.01 %","  1.54 %","  1.79 %","  1.53 %"," ##.## %","   .19 %"," ##.## %","   .57 %","  3.18 %","  5.03 %"," ##.## %","  1.00 %"
"2020-11-29","   .04 %"," ##.## %","  2.60 %","   .38 %"," ##.## %","  1.08 %","  1.50 %","  1.73 %","  1.51 %"," ##.## %","   .17 %"," ##.## %","   .42 %","  1.52 %","  5.71 %"," ##.## %","  1.00 %"
"2020-11-30","   .03 %"," ##.## %","  4.49 %","   .36 %"," ##.## %","  1.04 %","  1.47 %","  1.58 %","  1.40 %"," ##.## %","   .19 %"," ##.## %","   .53 %","  1.08 %","  6.45 %"," ##.## %","   .92 %"
"2020-12-01","   .04 %"," ##.## %","  6.97 %","   .47 %"," ##.## %","  1.03 %","  1.45 %","  1.43 %","  1.35 %"," ##.## %","   .13 %"," ##.## %","   .48 %","  2.02 %","  5.85 %"," ##.## %","   .86 %"
"2020-12-02","   .04 %"," ##.## %","  5.56 %","   .43 %"," ##.## %","  1.01 %","  1.42 %","  1.31 %","  1.36 %"," ##.## %","   .18 %"," ##.## %","   .46 %","  1.86 %","  5.04 %"," ##.## %","   .87 %"
"2020-12-03","   .04 %"," ##.## %","  6.01 %","   .50 %"," ##.## %","  1.11 %","  1.41 %","  1.25 %","  1.44 %"," ##.## %","   .18 %"," ##.## %","   .58 %","  2.35 %","  4.86 %"," ##.## %","   .85 %"
"2020-12-04","   .04 %"," ##.## %","  5.23 %","   .62 %"," ##.## %","  1.08 %","  1.40 %","  1.28 %","  1.54 %"," ##.## %","   .21 %"," ##.## %","   .68 %","  2.81 %","  4.74 %"," ##.## %","   .89 %"
"2020-12-05","   .04 %"," ##.## %","  4.45 %","   .47 %"," ##.## %","  1.12 %","  1.35 %","  1.32 %","  1.62 %"," ##.## %","   .18 %"," ##.## %","   .44 %","  2.81 %","  4.55 %"," ##.## %","   .92 %"
"2020-12-06","   .04 %"," 61.21 %","  2.75 %","   .32 %"," ##.## %","  1.14 %","  1.29 %","  1.30 %","  1.65 %"," 80.16 %","   .18 %"," ##.## %","   .34 %","  1.36 %","  4.37 %"," ##.## %","   .96 %"
"2020-12-07","   .03 %"," ##.## %","  4.91 %","   .28 %"," ##.## %","  1.14 %","  1.22 %","  1.20 %","  1.65 %"," ##.## %","   .15 %"," ##.## %","   .44 %","   .95 %","  4.19 %"," ##.## %","   .93 %"
"2020-12-08","   .03 %"," ##.## %","  3.16 %","   .35 %"," ##.## %","  1.02 %","  1.15 %","  1.09 %","  1.65 %"," ##.## %","   .18 %"," ##.## %","   .31 %","  1.81 %","  4.04 %"," ##.## %","   .90 %"
"2020-12-09","   .03 %"," ##.## %","  2.75 %","   .45 %"," ##.## %","  1.02 %","  1.07 %","   .94 %","  1.67 %"," ##.## %","   .10 %"," ##.## %","   .32 %","  1.82 %","  3.85 %"," ##.## %","   .89 %"
"2020-12-10","   .03 %"," ##.## %","  4.07 %","   .49 %"," ##.## %","  1.01 %","  1.03 %","   .89 %","  1.67 %"," ##.## %","   .13 %"," ##.## %","   .42 %","  2.34 %","  3.68 %"," ##.## %","   .94 %"
"2020-12-11","   .04 %"," ##.## %","  3.50 %","   .60 %"," ##.## %","  1.00 %","   .98 %","   .88 %","  1.81 %"," ##.## %","   .12 %"," ##.## %","   .54 %","  2.82 %"," 20.18 %"," ##.## %","   .98 %"
"2020-12-12","   .03 %"," ##.## %","  3.94 %","   .56 %"," ##.## %","  1.01 %","   .92 %","   .94 %","  1.99 %"," ##.## %","   .11 %"," ##.## %","   .33 %","  2.82 %"," 19.73 %"," ##.## %","  1.05 %"
"2020-12-13","   .03 %"," ##.## %","  6.40 %","   .41 %"," ##.## %","  1.03 %","   .85 %","   .96 %","  1.98 %"," ##.## %","   .08 %"," ##.## %","   .33 %","  1.47 %"," 19.25 %"," ##.## %","  1.11 %"
"2020-12-14","   .03 %"," ##.## %","  6.11 %","   .30 %"," ##.## %","  1.01 %","   .79 %","   .95 %","  2.04 %"," ##.## %","   .08 %"," ##.## %","   .46 %","   .99 %"," 18.87 %"," ##.## %","  1.14 %"
"2020-12-15","   .03 %"," ##.## %","  7.74 %","   .31 %"," ##.## %","  1.00 %","   .74 %","   .92 %","  2.19 %"," ##.## %","   .08 %"," ##.## %","   .49 %","  1.78 %"," 18.55 %"," ##.## %","  1.10 %"
"2020-12-16","   .03 %"," ##.## %","  9.59 %","   .26 %"," ##.## %","  1.00 %","   .70 %","   .90 %","  2.17 %"," ##.## %","   .08 %"," ##.## %","   .49 %","  1.75 %","  1.60 %"," ##.## %","  1.12 %"
"2020-12-17","   .04 %"," ##.## %","  8.89 %","   .35 %"," ##.## %","  1.02 %","   .68 %","   .87 %","  2.13 %"," ##.## %","   .13 %"," ##.## %","   .63 %","  2.26 %","  1.56 %"," ##.## %","  1.26 %"
"2020-12-18","   .06 %"," ##.## %"," 10.15 %","   .47 %"," ##.## %","  1.03 %","   .67 %","   .83 %","  2.24 %"," ##.## %","   .13 %"," ##.## %","   .76 %","  2.80 %","  1.54 %"," ##.## %","  1.35 %"
"2020-12-19","   .09 %"," ##.## %"," 11.86 %","   .48 %"," ##.## %","  1.09 %","   .64 %","   .87 %","  2.28 %"," ##.## %","   .19 %"," ##.## %","   .51 %","  2.80 %","  1.44 %"," ##.## %","  1.40 %"
"2020-12-20","   .10 %"," ##.## %"," 12.51 %","   .46 %"," ##.## %","  1.10 %","   .61 %","   .87 %","  2.17 %"," ##.## %","   .20 %"," ##.## %","   .39 %","  1.49 %","  1.30 %"," ##.## %","  1.56 %"
"2020-12-21","   .10 %"," ##.## %"," 10.38 %","   .46 %"," ##.## %","  1.10 %","   .58 %","   .79 %","  2.07 %"," ##.## %","   .20 %"," ##.## %","   .51 %","  1.05 %","  1.17 %"," ##.## %","  1.62 %"
