"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-04-30","-41.45 %","   .00 %","  3.33 %","-46.92 %","-38.60 %","-23.49 %","  3.89 %","  6.31 %","  6.34 %","-41.87 %","-37.65 %","  4.40 %","-41.78 %","-33.10 %","-31.71 %","-36.59 %","-37.19 %","-36.51 %","-30.00 %","  2.45 %","  5.44 %","  5.48 %","-21.58 %","-23.40 %","-42.12 %","-37.69 %","-41.20 %","-26.08 %","  3.49 %","  6.64 %","  4.13 %","-32.82 %","-12.86 %","-34.36 %","-34.70 %","-31.06 %","-35.11 %","-40.92 %","-24.27 %","-39.10 %","  4.36 %","-39.27 %","-41.24 %","-46.99 %","-45.36 %","  2.40 %","  1.29 %","-31.70 %","-31.38 %","-24.95 %","-39.54 %","","   .00 %"
"2020-05-01","-67.03 %","   .00 %","  3.80 %","-71.63 %","-65.08 %","-50.20 %","  3.98 %","  5.81 %","  5.38 %","-67.80 %","-59.87 %","  2.86 %","-63.14 %","-57.62 %","-54.03 %","-65.00 %","-58.77 %","-59.32 %","-48.40 %","  1.93 %","  3.59 %","  5.10 %","-38.57 %","-64.01 %","-69.28 %","-61.19 %","-65.29 %","-68.70 %","  3.64 %","  6.50 %","  4.90 %","-66.49 %","-23.42 %","-65.44 %","-68.68 %","-58.10 %","-56.78 %","-61.08 %","-52.05 %","-61.39 %","  4.31 %","-66.25 %","-69.91 %","-69.45 %","-71.08 %","  2.40 %","  1.69 %","-61.63 %","-46.49 %","-61.70 %","-58.90 %","","   .00 %"
"2020-05-02","-65.60 %","   .00 %","  3.80 %","-70.33 %","-63.56 %","-45.22 %","  3.90 %","  6.11 %","  5.38 %","-66.57 %","-57.89 %","   .00 %","-60.73 %","-54.06 %","-49.82 %","-62.75 %","-54.05 %","-56.23 %","-45.53 %","  1.90 %","  5.99 %","  5.08 %","-32.68 %","-61.13 %","-68.09 %","-58.10 %","-62.87 %","-65.87 %","  4.38 %","  7.24 %","  5.09 %","-64.03 %","-21.40 %","-63.61 %","-65.91 %","-55.26 %","-53.07 %","-58.06 %","-48.04 %","-58.59 %","  4.91 %","-65.14 %","-67.65 %","-67.86 %","-70.35 %","  3.70 %","  1.66 %","-59.08 %","-43.19 %","-58.47 %","-54.45 %","","   .00 %"
"2020-05-03"," 50.98 %","   .00 %","  5.74 %"," 23.97 %"," 50.84 %"," 60.24 %","  3.15 %","  5.26 %","  5.75 %"," 48.79 %"," 42.75 %","  1.25 %"," 64.95 %"," ##.## %"," ##.## %"," 82.64 %"," 58.04 %"," 52.69 %"," 26.74 %","  2.25 %","  4.96 %","  4.91 %"," 69.00 %"," ##.## %"," 49.21 %"," ##.## %","-10.87 %"," ##.## %","  3.35 %","  7.72 %","  4.10 %"," ##.## %"," 70.03 %"," ##.## %"," 99.72 %"," 87.90 %"," 36.61 %"," 19.43 %"," ##.## %"," 31.47 %","  6.02 %"," 48.37 %"," 36.59 %"," -4.58 %"," 45.89 %","  4.11 %","  2.44 %"," ##.## %"," -6.48 %"," ##.## %"," 28.57 %","","   .00 %"
"2020-05-04"," 64.16 %","   .00 %","  3.34 %"," 40.64 %"," 65.47 %"," 78.49 %","  3.35 %","  4.80 %","  4.73 %"," 60.17 %"," 50.86 %","  1.25 %"," 71.96 %"," ##.## %"," ##.## %"," ##.## %"," 66.48 %"," 64.09 %"," 36.48 %","  1.86 %","  4.31 %","  3.74 %"," 80.40 %"," ##.## %"," 63.87 %"," ##.## %"," -1.73 %"," ##.## %","  2.89 %","  7.72 %","  3.18 %"," ##.## %"," 75.81 %"," ##.## %"," ##.## %"," ##.## %"," 47.94 %"," 26.54 %"," ##.## %"," 41.79 %","  6.33 %"," 67.84 %"," 72.96 %","  2.69 %"," 58.26 %","  2.16 %","  2.07 %"," ##.## %"," -1.71 %"," ##.## %"," 35.48 %","","   .00 %"
"2020-05-05"," 63.55 %","   .00 %","  4.39 %"," 40.04 %"," 64.55 %"," 79.25 %","  3.14 %","  4.24 %","  3.34 %"," 58.73 %"," 49.32 %","  1.25 %"," 68.25 %"," ##.## %"," ##.## %"," ##.## %"," 65.85 %"," 63.45 %"," 35.17 %","  2.88 %","  4.26 %","  3.41 %"," 81.07 %"," ##.## %"," 63.33 %"," ##.## %"," -4.74 %"," ##.## %","  2.13 %","  5.11 %","  2.68 %"," ##.## %"," 76.63 %"," ##.## %"," ##.## %"," ##.## %"," 45.57 %"," 24.90 %"," ##.## %"," 37.79 %","  5.95 %"," 66.97 %"," 73.15 %","  1.41 %"," 57.01 %","  4.11 %","  1.22 %"," ##.## %"," -3.11 %"," ##.## %"," 34.86 %","","   .00 %"
"2020-05-06"," 61.96 %","  2.22 %","  5.33 %"," 38.40 %"," 62.79 %"," 74.57 %","  3.06 %","  3.96 %","  3.70 %"," 57.37 %"," 46.80 %","  1.25 %"," 64.54 %"," ##.## %"," ##.## %"," ##.## %"," 60.27 %"," 59.59 %"," 32.22 %","  2.45 %","  5.99 %","  3.54 %"," 76.04 %"," ##.## %"," 62.25 %"," ##.## %"," -8.30 %"," ##.## %","  3.29 %","  2.61 %","  2.56 %"," ##.## %"," 75.68 %"," ##.## %"," ##.## %"," ##.## %"," 40.70 %"," 21.12 %"," ##.## %"," 33.45 %","  5.82 %"," 65.89 %"," 70.79 %","  -.89 %"," 56.08 %","  4.83 %","   .81 %"," ##.## %"," -6.98 %"," ##.## %"," 30.00 %","","   .00 %"
"2020-05-07"," 62.32 %","  2.22 %","  6.46 %"," 38.02 %"," 62.77 %"," 75.31 %","  2.81 %","  3.76 %","  3.50 %"," 57.26 %"," 46.67 %","  1.25 %"," 64.04 %"," ##.## %"," ##.## %"," ##.## %"," 59.15 %"," 59.51 %"," 32.27 %","  2.09 %","  3.75 %","  3.43 %"," 76.45 %"," ##.## %"," 62.63 %"," ##.## %"," -9.33 %"," ##.## %","  3.12 %","  6.65 %","  2.62 %"," ##.## %"," 76.76 %"," ##.## %"," ##.## %"," ##.## %"," 40.09 %"," 20.88 %"," ##.## %"," 32.38 %","  5.57 %"," 65.89 %"," 70.98 %"," -1.24 %"," 56.03 %","  4.56 %","   .79 %"," ##.## %"," -7.16 %"," ##.## %"," 29.81 %","","   .00 %"
"2020-05-08","-54.32 %","  2.22 %","  7.50 %","-56.45 %","-51.62 %","-32.56 %","  3.37 %","  3.78 %","  3.92 %","-58.00 %","-54.06 %","   .00 %","-62.94 %","-39.42 %","-37.62 %","-42.75 %","-54.68 %","-50.49 %","-40.11 %","  2.05 %","  4.02 %","  3.27 %","-27.92 %","-26.54 %","-54.38 %","-48.33 %","-62.31 %","-42.86 %","  2.68 %","  7.41 %","  2.63 %","-35.00 %","-14.13 %","-49.83 %","-37.48 %","-41.67 %","-50.87 %","-58.07 %","-31.05 %","-58.46 %","  4.52 %","-47.41 %","-33.57 %","-65.08 %","-60.25 %","  4.15 %","   .01 %","-37.63 %","-30.94 %","-50.64 %","-55.54 %","","   .00 %"
"2020-05-09","-88.47 %","  2.22 %","  8.08 %","-94.66 %","-85.86 %","-65.36 %","  2.78 %","  3.96 %","  3.82 %","-90.07 %","-83.06 %","   .00 %","-89.61 %","-72.69 %","-71.39 %","-87.79 %","-82.31 %","-80.69 %","-63.78 %","  2.37 %","  4.15 %","  3.43 %","-50.56 %","-82.41 %","-88.67 %","-84.00 %","-93.64 %","-87.81 %","  3.43 %","  9.06 %","  2.88 %","-85.61 %","-25.34 %","-88.04 %","-92.04 %","-78.53 %","-80.54 %","-83.76 %","-64.95 %","-86.89 %","  4.16 %","-91.81 %","-92.37 %","-92.64 %","-94.72 %","  5.79 %","   .38 %","-78.86 %","-49.79 %","-88.80 %","-82.14 %","","   .00 %"
"2020-05-10","-88.24 %","  2.22 %","  6.40 %","-95.34 %","-85.94 %","-65.04 %","  2.42 %","  3.41 %","  4.13 %","-90.15 %","-83.53 %","   .00 %","-90.31 %","-71.71 %","-70.14 %","-87.35 %","-83.59 %","-81.18 %","-63.86 %","   .97 %","  3.42 %","  3.41 %","-49.94 %","-81.52 %","-88.43 %","-83.85 %","-94.67 %","-87.73 %","  2.86 %","  7.97 %","  2.35 %","-85.06 %","-24.49 %","-88.09 %","-91.79 %","-78.25 %","-81.04 %","-84.05 %","-63.65 %","-87.92 %","  3.53 %","-91.97 %","-91.81 %","-93.10 %","-94.74 %","  3.69 %","   .38 %","-78.75 %","-49.74 %","-90.01 %","-81.99 %","","   .00 %"
"2020-05-11","-80.65 %","   .00 %","  5.06 %","-88.01 %","-78.26 %","-57.18 %","  2.05 %","  3.13 %","  3.45 %","-81.02 %","-75.31 %","   .00 %","-75.55 %","-64.92 %","-61.70 %","-80.66 %","-71.05 %","-71.83 %","-55.16 %","   .95 %","  3.22 %","  2.94 %","-41.65 %","-75.13 %","-81.45 %","-74.98 %","-79.78 %","-81.10 %","  1.58 %","  7.97 %","  1.79 %","-77.84 %","-20.92 %","-80.91 %","-83.05 %","-71.27 %","-68.45 %","-72.33 %","-56.36 %","-74.12 %","  3.06 %","-83.02 %","-84.12 %","-84.80 %","-85.61 %","  3.28 %","   .38 %","-71.46 %","-40.59 %","-79.07 %","-72.62 %","","   .00 %"
"2020-05-12","-80.56 %","   .00 %","  4.67 %","-88.26 %","-78.14 %","-57.45 %","  1.69 %","  3.27 %","  3.36 %","-81.08 %","-75.34 %","   .00 %","-76.14 %","-64.60 %","-62.03 %","-80.63 %","-72.20 %","-72.35 %","-55.18 %","   .95 %","  3.16 %","  2.47 %","-41.66 %","-74.97 %","-81.33 %","-75.51 %","-80.55 %","-81.66 %","  1.60 %","  4.54 %","  1.59 %","-77.31 %","-20.35 %","-80.95 %","-83.88 %","-71.01 %","-69.17 %","-72.76 %","-56.20 %","-74.35 %","  2.74 %","-83.05 %","-84.80 %","-85.07 %","-85.57 %","  3.71 %","   .00 %","-71.29 %","-40.75 %","-79.29 %","-73.86 %","","   .00 %"
"2020-05-13","-79.76 %","   .00 %","  2.87 %","-88.00 %","-77.30 %","-54.77 %","  1.69 %","  3.02 %","  2.86 %","-80.72 %","-74.81 %","   .00 %","-75.66 %","-62.60 %","-60.15 %","-79.41 %","-71.11 %","-71.40 %","-53.97 %","   .94 %","  3.01 %","  2.49 %","-38.83 %","-73.62 %","-80.70 %","-74.47 %","-80.43 %","-80.76 %","  2.43 %","  4.44 %","  1.63 %","-75.95 %","-18.75 %","-80.25 %","-83.55 %","-69.54 %","-68.34 %","-71.59 %","-53.49 %","-73.79 %","  2.98 %","-82.67 %","-84.42 %","-84.64 %","-85.28 %","  4.26 %","   .00 %","-70.16 %","-53.54 %","-78.59 %","-73.02 %","","   .00 %"
"2020-05-14"," ##.## %","   .00 %","  3.26 %"," ##.## %"," ##.## %"," ##.## %","  1.89 %","  3.33 %","  2.86 %"," ##.## %"," ##.## %","   .00 %"," 82.56 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.53 %","  2.95 %","  2.53 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-27.76 %"," ##.## %","  1.26 %","  2.92 %","  1.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 69.24 %"," ##.## %"," ##.## %","  2.29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.62 %","   .00 %"," ##.## %"," 23.16 %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-15"," ##.## %","   .00 %","  3.98 %"," ##.## %"," ##.## %"," ##.## %","  2.06 %","  4.17 %","  2.65 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.53 %","  3.06 %","  2.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.00 %"," ##.## %","  2.05 %","  2.61 %","  1.86 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.57 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.85 %","   .00 %"," ##.## %"," 34.00 %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-16"," ##.## %","   .00 %","  4.61 %"," ##.## %"," ##.## %"," ##.## %","  2.11 %","  4.92 %","  2.72 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.51 %","  3.07 %","  2.24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 50.76 %"," ##.## %","  2.15 %","  5.26 %","  1.90 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.81 %","   .00 %"," ##.## %"," 88.04 %"," ##.## %"," ##.## %","","   .00 %"
"2020-05-17"," ##.## %","   .00 %","  3.90 %"," ##.## %"," ##.## %"," ##.## %","  2.31 %","  4.13 %","  2.66 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.51 %","  2.56 %","  2.43 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 69.81 %"," ##.## %","  1.75 %","  4.03 %","  1.69 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.85 %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.86 %"
"2020-05-18"," ##.## %","   .00 %","  2.94 %"," ##.## %"," ##.## %"," ##.## %","  2.00 %","  3.77 %","  2.29 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.48 %","  2.26 %","  1.98 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 70.41 %"," ##.## %","  1.58 %","  2.90 %","  1.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.31 %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  7.86 %"
"2020-05-19"," ##.## %","   .00 %","  2.48 %"," ##.## %"," ##.## %"," ##.## %","  1.53 %","  3.19 %","  2.24 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.14 %","  2.21 %","  1.61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 21.08 %"," ##.## %","  1.46 %","  2.77 %","  1.26 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.60 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.31 %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  7.86 %"
"2020-05-20"," ##.## %","   .00 %","  2.81 %"," ##.## %"," ##.## %"," ##.## %","  1.44 %","  2.74 %","  2.04 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.14 %","  2.13 %","  1.64 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 10.41 %"," ##.## %","  1.92 %","  4.86 %","  1.16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.23 %","   .38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  9.86 %"
"2020-05-21","-22.86 %","   .00 %","  2.41 %","-34.63 %"," ##.## %"," ##.## %","  1.42 %","  2.08 %","  1.90 %"," ##.## %"," ##.## %","   .00 %","-40.83 %"," ##.## %"," ##.## %"," -2.33 %"," ##.## %"," ##.## %"," ##.## %","   .85 %","  1.99 %","  1.51 %"," -7.83 %"," -3.83 %","-18.33 %","-18.36 %","-50.07 %","-12.47 %","  2.01 %","  3.16 %","  1.12 %"," -4.72 %"," ##.## %","-24.84 %","-11.55 %","-10.62 %","-28.82 %"," ##.## %","  2.50 %","-32.97 %","  2.61 %"," ##.## %"," ##.## %","-36.96 %"," ##.## %","  3.41 %","   .38 %"," ##.## %"," ##.## %","-23.77 %","-24.52 %",""," 11.68 %"
"2020-05-22","-33.06 %","   .00 %","  2.66 %","-47.40 %","-35.97 %","-11.27 %","  1.31 %","  2.12 %","  1.77 %","-42.29 %","-36.42 %","   .00 %","-45.19 %","-13.42 %","-12.27 %","-10.92 %","-30.52 %","-31.05 %","-23.58 %","  1.40 %","  2.07 %","  1.45 %","-11.41 %","-12.72 %","-28.54 %","-25.87 %","-58.64 %","-22.19 %","  1.99 %","  3.54 %","  1.17 %","-13.51 %"," -5.30 %","-34.49 %","-19.31 %","-18.28 %","-34.06 %","-39.64 %"," -2.94 %","-37.12 %","  3.03 %","-39.49 %","  7.55 %","-48.24 %","-43.83 %","  3.12 %","   .00 %","-21.25 %","-26.99 %","-28.62 %","-32.33 %","","  8.82 %"
"2020-05-23","-31.37 %","   .00 %","  3.13 %","-45.53 %","-33.95 %"," -8.61 %","  1.27 %","  1.63 %","  1.73 %","-40.70 %","-34.11 %","   .00 %","-43.36 %","-10.42 %"," -8.86 %"," -7.15 %","-25.53 %","-27.48 %","-21.48 %","  1.64 %","  2.09 %","  1.47 %"," -8.92 %"," -9.64 %","-26.70 %","-21.28 %","-56.64 %","-18.82 %","  1.59 %","  3.94 %","  1.20 %","-11.24 %"," -4.63 %","-32.02 %","-13.86 %","-15.44 %","-30.87 %","-37.39 %","  -.03 %","-34.28 %","  3.37 %","-38.40 %"," 11.19 %","-46.35 %","-42.99 %","  3.98 %","   .00 %","-17.91 %","-24.70 %","-25.12 %","-28.44 %","","  3.82 %"
"2020-05-24"," 17.83 %","   .00 %","  2.61 %","  2.46 %","  8.69 %"," 26.24 %","  1.24 %","  1.41 %","  1.55 %","  -.05 %","  -.15 %","   .00 %","-20.11 %"," 36.00 %"," 35.30 %"," 80.15 %","   .73 %","  4.20 %","   .33 %","  1.34 %","  1.82 %","  1.42 %"," 10.86 %"," 69.38 %"," 29.92 %"," 23.84 %","-37.79 %"," 36.82 %","  1.23 %","  4.03 %","  1.02 %"," 62.10 %","  5.74 %"," 17.70 %"," 49.30 %"," 35.38 %"," -5.47 %"," -9.19 %"," 47.01 %"," -5.87 %","  2.71 %"," 15.88 %"," ##.## %","-11.78 %","  4.69 %","  1.98 %","   .00 %"," 36.02 %"," -6.81 %"," 12.44 %","  1.86 %","","  3.82 %"
"2020-05-25","   .71 %","   .00 %","  1.56 %","-10.45 %"," -2.64 %"," 17.34 %","  1.18 %","  1.38 %","  1.57 %","-10.53 %"," -8.24 %","   .00 %","-22.88 %"," 20.54 %"," 19.07 %"," 53.91 %"," -8.58 %"," -4.86 %"," -5.71 %","  1.34 %","  1.63 %","  1.13 %","  4.92 %"," 46.14 %"," 10.01 %"," 11.11 %","-39.12 %"," 16.94 %","   .90 %","  2.03 %","   .73 %"," 37.42 %","  2.17 %","  4.03 %"," 26.14 %"," 18.47 %","-11.84 %","-15.52 %"," 26.68 %","-12.31 %","  2.49 %"," -1.73 %"," 58.05 %","-18.82 %"," -8.22 %","  1.73 %","   .00 %"," 19.41 %","-10.95 %","   .96 %"," -5.61 %","","  1.82 %"
"2020-05-26"," 35.48 %","   .00 %","  1.18 %"," 17.70 %"," 25.97 %"," 35.80 %","  1.02 %","  1.11 %","  1.33 %"," 18.11 %"," 16.91 %","   .00 %"," -3.10 %"," 46.77 %"," 42.61 %"," 97.93 %"," 11.07 %"," 17.55 %"," 10.12 %","  1.60 %","  1.56 %","  1.04 %"," 15.51 %"," 80.58 %"," 47.89 %"," 38.29 %","-21.39 %"," 47.43 %","   .58 %","  1.47 %","   .63 %"," 72.61 %","  8.41 %"," 35.20 %"," 61.90 %"," 47.79 %","  6.55 %","  4.74 %"," 51.76 %","  7.82 %","  2.67 %"," 27.40 %"," 99.71 %","  9.91 %"," 24.51 %","  1.90 %","   .00 %"," 47.96 %","  3.71 %"," 23.13 %"," 15.88 %","","  1.67 %"
"2020-05-27"," 36.97 %","   .00 %","  1.49 %"," 18.46 %"," 27.28 %"," 36.85 %","   .90 %","  1.33 %","  1.26 %"," 19.51 %"," 18.05 %","   .00 %"," -1.51 %"," 47.91 %"," 43.43 %"," ##.## %"," 11.82 %"," 18.23 %"," 10.74 %","  1.56 %","  1.62 %","  1.00 %"," 16.16 %"," 81.92 %"," 49.66 %"," 38.71 %","-18.03 %"," 48.00 %","   .83 %","  1.81 %","   .64 %"," 74.08 %","  8.85 %"," 36.52 %"," 63.00 %"," 49.21 %","  7.73 %","  5.52 %"," 52.71 %","  8.41 %","  2.51 %"," 29.39 %"," ##.## %"," 11.81 %"," 26.29 %","  2.47 %","   .00 %"," 49.97 %","  4.79 %"," 23.56 %"," 17.08 %","","  3.21 %"
"2020-05-28"," 47.16 %","   .00 %","  1.44 %"," 29.44 %"," 37.14 %"," 40.97 %","   .81 %","  1.39 %","  1.19 %"," 31.62 %"," 27.61 %","   .00 %"," 12.93 %"," 52.70 %"," 48.55 %"," ##.## %"," 20.16 %"," 26.13 %"," 18.05 %","  1.76 %","  1.60 %","  1.04 %"," 18.46 %"," 87.38 %"," 60.14 %"," 45.79 %"," -3.22 %"," 55.66 %","   .98 %","  2.22 %","   .58 %"," 81.63 %"," 10.38 %"," 46.20 %"," 71.03 %"," 56.40 %"," 18.04 %"," 16.50 %"," 56.65 %"," 20.30 %","  2.56 %"," 41.91 %"," ##.## %"," 23.02 %"," 40.19 %","  1.80 %","   .37 %"," 58.26 %"," 11.94 %"," 33.68 %"," 23.92 %","","  4.63 %"
"2020-05-29"," -3.49 %","   .00 %","  2.04 %","-20.86 %"," -7.32 %","  4.54 %","   .93 %","  1.78 %","  1.27 %","-10.92 %"," -9.06 %","   .00 %","-14.03 %","  5.06 %","  1.49 %"," 18.00 %","-12.35 %"," -9.55 %"," -6.48 %","  1.74 %","  1.61 %","  1.06 %"," -3.30 %","  6.89 %","  2.03 %"," -4.24 %","-25.34 %"," -2.40 %","  1.34 %","  2.64 %","   .70 %","  6.36 %","   .06 %"," -5.66 %","  2.11 %","  4.06 %","-12.18 %","-15.07 %","  9.10 %","-13.54 %","  2.66 %","-13.71 %","   .87 %","-14.32 %"," -8.73 %","  1.99 %","   .37 %","  2.76 %"," -8.95 %","-10.06 %","-10.87 %","","  4.63 %"
"2020-05-30","-21.61 %","   .00 %","  2.30 %","-39.48 %","-24.32 %"," -6.01 %","   .89 %","  1.69 %","   .98 %","-28.80 %","-22.81 %","   .00 %","-27.67 %"," -8.17 %"," -9.23 %"," -1.28 %","-22.80 %","-22.12 %","-15.21 %","  2.68 %","  1.74 %","  1.07 %"," -8.77 %"," -9.42 %","-16.78 %","-17.96 %","-39.15 %","-21.43 %","  1.15 %","  2.55 %","   .86 %","-11.80 %"," -3.18 %","-22.33 %","-14.66 %","-11.13 %","-22.23 %","-28.15 %"," -1.80 %","-23.75 %","  3.18 %","-32.66 %","-15.16 %","-32.68 %","-30.36 %","  2.72 %","   .37 %","-11.53 %","-16.90 %","-21.50 %","-22.67 %","","  5.97 %"
"2020-05-31","-56.08 %","   .00 %","  2.29 %","-67.89 %","-52.75 %","-23.48 %","   .91 %","  1.79 %","  1.16 %","-57.45 %","-48.07 %","   .00 %","-48.14 %","-32.95 %","-32.01 %","-44.10 %","-43.09 %","-44.62 %","-31.17 %","  2.43 %","  1.65 %","  1.13 %","-18.63 %","-41.89 %","-54.14 %","-45.15 %","-57.55 %","-50.77 %","  1.15 %","  2.75 %","   .89 %","-46.03 %"," -8.86 %","-52.80 %","-50.04 %","-39.64 %","-41.13 %","-49.01 %","-25.48 %","-44.70 %","  2.52 %","-61.70 %","-55.61 %","-61.51 %","-63.15 %","  2.28 %","   .37 %","-38.75 %","-31.30 %","-45.55 %","-43.04 %","","  4.30 %"
"2020-06-01","-47.37 %","   .00 %","  1.94 %","-55.86 %"," ##.## %"," ##.## %","   .86 %","  1.36 %","  1.01 %"," ##.## %"," ##.## %","   .00 %","-45.37 %"," ##.## %"," ##.## %","-37.65 %"," ##.## %"," ##.## %"," ##.## %","  1.92 %","  1.30 %","  1.45 %"," ##.## %","-34.33 %"," ##.## %"," ##.## %","-52.33 %","-41.62 %","   .74 %","  1.91 %","   .67 %","-38.71 %"," ##.## %","-44.47 %","-43.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-41.13 %","  1.92 %"," ##.## %"," ##.## %","-52.13 %"," ##.## %","  1.49 %","   .37 %"," ##.## %"," ##.## %","-41.13 %"," ##.## %","","  4.01 %"
"2020-06-02","-21.20 %","   .00 %","  1.86 %","-37.06 %"," ##.## %"," ##.## %","   .75 %","  1.58 %","   .74 %"," ##.## %"," ##.## %","   .00 %","-38.68 %"," ##.## %"," ##.## %","  1.03 %"," ##.## %"," ##.## %"," ##.## %","  2.30 %","  1.36 %","  1.31 %"," ##.## %"," -1.48 %"," ##.## %"," ##.## %","-48.98 %","-13.20 %","   .54 %","  2.00 %","   .63 %"," -8.80 %"," ##.## %","-19.23 %"," -6.78 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-31.08 %","  1.58 %"," ##.## %"," ##.## %","-33.43 %"," ##.## %","  1.30 %","   .00 %"," ##.## %"," ##.## %","-25.44 %"," ##.## %","","  2.58 %"
"2020-06-03","-14.49 %","   .00 %","  2.11 %","-29.98 %"," ##.## %"," ##.## %","   .62 %","  1.05 %","   .56 %"," ##.## %"," ##.## %","   .00 %","-26.42 %"," ##.## %"," ##.## %"," 10.21 %"," ##.## %"," ##.## %"," ##.## %","  2.28 %","  1.38 %","  1.26 %"," ##.## %","  5.22 %"," ##.## %"," ##.## %","-40.00 %"," -6.32 %","  1.21 %","  2.19 %","   .60 %"," -1.47 %"," ##.## %","-10.74 %","  6.30 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-17.77 %","  1.38 %"," ##.## %"," ##.## %","-25.65 %"," ##.## %","  1.82 %","   .00 %"," ##.## %"," ##.## %","-12.40 %"," ##.## %","","  2.58 %"
"2020-06-04","-17.99 %","   .00 %","  2.03 %","-34.43 %"," ##.## %"," ##.## %","   .48 %","  1.35 %","   .56 %"," ##.## %"," ##.## %","   .00 %","-33.05 %"," ##.## %"," ##.## %","  4.73 %"," ##.## %"," ##.## %"," ##.## %","  1.34 %","  1.24 %","  1.25 %"," ##.## %","  1.51 %"," ##.## %"," ##.## %","-45.27 %","-10.95 %","   .63 %","  2.79 %","   .57 %"," -5.00 %"," ##.## %","-15.81 %"," -2.83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-26.79 %","  1.24 %"," ##.## %"," ##.## %","-30.30 %"," ##.## %","   .89 %","   .00 %"," ##.## %"," ##.## %","-22.35 %"," ##.## %","","  1.25 %"
