"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-04-01","0","0","0","0","0","","0","0","0","","0","","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","","0","0","2","0","0","0","0","0","0","","","0","0","0","","0","","0","0","0","","0","","14","0","0","0","0","0"
"2020-04-02","31","3","48","0","0","","7","1","0","","2","","0","0","","0","47","","17","68","28","0","0","1","","0","2","0","0","","52","","2","0","1","8","","0","0","-2","0","0","0","0","1","0","","","0","0","3","","1","","0","2","0","","0","","0","0","-1","0","38","0"
"2020-04-03","48","0","60","0","6","","18","9","1","","0","","0","0","1","0","57","","13","19","26","0","0","9","","0","2","0","0","","29","","0","1","0","17","","0","1","3","0","0","2","1","2","0","","0","0","1","3","","4","","0","4","2","","3","","6","0","16","0","36","0"
"2020-04-04","34","0","59","0","0","","11","6","1","","0","","0","0","1","3","73","","23","19","34","1","0","2","","0","2","0","0","","55","","0","1","1","10","1","0","0","3","0","-1","0","12","0","0","","0","2","0","2","","5","1","0","5","0","","2","","10","4","14","0","50","0"
"2020-04-05","60","0","108","0","0","","34","14","3","","0","","0","0","0","0","109","","29","6","61","3","1","1","","0","5","0","0","","79","","1","4","0","19","0","0","2","0","0","0","5","6","10","0","2","0","0","1","0","","9","0","0","1","0","","1","","4","0","93","0","91","0"
"2020-04-06","13","0","44","5","0","","12","0","0","","0","","0","0","0","1","22","","4","16","6","0","0","1","","0","2","0","0","","21","","0","3","0","5","0","0","2","5","0","0","0","2","2","1","0","0","0","0","1","","2","0","0","0","0","","0","","4","0","25","0","34","0"
"2020-04-07","21","0","66","0","0","","17","0","0","","1","","0","0","0","0","37","","5","17","16","0","1","1","","0","0","0","0","","39","","0","2","0","3","0","0","2","2","0","0","0","1","4","0","1","0","0","0","0","","2","0","0","3","0","","0","","-5","1","-24","0","33","0"
"2020-04-08","29","1","46","0","0","","1","2","1","","0","","0","0","0","0","43","","12","2","15","1","0","1","","0","3","0","0","","31","","0","0","0","6","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","","1","0","0","0","0","","0","","3","0","-14","0","36","0"
"2020-04-09","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-10","58","0","113","0","0","","10","9","3","","3","","0","0","0","1","104","","26","20","62","0","1","1","1","0","1","0","0","","50","","1","3","1","7","1","0","0","0","0","0","0","3","21","1","1","0","0","0","0","1","3","0","0","0","0","","1","","1","0","-3","1","41","0"
"2020-04-11","68","2","54","0","0","","17","7","1","","1","","0","0","0","0","82","","12","32","16","3","0","2","0","0","2","0","0","","23","","0","7","0","3","0","0","0","2","0","0","4","0","7","0","0","0","1","0","8","0","2","0","0","3","0","","0","","7","0","-90","0","35","0"
"2020-04-12","104","0","152","0","1","","30","13","1","","0","","0","1","0","0","134","","16","26","63","3","2","3","0","0","0","1","0","","80","","2","0","0","10","0","0","0","1","0","0","0","19","8","0","0","","0","0","2","0","8","0","0","1","0","","1","","8","4","11","0","89","0"
"2020-04-13","46","0","59","0","0","","20","0","0","","0","","0","0","0","1","99","","6","5","28","0","1","3","0","0","-2","0","0","","24","","0","0","0","6","0","1","0","0","0","0","0","2","16","0","0","","0","0","0","0","6","0","0","5","0","","0","","0","-1","-11","0","70","0"
"2020-04-14","33","0","41","0","0","","9","7","0","","0","","0","0","0","5","56","","7","11","11","1","0","1","0","0","0","1","0","","22","","0","0","1","5","0","0","0","0","0","0","0","4","14","0","0","","0","0","0","0","0","0","0","0","0","","0","","2","1","-26","3","50","0"
"2020-04-15","0","0","0","0","0","","6","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-16","32","0","60","0","0","","1","4","3","","0","","0","0","0","0","66","","1","12","16","-1","1","3","0","0","5","0","0","","28","","0","2","0","4","0","0","0","-1","0","0","0","2","14","0","0","","0","0","2","0","4","0","2","0","0","","0","","8","0","-8","0","70","0"
"2020-04-17","47","0","99","0","0","","12","3","4","","0","","0","0","0","1","81","","17","-1","21","1","0","2","0","0","7","0","0","","23","","5","1","3","15","1","0","4","0","0","0","1","4","19","0","0","","0","0","0","0","4","0","0","2","0","","0","","11","1","-15","0","32","0"
"2020-04-18","55","0","77","0","0","","15","3","0","","0","","0","0","0","3","87","","24","3","19","3","0","1","0","0","1","0","0","","28","","0","4","0","7","0","1","0","0","0","0","0","1","13","1","1","","0","1","0","0","6","0","0","3","0","","1","","0","1","-29","0","26","0"
"2020-04-19","55","0","117","1","0","","25","3","3","","0","","0","0","0","6","148","","15","3","23","3","1","5","0","0","2","0","0","","69","","5","1","0","15","0","0","0","1","0","1","0","7","22","0","0","","0","0","6","0","9","0","0","3","0","","2","","0","6","47","1","77","1"
"2020-04-20","0","0","0","0","0","","0","0","0","","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0"
"2020-04-21","81","2","113","0","0","","38","5","0","","0","","0","0","0","3","220","","16","2","13","1","1","1","0","1","7","0","0","","54","","0","-1","0","11","0","0","6","0","0","2","0","3","23","1","0","","0","0","1","0","5","0","0","2","0","","2","","0","1","12","0","117","0"
"2020-04-22","37","0","68","2","0","","27","4","17","","0","","0","0","0","0","67","","8","1","30","0","8","0","0","0","0","0","0","","53","","0","2","1","16","0","0","1","2","0","0","0","2","22","0","0","","0","0","-1","0","15","0","0","1","0","","0","","8","0","-31","0","57","1"
"2020-04-23","49","0","107","-1","0","","9","3","0","","1","","0","0","0","0","101","","7","1","24","2","0","3","0","0","0","0","0","","11","","0","2","1","8","0","0","0","0","0","0","2","0","12","0","0","0","0","0","0","0","1","0","0","0","0","","0","","4","0","13","0","26","1"
"2020-04-24","170","1","206","0","0","","44","13","11","","1","","0","0","0","1","213","","15","17","55","1","0","7","0","0","2","0","0","","82","","1","1","2","17","0","0","7","0","0","0","0","1","18","1","0","0","1","0","2","0","9","0","0","0","0","","0","","-8","1","-5","0","90","1"
"2020-04-25","50","0","53","0","0","","27","9","0","","0","","0","0","0","0","102","","11","6","9","0","1","2","0","0","28","0","1","","79","","0","3","4","12","0","1","182","1","0","0","0","4","17","0","0","0","0","0","0","0","4","0","0","0","0","","0","","0","1","28","0","77","0"
"2020-04-26","46","0","77","0","0","","3","4","0","","0","","0","0","0","1","96","","14","21","5","0","2","4","0","0","7","0","0","","29","","1","0","1","9","0","0","35","0","0","0","0","3","10","0","0","0","0","0","2","0","10","0","0","2","0","1","2","","8","0","41","0","39","0"
"2020-04-27","43","0","92","0","0","","15","2","0","","0","","0","0","0","6","99","","10","2","12","0","0","1","0","0","0","0","0","","11","","0","0","0","9","0","-1","11","2","0","0","0","2","39","0","0","0","0","1","0","0","3","0","0","0","0","-1","0","","1","0","4","0","75","0"
"2020-04-28","39","0","60","0","0","","28","4","0","","0","","0","0","0","1","109","","4","5","5","0","0","1","0","0","3","0","0","","22","","0","0","0","13","0","0","7","2","0","0","0","2","46","0","0","0","4","0","0","0","2","0","0","1","0","0","0","","13","1","-11","1","74","1"
"2020-04-29","60","0","77","0","0","","22","2","0","","0","","0","0","0","9","99","","15","6","23","1","0","2","0","0","0","0","0","","16","","0","3","0","14","0","0","4","2","0","0","1","2","14","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","","2","0","-20","0","86","1"
"2020-04-30","95","0","83","0","0","","15","3","0","","0","","0","0","0","1","111","","10","4","25","1","0","2","0","0","5","0","0","","24","","1","0","1","15","0","0","12","2","0","0","0","0","14","2","0","0","0","0","3","0","3","0","0","2","0","0","0","","7","0","13","0","72","0"
"2020-05-01","80","0","85","0","0","","38","7","1","","0","","0","1","0","2","91","","24","0","32","1","0","0","0","0","0","0","0","","35","","0","1","1","14","0","0","0","1","0","0","0","2","12","0","0","0","2","0","0","0","7","0","0","0","0","0","0","","2","0","43","0","26","1"
"2020-05-02","65","1","68","0","0","","28","6","0","","0","","0","0","0","2","130","","16","-4","24","1","0","2","0","0","-1","0","0","","11","","0","0","1","7","0","0","6","0","0","0","0","4","11","0","0","0","1","-1","-14","0","4","0","0","0","-1","0","0","","6","0","25","1","34","-1"
"2020-05-03","50","1","81","0","2","","15","2","0","","0","","0","1","0","2","123","","8","5","6","0","0","2","0","0","0","0","0","","21","","0","0","0","11","0","0","3","0","0","0","1","3","4","0","0","0","0","0","0","0","8","0","0","0","0","0","0","","8","0","16","0","36","1"
"2020-05-04","35","2","52","0","0","","18","2","0","","0","","0","0","0","1","83","","5","1","11","1","0","0","0","0","3","0","0","","26","","0","0","1","0","0","0","0","0","0","0","1","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","25","0"
"2020-05-05","68","0","125","0","0","","6","11","1","","0","","0","0","0","1","118","","12","-5","23","4","0","2","0","0","0","0","0","","35","","1","0","0","14","1","0","1","2","0","0","0","1","9","0","0","0","0","0","1","2","0","0","0","2","0","0","0","","7","1","-53","1","58","0"
"2020-05-06","69","8","94","0","0","","15","2","0","","0","","0","0","0","0","128","","13","5","27","1","0","0","0","0","4","0","0","","41","","2","0","0","6","0","0","3","1","0","0","1","3","17","0","0","0","1","1","1","5","3","0","0","0","0","1","0","","4","1","-25","0","33","0"
"2020-05-07","94","3","112","0","0","","20","6","0","","0","","0","0","0","1","125","","17","2","24","0","1","1","0","0","1","0","0","","35","","0","0","2","8","0","0","23","0","0","0","2","4","9","0","0","0","0","1","1","0","2","0","0","0","0","0","0","","0","0","-11","0","54","1"
"2020-05-08","71","0","59","0","0","","23","5","0","2","1","1","0","21","0","1","93","","11","1","18","2","0","2","0","0","0","0","1","","32","","0","1","0","14","0","0","32","0","0","0","2","7","15","0","1","0","0","0","0","0","7","0","0","0","1","0","0","","1","0","-13","0","45","0"
"2020-05-09","88","0","80","0","0","","14","4","0","2","0","0","0","14","0","0","109","","7","3","12","0","0","1","2","0","0","0","0","","53","","2","1","0","7","0","0","39","1","0","0","0","1","22","0","0","0","0","1","0","0","6","0","0","0","1","0","0","","6","0","39","0","33","0"
"2020-05-10","37","0","44","0","0","1","10","3","0","0","0","0","0","0","0","1","69","","10","0","15","0","0","1","0","0","0","0","0","","22","","0","0","0","4","0","0","12","0","0","0","0","2","23","0","0","0","0","0","0","1","6","0","0","0","0","0","0","","3","1","43","0","19","1"
"2020-05-11","36","7","41","0","0","0","10","2","0","1","0","0","0","0","0","0","48","","3","1","13","0","0","-1","-2","0","0","0","0","","9","","-1","0","0","4","0","0","31","0","0","0","1","3","9","0","0","0","1","1","0","0","3","0","1","0","0","0","0","","4","0","-69","0","20","0"
"2020-05-12","44","1","57","0","0","0","11","1","0","0","1","0","0","0","0","0","69","","3","2","20","1","0","8","0","0","1","0","0","","20","","0","1","0","3","0","0","41","0","0","0","1","0","4","0","0","0","0","0","0","0","3","0","-1","1","3","0","2","","2","0","-52","0","31","0"
"2020-05-13","52","0","94","0","0","0","9","2","1","-1","0","0","1","0","0","-1","67","","5","1","18","1","0","1","0","0","6","0","0","","38","","0","0","0","1","0","0","7","0","0","0","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","3","0","-16","0","21","0"
"2020-05-14","74","4","62","0","0","0","8","1","0","1","0","0","0","0","0","0","105","","9","2","29","0","2","0","1","0","2","0","0","","32","","0","0","0","7","0","0","3","0","0","0","0","1","7","0","0","0","0","0","0","0","-2","0","0","0","7","0","0","","1","0","-14","0","21","0"
"2020-05-15","72","1","57","0","0","0","20","3","0","0","0","0","0","0","0","0","93","","11","2","47","1","0","1","1","0","0","0","0","","27","","1","0","1","9","0","0","0","-1","0","0","1","2","8","0","1","0","0","1","2","1","9","0","0","0","1","0","0","","3","0","-10","0","28","1"
"2020-05-16","55","1","69","0","0","0","10","2","0","0","1","0","0","0","0","1","96","","5","4","40","2","0","0","1","0","0","0","0","","25","","0","2","2","13","0","0","2","0","0","0","1","4","15","0","0","0","0","0","0","0","7","0","1","0","0","0","0","","4","0","16","1","21","0"
"2020-05-17","38","2","51","0","0","0","9","2","0","0","0","0","0","0","0","0","108","","3","0","23","1","0","2","0","0","1","0","0","","31","","0","0","0","4","0","0","2","0","0","0","0","1","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","1","0","6","0","14","0"
"2020-05-18","27","1","64","0","0","0","13","2","0","0","0","0","0","0","0","0","64","","9","0","34","2","0","-1","0","0","-4","0","0","","18","","0","0","0","6","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","0","13","0","0","1","1","0","0","","3","0","-5","1","10","-1"
"2020-05-19","35","1","60","0","0","0","14","1","0","0","0","0","0","0","0","0","70","","5","1","9","0","0","1","0","0","0","0","0","","33","","0","4","0","13","0","0","0","0","0","0","2","0","9","0","0","0","4","0","0","1","2","0","1","-1","1","0","0","","6","0","-13","0","21","0"
"2020-05-20","62","0","62","0","0","0","7","1","0","0","0","0","-1","3","0","0","68","","5","1","29","1","0","-1","-1","0","-3","0","0","","50","","0","0","1","4","0","0","1","0","0","0","1","0","5","2","0","0","0","0","0","0","1","0","-1","0","0","1","0","","2","1","2","0","12","0"
"2020-05-21","22","8","54","0","0","0","12","3","0","0","0","0","0","1","0","2","90","","4","5","42","0","1","0","0","0","1","0","0","","42","","0","11","0","5","0","0","1","0","0","0","0","11","7","1","0","0","1","0","0","0","10","0","6","0","2","0","1","","1","1","24","4","20","1"
"2020-05-22","43","0","31","0","0","1","8","2","0","0","0","0","0","1","0","4","108","","6","0","32","0","0","6","0","0","0","0","0","","25","","0","-10","0","3","1","0","1","0","0","0","5","5","5","0","0","","0","0","0","0","3","0","1","0","3","-1","0","","2","-1","3","0","9","0"
"2020-05-23","54","4","53","0","0","0","25","0","1","0","0","0","0","13","0","4","95","","6","3","33","0","0","0","0","1","1","0","0","","31","","0","3","0","10","0","0","2","4","0","0","0","7","12","0","1","","2","2","0","1","27","0","1","0","1","0","0","","6","0","32","15","24","3"
"2020-05-24","13","3","12","0","0","0","5","0","0","0","0","0","0","5","0","2","22","","0","1","12","0","0","1","0","0","2","0","0","","10","","0","1","0","7","0","0","89","1","0","0","0","0","1","0","0","","0","0","0","0","3","0","0","0","1","0","0","","4","0","-1","1","15","0"
"2020-05-25","39","0","36","0","0","0","4","1","1","0","0","0","0","1","0","0","43","","3","-4","30","1","0","2","0","1","-1","0","0","","21","","0","0","0","3","0","0","0","0","0","0","1","0","5","1","0","","0","0","0","0","0","0","0","0","11","0","0","","-2","0","","1","6","3"
"2020-05-26","56","0","46","0","0","0","9","3","1","0","0","0","0","0","0","0","53","","5","3","46","0","0","11","0","0","-1","0","0","","29","","0","2","0","4","0","0","0","0","0","1","0","4","4","0","0","","0","0","0","0","1","0","0","0","0","0","0","","7","0","","0","11","1"
"2020-05-27","42","-1","45","0","0","0","6","2","-1","0","0","0","2","0","0","0","47","","12","0","19","2","0","1","0","1","-1","0","0","","8","","0","-2","0","8","0","0","0","-4","0","0","0","0","3","0","0","","0","0","0","1","14","0","-3","2","-11","0","0","","2","0","","1","7","0"
"2020-05-28","64","3","35","0","0","0","9","1","1","0","0","0","0","0","0","0","118","","4","4","36","0","0","0","0","2","0","0","0","","25","","0","0","0","15","0","0","3","2","0","0","1","0","4","3","0","","0","0","0","0","0","0","1","0","8","0","0","","-1","0","","0","14","1"
"2020-05-29","72","5","53","0","0","0","8","5","0","0","0","0","0","0","0","1","135","","6","2","38","1","0","2","0","2","0","0","0","","48","","0","3","2","3","0","0","16","1","0","0","2","5","3","0","0","","0","1","0","0","3","0","2","0","15","0","0","","6","0","","7","28","16"
"2020-05-30","82","9","99","0","0","0","10","4","0","0","0","0","1","1","0","1","121","","10","1","43","0","0","1","0","2","0","0","0","","25","","0","0","0","6","0","0","1","0","0","0","4","1","5","0","0","","0","0","1","0","8","0","7","0","31","0","0","","5","0","","0","8","-1"
"2020-05-31","34","2","41","0","0","0","6","4","0","0","0","1","0","0","0","0","85","","5","0","15","1","0","1","0","0","0","0","0","","25","","0","1","2","7","0","0","12","0","0","0","2","3","1","1","0","","0","0","0","1","6","0","10","1","2","0","0","","2","0","","1","8","0"
"2020-06-01","33","2","22","0","0","0","4","2","4","0","1","0","0","0","0","0","27","","4","0","16","0","0","4","0","0","0","0","0","","23","","0","1","0","6","0","0","5","1","0","0","1","5","1","0","0","","0","1","0","0","2","0","2","0","8","0","0","","5","1","","0","13","5"
"2020-06-02","47","4","37","0","0","0","2","2","1","0","0","0","0","0","0","2","52","","2","3","13","0","1","5","0","1","1","0","0","","22","","0","0","0","0","0","0","1","0","0","1","0","4","1","0","0","","0","0","0","1","0","0","2","0","0","0","0","","2","0","","0","4","0"
"2020-06-03","41","2","43","0","0","0","9","1","-1","0","0","0","0","0","0","1","63","","7","9","17","0","-1","2","1","0","0","0","0","","28","","0","0","1","17","0","0","1","1","0","0","0","0","4","1","0","","0","0","1","0","3","0","-1","0","1","0","1","","4","0","","0","16","0"
"2020-06-04","79","0","57","0","0","0","9","6","0","0","0","1","0","0","0","0","60","","13","0","10","0","0","7","0","0","0","0","0","","16","","4","0","2","4","0","0","3","3","0","0","0","1","3","1","0","","0","0","0","0","2","0","2","0","-1","0","0","","2","0","","1","13","2"
"2020-06-05","57","3","38","0","0","0","4","1","1","0","0","1","0","2","0","0","64","","5","4","14","0","0","1","0","0","0","0","0","","33","","0","0","1","3","0","0","3","1","0","0","0","1","3","0","0","","0","0","0","0","4","0","2","0","3","0","-1","","0","0","","0","6","1"
"2020-06-06","37","3","35","0","0","0","3","1","1","0","0","0","1","0","0","2","38","","2","4","15","1","0","3","1","0","0","0","0","","27","","0","0","1","3","0","0","3","2","0","0","4","2","0","0","0","","0","0","1","0","7","0","3","0","1","0","0","","4","1","","0","26","1"
"2020-06-07","23","4","11","0","0","1","5","2","0","0","0","1","1","0","0","2","27","","3","1","17","0","0","1","0","0","1","0","0","","3","","0","0","1","3","0","0","1","0","0","0","7","3","3","0","0","","0","0","-1","0","7","0","2","0","0","0","0","","5","0","","1","17","1"
"2020-06-08","30","1","26","0","0","0","6","1","0","0","0","0","0","0","0","0","32","","1","2","28","2","0","2","0","0","1","0","0","","11","","0","0","1","9","0","0","0","0","0","0","0","2","1","1","0","","0","1","2","1","0","0","1","0","1","0","0","","-1","2","","0","15","3"
"2020-06-09","22","6","24","0","0","0","5","2","0","0","0","0","0","0","0","0","38","","7","2","18","1","0","2","0","0","1","0","0","","14","","0","2","0","4","1","0","0","2","0","0","1","0","-1","0","0","","0","0","1","0","3","0","1","0","0","0","0","","1","1","","0","6","0"
"2020-06-10","16","6","22","0","0","0","4","0","0","0","0","0","2","0","0","0","28","","7","3","8","-3","0","5","0","0","0","0","0","","26","","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","","1","0","1","0","1","0","1","1","1","0","0","","4","0","","0","12","0"
"2020-06-11","20","5","14","0","0","0","9","1","0","0","0","0","2","0","0","0","28","","8","2","19","0","0","5","0","0","0","0","0","","12","","0","0","0","-1","0","0","1","0","0","0","0","1","1","0","0","","-1","0","1","1","2","0","3","1","0","0","0","","1","0","","1","13","-1"
"2020-06-12","35","2","31","0","0","0","9","2","0","0","0","0","0","0","0","0","25","","11","4","13","0","0","1","1","0","0","0","0","","9","","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","","0","0","-1","0","6","0","2","0","2","0","0","","1","1","","0","17","0"
"2020-06-13","31","2","34","0","0","0","16","3","0","0","0","0","2","0","0","0","44","","4","2","5","0","3","4","0","0","0","0","0","","13","","0","0","0","4","0","0","0","0","0","0","0","3","1","0","0","","0","0","2","-1","14","0","0","0","0","0","1","","2","0","","0","6","0"
"2020-06-14","14","2","15","0","0","0","5","0","0","0","0","0","0","1","0","1","29","","7","2","7","0","0","3","0","1","0","0","0","","0","","1","0","1","6","0","0","1","3","0","0","1","1","0","0","0","","0","0","0","0","6","0","0","0","1","0","0","","0","0","","0","4","1"
"2020-06-15","16","9","15","0","0","0","18","1","0","0","0","0","1","1","0","1","46","","6","1","9","0","0","9","0","1","0","0","0","","8","","0","1","0","5","1","0","0","3","0","0","2","0","0","0","0","","0","0","2","0","0","0","1","-1","1","0","0","","1","0","","0","10","1"
"2020-06-16","12","2","8","0","0","0","12","3","0","0","0","2","0","0","0","0","25","","8","2","19","0","0","2","0","0","1","0","0","","11","","0","1","0","7","0","0","0","9","0","0","3","2","0","0","0","","0","0","5","0","-1","1","1","0","0","0","1","","1","1","","0","5","0"
"2020-06-17","20","1","35","0","0","0","37","2","0","0","1","0","0","0","0","1","44","","5","4","41","0","1","4","0","0","0","0","0","","11","","0","-1","1","-1","0","0","1","-8","0","0","0","1","0","0","0","","0","0","3","0","0","0","0","0","0","0","0","","4","0","","0","22","0"
"2020-06-18","28","10","24","0","0","0","36","1","0","0","0","0","2","0","0","1","48","","5","1","23","0","0","6","0","0","-1","0","0","","20","","0","1","2","3","0","0","0","4","0","1","1","0","1","0","1","","0","0","3","0","0","0","2","0","-1","0","3","","0","0","","0","5","0"
"2020-06-19","33","10","20","0","0","0","38","3","0","0","0","3","0","0","0","0","72","","6","6","39","0","0","9","0","1","1","0","0","","14","","0","-1","4","7","0","0","1","1","0","0","1","0","2","0","0","","0","0","2","0","0","0","5","0","2","0","0","","0","0","","0","7","0"
"2020-06-20","20","9","16","0","0","0","17","3","0","0","0","2","0","0","0","0","38","","8","2","16","0","0","3","0","0","0","0","1","","4","","0","1","0","5","0","0","0","1","0","0","0","1","0","0","1","","0","0","0","0","4","0","0","0","0","0","0","","0","0","","0","9","0"
"2020-06-21","37","9","20","0","0","0","15","1","0","0","0","0","0","0","0","0","27","","13","8","22","0","1","5","0","1","0","0","0","","6","","0","0","2","7","1","1","0","0","0","0","0","1","0","0","0","","1","0","0","0","2","0","2","1","0","0","0","","0","0","","0","7","1"
"2020-06-22","23","1","34","0","0","1","16","2","0","0","0","0","0","1","0","0","33","","12","7","12","0","0","2","0","-1","0","0","0","","11","","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","","1","0","0","0","1","0","1","1","-1","0","0","","1","1","","0","3","0"
