"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-04-01","","","2","","1","0","","0","1","","3","0","6","2","0","1","0","0","9","0","2","0","6","2","","64","0","0","1","0","5","0","0","30","2","0","","1","9","6","0","11","","","0","0","4","22","","1","235","0","0","","0","","","2","0","9","5","","0","0","319","0","0","","0","0","0","0","22","","0","20","0","-1","3","9","1","2","49","3","96","735","0"
"2020-04-02","","","0","","0","0","","2","6","","2","3","2","0","1","1","0","0","10","0","1","1","10","-1","","100","0","1","1","2","5","0","1","7","-1","0","","1","11","4","0","6","","","13","0","2","11","","0","244","0","1","","0","","","3","0","21","0","","8","1","273","0","1","","1","0","0","4","6","","0","11","1","0","6","12","3","3","36","2","37","599","1"
"2020-04-03","","","1","","0","1","","1","2","","12","1","6","0","0","3","0","1","6","0","1","0","10","0","","73","0","0","2","0","2","0","0","24","1","0","","1","2","6","1","11","","","1","0","0","8","1","1","228","0","2","","1","","","1","0","16","2","","4","0","357","1","0","","0","0","1","2","26","1","1","8","2","","1","13","2","1","37","0","39","1027","1"
"2020-04-04","","","4","","0","1","","0","6","","4","4","3","0","2","1","0","-1","5","0","0","0","6","1","","42","1","0","1","-1","11","1","0","16","0","1","","1","12","5","0","17","","","5","0","3","8","0","0","278","3","4","","0","","","1","0","6","1","","1","0","245","0","0","","1","0","2","2","9","","0","13","3","","4","19","-1","5","37","0","24","666","0"
"2020-04-05","","","4","","0","0","","1","6","1","2","3","8","1","0","1","1","0","1","0","2","0","2","6","","40","1","0","0","0","7","-1","0","4","2","1","","2","9","8","0","12","","","18","0","4","6","0","0","165","0","3","","2","","","1","0","7","1","","0","0","250","0","1","1","-1","0","2","5","0","-1","3","15","0","0","1","9","1","2","97","2","17","756","1"
"2020-04-06","","","1","","1","0","","1","0","-1","2","2","-1","0","1","0","-1","2","1","1","0","1","2","0","","64","0","0","2","1","2","0","0","6","0","0","","4","13","5","0","12","","","4","1","1","8","0","0","156","2","1","","0","","","4","0","9","1","","2","0","345","0","0","0","0","0","2","0","8","1","0","21","1","0","1","16","1","0","22","2","21","752","0"
"2020-04-07","","","3","","1","0","","0","1","0","4","1","2","2","0","2","0","-1","17","3","0","0","4","1","","70","0","0","1","1","9","0","0","11","1","1","","6","11","6","2","10","","","7","1","0","12","0","1","255","3","4","1","2","","","0","0","12","1","","8","1","356","0","0","-1","0","0","2","8","27","0","1","14","3","0","0","19","3","4","38","1","20","775","2"
"2020-04-08","","","0","","0","1","","0","8","0","8","2","8","0","0","0","0","0","9","0","1","0","6","1","","75","0","0","0","-1","7","0","0","16","2","0","","0","12","3","0","20","","","8","1","4","19","0","0","212","0","-1","0","0","","","2","0","23","2","","1","0","271","0","0","0","0","0","1","3","8","0","0","33","5","1","3","11","2","1","-45","1","51","581","0"
"2020-04-09","","","0","","0","0","","0","3","0","8","6","6","1","1","0","0","0","3","0","1","1","2","1","","42","0","0","0","1","2","0","1","17","2","0","","6","5","7","0","26","","","13","0","3","7","0","1","157","0","0","0","1","","","4","0","13","1","","11","0","240","0","0","0","0","1","0","4","5","0","2","19","-1","0","4","22","2","9","4","0","27","467","0"
"2020-04-10","","","1","","0","0","","0","6","0","8","1","8","2","1","0","0","1","5","0","0","0","0","1","","73","0","1","1","0","6","0","0","17","1","0","","9","9","3","0","17","","","10","0","0","15","0","0","190","0","3","0","2","1","","0","0","9","1","","4","1","264","0","0","0","0","0","0","2","6","1","0","35","2","0","3","17","2","5","-284","2","22","446","0"
"2020-04-11","","","0","1","1","0","","1","5","0","6","1","6","0","1","1","-1","1","0","3","0","0","2","4","","91","0","0","1","1","5","0","0","2","0","1","","1","12","2","3","20","","1","8","0","4","10","0","0","191","0","0","1","0","0","","2","0","9","1","","0","2","291","0","1","0","1","1","2","3","3","0","0","14","0","1","3","11","0","-1","2","1","26","412","0"
"2020-04-12","","","2","0","1","1","","0","1","0","10","1","3","-1","0","-1","0","0","1","4","0","0","3","0","","36","0","0","0","0","0","0","1","9","0","-1","","1","19","5","0","17","","0","6","0","4","3","0","0","90","1","1","0","0","0","","1","0","0","1","","2","0","113","0","0","0","0","0","2","2","4","0","1","20","0","0","17","9","1","5","0","0","31","213","0"
"2020-04-13","","","2","0","0","0","","3","5","0","1","2","9","0","0","2","0","0","2","0","0","0","0","0","","33","0","0","0","0","2","0","0","4","1","0","","2","1","7","1","24","","1","5","0","3","16","0","0","164","0","2","0","0","0","","2","0","7","0","1","9","0","158","0","0","0","1","0","1","3","4","0","0","19","0","1","-1","7","0","0","-8","0","20","484","0"
"2020-04-14","","","0","0","0","0","","3","1","0","6","0","7","2","0","0","0","0","5","3","0","0","2","0","2","42","1","0","0","0","2","1","0","9","2","0","","1","11","3","0","14","","0","11","0","3","13","0","0","202","0","2","1","0","0","59","0","0","6","1","0","17","1","291","0","0","0","0","0","0","-2","9","0","0","9","0","0","9","5","1","0","13","1","36","561","0"
"2020-04-15","1","","2","0","1","2","","4","4","0","12","1","14","4","0","0","0","1","2","1","0","0","1","0","13","54","1","0","0","0","2","0","1","7","1","0","","1","12","9","2","29","","0","8","1","3","16","0","0","172","0","1","0","0","0","43","3","1","15","0","0","8","0","212","0","0","0","0","0","1","7","9","0","0","11","2","0","1","10","0","2","-15","4","26","335","0"
"2020-04-16","0","","0","1","0","0","","2","3","0","10","1","15","2","0","0","0","2","2","2","1","0","7","0","0","63","2","0","0","0","3","0","1","8","2","2","","2","14","15","1","31","","0","6","1","3","9","0","0","200","1","0","1","0","0","0","5","1","6","0","1","17","0","202","0","1","0","1","0","9","8","0","0","0","36","0","0","7","11","1","3","0","0","28","0","0"
"2020-04-17","0","","4","0","-1","0","0","1","2","0","11","4","11","3","0","0","0","0","1","4","0","0","3","0","8","50","0","0","0","0","1","0","0","20","0","2","","1","18","12","0","45","","0","9","1","0","6","0","1","153","0","2","0","1","0","42","1","0","6","1","1","18","0","123","1","0","0","0","0","1","6","-95","0","0","20","2","0","16","4","0","4","-30","2","29","689","0"
"2020-04-18","0","","4","0","0","2","0","0","10","2","9","0","6","0","1","2","1","1","0","4","2","0","1","0","1","31","1","0","1","0","4","0","2","6","2","3","","5","5","24","0","30","","0","1","0","3","7","0","-1","106","0","0","0","0","0","36","1","0","1","0","1","8","0","120","-1","0","0","0","0","9","10","3","0","0","25","5","0","5","5","1","5","2","3","15","238","0"
"2020-04-19","0","","8","12","1","2","0","4","3","1","5","3","5","0","0","0","0","0","0","3","0","0","0","0","6","12","0","0","0","1","1","0","0","4","2","0","","1","16","12","0","43","","0","2","1","2","3","0","0","109","0","3","0","0","0","6","2","1","9","0","0","7","0","88","0","1","0","0","1","18","9","2","0","1","10","1","0","3","3","1","2","-19","1","0","221","0"
"2020-04-20","3","","1","1","0","1","0","1","3","1","6","2","7","0","0","0","1","1","1","0","1","0","2","0","4","16","0","0","1","0","0","0","0","6","-1","2","","0","12","19","0","47","","0","2","-1","1","9","0","0","65","0","0","0","1","0","5","2","1","3","2","0","6","0","69","0","0","0","1","-1","0","12","-7","0","1","15","-1","0","15","8","0","2","-1","1","8","220","0"
"2020-04-21","0","","5","20","0","1","0","0","1","0","6","3","8","0","0","0","0","0","1","1","0","0","9","0","2","42","0","0","0","0","4","0","0","21","3","2","","1","20","16","0","76","","0","3","0","6","13","0","0","119","0","3","0","1","0","54","1","1","5","0","0","11","3","128","1","0","0","1","0","5","10","0","4","0","14","0","0","12","7","0","0","0","1","22","0","0"
"2020-04-22","0","","3","3","0","0","0","2","7","0","7","-1","12","1","0","0","-1","1","1","2","-1","0","5","1","0","64","1","0","0","0","3","0","-1","15","1","0","","1","9","11","0","131","","0","6","1","6","7","0","1","84","0","0","1","-1","0","40","-1","6","6","0","2","13","2","157","0","0","0","0","0","1","20","-32","0","0","41","0","0","2","12","2","8","-25","2","12","649","0"
"2020-04-23","0","","6","9","0","2","0","0","9","0","12","2","9","0","1","0","0","0","-1","11","0","0","7","-1","9","25","0","0","0","0","1","0","1","20","5","6","","0","9","17","0","58","","0","5","0","3","4","0","0","234","1","0","0","0","1","104","4","0","8","2","-1","18","0","171","0","2","0","0","0","5","12","2","2","0","33","2","0","2","13","0","5","1","-1","48","433","0"
"2020-04-24","0","","4","13","0","1","0","1","5","0","21","2","13","2","0","1","1","0","1","3","0","0","3","0","2","47","0","0","0","0","11","0","0","21","5","8","","1","15","37","0","91","","0","4","0","0","0","0","0","160","0","4","0","1","0","214","-1","2","7","0","1","13","1","170","0","0","0","0","0","1","6","-25","1","1","27","0","0","5","10","0","2","5","-1","14","413","1"
"2020-04-25","0","","5","0","1","0","0","0","7","0","3","1","1","1","0","2","0","0","0","0","0","0","0","0","6","18","0","0","0","0","0","0","1","4","4","0","","0","10","14","0","23","","0","0","1","2","3","0","0","117","0","2","0","0","1","53","1","1","5","1","0","9","1","77","0","0","0","0","0","0","6","5","1","1","11","0","0","0","3","0","3","0","0","28","0","0"
"2020-04-26","-1","","4","0","0","0","0","0","1","0","2","1","11","0","0","0","0","0","3","0","0","0","1","0","7","15","1","0","0","0","4","0","2","11","2","4","","0","4","12","0","102","","0","2","0","0","0","0","0","64","-1","1","0","0","0","5","1","0","6","3","-1","15","1","47","1","1","0","0","0","3","7","8","0","0","13","0","0","0","5","1","1","-6","1","-1","341","0"
"2020-04-27","1","","3","0","-1","-1","0","2","7","0","2","2","1","1","0","0","0","1","3","4","1","0","1","0","0","16","0","0","0","2","1","0","0","7","4","8","","2","14","8","0","69","","0","-1","0","2","4","0","0","42","0","0","0","0","0","17","4","0","2","0","0","6","-1","-15","2","1","0","0","0","0","11","-7","1","0","28","0","0","36","2","1","8","2","1","3","124","1"
"2020-04-28","0","","12","7","0","3","0","0","13","0","15","3","7","0","0","0","0","0","2","1","0","0","3","0","1","50","1","0","0","0","4","0","0","13","6","7","","2","1","27","0","205","","0","2","0","4","7","0","0","94","0","1","2","1","2","26","0","0","2","5","0","8","2","99","1","1","0","0","0","1","19","8","0","1","23","0","0","7","5","1","4","6","7","29","301","0"
"2020-04-29","0","","10","9","1","0","0","3","7","2","10","3","9","2","0","0","0","0","3","3","0","0","5","0","4","31","4","0","0","3","3","0","3","20","7","-1","","1","9","21","0","90","","0","1","1","4","9","0","1","91","0","2","1","-1","0","190","3","0","7","1","0","20","6","147","1","1","0","0","0","2","14","11","1","1","23","0","0","0","4","0","4","-11","3","16","321","1"
"2020-04-30","0","","4","6","0","6","0","1","1","0","6","7","9","2","0","2","0","0","1","0","0","0","7","0","2","17","-1","0","0","0","4","0","1","24","16","5","","1","13","16","0","84","","0","3","-1","1","2","0","0","83","0","1","3","0","0","189","2","0","3","2","0","14","0","108","0","1","0","0","1","2","12","-7","-1","1","31","1","0","7","15","2","7","1","3","26","235","-1"
"2020-05-01","0","","6","0","0","2","1","1","7","-2","15","1","3","-1","0","0","0","0","0","-1","0","0","2","0","2","19","1","0","0","8","2","0","2","13","4","-1","","-1","17","41","0","121","","0","1","0","5","6","0","0","110","0","4","-1","0","0","107","-1","1","9","0","0","12","2","156","2","1","0","0","0","0","18","-24","0","0","21","1","0","3","3","1","1","15","5","16","241","0"
"2020-05-02","1","","4","0","0","3","0","3","8","1","31","2","4","3","0","0","0","0","0","4","0","0","3","0","3","20","-2","0","0","2","5","0","2","14","7","1","","1","-17","37","0","97","","0","0","0","7","9","0","0","43","0","1","2","0","0","265","2","0","7","5","0","13","2","52","3","1","0","0","0","1","7","8","0","1","16","0","0","1","5","5","7","0","5","10","136","0"
"2020-05-03","-1","","5","1","0","-1","0","-2","-1","-1","6","2","2","-1","0","0","0","0","0","-1","0","1","0","0","2","14","0","0","0","3","-1","0","1","9","3","0","","0","-3","14","0","89","","0","0","0","2","9","0","0","90","0","-1","0","0","0","19","0","0","8","-1","0","4","0","43","2","-1","0","0","0","0","60","2","0","0","20","1","0","0","-1","-2","0","-6","2","12","192","0"
"2020-05-04","0","","3","0","0","0","0","0","4","0","4","-2","7","1","0","0","0","0","1","0","0","-1","1","0","0","13","0","1","1","-1","0","0","2","0","0","0","","0","2","24","0","68","","0","0","0","3","-5","0","0","-20","0","0","0","0","1","26","0","0","9","1","0","8","2","-19","3","1","0","0","0","0","0","4","0","1","8","-1","0","1","4","6","0","1","6","5","16","0"
"2020-05-05","0","","4","2","0","0","0","2","1","0","11","4","2","1","0","0","0","0","1","0","1","0","1","0","3","21","0","0","0","1","6","0","1","12","3","0","","0","4","9","0","60","","0","2","0","0","6","0","0","53","0","0","1","0","0","28","0","0","7","1","0","5","3","23","2","0","0","0","0","1","25","42","0","0","14","0","0","4","3","1","4","2","2","5","77","0"
"2020-05-06","0","","4","1","0","-1","0","0","14","0","29","2","4","1","1","0","0","1","3","0","0","1","3","0","6","42","1","-1","0","0","1","0","3","21","5","1","","0","6","50","0","102","","0","1","0","4","4","0","0","43","0","1","1","1","0","38","1","0","27","0","0","17","1","51","1","0","0","0","0","1","22","0","0","0","18","2","0","7","0","1","1","0","-1","6","180","0"
"2020-05-07","0","","2","0","0","0","0","2","3","0","10","1","2","1","0","0","0","0","3","0","1","0","5","0","2","21","0","0","0","1","8","0","3","18","1","1","","0","7","22","0","60","","0","0","0","7","2","0","0","44","0","2","1","0","0","100","0","0","17","0","0","9","2","51","1","0","0","0","0","0","0","0","1","0","12","0","1","2","0","3","8","17","5","11","96","0"
"2020-05-08","0","","4","0","0","0","0","3","6","0","22","3","2","3","-1","0","0","0","0","0","0","1","6","0","3","8","1","0","0","0","5","0","3","6","4","0","","0","1","12","0","59","","0","0","0","5","6","0","0","87","0","-2","3","1","0","88","3","0","12","0","0","0","0","40","1","0","0","1","0","0","45","-57","-1","2","7","0","0","3","11","4","4","41","8","20","157","1"
"2020-05-09","0","","6","1","0","0","0","5","4","0","8","3","4","2","0","0","0","0","1","1","-1","0","-2","0","1","11","0","0","0","2","0","0","0","12","4","0","","0","8","18","0","78","","0","1","0","1","1","0","0","56","0","0","1","0","0","12","0","0","4","0","0","10","0","28","1","0","0","0","0","2","19","14","0","0","1","-1","0","2","0","14","1","-59","3","16","136","0"
"2020-05-10","0","","14","0","0","0","0","-1","3","0","7","0","2","0","0","0","0","0","-1","0","0","0","0","0","0","8","1","0","0","2","1","0","1","4","1","1","","1","4","10","1","68","","0","1","0","0","1","0","0","23","0","0","2","0","0","2","0","0","2","0","0","13","0","44","3","0","0","0","0","0","0","1","0","0","9","0","0","1","4","0","3","5","4","6","115","1"
"2020-05-11","0","","7","0","0","0","0","3","12","0","12","1","8","1","0","0","0","0","2","0","0","0","1","0","4","7","0","0","0","2","1","0","1","7","2","0","","0","7","21","0","51","","0","1","0","1","0","0","0","22","0","0","0","0","0","1","0","0","4","0","0","17","1","16","2","1","0","0","0","1","-12","4","0","0","20","1","0","7","1","0","5","-7","5","10","119","0"
"2020-05-12","0","","4","0","0","1","0","1","10","0","8","2","7","1","0","0","0","0","-2","0","0","0","1","0","0","17","1","0","1","0","-1","0","0","8","0","0","","-1","1","14","-1","84","","0","-2","0","1","1","0","0","33","0","0","2","0","0","5","1","0","6","1","0","17","1","32","4","-1","0","0","0","0","10","49","0","0","20","0","0","3","8","6","23","-2","1","14","80","0"
"2020-05-13","0","","4","1","0","0","0","2","0","0","14","2","5","1","0","0","0","0","1","0","0","0","3","0","0","2","0","0","0","1","0","0","0","11","1","0","","0","4","7","0","30","","0","0","0","0","1","0","0","40","0","0","-1","0","0","1","0","0","5","5","0","5","1","46","4","0","0","0","0","0","14","9","0","0","20","0","0","-1","7","5","-1","2","0","4","115","0"
"2020-05-14","1","","3","0","0","1","0","4","12","0","45","6","6","2","0","0","0","2","2","0","0","0","6","0","1","29","-1","0","2","1","3","0","3","14","3","1","","1","6","26","0","181","","0","1","1","3","2","0","0","95","0","0","1","1","1","26","0","0","11","0","0","29","1","122","6","1","0","0","0","0","39","9","0","0","17","0","0","6","21","3","2","25","6","21","381","0"
"2020-05-15","1","","5","2","0","0","0","-2","2","0","15","2","4","4","0","0","0","0","3","0","0","0","1","0","0","22","0","0","0","0","7","0","-1","10","2","1","","0","5","10","0","78","","0","3","0","0","1","0","0","42","0","0","2","1","1","56","2","0","2","0","0","17","3","42","2","0","0","0","0","1","18","4","0","1","11","0","0","3","5","3","3","-20","6","5","112","0"
"2020-05-16","0","","1","1","1","1","0","0","6","0","15","3","5","3","1","0","1","0","0","0","0","0","0","0","1","10","0","0","0","7","4","0","3","14","2","1","","0","0","29","0","61","","1","1","0","2","2","1","0","30","0","1","0","1","0","0","1","0","3","1","0","16","0","29","1","1","0","0","0","0","17","0","0","0","26","0","0","1","9","2","0","0","4","5","134","0"
"2020-05-17","0","","5","0","0","0","0","0","7","0","22","0","6","6","0","0","-1","0","2","0","0","0","1","0","1","21","0","1","0","0","0","0","3","5","1","0","","0","-1","-1","0","59","","0","0","0","2","2","0","0","41","0","0","1","-1","0","311","0","0","9","0","0","18","2","20","3","0","0","1","0","0","13","-9","0","0","10","1","0","2","-5","2","4","-12","2","1","49","0"
"2020-05-18","0","","7","0","0","1","0","1","7","0","6","0","3","1","0","0","0","1","1","0","0","0","2","0","1","3","0","0","0","7","1","0","0","1","0","1","","0","0","12","0","43","","0","0","0","0","1","0","0","12","0","0","1","0","0","513","1","0","4","2","0","27","7","7","4","0","0","0","0","0","27","-26","0","0","17","0","0","2","4","1","2","-1","3","3","63","0"
"2020-05-19","0","","-2","0","0","0","0","1","2","0","10","0","4","1","0","0","0","0","1","0","1","0","0","0","0","22","0","0","0","1","-2","0","0","1","4","6","","0","3","20","0","66","","0","0","1","4","-1","0","0","10","0","0","0","1","0","71","5","0","0","1","0","6","1","28","4","1","0","0","0","0","15","-49","0","0","10","0","0","8","5","3","1","0","1","6","164","0"
"2020-05-20","2","","7","0","0","1","0","-1","5","0","14","2","12","5","0","2","0","2","0","1","1","0","3","0","4","24","0","0","0","6","2","0","-3","17","1","6","","3","3","12","1","102","","0","2","0","0","2","0","0","25","0","0","1","0","0","73","0","0","5","4","0","11","12","39","8","2","0","0","1","0","43","8","0","0","17","0","0","11","7","2","1","1","0","10","140","0"
"2020-05-21","1","","4","1","0","0","0","0","5","0","12","1","7","2","0","0","0","-1","1","0","1","0","2","0","3","11","0","0","0","1","1","0","1","7","5","2","","0","4","11","0","109","","0","0","0","2","2","0","0","28","0","0","1","0","0","62","0","0","4","2","0","22","8","8","3","0","0","0","-1","0","16","21","0","0","11","0","0","3","3","0","4","0","1","4","106","0"
"2020-05-22","0","","2","1","0","0","0","0","9","0","7","1","7","5","0","0","0","1","-1","0","0","0","3","0","0","3","0","0","0","6","0","0","0","8","6","3","","2","5","16","0","86","","2","1","0","2","1","1","0","25","0","0","2","0","0","18","3","0","13","1","0","9","4","6","4","0","0","0","0","1","25","6","0","0","5","0","0","-2","4","4","-1","22","3","10","64","0"
"2020-05-23","1","","5","1","0","0","0","2","7","0","13","1","5","3","0","0","0","0","1","0","0","0","2","0","4","7","0","0","0","4","0","0","0","13","6","1","","3","2","15","1","77","","0","4","0","1","0","0","0","37","0","1","0","0","0","14","0","0","6","3","0","22","4","61","1","0","0","0","0","0","16","13","0","0","9","0","0","-9","3","4","6","-21","1","7","95","0"
"2020-05-24","1","","8","1","0","0","0","1","6","0","3","1","2","1","0","0","0","0","1","0","0","0","1","0","3","12","1","0","0","2","0","0","0","1","2","0","","4","4","4","0","51","","0","3","0","1","1","0","0","17","0","1","0","0","0","14","0","0","0","-1","0","7","10","23","8","0","0","0","0","0","23","2","0","0","7","1","0","-3","1","1","2","0","0","12","74","0"
"2020-05-25","0","","0","0","0","1","0","1","4","0","6","1","6","0","1","0","0","0","0","0","0","0","2","0","0","13","0","0","0","2","2","0","0","5","0","5","","0","2","4","0","26","","1","-2","0","0","0","0","0","17","0","0","0","0","0","0","0","0","2","0","0","13","2","11","2","0","0","0","0","0","13","2","0","0","8","0","0","0","1","1","0","-1","2","4","45","0"
"2020-05-26","0","","2","0","1","0","0","0","1","0","3","1","2","1","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0","0","1","0","4","1","2","","0","0","1","0","35","","-1","0","0","0","1","0","0","12","0","0","0","0","0","2","0","0","1","0","0","1","1","14","1","0","0","0","0","0","5","-1","0","0","3","0","0","1","0","2","1","0","3","3","110","0"
"2020-05-27","1","","-1","0","0","0","0","1","7","0","4","2","2","1","0","0","0","0","4","0","0","0","1","0","0","7","0","0","0","3","-1","1","0","12","1","5","","0","1","12","0","34","","0","0","0","1","-1","0","0","30","0","0","0","1","0","243","1","0","0","0","0","2","4","20","0","1","0","1","0","0","1","0","0","0","2","0","0","1","0","5","0","13","5","4","73","0"
