"date","Himachal Pradesh/Bilaspur","Himachal Pradesh/Chamba","Himachal Pradesh/Hamirpur","Himachal Pradesh/Kangra","Himachal Pradesh/Kinnaur","Himachal Pradesh/Kullu","Himachal Pradesh/Lahaul and Spiti","Himachal Pradesh/Mandi","Himachal Pradesh/Shimla","Himachal Pradesh/Sirmaur","Himachal Pradesh/Solan","Himachal Pradesh/Una"
"2020-07-02","","","2","2","","","","2","2","","-1",""
"2020-07-03","","","2","2","","","","2","2","","-1",""
"2020-07-04","","","3","2","","","","2","2","","-1",""
"2020-07-05","","","3","2","","","","2","","","-1",""
"2020-07-06","","","3","2","","","","2","","","-1",""
"2020-07-07","","","3","2","","","","2","2","","-1",""
"2020-07-08","","","3","2","","","","2","","","-1",""
"2020-07-09","","","3","2","","","","2","2","","-1",""
"2020-07-10","","","3","2","","","","2","2","","-1",""
"2020-07-11","","","3","2","","","","2","2","","-1",""
"2020-07-12","","","","2","","","","2","2","","-1",""
"2020-07-13","","","3","2","","","","2","2","","-1",""
"2020-07-14","","","","2","","","","","2","","-1",""
"2020-07-15","","","3","2","","","","","","","-1",""
"2020-07-16","","","3","2","","","","2","2","","-1",""
"2020-07-17","","","3","2","","","","2","2","","-1",""
"2020-07-18","","","3","2","","","","2","2","","-1",""
"2020-07-19","","","3","2","","","","2","","","-1",""
"2020-07-20","","","3","2","","","","2","2","","-1",""
"2020-07-21","","","3","2","","","","3","2","","-1",""
"2020-07-22","","","3","2","","","","3","2","","-1",""
"2020-07-23","","","3","2","","","","3","2","","-1",""
"2020-07-24","","","3","3","","","","3","2","","-1",""
"2020-07-25","","","3","3","","","","3","2","","-1",""
"2020-07-26","","","3","3","","","","3","2","1","-1",""
"2020-07-27","","","3","3","","","","3","2","1","-1",""
"2020-07-28","","","3","3","","","","3","2","1","-1",""
"2020-07-29","","","3","3","","","","3","2","1","-1",""
"2020-07-30","","","","3","","","","3","2","1","-1",""
"2020-07-31","","","3","3","","","","3","2","1","-1",""
"2020-08-01","","","3","3","","","","3","2","1","-1",""
"2020-08-02","","","3","3","","","","3","2","1","-1",""
"2020-08-03","","","3","3","","","","3","2","1","-1",""
"2020-08-04","","","3","3","","","","3","2","1","-1",""
"2020-08-05","","","","3","","","","3","2","1","-1",""
"2020-08-06","","","3","3","","","","3","2","1","-1",""
"2020-08-07","","","","3","","","","3","2","1","-1",""
"2020-08-08","","","3","3","","","","3","2","1","-1",""
"2020-08-09","","","4","3","","","","3","2","1","-1",""
"2020-08-10","","","4","3","","","","4","2","1","0",""
"2020-08-11","","","4","3","","","","5","2","1","0",""
"2020-08-12","","","","3","","","","5","","1","0",""
"2020-08-13","","","4","3","","","","6","2","1","0",""
"2020-08-14","","","4","3","","","","6","2","1","0",""
"2020-08-15","","","4","3","","","","6","2","1","0",""
"2020-08-16","","","4","3","","","","6","2","1","0",""
"2020-08-17","","","4","3","","","","6","2","1","0",""
"2020-08-18","","","4","3","","","","6","2","1","0",""
"2020-08-19","","1","4","4","","","","6","2","1","0",""
"2020-08-20","","1","4","5","","","","6","","1","1",""
"2020-08-21","","3","4","5","","","","6","2","1","1",""
"2020-08-22","","3","4","5","","","","7","2","1","4",""
"2020-08-23","","3","4","5","","","","7","2","1","4",""
"2020-08-24","","3","4","5","","","","7","2","1","4",""
"2020-08-25","","3","4","5","","","","7","2","1","5",""
"2020-08-26","","4","","6","","","","7","2","1","5",""
"2020-08-27","","4","4","6","","","","7","2","1","5","1"
"2020-08-28","","4","4","6","","","","7","2","1","5","1"
"2020-08-29","","4","4","7","","","","7","2","1","5","1"
"2020-08-30","","4","4","8","","","","7","2","1","5","1"
"2020-08-31","","4","5","8","","","","7","3","2","5","1"
"2020-09-01","","4","5","8","","","","7","4","2","7","2"
"2020-09-02","","4","5","8","","","","7","4","2","7","3"
"2020-09-03","","4","5","8","","","","7","4","2","12","3"
"2020-09-04","","4","5","9","","","","7","4","3","12","3"
"2020-09-05","","4","5","10","","","","8","4","3","13","4"
"2020-09-06","","4","5","10","","","","8","4","3","13","5"
"2020-09-07","","5","","10","","","","8","4","3","13","5"
"2020-09-08","","5","5","11","","","","8","7","3","13","5"
"2020-09-09","","5","5","11","","","","8","8","4","14","5"
"2020-09-10","","5","5","11","","","","8","10","4","14","6"
"2020-09-11","1","5","5","13","","1","","8","11","4","14","6"
"2020-09-12","1","5","5","13","","1","","8","11","4","14","8"
"2020-09-13","1","5","","14","","1","","8","11","5","16","8"
"2020-09-14","1","5","5","17","","1","","8","12","6","16","8"
"2020-09-15","1","5","5","19","","1","","11","13","6","17","9"
"2020-09-16","1","5","5","19","","1","","11","14","6","17","9"
"2020-09-17","1","6","5","20","","2","","12","17","6","17","9"
"2020-09-18","1","6","5","24","","2","","13","20","7","20","9"
"2020-09-19","1","7","5","25","","3","","13","21","7","20","10"
"2020-09-20","1","7","5","27","","3","","13","22","7","21","10"
"2020-09-21","1","7","5","29","1","3","","16","22","8","21","10"
"2020-09-22","1","7","6","28","1","4","","18","23","9","21","10"
"2020-09-23","1","7","6","30","1","4","","20","23","9","22","10"
"2020-09-24","1","8","6","36","1","5","","20","24","10","22","10"
"2020-09-25","1","9","7","36","1","5","","20","26","11","24","10"
"2020-09-26","1","9","7","39","1","5","","21","28","11","24","11"
"2020-09-27","1","10","7","41","1","6","","23","31","12","25","11"
"2020-09-28","1","10","7","41","2","6","","25","31","13","25","12"
"2020-09-29","1","10","7","43","2","6","","25","32","13","25","12"
"2020-09-30","1","10","7","43","2","6","","25","33","14","26","12"
"2020-10-01","1","11","7","45","2","8","","25","35","14","28","12"
"2020-10-02","1","11","7","47","2","8","","25","37","14","31","12"
"2020-10-03","2","11","7","49","2","9","","25","40","15","31","12"
"2020-10-04","2","11","7","50","2","11","","26","42","15","31","13"
"2020-10-05","3","12","7","50","2","11","","27","43","15","33","14"
"2020-10-06","4","12","7","52","2","11","","27","45","15","33","14"
"2020-10-07","4","12","7","52","2","12","","28","45","15","33","14"
"2020-10-08","4","12","7","53","2","13","","28","50","15","33","14"
"2020-10-09","5","12","7","53","3","14","1","28","52","16","33","14"
"2020-10-10","5","12","7","53","4","15","1","28","53","16","33","14"
"2020-10-11","5","12","8","53","4","15","1","28","54","16","33","14"
"2020-10-12","5","12","8","53","4","15","1","28","54","16","33","15"
"2020-10-13","5","12","8","54","4","15","1","29","54","16","34","15"
"2020-10-14","5","12","8","54","4","15","1","30","54","16","34","15"
"2020-10-15","5","12","9","55","4","18","1","30","54","16","34","15"
"2020-10-16","5","12","10","56","4","18","1","30","54","16","34","15"
"2020-10-17","5","12","10","56","4","18","1","32","55","16","34","15"
"2020-10-18","5","12","11","56","4","19","1","32","56","16","34","15"
"2020-10-19","5","13","","57","5","19","1","32","56","16","35","15"
"2020-10-20","7","13","11","57","5","19","1","32","56","16","35","15"
"2020-10-21","7","13","11","58","5","19","1","34","58","16","35","15"
"2020-10-22","7","14","11","59","5","20","1","34","60","16","35","15"
"2020-10-23","7","14","11","59","5","21","1","34","60","16","35","15"
"2020-10-24","7","14","12","60","5","21","1","34","63","16","35","15"
"2020-10-25","7","14","12","60","5","21","","34","64","16","35","15"
"2020-10-26","7","15","12","60","5","21","1","34","65","16","35","15"
"2020-10-27","7","15","13","60","5","23","1","35","65","17","35","15"
"2020-10-28","7","15","13","61","5","23","1","35","65","18","35","15"
"2020-10-29","8","15","13","62","5","25","1","37","65","18","35","15"
"2020-10-30","8","15","14","63","5","27","1","38","65","18","35","15"
"2020-10-31","8","15","14","65","5","28","1","40","65","18","36","15"
"2020-11-01","8","17","14","66","5","29","1","40","68","18","37","15"
"2020-11-02","8","18","14","68","6","31","","42","70","18","37","15"
"2020-11-03","8","18","15","70","6","31","1","43","74","18","37","15"
"2020-11-04","8","18","15","73","7","33","1","44","78","18","37","15"
"2020-11-05","8","18","16","73","7","33","1","44","81","18","39","15"
"2020-11-06","8","19","16","","7","33","2","45","82","18","39","15"
"2020-11-07","8","19","16","73","7","33","4","46","82","18","41","16"
"2020-11-08","8","19","16","74","7","35","4","46","85","18","41","16"
"2020-11-09","9","19","16","75","8","37","4","46","85","19","42","16"
"2020-11-10","10","19","16","76","9","39","4","46","92","19","42","16"
"2020-11-11","10","20","16","79","9","40","4","48","94","19","42","16"
"2020-11-12","10","20","17","79","9","40","4","50","97","19","42","16"
"2020-11-13","11","21","18","80","9","42","5","51","100","19","42","16"
"2020-11-14","11","21","18","83","9","42","5","52","103","19","42","17"
"2020-11-15","11","22","18","85","9","45","5","53","105","19","43","18"
"2020-11-16","12","23","","86","9","45","5","54","108","20","43","18"
"2020-11-17","12","24","18","87","9","48","5","58","111","20","43","18"
"2020-11-18","13","25","18","90","10","51","5","60","113","20","43","18"
"2020-11-19","14","25","18","93","10","54","5","62","115","20","43","19"
"2020-11-20","14","26","19","95","10","55","5","63","117","21","44","20"
"2020-11-21","14","29","19","97","10","58","6","63","125","21","44","21"
"2020-11-22","14","30","19","101","11","59","9","69","126","21","46","21"
"2020-11-23","16","30","19","104","11","60","9","72","138","21","47","21"
"2020-11-24","16","30","22","109","11","61","9","72","141","21","47","21"
"2020-11-25","16","30","24","112","11","62","8","74","146","21","48","21"
"2020-11-26","16","30","24","116","11","63","8","77","150","21","49","22"
"2020-11-27","16","30","25","118","12","63","9","77","157","21","50","22"
"2020-11-28","16","31","25","121","12","63","9","77","162","21","51","23"
"2020-11-29","16","32","26","123","12","66","9","80","164","21","51","23"
"2020-11-30","16","32","26","127","13","69","9","80","165","21","51","24"
"2020-12-01","16","33","27","133","13","72","9","84","168","21","53","25"
"2020-12-26","17","33","28","133","13","72","10","84","172","21","56","26"
"2020-12-27","18","33","28","134","13","72","10","84","174","22","56","27"
"2020-12-28","17","33","29","135","13","72","10","84","175","22","56","27"
"2020-12-29","17","33","29","136","13","72","10","85","176","23","56","27"
"2020-12-30","17","33","29","138","13","72","10","87","178","23","56","27"
"2020-12-31","17","33","29","139","13","72","10","87","179","23","56","28"
"2021-01-01","17","33","30","139","13","72","10","87","180","23","56","28"
"2021-01-02","17","33","30","140","13","72","10","87","181","23","56","28"
"2021-01-03","17","33","31","143","13","72","10","88","181","23","56","29"
"2021-01-04","17","33","31","144","13","72","10","88","182","23","56","29"
"2021-01-05","17","34","31","144","13","72","10","89","184","23","56","29"
"2021-01-06","17","34","32","145","13","72","10","89","184","23","56","29"
"2021-01-07","17","34","32","145","13","72","10","89","184","23","56","30"
"2021-01-08","17","34","32","146","13","73","10","89","184","23","56","30"
"2021-01-09","17","34","32","147","13","73","10","89","186","23","56","30"
"2021-01-10","17","34","32","148","13","73","10","89","186","23","56","30"
"2021-01-11","17","34","32","148","13","73","10","89","186","23","57","31"
"2021-01-12","17","34","32","148","13","73","10","89","186","23","57","31"
"2021-01-13","17","34","32","150","13","73","10","89","186","23","57","31"
"2021-01-14","17","34","32","150","13","73","10","89","186","23","57","31"
"2021-01-15","17","34","32","150","13","73","10","89","186","23","57","31"
"2021-01-16","17","34","32","151","13","73","","89","186","23","57","31"
"2021-01-17","17","35","32","151","13","73","10","90","186","23","57","31"
"2021-01-18","17","35","32","151","13","73","10","91","186","23","57","31"
"2021-01-19","17","35","32","151","13","73","10","91","186","23","57","31"
"2021-01-20","17","35","32","151","13","73","10","91","186","23","57","31"
"2021-01-21","17","35","32","152","13","73","10","92","186","23","58","31"
"2021-01-22","17","35","32","152","13","73","10","92","186","23","58","31"
"2021-01-23","17","35","33","152","13","73","10","92","186","23","58","31"
"2021-01-24","17","35","33","153","13","73","10","93","186","23","58","31"
"2021-01-25","17","35","33","153","13","73","10","93","186","23","58","31"
"2021-01-26","17","35","33","153","","","","93","186","23","58","31"
"2021-01-27","17","35","33","154","13","73","10","93","186","23","58","31"
"2021-01-28","17","35","33","154","13","73","10","93","186","23","58","31"
"2021-01-29","17","35","33","154","13","73","10","93","186","23","58","31"
"2021-01-30","17","35","33","155","13","73","10","93","186","23","58","32"
"2021-01-31","17","35","33","155","13","73","10","93","187","23","59","33"
"2021-02-01","17","35","33","155","13","73","10","93","187","23","59","33"
"2021-02-02","17","35","33","156","13","73","10","93","187","23","59","33"
"2021-02-03","17","35","33","157","13","73","10","93","187","23","59","33"
"2021-02-04","17","35","33","157","13","73","10","93","187","24","59","33"
"2021-02-05","17","35","33","157","13","73","10","93","187","24","59","33"
"2021-02-06","17","35","33","158","13","73","10","93","187","24","59","33"
"2021-02-07","17","35","33","158","13","73","10","93","187","25","59","33"
"2021-02-08","17","35","33","158","13","73","10","93","187","25","59","33"
"2021-02-09","17","35","33","158","13","73","10","94","188","25","60","33"
"2021-02-10","17","35","33","158","13","73","10","94","189","25","60","33"
"2021-02-11","17","36","33","158","13","73","10","94","189","25","60","33"
"2021-02-12","17","36","33","159","","73","","94","189","","60","33"
"2021-02-13","17","36","33","159","13","73","10","94","189","25","60","34"
"2021-02-14","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-15","","36","33","159","13","73","","94","190","25","60","35"
"2021-02-16","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-17","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-18","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-19","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-20","17","36","33","159","13","73","10","94","190","25","60","35"
"2021-02-21","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-02-22","17","","","160","","73","","94","190","","60","35"
"2021-02-23","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-02-24","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-02-25","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-02-26","17","","","160","13","73","","94","190","25","60","35"
"2021-02-27","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-02-28","17","36","33","160","13","73","10","94","190","25","60","35"
"2021-03-01","17","36","33","160","","74","","94","190","25","60","35"
"2021-03-02","17","36","33","160","13","74","10","94","190","25","60","35"
"2021-03-03","17","36","","160","","74","","94","190","25","60","35"
"2021-03-04","17","36","33","160","13","74","10","94","190","25","60","35"
"2021-03-05","","","33","161","13","","","94","190","25","60","35"
"2021-03-06","17","36","33","161","13","74","10","94","190","25","60","35"
"2021-03-07","17","36","33","161","13","74","10","94","190","25","60","35"
"2021-03-08","18","","33","162","13","74","","94","190","25","60","36"
"2021-03-09","18","36","33","163","","74","","94","191","25","60","36"
"2021-03-10","18","","33","164","","74","","94","191","25","60","36"
"2021-03-11","18","36","33","164","13","74","10","94","191","25","60","36"
"2021-03-12","18","36","33","164","13","74","10","94","191","25","60","36"
"2021-03-13","18","36","33","165","13","74","10","94","191","25","60","36"
"2021-03-14","18","","33","166","","74","","94","191","25","60","37"
"2021-03-15","18","36","33","166","","74","","96","191","26","60","38"
"2021-03-16","18","36","","166","","74","","97","191","26","60","38"
"2021-03-17","18","","33","166","13","74","","97","191","26","60","38"
"2021-03-18","18","36","33","168","13","74","","97","191","26","60","38"
"2021-03-19","18","","33","168","","74","","97","193","27","60","38"
"2021-03-20","18","","33","169","13","74","","97","193","27","60","38"
"2021-03-21","18","36","33","170","","74","","97","193","27","60","38"
"2021-03-22","18","","33","171","13","","","98","193","27","60","39"
"2021-03-23","18","36","33","173","","74","","98","193","27","60","41"
"2021-03-24","18","36","33","173","","","10","98","194","27","60","42"
"2021-03-25","18","36","33","174","13","74","","98","194","27","60","43"
"2021-03-26","18","36","33","174","","74","","98","194","28","60","43"
"2021-03-27","18","36","34","174","13","75","","98","194","28","60","44"
"2021-03-28","19","36","34","175","13","76","","98","194","28","60","44"
"2021-03-29","19","36","34","175","","76","","99","195","28","60","45"
"2021-03-30","19","36","35","176","13","76","","99","195","28","61","48"
"2021-03-31","19","36","35","178","","76","","99","195","28","61","49"
"2021-04-01","19","36","35","178","","76","10","100","195","29","61","51"
"2021-04-02","19","36","37","179","13","76","","100","196","29","61","51"
"2021-04-03","19","36","37","181","13","76","","100","197","29","61","52"
"2021-04-04","20","36","37","181","13","76","","102","199","29","62","56"
"2021-04-05","20","36","37","182","13","76","","103","199","30","62","59"
"2021-04-06","21","37","37","184","13","76","","103","199","31","62","59"
"2021-04-07","21","37","37","189","13","76","10","103","200","32","63","60"
"2021-04-08","21","38","37","191","13","76","","103","200","32","63","63"
"2021-04-09","21","38","37","195","13","76","10","104","201","33","63","63"
"2021-04-10","21","38","38","199","13","77","10","104","204","33","63","66"
"2021-04-11","21","38","38","199","13","77","10","104","204","33","63","66"
"2021-04-12","21","38","38","200","13","78","10","106","205","34","63","69"
"2021-04-13","21","38","38","203","13","78","10","109","208","34","63","71"
"2021-04-14","21","38","38","209","","78","10","111","211","34","63","73"
"2021-04-15","21","38","38","211","13","78","10","111","213","35","65","77"
"2021-04-16","21","38","41","211","13","78","10","112","216","36","65","78"
"2021-04-17","21","38","41","214","13","79","11","113","219","37","67","78"
"2021-04-18","21","38","41","219","14","79","11","114","221","38","67","78"
"2021-04-19","21","39","41","224","14","79","11","115","223","38","69","80"
"2021-04-20","21","39","42","230","14","79","11","116","227","39","69","83"
"2021-04-21","21","39","44","234","14","79","11","116","231","41","72","85"
"2021-04-22","22","39","46","239","14","79","11","122","233","43","72","85"
"2021-04-23","22","39","53","248","14","80","11","123","239","45","72","85"
"2021-04-24","22","41","58","256","14","80","11","126","241","46","74","86"
"2021-04-25","23","41","61","268","14","81","11","130","245","48","76","89"
"2021-04-26","23","41","62","274","14","82","11","135","251","50","79","92"
"2021-04-27","23","42","63","284","16","82","11","138","255","50","80","94"
"2021-04-28","23","42","65","300","16","82","11","142","258","52","84","96"
"2021-04-29","26","44","65","317","16","82","11","147","266","54","87","96"
"2021-04-30","26","44","69","327","17","84","11","150","271","61","88","100"
"2021-05-01","26","45","69","345","18","84","11","150","272","61","94","101"
"2021-05-02","26","46","74","355","19","85","11","154","279","67","97","107"
"2021-05-03","26","47","80","371","20","85","11","157","283","70","102","111"
"2021-05-04","26","49","84","386","20","87","11","158","287","76","113","114"
"2021-05-05","27","50","85","398","21","88","11","165","292","76","115","115"
"2021-05-06","27","51","87","415","21","90","11","170","300","77","123","116"
"2021-05-07","30","51","89","436","","90","11","176","304","86","131","119"
"2021-05-08","30","53","94","450","21","90","11","179","315","86","131","121"
"2021-05-09","30","55","97","465","22","93","11","186","324","89","140","124"
"2021-05-10","30","59","99","483","23","93","11","191","331","94","148","127"
"2021-05-11","30","62","101","504","23","94","11","201","338","98","160","131"
"2021-05-12","31","63","113","519","23","95","11","211","345","103","169","136"
"2021-05-13","31","67","114","534","24","95","11","215","357","108","174","152"
"2021-05-14","31","68","124","566","24","98","11","222","361","108","178","158"
"2021-05-15","31","73","126","585","25","98","11","228","376","111","180","161"
"2021-05-16","31","74","130","615","26","100","12","234","387","115","186","165"
"2021-05-17","34","74","130","639","27","102","12","236","394","120","196","169"
"2021-05-18","34","76","153","654","28","105","12","244","400","127","206","172"
"2021-05-19","37","77","160","671","28","108","13","250","411","134","213","178"
"2021-05-20","40","81","165","690","28","110","13","257","424","139","217","181"
"2021-05-21","44","81","173","713","29","111","13","262","429","141","220","186"
"2021-05-22","44","84","182","730","29","113","13","268","433","144","227","190"
"2021-05-23","47","89","186","746","30","114","13","276","442","149","230","194"
"2021-05-24","49","93","190","769","30","117","13","280","447","157","236","196"
"2021-05-25","52","96","195","788","30","119","13","283","454","166","243","198"
"2021-05-26","53","99","199","801","31","125","13","286","459","170","245","200"
"2021-05-27","55","101","203","826","31","127","14","294","466","173","250","200"
"2021-05-28","59","102","206","851","32","129","14","299","473","175","258","206"
"2021-05-29","59","102","206","862","32","131","14","304","476","179","263","206"
"2021-05-30","60","104","209","878","32","132","14","309","478","183","264","212"
"2021-05-31","61","104","210","886","32","132","14","310","482","180","267","213"
"2021-06-01","64","105","213","898","32","134","15","314","488","181","270","215"
"2021-06-02","65","107","217","912","33","135","15","317","489","182","271","215"
"2021-06-03","65","108","218","919","33","135","15","319","494","186","273","216"
"2021-06-04","68","109","220","924","33","138","15","321","495","190","274","221"
"2021-06-05","68","110","220","928","33","139","15","327","497","192","277","221"
"2021-06-06","68","111","220","932","33","140","15","331","499","194","281","221"
"2021-06-07","69","111","221","936","33","140","","333","504","194","285","222"
"2021-06-08","69","113","224","939","33","140","15","333","507","194","287","222"
"2021-06-09","69","116","225","943","33","140","15","337","507","195","289","222"
"2021-06-10","69","117","225","948","33","143","15","341","508","196","290","223"
"2021-06-11","69","118","225","950","34","143","15","341","508","196","291","225"
"2021-06-12","69","120","226","952","34","144","15","343","512","198","293","226"
"2021-06-13","69","120","227","957","34","144","15","344","512","198","293","226"
"2021-06-14","69","120","227","959","34","144","15","347","514","198","293","226"
"2021-06-15","69","122","230","961","34","144","15","348","514","200","294","227"
"2021-06-16","69","122","231","964","34","144","15","348","514","200","294","227"
"2021-06-17","69","123","232","968","34","144","15","350","515","200","294","228"
"2021-06-18","69","124","233","971","34","144","15","350","515","200","294","228"
"2021-06-19","69","125","235","973","34","144","15","351","517","200","295","229"
"2021-06-20","69","125","235","976","34","144","15","351","517","200","295","229"
"2021-06-21","69","125","236","977","34","144","15","352","519","200","296","229"
"2021-06-22","69","125","236","978","34","144","15","353","520","201","296","230"
"2021-06-23","69","125","237","979","34","144","15","354","521","203","298","230"
"2021-06-24","69","125","238","979","34","144","15","355","521","203","298","230"
"2021-06-25","69","125","238","979","34","144","15","356","521","204","298","230"
"2021-06-26","70","126","238","981","34","144","15","358","521","204","298","230"
"2021-06-27","70","126","238","982","34","144","15","358","521","204","298","231"
"2021-06-28","70","126","238","983","35","144","15","358","523","204","298","232"
"2021-06-29","70","126","238","983","35","144","15","358","523","204","298","233"
"2021-06-30","71","126","238","984","35","144","","358","523","204","298","233"
"2021-07-01","71","126","238","984","35","144","15","359","523","204","298","233"
"2021-07-02","71","126","238","985","35","144","15","359","523","204","298","233"
"2021-07-03","71","126","238","986","35","144","15","359","523","204","298","233"
"2021-07-04","71","126","238","987","35","144","15","359","523","204","298","233"
"2021-07-05","71","126","238","987","35","144","15","360","523","204","298","233"
"2021-07-06","71","126","238","987","35","144","15","361","523","204","298","233"
"2021-07-07","71","126","238","987","35","144","15","362","523","204","298","233"
"2021-07-08","71","126","238","987","35","144","15","362","523","204","298","233"
"2021-07-09","71","127","238","987","35","144","15","362","523","204","298","233"
"2021-07-10","71","128","239","987","35","144","15","362","523","204","298","234"
"2021-07-11","71","128","240","987","35","144","15","362","523","204","298","234"
"2021-07-12","71","128","240","987","35","144","15","363","523","204","298","234"
"2021-07-13","71","129","240","988","35","144","15","364","523","204","298","235"
"2021-07-14","71","129","240","990","","144","15","365","523","","298","235"
"2021-07-15","71","129","240","990","35","144","15","366","523","204","300","235"
"2021-07-16","71","129","240","990","35","144","15","366","525","","300","235"
"2021-07-17","71","129","240","990","35","144","","366","525","204","301","235"
"2021-07-18","71","130","240","990","35","144","","367","525","204","301","235"
"2021-07-19","71","130","240","990","35","144","15","367","525","204","301","235"
"2021-07-20","71","130","240","990","35","144","15","367","525","204","301","235"
"2021-07-21","71","130","240","990","35","144","","367","525","204","301","235"
"2021-07-22","71","130","240","991","","144","","368","525","204","301","235"
"2021-07-23","71","131","240","991","35","144","","368","526","204","301","235"
"2021-07-24","72","132","240","991","35","144","15","368","526","","301","235"
"2021-07-25","72","132","240","991","35","144","","369","526","","301","235"
"2021-07-26","72","133","240","991","35","144","15","370","526","204","301","235"
"2021-07-27","72","133","240","993","35","144","15","370","526","204","301","235"
"2021-07-28","72","134","240","993","35","144","15","371","526","204","301","235"
"2021-07-29","72","134","240","993","35","144","","371","526","","301","235"
"2021-07-30","72","134","240","993","35","144","","371","526","204","301","235"
"2021-07-31","72","134","241","993","35","144","15","371","526","204","301","235"
"2021-08-01","72","134","241","993","","144","15","371","526","204","301","235"
"2021-08-02","72","134","241","994","35","144","15","371","526","","301","235"
