"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-04-24","  6.60 %","  7.94 %","  5.80 %","  3.49 %","   .00 %","","  6.04 %","  4.59 %"," 12.95 %","","  3.48 %","","   .00 %","   .00 %","   .00 %","  3.53 %","  6.07 %","","  2.40 %","   .86 %","  3.16 %","  3.31 %"," 16.55 %","  3.02 %","   .00 %","  5.00 %","  1.56 %","   .00 %","   .00 %","","  3.91 %","","  1.11 %","  1.52 %","  8.72 %","  4.04 %","   .00 %","   .00 %"," 13.76 %","  1.14 %","   .00 %"," 10.00 %","  3.08 %","  1.52 %","  8.24 %","  6.19 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .71 %","   .00 %","  6.26 %","   .00 %","   .00 %","  1.21 %","   .00 %","","  2.67 %","","   .99 %","  1.63 %"," -1.00 %","   .00 %","  5.01 %"," 15.67 %"
"2020-04-25","  7.40 %","  7.94 %","  6.32 %","  3.49 %","   .00 %","","  7.19 %","  6.02 %"," 12.95 %","","  3.48 %","","   .00 %","   .00 %","   .00 %","  3.53 %","  6.93 %","","  2.93 %","  1.10 %","  3.37 %","  3.31 %"," 17.60 %","  3.52 %","   .00 %","  5.00 %","  6.11 %","   .00 %"," 20.00 %","","  5.27 %","","  1.11 %","  2.59 %"," 15.39 %","  4.87 %","   .00 %","  6.67 %"," ##.## %","  1.68 %","   .00 %"," 10.00 %","  3.08 %","  2.49 %","  9.71 %","  6.19 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .71 %","   .00 %","  6.95 %","   .00 %","   .00 %","  1.21 %","   .00 %","","  2.67 %","","   .99 %","  2.40 %","  4.43 %","   .00 %","  6.15 %"," 15.67 %"
"2020-04-26","  6.34 %","  2.22 %","  5.59 %","  3.49 %","   .00 %","","  5.15 %","  5.62 %"," 12.95 %","","  3.48 %","","   .00 %","   .00 %","   .00 %","  1.57 %","  5.23 %","","  2.72 %","  1.83 %","  3.13 %","  2.44 %"," 17.60 %","  4.19 %","   .00 %","   .00 %","  5.81 %","   .00 %"," 20.00 %","","  4.62 %","","  2.16 %","  2.97 %"," 16.64 %","  4.54 %","   .00 %","  6.67 %"," ##.## %","  1.68 %","   .00 %","   .00 %","  3.08 %","  2.40 %","  7.58 %","  2.86 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.03 %","   .00 %","  7.45 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","  2.35 %","","  2.64 %","  1.57 %","  8.59 %","   .00 %","  4.50 %"," 15.67 %"
"2020-04-27","  6.23 %","  2.22 %","  5.62 %"," -2.22 %","   .00 %","","  4.37 %","  5.16 %","  4.00 %","","  3.48 %","","   .00 %","   .00 %","   .00 %","  6.01 %","  5.33 %","","  2.75 %","  1.87 %","  2.60 %","  2.44 %","  3.05 %","  4.42 %","   .00 %","   .00 %","  5.81 %","   .00 %"," 20.00 %","","  3.74 %","","  2.16 %","  2.19 %"," 14.14 %","  3.84 %","   .00 %","  1.67 %"," ##.## %","  1.59 %","   .00 %","   .00 %","  3.08 %","  2.34 %","  8.15 %","  2.86 %","   .00 %","   .00 %","  3.33 %","  4.00 %","  1.38 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .77 %","   .00 %","-20.00 %","  2.35 %","","  1.11 %","  1.57 %"," 13.97 %","   .00 %","  4.55 %","  9.00 %"
"2020-04-28","  5.85 %","  2.22 %","  4.90 %","   .00 %","   .00 %","","  5.02 %","  5.18 %","  4.00 %","","  1.67 %","","   .00 %","   .00 %","   .00 %","  6.62 %","  5.17 %","","  2.58 %","  2.01 %","  2.10 %","   .77 %","  3.05 %","  3.81 %","   .00 %","   .00 %","  6.19 %","   .00 %"," 20.00 %","","  3.88 %","","  2.16 %","  1.44 %"," 11.92 %","  4.05 %","   .00 %","  1.67 %"," ##.## %","  2.59 %","   .00 %","   .00 %","   .00 %","  2.78 %"," 10.05 %","  2.86 %","   .00 %","   .00 %"," 14.76 %","  4.00 %","  1.38 %","   .00 %","  4.76 %","   .00 %","   .00 %","  1.14 %","   .00 %","-20.00 %","  2.35 %","","  2.77 %","  2.31 %","  9.99 %","  3.33 %","  5.09 %","  7.33 %"
"2020-04-29","  3.54 %","   .00 %","  3.31 %","   .00 %","   .00 %","","  3.77 %","  3.15 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 11.11 %","  3.92 %","","  2.49 %","  1.54 %","  1.24 %","   .74 %","  3.05 %","  2.36 %","   .00 %","   .00 %","  5.86 %","   .00 %"," 20.00 %","","  2.60 %","","  1.05 %","  2.09 %","  7.92 %","  3.64 %","   .00 %","  1.67 %"," ##.## %","  3.55 %","   .00 %","   .00 %","  1.33 %","  2.96 %","  9.18 %","   .00 %","   .00 %","   .00 %"," 11.43 %","  4.00 %","  1.01 %","   .00 %","  3.09 %","   .00 %","   .00 %","   .78 %","  6.67 %","-20.00 %","  2.35 %","","  4.63 %","  1.51 %","  8.49 %","  3.33 %","  4.73 %","  6.19 %"
"2020-04-30","  4.02 %","   .00 %","  3.48 %","   .00 %","   .00 %","","  3.15 %","  2.13 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 11.58 %","  3.83 %","","  2.38 %","  1.45 %","  1.58 %","  1.46 %","  2.00 %","  2.31 %","   .00 %","   .00 %","  1.93 %","   .00 %","   .00 %","","  1.60 %","","  2.05 %","  1.02 %","  2.43 %","  3.68 %","   .00 %"," -5.00 %","  5.90 %","  3.91 %","   .00 %","   .00 %","  1.33 %","  1.99 %","  8.50 %","  5.00 %","   .00 %","   .00 %"," 11.43 %","  4.00 %","  1.97 %","   .00 %","  2.85 %","   .00 %","   .00 %","  1.52 %","  6.67 %","-20.00 %","  2.35 %","","  5.79 %","   .74 %","  4.84 %","  3.33 %","  4.43 %","  6.19 %"
"2020-05-01","  4.32 %","   .00 %","  3.43 %","   .00 %","   .00 %","","  4.34 %","  2.47 %","   .30 %","","   .00 %","","   .00 %"," 10.00 %","   .00 %"," 11.72 %","  3.66 %","","  2.73 %","   .63 %","  2.15 %","  2.14 %","   .00 %","  1.35 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","","  1.65 %","","  1.00 %","  1.34 %","  2.29 %","  3.86 %","   .00 %"," -5.00 %","  2.62 %","  4.35 %","   .00 %","   .00 %","  1.33 %","  1.72 %","  8.34 %","  5.00 %","   .00 %","   .00 %"," 15.06 %","  4.00 %","  1.30 %","   .00 %","  2.20 %","   .00 %","   .00 %","   .75 %","  6.67 %","-20.00 %","   .00 %","","  4.45 %","   .74 %","  4.03 %","  3.33 %","  4.18 %","  8.69 %"
"2020-05-02","  4.47 %","  2.00 %","  3.11 %","   .00 %","   .00 %","","  4.65 %","  2.95 %","   .30 %","","   .00 %","","   .00 %"," 10.00 %","   .00 %","  8.14 %","  3.74 %","","  2.91 %","   .41 %","  2.37 %","  2.81 %","   .00 %","  1.55 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","","  1.64 %","","  1.00 %","  1.34 %","  3.34 %","  3.65 %","   .00 %","   .00 %","  2.16 %","  3.30 %","   .00 %","   .00 %","  1.33 %","  2.09 %","  5.90 %","  5.00 %","   .00 %","   .00 %"," 16.60 %"," -3.33 %"," -3.01 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .75 %","  1.67 %","   .00 %","   .00 %","","  5.18 %","   .74 %","  6.05 %","  6.19 %","  3.54 %","  6.47 %"
"2020-05-03","  4.48 %","  3.82 %","  3.20 %","   .00 %","  4.00 %","","  4.02 %","  2.63 %","   .30 %","","   .00 %","","   .00 %"," 16.67 %","   .00 %","  8.37 %","  3.69 %","","  3.04 %","   .41 %","  2.38 %","  2.81 %","   .00 %","  1.74 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","","  1.60 %","","  1.00 %","  1.34 %","  3.34 %","  3.42 %","   .00 %","   .00 %","  1.82 %","  2.30 %","   .00 %","   .00 %","  2.58 %","  2.25 %","  3.02 %","  5.00 %","   .00 %","   .00 %","  5.17 %"," -3.33 %"," -3.01 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .38 %","  1.67 %","   .00 %","   .00 %","","  3.91 %","   .00 %","  8.72 %","  2.86 %","  2.97 %","  5.63 %"
"2020-05-04","  4.04 %","  7.15 %","  2.92 %","   .00 %","  4.00 %","","  3.76 %","  2.59 %","   .30 %","","   .00 %","","   .00 %"," 16.67 %","   .00 %","  3.48 %","  3.48 %","","  2.57 %","   .22 %","  2.08 %","  2.72 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","","  1.72 %","","  1.00 %","   .32 %","  4.34 %","  2.58 %","   .00 %","   .00 %","  1.52 %","  1.34 %","   .00 %","   .00 %","  2.43 %","  2.01 %","  2.90 %","  5.00 %","   .00 %","   .00 %","  5.17 %"," -3.33 %"," -3.34 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .74 %"," -5.00 %","   .00 %","  1.05 %","","  3.57 %","   .00 %"," 11.14 %","  2.86 %","  2.17 %","  2.78 %"
"2020-05-05","  3.51 %","  7.15 %","  3.13 %","   .00 %","  4.00 %","","  3.40 %","  3.50 %","   .60 %","","   .00 %","","   .00 %"," 16.67 %","   .00 %","  3.40 %","  3.40 %","","  2.59 %","  -.11 %","  1.99 %","  4.50 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","","  1.85 %","","   .95 %","   .32 %","  3.16 %","  2.42 %","  6.67 %","   .00 %","   .70 %","  1.29 %","   .00 %","   .00 %","  2.43 %","  2.20 %","  2.56 %","   .00 %","   .00 %","   .00 %","  5.17 %"," -3.33 %"," -3.92 %"," 40.00 %","  2.62 %","   .00 %","   .00 %","   .71 %"," -5.00 %","   .00 %","  1.05 %","","  3.38 %","   .71 %","  4.97 %","  5.36 %","  1.94 %","  2.78 %"
"2020-05-06","  3.23 %"," 18.58 %","  3.09 %","   .00 %","  4.00 %","","  2.53 %","  2.79 %","   .30 %","","   .00 %","","   .00 %","  6.67 %","   .00 %","  2.50 %","  3.51 %","","  2.07 %","   .08 %","  1.82 %","  4.37 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","","  1.88 %","","  2.77 %","   .00 %","  2.05 %","  1.95 %","  6.67 %","   .00 %","   .91 %","  1.26 %","   .00 %","   .00 %","  3.54 %","  2.34 %","  2.72 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .67 %"," -3.53 %"," 73.33 %","  1.99 %","   .00 %","   .00 %","   .71 %"," -5.00 %","   .00 %","  1.05 %","","  3.60 %","  1.40 %"," -3.12 %","  5.36 %","  1.99 %","   .28 %"
"2020-05-07","  3.42 %"," 19.31 %","  3.31 %","   .00 %","  4.00 %","","  2.20 %","  2.70 %","   .30 %","","   .00 %","","   .00 %","  6.67 %","   .00 %","  2.01 %","  3.35 %","","  2.04 %","   .29 %","  1.78 %","  3.70 %","   .91 %","  1.04 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","","  2.19 %","","  2.77 %","   .00 %","  2.90 %","  1.96 %","  6.67 %","   .00 %","  2.04 %","  1.26 %","   .00 %","   .00 %","  5.64 %","  2.26 %","  2.56 %","   .00 %","   .00 %","   .00 %","  1.43 %","  7.33 %","  1.15 %"," 73.33 %","  1.69 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  1.05 %","","  2.68 %","  1.40 %"," -6.95 %","  2.50 %","  2.15 %","  4.72 %"
"2020-05-08","  3.53 %"," 17.49 %","  3.08 %","   .00 %","   .00 %","","  2.37 %","  2.99 %","   .30 %","   .00 %","  1.54 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.55 %","  3.08 %","","  2.12 %","   .15 %","  1.99 %","  4.78 %","   .91 %","  1.01 %","   .00 %","   .00 %","   .96 %","   .00 %"," 10.00 %","","  2.30 %","","  2.77 %","   .32 %","  2.90 %","  2.05 %","  6.67 %","   .00 %","  3.85 %","  1.26 %","   .00 %","   .00 %","  6.30 %","  2.90 %","  3.02 %","   .00 %","  4.00 %","   .00 %","  1.43 %","  7.33 %","  1.15 %"," 73.33 %","  1.49 %","   .00 %","   .00 %","   .71 %","  6.67 %","   .00 %","  1.05 %","","  1.63 %","  1.40 %","-10.07 %","  2.50 %","  2.20 %","  2.22 %"
"2020-05-09","  3.97 %"," 14.16 %","  3.20 %","   .00 %","   .00 %","","  2.20 %","  3.17 %","   .30 %"," 20.00 %","  1.54 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.15 %","  3.14 %","","  2.17 %","   .22 %","  1.99 %","  4.14 %","   .91 %","  1.21 %"," 40.00 %","   .00 %","   .59 %","   .00 %"," 10.00 %","","  2.60 %","","  4.44 %","   .63 %","  1.90 %","  2.37 %","  6.67 %","   .00 %","  6.07 %","  1.66 %","   .00 %","   .00 %","  5.12 %","  2.87 %","  3.27 %","   .00 %","  4.00 %","   .00 %","  1.43 %"," 10.19 %","  1.15 %"," 73.33 %","  2.19 %","   .00 %","   .00 %","   .71 %"," 11.67 %","   .00 %","   .00 %","","  2.40 %","  1.40 %"," -4.50 %","  2.50 %","  2.25 %","  2.22 %"
"2020-05-10","  3.56 %"," 14.16 %","  2.57 %","   .00 %","   .00 %","   .00 %","  2.29 %","  2.16 %","   .00 %"," 20.00 %","  1.54 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.13 %","  2.80 %","","  2.05 %","   .40 %","  1.80 %","  1.64 %","   .91 %","   .99 %"," 40.00 %","   .00 %","   .59 %","   .00 %"," 10.00 %","","  2.38 %","","  3.48 %","   .63 %","  1.90 %","  1.84 %","   .00 %","   .00 %","  6.62 %","   .81 %","   .00 %","   .00 %","  5.12 %","  3.01 %","  3.78 %","   .00 %","  4.00 %","   .00 %","  1.43 %"," 10.19 %","   .76 %"," 35.83 %","  2.87 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","","  1.80 %","  1.36 %","  4.69 %","   .00 %","  1.82 %","  4.22 %"
"2020-05-11","  3.15 %","  8.33 %","  2.17 %","   .00 %","   .00 %","   .00 %","  2.11 %","  2.13 %","   .00 %"," 25.00 %","  1.54 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.13 %","  2.31 %","","  1.67 %","   .25 %","  1.51 %","  1.08 %","   .91 %","   .80 %"," 26.67 %","   .00 %","   .12 %","   .00 %"," 10.00 %","","  1.93 %","","   .90 %","   .63 %","  1.90 %","  1.73 %","   .00 %","   .00 %","  7.96 %","   .40 %","   .00 %","   .00 %","  4.88 %","  2.93 %","  3.33 %","   .00 %","  4.00 %","   .00 %","  1.33 %","  8.69 %","   .38 %","  2.50 %","  2.82 %","   .00 %","  2.86 %","   .00 %"," 11.67 %","   .00 %","   .00 %","","  1.75 %","   .67 %","  1.12 %","   .00 %","  1.67 %","  4.22 %"
"2020-05-12","  2.57 %","  6.23 %","  1.76 %","   .00 %","   .00 %","   .00 %","  1.82 %","  1.57 %","   .00 %"," 25.00 %","  2.97 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .75 %","  1.97 %","","  1.16 %","   .25 %","  1.41 %","  1.59 %","   .00 %","  2.15 %"," 26.67 %","   .00 %","   .12 %","   .00 %"," 10.00 %","","  1.71 %","","   .90 %","   .94 %","   .00 %","  1.47 %","   .00 %","   .00 %","  8.30 %","   .40 %","   .00 %","   .00 %","  3.61 %","  2.21 %","  3.08 %","   .00 %","  4.00 %","   .00 %","  1.33 %","  5.36 %","   .00 %","  2.50 %","  2.90 %","   .00 %","   .36 %","   .34 %"," 23.67 %","   .00 %","  2.00 %","","  1.99 %","   .67 %"," -4.34 %","   .00 %","  1.41 %","  2.00 %"
"2020-05-13","  2.32 %","  6.23 %","  1.93 %","   .00 %","   .00 %","   .00 %","  1.41 %","  1.23 %","   .29 %"," 21.00 %","  1.43 %","   .00 %","  6.67 %"," 11.20 %","   .00 %","   .01 %","  1.80 %","","   .94 %","   .25 %","  1.38 %","  1.01 %","   .00 %","  1.93 %"," 26.67 %","   .00 %","   .81 %","   .00 %","   .00 %","","  1.75 %","","   .90 %","   .62 %","   .00 %","   .86 %","   .00 %","   .00 %","  6.59 %","   .40 %","   .00 %","   .00 %","  1.70 %","  1.13 %","  2.64 %","  2.00 %","   .00 %","   .00 %","  1.33 %","  5.36 %","   .00 %","  2.50 %","  2.04 %","   .00 %","   .36 %","   .34 %"," 17.00 %","   .00 %","  2.00 %","","  2.21 %","   .67 %"," -5.81 %","   .00 %","  1.16 %","  2.00 %"
"2020-05-14","  2.11 %","  8.65 %","  1.78 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .91 %","   .29 %","  6.00 %","  1.43 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .01 %","  1.73 %","","  1.00 %","   .21 %","  1.66 %","  1.01 %","  1.74 %","  1.74 %","  6.67 %","   .00 %","  1.03 %","   .00 %","   .00 %","","  1.45 %","","  -.77 %","   .31 %","   .00 %","   .84 %","   .00 %","   .00 %","  4.48 %","   .00 %","   .00 %","   .00 %","  1.70 %","  1.13 %","  1.95 %","  2.00 %","   .00 %","   .00 %","  1.33 %","  2.50 %","   .00 %","  2.50 %","  1.12 %","   .00 %","   .36 %","   .34 %"," 29.50 %","   .00 %","  2.00 %","","  1.56 %","   .67 %","-14.67 %","   .00 %","  1.04 %","  2.00 %"
"2020-05-15","  2.37 %","  9.19 %","  1.83 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .89 %","   .29 %","  6.00 %","  1.43 %","   .00 %","  6.67 %","   .00 %","   .00 %","  -.36 %","  1.81 %","","  1.01 %","   .29 %","  2.17 %","  1.50 %","  1.74 %","  1.72 %"," 16.67 %","   .00 %","  1.03 %","   .00 %","   .00 %","","  1.49 %","","   .03 %","   .31 %","   .87 %","  1.05 %","   .00 %","   .00 %","  3.87 %","  -.39 %","   .00 %","   .00 %","  2.50 %","  1.11 %","  1.30 %","  2.00 %","  3.33 %","   .00 %","  1.33 %","  4.72 %","   .74 %","  2.22 %","  1.41 %","   .00 %","   .36 %","   .34 %"," 30.83 %","   .00 %","  2.00 %","","  1.53 %","   .00 %","-22.29 %","   .00 %","  1.11 %","  1.82 %"
"2020-05-16","  2.48 %","  4.12 %","  1.97 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .88 %","   .29 %","  1.00 %","  2.76 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .01 %","  2.01 %","","  1.07 %","   .39 %","  2.58 %","  2.45 %","  1.74 %","  1.91 %"," 36.67 %","   .00 %","  1.03 %","   .00 %","   .00 %","","  1.66 %","","   .80 %","   .91 %","  2.54 %","  1.42 %","   .00 %","   .00 %","  2.40 %","  -.39 %","   .00 %","   .00 %","  2.40 %","  1.23 %","  1.50 %","  2.00 %","  3.33 %","   .00 %","   .00 %","  2.22 %","   .74 %","  2.22 %","  1.80 %","   .00 %","   .36 %","   .34 %"," 30.83 %","   .00 %","  2.00 %","","  1.49 %","   .00 %","-10.83 %","  2.22 %","  1.11 %","  1.82 %"
"2020-05-17","  2.39 %","  4.52 %","  1.90 %","   .00 %","   .00 %","   .00 %","  1.38 %","   .98 %","   .29 %","  1.00 %","  1.33 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .01 %","  2.15 %","","  1.07 %","   .32 %","  2.58 %","  2.39 %","  1.74 %","   .71 %"," 36.67 %","   .00 %","  1.02 %","   .00 %","   .00 %","","  1.76 %","","   .80 %","   .61 %","  2.54 %","  1.46 %","   .00 %","   .00 %","   .59 %","  -.39 %","   .00 %","   .00 %","  1.57 %","  1.38 %","  1.49 %","  2.00 %","  3.33 %","   .00 %","   .00 %","  2.22 %","   .74 %","  2.22 %","  1.67 %","   .00 %","  2.86 %","   .00 %"," 18.83 %","   .00 %","   .00 %","","  1.37 %","   .00 %"," -2.47 %","  2.22 %","   .94 %","  1.82 %"
"2020-05-18","  2.15 %","  5.00 %","  1.69 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .97 %","   .00 %","  5.00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","  2.10 %","","  1.18 %","   .28 %","  2.79 %","  2.78 %","  1.74 %","   .36 %"," 36.67 %","   .00 %","  -.11 %","   .00 %","   .00 %","","  1.50 %","","   .80 %","   .61 %","  2.54 %","  1.66 %","   .00 %","   .00 %","   .33 %","  -.39 %","   .00 %","   .00 %","  1.57 %","  1.23 %","  1.41 %","   .00 %","  3.33 %","   .00 %","   .00 %","  2.22 %","  1.10 %","  2.22 %","  2.95 %","   .00 %","  2.86 %","   .34 %"," 20.08 %","   .00 %","   .00 %","","  1.34 %","   .00 %","  -.51 %","  4.22 %","   .84 %","   .15 %"
"2020-05-19","  1.79 %","  3.06 %","  1.65 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .96 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","  1.90 %","","  1.04 %","   .25 %","  2.43 %","  2.78 %","   .00 %","   .53 %"," 16.67 %","   .00 %","  -.33 %","   .00 %","   .00 %","","  1.49 %","","   .80 %","  1.78 %","  2.54 %","  1.88 %","   .00 %","   .00 %","   .21 %","  -.39 %","   .00 %","   .00 %","  3.05 %","  1.07 %","  1.46 %","   .00 %","  3.33 %","   .00 %","  5.00 %","  2.22 %","  1.10 %","  4.22 %","  3.34 %","   .00 %","  5.36 %","   .01 %","  3.76 %","   .00 %","   .00 %","","  1.88 %","   .00 %","  -.55 %","  4.22 %","   .83 %","   .15 %"
"2020-05-20","  1.67 %","  2.52 %","  1.65 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .76 %","   .00 %","   .00 %","  1.33 %","   .00 %"," -5.00 %","  1.54 %","   .00 %","   .37 %","  1.76 %","","   .84 %","   .21 %","  2.07 %","  2.72 %","   .00 %","   .18 %","  1.67 %","   .00 %","  -.66 %","   .00 %","   .00 %","","  1.71 %","","   .00 %","  1.78 %","  2.44 %","  1.64 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .76 %","  1.33 %","  3.64 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .36 %","  2.00 %","  2.47 %","   .00 %","  3.13 %","   .01 %","  2.43 %"," 20.00 %","   .00 %","","  1.74 %","   .65 %","  2.88 %","  4.22 %","   .68 %"," -1.67 %"
"2020-05-21","  1.39 %","  5.71 %","  1.55 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .85 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.00 %","  2.01 %","   .00 %","   .73 %","  1.70 %","","   .80 %","   .24 %","  2.04 %","  1.77 %","   .80 %","   .18 %"," -5.00 %","   .00 %","  -.55 %","   .00 %","   .00 %","","  1.86 %","","   .00 %","  4.23 %","   .77 %","  1.29 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","  2.17 %","  1.77 %","  1.02 %","  5.17 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .36 %","  2.00 %","  2.66 %","   .00 %"," 15.28 %","   .01 %","  4.65 %"," 20.00 %","   .91 %","","  1.39 %","  1.27 %","  4.80 %","  9.27 %","   .67 %","   .15 %"
"2020-05-22","  1.41 %","  4.68 %","  1.42 %","   .00 %","   .00 %"," 20.00 %","  1.25 %","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.00 %","  2.48 %","   .00 %","  2.13 %","  1.66 %","","   .89 %","   .24 %","  2.13 %","  1.31 %","   .80 %","   .88 %"," -5.00 %","   .00 %","  -.66 %","   .00 %","   .00 %","","  1.77 %","","   .00 %","  1.82 %","   .77 %","  1.24 %","  5.00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","  5.50 %","  2.30 %","  1.05 %","  5.17 %","   .00 %","","  6.00 %","   .00 %","   .36 %","  2.00 %","  2.72 %","   .00 %"," 16.71 %","   .01 %","  7.65 %"," 10.00 %","   .91 %","","  1.49 %","   .66 %","  3.90 %","  9.27 %","   .62 %","   .15 %"
"2020-05-23","  1.59 %","  5.77 %","  1.34 %","   .00 %","   .00 %"," 20.00 %","  1.50 %","   .65 %","   .29 %","   .00 %","   .00 %","   .00 %"," -5.00 %","  8.39 %","   .00 %","  3.44 %","  1.76 %","","   .79 %","   .35 %","  2.07 %","   .43 %","   .80 %","  1.05 %"," -5.00 %","  4.00 %","  -.11 %","   .00 %","   .00 %","","  1.89 %","","   .00 %","  2.64 %","   .77 %","  1.38 %","  5.00 %","   .00 %","   .20 %","  1.60 %","   .00 %","   .00 %","  5.50 %","  3.22 %","  1.31 %","  5.17 %","  2.86 %","","  7.90 %","  4.00 %","   .00 %","  3.82 %","  3.76 %","   .00 %"," 18.04 %","  -.33 %","  7.27 %"," 10.00 %","   .91 %","","  1.77 %","   .66 %"," 11.91 %"," 27.27 %","   .74 %","  6.82 %"
"2020-05-24","  1.41 %","  6.38 %","  1.09 %","   .00 %","   .00 %"," 20.00 %","  1.28 %","   .56 %","   .29 %","   .00 %","   .00 %","   .00 %"," -5.00 %"," 10.14 %","   .00 %","  4.06 %","  1.55 %","","   .63 %","   .35 %","  2.09 %","   .43 %","   .80 %","  1.05 %"," -5.00 %","  4.00 %","   .12 %","   .00 %","   .00 %","","  1.63 %","","   .00 %","  1.73 %","   .77 %","  1.12 %","  5.00 %","   .00 %","  3.81 %","  1.97 %","   .00 %","   .00 %","  4.02 %","  3.22 %","  1.03 %","  5.17 %","  2.86 %","","  2.90 %","  4.00 %","   .00 %","  1.82 %","  3.81 %","   .00 %"," 15.54 %","   .00 %","  6.93 %"," 10.00 %","   .91 %","","  1.52 %","   .66 %"," 15.09 %"," 27.94 %","   .68 %","  6.82 %"
"2020-05-25","  1.22 %","  6.38 %","   .94 %","   .00 %","   .00 %"," 20.00 %","  1.20 %","   .55 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.93 %","   .00 %","  4.06 %","  1.43 %","","   .57 %","   .18 %","  2.07 %","   .42 %","   .80 %","  1.55 %","   .00 %","  7.33 %","   .34 %","   .00 %","   .00 %","","  1.30 %","","   .00 %","  1.73 %","   .00 %","  1.07 %","  5.00 %","   .00 %","  3.77 %","  1.97 %","   .00 %","   .00 %","  3.90 %","  3.22 %","  1.02 %","  2.97 %","  2.86 %","","  2.90 %","  4.00 %","   .00 %","  1.82 %","  3.72 %","   .00 %"," 17.76 %","   .00 %"," 15.73 %","-10.00 %","   .91 %","","  1.12 %","   .02 %",""," 28.58 %","   .63 %"," 10.82 %"
