"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-07-26","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.69 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"," 16.67 %","   .00 %","","","   .00 %"," 10.86 %"
"2020-07-27","   .00 %","   .00 %"," 20.00 %","   .00 %","  5.00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  8.69 %","  5.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","","   .00 %"," 16.67 %","   .00 %","","","   .00 %"," 13.36 %"
"2020-07-28","   .00 %","   .00 %"," 25.00 %","   .00 %","  5.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  8.69 %","  4.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"," 26.67 %","   .00 %","","","   .00 %"," 13.36 %"
"2020-07-29","   .00 %","   .00 %"," 29.00 %","   .00 %","  4.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  5.36 %","  4.20 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.31 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.00 %"," 16.67 %","   .00 %","","","   .00 %"," 13.36 %"
"2020-07-30","   .00 %","   .00 %","  9.00 %","   .00 %","  4.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  2.50 %","  4.27 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.79 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","","","  5.00 %"," 13.33 %","   .00 %","","","   .00 %","  7.58 %"
"2020-07-31","   .00 %","   .00 %","  9.00 %","   .00 %","  4.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  2.22 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","  3.74 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","  5.00 %"," 13.33 %","   .00 %","","","   .00 %","  6.72 %"
"2020-08-01","   .00 %","   .00 %","  9.00 %","   .00 %","  4.00 %","   .00 %","  1.54 %","","   .00 %","  4.22 %","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","  4.94 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","","  5.00 %"," 13.33 %","   .00 %","","","   .00 %","  6.04 %"
"2020-08-02","   .00 %","   .00 %","  4.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.04 %","  3.68 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 20.00 %","  5.99 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","","  5.00 %","  3.33 %","   .00 %","","","   .00 %","  7.71 %"
"2020-08-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  9.37 %","  4.20 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","  6.54 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 21.67 %","   .00 %","","   .00 %"," 11.90 %","   .00 %","","","   .00 %","  7.71 %"
"2020-08-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.37 %","  4.39 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","  5.60 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 11.67 %","   .00 %","","  4.00 %","  8.57 %","   .00 %","","","   .00 %","  5.48 %"
"2020-08-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","","   .00 %","  8.58 %","  4.40 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.00 %","  5.44 %","   .00 %"," 21.67 %","   .00 %","   .00 %","  5.00 %","   .00 %","","  4.00 %","  8.57 %","   .00 %","","","   .00 %","  5.02 %"
"2020-08-06","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.43 %","","   .00 %","  6.58 %","  4.04 %","   .00 %"," 16.67 %","   .00 %"," 20.00 %"," 10.00 %","   .00 %"," 16.67 %","  3.44 %","   .00 %"," 21.67 %","   .00 %"," 20.00 %","  4.00 %","   .00 %","","  4.00 %","  8.57 %","   .00 %","","","   .00 %","  6.06 %"
"2020-08-07","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","  1.43 %","   .00 %","   .00 %","  6.10 %","  3.75 %","   .00 %","  6.67 %","   .00 %"," 20.00 %"," 10.00 %","  6.67 %"," 16.67 %","  1.62 %","   .00 %"," 21.67 %"," 10.00 %"," 20.00 %","  4.00 %","   .00 %","","  4.00 %","  8.57 %"," 20.00 %","","","   .00 %","  8.15 %"
"2020-08-08","   .00 %","   .00 %","  6.67 %"," 20.00 %","  6.19 %","   .00 %","  1.43 %","","   .00 %","  4.01 %","  3.32 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 23.33 %","  6.67 %"," 26.67 %","  2.61 %","   .00 %"," 11.67 %"," 16.67 %"," 20.00 %","  4.00 %","   .00 %","","  4.00 %","   .00 %"," 20.00 %","","","   .00 %","  9.20 %"
"2020-08-09","   .00 %","   .00 %","  9.17 %"," 30.00 %","  6.19 %","","  1.43 %","   .00 %","   .00 %","  4.01 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","  6.67 %"," 26.67 %","  3.02 %","   .00 %","  5.00 %"," 16.67 %"," 20.00 %","  7.33 %","   .00 %","","  3.33 %","   .00 %"," 20.00 %","","","   .00 %","  9.20 %"
"2020-08-10","   .00 %","   .00 %"," 11.39 %"," 30.00 %","  6.19 %","   .00 %","   .00 %","","   .00 %","  2.58 %","  3.18 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","  6.67 %"," 16.67 %","  3.85 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %"," 15.90 %","   .00 %","","  3.33 %","  2.00 %"," 20.00 %","","","   .00 %","  9.66 %"
"2020-08-11","   .00 %","   .00 %"," 13.39 %"," 30.00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","  2.95 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","  6.67 %"," 10.00 %","  5.56 %","   .00 %","   .00 %"," 16.67 %"," 10.00 %"," 11.90 %","   .00 %","","  6.19 %","  3.82 %"," 20.00 %","","","   .00 %","  7.71 %"
"2020-08-12"," 10.00 %","   .00 %"," 15.21 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %"," 10.00 %","  5.95 %","   .00 %","   .00 %","  6.67 %"," 10.00 %"," 11.90 %","   .00 %","","  6.19 %","  7.15 %","   .00 %","","","   .00 %","  3.96 %"
"2020-08-13"," 10.00 %","   .00 %","  8.54 %"," 10.00 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %"," 11.90 %","   .00 %","","  6.19 %","  7.15 %","   .00 %","","","   .00 %","  3.78 %"
"2020-08-14"," 10.00 %","   .00 %","  6.04 %","   .00 %","   .00 %","   .00 %","  3.84 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.46 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","  8.57 %","   .00 %",""," 10.36 %","  7.15 %"," 10.00 %","","","   .00 %","  4.61 %"
"2020-08-15"," 10.00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","  6.07 %","","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  3.33 %","  2.09 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","  2.00 %","   .00 %",""," 10.36 %","  5.15 %"," 36.67 %","","","   .00 %","  2.61 %"
"2020-08-16"," 10.00 %","   .00 %","  1.82 %","   .00 %","  2.50 %","   .00 %","  7.07 %","   .00 %","   .00 %","   .00 %","  1.83 %","   .00 %","  5.00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  3.33 %","  1.16 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.00 %","   .00 %","","  7.50 %","  3.33 %"," 36.67 %","","","   .00 %","  1.70 %"
"2020-08-17","   .00 %","   .00 %","   .00 %","  6.67 %","  2.50 %","   .00 %","  8.02 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","  5.00 %","   .00 %","   .00 %","  7.33 %","   .00 %","  3.33 %","  2.25 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.00 %","   .00 %","","  9.32 %","  1.43 %"," 36.67 %","","","   .00 %","  2.50 %"
"2020-08-18","   .00 %","   .00 %","  1.67 %","  6.67 %","  2.50 %","   .00 %","  5.35 %","","   .00 %","   .00 %","  1.38 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  3.33 %","  2.60 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.00 %","   .00 %","","  9.32 %","  4.10 %"," 39.52 %","","","   .00 %","  1.63 %"
"2020-08-19","   .00 %","   .00 %","  1.67 %"," 11.67 %","  4.72 %","   .00 %","  4.17 %","","   .00 %","   .00 %","  1.35 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  3.33 %","  3.27 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.00 %","   .00 %","","  1.82 %","  4.10 %"," 29.52 %","","","   .00 %","  2.34 %"
"2020-08-20","   .00 %","   .00 %","  1.67 %"," 11.67 %","  4.72 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","   .00 %","  1.69 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.60 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.48 %","  4.10 %","  2.86 %","","","   .00 %","  2.34 %"
"2020-08-21","  6.67 %","   .00 %","  1.67 %"," 11.67 %","  2.22 %","   .00 %","  1.86 %","   .00 %"," 20.00 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %"," 10.00 %","  4.00 %","   .00 %","   .00 %","  1.82 %","   .00 %","","  3.48 %","  4.10 %","  2.86 %","",""," 20.00 %","  2.34 %"
"2020-08-22","  6.67 %"," 20.00 %","  1.67 %","  5.00 %","  2.22 %","   .00 %","  3.52 %",""," 20.00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 10.00 %","  7.33 %","   .00 %","   .00 %","  1.82 %","   .00 %","","  1.67 %","  3.84 %","  2.86 %","",""," 20.00 %","  2.97 %"
"2020-08-23","  6.67 %"," 30.00 %","   .00 %","  5.00 %","  2.22 %","   .00 %","  5.06 %","   .00 %"," 20.00 %","  1.18 %","  1.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","  3.48 %","   .00 %","","  1.67 %","  3.40 %","   .00 %","",""," 20.00 %","  2.97 %"
"2020-08-24","  6.67 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.77 %","   .00 %"," 20.00 %","  1.18 %","  1.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","  5.02 %","   .00 %","","  1.67 %","  4.40 %","   .00 %","",""," 20.00 %","  2.76 %"
"2020-08-25","  6.67 %"," 36.67 %","  1.54 %","   .00 %","   .00 %","   .00 %","  5.55 %","   .00 %","   .00 %","  2.29 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","  5.02 %","   .00 %","","   .00 %","  4.40 %","   .00 %","",""," 20.00 %","  4.01 %"
"2020-08-26","   .00 %"," 36.67 %","  1.54 %","   .00 %","   .00 %","   .00 %","  6.88 %","   .00 %","   .00 %","  2.29 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .62 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.21 %","   .00 %","","  1.54 %","  4.40 %","  7.50 %","","","   .00 %","  5.78 %"
"2020-08-27","   .00 %"," 16.67 %","  1.54 %","  8.00 %","  2.00 %","   .00 %","  4.28 %","   .00 %","   .00 %","  2.29 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","","  1.54 %","  3.22 %"," 12.95 %","","","   .00 %","  4.35 %"
"2020-08-28","   .00 %"," 11.67 %","  1.54 %"," 10.86 %","  3.82 %","   .00 %","  2.74 %","   .00 %","   .00 %","  1.11 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","","  1.54 %","  1.95 %"," 12.95 %","","","   .00 %","  4.35 %"
"2020-08-29","   .00 %"," 11.67 %","  4.40 %"," 13.36 %","  3.82 %","   .00 %","  3.27 %","   .00 %","   .00 %","  1.11 %","   .63 %"," 20.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.10 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.97 %","   .95 %"," 12.95 %","","","   .00 %","  3.56 %"
"2020-08-30","   .00 %","  5.00 %","  2.86 %"," 13.36 %","  3.82 %","   .00 %","  3.17 %","   .00 %","   .00 %","   .00 %","   .84 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.07 %","   .00 %","  7.94 %","   .00 %","  6.67 %","   .00 %","   .00 %","","  4.30 %","  1.86 %"," 12.95 %","","","   .00 %","  2.83 %"
"2020-08-31","   .00 %","  5.00 %","  2.86 %"," 13.36 %","  3.82 %","   .00 %","  1.84 %","   .00 %","   .00 %","   .00 %","   .73 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","  8.57 %","   .00 %","   .00 %","  2.59 %","   .00 %","  7.94 %","   .00 %","  6.67 %","  1.43 %","   .00 %","","  2.76 %","  2.73 %","  5.45 %","","","   .00 %","  1.58 %"
"2020-09-01","   .00 %","  5.00 %","  2.86 %","  5.36 %","  1.82 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .83 %"," 25.00 %","  7.33 %","   .00 %","   .00 %"," 10.57 %","   .00 %","   .00 %","  2.83 %","   .00 %","  7.94 %","  6.67 %","  6.67 %","  1.43 %","   .00 %","","  5.26 %","  3.56 %","   .00 %","","","   .00 %","  1.58 %"
"2020-09-02","   .00 %","   .00 %","  4.11 %","  2.50 %","  1.67 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .92 %"," 29.00 %","  7.33 %","   .00 %","   .00 %"," 10.57 %","   .00 %","   .00 %","  2.75 %","   .00 %","  7.94 %","  6.67 %","  6.67 %","  1.43 %","   .00 %","","  6.37 %","  3.41 %","  1.43 %","","","   .00 %","  1.58 %"
"2020-09-03","   .00 %","   .00 %","  2.43 %","   .00 %","  1.67 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  1.22 %","  9.00 %","  3.33 %","   .00 %","   .00 %"," 12.39 %","   .00 %","   .00 %","  2.42 %","   .00 %","  2.22 %","  6.67 %","  6.67 %","  1.43 %","   .00 %","","  4.94 %","  3.41 %","  1.43 %","","","   .00 %","  1.04 %"
"2020-09-04","   .00 %","  8.00 %","  2.43 %","   .00 %","  1.67 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","  1.00 %","  9.00 %","   .00 %","   .00 %","   .00 %"," 12.39 %","   .00 %","   .00 %","  2.64 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.43 %","   .00 %","","  3.61 %","  3.27 %","  1.43 %","","","   .00 %","   .51 %"
"2020-09-05","   .00 %"," 10.86 %","  2.43 %","   .00 %","  1.67 %","   .00 %","  3.24 %","   .00 %","   .00 %","   .00 %","   .99 %","  9.00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","  2.29 %","   .00 %","  2.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","","  3.61 %","  2.40 %","  1.43 %","","","   .00 %","   .50 %"
"2020-09-06","   .00 %"," 10.86 %","  2.43 %","   .00 %","  1.67 %","   .00 %","  2.66 %","   .00 %","   .00 %","   .00 %","  1.27 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  2.00 %","  6.67 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.11 %","  2.31 %","  1.43 %","","","   .00 %","   .99 %"
"2020-09-07","   .00 %"," 10.86 %","  2.29 %","   .00 %","   .00 %","   .00 %","  3.15 %","   .00 %","   .00 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.82 %","   .00 %","   .00 %","  1.71 %"," 11.67 %","  2.00 %","   .00 %","   .00 %","  1.33 %","   .00 %","","   .00 %","  2.22 %","   .00 %","","","   .00 %","   .99 %"
"2020-09-08","   .00 %"," 10.86 %","  1.11 %","   .00 %","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.67 %","   .00 %","   .00 %","  1.69 %"," 11.67 %","  2.00 %","  5.00 %","   .00 %","  1.33 %","   .00 %","","  3.16 %","  3.60 %","   .00 %","",""," 10.00 %","   .99 %"
"2020-09-09","   .00 %","  5.36 %","  1.11 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.21 %","   .00 %","  2.50 %","  1.88 %"," 11.67 %","  2.00 %","  5.00 %","   .00 %","  1.33 %","   .00 %","","  4.07 %","  2.83 %","   .00 %","",""," 10.00 %","   .99 %"
"2020-09-10","   .00 %","  2.50 %","  1.11 %","   .00 %","  1.54 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.21 %","   .00 %","  2.50 %","  1.84 %"," 15.67 %","   .00 %","  5.00 %","   .00 %","  2.58 %","   .00 %","","  5.81 %","  3.48 %","   .00 %","",""," 10.00 %","   .49 %"
"2020-09-11","   .00 %","  2.50 %","  1.11 %","   .00 %","  1.54 %","   .00 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.21 %","   .00 %","  2.50 %","  2.69 %"," 12.33 %","   .00 %","  9.00 %","   .00 %","  2.58 %","   .00 %","","  8.21 %","  2.74 %","  1.33 %","","   .00 %"," 10.00 %","   .00 %"
"2020-09-12","   .00 %","  4.72 %","   .00 %","   .00 %","  1.54 %","   .00 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  2.86 %","   .00 %","  6.67 %","  4.63 %","   .00 %","  4.72 %","  2.87 %","  7.33 %","   .00 %","  9.00 %","   .00 %","  2.43 %","   .00 %","","  8.21 %","  2.65 %","  1.33 %","","   .00 %"," 10.00 %","   .00 %"
"2020-09-13","   .00 %","  4.72 %","  1.05 %","   .00 %","  1.54 %","   .00 %","  3.50 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","  2.86 %","   .00 %"," 11.67 %","  2.97 %","   .00 %","  4.72 %","  3.24 %","  7.33 %","   .00 %","  5.67 %","   .00 %","  2.43 %","   .00 %","","  5.05 %","  1.27 %","  1.33 %","","   .00 %","  6.67 %","   .00 %"
"2020-09-14","   .00 %","  6.22 %","  1.05 %","   .00 %","  1.54 %","   .00 %","  5.06 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","  2.86 %","   .00 %"," 11.67 %","  2.76 %","   .00 %","  2.22 %","  2.94 %","  7.33 %","   .00 %","  7.21 %","   .00 %","  3.54 %","   .00 %","","  4.14 %","  1.27 %","  1.33 %","","   .00 %","  6.67 %","   .00 %"
"2020-09-15","   .00 %","  6.22 %","  1.05 %","   .00 %","   .00 %","   .00 %","  5.22 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","  2.86 %","   .00 %"," 11.67 %","  4.01 %","   .00 %","  2.22 %","  2.50 %","  3.33 %","   .00 %","  7.21 %","   .00 %","  2.29 %","   .00 %","","  2.40 %","  1.23 %","  2.58 %","","   .00 %"," 11.67 %","   .00 %"
"2020-09-16","   .00 %","  6.22 %","  1.05 %","   .00 %","   .00 %","   .00 %","  4.78 %","   .00 %","   .00 %","   .00 %","   .09 %","   .00 %","  2.86 %","   .00 %","  9.00 %","  4.01 %","   .00 %","  2.22 %","  1.80 %","   .00 %","   .00 %","  4.63 %","   .00 %","  2.29 %","   .00 %","","  2.14 %","  1.23 %","  4.78 %","","   .00 %"," 11.67 %","   .48 %"
"2020-09-17","   .00 %","  4.00 %","  2.05 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","  2.11 %","   .09 %","   .00 %","   .00 %","   .00 %","  9.00 %","  2.58 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","  4.63 %","   .00 %","  1.11 %","   .00 %","","  4.72 %","   .61 %","  4.78 %","","   .00 %"," 15.67 %","   .48 %"
"2020-09-18","   .00 %","  5.67 %","  1.00 %","  2.22 %","   .00 %","   .00 %","  3.34 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  3.76 %"," 10.00 %","   .00 %","  2.08 %","   .00 %","   .00 %","  4.30 %","   .00 %","  1.11 %","   .00 %","","  5.87 %","   .61 %","  4.78 %","","   .00 %","  9.00 %","   .48 %"
"2020-09-19","   .00 %","  3.21 %","  1.00 %","  6.22 %","  1.43 %","   .00 %","  2.11 %","   .00 %","   .00 %","  3.97 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.43 %"," 10.00 %","   .00 %","  1.68 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","","  6.41 %","  1.19 %","  5.78 %","","   .00 %","  9.00 %","   .48 %"
"2020-09-20","   .00 %","  4.63 %","  1.00 %","  6.22 %","  1.43 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.97 %","   .09 %","   .00 %","   .00 %","   .00 %","  7.33 %","  1.18 %"," 10.00 %","   .00 %","  1.86 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .00 %","   .00 %","","  7.46 %","   .59 %","  5.48 %","","   .00 %","  4.00 %","   .48 %"
"2020-09-21","   .00 %","  4.63 %","  1.95 %","  6.22 %","  1.43 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.97 %","   .09 %","  3.33 %","   .00 %","   .00 %","  3.33 %","  2.29 %"," 10.00 %","  4.00 %","  1.65 %","   .00 %","   .00 %","  3.76 %","  5.00 %","  1.05 %","   .00 %","","  5.32 %","   .59 %","  1.95 %","","   .00 %","  4.00 %","   .00 %"
"2020-09-22","   .00 %","  7.30 %","  2.77 %","  6.22 %","  2.76 %","   .00 %","  1.33 %","   .00 %","   .00 %","  1.86 %","   .27 %","  3.33 %","   .00 %","   .00 %","  3.33 %","  2.29 %"," 10.00 %","  4.00 %","  1.07 %","   .00 %","  3.64 %","  3.76 %","  5.00 %","  1.05 %","   .00 %","","  3.24 %","   .59 %","  1.95 %","","   .00 %","   .00 %","   .00 %"
"2020-09-23","   .00 %","  5.63 %","  3.60 %","  4.00 %","  2.76 %","   .00 %","  1.31 %","   .00 %"," 10.00 %","   .91 %","   .27 %","  3.33 %","   .00 %","   .00 %","  3.33 %","  2.16 %","   .00 %","  4.00 %","  1.22 %","   .00 %","  5.17 %","  4.65 %","  5.00 %","  2.05 %","   .00 %","","  3.07 %","   .59 %","  1.95 %","","   .00 %","   .00 %","   .00 %"
"2020-09-24","   .00 %","  5.27 %","  3.60 %","   .00 %","  1.33 %","   .00 %","   .97 %","   .00 %"," 10.00 %","   .00 %","   .27 %","  3.33 %","   .00 %","   .00 %","  3.33 %","  2.16 %","  6.67 %","  4.00 %","  2.05 %","   .00 %","  5.17 %","  5.65 %","  5.00 %","  3.01 %","   .00 %","","  4.39 %","   .57 %","   .95 %","","   .00 %","  3.33 %","   .00 %"
"2020-09-25","  5.00 %","  4.95 %","  3.60 %","   .00 %","  1.33 %","   .00 %","   .63 %","   .00 %"," 10.00 %","   .00 %","   .18 %","  3.33 %","   .00 %","   .00 %","   .00 %","  3.16 %","  9.17 %","  4.00 %","  2.51 %","   .00 %","  5.17 %","  6.30 %","  5.00 %","  3.01 %","   .00 %","","  4.61 %","  1.13 %","   .00 %","","   .00 %","  3.33 %","   .00 %"
"2020-09-26","  5.00 %","  6.01 %","  3.45 %","   .00 %","  1.33 %","   .00 %","   .94 %","   .00 %"," 10.00 %","   .00 %","   .18 %","  2.86 %","  2.50 %","   .00 %","   .00 %","  2.05 %","  9.17 %","   .00 %","  2.96 %","  8.57 %","  5.17 %","  6.00 %","   .00 %","  1.95 %","   .00 %","","  5.81 %","  1.13 %","   .00 %","","   .00 %","  3.33 %","   .00 %"
"2020-09-27","  5.00 %","  4.34 %","  1.63 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %"," 16.67 %","   .87 %","   .00 %","  2.86 %","  6.94 %","   .00 %","   .00 %","  2.05 %"," 13.61 %","   .00 %","  3.23 %","  8.57 %","  1.54 %","  6.00 %","   .00 %","  1.95 %","   .00 %","","  5.31 %","  1.13 %","   .00 %","","   .00 %","  6.19 %","   .00 %"
