"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-05-14","  2.02 %","   .00 %","   .00 %","",""," 50.00 %","   .20 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .73 %","   .00 %","  6.67 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  7.41 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %"," 11.76 %","   .00 %","","   .00 %","  6.43 %","   .00 %","   .00 %"," 62.50 %"
"2020-05-15","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","  1.84 %","   .00 %","  7.69 %","","","   .00 %","   .20 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .36 %","   .00 %"," 12.50 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 13.64 %","   .00 %"," 40.00 %","  9.20 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %","  5.26 %","   .00 %","","   .00 %","  6.71 %","   .00 %","   .00 %"," 76.92 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .91 %","   .00 %"," 14.29 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.56 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  7.37 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","  2.52 %","   .00 %","   .00 %"," 30.43 %"
"2020-05-19","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","  1.54 %","   .00 %","   .00 %","","","   .00 %","   .20 %","","   .00 %"," -3.03 %","   .00 %","","   .00 %","  1.08 %","   .00 %","  5.26 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.54 %","   .00 %","   .00 %","  7.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %"," 33.33 %","  2.53 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  4.29 %","   .00 %","   .00 %","  6.67 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-22","   .25 %","   .00 %","  6.25 %","","","   .00 %","   .20 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.43 %","   .00 %"," 10.00 %","","","   .00 %","   .00 %","","   .00 %","  6.25 %"," 20.69 %","   .00 %","   .00 %"," 24.55 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  3.45 %","   .00 %"," 30.00 %","   .00 %","","   .00 %","  4.55 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.25 %"
"2020-05-23","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-24","   .25 %","   .00 %","  5.88 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 27.27 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %","  5.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.54 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-26","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-27","   .25 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  3.12 %","   .00 %","","   .00 %","  1.06 %","   .00 %"," 75.00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","  6.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  5.00 %"," 37.93 %","  1.23 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  3.94 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","   .63 %","   .00 %"," 20.00 %",""," ##.## %","   .00 %","   .39 %","","   .00 %"," 12.12 %","   .00 %","","   .00 %","  2.44 %","   .00 %"," 14.29 %","","","   .00 %","   .00 %","","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","  4.55 %","  1.52 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %"," 12.50 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  3.54 %","   .00 %","   .00 %","  5.88 %"
"2020-05-29","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-30","   .25 %","   .00 %"," 12.50 %","","-11.11 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","","   .00 %","  2.04 %","   .00 %"," 10.71 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","  2.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","","   .00 %","  1.46 %","-##.## %","   .00 %","  5.56 %"
"2020-05-31","   .87 %","   .00 %","  3.70 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 27.03 %","   .00 %","","   .00 %","  1.00 %","   .00 %","  1.61 %","","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.42 %","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %"
"2020-06-01","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-02","   .74 %","   .00 %"," 21.43 %",""," 50.00 %"," 33.33 %","   .00 %","","   .00 %","  8.51 %","   .00 %","","   .00 %","  2.31 %","   .00 %"," 34.92 %","","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  4.26 %","   .00 %","   .00 %","  3.55 %","  7.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.00 %","   .00 %","","   .00 %","   .00 %"," 20.00 %","","   .00 %","  2.15 %","   .00 %","   .00 %"," 13.16 %"
"2020-06-03","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","   .61 %","   .00 %","  8.82 %",""," 16.67 %"," 37.50 %","   .39 %","","   .00 %","  9.80 %","   .00 %","","   .00 %","  1.61 %"," ##.## %","  4.71 %","","","   .00 %","  3.23 %","   .00 %"," 33.33 %","   .00 %","  2.04 %","   .00 %"," 28.57 %","  2.86 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.05 %","  5.17 %","  1.22 %","","   .00 %","  8.70 %","   .00 %","","   .00 %","   .93 %","   .00 %","   .00 %","  2.33 %"
"2020-06-05","  1.22 %","   .00 %"," 21.62 %",""," 21.43 %"," 81.82 %","   .00 %","","   .00 %","  7.14 %","   .00 %","","   .00 %","  6.67 %","   .00 %"," 22.47 %","","","   .00 %","   .00 %","-11.11 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  7.78 %","  9.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %"," 16.39 %","   .00 %","","   .00 %","  4.00 %"," 16.67 %","","   .00 %","  1.16 %","   .00 %","   .00 %","  4.55 %"
"2020-06-06","   .60 %","   .00 %","  4.44 %","","  5.88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.19 %","   .00 %","  2.75 %","","","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  1.41 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.83 %","   .00 %","   .00 %","   .00 %"
"2020-06-07","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","   .72 %","   .00 %","  4.26 %","","   .00 %"," 10.00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","","   .00 %","  1.47 %","   .00 %","  4.46 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","  2.06 %","  3.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  2.47 %","   .00 %"," 50.00 %","   .00 %"
"2020-06-09","   .47 %","   .00 %","   .00 %","","   .00 %","  4.55 %","   .00 %",""," 16.67 %","  6.25 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .85 %","","","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","  7.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","","   .00 %","   .00 %"," 28.57 %","","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %"
"2020-06-10","   .71 %","   .00 %","  6.12 %","","  5.56 %","   .00 %","   .19 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.74 %","   .00 %","  4.24 %","","","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  1.20 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.30 %","   .00 %","   .00 %","  6.52 %"
"2020-06-11","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-12","  2.69 %"," 33.33 %"," 13.46 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  7.35 %","   .00 %","","   .00 %","  1.42 %","   .00 %","  6.50 %","","","   .00 %","  3.03 %"," 20.00 %","   .00 %","   .00 %","  1.75 %","   .00 %"," 11.11 %","  1.49 %","  7.69 %","   .00 %","   .00 %","   .00 %","  2.94 %","  7.41 %"," 15.29 %","   .00 %","","   .00 %","  3.85 %","   .00 %","","   .00 %","  2.35 %","   .00 %","   .00 %","  2.04 %"
"2020-06-13","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-14","  1.71 %","   .00 %","  6.78 %","","   .00 %","  4.35 %","   .00 %","","   .00 %","  8.22 %","   .00 %","","   .00 %","   .00 %"," 66.67 %","  3.82 %","","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  1.72 %","   .00 %"," 20.00 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  -.21 %","   .00 %","   .00 %"," 10.00 %"
"2020-06-15","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-16","  2.58 %"," 50.00 %","  1.59 %",""," -5.26 %","  4.17 %","   .00 %","","   .00 %","  8.86 %","   .00 %","","   .00 %","  1.12 %","   .00 %","  5.15 %","","","   .00 %","  2.94 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","  3.06 %"," 14.29 %"," ##.## %","   .00 %","   .00 %","   .00 %","  1.98 %","   .00 %",""," 12.50 %","  3.70 %","   .00 %","","   .00 %","   .84 %","   .00 %","   .00 %","  3.64 %"
"2020-06-17","  7.76 %"," 50.00 %","  7.81 %",""," 11.11 %","  4.00 %","   .00 %",""," 42.86 %","  4.65 %","   .00 %","","   .00 %","  2.50 %"," 20.00 %","  6.29 %","","","   .00 %","  5.71 %"," 13.33 %","   .00 %","   .00 %","  1.69 %","   .00 %"," -8.33 %","  2.88 %","  3.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  5.83 %","   .00 %",""," ##.## %","  7.14 %","   .00 %","","  9.09 %","  3.31 %","   .00 %","   .00 %"," 22.81 %"
"2020-06-18","  5.78 %","   .00 %","  7.25 %","","   .00 %","  3.85 %","   .39 %","","   .00 %","  1.11 %","   .00 %","","   .00 %","  1.90 %"," 33.33 %","  3.95 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.67 %","   .00 %",""," 11.11 %","  6.67 %"," 55.56 %","","   .00 %","  1.00 %","   .00 %","   .00 %"," 11.43 %"
"2020-06-19","  5.47 %","   .00 %","  4.05 %","","  5.00 %","   .00 %","   .19 %",""," 10.00 %","   .00 %","   .00 %","","   .00 %","  7.18 %","   .00 %","  3.16 %","","","   .00 %","  2.70 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %",""," 10.00 %"," 25.00 %","   .00 %",""," 16.67 %","   .60 %","   .00 %","   .00 %","  7.69 %"
"2020-06-20","  6.00 %","   .00 %","  2.60 %","","   .00 %"," 11.11 %","   .19 %","","  9.09 %","  2.20 %","   .00 %","","   .00 %","  7.44 %","   .00 %","  2.45 %","","","   .00 %","  2.63 %","  5.56 %","   .00 %","  5.88 %","  1.67 %","   .00 %","  9.09 %","   .00 %","  6.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 22.73 %","  7.50 %","   .00 %","","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-22"," 12.09 %"," 11.11 %","  3.80 %","","   .00 %","  6.67 %","   .19 %",""," 25.00 %","  2.15 %","   .00 %","","   .00 %","  8.55 %","   .00 %","  3.59 %","","","   .00 %","  7.69 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %"," 25.00 %","  4.17 %","  5.74 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  3.33 %","  7.83 %","  5.95 %","","  3.70 %","   .00 %"," 14.29 %","","   .00 %","  1.37 %","-##.## %","   .00 %","  5.95 %"
"2020-06-23","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-24","  5.81 %","   .00 %","  2.44 %","","   .00 %","   .00 %","   .58 %","","   .00 %","  1.05 %","   .00 %","","   .00 %","  5.11 %","   .00 %","  2.89 %","","","   .00 %","  2.38 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .89 %","  3.88 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  4.84 %","  1.12 %","","  7.14 %"," 11.63 %","   .00 %","","   .00 %","   .77 %","   .00 %","   .00 %","  7.87 %"
"2020-06-25"," 14.61 %","   .00 %","  4.76 %","","   .00 %","  3.12 %","   .96 %","   .00 %"," 60.00 %"," 10.42 %","   .00 %","","   .00 %"," 21.66 %"," 12.50 %","  8.43 %","",""," 50.00 %","  9.30 %","  5.00 %","   .00 %","  5.26 %","  1.64 %","   .00 %","   .00 %","  1.76 %"," 27.61 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","  1.11 %",""," 10.00 %"," 52.08 %","   .00 %","","   .00 %","  3.45 %","   .00 %"," 66.67 %","  1.04 %"
"2020-06-26","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-27"," 16.15 %","   .00 %","  7.95 %","","   .00 %","  9.09 %","   .19 %"," ##.## %","   .00 %","   .94 %","   .00 %","","   .00 %"," 15.14 %"," 11.11 %","  8.29 %","","   .00 %","   .00 %"," 10.64 %","  9.52 %"," 25.00 %","  5.00 %","   .00 %","   .00 %"," 12.50 %","   .43 %","  9.36 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.45 %"," 10.87 %","  2.20 %","","  3.03 %"," 12.33 %","   .00 %",""," 14.29 %","  2.04 %","   .00 %"," ##.## %","  1.03 %"
"2020-06-28","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-29"," 10.81 %","   .00 %","   .00 %","","   .00 %","  2.78 %","   .57 %"," ##.## %"," 29.17 %","  5.61 %","   .00 %","","   .00 %"," 10.26 %","   .00 %","  9.09 %","","   .00 %"," 33.33 %","  3.85 %","  8.70 %"," 20.00 %","  9.52 %","  3.23 %"," 33.33 %","   .00 %","  2.16 %"," 25.13 %"," 27.27 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 14.38 %","  2.15 %",""," 17.65 %","  8.54 %","   .00 %","","   .00 %","  2.72 %","-##.## %","   .00 %","  2.04 %"
"2020-06-30","  6.32 %"," 10.00 %","  7.37 %","   .00 %","   .00 %","  8.11 %","   .56 %","   .00 %","  3.23 %","  1.77 %","   .00 %","","   .00 %"," 12.19 %"," 10.00 %","  5.26 %","","   .00 %","   .00 %"," 11.11 %","   .00 %"," 16.67 %"," 13.04 %","  1.56 %","   .00 %","   .00 %","   .84 %"," 11.54 %"," 42.86 %","   .00 %","   .00 %","   .00 %"," -2.78 %","  5.71 %","  1.05 %","   .00 %","  2.50 %"," 14.61 %","  6.25 %","","  6.25 %","  5.83 %","   .00 %"," 18.18 %","  2.00 %"
"2020-07-01","  5.49 %","   .00 %","  1.96 %"," ##.## %","   .00 %","  7.50 %","   .00 %","   .00 %","  3.12 %","  1.74 %","   .00 %","","   .00 %","  5.14 %","   .00 %","  3.33 %","","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  1.67 %","  9.58 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","  1.04 %"," 50.00 %","   .00 %","  8.82 %","   .00 %",""," 17.65 %","  2.50 %","   .00 %","  7.69 %","  4.90 %"
"2020-07-02","  2.10 %","   .00 %","   .96 %","   .00 %","   .00 %","  6.98 %","   .56 %","   .00 %","  3.03 %","  1.71 %","   .00 %","","   .00 %","  8.89 %","   .00 %","  4.84 %",""," ##.## %","   .00 %","  3.28 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .41 %","  5.59 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.91 %","  1.03 %","   .00 %","  2.44 %","  3.60 %","   .00 %",""," 10.00 %","  4.56 %","   .00 %","   .00 %","   .93 %"
"2020-07-03","  7.32 %","   .00 %","  6.67 %","   .00 %","   .00 %","  4.35 %","   .19 %","   .00 %","  5.88 %","  1.68 %","   .00 %","","   .00 %"," 11.43 %","   .00 %","   .77 %","","   .00 %","   .00 %","  1.59 %","  4.00 %","   .00 %"," 21.43 %","  1.54 %","   .00 %","  5.56 %","   .82 %"," 18.21 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %"," 33.33 %","  4.76 %","  6.09 %","   .00 %","   .00 %","   .00 %","  2.18 %"," ##.## %"," 14.29 %","  4.63 %"
"2020-07-04","  4.95 %","   .00 %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","  5.56 %","  8.26 %","   .00 %","","   .00 %"," 14.74 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.85 %"," 14.29 %"," 14.71 %","   .00 %","   .00 %","   .00 %","   .41 %"," 12.32 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .50 %","   .00 %","   .00 %"," 13.64 %","  7.38 %","   .00 %"," ##.## %","   .00 %","   .91 %","-50.00 %","  6.25 %","   .88 %"
