"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2021-01-11","","12","","4","14","0","15","0","1","2","2","0","0","0","","4","1","","10","1","71","1","","0","5","1"
"2021-01-12","","8","2","2","23","0","18","0","0","0","3","0","0","","4","1","2","","2","5","52","","","1","1","3"
"2021-01-13","","7","1","3","9","1","15","0","","","3","12","2","2","1","6","0","","7","1","77","","","2","0","3"
"2021-01-14","","6","1","2","9","0","27","3","","2","1","0","1","3","2","5","1","","0","2","77","","","0","1","1"
"2021-01-15","","6","1","","7","1","17","1","","1","4","6","","","0","1","2","","11","0","33","","","1","0","4"
"2021-01-16","","1","","","10","1","15","0","0","","1","0","2","","1","2","5","","4","2","71","","","0","2","2"
"2021-01-17","","5","","","0","","12","1","0","3","","2","","0","0","2","","","0","1","60","","","0","","1"
"2021-01-18","","2","3","","8","","17","3","","1","3","1","1","0","","2","7","","4","1","44","0","","1","1","1"
"2021-01-19","","9","2","","15","","5","","","","4","2","0","2","1","1","3","","2","0","53","","","0","1","1"
"2021-01-20","","4","","","5","2","17","3","0","5","","2","1","","0","1","0","","7","1","65","1","","0","7","4"
"2021-01-21","","5","2","","2","1","5","1","","1","2","1","","","1","2","0","","4","1","35","0","","0","1","3"
"2021-01-22","","1","","1","2","0","8","0","0","2","5","0","","","","3","2","","0","2","48","","","","0","1"
"2021-01-23","","1","","","5","","4","","","0","2","1","1","0","","1","","","1","4","55","","","2","0","1"
"2021-01-24","","3","1","","1","","6","1","","0","0","1","","","1","","","","0","0","40","","","","","0"
"2021-01-25","","1","","","6","0","7","0","","0","","1","1","","1","1","0","","2","1","43","1","","1","2","6"
"2021-01-26","","2","","","2","","5","0","","0","","","","","","","","","","0","53","","","","3",""
"2021-01-27","","2","","1","7","","11","1","0","0","1","0","","2","3","0","0","","3","1","38","","","","0","0"
"2021-01-28","","1","","0","1","1","7","1","","","2","1","1","","2","","0","","1","1","43","","","0","","0"
"2021-01-29","","1","0","0","2","","2","","","0","2","1","","","0","1","0","","1","0","33","2","","","","0"
"2021-01-30","","2","1","0","5","0","3","0","","3","","0","0","1","","1","","","","0","31","1","","","0","1"
"2021-01-31","","3","","0","6","","8","","","","1","1","","1","","","","","","0","21","","","","",""
"2021-02-01","","5","","","3","0","10","2","","","2","1","","","0","","","","0","0","19","","","","0",""
"2021-02-02","","5","","1","6","","4","","0","1","2","1","","1","1","1","","","3","0","30","0","","0","1","2"
"2021-02-03","","3","2","2","3","","8","1","","","3","0","","","","0","","","2","1","20","","","","","1"
"2021-02-04","","2","","0","3","3","9","1","","","1","0","","","2","2","","1","","1","33","","","","0","0"
"2021-02-05","","2","","1","3","1","3","0","","","","","1","0","1","","","","","0","26","","","3","",""
"2021-02-06","","1","0","0","0","7","6","0","","","","1","","","1","0","","","","","25","","","","0",""
"2021-02-07","","2","","1","0","1","10","","","","","","1","","1","","","0","","","22","","","","",""
"2021-02-08","","1","","2","2","1","16","","","0","1","","0","0","2","","","","","","12","1","","","","0"
"2021-02-09","","3","","0","5","1","3","","","","1","","0","","1","","","","0","","45","1","","","1","0"
"2021-02-10","","3","1","0","2","1","2","1","","","4","1","","","1","1","","","0","2","24","0","","","2","0"
"2021-02-11","","0","","1","5","","10","0","","","","0","","","0","3","","","","","24","","","","2",""
"2021-02-12","","0","","1","2","1","8","0","","","0","","2","2","","4","","","","0","13","","","","2","1"
"2021-02-13","","0","","3","1","","10","","","","","","","1","","1","","","","1","24","","","","",""
"2021-02-14","","0","","3","1","","10","","","","","","","1","","1","","","","1","24","","","","",""
"2021-02-15","","0","0","1","3","1","5","","","","2","0","","","3","","","","","0","22","1","","","0",""
"2021-02-16","","2","","0","5","0","1","","","","1","","","1","0","-1","","","","","18","","","5","","0"
"2021-02-17","","2","","10","","","7","","","1","","","","","","","","","","1","23","","","","0",""
"2021-02-18","","2","","0","0","","10","","","","","","","","0","","","","0","","26","","","1","",""
"2021-02-19","","1","","1","1","1","17","","","","","0","","","0","1","1","","0","","28","0","","","","0"
"2021-02-20","","0","","","6","1","7","","","","1","0","","0","","1","","","","0","21","","","","0",""
"2021-02-21","","0","","1","0","","6","","0","","","","","","0","","","","","","21","","","3","",""
"2021-02-22","","0","","1","0","0","4","","","","1","","","","0","0","5","","","0","27","","","","","3"
"2021-02-23","","2","0","0","1","0","9","","","0","1","","1","1","","","","","","1","33","","","","1",""
"2021-02-24","","1","","2","","0","6","","","1","2","","","","0","0","","","","0","19","","","0","1",""
"2021-02-25","","2","1","2","","1","13","","","","","","","2","","1","","","","1","47","","","6","",""
"2021-02-26","","0","","3","5","","20","0","1","","2","","","1","","1","","","","","34","1","","","","0"
"2021-02-27","","3","1","1","","","1","","","","","2","0","","","","","","","","33","0","","1","",""
"2021-02-28","","2","1","2","0","","5","0","","","2","2","","3","1","","","","","2","23","","","1","",""
"2021-03-01","","2","","1","3","","2","","","","1","","1","","1","1","0","","","0","22","","","","1","2"
"2021-03-02","","4","","1","","1","7","","","","2","","3","","2","","","","","","28","","","2","1",""
"2021-03-03","","1","0","1","0","0","5","","0","","","","","0","","","1","","","1","22","","","","",""
"2021-03-04","","1","1","2","2","0","16","","","","1","1","","","","","","","","4","31","1","","","","1"
"2021-03-05","","4","","2","1","","4","","","0","1","2","","","","","","","","1","28","1","","","",""
"2021-03-06","","4","","1","3","","2","","","","","0","","","1","0","0","","","3","28","","","0","0","2"
"2021-03-07","","2","","2","1","","7","","","","","","","0","","","","","","1","29","","","","","0"
"2021-03-08","","1","","1","1","0","16","","","","","","1","","0","","","","","1","31","","","","1",""
"2021-03-09","","4","","","6","2","12","","","","0","2","","","","0","","","","2","31","","","1","2",""
"2021-03-10","","7","","","3","","15","","","","2","","","","0","0","","","","","35","","","","",""
"2021-03-11","","0","","","1","","2","","","","1","0","","","0","1","1","","","0","25","","","","","0"
"2021-03-12","","4","0","0","4","0","6","","","1","1","1","0","","","2","","","","6","30","","","","2",""
"2021-03-13","","2","","2","2","1","9","","","","2","","","","1","2","1","","","","20","","","","1",""
"2021-03-14","","1","1","","2","1","11","","","","4","","","","1","1","","2","","1","36","","","","",""
"2021-03-15","","3","","1","1","1","11","1","","","","0","","","","","0","","","0","48","1","","0","",""
"2021-03-16","","3","","","0","2","18","1","2","","2","0","","","0","","","","","0","45","1","","0","2","0"
"2021-03-17","","5","","0","3","0","17","","0","","5","","0","","","1","1","","","","45","","","1","","4"
"2021-03-18","","8","0","1","0","1","24","","","","1","1","","","3","","1","","","8","38","1","","","0","10"
"2021-03-19","","10","","0","6","0","24","0","","5","3","3","","1","","1","","1","","8","39","2","","","2",""
"2021-03-20","","5","","4","8","3","27","","","","5","0","","6","","5","","","","0","57","1","","","","2"
"2021-03-21","","3","","","10","1","14","","","1","","3","","","2","","0","","","","48","1","","","",""
"2021-03-22","","2","0","4","9","","28","","","0","6","1","2","1","1","2","0","","","2","46","2","","3","0","1"
"2021-03-23","","7","","4","3","5","27","","","1","7","2","1","1","3","0","1","","","5","47","12","","","2","2"
"2021-03-24","","9","","1","3","5","34","0","1","1","5","3","1","4","1","2","3","3","","1","93","13","","6","","5"
"2021-03-25","","11","","5","12","11","22","","","3","6","1","1","","3","","2","1","","11","170","10","","7","0","2"
"2021-03-26","","15","9","13","13","4","20","1","4","4","7","1","1","","3","3","1","10","","3","179","13","","3","","1"
"2021-03-27","","0","3","9","19","8","35","","","5","9","5","1","6","8","6","4","1","","2","187","9","","0","2","5"
"2021-03-28","","15","","8","10","4","40","1","","","4","3","3","1","9","2","3","10","1","3","182","13","","","1","1"
"2021-03-29","","5","","1","8","2","50","","","4","","2","1","","1","","","1","","1","62","9","","","6","2"
"2021-03-30","","12","","6","8","1","34","2","","11","16","1","10","6","21","1","6","","4","3","262","9","","","1","4"
"2021-03-31","","11","3","13","8","19","121","","7","12","13","15","2","5","16","3","6","11","2","18","351","15","","7","27","8"
"2021-04-01","","27","2","22","31","17","71","3","10","3","14","15","6","5","20","1","4","21","2","12","369","19","","","5","11"
"2021-04-02","","29","","9","33","32","93","2","6","5","18","11","7","10","9","5","3","24","1","5","368","16","","","2","6"
"2021-04-03","","29","4","8","26","23","101","0","4","11","20","32","21","13","14","7","6","18","3","20","472","11","","5","9","16"
"2021-04-04","","48","1","8","27","43","94","3","5","4","7","1","19","13","15","3","3","1","3","8","446","17","","-1","11","8"
"2021-04-05","","52","3","26","24","56","99","9","8","6","23","13","22","8","20","20","15","18","2","35","569","30","","","11","17"
