"date","Andhra Pradesh/Anantapur","Andhra Pradesh/Chittoor","Andhra Pradesh/East Godavari","Andhra Pradesh/Foreign Evacuees","Andhra Pradesh/Guntur","Andhra Pradesh/Krishna","Andhra Pradesh/Kurnool","Andhra Pradesh/Other State","Andhra Pradesh/Prakasam","Andhra Pradesh/S.P.S. Nellore","Andhra Pradesh/Srikakulam","Andhra Pradesh/Visakhapatnam","Andhra Pradesh/Vizianagaram","Andhra Pradesh/West Godavari","Andhra Pradesh/Y.S.R. Kadapa"
"2020-06-20","2","5","5","","3","25","24","","2","2","","1","","",""
"2020-06-21","2","6","5","","3","28","25","","2","2","","1","","",""
"2020-06-22","3","6","5","","3","29","26","","2","2","","2","","1",""
"2020-06-23","3","6","5","","4","32","29","","2","2","1","2","","1","1"
"2020-06-24","3","6","5","","6","35","33","","2","2","2","2","","1","1"
"2020-06-25","3","6","6","","8","37","35","","2","2","2","2","","1","1"
"2020-06-26","3","6","6","","9","41","39","","2","2","2","3","","1","1"
"2020-06-27","3","6","7","","9","45","43","","2","2","2","3","1","2","1"
"2020-06-28","3","6","7","","9","50","49","","2","2","2","3","1","3","1"
"2020-06-29","3","6","7","","9","52","54","","2","4","","3","2","4","1"
"2020-06-30","4","6","7","","10","55","56","","2","4","2","3","2","4","1"
"2020-07-01","4","6","7","","10","58","59","","2","4","2","3","2","4","1"
"2020-07-02","5","6","7","","11","59","60","","2","4","3","3","2","4","1"
"2020-07-03","5","8","8","","11","60","64","","2","4","3","3","2","4","1"
"2020-07-04","5","10","8","","11","60","67","","2","4","6","5","3","4","2"
"2020-07-05","8","12","8","","11","61","72","","2","4","6","6","3","4","4"
"2020-07-06","9","13","8","","12","62","72","","2","4","8","7","3","4","4"
"2020-07-07","12","15","8","","12","62","76","","3","4","8","9","3","5","4"
"2020-07-08","14","16","8","","13","64","79","","3","4","8","10","3","7","4"
"2020-07-09","16","17","8","","16","65","82","","5","4","8","10","3","8","4"
"2020-07-10","18","19","8","","18","67","84","","5","5","9","11","4","9","4"
"2020-07-11","19","19","8","","21","69","88","","5","7","9","12","7","9","5"
"2020-07-12","20","21","8","","21","72","92","","5","8","13","15","7","10","5"
"2020-07-13","26","24","12","","24","75","96","","8","10","14","16","8","14","7"
"2020-07-14","36","29","17","","24","75","99","","11","10","14","18","9","23","12"
"2020-07-15","45","33","21","","24","77","104","","13","11","15","22","10","32","14"
"2020-07-16","48","38","29","","27","77","105","","21","14","16","25","11","32","18"
"2020-07-17","54","43","34","","31","78","107","","26","16","16","28","13","36","21"
"2020-07-18","61","44","46","","39","86","107","","30","19","16","30","14","41","22"
"2020-07-19","64","46","56","","41","93","114","","34","19","24","37","17","41","25"
"2020-07-20","70","51","65","","50","100","117","","34","19","29","42","18","44","26"
"2020-07-21","76","59","75","","55","100","121","","39","19","36","51","19","50","27"
"2020-07-22","76","64","82","","70","110","126","","42","20","39","54","23","58","28"
"2020-07-23","77","67","96","","77","116","133","","45","20","45","59","28","61","29"
"2020-07-24","77","68","107","","80","125","141","","46","20","52","62","29","66","29"
"2020-07-25","77","73","113","","89","131","147","","47","21","55","65","33","74","29"
"2020-07-26","79","77","122","","90","136","153","","48","26","60","73","36","79","31"
"2020-07-27","82","84","129","","90","141","155","","49","26","62","81","40","88","32"
"2020-07-28","85","89","134","","101","145","165","","49","30","63","90","44","89","33"
"2020-07-29","93","95","148","","104","149","170","","53","35","65","92","51","91","36"
"2020-07-30","101","101","157","","113","152","178","","57","36","66","100","55","92","42"
"2020-07-31","110","108","164","","126","153","186","","63","40","70","105","56","94","43"
"2020-08-01","116","114","172","","133","156","192","","65","42","74","113","58","97","44"
"2020-08-02","118","117","179","","141","167","198","","69","48","79","120","61","99","47"
"2020-08-03","120","120","181","","143","170","201","","77","55","86","129","65","110","49"
"2020-08-04","126","127","188","","155","179","209","","78","62","92","131","66","111","49"
"2020-08-05","128","135","195","","171","184","212","","80","66","102","143","69","114","51"
"2020-08-06","138","143","205","","180","190","214","","86","72","104","147","72","117","54"
"2020-08-07","147","153","212","","189","196","219","","93","81","107","152","75","126","61"
"2020-08-08","158","161","218","","203","200","229","","100","89","114","157","80","136","63"
"2020-08-09","166","171","224","","215","204","236","","111","93","122","163","83","146","71"
"2020-08-10","171","177","228","","225","204","242","","122","98","129","168","88","155","78"
"2020-08-11","184","189","233","","234","207","245","","129","103","135","175","93","161","84"
"2020-08-12","191","199","238","","247","209","249","","140","113","144","181","98","165","91"
"2020-08-13","199","205","248","","257","210","255","","146","119","150","187","103","170","98"
"2020-08-14","205","215","258","","267","212","267","","152","129","156","193","106","180","104"
"2020-08-15","212","225","266","","276","215","274","","157","135","161","199","112","188","111"
"2020-08-16","220","235","276","","282","218","283","","161","144","165","206","116","196","117"
"2020-08-17","225","243","286","","289","221","288","","174","146","171","211","121","202","124"
"2020-08-18","234","257","290","","298","224","297","","185","153","176","216","126","208","125"
"2020-08-19","242","272","295","","305","227","299","","191","168","182","221","131","213","129"
"2020-08-20","250","288","303","","311","229","305","","202","177","187","227","134","221","136"
"2020-08-21","258","304","314","","314","232","308","","206","189","192","233","134","234","143"
"2020-08-22","269","317","322","","320","235","316","","214","199","197","239","137","242","151"
"2020-08-23","272","328","326","","323","238","326","","223","215","203","244","139","255","159"
"2020-08-24","278","336","335","","332","243","328","","233","225","210","251","143","256","167"
"2020-08-25","289","352","343","","338","247","328","","243","231","216","257","144","264","177"
"2020-08-26","295","360","354","","342","252","333","","252","236","220","262","149","270","185"
"2020-08-27","301","369","364","","347","256","346","","258","247","224","268","153","277","192"
"2020-08-28","306","379","370","","351","261","352","","266","255","229","274","154","285","201"
"2020-08-29","312","394","378","","357","263","358","","271","266","233","279","158","293","203"
"2020-08-30","319","406","384","","361","268","363","","275","280","239","283","163","300","212"
"2020-08-31","326","415","391","","368","270","369","","284","292","243","289","164","307","220"
"2020-09-01","333","429","401","","375","274","373","","287","298","247","296","166","318","225"
"2020-09-02","337","439","405","","379","280","374","","295","309","251","302","169","327","227"
"2020-09-03","344","448","415","","388","287","378","","298","315","255","304","171","334","232"
"2020-09-04","347","457","421","","396","292","380","","307","323","259","310","173","340","240"
"2020-09-05","355","464","422","","403","296","382","","312","336","261","315","179","348","243"
"2020-09-06","363","473","427","","411","300","386","","320","340","263","320","180","353","250"
"2020-09-07","367","481","430","","420","305","390","","330","345","267","324","180","360","257"
"2020-09-08","375","489","435","","430","310","392","","337","351","270","330","181","365","264"
"2020-09-09","381","495","437","","436","315","397","","344","358","275","337","184","371","273"
"2020-09-10","387","504","442","","438","322","397","","351","367","279","341","185","376","282"
"2020-09-11","393","512","446","","445","329","398","","359","375","282","347","190","381","291"
"2020-09-12","396","520","449","","451","334","403","","367","382","284","352","192","385","300"
"2020-09-13","403","525","454","","455","339","408","","374","389","286","358","196","388","306"
"2020-09-14","410","534","458","","457","343","413","","379","392","290","363","200","392","310"
"2020-09-15","416","543","464","","461","349","416","","389","396","293","368","204","396","315"
"2020-09-16","421","552","467","","467","354","420","","395","403","298","370","206","401","320"
"2020-09-17","425","564","472","","473","359","426","","405","409","300","374","207","405","327"
"2020-09-18","430","571","478","","479","366","428","","408","414","305","380","210","409","335"
"2020-09-19","435","580","481","","484","373","431","","412","418","308","384","211","414","340"
"2020-09-20","442","587","485","","486","381","435","","418","420","311","390","213","417","343"
"2020-09-21","447","594","489","","490","390","438","","420","424","312","396","213","421","345"
"2020-09-22","453","602","493","","493","395","442","","425","427","313","402","213","424","348"
"2020-09-23","456","609","497","","495","400","444","","432","430","314","406","213","428","351"
"2020-09-24","462","617","501","","501","405","447","","437","431","315","411","215","431","354"
"2020-09-25","468","625","503","","503","410","449","","445","434","316","414","215","436","357"
"2020-09-26","470","633","507","","506","416","450","","455","437","318","419","216","440","365"
"2020-09-27","473","635","511","","511","422","453","","463","440","318","422","217","444","368"
"2020-09-28","475","641","515","","515","427","453","","470","441","318","424","217","447","371"
"2020-09-29","479","647","519","","519","427","453","","478","443","320","427","217","449","371"
"2020-09-30","483","655","524","","523","432","455","","484","444","320","432","218","453","374"
"2020-10-01","487","662","528","","526","438","455","","489","445","321","437","218","455","377"
"2020-10-02","491","665","532","","528","444","458","","491","445","322","440","218","457","378"
"2020-10-03","493","670","537","","532","450","460","","495","448","324","444","219","458","380"
"2020-10-04","498","675","541","","536","456","461","","498","452","326","447","220","460","380"
"2020-10-05","502","680","544","","538","463","461","","500","454","327","451","221","462","385"
"2020-10-06","505","683","548","","540","469","461","","505","456","327","455","222","464","386"
"2020-10-07","509","687","553","","543","473","463","","506","459","327","459","222","466","388"
