"date","Illinois/Adams","Illinois/Alexander","Illinois/Bond","Illinois/Boone","Illinois/Brown","Illinois/Bureau","Illinois/Calhoun","Illinois/Carroll","Illinois/Cass","Illinois/Champaign","Illinois/Christian","Illinois/Clark","Illinois/Clay","Illinois/Clinton","Illinois/Coles","Illinois/Cook","Illinois/Crawford","Illinois/Cumberland","Illinois/De Witt","Illinois/DeKalb","Illinois/Douglas","Illinois/DuPage","Illinois/Edgar","Illinois/Edwards","Illinois/Effingham","Illinois/Fayette","Illinois/Ford","Illinois/Franklin","Illinois/Fulton","Illinois/Gallatin","Illinois/Greene","Illinois/Grundy","Illinois/Hamilton","Illinois/Hancock","Illinois/Hardin","Illinois/Henderson","Illinois/Henry","Illinois/Iroquois","Illinois/Jackson","Illinois/Jasper","Illinois/Jefferson","Illinois/Jersey","Illinois/Jo Daviess","Illinois/Johnson","Illinois/Kane","Illinois/Kankakee","Illinois/Kendall","Illinois/Knox","Illinois/LaSalle","Illinois/Lake","Illinois/Lawrence","Illinois/Lee","Illinois/Livingston","Illinois/Logan","Illinois/Macon","Illinois/Macoupin","Illinois/Madison","Illinois/Marion","Illinois/Marshall","Illinois/Mason","Illinois/Massac","Illinois/McDonough","Illinois/McHenry","Illinois/McLean","Illinois/Menard","Illinois/Mercer","Illinois/Monroe","Illinois/Montgomery","Illinois/Morgan","Illinois/Moultrie","Illinois/Ogle","Illinois/Out of IL","Illinois/Peoria","Illinois/Perry","Illinois/Piatt","Illinois/Pike","Illinois/Pope","Illinois/Pulaski","Illinois/Putnam","Illinois/Randolph","Illinois/Richland","Illinois/Rock Island","Illinois/Saline","Illinois/Sangamon","Illinois/Schuyler","Illinois/Scott","Illinois/Shelby","Illinois/St. Clair","Illinois/Stark","Illinois/Stephenson","Illinois/Tazewell","Illinois/Unassigned","Illinois/Union","Illinois/Vermilion","Illinois/Wabash","Illinois/Warren","Illinois/Washington","Illinois/Wayne","Illinois/White","Illinois/Whiteside","Illinois/Will","Illinois/Williamson","Illinois/Winnebago","Illinois/Woodford"
"2020-04-01","0","","0","","","1","","1","","7","1","0","","1","","656","0","0","","5","5","36","","","","1","0","0","","","","0","","","","","1","0","0","","","","2","","14","9","8","0","1","88","","","2","","0","","9","0","0","","","","6","-1","-1","","0","0","1","","1","","2","","","","","","","4","","6","0","3","","","","10","","0","0","10","","","","","0","","","0","94","0","3","0"
"2020-04-02","0","","1","","","0","","1","","10","1","1","","0","","423","0","0","","2","0","56","","","","0","0","0","","","","1","","","","","1","0","2","","","","0","","12","4","9","0","0","63","","","0","1","0","1","4","0","0","","1","","12","14","1","1","1","0","0","1","0","","1","","1","","","","","1","","4","0","1","","","","2","","0","1","9","","2","","","0","","","1","62","0","6","0"
"2020-04-03","0","","0","","","0","","0","","8","2","0","","0","","536","0","0","1","0","1","52","","","1","0","0","0","","","","2","","","","","3","2","2","","","1","1","","22","3","1","0","0","68","","","1","0","0","0","2","1","0","","0","","21","3","0","0","4","0","0","0","0","","0","","0","","","","","4","","3","0","2","","","","2","","0","2","378","","0","","","0","","","3","71","1","4","1"
"2020-04-04","1","","0","","","1","","0","","4","0","0","","2","","1328","1","0","0","3","0","90","","","0","0","0","0","","","","2","","","","","0","0","2","2","","0","0","","31","10","10","0","1","75","","2","0","0","3","3","16","0","0","1","0","","20","5","0","0","1","0","1","0","3","","0","","0","1","","","","8","","5","0","5","","","","23","","0","3","-357","","3","","","0","","","6","127","1","8","2"
"2020-04-05","0","","0","3","","0","1","0","","0","3","0","","0","","595","1","0","1","3","0","66","","","0","0","0","0","","1","","0","","","","","1","1","2","1","2","1","1","","13","8","2","0","1","59","","0","1","0","1","1","1","0","0","0","1","","11","6","0","1","1","1","0","0","1","","3","","0","0","","","","4","","11","0","4","","","","6","","0","3","4","","0","","","0","","","3","66","0","6","0"
"2020-04-06","5","","0","1","","0","0","0","","7","2","0","","1","","694","2","0","1","0","1","59","","","0","1","0","1","","0","","0","","","","","2","1","2","1","-1","1","1","","14","9","6","0","3","73","","0","2","0","3","2","4","0","0","0","0","","11","0","1","0","1","0","1","0","2","","-2","","2","0","","","","3","","7","0","2","","","","6","","2","1","10","","0","1","","1","","","0","49","0","7","0"
"2020-04-07","0","","0","0","","0","0","0","","5","0","0","","0","","0","0","0","0","0","0","0","","","0","0","0","0","","0","","0","","","","","0","0","0","0","2","0","0","","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","","","","0","","0","0","0","","","","0","","0","0","0","","0","0","","0","","","0","0","0","0","0"
"2020-04-08","-7","","0","3","","1","0","1","","2","1","1","","2","2","1792","-1","0","-1","10","0","160","","","1","1","2","0","","0","","3","","1","","","6","1","8","-1","0","2","2","","62","60","24","0","6","226","0","4","1","2","4","3","30","1","0","2","0","","36","19","0","0","9","1","1","1","5","","4","","1","0","","","","4","1","20","1","2","","","3","35","1","1","3","1","","0","0","","0","","","3","217","6","14","1"
"2020-04-09","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","1","0","0","0","","","0","0","0","0","","0","","0","","0","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","","0","0","","","","0","0","0","0","0","","","0","0","0","0","0","0","","0","0","","0","","","0","0","0","0","0"
"2020-04-10","23","","1","0","","0","0","0","","10","0","0","","19","0","1952","0","1","-2","0","1","133","","","1","3","1","1","2","0","2","3","","0","","","5","0","5","0","2","1","2","","43","22","13","0","2","189","0","6","4","-1","1","4","19","8","0","0","0","","26","10","0","0","22","4","2","0","4","","4","","2","0","","4","","4","0","13","1","9","1","","0","32","0","2","0","8","","2","1","","0","","","3","163","1","14","0"
"2020-04-11","1","","0","0","","1","0","0","","6","1","0","","5","3","945","0","0","0","1","0","40","","","0","2","0","0","-1","0","-1","2","","0","","","1","1","3","0","1","0","0","","37","18","11","1","-1","101","0","0","1","1","9","0","2","1","0","0","0","1","14","0","0","0","1","0","0","1","0","","3","1","0","0","","0","","2","0","4","0","1","0","","0","14","0","0","1","4","","0","0","1","0","","","1","49","0","3","0"
"2020-04-12","0","","0","0","","0","0","0","","1","0","0","","0","1","1168","0","0","0","1","0","114","","","0","2","0","1","0","0","0","4","","0","","","0","1","1","0","1","0","1","","27","19","2","0","2","114","0","1","1","0","12","2","7","0","0","0","0","0","15","2","0","0","3","0","0","-1","2","","4","0","0","0","","1","","3","0","7","0","0","0","","1","16","0","0","1","16","","1","0","1","0","","","1","102","0","14","0"
"2020-04-13","1","","0","6","","1","0","0","","1","0","1","","2","0","889","0","0","0","0","0","61","","","0","0","0","0","0","0","0","0","","0","","","1","0","5","0","1","0","0","1","18","6","9","0","1","71","0","1","1","1","7","0","5","0","0","0","0","1","10","2","0","0","0","1","0","0","8","","4","0","0","0","","0","","1","0","14","0","1","0","","0","13","0","0","0","-36","","0","0","0","0","","","2","55","0","5","2"
"2020-04-14","1","","0","0","","0","0","0","","1","0","0","1","-1","2","849","0","0","0","1","0","89","","","0","1","0","0","0","1","0","3","","0","","","0","0","0","0","0","0","0","0","27","10","0","0","2","105","0","-1","0","0","3","0","13","1","1","0","1","0","12","2","0","1","1","0","1","0","0","","0","0","0","0","","0","","0","0","8","0","6","0","","0","18","0","1","2","-11","","0","0","0","0","","","2","67","0","2","1"
"2020-04-15","0","","0","3","","1","0","0","","2","0","0","0","1","1","983","0","0","0","2","0","74","","","0","0","0","0","0","0","0","0","","2","","","2","2","3","0","1","2","0","1","15","6","2","0","1","90","0","2","0","0","-1","1","7","3","0","0","1","0","7","1","0","0","2","0","-1","0","2","","2","0","0","0","","0","","5","0","25","0","0","0","","0","5","0","0","0","-9","3","0","-1","0","1","","","-1","83","2","11","1"
"2020-04-16","2","","0","2","","0","0","0","","0","0","0","0","0","0","781","0","0","0","2","1","77","","","1","0","0","0","0","0","0","0","","0","","","0","0","0","0","1","0","0","0","27","26","3","0","1","56","0","0","0","1","3","1","16","0","0","1","0","1","15","0","0","1","1","0","1","0","1","","1","0","1","0","","1","","0","0","16","0","4","0","","0","14","0","0","0","10","0","0","0","0","1","","","1","61","0","9","0"
"2020-04-17","1","1","0","3","","0","0","0","","2","0","0","0","3","0","1304","0","0","0","7","0","97","","","0","0","0","1","0","0","0","0","","0","","1","3","1","1","1","1","0","0","0","48","8","4","1","2","147","0","2","1","0","0","0","6","0","0","0","0","0","27","1","0","0","2","2","1","0","11","","0","0","0","0","","-1","","2","1","13","0","4","0","","0","15","0","1","0","19","1","0","0","0","1","","","1","72","1","24","0"
"2020-04-18","1","0","0","8","","1","0","1","","1","1","0","0","2","5","1004","1","0","0","8","0","82","","","0","1","1","0","0","0","0","2","1","0","","1","2","0","2","3","1","0","1","0","44","12","12","2","0","159","0","0","-1","-1","8","3","12","2","1","0","-1","0","34","0","1","1","0","2","0","0","8","","3","0","0","0","","4","","6","0","20","0","3","0","","0","11","0","2","20","10","1","1","0","2","1","1","","5","37","0","27","0"
"2020-04-19","3","1","0","1","","0","0","0","","2","0","0","0","1","2","877","-1","0","0","1","0","53","","","0","2","0","0","0","0","0","0","0","0","","0","0","1","0","13","19","0","0","0","23","3","0","4","1","89","0","0","0","0","-1","0","11","1","1","0","0","0","0","2","0","0","1","1","0","0","0","","2","0","0","0","","0","","3","0","1","0","1","0","","0","6","0","0","-15","31","0","0","0","9","1","0","","0","40","1","6","0"
"2020-04-20","0","0","0","3","","0","0","0","","0","2","0","0","0","0","829","0","0","0","0","0","66","","","0","0","1","0","0","0","0","0","0","0","","0","0","0","2","0","1","0","0","0","33","3","3","1","2","54","0","0","0","0","1","0","4","0","0","1","0","0","11","1","0","0","1","2","1","0","10","","4","0","0","0","","0","","1","0","23","0","2","0","","0","5","0","0","0","15","0","0","0","2","0","0","","5","49","1","17","0"
"2020-04-21","-5","0","0","2","","0","0","1","6","2","-1","0","0","1","1","1080","3","0","0","1","0","103","","","1","0","0","1","0","0","0","0","1","1","0","0","1","1","4","16","2","2","0","0","46","0","8","1","3","71","0","0","1","0","5","1","6","5","0","0","0","0","17","0","0","0","1","1","0","0","1","","1","0","0","0","","1","","3","0","6","0","4","0","","0","13","0","1","4","62","0","1","0","0","0","0","1","1","44","1","12","0"
"2020-04-22","0","0","0","6","","0","0","0","1","0","0","0","1","3","1","1365","1","0","0","0","0","83","","","0","0","0","2","0","0","1","0","0","0","1","0","1","0","2","0","41","0","-1","1","80","7","11","5","5","92","0","1","0","0","33","2","36","-1","0","1","0","1","31","0","1","0","3","4","1","0","12","","2","1","0","0","","2","","2","0","25","0","1","0","","0","27","0","0","-5","36","0","0","0","4","0","0","0","3","84","1","31","0"
"2020-04-23","0","0","0","13","","0","0","0","1","2","0","0","0","2","0","1265","2","0","0","0","0","100","","","0","0","2","0","0","0","0","0","0","0","0","1","1","0","3","4","2","1","0","0","99","4","14","5","1","161","0","0","0","0","3","0","9","1","0","0","0","0","20","1","0","1","2","0","0","0","0","","8","1","0","0","","1","","5","0","5","0","7","0","","1","14","0","0","5","-35","1","0","0","12","0","0","0","4","65","2","14","0"
"2020-04-24","3","0","0","6","","1","0","0","9","3","1","0","0","22","4","1805","0","0","0","12","0","172","","","0","1","-1","0","2","0","0","2","0","0","0","1","3","1","3","1","3","1","0","0","99","8","20","3","3","177","0","0","0","0","3","1","33","1","0","0","0","1","40","0","0","1","2","2","1","2","4","","2","0","0","0","","2","","11","1","23","0","5","0","","5","20","0","0","4","25","1","1","0","6","0","1","0","4","124","3","27","0"
"2020-04-25","0","0","1","11","","0","0","2","4","0","1","0","0","9","0","1442","0","1","0","3","0","92","","","0","0","1","0","-1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","87","2","12","7","1","162","1","1","2","0","1","3","12","0","0","0","0","0","43","1","0","0","1","0","0","0","10","","4","4","0","0","","0","","0","0","23","0","14","0","","-1","13","0","3","2","56","0","0","0","7","0","0","0","6","51","0","23","0"
"2020-04-26","0","1","0","5","","1","0","0","6","3","0","0","0","2","0","1516","0","0","0","0","1","132","","","0","0","0","0","1","0","0","2","0","0","0","0","0","2","11","0","3","0","0","1","60","5","5","5","1","111","0","0","0","0","2","0","25","0","0","0","1","1","11","0","0","0","1","0","1","0","2","","5","1","0","0","","0","","25","0","11","0","9","0","","1","28","0","0","0","33","1","0","0","5","1","0","0","3","66","3","16","0"
"2020-04-27","1","0","0","3","","0","0","0","-2","2","0","0","0","1","0","1379","0","0","0","5","1","185","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","76","5","10","0","2","90","0","1","0","0","1","2","1","0","0","1","0","1","25","4","0","0","0","0","2","0","18","","3","1","0","0","","2","","5","0","19","0","9","0","","0","12","0","0","1","31","0","3","0","1","0","0","0","5","47","0","25","0"
"2020-04-28","7","0","0","2","","1","0","0","2","7","0","1","0","5","0","1496","0","0","1","6","0","108","","","0","0","0","0","0","0","1","0","0","0","0","0","2","2","7","2","-2","0","0","0","123","4","17","0","3","112","0","2","0","3","0","0","12","2","0","3","0","5","14","2","3","0","3","1","3","1","5","","10","4","0","0","","0","","17","0","19","0","46","0","","0","31","0","6","1","-3","0","2","0","3","0","0","1","9","81","3","22","1"
"2020-04-29","0","0","1","8","","0","0","0","2","6","2","0","0","11","0","1431","0","0","1","8","0","134","","","1","0","2","0","0","0","0","2","0","0","0","0","1","5","7","0","0","0","1","0","104","13","20","5","0","190","0","1","0","0","2","0","6","1","0","1","0","1","36","0","0","0","2","1","1","0","1","","7","5","0","0","","0","","12","0","27","0","10","0","","0","8","0","7","2","19","3","0","0","3","2","0","0","0","115","1","27","0"
"2020-04-30","0","0","0","9","","-1","0","0","4","10","0","0","0","5","0","1633","0","0","0","5","0","211","","","-1","0","-1","0","0","0","0","3","0","1","0","0","6","2","25","0","2","0","1","0","114","12","11","5","4","127","0","1","0","0","1","0","9","4","0","1","0","5","33","1","1","1","1","1","0","0","8","","1","3","0","0","","1","","18","0","8","0","9","1","","0","33","0","6","5","24","6","1","0","6","0","0","0","8","123","2","50","1"
"2020-05-01","0","0","0","15","1","0","0","0","1","13","-1","0","0","4","0","2155","0","0","0","10","2","175","","","0","0","0","0","0","0","0","2","0","0","0","1","4","4","13","0","2","0","0","0","151","12","15","1","1","257","0","-1","0","0","3","1","2","1","0","0","0","0","45","2","1","0","1","0","2","0","3","","7","3","0","0","","2","","8","0","12","0","17","-1","","0","17","0","10","-4","-15","2","0","0","8","0","0","0","3","125","1","43","1"
"2020-05-02","0","1","0","16","0","1","0","0","6","13","-1","1","0","0","0","1559","0","0","0","9","3","176","","","1","0","0","1","0","0","0","4","0","2","0","0","1","6","5","1","-1","1","0","0","126","8","10","4","11","209","0","0","1","0","10","1","2","0","0","0","0","8","27","2","3","0","0","1","0","0","0","","8","7","0","0","","0","","2","0","23","0","12","0","","0","15","0","8","2","-85","2","1","0","5","3","0","0","5","179","0","36","-1"
"2020-05-03","0","0","0","9","0","1","0","1","0","21","0","-1","0","2","0","2097","0","0","0","11","1","179","","","0","0","0","1","0","0","0","2","0","0","0","0","0","1","14","0","2","0","0","0","132","0","14","0","2","186","1","2","3","0","3","0","28","0","0","1","0","9","45","0","3","0","4","1","0","0","7","","5","3","0","0","","0","","13","0","24","1","1","0","","0","30","0","10","4","-21","7","0","0","3","0","0","0","0","72","2","58","0"
"2020-05-04","0","0","0","6","1","0","0","0","0","5","0","0","0","2","0","1391","-2","1","0","5","0","192","","","-1","0","0","-1","1","0","0","3","0","1","0","-1","3","4","1","3","1","1","1","0","180","25","21","5","3","91","0","0","-1","0","2","2","0","1","0","1","0","1","52","4","-1","2","-2","1","0","0","3","","1","0","0","0","","0","","3","0","16","0","4","0","","0","14","0","8","-2","-43","2","3","0","7","0","0","0","0","198","1","59","0"
"2020-05-05","0","0","1","2","0","0","0","0","2","30","0","0","0","1","0","1508","0","0","0","2","0","115","","","0","0","2","1","-1","0","0","1","0","0","0","0","0","5","6","0","-1","0","0","0","91","10","8","0","-1","118","-1","16","0","0","2","2","4","1","0","0","0","1","12","0","1","0","1","1","2","1","1","","6","-2","0","0","","0","","1","0","2","0","4","1","","0","28","0","-1","3","22","2","2","0","0","1","0","0","2","84","2","11","0"
"2020-05-06","0","2","1","9","4","0","0","0","6","0","0","0","0","1","0","1466","2","0","0","9","0","138","","","0","0","0","0","0","0","0","1","0","1","0","1","1","15","8","-2","0","1","0","0","125","23","12","5","15","159","0","8","0","0","3","3","5","2","0","1","0","5","12","5","1","0","0","3","0","0","4","","13","3","0","0","","3","","20","0","11","0","15","0","","0","22","0","2","5","-131","16","-1","0","3","1","0","0","4","182","3","47","2"
"2020-05-07","0","0","0","13","0","0","0","0","2","17","-1","0","0","6","0","1652","0","0","0","8","0","157","","","0","1","1","0","0","0","0","2","0","0","0","0","1","15","3","0","2","1","0","0","167","12","17","2","7","233","0","2","1","0","4","0","22","2","0","0","1","4","43","2","1","1","3","0","1","0","2","3","4","1","0","0","","1","","3","0","12","1","6","1","","0","22","0","6","1","-5","4","1","0","4","-1","0","0","1","102","2","63","0"
"2020-05-08","1","0","0","9","0","1","0","0","2","18","2","0","0","3","0","1895","0","0","0","11","0","161","","","0","0","0","0","0","0","1","5","0","1","0","1","4","7","4","0","1","0","2","0","170","30","10","6","2","223","0","12","0","2","5","-1","5","1","0","0","1","2","40","2","0","0","2","1","1","0","2","1","2","0","0","0","1","1","","5","0","21","0","16","2","","0","25","0","6","4","-52","6","2","0","1","0","1","0","2","127","2","71","0"
"2020-05-09","0","0","0","8","2","-1","0","0","4","9","0","2","0","1","1","1438","0","0","0","10","0","119","","","1","0","1","0","0","0","0","3","0","0","0","0","-1","5","1","0","5","0","2","0","150","21","15","2","9","214","1","0","0","0","2","0","13","2","0","0","0","1","39","3","0","0","0","0","2","0","7","5","4","0","0","0","0","2","","6","0","9","0","3","2","","0","41","0","4","1","25","4","0","0","4","1","0","0","1","75","0","47","0"
"2020-05-10","0","1","0","8","0","2","0","1","0","7","0","1","0","0","1","981","0","0","0","7","0","110","","","0","0","1","0","0","0","0","0","0","1","0","0","0","7","5","0","3","1","0","0","185","61","33","2","3","46","0","0","0","0","4","0","13","1","0","0","0","0","9","2","0","1","0","0","0","0","1","2","3","2","0","0","0","0","","3","0","8","0","2","0","","0","22","0","9","0","11","1","0","0","5","0","0","0","2","48","0","40","0"
"2020-05-11","0","0","1","13","1","0","0","0","0","16","0","0","0","1","17","726","0","0","0","6","0","142","","","0","0","0","0","0","0","0","2","1","0","0","0","0","2","-1","0","-3","0","0","0","123","17","10","2","0","78","0","0","0","0","2","1","8","3","0","0","0","0","13","4","0","0","0","0","0","0","0","5","2","0","0","0","0","0","","1","0","2","0","4","0","","0","8","0","2","0","-18","0","0","0","2","2","0","0","0","56","0","15","0"
"2020-05-12","0","1","0","38","0","1","0","1","8","24","1","0","0","1","17","2089","1","2","0","20","0","376","","","0","0","0","0","0","0","0","1","-1","0","0","1","2","1","1","0","1","0","0","0","466","26","46","2","1","339","-1","6","1","0","3","0","10","0","0","0","0","3","68","5","0","0","2","0","2","0","11","2","2","0","1","0","0","0","","1","0","13","0","14","0","","0","8","0","11","-1","-5","0","1","0","2","0","0","0","6","156","0","227","0"
"2020-05-13","0","0","1","9","0","0","0","0","-2","15","0","0","0","14","4","936","0","1","0","8","2","123","","2","0","0","0","2","1","0","0","1","0","0","0","0","1","2","4","-1","2","0","1","2","152","24","19","2","5","96","1","1","0","2","2","0","4","0","0","0","0","2","23","1","0","0","0","0","1","0","0","-4","5","0","0","0","0","4","","5","0","8","0","3","0","","0","10","0","8","1","-15","42","3","0","-1","0","7","0","0","77","8","49","0"
"2020-05-14","0","0","0","15","0","0","0","0","4","6","0","1","0","13","0","2051","0","1","1","6","0","209","","0","0","0","1","-1","2","0","0","3","0","0","0","0","1","6","4","0","1","1","-1","0","251","16","22","0","2","234","0","0","0","-1","3","2","12","0","0","1","0","4","34","3","0","1","1","2","1","0","3","4","3","0","0","0","0","2","","6","0","5","1","10","0","","1","22","0","1","-1","19","8","0","0","0","0","1","0","1","117","0","129","-1"
"2020-05-15","1","0","1","6","0","0","0","0","1","20","0","0","0","4","5","1448","0","0","0","12","0","181","1","0","0","2","1","0","0","0","0","8","0","0","0","0","2","4","2","0","0","0","0","1","164","24","13","5","4","165","0","3","0","0","5","0","3","0","1","0","0","0","40","2","0","1","1","0","1","1","2","0","5","0","0","0","0","7","","1","0","20","0","10","0","","1","6","0","16","4","-15","4","0","0","0","0","-3","0","2","187","-1","53","0"
"2020-05-16","0","0","0","8","1","0","0","1","-4","22","0","0","0","3","6","1307","0","0","0","10","1","146","-1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","3","4","1","0","0","0","0","104","10","12","2","4","225","0","1","0","0","4","0","17","1","0","0","0","3","33","26","1","1","3","1","0","1","4","-3","-1","0","0","0","0","0","2","2","0","7","0","5","0","","1","18","0","1","0","-1","5","0","0","1","0","0","0","5","35","1","46","0"
"2020-05-17","0","0","0","8","0","0","0","1","1","35","1","0","0","-1","8","1006","0","0","0","12","0","124","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","3","0","-1","0","0","0","0","133","12","20","1","-1","107","0","0","1","0","2","0","9","0","0","0","0","3","23","12","-1","-1","1","1","1","1","1","1","4","1","1","0","0","0","0","0","0","7","0","3","0","","0","22","0","14","1","18","0","1","0","2","0","1","0","4","76","0","54","0"
