"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-04-01","","","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","0","0","0","0","0","0","0","1","0","0","","0","1","0","0","1","","","0","0","0","0","","0","13","0","0","","0","","","0","0","0","0","","0","0","29","0","0","","0","0","0","0","1","","0","0","1","0","0","0","0","0","0","0","1","26","0"
"2020-04-02","","","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","1","0","0","0","1","0","","2","0","0","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","0","0","0","","0","7","0","0","","0","","","0","0","0","0","","0","0","20","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","0","48","0"
"2020-04-03","","","0","","0","0","","0","0","","0","0","1","0","0","0","0","0","0","0","0","1","1","1","","1","0","0","0","0","1","0","0","0","0","0","","1","1","0","0","0","","","0","0","0","0","0","0","7","0","0","","0","","","0","0","0","0","","0","0","17","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","0","0","29","0"
"2020-04-04","","","0","","0","0","","0","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","4","0","0","1","0","0","0","0","0","0","1","","0","0","2","0","0","","","0","0","0","0","0","0","13","0","1","","0","","","0","0","0","0","","0","0","6","0","0","","0","0","1","0","0","","0","0","0","","0","2","0","0","0","0","0","29","0"
"2020-04-05","","","0","","0","0","","0","0","0","0","1","0","0","-1","1","0","0","0","0","0","0","0","0","","3","0","0","0","0","1","0","0","1","0","0","","0","0","0","1","1","","","0","0","0","0","0","0","5","0","0","","0","","","0","0","0","0","","2","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0"
"2020-04-06","","","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","8","0","0","0","0","0","0","0","-1","0","0","","0","1","0","0","2","","","0","0","0","0","0","0","17","0","1","","0","","","0","0","0","0","","0","0","22","0","0","0","0","0","1","0","0","0","0","2","1","0","0","1","0","0","0","0","2","53","0"
"2020-04-07","","","0","","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","7","0","0","0","0","1","0","0","0","1","0","","0","0","1","0","1","","","3","0","0","0","0","0","21","0","0","0","0","","","0","0","0","1","","0","0","20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","1","56","0"
"2020-04-08","","","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","6","0","0","0","0","0","0","0","1","0","0","","0","0","2","0","2","","","2","0","0","0","0","0","20","0","0","0","0","","","1","0","0","0","","0","0","29","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","44","0"
"2020-04-09","","","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","9","0","0","0","0","2","0","0","1","0","0","","0","0","0","0","1","","","0","0","0","0","0","0","24","0","0","0","0","","","0","0","1","0","","0","0","12","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","2","0","2","58","0"
"2020-04-10","","","0","","0","0","","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","1","0","","9","0","0","0","0","0","0","0","0","1","0","","0","0","1","0","4","","","1","0","0","1","0","0","32","0","0","0","0","0","","0","0","3","0","","0","0","36","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","-3","0","0","105","0"
"2020-04-11","","","0","0","0","0","","0","0","0","1","0","0","0","0","0","-1","0","0","0","0","1","0","0","","5","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","","0","0","0","0","0","0","0","12","0","0","0","0","0","","0","0","1","0","","0","0","34","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","5","0","3","43","1"
"2020-04-12","","","0","0","0","0","","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","6","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","1","0","0","8","0","2","0","0","0","","0","0","1","0","","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","5","0","0","52","0"
"2020-04-13","","","0","0","0","0","","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","","9","0","0","0","0","1","0","0","1","0","0","","1","2","0","0","0","","0","0","0","0","1","0","0","23","0","0","0","0","0","","0","0","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","1","0","-8","0","0","56","0"
"2020-04-14","","","0","0","0","0","","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","2","0","0","0","0","0","","0","1","1","0","1","","0","3","0","0","1","0","0","53","0","1","0","0","0","1","0","0","1","0","0","1","0","17","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","2","0","1","3","60","0"
"2020-04-15","0","","0","0","0","0","","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","","0","1","0","0","2","","0","1","0","0","1","0","0","37","0","0","0","0","0","3","0","0","1","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","1","0","3","64","0"
"2020-04-16","0","","0","0","0","0","","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","","1","0","0","0","0","","0","3","0","0","2","0","0","24","0","0","0","0","0","0","0","0","1","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0"
"2020-04-17","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","1","0","1","0","0","0","0","0","","1","1","1","0","4","","0","0","0","0","0","0","0","19","0","0","0","0","0","3","0","0","0","0","0","0","0","22","0","0","0","0","0","1","3","0","0","0","4","1","0","0","0","0","0","-1","0","0","160","0"
"2020-04-18","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","","1","0","0","0","3","","0","5","0","0","1","0","0","11","0","1","0","0","0","2","1","0","0","0","0","0","0","16","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","-1","0","4","26","0"
"2020-04-19","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","","0","1","0","0","2","","0","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","1","49","0"
"2020-04-20","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","1","0","0","0","0","0","1","0","0","1","","0","0","0","0","-1","","0","2","0","0","0","0","0","12","0","0","0","0","0","2","1","0","0","0","0","1","0","8","0","0","0","0","1","0","2","0","0","0","5","0","0","0","0","0","1","0","0","1","29","0"
"2020-04-21","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","","0","2","1","0","1","","0","2","0","0","0","0","0","42","0","0","0","0","0","1","0","0","0","0","0","3","0","27","0","0","0","0","0","1","0","0","0","0","3","0","0","1","4","0","0","0","0","7","0","0"
"2020-04-22","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","-1","1","0","0","","0","0","1","0","0","","0","1","0","0","0","0","0","28","0","0","0","0","0","5","0","0","0","0","0","1","0","23","0","0","0","0","-1","0","0","-1","0","0","3","0","0","0","1","0","-1","-4","0","2","171","0"
"2020-04-23","0","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","1","","0","2","0","0","2","","0","0","0","0","0","0","0","20","0","0","0","0","0","3","0","0","0","0","0","1","0","38","0","0","0","0","0","0","0","-1","0","0","3","1","0","3","0","0","1","0","0","2","77","0"
"2020-04-24","0","","1","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","","0","1","0","0","2","","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","1","0","18","0","0","0","0","0","1","1","1","0","0","2","0","0","0","0","0","0","1","0","5","47","0"
"2020-04-25","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","0","0","0","0","0","","0","1","0","0","3","","0","0","0","0","3","0","0","13","0","1","0","0","0","3","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","0","1","0","0","3","0","0"
"2020-04-26","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","8","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","137","0"
"2020-04-27","0","","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","2","0","0","1","0","0","","0","2","1","0","2","","0","0","0","1","0","0","0","7","0","0","0","0","0","5","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","5","42","1"
"2020-04-28","0","","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","4","0","0","45","0","1","0","0","0","1","1","0","0","0","0","2","0","23","0","0","0","0","0","0","0","0","0","0","5","0","0","0","3","0","0","1","0","1","60","0"
"2020-04-29","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","0","0","0","","0","1","0","0","-1","","0","1","0","0","0","0","0","25","0","0","0","0","0","3","1","0","0","0","0","1","0","14","0","0","0","0","0","0","0","-1","0","0","4","0","0","0","0","0","0","-2","0","3","45","0"
"2020-04-30","1","","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","1","0","0","","0","3","1","0","0","","0","-1","0","1","1","0","0","6","0","0","0","0","0","1","0","0","0","0","0","1","0","28","0","0","0","0","0","0","0","1","0","0","3","0","0","2","0","0","1","0","0","2","55","0"
"2020-05-01","0","","0","1","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3","","0","0","5","0","3","","0","1","0","0","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","2","-1","0","0","4","1","0","2","0","0","0","1","0","5","20","0"
"2020-05-02","0","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","1","0","1","1","0","0","","0","2","0","0","0","","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","4","82","0"
"2020-05-03","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","3","","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","-1","0","1","9","0"
"2020-05-04","0","","0","1","0","0","0","0","2","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","","0","2","4","0","0","","0","1","0","0","1","0","0","15","0","0","0","1","0","3","1","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","5","31","0"
"2020-05-05","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","21","0"
"2020-05-06","0","","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","0","2","0","0","0","0","0","15","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","0","0","0","0","0","3","0","0","0","4","0","0","1","1","0","2","0","0","1","28","0"
"2020-05-07","0","","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","1","","0","0","2","0","1","","0","0","0","0","0","0","0","16","0","0","0","0","0","2","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","-1","0","0","39","0"
"2020-05-08","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","","0","-1","0","0","0","","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","1","0","0","0","0","16","0","0","0","0","0","1","4","0","0","0","1","0","0","3","0","0","1","0","0","3","16","0"
"2020-05-09","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","","0","1","2","0","0","","0","0","0","0","2","0","0","15","0","0","0","0","0","0","0","0","0","0","0","1","0","36","0","0","0","0","1","0","0","0","0","0","4","0","0","1","2","0","0","0","1","1","54","0"
"2020-05-10","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","2","0","0","","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","15","0"
"2020-05-11","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","","0","0","3","0","1","","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","1","0","0","0","0","6","0","0","0","0","0","1","-4","0","0","0","2","0","0","0","0","0","0","0","0","0","8","0"
"2020-05-12","0","","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","4","0","3","","0","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","1","0","0","0","0","23","0","0","0","0","0","0","1","0","0","0","2","0","0","1","3","0","0","1","0","1","35","0"
"2020-05-13","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","2","","0","0","0","0","1","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","1","16","0"
"2020-05-14","0","","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","4","0","1","","0","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","1","0","14","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","-1","1","3","27","0"
"2020-05-15","0","","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","1","0","5","","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","8","0","0","0","0","0","0","1","0","0","0","2","0","0","0","2","0","0","0","0","1","9","0"
"2020-05-16","0","","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","","0","0","1","0","1","","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","1","0","14","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","20","0"
"2020-05-17","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-1","0","0","1","0"
"2020-05-18","0","","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","1","13","0"
"2020-05-19","0","","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","","0","0","2","0","2","","0","0","0","0","1","0","0","13","0","0","0","0","0","3","0","0","0","0","0","1","0","15","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","2","0","0","0","49","0"
"2020-05-20","0","","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","","0","0","1","0","2","","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","1","9","0"
"2020-05-21","0","","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","2","","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","5","29","0"
"2020-05-22","0","","1","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","2","0","3","","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","10","0"
"2020-05-23","0","","1","0","0","0","0","0","3","0","-1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","2","","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","38","0"
"2020-05-24","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","-2","0"
"2020-05-25","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0","0","2","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0"
"2020-05-26","0","","-1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","0","0","2","0","4","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","4","0"
"2020-05-27","0","","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","","0","0","0","0","4","","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","1","38","0"
"2020-05-28","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","","0","1","3","0","3","","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","3","0","10","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","4","1"
