"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-04-01","","","","3","","","9","","","","","3","","","14","76","","","","","1","2","","4","14","1","5","6","","1","","14","1","3","","","","","","","1","","1","","","","10","","","","7","","","","","","32"
"2020-04-02","","","","3","1","","11","","","","","3","","","18","93","","","","","1","2","","4","13","1","6","6","","1","","17","1","6","","","","","","","1","","1","","","","11","","","","6","","0","","","","35"
"2020-04-03","","","","3","1","","11","","","","","3","","","18","93","","1","","","1","2","","4","13","1","6","6","","1","","17","1","6","","","","","","","1","","1","","","","11","","","","6","","0","","","","36"
"2020-04-04","1","","","4","1","","11","","","","","3","","","20","101","","1","","","1","2","","4","13","1","6","6","","1","","18","1","6","","","","","","","2","","1","","","","11","","","","12","","0","","","","38"
"2020-04-05","1","","","4","1","","11","","","","","3","","","24","110","","1","","","1","2","","4","14","1","6","9","","1","","19","1","6","","","","","","","2","","1","","","","11","","","","15","","0","","","","38"
"2020-04-06","1","","","4","1","","11","","","","","3","","","25","116","","1","","","1","2","","4","14","1","7","9","","1","","21","1","6","","","","","","","2","","1","","","","11","","","","16","","0","","","","40"
"2020-04-07","1","","","4","2","","11","","","","","3","","","31","118","","1","","","1","2","","5","15","1","7","9","","1","","24","1","6","","","","","","","2","","1","","","","11","","","","15","","0","","","","47"
"2020-04-08","1","","","4","3","","11","","","","","3","","","31","120","","2","","","1","2","","5","16","1","7","8","","1","","25","1","7","","","","","","","3","2","2","","","","11","","","","17","","0","","","","48"
"2020-04-09","1","","","4","3","","12","","","","","4","","","34","128","","3","","","1","2","","6","16","1","7","8","","1","","26","1","7","","","","","","","3","2","2","","","","11","1","","","18","","0","","","","52"
"2020-04-10","1","1","","4","6","","12","","","","","3","","","34","134","","3","","","1","2","","5","16","1","7","8","","1","","26","1","7","","","","","","","3","2","2","","","","11","1","","","18","","0","","","","55"
"2020-04-11","1","1","","4","6","","13","","","","","3","","","34","135","","3","1","","1","2","","5","16","1","7","8","","1","","29","1","7","","","","","","","3","3","3","","","","11","1","","","20","","0","","","","57"
"2020-04-12","1","1","","4","6","","13","","","","","3","","","34","138","","3","1","","1","2","","5","16","1","7","8","","1","","30","1","7","","","","","","","3","3","3","","","","11","1","","","25","","0","","","","58"
"2020-04-13","1","1","","4","6","","13","","","","","3","","","36","138","","4","1","","1","2","","5","16","1","7","8","","1","","30","1","7","","","","","","","5","3","3","","","","11","1","","","26","","0","","","","59"
"2020-04-14","1","2","","4","6","","13","","","","","3","","","36","138","","4","1","","1","2","","5","16","1","7","8","","1","","30","1","7","","","","","","","5","3","3","","","","11","1","","","26","","0","","","","63"
"2020-04-15","1","2","","4","6","","13","","","","","3","","","37","139","","4","1","","1","2","","5","16","1","7","8","","1","","30","1","7","","","1","","","","5","3","4","","","","11","1","","","26","","0","","","","64"
"2020-04-16","1","3","","4","6","","13","","","","","3","","","37","141","","4","1","","1","2","","5","16","1","7","8","","1","","33","3","7","","","1","","","","5","3","4","","","","11","1","","","26","","0","","","","67"
"2020-04-17","1","3","","4","6","","13","","","","","3","","","37","142","","4","3","","1","2","","5","16","1","7","8","","1","","34","1","7","","","1","","","","5","3","6","","","","11","1","","","29","","0","","","","67"
"2020-04-18","1","3","","4","6","","13","","","","","3","","","37","142","","4","3","","1","2","","5","16","1","7","8","","1","","35","1","7","","","1","","","","5","3","6","","","","11","1","","","29","","0","","","","70"
"2020-04-19","1","3","","4","6","","13","","","","","3","","","37","143","","4","3","","1","2","","5","16","1","7","8","","1","","38","1","7","","","2","","","","5","3","6","","","","11","1","","","29","","0","","","","72"
"2020-04-20","1","3","","4","6","","13","","","","","3","","","37","143","","4","3","","1","2","","5","16","1","7","8","","1","","38","1","7","","","2","","","","5","3","6","","","","11","1","","","29","","0","","","","72"
"2020-04-21","1","3","","4","6","","13","","","","","3","","","37","145","","4","3","","1","2","","5","16","1","7","8","","1","","38","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","","","73"
"2020-04-22","1","3","","4","6","","13","","","","","3","","","37","145","","4","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","","","74"
"2020-04-23","1","3","","4","6","","13","","","","","3","","","37","146","","4","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","","","76"
"2020-04-24","1","3","","4","6","","13","","","","","3","","","37","146","","4","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","77"
"2020-04-25","1","3","","4","6","","14","","","","","3","","","37","146","","4","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","77"
"2020-04-26","1","3","","4","6","","14","","","","","3","","","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","78"
"2020-04-27","1","3","","4","6","","14","","","","","3","","","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","79"
"2020-04-28","1","3","","4","6","","15","","","","","3","","","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","80"
"2020-04-29","1","3","","4","6","","15","","","","","3","","","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","7","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","80"
"2020-04-30","1","3","","4","6","","15","","","","","3","","1","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","80"
"2020-05-01","1","3","","4","6","","15","","","","","3","","1","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","80"
"2020-05-02","1","3","","4","6","","15","","","","","3","","1","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-03","1","3","","4","6","","15","","","","","3","","1","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-04","1","3","","4","6","","16","","","","","3","","1","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-05","1","3","","4","6","","16","","","","","3","","0","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-06","1","3","","4","6","","16","","","","","3","","0","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-07","1","3","","4","6","","16","","","","","3","","0","37","146","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-08","1","3","","4","6","","16","","","","","3","","0","37","148","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-09","1","3","","4","6","","16","","","","","3","","0","37","149","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-10","1","3","","4","6","","16","","","","","3","","0","37","149","","6","3","","1","2","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-11","1","3","","4","6","","16","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-12","1","4","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","82"
"2020-05-13","1","4","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-14","1","4","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-15","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","83"
"2020-05-16","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","85"
"2020-05-17","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","5","3","7","","","","11","1","","","29","","0","","1","","85"
"2020-05-18","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","6","3","7","","","","11","1","","","29","","0","","1","","86"
"2020-05-19","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","6","3","7","","","","11","1","","","29","","0","","1","","87"
"2020-05-20","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","87"
"2020-05-21","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-22","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-23","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-24","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-25","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-26","1","8","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","88"
"2020-05-27","1","9","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","89"
"2020-05-28","1","12","","4","6","","17","","","","","3","","0","37","149","","6","3","","1","3","","5","16","1","7","8","","1","","39","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","90"
"2020-05-29","1","18","","4","6","","17","","","","","3","","0","37","150","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","90"
"2020-05-30","1","28","","4","6","","17","","","","","3","","0","37","151","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","13","3","7","","","","11","1","","","29","","0","","1","","91"
"2020-05-31","1","29","","4","6","","17","","","","","3","","0","37","151","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","","","","11","1","","","29","","0","","1","","99"
"2020-06-01","1","30","","4","6","","17","","","","","3","","0","37","153","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","","","","11","1","","","29","","0","","1","","100"
"2020-06-02","1","31","","4","6","","17","","","","","3","","0","37","155","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","100"
"2020-06-03","1","31","","4","6","","17","","","","","3","","0","37","155","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","102"
"2020-06-04","1","36","","4","6","","17","","","","","3","","0","37","163","","6","3","","1","3","","5","16","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","103"
"2020-06-05","1","36","","4","6","","17","","","","","3","","0","37","163","","6","3","","1","3","","5","18","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","103"
"2020-06-06","1","36","","4","6","","17","","","","","3","","0","37","161","","6","3","","1","3","","5","18","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","104"
"2020-06-07","1","39","","4","6","","17","","","","","3","","0","37","162","","6","3","","1","3","","5","18","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","1","","","29","","0","","1","","105"
"2020-06-08","1","39","","4","6","","17","","","","","3","","0","37","164","","6","3","","1","3","","5","18","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","2","","","29","","0","","1","","105"
"2020-06-09","1","41","","4","6","","17","","","","","3","","0","37","168","","6","3","","1","3","","5","18","1","7","8","","1","","40","1","8","","","2","","","","14","3","7","1","","","11","2","","","29","","0","","1","","105"
"2020-06-10","1","43","","4","6","","17","","","","","3","","0","37","174","","6","3","","1","3","","5","18","1","7","8","","1","","39","1","8","","","2","","","","14","3","7","1","","","11","2","","","29","","0","","1","","105"
"2020-06-11","1","42","","4","6","","17","","","","","3","","0","37","176","","6","3","","1","3","","5","18","1","7","8","","1","","39","1","8","","","2","","","","14","3","7","1","","","11","2","","","29","","0","","1","","106"
"2020-06-12","1","43","","4","6","","17","","1","","","3","","0","37","182","","6","3","","1","3","","6","19","1","7","8","","1","","39","1","8","","","2","","","","14","3","7","1","","","11","2","","","29","","0","","1","","106"
"2020-06-13","1","44","","4","6","","17","","3","","","3","","0","37","187","","6","3","","1","3","","9","19","1","7","8","","1","","40","1","8","","","2","","","","15","3","7","1","","","11","2","","","29","","0","","1","","108"
"2020-06-14","1","46","","4","6","","18","","8","","","3","","0","38","188","","6","3","","1","3","","9","20","1","7","8","","1","","40","1","8","","","2","","","","17","3","7","1","","","11","2","","","29","","0","","1","","108"
"2020-06-15","1","47","","4","6","","19","","11","","","3","","0","39","188","","6","3","","1","3","","9","20","1","7","8","","1","","40","1","8","","","2","","","","18","3","7","1","","","11","3","","","29","","0","","1","","108"
"2020-06-16","1","47","","4","6","","19","","13","","","3","","0","39","188","","6","3","","1","3","","9","20","1","7","8","","1","","42","1","8","","","2","","","","18","3","7","1","","","11","3","","","29","","0","","1","","109"
"2020-06-17","1","49","","4","7","","20","","19","","","3","","0","41","191","","6","3","","1","3","","9","20","1","7","8","","1","","44","1","8","","","2","","","","17","3","7","1","","","11","3","","","29","","0","","1","","109"
"2020-06-18","1","53","","4","9","","20","","19","","","3","","2","45","195","","6","3","","1","3","","10","20","1","7","8","","1","","46","1","8","","","2","","","","17","5","7","1","","","11","3","","","29","","0","1","1","","112"
"2020-06-19","1","53","","4","10","","20","","20","","","3","","2","45","197","","6","3","","1","3","","10","22","1","7","8","","1","","46","1","8","","","2","","","","17","5","7","3","","","11","3","","","29","","0","1","1","","115"
"2020-06-20","1","55","","4","13","","21","","21","","1","3","","2","45","204","","7","3","","1","3","","10","22","1","7","8","","1","","48","1","9","","","2","","","","18","6","7","7","","","11","3","","","31","","0","1","1","","120"
"2020-06-21","1","59","","5","13","","22","","22","","1","3","","2","46","209","","7","3","","1","3","","11","22","1","7","8","","1","","49","1","9","","","2","","","","17","8","7","7","","","11","3","","","31","","0","1","1","","123"
"2020-06-22","1","63","","5","15","","22","","22","","1","3","","2","48","213","","7","3","","1","3","","12","23","1","7","8","","1","","49","1","9","","","2","","","","17","8","7","7","","","11","4","","","31","","0","1","1","","125"
"2020-06-23","1","66","","5","15","","25","","22","","2","3","","2","48","213","","7","3","","1","3","","12","24","1","7","8","","1","","49","1","9","","","2","","","","17","8","7","7","","","11","4","","","31","","0","1","1","","126"
"2020-06-24","1","68","","5","15","","26","","23","","3","3","","2","49","216","","7","3","","1","3","","12","24","1","7","8","","1","","54","1","9","","","2","","","","17","9","7","10","","","11","4","","","31","0","2","1","1","","129"
"2020-06-25","1","70","","5","16","","26","","24","","9","3","","2","51","223","","7","3","1","1","3","","12","24","1","7","8","","1","","58","1","9","","","2","","","","18","9","7","10","","","13","4","","","31","2","0","1","1","","139"
"2020-06-26","1","72","","5","17","","26","","25","","8","3","","2","52","231","","7","3","1","1","3","","12","24","1","7","8","","1","","63","1","8","","","2","","","","22","10","8","9","","","13","4","","","31","2","0","1","1","","144"
"2020-06-27","1","72","","5","18","","27","","25","","8","3","","2","53","239","","8","3","2","1","3","","12","25","1","7","8","","1","","66","1","9","","","2","","","","22","10","8","9","","","13","4","","","31","2","0","1","1","","149"
"2020-06-28","1","72","","5","18","","27","","25","","8","3","","2","53","240","","9","3","2","1","4","","16","25","1","7","8","","1","","66","1","9","","","2","","","","23","10","8","9","","","14","4","","","31","2","0","1","1","","151"
"2020-06-29","1","73","","5","19","","28","","27","","8","3","","2","59","253","","18","3","3","1","4","","16","25","1","8","8","","1","","66","1","9","","","2","","","","27","12","7","9","","","14","5","","","31","2","0","2","1","","165"
"2020-06-30","1","74","","5","20","","29","","27","","8","4","","2","58","263","","18","3","3","1","4","","17","26","1","8","8","","2","","86","1","11","","","2","","","","27","12","7","9","","","14","5","","","31","2","0","3","1","","174"
"2020-07-01","1","77","","5","23","","33","","29","","8","4","","2","58","271","","18","3","4","1","3","","18","28","1","8","8","","2","","89","1","11","","","2","","","","31","12","7","10","","","15","6","","","31","2","0","4","1","","189"
"2020-07-02","1","82","","5","26","","34","","30","","8","4","","2","62","277","","22","3","4","1","3","","18","29","1","8","11","","2","","99","1","12","","","2","","","","31","18","7","10","","","18","6","","5","31","2","0","4","1","","203"
"2020-07-03","1","86","","5","26","","34","","30","","8","4","","2","62","282","","22","3","4","1","3","","18","30","1","8","13","","2","","105","1","12","","","3","","","","33","18","7","10","","1","18","6","","5","31","2","0","4","1","","226"
"2020-07-04","1","86","","5","27","","34","","30","","8","4","","2","63","287","","22","3","4","1","3","","19","31","1","9","15","","2","","106","1","13","","","2","","","","33","19","7","10","","1","19","6","","10","31","2","0","4","1","","245"
"2020-07-05","2","89","","5","27","","34","","30","","8","4","","2","64","298","","25","3","4","2","3","","21","32","1","9","17","","2","","107","1","13","","","2","","","","33","22","7","10","","1","19","6","","10","31","2","0","4","1","","261"
"2020-07-06","2","90","","5","28","","34","","30","","8","4","","2","65","305","","25","3","4","2","3","","21","35","1","9","18","","2","","121","1","13","","","2","","","","33","22","7","10","","1","19","6","","10","31","2","0","4","1","","270"
"2020-07-07","2","92","","5","29","","36","","30","","8","4","","2","64","308","","25","3","4","7","3","","22","36","1","9","19","","2","","121","1","16","","","2","","","","36","22","7","10","","1","19","7","","10","31","2","0","4","2","","325"
"2020-07-08","2","95","","5","30","","37","","30","","8","4","","2","64","327","","25","3","5","7","5","","24","39","1","9","21","","4","","121","1","16","","","2","","","","36","22","7","10","","1","22","7","","10","31","2","0","4","2","","330"
"2020-07-09","3","102","","5","30","","41","","34","","8","4","","2","64","334","","25","3","5","8","5","","38","40","1","11","22","","4","","123","1","16","","","2","","","","38","22","8","10","","1","22","8","","10","31","2","0","4","2","","377"
"2020-07-10","3","107","","6","31","","43","","34","","8","4","","2","64","373","","27","3","5","13","6","","40","41","1","12","25","","4","","123","1","16","","","2","","","","38","28","8","12","","1","22","8","","12","31","2","0","4","2","","431"
"2020-07-11","3","111","","7","32","","47","","38","","8","6","","2","67","404","","28","3","6","13","6","","48","45","1","13","29","","4","","123","1","16","","","2","","","","42","28","10","12","","1","24","9","","14","31","2","0","4","2","","435"
"2020-07-12","5","115","","9","34","","48","","38","","8","6","1","2","66","403","","28","3","6","13","10","","51","46","1","14","29","","4","","124","1","17","","","2","","","","44","30","10","12","","1","25","9","","15","31","2","0","4","2","","489"
"2020-07-13","5","119","","9","34","","50","","38","","8","6","1","2","75","404","1","28","3","6","14","10","","53","49","1","33","34","","4","","124","1","17","","","2","","","","44","30","10","14","","1","25","9","","15","31","2","0","4","2","","525"
"2020-07-14","5","121","","9","34","","50","","38","","8","6","1","2","84","417","1","28","3","6","14","12","","80","57","1","40","34","","4","","125","1","20","","","2","","","","45","30","9","14","3","2","25","9","","15","31","2","0","4","2","1","557"
"2020-07-15","6","128","","9","35","","56","","38","","8","6","1","2","92","489","9","28","3","6","14","12","","81","59","1","40","34","","4","","130","1","20","","","2","","","","47","32","9","15","3","2","25","9","1","15","31","2","0","4","2","1","584"
"2020-07-16","6","129","1","9","41","","59","","40","","8","6","1","4","97","536","9","28","3","6","14","12","","81","66","1","40","37","","4","","130","1","26","","","2","","","","47","33","9","15","3","2","28","12","1","15","31","2","0","4","2","1","629"
"2020-07-17","6","131","4","9","41","","65","","40","","8","8","1","4","102","544","9","34","3","6","24","14","","100","75","1","42","40","","4","","151","1","30","","","5","","","","49","34","9","16","4","2","28","13","2","15","31","2","0","4","2","1","652"
"2020-07-18","9","138","4","9","41","","69","","41","","8","8","1","4","112","563","10","34","3","6","34","14","","100","77","1","44","44","","4","","160","1","30","","","5","","","","50","34","9","16","4","2","30","13","2","15","31","2","0","4","2","1","682"
"2020-07-19","9","142","4","9","41","","72","","41","","8","8","1","4","120","581","11","34","3","6","35","14","","102","80","1","45","44","","4","","160","1","30","","","5","","","","50","34","9","16","4","2","30","13","2","15","31","2","0","5","2","1","702"
"2020-07-20","9","146","4","9","41","","80","","41","","8","8","1","4","132","615","11","34","3","6","35","14","","105","83","1","48","45","","4","","164","1","30","","","5","","","","50","34","9","16","4","2","30","13","2","15","31","2","0","5","2","1","717"
"2020-07-21","12","158","6","9","41","","81","3","41","","8","8","1","4","142","630","11","35","3","6","34","16","","117","83","1","48","47","","4","","169","1","32","","","7","","","","51","34","11","16","5","2","30","14","3","15","31","2","0","5","2","1","731"
"2020-07-22","13","173","6","9","42","","81","3","43","","8","8","1","4","149","664","12","35","3","6","34","17","1","116","88","1","48","47","","4","","169","1","33","","","8","","","","51","37","8","17","5","3","31","15","4","15","31","2","0","7","2","1","756"
"2020-07-23","17","176","7","9","42","","81","3","43","","8","10","1","4","159","695","12","35","3","6","34","18","1","116","93","1","50","51","","4","","173","1","34","","","8","1","","","51","37","9","17","7","3","32","15","4","15","31","2","0","7","2","1","780"
"2020-07-24","19","184","7","9","42","","101","3","43","","8","10","1","4","172","713","12","45","3","6","35","18","1","117","97","1","52","53","","4","","173","1","34","","","8","1","","","51","40","10","18","7","3","34","16","4","15","31","2","0","7","2","1","820"
"2020-07-25","31","217","7","9","46","","111","3","47","1","10","14","2","4","174","760","12","51","3","6","39","18","1","136","101","1","53","58","","4","","204","1","40","","","8","1","","","51","41","9","19","7","3","35","16","4","15","31","2","0","7","2","1","843"
