"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-04-01","181","1","333","1","3","","107","20","17","","4","","3","1","","1","539","","141","227","286","5","2","33","","4","82","1","1","","304","","2","23","1","99","","1","6","16","2","4","1","13","4","3","","","3","1","30","","21","","5","17","1","","4","","34","7","129","1","255","2"
"2020-04-02","212","4","381","1","3","","114","21","17","","6","","3","1","","1","586","","158","295","314","5","2","34","","4","84","1","1","","356","","4","23","2","107","","1","6","14","2","4","1","13","5","3","","0","3","1","33","","22","","5","19","1","","4","","34","7","128","1","293","2"
"2020-04-03","260","4","441","1","9","","132","30","18","","6","","3","1","1","1","643","","171","314","340","5","2","43","","4","86","1","1","","385","","4","24","2","124","","1","7","17","2","4","3","14","7","3","","0","3","2","36","","26","","5","23","3","","7","","40","7","144","1","329","2"
"2020-04-04","294","4","500","1","9","","143","36","19","","6","","3","1","2","4","716","","194","333","374","6","2","45","","4","88","1","1","","440","","4","25","3","134","1","1","7","20","2","3","3","26","7","3","","0","5","2","38","","31","1","5","28","3","","9","","50","11","158","1","379","2"
"2020-04-05","354","4","608","1","9","","177","50","22","","6","","3","1","2","4","825","","223","339","435","9","3","46","","4","93","1","1","","519","","5","29","3","153","1","1","9","20","2","3","8","32","17","3","2","0","5","3","38","","40","1","5","29","3","","10","","54","11","251","1","470","2"
"2020-04-06","367","4","652","6","9","","189","50","22","","6","","3","1","2","5","847","","227","355","441","9","3","47","","4","95","1","1","","540","","5","32","3","158","1","1","11","25","2","3","8","34","19","4","2","0","5","3","39","","42","1","5","29","3","","10","","58","11","276","1","504","2"
"2020-04-07","388","4","718","6","9","","206","50","22","","7","","3","1","2","5","884","","232","372","457","9","4","48","","4","95","1","1","","579","","5","34","3","161","1","1","13","27","2","3","8","35","23","4","3","0","5","3","39","","44","1","5","32","3","","10","","53","12","252","1","537","2"
"2020-04-08","417","5","764","6","9","","207","52","23","","7","","3","1","2","5","927","","244","374","472","10","4","49","","4","98","1","1","","610","","5","34","3","167","1","1","13","32","2","3","8","35","23","4","3","0","5","4","39","","45","1","5","32","3","","10","","56","12","238","1","573","2"
"2020-04-09","417","5","764","6","9","","207","52","23","","7","","3","1","2","5","927","","244","374","472","10","4","49","","4","98","1","1","","610","","5","34","3","167","1","1","13","32","2","3","8","35","23","4","3","0","5","4","39","","45","1","5","32","3","","10","","56","12","238","1","573","2"
"2020-04-10","475","5","877","6","9","","217","61","26","","10","","3","1","2","6","1031","","270","394","534","10","5","50","1","4","99","1","1","","660","","6","37","4","174","2","1","13","32","2","3","8","38","44","5","4","0","5","4","39","1","48","1","5","32","3","","11","","57","12","235","2","614","2"
"2020-04-11","543","7","931","6","9","","234","68","27","","11","","3","1","2","6","1113","","282","426","550","13","5","52","1","4","101","1","1","","683","","6","44","4","177","2","1","13","34","2","3","12","38","51","5","4","0","6","4","47","1","50","1","5","35","3","","11","","64","12","145","2","649","2"
"2020-04-12","647","7","1083","6","10","","264","81","28","","11","","3","2","2","6","1247","","298","452","613","16","7","55","1","4","101","2","1","","763","","8","44","4","187","2","1","13","35","2","3","12","57","59","5","4","","6","4","49","1","58","1","5","36","3","","12","","72","16","156","2","738","2"
"2020-04-13","693","7","1142","6","10","","284","81","28","","11","","3","2","2","7","1346","","304","457","641","16","8","58","1","4","99","2","1","","787","","8","44","4","193","2","2","13","35","2","3","12","59","75","5","4","","6","4","49","1","64","1","5","41","3","","12","","72","15","145","2","808","2"
"2020-04-14","726","7","1183","6","10","","293","88","28","","11","","3","2","2","12","1402","","311","468","652","17","8","59","1","4","99","3","1","","809","","8","44","5","198","2","2","13","35","2","3","12","63","89","5","4","","6","4","49","1","64","1","5","41","3","","12","","74","16","119","5","858","2"
"2020-04-15","726","7","1183","6","10","","299","88","28","","11","","3","2","2","12","1402","","311","468","652","17","8","59","1","4","99","3","1","","809","","8","44","5","198","2","2","13","35","2","3","12","63","89","5","4","","6","4","49","1","64","1","5","41","3","","12","","74","16","119","5","858","2"
"2020-04-16","758","7","1243","6","10","","300","92","31","","11","","3","2","2","12","1468","","312","480","668","16","9","62","1","4","104","3","1","","837","","8","46","5","202","2","2","13","34","2","3","12","65","103","5","4","","6","4","51","1","68","1","7","41","3","","12","","82","16","111","5","928","2"
"2020-04-17","805","7","1342","6","10","","312","95","35","","11","","3","2","2","13","1549","","329","479","689","17","9","64","1","4","111","3","1","","860","","13","47","8","217","3","2","17","34","2","3","13","69","122","5","4","","6","4","51","1","72","1","7","43","3","","12","","93","17","96","5","960","2"
"2020-04-18","860","7","1419","6","10","","327","98","35","","11","","3","2","2","16","1636","","353","482","708","20","9","65","1","4","112","3","1","","888","","13","51","8","224","3","3","17","34","2","3","13","70","135","6","5","","6","5","51","1","78","1","7","46","3","","13","","93","18","67","5","986","2"
"2020-04-19","915","7","1536","7","10","","352","101","38","","11","","3","2","2","22","1784","","368","485","731","23","10","70","1","4","114","3","1","","957","","18","52","8","239","3","3","17","35","2","4","13","77","157","6","5","","6","5","57","1","87","1","7","49","3","","15","","93","24","114","6","1063","3"
"2020-04-20","915","7","1536","7","10","","352","101","38","","11","","3","2","2","22","1784","","368","485","731","23","10","70","1","4","114","3","1","","957","","18","52","8","239","3","3","17","35","2","4","13","77","157","6","5","","6","5","57","1","87","1","7","49","3","","15","","93","24","114","6","1063","3"
"2020-04-21","996","9","1649","7","10","","390","106","38","","11","","3","2","2","25","2004","","384","487","744","24","11","71","1","5","121","3","1","","1011","","18","51","8","250","3","3","23","35","2","6","13","80","180","7","5","","6","5","58","1","92","1","7","51","3","","17","","93","25","126","6","1180","3"
"2020-04-22","1033","9","1717","9","10","","417","110","55","","11","","3","2","2","25","2071","","392","488","774","24","19","71","1","5","121","3","1","","1064","","18","53","9","266","3","3","24","37","2","6","13","82","202","7","5","","6","5","57","1","107","1","7","52","3","","17","","101","25","95","6","1237","4"
"2020-04-23","1082","9","1824","8","10","","426","113","55","","12","","3","2","2","25","2172","","399","489","798","26","19","74","1","5","121","3","1","","1075","","18","55","10","274","3","3","24","37","2","6","15","82","214","7","5","0","6","5","57","1","108","1","7","52","3","","17","","105","25","108","6","1263","5"
"2020-04-24","1252","10","2030","8","10","","470","126","66","","13","","3","2","2","26","2385","","414","506","853","27","19","81","1","5","123","3","1","","1157","","19","56","12","291","3","3","31","37","2","6","15","83","232","8","5","0","7","5","59","1","117","1","7","52","3","","17","","97","26","103","6","1353","6"
"2020-04-25","1302","10","2083","8","10","","497","135","66","","13","","3","2","2","26","2487","","425","512","862","27","20","83","1","5","151","3","2","","1236","","19","59","16","303","3","4","213","38","2","6","15","87","249","8","5","0","7","5","59","1","121","1","7","52","3","","17","","97","27","131","6","1430","6"
"2020-04-26","1348","10","2160","8","10","","500","139","66","","13","","3","2","2","27","2583","","439","533","867","27","22","87","1","5","158","3","2","","1265","","20","59","17","312","3","4","248","38","2","6","15","90","259","8","5","0","7","5","61","1","131","1","7","54","3","1","19","","105","27","172","6","1469","6"
"2020-04-27","1391","10","2252","8","10","","515","141","66","","13","","3","2","2","33","2682","","449","535","879","27","22","88","1","5","158","3","2","","1276","","20","59","17","321","3","3","259","40","2","6","15","92","298","8","5","0","7","6","61","1","134","1","7","54","3","0","19","","106","27","176","6","1544","6"
"2020-04-28","1430","10","2312","8","10","","543","145","66","","13","","3","2","2","34","2791","","453","540","884","27","22","89","1","5","161","3","2","","1298","","20","59","17","334","3","3","266","42","2","6","15","94","344","8","5","0","11","6","61","1","136","1","7","55","3","0","19","","119","28","165","7","1618","7"
"2020-04-29","1490","10","2389","8","10","","565","147","66","","13","","3","2","2","43","2890","","468","546","907","28","22","91","1","5","161","3","2","","1314","","20","62","17","348","3","3","270","44","2","6","16","96","358","8","5","0","11","6","62","1","136","1","7","54","4","0","19","","121","28","145","7","1704","8"
"2020-04-30","1585","10","2472","8","10","","580","150","66","","13","","3","2","2","44","3001","","478","550","932","29","22","93","1","5","166","3","2","","1338","","21","62","18","363","3","3","282","46","2","6","16","96","372","10","5","0","11","6","65","1","139","1","7","56","4","0","19","","128","28","158","7","1776","8"
"2020-05-01","1665","10","2557","8","10","","618","157","67","","13","","3","3","2","46","3092","","502","550","964","30","22","93","1","5","166","3","2","","1373","","21","63","19","377","3","3","282","47","2","6","16","98","384","10","5","0","13","6","65","1","146","1","7","56","4","0","19","","130","28","201","7","1802","9"
"2020-05-02","1730","11","2625","8","10","","646","163","67","","13","","3","3","2","48","3222","","518","546","988","31","22","95","1","5","165","3","2","","1384","","21","63","20","384","3","3","288","47","2","6","16","102","395","10","5","0","14","5","51","1","150","1","7","56","3","0","19","","136","28","226","8","1836","8"
"2020-05-03","1780","12","2706","8","12","","661","165","67","","13","","3","4","2","50","3345","","526","551","994","31","22","97","1","5","165","3","2","","1405","","21","63","20","395","3","3","291","47","2","6","17","105","399","10","5","0","14","5","51","1","158","1","7","56","3","0","19","","144","28","242","8","1872","9"
"2020-05-04","1815","14","2758","8","12","","679","167","67","","13","","3","4","2","51","3428","","531","552","1005","32","22","97","1","5","168","3","2","","1431","","21","63","21","395","3","3","291","47","2","6","18","106","413","10","5","0","14","5","51","1","158","1","7","56","3","0","20","","144","28","242","8","1897","9"
"2020-05-05","1883","14","2883","8","12","","685","178","68","","13","","3","4","2","52","3546","","543","547","1028","36","22","99","1","5","168","3","2","","1466","","22","63","21","409","4","3","292","49","2","6","18","107","422","10","5","0","14","5","52","3","158","1","7","58","3","0","20","","151","29","189","9","1955","9"
"2020-05-06","1952","22","2977","8","12","","700","180","68","","13","","3","4","2","52","3674","","556","552","1055","37","22","99","1","5","172","3","2","","1507","","24","63","21","415","4","3","295","50","2","6","19","110","439","10","5","0","15","6","53","8","161","1","7","58","3","1","20","","155","30","164","9","1988","9"
"2020-05-07","2046","25","3089","8","12","","720","186","68","","13","","3","4","2","53","3799","","573","554","1079","37","23","100","1","5","173","3","2","","1542","","24","63","23","423","4","3","318","50","2","6","21","114","448","10","5","0","15","7","54","8","163","1","7","58","3","1","20","","155","30","153","9","2042","10"
"2020-05-08","2117","25","3148","8","12","","743","191","68","2","14","1","3","25","2","54","3892","","584","555","1097","39","23","102","1","5","173","3","3","","1574","","24","64","23","437","4","3","350","50","2","6","23","121","463","10","6","0","15","7","54","8","170","1","7","58","4","1","20","","156","30","140","9","2087","10"
"2020-05-09","2205","25","3228","8","12","","757","195","68","4","14","1","3","39","2","54","4001","","591","558","1109","39","23","103","3","5","173","3","3","","1627","","26","65","23","444","4","3","389","51","2","6","23","122","485","10","6","0","15","8","54","8","176","1","7","58","5","1","20","","162","30","179","9","2120","10"
"2020-05-10","2242","25","3272","8","12","1","767","198","68","4","14","1","3","39","2","55","4070","","601","558","1124","39","23","104","3","5","173","3","3","","1649","","26","65","23","448","4","3","401","51","2","6","23","124","508","10","6","0","15","8","54","9","182","1","7","58","5","1","20","","165","31","222","9","2139","11"
"2020-05-11","2278","32","3313","8","12","1","777","200","68","5","14","1","3","39","2","55","4118","","604","559","1137","39","23","103","1","5","173","3","3","","1658","","25","65","23","452","4","3","432","51","2","6","24","127","517","10","6","0","16","9","54","9","185","1","8","58","5","1","20","","169","31","153","9","2159","11"
"2020-05-12","2322","33","3370","8","12","1","788","201","68","5","15","1","3","39","2","55","4187","","607","561","1157","40","23","111","1","5","174","3","3","","1678","","25","66","23","455","4","3","473","51","2","6","25","127","521","10","6","0","16","9","54","9","188","1","7","59","8","1","22","","171","31","101","9","2190","11"
"2020-05-13","2374","33","3464","8","12","1","797","203","69","4","15","1","4","39","2","54","4254","","612","562","1175","41","23","112","1","5","180","3","3","","1716","","25","66","23","456","4","3","480","51","2","6","25","128","527","11","6","0","16","9","54","9","188","1","7","59","8","1","22","","174","31","85","9","2211","11"
"2020-05-14","2448","37","3526","8","12","1","805","204","69","5","15","1","4","39","2","54","4359","","621","564","1204","41","25","112","2","5","182","3","3","","1748","","25","66","23","463","4","3","483","51","2","6","25","129","534","11","6","0","16","9","54","9","186","1","7","59","15","1","22","","175","31","71","9","2232","11"
"2020-05-15","2520","38","3583","8","12","1","825","207","69","5","15","1","4","39","2","54","4452","","632","566","1251","42","25","113","3","5","182","3","3","","1775","","26","66","24","472","4","3","483","50","2","6","26","131","542","11","7","0","16","10","56","10","195","1","7","59","16","1","22","","178","31","61","9","2260","12"
"2020-05-16","2575","39","3652","8","12","1","835","209","69","5","16","1","4","39","2","55","4548","","637","570","1291","44","25","113","4","5","182","3","3","","1800","","26","68","26","485","4","3","485","50","2","6","27","135","557","11","7","0","16","10","56","10","202","1","8","59","16","1","22","","182","31","77","10","2281","12"
"2020-05-17","2613","41","3703","8","12","1","844","211","69","5","16","1","4","39","2","55","4656","","640","570","1314","45","25","115","4","5","183","3","3","","1831","","26","68","26","489","4","3","487","50","2","6","27","136","561","11","7","0","16","10","56","10","204","1","8","59","16","1","22","","183","31","83","10","2295","12"
"2020-05-18","2640","42","3767","8","12","1","857","213","69","5","16","1","4","39","2","55","4720","","649","570","1348","47","25","114","4","5","179","3","3","","1849","","26","68","26","495","4","3","488","50","2","6","27","136","565","11","7","0","16","10","57","10","217","1","8","60","17","1","22","","186","31","78","11","2305","11"
"2020-05-19","2675","43","3827","8","12","1","871","214","69","5","16","1","4","39","2","55","4790","","654","571","1357","47","25","115","4","5","179","3","3","","1882","","26","72","26","508","4","3","488","50","2","6","29","136","574","11","7","0","20","10","57","11","219","1","9","59","18","1","22","","192","31","65","11","2326","11"
"2020-05-20","2737","43","3889","8","12","1","878","215","69","5","16","1","3","42","2","55","4858","","659","572","1386","48","25","114","3","5","176","3","3","","1932","","26","72","27","512","4","3","489","50","2","6","30","136","579","13","7","0","20","10","57","11","220","1","8","59","18","2","22","","194","32","67","11","2338","11"
"2020-05-21","2759","51","3943","8","12","1","890","218","69","5","16","1","3","43","2","57","4948","","663","577","1428","48","26","114","3","5","177","3","3","","1974","","26","83","27","517","4","3","490","50","2","6","30","147","586","14","7","0","21","10","57","11","230","1","14","59","20","2","23","","195","33","91","15","2358","12"
"2020-05-22","2802","51","3974","8","12","2","898","220","69","5","16","1","3","44","2","61","5056","","669","577","1460","48","26","120","3","5","177","3","3","","1999","","26","73","27","520","5","3","491","50","2","6","35","152","591","14","7","","21","10","57","11","233","1","15","59","23","1","23","","197","32","94","15","2367","12"
"2020-05-23","2856","55","4027","8","12","2","923","220","70","5","16","1","3","57","2","65","5151","","675","580","1493","48","26","120","3","6","178","3","3","","2030","","26","76","27","530","5","3","493","54","2","6","35","159","603","14","8","","23","12","57","12","260","1","16","59","24","1","23","","203","32","126","30","2391","15"
"2020-05-24","2869","58","4039","8","12","2","928","220","70","5","16","1","3","62","2","67","5173","","675","581","1505","48","26","121","3","6","180","3","3","","2040","","26","77","27","537","5","3","582","55","2","6","35","159","604","14","8","","23","12","57","12","263","1","16","59","25","1","23","","207","32","125","31","2406","15"
"2020-05-25","2908","58","4075","8","12","2","932","221","71","5","16","1","3","63","2","67","5216","","678","577","1535","49","26","123","3","7","179","3","3","","2061","","26","77","27","540","5","3","582","55","2","6","36","159","609","15","8","","23","12","57","12","263","1","16","59","36","1","23","","205","32","","32","2412","18"
"2020-05-26","2964","58","4121","8","12","2","941","224","72","5","16","1","3","63","2","67","5269","","683","580","1581","49","26","134","3","7","178","3","3","","2090","","26","79","27","544","5","3","582","55","2","7","36","163","613","15","8","","23","12","57","12","264","1","16","59","36","1","23","","212","32","","32","2423","19"
"2020-05-27","3006","57","4166","8","12","2","947","226","71","5","16","1","5","63","2","67","5316","","695","580","1600","51","26","135","3","8","177","3","3","","2098","","26","77","27","552","5","3","582","51","2","7","36","163","616","15","8","","23","12","57","13","278","1","13","61","25","1","23","","214","32","","33","2430","19"
"2020-05-28","3070","60","4201","8","12","2","956","227","72","5","16","1","5","63","2","67","5434","","699","584","1636","51","26","135","3","10","177","3","3","","2123","","26","77","27","567","5","3","585","53","2","7","37","163","620","18","8","","23","12","57","13","278","1","14","61","33","1","23","","213","32","","33","2444","20"
"2020-05-29","3142","65","4254","8","12","2","964","232","72","5","16","1","5","63","2","68","5569","","705","586","1674","52","26","137","3","12","177","3","3","","2171","","26","80","29","570","5","3","601","54","2","7","39","168","623","18","8","","23","13","57","13","281","1","16","61","48","1","23","","219","32","","40","2472","36"
"2020-05-30","3224","74","4353","8","12","2","974","236","72","5","16","1","6","64","2","69","5690","","715","587","1717","52","26","138","3","14","177","3","3","","2196","","26","80","29","576","5","3","602","54","2","7","43","169","628","18","8","","23","13","58","13","289","1","23","61","79","1","23","","224","32","","40","2480","35"
"2020-05-31","3258","76","4394","8","12","2","980","240","72","5","16","2","6","64","2","69","5775","","720","587","1732","53","26","139","3","14","177","3","3","","2221","","26","81","31","583","5","3","614","54","2","7","45","172","629","19","8","","23","13","58","14","295","1","33","62","81","1","23","","226","32","","41","2488","35"
"2020-06-01","3291","78","4416","8","12","2","984","242","76","5","17","2","6","64","2","69","5802","","724","587","1748","53","26","143","3","14","177","3","3","","2244","","26","82","31","589","5","3","619","55","2","7","46","177","630","19","8","","23","14","58","14","297","1","35","62","89","1","23","","231","33","","41","2501","40"
"2020-06-02","3338","82","4453","8","12","2","986","244","77","5","17","2","6","64","2","71","5854","","726","590","1761","53","27","148","3","15","178","3","3","","2266","","26","82","31","589","5","3","620","55","2","8","46","181","631","19","8","","23","14","58","15","297","1","37","62","89","1","23","","233","33","","41","2505","40"
"2020-06-03","3379","84","4496","8","12","2","995","245","76","5","17","2","6","64","2","72","5917","","733","599","1778","53","26","150","4","15","178","3","3","","2294","","26","82","32","606","5","3","621","56","2","8","46","181","635","20","8","","23","14","59","15","300","1","36","62","90","1","24","","237","33","","41","2521","40"
"2020-06-04","3458","84","4553","8","12","2","1004","251","76","5","17","3","6","64","2","72","5977","","746","599","1788","53","26","157","4","15","178","3","3","","2310","","30","82","34","610","5","3","624","59","2","8","46","182","638","21","8","","23","14","59","15","302","1","38","62","89","1","24","","239","33","","42","2534","42"
"2020-06-05","3515","87","4591","8","12","2","1008","252","77","5","17","4","6","66","2","72","6041","","751","603","1802","53","26","158","4","15","178","3","3","","2343","","30","82","35","613","5","3","627","60","2","8","46","183","641","21","8","","23","14","59","15","306","1","40","62","92","1","23","","239","33","","42","2540","43"
"2020-06-06","3552","90","4626","8","12","2","1011","253","78","5","17","4","7","66","2","74","6079","","753","607","1817","54","26","161","5","15","178","3","3","","2370","","30","82","36","616","5","3","630","62","2","8","50","185","641","21","8","","23","14","60","15","313","1","43","62","93","1","23","","243","34","","42","2566","44"
"2020-06-07","3575","94","4637","8","12","3","1016","255","78","5","17","5","8","66","2","76","6106","","756","608","1834","54","26","162","5","15","179","3","3","","2373","","30","82","37","619","5","3","631","62","2","8","57","188","644","21","8","","23","14","59","15","320","1","45","62","93","1","23","","248","34","","43","2583","45"
"2020-06-08","3605","95","4663","8","12","3","1022","256","78","5","17","5","8","66","2","76","6138","","757","610","1862","56","26","164","5","15","180","3","3","","2384","","30","82","38","628","5","3","631","62","2","8","57","190","645","22","8","","23","15","61","16","320","1","46","62","94","1","23","","247","36","","43","2598","48"
"2020-06-09","3627","101","4687","8","12","3","1027","258","78","5","17","5","8","66","2","76","6176","","764","612","1880","57","26","166","5","15","181","3","3","","2398","","30","84","38","632","6","3","631","64","2","8","58","190","644","22","8","","23","15","62","16","323","1","47","62","94","1","23","","248","37","","43","2604","48"
"2020-06-10","3643","107","4709","8","12","3","1031","258","78","5","17","5","10","66","2","76","6204","","771","615","1888","54","26","171","5","15","181","3","3","","2424","","30","84","38","636","6","3","631","65","2","8","58","190","644","22","8","","24","15","63","16","324","1","48","63","95","1","23","","252","37","","43","2616","48"
"2020-06-11","3663","112","4723","8","12","3","1040","259","78","5","17","5","12","66","2","76","6232","","779","617","1907","54","26","176","5","15","181","3","3","","2436","","30","84","38","635","6","3","632","65","2","8","58","191","645","22","8","","23","15","64","17","326","1","51","64","95","1","23","","253","37","","44","2629","47"
"2020-06-12","3698","114","4754","8","12","3","1049","261","78","5","17","5","12","66","2","76","6257","","790","621","1920","54","26","177","6","15","181","3","3","","2445","","30","84","38","637","6","3","632","66","2","8","59","191","645","22","8","","23","15","63","17","332","1","53","64","97","1","23","","254","38","","44","2646","47"
"2020-06-13","3729","116","4788","8","12","3","1065","264","78","5","17","5","14","66","2","76","6301","","794","623","1925","54","29","181","6","15","181","3","3","","2458","","30","84","38","641","6","3","632","66","2","8","59","194","646","22","8","","23","15","65","16","346","1","53","64","97","1","24","","256","38","","44","2652","47"
"2020-06-14","3743","118","4803","8","12","3","1070","264","78","5","17","5","14","67","2","77","6330","","801","625","1932","54","29","184","6","16","181","3","3","","2458","","31","84","39","647","6","3","633","69","2","8","60","195","646","22","8","","23","15","65","16","352","1","53","64","98","1","24","","256","38","","44","2656","48"
"2020-06-15","3759","127","4818","8","12","3","1088","265","78","5","17","5","15","68","2","78","6376","","807","626","1941","54","29","193","6","17","181","3","3","","2466","","31","85","39","652","7","3","633","72","2","8","62","195","646","22","8","","23","15","67","16","352","1","54","63","99","1","24","","257","38","","44","2666","49"
"2020-06-16","3771","129","4826","8","12","3","1100","268","78","5","17","7","15","68","2","78","6401","","815","628","1960","54","29","195","6","17","182","3","3","","2477","","31","86","39","659","7","3","633","81","2","8","65","197","646","22","8","","23","15","72","16","351","2","55","63","99","1","25","","258","39","","44","2671","49"
"2020-06-17","3791","130","4861","8","12","3","1137","270","78","5","18","7","15","68","2","79","6445","","820","632","2001","54","30","199","6","17","182","3","3","","2488","","31","85","40","658","7","3","634","73","2","8","65","198","646","22","8","","23","15","75","16","351","2","55","63","99","1","25","","262","39","","44","2693","49"
"2020-06-18","3819","140","4885","8","12","3","1173","271","78","5","18","7","17","68","2","80","6493","","825","633","2024","54","30","205","6","17","181","3","3","","2508","","31","86","42","661","7","3","634","77","2","9","66","198","647","22","9","","23","15","78","16","351","2","57","63","98","1","28","","262","39","","44","2698","49"
"2020-06-19","3852","150","4905","8","12","3","1211","274","78","5","18","10","17","68","2","80","6565","","831","639","2063","54","30","214","6","18","182","3","3","","2522","","31","85","46","668","7","3","635","78","2","9","67","198","649","22","9","","23","15","80","16","351","2","62","63","100","1","28","","262","39","","44","2705","49"
"2020-06-20","3872","159","4921","8","12","3","1228","277","78","5","18","12","17","68","2","80","6603","","839","641","2079","54","30","217","6","18","182","3","4","","2526","","31","86","46","673","7","3","635","79","2","9","67","199","649","22","10","","23","15","80","16","355","2","62","63","100","1","28","","262","39","","44","2714","49"
