"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2020-10-30","","   .55 %","","   .98 %","   .56 %","   .32 %","   .19 %","   .32 %","   .06 %","   .68 %","   .49 %","   .15 %","   .19 %","   .31 %","   .18 %","   .23 %","","   .12 %","   .03 %","   .23 %","   .43 %","   .20 %","","   .06 %","   .59 %","   .02 %"
"2020-10-31","","  1.37 %","   .38 %","   .65 %","   .49 %","   .24 %","   .38 %","   .61 %","   .12 %","   .36 %","   .34 %","   .32 %","   .00 %","   .52 %","   .18 %","   .29 %","   .38 %","   .12 %","   .70 %","   .46 %","   .54 %","   .40 %","","   .09 %","   .54 %","   .23 %"
"2020-11-01","","   .87 %","   .15 %","   .26 %","   .66 %","   .16 %","   .14 %","   .40 %","   .03 %","   .31 %","   .15 %","   .00 %","   .96 %","   .36 %","   .00 %","   .06 %","   .50 %","   .12 %","   .10 %","   .50 %","   .37 %","","","   .55 %","   .21 %","   .34 %"
"2020-11-02","","   .49 %","   .61 %","  1.13 %","   .78 %","   .48 %","   .25 %","   .52 %","   .18 %","   .51 %","   .34 %","   .20 %","   .28 %","   .57 %","   .18 %","   .23 %","   .25 %","","   .59 %","   .10 %","   .47 %","   .13 %","","   .20 %","","   .27 %"
"2020-11-03","","   .49 %","   .23 %","   .61 %","   .61 %","   .16 %","   .47 %","   .32 %","   .12 %","   .56 %","   .58 %","   .22 %","   .57 %","   .67 %","   .27 %","   .06 %","   .37 %","","   .39 %","   .20 %","   .42 %","   .26 %","","   .17 %","   .37 %","   .16 %"
"2020-11-04","","   .16 %","   .53 %","   .76 %","   .36 %","   .16 %","   .29 %","   .20 %","   .00 %","   .46 %","   .24 %","   .27 %","   .75 %","   .25 %","   .37 %","   .06 %","   .12 %","","   .07 %","   .12 %","   .40 %","   .07 %","","   .03 %","   .11 %","   .32 %"
"2020-11-05","","   .54 %","   .23 %","   .82 %","   .52 %","   .32 %","   .16 %","   .47 %","   .03 %","   .71 %","   .48 %","   .10 %","   .65 %","   .66 %","   .21 %","   .06 %","   .25 %","   .23 %","   .23 %","   .25 %","   .38 %","   .07 %","","   .23 %","   .58 %","   .47 %"
"2020-11-06","","   .41 %","   .23 %","   .34 %","   .38 %","   .24 %","   .23 %","   .28 %","   .09 %","   .30 %","   .43 %","   .15 %","  3.62 %","   .05 %","   .09 %","   .23 %","   .43 %","","   .39 %","   .25 %","   .35 %","   .33 %","","   .43 %","   .37 %","   .63 %"
"2020-11-07","","   .56 %","   .23 %","   .53 %","   .67 %","   .08 %","   .27 %","   .31 %","   .06 %","   .25 %","   .43 %","   .15 %","   .45 %","   .25 %","   .15 %","   .58 %","   .18 %","   .00 %","   .58 %","   .17 %","   .33 %","   .39 %","","   .26 %","   .26 %","   .24 %"
"2020-11-08","","   .36 %","   .15 %","   .34 %","   .23 %","   .16 %","   .08 %","   .08 %","   .03 %","   .00 %","   .28 %","   .59 %","   .45 %","   .15 %","   .09 %","   .40 %","   .37 %","","","   .15 %","   .23 %","   .39 %","","   .11 %","   .05 %","   .13 %"
"2020-11-09","","   .34 %","   .37 %","   .31 %","   .36 %","   .24 %","   .29 %","   .47 %","   .09 %","   .20 %","   .14 %","   .12 %","   .09 %","   .20 %","   .12 %","   .00 %","   .31 %","","   .87 %","   .02 %","   .20 %","   .26 %","","   .23 %","   .10 %","   .04 %"
"2020-11-10","","   .55 %","   .15 %","   .37 %","   .48 %","   .08 %","   .22 %","   .39 %","   .12 %","   .10 %","   .33 %","   .20 %","   .00 %","   .15 %","   .06 %","   .29 %","   .67 %","   .00 %","   .32 %","   .30 %","   .16 %","   .19 %","","   .11 %","   .10 %","   .27 %"
"2020-11-11","","   .71 %","   .07 %","   .34 %","   .56 %","   .23 %","   .17 %","   .08 %","   .27 %","   .25 %","   .75 %","   .15 %","   .09 %","   .05 %","   .00 %","   .06 %","   .24 %","","   .13 %","   .32 %","   .29 %","","","   .31 %","   .42 %","   .09 %"
"2020-11-12","","   .32 %","   .07 %","   .21 %","   .64 %","   .00 %","   .29 %","   .12 %","   .09 %","   .05 %","   .19 %","   .12 %","   .00 %","   .25 %","   .06 %","   .11 %","   .12 %","   .92 %","   .57 %","   .39 %","   .24 %","   .45 %","","   .09 %","   .26 %","   .04 %"
"2020-11-13","","   .79 %","   .00 %","   .40 %","   .39 %","   .31 %","   .17 %","   .23 %","   .12 %","   .15 %","   .75 %","   .12 %","   .18 %","   .05 %","   .09 %","   .74 %","","   .11 %","   .28 %","   .05 %","   .32 %","   .19 %","","   .20 %","   .16 %","   .20 %"
"2020-11-14","","   .21 %","","   .03 %","   .22 %","   .16 %","   .14 %","   .15 %","","   .05 %","","   .00 %","   .80 %","   .10 %","   .00 %","   .00 %","","","","   .93 %","   .15 %","   .06 %","","   .11 %","   .10 %","   .00 %"
"2020-11-15","","   .22 %","   .07 %","   .18 %","   .09 %","   .08 %","   .07 %","   .23 %","","   .00 %","   .05 %","   .00 %","   .44 %","","","   .06 %","   .24 %","","   .35 %","   .07 %","   .21 %","   .19 %","","   .00 %","   .00 %","   .02 %"
"2020-11-16","","   .14 %","   .22 %","   .33 %","   .18 %","   .16 %","   .19 %","   .08 %","   .06 %","   .05 %","   .09 %","   .00 %","   .17 %","   .10 %","   .09 %","   .11 %","   .06 %","","   .19 %","   .29 %","   .21 %","   .00 %","","   .17 %","","   .02 %"
"2020-11-17","","   .45 %","   .07 %","   .69 %","   .34 %","   .31 %","   .12 %","   .12 %","   .15 %","   .15 %","   .09 %","   .10 %","   .61 %","   .05 %","   .03 %","   .91 %","   .06 %","   .23 %","   .50 %","   .05 %","   .32 %","   .32 %","","   .06 %","   .15 %","   .09 %"
"2020-11-18","","   .91 %","   .07 %","   .27 %","   .43 %","   .15 %","   .09 %","   .27 %","   .15 %","","   .51 %","   .15 %","   .26 %","   .20 %","   .03 %","   .11 %","   .12 %","   .11 %","   .03 %","   .27 %","   .26 %","   .19 %","","   .11 %","   .10 %","   .18 %"
"2020-11-19","","   .51 %","   .15 %","   .30 %","   .25 %","","   .20 %","   .54 %","   .15 %","   .00 %","   .23 %","   .05 %","   .09 %","","","   .06 %","   .18 %","","   .31 %","   .14 %","   .24 %","   .06 %","","   .23 %","   .15 %","   .29 %"
"2020-11-20","","   .14 %","   .00 %","   .39 %","   .25 %","   .23 %","   .15 %","   .08 %","   .09 %","   .10 %","   .00 %","   .05 %","   .69 %","   .10 %","","   .06 %","   .12 %","","   .22 %","   .19 %","   .27 %","   .13 %","","   .03 %","","   .11 %"
"2020-11-21","","   .42 %","","   .15 %","   .33 %","   .23 %","   .17 %","   .11 %","   .03 %","   .15 %","   .09 %","   .00 %","   .09 %","   .05 %","   .06 %","","   .00 %","","   .06 %","   .19 %","   .22 %","   .00 %","","   .20 %","   .05 %","   .02 %"
"2020-11-22","","   .12 %","","   .15 %","   .00 %","   .23 %","   .03 %","   .46 %","   .06 %","   .30 %","   .00 %","   .10 %","   .17 %","","   .03 %","","","","   .12 %","   .10 %","   .28 %","   .00 %","","   .08 %","   .00 %","   .04 %"
"2020-11-23","","   .49 %","   .15 %","   .30 %","   .19 %","   .23 %","   .16 %","   .15 %","   .09 %","   .05 %","   .09 %","   .24 %","   .09 %","   .00 %","   .06 %","   .22 %","   .66 %","","   .25 %","   .22 %","   .25 %","   .25 %","","   .08 %","   .05 %","   .09 %"
"2020-11-24","","   .18 %","   .22 %","   .32 %","   .19 %","   .38 %","   .16 %","   .19 %","   .09 %","   .00 %","   .18 %","   .00 %","   .17 %","   .20 %","   .09 %","   .06 %","   .18 %","   .00 %","   .03 %","   .65 %","   .34 %","   .32 %","","   .08 %","   .10 %","   .13 %"
"2020-11-25","","   .30 %","   .00 %","   .29 %","   .20 %","   .15 %","   .22 %","   .15 %","   .12 %","   .15 %","   .05 %","   .14 %","   .09 %","   .30 %","   .03 %","   .11 %","   .24 %","   .11 %","   .09 %","   .28 %","   .33 %","   .25 %","","   .06 %","   .21 %","   .11 %"
"2020-11-26","","   .33 %","   .07 %","   .41 %","   .36 %","   .23 %","   .19 %","   .04 %","   .12 %","   .05 %","   .09 %","   .14 %","   .34 %","   .25 %","   .03 %","   .33 %","   .12 %","   .23 %","   .37 %","   .28 %","   .23 %","   .19 %","","   .03 %","   .20 %","   .11 %"
"2020-11-27","","   .12 %","   .00 %","   .12 %","   .04 %","   .15 %","   .14 %","   .34 %","   .09 %","   .05 %","   .05 %","   .26 %","   .42 %","   .00 %","   .00 %","   .78 %","   .06 %","   .34 %","   .21 %","   .12 %","   .26 %","   .19 %","","   .34 %","   .05 %","   .04 %"
"2020-11-28","","   .40 %","","   .32 %","   .37 %","   .08 %","   .25 %","   .15 %","   .06 %","   .15 %","","   .22 %","   .68 %","   .10 %","","   .28 %","   .36 %","","   .12 %","   .05 %","   .18 %","   .13 %","","   .03 %","   .05 %","   .11 %"
"2020-11-29","","   .25 %","","   .20 %","   .10 %","   .53 %","   .17 %","   .22 %","","   .05 %","   .41 %","   .14 %","   .84 %","","   .00 %","   .22 %","","","   .21 %","   .07 %","   .25 %","   .13 %","","   .22 %","   .20 %","   .09 %"
"2020-11-30","","   .13 %","","   .14 %","   .13 %","   .15 %","   .13 %","   .04 %","   .03 %","   .00 %","","   .05 %","   .08 %","   .00 %","   .00 %","   .55 %","   .12 %","   .11 %","   .12 %","   .02 %","   .21 %","   .25 %","","   .33 %","   .31 %","   .37 %"
"2020-12-01","","   .11 %","   .37 %","   .09 %","   .10 %","   .30 %","   .10 %","   .11 %","   .03 %","   .05 %","   .09 %","   .12 %","   .25 %","   .00 %","   .03 %","","   .47 %","","   .24 %","   .07 %","   .29 %","","","   .06 %","   .25 %","   .30 %"
"2020-12-26","","   .11 %","   .00 %","   .09 %","   .21 %","   .08 %","   .26 %","","   .06 %","   .00 %","   .14 %","   .19 %","   .17 %","   .05 %","   .00 %","   .00 %","   .06 %","","   .39 %","   .24 %","   .27 %","   .00 %","","   .00 %","","   .06 %"
"2020-12-27","","   .10 %","   .15 %","   .09 %","   .09 %","","   .09 %","","   .03 %","   .10 %","   .14 %","   .10 %","","","   .15 %","   .11 %","   .00 %","","   .18 %","   .23 %","   .19 %","   .00 %","","   .00 %","   .05 %","   .13 %"
"2020-12-28","","   .16 %","   .07 %","   .14 %","   .04 %","   .07 %","   .17 %","   .04 %","   .06 %","   .00 %","   .18 %","   .07 %","   .08 %","   .00 %","   .00 %","   .05 %","   .06 %","","   .15 %","   .09 %","   .25 %","   .00 %","","   .08 %","   .05 %","   .11 %"
"2020-12-29","","   .25 %","   .37 %","   .00 %","   .35 %","   .00 %","   .15 %","   .00 %","   .00 %","   .20 %","   .14 %","   .17 %","   .00 %","   .05 %","   .00 %","   .60 %","   .06 %","   .00 %","   .30 %","   .12 %","   .38 %","   .13 %","","   .03 %","   .15 %","   .09 %"
"2020-12-30","","   .33 %","   .07 %","   .17 %","   .25 %","   .07 %","   .23 %","   .11 %","   .09 %","","   .09 %","   .31 %","","   .10 %","   .00 %","   .05 %","   .06 %","","   .21 %","   .19 %","   .31 %","","","   .14 %","   .15 %","   .04 %"
"2020-12-31","","   .21 %","   .07 %","   .14 %","   .37 %","","   .18 %","   .11 %","   .00 %","   .05 %","   .09 %","   .19 %","   .00 %","   .15 %","   .03 %","   .32 %","   .18 %","","   .18 %","   .21 %","   .39 %","","","   .14 %","   .05 %","   .13 %"
"2021-01-01","","   .05 %","","   .06 %","   .11 %","   .22 %","   .07 %","   .04 %","","   .00 %","","   .02 %","   .08 %","   .10 %","","   .11 %","   .06 %","","   .33 %","   .09 %","   .25 %","   .19 %","","   .06 %","   .05 %","   .00 %"
"2021-01-02","","   .18 %","   .07 %","   .17 %","   .10 %","   .00 %","   .11 %","   .04 %","   .00 %","   .00 %","   .05 %","   .07 %","   .00 %","   .05 %","   .06 %","   .05 %","   .06 %","","   .18 %","   .35 %","   .25 %","   .00 %","","   .08 %","","   .02 %"
"2021-01-03","","   .05 %","   .07 %","   .11 %","   .13 %","   .07 %","   .09 %","   .15 %","","","   .23 %","   .09 %","   .41 %","   .00 %","   .06 %","   .11 %","   .00 %","   .22 %","   .12 %","   .02 %","   .24 %","   .06 %","","   .00 %","","   .06 %"
"2021-01-04","","   .19 %","","   .14 %","   .22 %","   .07 %","   .08 %","   .19 %","   .06 %","   .00 %","   .04 %","   .05 %","   .00 %","","   .06 %","   .16 %","   .00 %","","   .24 %","   .07 %","   .28 %","   .06 %","","   .06 %","   .10 %","   .00 %"
"2021-01-05","","   .23 %","","   .06 %","   .24 %","   .07 %","   .07 %","   .11 %","   .09 %","   .00 %","   .18 %","   .05 %","   .16 %","   .15 %","   .15 %","   .48 %","   .06 %","","   .48 %","   .05 %","   .16 %","","","   .08 %","   .05 %","   .09 %"
"2021-01-06","","   .24 %","   .07 %","   .03 %","   .24 %","","   .09 %","   .22 %","   .03 %","   .10 %","   .18 %","   .02 %","   .00 %","   .05 %","   .15 %","   .11 %","   .06 %","","   .15 %","   .21 %","   .36 %","","","   .00 %","","   .09 %"
"2021-01-07","","   .11 %","   .07 %","   .03 %","   .31 %","   .22 %","   .09 %","   .00 %","   .00 %","   .10 %","   .04 %","   .09 %","   .08 %","   .10 %","   .03 %","   .11 %","   .18 %","","   .30 %","   .14 %","   .35 %","","","   .03 %","   .05 %","   .19 %"
"2021-01-08","","   .19 %","","   .09 %","   .40 %","   .07 %","   .10 %","   .07 %","   .06 %","   .29 %","   .13 %","   .05 %","","   .10 %","   .06 %","   .16 %","   .12 %","   .00 %","   .29 %","   .00 %","   .35 %","   .00 %","","   .08 %","   .10 %","   .09 %"
"2021-01-09","","   .14 %","","   .06 %","   .29 %","   .15 %","   .17 %","   .00 %","   .00 %","   .05 %","   .18 %","   .16 %","","   .15 %","   .18 %","   .21 %","   .17 %","","   .23 %","   .12 %","   .43 %","","","   .03 %","   .00 %","   .11 %"
"2021-01-10","","   .11 %","","   .03 %","   .10 %","   .07 %","   .13 %","   .04 %","   .03 %","   .00 %","   .22 %","   .00 %","   .08 %","","   .03 %","   .11 %","","","   .18 %","   .02 %","   .29 %","   .00 %","","   .00 %","   .05 %","   .02 %"
"2021-01-11","","   .19 %","","   .11 %","   .19 %","   .00 %","   .09 %","   .00 %","   .03 %","   .10 %","   .09 %","   .00 %","   .00 %","   .00 %","","   .21 %","   .06 %","","   .29 %","   .02 %","   .24 %","   .06 %","","   .00 %","   .25 %","   .02 %"
"2021-01-12","","   .13 %","   .15 %","   .06 %","   .32 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","   .00 %","","   .12 %","   .05 %","   .12 %","","   .06 %","   .12 %","   .18 %","","","   .03 %","   .05 %","   .06 %"
"2021-01-13","","   .11 %","   .07 %","   .09 %","   .12 %","   .07 %","   .09 %","   .00 %","","","   .13 %","   .28 %","   .16 %","   .10 %","   .03 %","   .32 %","   .00 %","","   .20 %","   .02 %","   .26 %","","","   .06 %","   .00 %","   .06 %"
"2021-01-14","","   .10 %","   .07 %","   .06 %","   .12 %","   .00 %","   .15 %","   .11 %","","   .10 %","   .04 %","   .00 %","   .08 %","   .15 %","   .06 %","   .26 %","   .06 %","","   .00 %","   .05 %","   .26 %","","","   .00 %","   .05 %","   .02 %"
"2021-01-15","","   .10 %","   .07 %","","   .10 %","   .07 %","   .10 %","   .04 %","","   .05 %","   .18 %","   .14 %","","","   .00 %","   .05 %","   .12 %","","   .32 %","   .00 %","   .11 %","","","   .03 %","   .00 %","   .08 %"
"2021-01-16","","   .02 %","","","   .14 %","   .07 %","   .08 %","   .00 %","   .00 %","","   .04 %","   .00 %","   .16 %","","   .03 %","   .11 %","   .29 %","","   .12 %","   .05 %","   .24 %","","","   .00 %","   .10 %","   .04 %"
"2021-01-17","","   .08 %","","","   .00 %","","   .07 %","   .04 %","   .00 %","   .15 %","","   .05 %","","   .00 %","   .00 %","   .11 %","","","   .00 %","   .02 %","   .20 %","","","   .00 %","","   .02 %"
"2021-01-18","","   .03 %","   .22 %","","   .11 %","","   .10 %","   .11 %","","   .05 %","   .13 %","   .02 %","   .08 %","   .00 %","","   .11 %","   .40 %","","   .12 %","   .02 %","   .15 %","   .00 %","","   .03 %","   .05 %","   .02 %"
"2021-01-19","","   .14 %","   .14 %","","   .20 %","","   .03 %","","","","   .18 %","   .05 %","   .00 %","   .10 %","   .03 %","   .05 %","   .17 %","","   .06 %","   .00 %","   .18 %","","","   .00 %","   .05 %","   .02 %"
"2021-01-20","","   .06 %","","","   .07 %","   .15 %","   .10 %","   .11 %","   .00 %","   .24 %","","   .05 %","   .08 %","","   .00 %","   .05 %","   .00 %","","   .20 %","   .02 %","   .22 %","   .06 %","","   .00 %","   .35 %","   .08 %"
"2021-01-21","","   .08 %","   .14 %","","   .03 %","   .07 %","   .03 %","   .04 %","","   .05 %","   .09 %","   .02 %","","","   .03 %","   .10 %","   .00 %","","   .12 %","   .02 %","   .12 %","   .00 %","","   .00 %","   .05 %","   .06 %"
"2021-01-22","","   .02 %","","   .03 %","   .03 %","   .00 %","   .05 %","   .00 %","   .00 %","   .10 %","   .22 %","   .00 %","","","","   .16 %","   .11 %","","   .00 %","   .05 %","   .16 %","","","","   .00 %","   .02 %"
"2021-01-23","","   .02 %","","","   .07 %","","   .02 %","","","   .00 %","   .09 %","   .02 %","   .08 %","   .00 %","","   .05 %","","","   .03 %","   .09 %","   .18 %","","","   .05 %","   .00 %","   .02 %"
"2021-01-24","","   .05 %","   .07 %","","   .01 %","","   .03 %","   .04 %","","   .00 %","   .00 %","   .02 %","","","   .03 %","","","","   .00 %","   .00 %","   .13 %","","","","","   .00 %"
"2021-01-25","","   .02 %","","","   .08 %","   .00 %","   .04 %","   .00 %","","   .00 %","","   .02 %","   .08 %","","   .03 %","   .05 %","   .00 %","","   .06 %","   .02 %","   .14 %","   .06 %","","   .03 %","   .10 %","   .13 %"
"2021-01-26","","   .03 %","","","   .03 %","","   .03 %","   .00 %","","   .00 %","","","","","","","","","","   .00 %","   .18 %","","","","   .15 %",""
"2021-01-27","","   .03 %","","   .03 %","   .09 %","","   .06 %","   .04 %","   .00 %","   .00 %","   .04 %","   .00 %","","   .10 %","   .09 %","   .00 %","   .00 %","","   .09 %","   .02 %","   .13 %","","","","   .00 %","   .00 %"
"2021-01-28","","   .02 %","","   .00 %","   .01 %","   .07 %","   .04 %","   .04 %","","","   .09 %","   .02 %","   .08 %","","   .06 %","","   .00 %","","   .03 %","   .02 %","   .14 %","","","   .00 %","","   .00 %"
"2021-01-29","","   .02 %","   .00 %","   .00 %","   .03 %","","   .01 %","","","   .00 %","   .09 %","   .02 %","","","   .00 %","   .05 %","   .00 %","","   .03 %","   .00 %","   .11 %","   .12 %","","","","   .00 %"
"2021-01-30","","   .03 %","   .07 %","   .00 %","   .07 %","   .00 %","   .02 %","   .00 %","","   .14 %","","   .00 %","   .00 %","   .05 %","","   .05 %","","","","   .00 %","   .10 %","   .06 %","","","   .00 %","   .02 %"
"2021-01-31","","   .05 %","","   .00 %","   .08 %","","   .04 %","","","","   .04 %","   .02 %","","   .05 %","","","","","","   .00 %","   .07 %","","","","",""
"2021-02-01","","   .08 %","","","   .04 %","   .00 %","   .06 %","   .07 %","","","   .09 %","   .02 %","","","   .00 %","","","","   .00 %","   .00 %","   .06 %","","","","   .00 %",""
"2021-02-02","","   .08 %","","   .03 %","   .08 %","","   .02 %","","   .00 %","   .05 %","   .09 %","   .02 %","","   .05 %","   .03 %","   .05 %","","","   .09 %","   .00 %","   .10 %","   .00 %","","   .00 %","   .05 %","   .04 %"
"2021-02-03","","   .05 %","   .14 %","   .06 %","   .04 %","","   .04 %","   .04 %","","","   .13 %","   .00 %","","","","   .00 %","","","   .06 %","   .02 %","   .07 %","","","","","   .02 %"
"2021-02-04","","   .03 %","","   .00 %","   .04 %","   .22 %","   .05 %","   .04 %","","","   .04 %","   .00 %","","","   .06 %","   .10 %","","   .11 %","","   .02 %","   .11 %","","","","   .00 %","   .00 %"
"2021-02-05","","   .03 %","","   .03 %","   .04 %","   .07 %","   .02 %","   .00 %","","","","","   .08 %","   .00 %","   .03 %","","","","","   .00 %","   .09 %","","","   .08 %","",""
"2021-02-06","","   .02 %","   .00 %","   .00 %","   .00 %","   .51 %","   .03 %","   .00 %","","","","   .02 %","","","   .03 %","   .00 %","","","","","   .08 %","","","","   .00 %",""
"2021-02-07","","   .03 %","","   .03 %","   .00 %","   .07 %","   .06 %","","","","","","   .08 %","","   .03 %","","","   .00 %","","","   .07 %","","","","",""
"2021-02-08","","   .02 %","","   .06 %","   .03 %","   .07 %","   .09 %","","","   .00 %","   .04 %","","   .00 %","   .00 %","   .06 %","","","","","","   .04 %","   .06 %","","","","   .00 %"
"2021-02-09","","   .05 %","","   .00 %","   .07 %","   .07 %","   .02 %","","","","   .04 %","","   .00 %","","   .03 %","","","","   .00 %","","   .15 %","   .06 %","","","   .05 %","   .00 %"
"2021-02-10","","   .05 %","   .07 %","   .00 %","   .03 %","   .07 %","   .01 %","   .04 %","","","   .17 %","   .02 %","","","   .03 %","   .05 %","","","   .00 %","   .05 %","   .08 %","   .00 %","","","   .10 %","   .00 %"
"2021-02-11","","   .00 %","","   .03 %","   .07 %","","   .06 %","   .00 %","","","","   .00 %","","","   .00 %","   .16 %","","","","","   .08 %","","","","   .10 %",""
"2021-02-12","","   .00 %","","   .03 %","   .03 %","   .07 %","   .04 %","   .00 %","","","   .00 %","","   .16 %","   .10 %","","   .21 %","","","","   .00 %","   .04 %","","","","   .10 %","   .02 %"
"2021-02-13","","   .00 %","","   .08 %","   .01 %","","   .06 %","","","","","","","   .05 %","","   .05 %","","","","   .02 %","   .08 %","","","","",""
"2021-02-14","","   .00 %","","   .08 %","   .01 %","","   .06 %","","","","","","","   .05 %","","   .05 %","","","","   .02 %","   .08 %","","","","",""
"2021-02-15","","   .00 %","   .00 %","   .03 %","   .04 %","   .07 %","   .03 %","","","","   .09 %","   .00 %","","","   .09 %","","","","","   .00 %","   .07 %","   .06 %","","","   .00 %",""
"2021-02-16","","   .03 %","","   .00 %","   .07 %","   .00 %","   .01 %","","","","   .04 %","","","   .05 %","   .00 %","  -.05 %","","","","","   .06 %","","","   .14 %","","   .00 %"
"2021-02-17","   .00 %","   .03 %","","   .28 %","","","   .04 %","","","   .05 %","","","","","","","","","","   .02 %","   .07 %","","   .00 %","","   .00 %",""
"2021-02-18","","   .03 %","","   .00 %","   .00 %","","   .06 %","","","","","","","","   .00 %","","","","   .00 %","","   .08 %","","","   .03 %","",""
"2021-02-19","","   .02 %","","   .03 %","   .01 %","   .07 %","   .09 %","","","","","   .00 %","","","   .00 %","   .05 %","   .06 %","","   .00 %","","   .09 %","   .00 %","","","","   .00 %"
"2021-02-20","","   .00 %","","","   .08 %","   .07 %","   .04 %","","","","   .04 %","   .00 %","","   .00 %","","   .05 %","","","","   .00 %","   .07 %","","","","   .00 %",""
"2021-02-21","","   .00 %","","   .03 %","   .00 %","","   .03 %","","   .00 %","","","","","","   .00 %","","","","","","   .07 %","","","   .08 %","",""
"2021-02-22","","   .00 %","","   .03 %","   .00 %","   .00 %","   .02 %","","","","   .04 %","","","","   .00 %","   .00 %","   .29 %","","","   .00 %","   .09 %","","","","","   .06 %"
"2021-02-23","","   .03 %","   .00 %","   .00 %","   .01 %","   .00 %","   .05 %","","","   .00 %","   .04 %","","   .08 %","   .05 %","","","","","","   .02 %","   .11 %","","","","   .05 %",""
"2021-02-24","","   .02 %","","   .06 %","","   .00 %","   .03 %","","","   .05 %","   .09 %","","","","   .00 %","   .00 %","","","","   .00 %","   .06 %","","","   .00 %","   .05 %",""
"2021-02-25","","   .03 %","   .07 %","   .06 %","","   .07 %","   .07 %","","","","","","","   .10 %","","   .05 %","","","","   .02 %","   .15 %","","","   .16 %","",""
"2021-02-26","","   .00 %","","   .08 %","   .07 %","","   .11 %","   .00 %","   .03 %","","   .09 %","","","   .05 %","","   .05 %","","","","","   .11 %","   .06 %","","","","   .00 %"
"2021-02-27","","   .05 %","   .07 %","   .03 %","","","   .01 %","","","","","   .05 %","   .00 %","","","","","","","","   .11 %","   .00 %","","   .03 %","",""
"2021-02-28","","   .03 %","   .07 %","   .06 %","   .00 %","","   .03 %","   .00 %","","","   .09 %","   .05 %","","   .14 %","   .03 %","","","","","   .05 %","   .07 %","","","   .03 %","",""
"2021-03-01","","   .03 %","","   .03 %","   .04 %","","   .01 %","","","","   .04 %","","   .08 %","","   .03 %","   .05 %","   .00 %","","","   .00 %","   .07 %","","","","   .05 %","   .04 %"
"2021-03-02","","   .06 %","","   .03 %","","   .07 %","   .04 %","","","","   .09 %","","   .24 %","","   .06 %","","","","","","   .09 %","","","   .05 %","   .05 %",""
"2021-03-03","","   .02 %","   .00 %","   .03 %","   .00 %","   .00 %","   .03 %","","   .00 %","","","","","   .00 %","","","   .06 %","","","   .02 %","   .07 %","","","","",""
"2021-03-04","","   .02 %","   .07 %","   .06 %","   .03 %","   .00 %","   .09 %","","","","   .04 %","   .02 %","","","","","","","","   .09 %","   .10 %","   .06 %","","","","   .02 %"
"2021-03-05","","   .06 %","","   .06 %","   .01 %","","   .02 %","","","   .00 %","   .04 %","   .05 %","","","","","","","","   .02 %","   .09 %","   .06 %","","","",""
"2021-03-06","","   .06 %","","   .03 %","   .04 %","","   .01 %","","","","","   .00 %","","","   .03 %","   .00 %","   .00 %","","","   .07 %","   .09 %","","","   .00 %","   .00 %","   .04 %"
"2021-03-07","","   .03 %","","   .06 %","   .01 %","","   .04 %","","","","","","","   .00 %","","","","","","   .02 %","   .09 %","","","","","   .00 %"
"2021-03-08","","   .02 %","","   .03 %","   .01 %","   .00 %","   .09 %","","","","","","   .08 %","","   .00 %","","","","","   .02 %","   .10 %","","","","   .05 %",""
"2021-03-09","","   .06 %","","","   .08 %","   .15 %","   .07 %","","","","   .00 %","   .05 %","","","","   .00 %","","","","   .05 %","   .10 %","","","   .03 %","   .10 %",""
"2021-03-10","","   .11 %","","","   .04 %","","   .08 %","","","","   .09 %","","","","   .00 %","   .00 %","","","","","   .11 %","","","","",""
"2021-03-11","","   .00 %","","","   .01 %","","   .01 %","","","","   .04 %","   .00 %","","","   .00 %","   .05 %","   .06 %","","","   .00 %","   .08 %","","","","","   .00 %"
"2021-03-12","","   .06 %","   .00 %","   .00 %","   .05 %","   .00 %","   .03 %","","","   .05 %","   .04 %","   .02 %","   .00 %","","","   .10 %","","","","   .14 %","   .10 %","","","","   .10 %",""
"2021-03-13","","   .03 %","","   .06 %","   .03 %","   .07 %","   .05 %","","","","   .09 %","","","","   .03 %","   .10 %","   .06 %","","","","   .06 %","","","","   .05 %",""
"2021-03-14","","   .02 %","   .07 %","","   .03 %","   .07 %","   .06 %","","","","   .17 %","","","","   .03 %","   .05 %","","   .22 %","","   .02 %","   .11 %","","","","",""
"2021-03-15","","   .05 %","","   .03 %","   .01 %","   .07 %","   .06 %","   .04 %","","","","   .00 %","","","","","   .00 %","","","   .00 %","   .15 %","   .06 %","","   .00 %","",""
