"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-06-03","","-64","","91","475","","38","299","-38","336","-60","16","59","-11","194","21","","100","970","29","","0","","125","8","-159","401","","197","32","-159","-908","-16","210"
"2020-06-04","","219","","38","-174","8","53","356","38","494","-25","39","45","83","-142","42","","177","1418","-15","","","","66","-20","209","-66","","1129","37","162","1144","55","178"
"2020-06-05","","27","","58","214","51","11","417","8","293","114","0","54","90","252","-58","","288","1398","-2","","","","140","26","148","228","","828","42","-2","320","52","154"
"2020-06-06","","42","","88","78","0","55","349","0","189","143","-22","3","53","328","125","","334","2159","19","","","","53","9","-451","6","","581","100","2","121","83","197"
"2020-06-07","","29","","-16","163","1","-94","335","0","-617","286","62","101","-26","170","26","","263","2002","-27","0","0","0","229","1","304","453","","621","5","16","246","94","200"
"2020-06-08","","95","","184","-69","11","163","358","2","1144","192","-93","105","29","-86","30","","192","1649","30","","","0","67","7","34","484","","577","-170","-181","-116","184","-92"
"2020-06-09","0","-1627","","309","454","0","-83","504","0","398","73","50","176","8","56","52","","-845","1715","-5","","","2","161","2","212","-196","","717","174","13","695","-28","56"
"2020-06-10","0","1785","1","-510","206","4","-27","384","0","402","357","0","163","-123","483","57","","1049","1846","-25","","0","12","58","2","201","715","","555","85","219","79","123","464"
"2020-06-11","","99","","288","50","4","150","486","0","460","98","102","-51","182","225","12","","-8","1621","52","-8","0","7","-357","10","-180","151","","1932","166","33","472","-230","257"
"2020-06-12","","105","","-52","168","2","79","667","2","318","50","8","503","-158","687","51","","266","1627","2","12","0","28","477","8","84","136","0","1430","285","-200","268","108","164"
"2020-06-13","","54","","392","487","0","92","1547","1","519","518","25","169","313","-194","34","","139","1277","-20","-15","0","17","227","7","-94","599","1","1321","80","237","207","82","296"
"2020-06-14","","189","1","710","71","0","63","878","4","348","-81","11","35","-25","452","99","","426","1934","0","1","","14","117","11","309","-21","0","557","29","-137","389","282","435"
"2020-06-15","","51","0","-444","361","6","121","604","11","277","782","-16","314","58","-96","73","","67","5084","60","","","0","8","-2","241","135","","1295","383","79","441","155","551"
"2020-06-16","","128","-1","186","537","1","26","73","0","465","237","-92","177","141","822","34","","344","1809","13","1","","15","153","6","-124","-40","","1533","259","305","77","-107","539"
"2020-06-17","","127","5","918","-72","4","309","957","11","583","105","124","124","-19","1","90","","136","1356","60","17","","0","12","10","67","774","0","897","51","-260","420","101","406"
"2020-06-18","-30","150","-6","180","-315","0","145","3884","13","50","502","-100","219","157","260","115","","122","1372","-7","-20","","-97","130","9","-119","552","1","951","224","343","508","50","209"
"2020-06-19","0","105","7","-511","286","9","-31","2228","9","547","562","117","-85","256","475","96","","119","2047","46","","","117","18","-3","347","113","16","1696","71","-15","329","50","575"
"2020-06-20","","212","-7","136","-497","1","-50","7725","11","626","106","4","297","-137","232","57","","282","1459","-99","","","9","138","20","-291","346","","1003","136","-43","308","96","573"
"2020-06-21","2","196","11","713","1031","0","9","1719","6","483","464","3","-592","-120","243","50","","65","1593","87","9","","3","547","-1","299","-170","3","1305","235","178","581","-304","414"
"2020-06-22","","128","-8","-394","-126","6","215","3589","17","670","135","36","523","146","-831","131","","302","1946","-34","-6","3","6","141","11","271","590","2","1342","257","-58","905","349","189"
"2020-06-23","3","179","22","197","439","0","-268","2711","47","706","658","-48","329","11","1058","-79","","-301","1851","-25","11","12","0","-96","16","32","-96","-26","1365","218","57","432","151","512"
"2020-06-24","1","187","-17","196","-414","0","170","2124","90","562","387","97","74","-95","196","220","","487","4259","161","","-3","5","235","16","-100","877","39","2469","188","-276","241","80","616"
"2020-06-25","0","209","26","582","1364","7","64","3328","46","256","568","6","297","126","597","53","","-165","7761","24","-4","9","14","125","6","299","119","-10","2203","297","488","845","-74","295"
"2020-06-26","34","208","0","89","-69","6","130","2326","35","591","468","12","44","-195","287","65","","455","2519","-170","6","7","-19","110","16","-699","-135","0","1399","80","73","304","-381","695"
"2020-06-27","","284","-4","185","616","0","223","2210","50","477","97","-59","134","109","139","102","","217","4441","34","","1","23","240","18","821","759","-6","2737","146","-24","763","509","-58"
"2020-06-28","-30","428","16","656","-95","1","113","3306","58","211","991","-8","76","379","430","42","","-104","-2001","139","0","-31","0","287","31","245","344","-11","1384","287","-229","246","168","441"
"2020-06-29","0","285","-12","245","519","13","52","3628","46","558","513","114","345","191","-118","32","","-36","2497","-51","0","28","-19","-285","10","69","-66","","2271","379","82","825","33","637"
"2020-06-30","0","318","-31","506","147","15","141","2113","72","466","464","-12","130","-325","550","122","","522","1908","-10","-13","75","13","753","14","-87","393","0","2325","1728","-664","562","117","275"
"2020-07-01","5","477","42","-8","-87","3","122","1644","74","387","388","116","-171","247","121","132","","286","2034","78","13","-94","24","-169","33","179","-39","2","2659","804","625","863","169","694"
"2020-07-02","1","325","1","275","185","22","-140","3015","55","576","840","-26","372","-155","295","202","","161","7866","86","-5","75","15","176","21","450","829","11","2865","992","313","585","100","145"
"2020-07-03","3","319","4","221","435","4","-366","2617","38","298","541","52","147","152","429","201","","339","3965","-148","9","-53","31","295","53","227","484","-25","2202","1106","53","429","66","850"
"2020-07-04","12","376","-40","416","-237","2","709","2632","62","457","341","8","-285","-324","362","209","","197","3407","63","-4","22","-30","318","21","-144","-21","14","2792","1342","3","360","-95","339"
"2020-07-05","6","414","39","690","1084","0","-588","3083","111","338","241","-24","331","127","679","126","","-109","3562","184","0","-2","32","258","43","-38","519","9","2186","1190","-62","696","-329","277"
"2020-07-06","2","498","17","508","-369","6","544","749","125","601","610","63","148","12","417","167","","544","18239","-173","4","35","-18","336","41","219","208","4","3793","2070","79","236","588","1064"
"2020-07-07","0","825","16","433","744","0","-104","2129","95","457","604","-18","161","625","837","111","","-639","3226","141","-4","-60","45","-11","37","-56","867","0","4026","1515","-71","154","30","536"
"2020-07-08","0","1356","5","435","273","1","311","3982","51","531","697","68","53","-145","819","107","","776","-9930","-99","18","58","30","409","67","575","239","6","3246","978","176","1214","-471","552"
"2020-07-09","9","1053","2","347","10","1","220","4027","66","325","-290","-22","208","143","957","149","","130","23348","150","-18","","-270","338","-3","160","-324","0","4318","927","-268","704","384","-302"
"2020-07-10","9","1040","-4","694","430","5","228","2468","74","444","1138","131","102","-352","1003","112","","664","-13902","75","12","-50","43","770","39","-14","736","9","4163","1008","247","679","-144","1326"
"2020-07-11","","1199","7","381","995","5","-1049","2998","81","605","-336","39","-141","579","880","143","","-187","23614","-124","-17","70","207","-364","70","-447","-1","0","3591","1723","72","768","-23","330"
"2020-07-12","8","1019","18","744","1105","4","575","2276","59","513","1151","-216","319","-572","693","132","","555","-16184","67","0","-67","-193","758","32","908","180","1","3291","1561","46","536","100","835"
"2020-07-13","9","1052","0","704","411","6","290","1344","53","443","747","128","30","658","685","77","","182","23557","82","1","9","236","767","63","147","758","32","2578","1197","-17","1303","107","727"
"2020-07-14","20","1003","33","-3382","655","23","22","1924","67","950","93","-207","253","-12","1294","181","","657","-14605","175","0","8","27","475","25","-15","650","10","5200","1163","134","625","-184","408"
"2020-07-15","1","911","-109","824","514","13","266","2463","67","715","1163","297","-154","83","1076","281","","-179","22860","-6","0","","-291","787","18","343","566","-36","5326","1155","66","720","-29","1004"
"2020-07-16","3","1015","-1","557","568","17","68","1994","143","862","45","-12","-18","-15","1263","228","","339","-13727","144","31","62","64","417","100","157","-61","0","5106","1289","33","981","394","760"
"2020-07-17","9","905","121","551","896","4","-51","1608","129","722","-305","31","425","179","1028","133","","477","2184","-55","-27","-52","-2","441","86","349","943","12","3391","1412","-163","1105","-391","813"
"2020-07-18","3","1465","14","1170","774","5","333","1973","92","1065","1833","101","689","79","1018","204","","556","24607","21","18","9","315","670","-16","-190","697","-9","3049","1911","261","1030","555","1341"
"2020-07-19","0","737","98","5119","826","3","-70","1860","180","801","553","-120","321","-457","1290","172","","449","-15362","111","3","","-65","331","136","238","175","0","3651","1831","24","1083","-446","1344"
"2020-07-20","6","1338","-130","-5928","748","30","-110","1784","143","848","317","178","788","30","730","245","","402","5460","-42","0","-25","39","768","88","697","184","2","3861","1883","86","1084","521","1422"
"2020-07-21","8","1736","32","1518","1396","0","213","1200","88","685","279","-227","153","684","1664","274","","611","6993","123","23","","63","128","76","-51","1358","42","5302","2062","81","1024","130","1755"
"2020-07-22","4","6553","56","923","1135","8","697","1532","92","849","218","188","152","-367","1780","272","","581","5747","20","0","48","17","622","71","338","668","15","4503","1283","107","1645","130","1587"
"2020-07-23","7","2691","53","1466","818","5","95","1415","114","765","548","-16","130","260","2071","432","","119","6484","74","12","26","53","493","11","189","451","10","5620","1661","39","2303","-172","2006"
"2020-07-24","4","2380","88","1432","2138","4","345","1866","210","950","1633","133","369","344","2037","968","","762","5714","30","-1","-72","-108","1058","58","369","454","15","6092","1005","59","1909","87","1815"
"2020-07-25","2","6057","25","1855","1688","20","-199","2137","182","701","241","-47","439","-23","2403","1049","","459","7227","-49","-9","11","51","794","103","334","-548","-80","7758","998","79","2099","244","2183"
"2020-07-26","4","2614","61","6653","1788","17","447","1807","230","762","1355","3","411","577","2088","689","","931","6044","45","45","-2","-325","864","84","513","2274","79","5883","","152","1830","54","2097"
"2020-07-27","12","3257","46","-8415","1536","3","-312","1497","133","1078","-1414","91","474","22","1847","745","","636","8706","71","73","","303","481","22","-65","-303","-108","5723","772","105","1192","110","2103"
"2020-07-28","4","619","100","-575","1376","24","746","1135","185","969","2697","42","433","67","2819","679","","423","10333","54","-27","25","61","787","-4","1007","777","147","4284","803","154","1687","-98","2168"
"2020-07-29","5","2784","54","3333","1284","12","24","1126","189","855","753","-93","487","-183","2397","641","","694","7255","176","39","4","7","878","231","281","1673","12","5927","846","57","1287","155","2094"
"2020-07-30","0","4618","139","1415","1169","36","579","1091","221","807","-84","-99","190","408","3793","794","","786","9083","-83","-34","85","-325","704","5","53","980","27","5295","821","284","996","-31","2140"
"2020-07-31","13","6717","68","3141","1977","20","225","1206","206","894","1499","366","566","325","3119","864","","400","33999","76","27","-76","242","875","200","477","-31","-48","6201","816","365","2060","491","2118"
"2020-08-01","12","9855","84","-654","1823","16","-163","1201","227","886","104","60","793","-78","3834","752","","760","-15731","11","56","87","4","687","119","512","-115","23","6586","1114","136","2471","219","2171"
"2020-08-02","16","6272","-37","-75","1164","15","511","1186","230","794","813","39","256","105","4077","688","","267","9926","-46","-9","-28","-211","750","89","190","2167","85","5517","1088","142","2023","24","2213"
"2020-08-03","21","5786","84","2037","1871","8","363","937","208","867","504","99","905","424","4775","815","","951","10221","3","4","56","-82","1037","124","343","-1272","8","5800","1019","","2036","12","2088"
"2020-08-04","14","6953","18","10270","2252","9","524","972","238","944","1909","70","824","186","6772","1021","","1348","12326","50","79","-15","0","1491","126","635","3002","2","6925","1064","70","1878","469","2066"
"2020-08-05","49","8729","139","-10963","1610","0","252","890","173","1046","830","-317","-114","846","5407","1234","","582","6165","126","2","-66","407","1172","131","700","89","-69","5607","1139","-62","3287","480","2047"
"2020-08-06","29","8516","40","1366","1450","62","383","1008","-8","917","428","506","748","148","5602","800","","849","10854","81","4","99","-129","1150","118","716","1854","-164","6272","1289","180","2844","194","2092"
"2020-08-07","70","7594","56","286","2445","43","413","1108","316","1442","867","-196","728","1458","3951","814","","426","10906","-18","75","-93","-173","1893","106","381","-17","267","6488","1138","-47","3432","-76","2006"
"2020-08-08","75","9151","138","1903","2408","52","232","1130","207","1063","-2137","306","449","893","5006","1715","","1107","11081","17","5","20","109","1450","140","820","-406","-306","5043","1089","224","2999","330","2095"
"2020-08-09","148","9097","-229","529","2642","32","-167","1225","193","1383","2197","206","210","460","4670","970","","706","13348","83","42","23","425","1500","169","459","3219","80","6020","1671","206","2817","453","1996"
"2020-08-10","61","6924","391","631","2824","100","602","1070","213","1045","491","-58","498","963","5218","784","","524","6711","102","11","61","24","1279","131","416","627","330","6037","1585","267","4074","167","3208"
"2020-08-11","40","9113","-9","1016","2900","11","-166","727","86","1140","884","150","604","493","6473","1426","","968","10014","33","29","-74","-406","1879","177","1055","-272","24","6429","1790","213","3865","169","3067"
"2020-08-12","80","6676","9","18020","3029","8","231","1021","347","977","-2085","-492","544","1956","7034","880","","677","13408","50","16","69","247","1673","-38","422","3668","16","5209","1920","182","4072","217","2725"
"2020-08-13","95","9499","65","-19437","2439","53","576","913","271","859","2597","654","779","816","8609","727","","684","9115","81","-20","-57","-4","1422","357","627","-2525","31","5146","1780","74","4125","213","2497"
"2020-08-14","108","9779","68","2629","2800","15","-112","790","59","1266","2841","120","640","665","6940","1304","","570","10484","107","9","74","446","1305","157","489","4774","42","5556","1210","103","3740","515","2572"
"2020-08-15","96","10414","-20","1922","3368","27","106","1143","331","1087","221","33","734","-84","6629","803","","857","6844","44","72","9","-374","1426","215","535","948","38","5236","1912","73","3705","180","2647"
"2020-08-16","98","10117","-35","-712","3891","19","410","1310","287","959","1199","88","110","819","6680","1099","","725","8837","125","73","-54","219","1645","219","267","1813","12","6019","1930","63","4201","248","2935"
"2020-08-17","99","7866","194","6431","4140","46","530","740","469","1083","1147","56","-84","935","7071","1131","","985","10686","134","-54","98","138","1503","184","1050","1102","28","5667","2004","135","4376","313","2932"
"2020-08-18","96","9211","38","-3327","4034","60","249","1146","298","1152","536","147","1184","361","8387","1365","","741","10061","23","68","-21","85","1436","282","1582","595","54","5850","2072","118","4799","568","2987"
"2020-08-19","108","8061","137","7003","3838","108","375","1320","357","1099","758","113","611","857","7201","1217","","762","9011","182","34","47","-186","1621","427","941","-1328","34","6384","1789","93","5620","-102","2973"
"2020-08-20","109","8846","13","-15484","3585","39","514","1059","350","1123","889","-279","561","447","6231","1217","","1008","12243","56","7","-73","436","1740","297","334","167","38","5742","1195","68","5863","197","3126"
"2020-08-21","106","8827","-15","18180","3678","36","290","1082","477","1345","456","477","747","1359","-714","1419","","1044","11749","337","29","93","267","1927","325","856","5229","7","5764","1781","86","5567","857","3082"
"2020-08-22","109","8593","-163","2172","3531","45","372","1230","291","980","600","155","-15","814","7626","1292","","872","9241","162","38","-91","126","1655","373","409","1281","37","5603","1768","410","4638","345","3088"
"2020-08-23","110","7449","274","3166","3082","21","334","1250","641","941","482","66","873","950","12271","1110","","991","8157","139","-12","106","32","2247","323","2226","1229","-782","6047","1851","121","4318","459","3048"
"2020-08-24","129","8741","188","2954","2908","154","729","1200","437","1021","890","177","542","889","8061","1238","","841","14219","133","-21","-281","-179","2519","285","1829","1594","845","6129","1825","159","4494","222","3285"
"2020-08-25","139","9419","95","2877","3169","67","308","1155","127","1011","1091","105","389","312","6814","1456","","1079","12300","58","63","303","822","2545","331","788","1526","120","6998","1752","73","4647","107","3251"
"2020-08-26","78","8473","156","10307","2234","87","413","1154","287","1078","1117","-289","599","1149","7249","1351","","836","7637","98","23","-74","-679","3343","240","1086","1547","22","5606","1060","160","3808","715","3314"
"2020-08-27","65","8528","-193","-9642","2931","177","462","1130","356","1079","1077","608","-99","633","7866","2067","","1307","9136","105","56","89","375","2510","275","741","902","75","5870","872","123","4331","251","3189"
"2020-08-28","70","8463","135","7075","2749","130","469","1446","617","1050","651","136","1278","1019","7464","2097","","943","11607","103","50","-27","175","2503","292","2036","1448","33","5752","1580","142","4986","349","3286"
"2020-08-29","75","8976","-6","-3833","2629","141","709","1449","433","1111","1001","59","648","1078","8110","2225","","1017","11541","68","49","62","57","2888","458","1083","-277","11","6045","1675","198","4862","400","3312"
"2020-08-30","67","9067","3","1546","2231","48","485","1249","457","1095","1462","142","490","1232","7101","1766","","1054","7690","151","38","-22","149","2519","457","1656","3327","113","6406","1638","195","4802","480","3308"
"2020-08-31","61","8772","326","3486","2267","135","520","1507","391","1025","1052","128","505","695","7238","1693","","1190","11158","66","127","-356","-358","4053","366","1280","1719","-68","6432","1849","201","4597","604","3318"
"2020-09-01","67","9350","-102","894","2029","120","777","1050","-2281","1131","1163","166","469","1006","5159","2111","","1335","10978","135","20","469","417","3484","341","1120","581","70","5605","2325","221","4537","191","3346"
