"date","Minnesota/Aitkin","Minnesota/Anoka","Minnesota/Becker","Minnesota/Beltrami","Minnesota/Benton","Minnesota/Big Stone","Minnesota/Blue Earth","Minnesota/Brown","Minnesota/Carlton","Minnesota/Carver","Minnesota/Cass","Minnesota/Chippewa","Minnesota/Chisago","Minnesota/Clay","Minnesota/Clearwater","Minnesota/Cook","Minnesota/Cottonwood","Minnesota/Crow Wing","Minnesota/Dakota","Minnesota/Dodge","Minnesota/Douglas","Minnesota/Faribault","Minnesota/Fillmore","Minnesota/Freeborn","Minnesota/Goodhue","Minnesota/Grant","Minnesota/Hennepin","Minnesota/Houston","Minnesota/Hubbard","Minnesota/Isanti","Minnesota/Itasca","Minnesota/Jackson","Minnesota/Kanabec","Minnesota/Kandiyohi","Minnesota/Kittson","Minnesota/Koochiching","Minnesota/Lac qui Parle","Minnesota/Lake","Minnesota/Lake of the Woods","Minnesota/Le Sueur","Minnesota/LeSeur","Minnesota/Lincoln","Minnesota/Lyon","Minnesota/Mahnomen","Minnesota/Marshall","Minnesota/Martin","Minnesota/McLeod","Minnesota/Meeker","Minnesota/Mille Lacs","Minnesota/Morrison","Minnesota/Mower","Minnesota/Murray","Minnesota/Nicollet","Minnesota/Nobles","Minnesota/Norman","Minnesota/Olmsted","Minnesota/Otter Tail","Minnesota/Pennington","Minnesota/Pine","Minnesota/Pipestone","Minnesota/Polk","Minnesota/Pope","Minnesota/Ramsey","Minnesota/Red Lake","Minnesota/Redwood","Minnesota/Renville","Minnesota/Rice","Minnesota/Rock","Minnesota/Roseau","Minnesota/Scott","Minnesota/Sherburne","Minnesota/Sibley","Minnesota/St. Louis","Minnesota/Stearns","Minnesota/Steele","Minnesota/Stevens","Minnesota/Swift","Minnesota/Todd","Minnesota/Traverse","Minnesota/Unassigned","Minnesota/Wabasha","Minnesota/Wadena","Minnesota/Waseca","Minnesota/Washington","Minnesota/Watonwan","Minnesota/Wilkin","Minnesota/Winona","Minnesota/Wright","Minnesota/Yellow Medicine"
"2020-04-11","","  5.45 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.35 %","  7.14 %","   .00 %","   .00 %","   .00 %","  4.76 %"," 14.29 %",""," 11.81 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","  2.78 %","   .00 %","   .00 %","","","  4.55 %","   .00 %","   .00 %","   .00 %","","  4.76 %"," 33.33 %","","   .00 %","   .00 %","   .00 %","","  6.45 %","","   .00 %"," 50.00 %","   .00 %","","   .00 %","  5.26 %","   .00 %","   .00 %","  8.82 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," ##.## %","   .00 %","","   .00 %","  5.48 %","   .00 %"," 16.67 %","   .00 %"," 14.29 %","   .00 %"
"2020-04-12",""," 17.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 31.58 %","  8.33 %"," 33.33 %",""," 16.67 %"," 37.93 %","   .00 %",""," 20.00 %"," 23.08 %","  9.20 %","  6.67 %","   .00 %","   .00 %","   .00 %","  9.09 %","  6.25 %",""," 20.04 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","  5.00 %","","   .00 %","   .00 %","   .00 %","","  2.70 %","   .00 %","   .00 %","","","  8.70 %","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %",""," 66.67 %","   .00 %","   .00 %",""," 15.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","  3.90 %","   .00 %","   .00 %"," 15.38 %","  6.25 %"," 50.00 %"
"2020-04-13","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-14","","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","","   .00 %","  5.00 %"," 50.00 %","","   .00 %","  6.25 %","  8.42 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","   .18 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","  2.63 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 16.67 %"," ##.## %","","  2.80 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","","   .66 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 10.53 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," ##.## %"," 16.67 %","","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %"
"2020-04-15","","  5.56 %","-50.00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","  3.85 %","  7.69 %","   .00 %","","   .00 %","  2.38 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","","","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","  4.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  7.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.38 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-94.29 %","   .00 %","","   .00 %","  4.76 %","   .00 %","   .00 %"," 70.00 %"," 10.53 %","   .00 %"
"2020-04-16","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-17","   .00 %","  9.21 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 18.52 %","   .00 %","   .00 %","","   .00 %","  2.33 %","   .00 %","","   .00 %","   .00 %","  6.80 %","  6.25 %","   .00 %","   .00 %","   .00 %","  3.70 %","  5.88 %",""," 23.81 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","  4.76 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 13.73 %","   .00 %",""," 50.00 %","   .00 %"," ##.## %","","  8.54 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 50.00 %","   .00 %"," 15.00 %","  9.09 %","   .00 %","  4.65 %"," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %","-##.## %"," 14.29 %","","   .00 %","  4.55 %","   .00 %","   .00 %","  9.80 %","  9.52 %","   .00 %"
"2020-04-18","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","","   .00 %","  9.09 %","   .00 %","","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.71 %","  5.56 %","","  8.56 %","   .00 %",""," 25.00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","-16.67 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","","  4.00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %","  1.72 %"," 25.00 %",""," 11.11 %"," ##.## %","   .00 %","","  7.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %"," 14.29 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","  1.79 %","   .00 %","   .00 %"
"2020-04-19","   .00 %","  9.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","","   .00 %"," 14.58 %","   .00 %","","   .00 %"," 11.76 %","  2.65 %","  5.88 %"," ##.## %","   .00 %"," -9.09 %","  9.68 %","   .00 %","","  5.60 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %"," 66.67 %"," ##.## %","  9.60 %"," 20.00 %","","   .00 %","   .00 %"," 50.00 %","","  2.08 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  8.70 %","  8.33 %","   .00 %","  4.35 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.17 %","   .00 %"," 12.50 %","  7.02 %","  8.70 %","   .00 %"
"2020-04-20","   .00 %","  2.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.73 %","   .00 %","","   .00 %","  5.26 %","  6.90 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," -2.94 %","   .00 %","","  5.52 %","   .00 %",""," 20.00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," -3.70 %","   .00 %","   .00 %"," 26.67 %"," 25.00 %","  1.55 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","","  3.06 %"," ##.## %","   .00 %","   .00 %","-12.50 %"," 33.33 %","   .00 %","  8.00 %","   .00 %","   .00 %","  8.33 %","  6.25 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-21","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.68 %","   .00 %","","   .00 %","   .00 %","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.90 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 32.89 %","   .00 %","   .51 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 33.33 %","","  6.44 %","-50.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","  5.88 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %"
"2020-04-22","   .00 %","  8.25 %"," ##.## %"," 20.00 %","   .00 %","   .00 %","  8.33 %","   .00 %","  2.70 %","  7.14 %","   .00 %","   .00 %","   .00 %"," 16.18 %","   .00 %","","   .00 %","   .00 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.92 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %"," 14.29 %"," 24.75 %"," 20.00 %","  3.03 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," ##.## %","","  1.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  1.89 %"," 11.11 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.04 %","   .00 %"," 11.11 %","   .00 %"," 11.11 %","   .00 %"
"2020-04-23","   .00 %"," 24.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  6.33 %","-33.33 %","","   .00 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","","  5.50 %","   .00 %","","   .00 %","   .00 %"," 66.67 %",""," 33.33 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %"," 55.56 %","   .00 %","  4.41 %","   .00 %","   .00 %"," 73.33 %","   .00 %"," 11.76 %","","  7.31 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.57 %"," 15.38 %","   .00 %","  7.41 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","-25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.64 %","  6.67 %","   .00 %"
"2020-04-24","   .00 %","  8.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %"," 21.05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.05 %","   .00 %","","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.01 %","   .00 %","","   .00 %","   .00 %"," 20.00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %"," 25.00 %","   .00 %"," 31.63 %"," 16.67 %","  2.82 %","   .00 %","   .00 %"," 65.38 %","   .00 %","   .00 %","","  5.11 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  1.72 %"," 32.00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","  7.00 %"," 25.00 %","   .00 %","  3.23 %","   .00 %","   .00 %"
"2020-04-25","   .00 %","  5.63 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  2.17 %","  6.67 %","   .00 %"," ##.## %","   .00 %"," 13.00 %","   .00 %","","   .00 %","   .00 %","  1.47 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.25 %","   .00 %",""," 16.67 %","   .00 %"," 16.67 %",""," ##.## %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 60.00 %"," 12.50 %"," 25.97 %","   .00 %","  8.68 %"," 33.33 %","   .00 %","  4.65 %","   .00 %","  5.26 %","","  5.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  3.39 %"," 15.15 %","  9.09 %","","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %","","   .00 %","  4.67 %","   .00 %","   .00 %","  3.12 %","  3.12 %","   .00 %"
"2020-04-26","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","  8.51 %","  6.25 %","   .00 %","   .00 %","   .00 %"," 10.62 %","   .00 %","","   .00 %","   .00 %","  3.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.50 %","   .00 %","","-14.29 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.31 %","   .00 %","   .42 %","   .00 %","   .00 %"," 15.56 %","   .00 %"," 15.00 %","","  6.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 80.00 %","   .00 %","","   .00 %","   .89 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.80 %","   .00 %",""," 50.00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.31 %","   .00 %","","   .00 %","   .00 %"," 14.29 %",""," 11.43 %","   .00 %","   .00 %","   .00 %","","","  4.55 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," 13.35 %","   .00 %","  2.93 %","   .00 %","   .00 %","  7.69 %","   .00 %","  4.35 %","","  6.83 %","   .00 %","   .00 %","   .00 %"," 11.11 %"," 20.00 %","   .00 %","  9.38 %","   .00 %","   .00 %","  9.84 %"," 44.74 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %"
"2020-04-28","   .00 %"," 10.71 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 10.00 %","   .00 %","  1.92 %"," 11.76 %","   .00 %","   .00 %"," 28.57 %"," 13.74 %","   .00 %",""," 22.22 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","","  7.63 %","   .00 %","","   .00 %","   .00 %"," 12.50 %",""," 64.10 %","   .00 %","   .00 %","   .00 %","","","  4.35 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.93 %","   .00 %"," 50.00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.55 %","   .00 %","  2.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","","  6.73 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 33.33 %","   .00 %","  2.86 %"," 18.75 %"," ##.## %","  2.99 %"," 56.36 %","   .00 %",""," ##.## %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  2.63 %","   .00 %","  9.09 %","   .00 %","  2.94 %","   .00 %"
"2020-04-29","   .00 %","  5.38 %","   .00 %","   .00 %"," 66.67 %","   .00 %","  3.03 %","   .00 %","  3.77 %","  5.26 %","   .00 %","   .00 %"," 11.11 %","  2.01 %","   .00 %",""," 81.82 %","   .00 %","   .64 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","  7.15 %","   .00 %","","   .00 %"," 50.00 %"," 33.33 %",""," 37.50 %","   .00 %","   .00 %","   .00 %","","","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %"," 34.62 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 10.00 %","   .00 %"," 28.93 %"," 14.29 %","  1.99 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","","  4.73 %","   .00 %","   .00 %"," 33.33 %","  9.09 %"," 12.50 %","   .00 %"," 13.89 %"," 36.84 %","   .00 %","  2.90 %"," 93.02 %","  7.14 %","","   .00 %"," 75.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  2.56 %"," 28.57 %","   .00 %","   .00 %"," 14.29 %","   .00 %"
"2020-04-30","   .00 %","  8.16 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 11.76 %","   .00 %","  7.27 %","  5.00 %","   .00 %","   .00 %"," 10.00 %","  3.29 %","   .00 %","","   .00 %","   .00 %","  3.18 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.43 %","   .00 %","","   .00 %"," 66.67 %"," 16.67 %","","  3.41 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 16.67 %"," ##.## %","   .00 %"," 25.71 %","   .00 %"," 22.22 %","   .00 %"," ##.## %","   .00 %"," 18.18 %"," 22.22 %"," 20.65 %","   .00 %","  3.52 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 12.65 %","   .00 %"," ##.## %","   .00 %"," 16.67 %"," 22.22 %","   .00 %","  7.32 %","  7.69 %","   .00 %","   .00 %"," 60.84 %","  6.67 %","","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","  9.17 %"," 22.22 %","   .00 %","   .00 %","  5.00 %","   .00 %"
"2020-05-01","   .00 %","  8.96 %"," ##.## %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  5.10 %","   .00 %",""," 15.00 %","  5.00 %","  5.56 %","  4.76 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","","  5.24 %","   .00 %","","   .00 %"," 20.00 %"," 14.29 %","   .00 %"," 48.35 %","   .00 %","   .00 %","   .00 %","","","  4.17 %","","   .00 %","   .00 %","   .00 %"," ##.## %"," 26.14 %","   .00 %"," 27.27 %","   .00 %"," 20.00 %","   .00 %"," 23.08 %"," 18.18 %"," 16.71 %","   .00 %","  1.51 %"," 55.56 %","   .00 %","  3.57 %","   .00 %"," 18.52 %","","  8.29 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  9.09 %","   .00 %","  4.55 %"," 39.29 %","   .00 %","  2.82 %"," 62.92 %"," 12.50 %","","   .00 %","   .00 %","   .00 %"," 44.44 %"," 12.50 %","   .00 %","   .00 %","  1.53 %"," 27.27 %","   .00 %","   .00 %","  2.38 %","   .00 %"
"2020-05-02","   .00 %"," 12.55 %"," ##.## %","   .00 %"," 38.10 %","   .00 %","  7.89 %","   .00 %","   .00 %"," 19.05 %"," 40.00 %","   .00 %","  8.33 %"," 14.55 %","   .00 %",""," 17.39 %","   .00 %"," 10.53 %","   .00 %"," 50.00 %"," 20.00 %","  8.33 %","   .00 %"," 10.53 %","   .00 %","  8.26 %","   .00 %","","   .00 %"," 16.67 %"," 12.50 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 14.29 %","   .00 %"," 50.00 %","  -.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.38 %","  3.81 %","   .00 %","  4.83 %"," 21.43 %","   .00 %","   .00 %"," 50.00 %"," 12.50 %",""," 11.85 %","   .00 %","   .00 %"," 25.00 %"," 28.57 %"," 33.33 %","   .00 %"," 13.04 %"," 28.21 %","   .00 %","  1.37 %"," 22.07 %"," 11.11 %","","   .00 %"," 14.29 %","   .00 %","-##.## %"," 11.11 %","   .00 %"," 25.00 %","  6.77 %","   .00 %"," -8.33 %","  1.52 %"," 11.63 %","   .00 %"
"2020-05-03","   .00 %","  8.08 %","   .00 %","   .00 %"," 10.34 %","   .00 %"," 12.20 %","   .00 %","  1.69 %","  4.00 %","   .00 %"," 50.00 %","   .00 %"," -6.88 %","   .00 %","","  3.70 %","   .00 %","  6.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.64 %","   .00 %","","   .00 %"," 57.14 %","   .00 %","   .00 %"," 15.17 %","   .00 %","   .00 %","   .00 %","","","  4.00 %","","   .00 %"," 12.50 %","   .00 %"," 66.67 %","  -.91 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  4.56 %","   .00 %","  3.90 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.89 %","","  8.83 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," 11.54 %","  8.00 %","   .00 %","  1.35 %"," 10.92 %","  5.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.82 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %"
"2020-05-04","   .00 %","  6.41 %"," 30.00 %","   .00 %","  9.38 %","   .00 %","  8.70 %"," 12.50 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","  7.95 %","   .00 %",""," 32.14 %","   .00 %","  6.44 %"," -4.55 %"," ##.## %"," 16.67 %","   .00 %","  2.86 %","  9.52 %","   .00 %","  6.83 %","   .00 %","","   .00 %","  9.09 %"," 33.33 %","   .00 %"," 12.57 %","   .00 %","   .00 %"," ##.## %","","","   .00 %","","   .00 %","   .00 %","   .00 %"," 40.00 %","  -.92 %","   .00 %"," 13.33 %"," 50.00 %","   .00 %"," 14.29 %","   .00 %","  6.67 %","  7.55 %"," 12.50 %","  4.10 %","  5.88 %","   .00 %","  3.45 %"," 33.33 %","  2.44 %","","  8.52 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  8.62 %"," 12.96 %","   .00 %","  5.33 %"," 23.60 %"," 14.29 %","","   .00 %"," 87.50 %","   .00 %","  5.00 %","   .00 %"," ##.## %","   .00 %","  4.11 %","  7.14 %","   .00 %","   .00 %","  8.00 %","   .00 %"
