"date","Nevada/Carson City","Nevada/Churchill","Nevada/Clark","Nevada/Douglas","Nevada/Elko","Nevada/Elko County","Nevada/Esmeralda","Nevada/Eureka","Nevada/Humboldt","Nevada/Lander","Nevada/Lincoln","Nevada/Lyon","Nevada/Mineral","Nevada/Nye","Nevada/Pershing","Nevada/Storey","Nevada/Unassigned","Nevada/Washoe","Nevada/White Pine"
"2020-06-06","109","8","7331","38","27","","","0","78","21","2","82","4","66","2","1","0","1719","3"
"2020-06-07","109","8","7483","38","27","","","0","78","21","2","84","4","66","2","1","0","1743","3"
"2020-06-08","111","10","7592","38","27","","","0","78","23","2","87","4","66","2","1","0","1772","3"
"2020-06-09","114","10","7799","38","27","","","0","78","23","2","89","4","66","3","1","0","1788","3"
"2020-06-10","115","10","7915","39","33","","","0","78","24","2","89","4","69","4","1","0","1832","3"
"2020-06-11","115","10","8100","39","39","","","0","78","24","2","89","4","72","4","1","0","1893","3"
"2020-06-12","115","10","8314","39","37","","","0","78","22","2","91","4","69","5","1","0","1914","3"
"2020-06-13","118","10","8556","42","37","","","0","78","22","2","91","4","73","5","1","0","1955","3"
"2020-06-14","120","10","8735","42","37","","","0","78","22","2","92","4","73","5","1","0","1977","3"
"2020-06-15","123","10","8815","46","37","","","0","78","22","2","92","4","74","5","1","0","2003","3"
"2020-06-16","124","10","9157","47","47","","","0","78","23","2","92","4","74","5","1","0","2016","3"
"2020-06-17","124","10","9318","47","47","","","0","78","23","2","94","4","75","5","1","0","2023","3"
"2020-06-18","126","10","9535","48","56","","","0","79","23","2","96","4","75","5","1","0","2106","3"
"2020-06-19","126","10","9852","49","56","","","0","79","26","2","98","4","76","5","1","0","2137","3"
"2020-06-20","127","10","10259","49","58","","","0","79","26","2","98","4","76","5","1","0","2179","3"
"2020-06-21","128","10","10486","52","60","","","0","79","24","2","99","4","78","5","1","0","2209","3"
"2020-06-22","128","10","10774","52","60","","","0","79","24","2","99","4","78","5","1","0","2209","3"
"2020-06-23","128","10","10774","52","60","","","0","79","24","2","99","4","78","5","1","0","2209","3"
"2020-06-24","128","10","10774","52","60","","","0","79","24","2","99","4","78","5","1","0","2209","3"
"2020-06-25","139","11","11878","60","79","","0","0","82","32","2","104","4","81","6","2","0","2376","3"
"2020-06-26","146","11","12204","60","96","","0","1","81","32","2","107","4","81","6","2","0","2404","3"
"2020-06-27","147","10","13174","62","105","","0","1","81","32","2","108","4","90","6","2","0","2512","3"
"2020-06-28","149","10","13910","64","115","","0","1","82","35","2","110","4","94","6","2","0","2573","3"
"2020-06-29","151","11","14607","64","111","","0","1","83","35","2","112","5","100","6","2","0","2600","4"
"2020-06-30","151","11","15095","65","121","","0","1","83","35","2","115","5","104","6","2","0","2656","4"
"2020-07-01","155","12","15604","69","125","","0","1","83","35","2","120","5","112","6","2","0","2766","4"
"2020-07-02","161","13","16180","70","129","","0","1","85","35","2","121","5","114","6","2","0","2804","5"
"2020-07-03","167","14","17028","70","135","","0","1","85","35","2","123","5","116","6","2","0","2923","6"
"2020-07-04","172","16","17707","72","140","","0","1","84","38","2","126","5","122","9","2","0","3073","6"
"2020-07-05","177","18","18442","73","144","","0","1","84","38","2","127","5","125","9","2","0","3165","6"
"2020-07-06","180","18","18818","74","155","","0","1","84","38","2","129","5","130","9","2","0","3258","6"
"2020-07-07","182","20","19654","76","162","","0","1","86","38","2","132","5","150","9","2","0","3260","6"
"2020-07-08","185","20","20126","79","162","","0","1","86","38","2","135","5","150","9","2","0","3295","6"
"2020-07-09","194","26","20622","80","184","","0","1","89","38","2","136","5","181","10","2","0","3328","6"
"2020-07-10","200","26","21449","82","213","","0","1","90","40","2","140","6","182","10","2","0","3459","6"
"2020-07-11","208","24","22286","84","240","","0","1","90","43","2","140","6","186","12","2","0","3507","7"
"2020-07-12","213","27","23048","86","244","","0","1","90","43","2","142","6","186","12","2","0","3574","7"
"2020-07-13","220","29","23803","86","244","","0","1","91","43","2","145","6","188","12","2","0","3635","8"
"2020-07-14","223","29","24824","88","264","","0","1","91","45","2","147","6","188","12","2","0","3689","8"
"2020-07-15","229","31","25611","94","274","","0","1","91","45","2","149","8","193","13","2","0","3716","9"
"2020-07-16","230","31","26926","97","285","","0","1","91","47","3","150","8","212","13","2","0","3810","9"
"2020-07-17","240","32","28189","97","295","","0","1","91","47","3","155","10","215","13","2","0","3895","10"
"2020-07-18","248","34","29304","97","297","","0","1","90","46","3","156","10","215","13","2","0","3951","10"
"2020-07-19","251","33","30432","101","325","","0","2","91","47","3","154","10","236","13","3","0","4054","10"
"2020-07-20","252","33","31312","103","332","","0","2","92","47","3","156","10","237","13","2","0","4108","11"
"2020-07-21","258","35","32025","106","341","","0","2","92","47","3","159","10","251","13","2","0","4173","11"
"2020-07-22","260","36","33057","109","343","","0","2","91","47","3","161","10","270","13","2","0","4242","11"
"2020-07-23","267","37","34209","112","350","","0","2","91","47","3","162","11","270","13","2","0","4332","11"
"2020-07-24","267","38","35000","121","372","","0","2","91","47","3","164","11","286","13","3","0","4456","11"
"2020-07-25","269","44","35786","126","386","","0","2","93","47","3","169","11","288","13","3","0","4565","11"
"2020-07-26","275","43","36593","134","411","","0","2","95","51","3","176","11","298","13","3","0","4724","11"
"2020-07-27","280","44","37492","140","416","","0","2","95","51","3","177","11","305","13","3","0","4788","11"
"2020-07-28","288","43","38534","144","426","","0","2","95","50","3","180","11","310","13","3","0","4823","11"
"2020-07-29","300","43","39345","149","426","","0","2","95","49","3","183","11","311","13","4","0","4861","11"
"2020-07-30","302","44","40193","158","443","","0","2","95","49","3","188","11","343","13","4","0","4965","11"
"2020-07-31","305","44","41245","162","461","","0","2","96","49","3","194","11","342","13","4","0","5144","13"
"2020-08-01","308","44","42167","169","467","","0","2","96","50","3","201","11","340","13","4","0","5186","13"
"2020-08-02","313","47","43147","174","482","","0","2","96","50","4","204","11","351","13","4","0","5293","14"
"2020-08-03","318","48","44066","180","488","","0","2","96","50","4","206","11","356","13","4","0","5343","14"
"2020-08-04","323","49","44997","183","493","","0","2","96","50","4","209","11","362","13","4","0","5369","14"
"2020-08-05","325","49","45563","189","505","","0","2","96","50","4","215","11","362","13","4","0","5426","14"
"2020-08-06","328","50","46184","191","512","","0","2","99","50","4","217","11","374","13","4","0","5504","14"
"2020-08-07","330","50","46990","194","525","","0","2","100","51","4","218","11","400","13","4","0","5627","14"
"2020-08-08","339","62","47739","199","535","","0","2","102","51","5","222","11","405","13","4","0","5715","15"
"2020-08-09","352","69","48466","203","544","","0","3","104","51","5","224","11","408","14","4","0","5756","16"
"2020-08-10","355","69","49151","205","553","","0","3","105","51","5","230","11","408","14","5","0","5792","15"
"2020-08-11","357","69","49646","206","555","","0","4","104","51","5","235","11","408","14","5","0","5835","15"
"2020-08-12","364","69","50081","208","562","","0","4","104","51","5","239","11","408","14","6","0","5907","15"
"2020-08-13","371","82","50569","209","579","","0","4","104","52","5","250","11","416","14","6","0","5962","16"
"2020-08-14","374","81","51457","215","613","","0","4","104","52","5","259","11","421","14","6","0","6117","16"
"2020-08-15","382","82","52239","215","623","","0","4","104","52","5","266","11","428","14","6","0","6161","16"
"2020-08-16","388","82","52867","216","640","","0","5","104","52","5","269","11","439","14","6","0","6191","16"
"2020-08-17","388","82","53458","216","640","","0","5","104","52","5","271","11","441","14","6","0","6258","16"
"2020-08-18","391","87","54076","216","643","","0","5","104","52","5","273","11","441","15","6","0","6297","17"
"2020-08-19","396","81","54353","216","643","","0","5","105","52","5","276","12","442","17","6","0","6402","17"
"2020-08-20","396","81","54795","223","669","","0","5","105","54","5","281","12","442","17","6","0","6473","20"
"2020-08-21","397","82","55521","225","701","","0","5","106","54","5","284","12","453","17","6","0","6545","20"
"2020-08-22","401","82","56010","226","719","","0","5","106","54","7","293","12","455","17","6","0","6652","24"
"2020-08-23","405","82","56464","226","728","","0","5","106","54","7","296","12","457","17","6","0","6712","24"
"2020-08-24","408","84","56796","229","731","","0","5","109","56","7","300","12","458","17","6","0","6767","25"
