"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-04-21","  8.85 %"," 28.57 %","  7.36 %","   .00 %","   .00 %",""," 10.80 %","  4.95 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 13.64 %"," 12.33 %","","  4.35 %","   .41 %","  1.78 %","  4.35 %"," 10.00 %","  1.43 %","   .00 %"," 25.00 %","  6.14 %","   .00 %","   .00 %","","  5.64 %","","   .00 %"," -1.92 %","   .00 %","  4.60 %","   .00 %","   .00 %"," 35.29 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  3.90 %"," 14.65 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","  1.75 %","   .00 %","  5.75 %","   .00 %","   .00 %","  4.08 %","   .00 %",""," 13.33 %","","   .00 %","  4.17 %"," 10.53 %","   .00 %"," 11.01 %","   .00 %"
"2020-04-22","  3.71 %","   .00 %","  4.12 %"," 28.57 %","   .00 %","","  6.92 %","  3.77 %"," 44.74 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.34 %","","  2.08 %","   .21 %","  4.03 %","   .00 %"," 72.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.24 %","","   .00 %","  3.92 %"," 12.50 %","  6.40 %","   .00 %","   .00 %","  4.35 %","  5.71 %","   .00 %","   .00 %","   .00 %","  2.50 %"," 12.22 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.72 %","   .00 %"," 16.30 %","   .00 %","   .00 %","  1.96 %","   .00 %","","   .00 %","","  8.60 %","   .00 %","-24.60 %","   .00 %","  4.83 %"," 33.33 %"
"2020-04-23","  4.74 %","   .00 %","  6.23 %","-11.11 %","   .00 %","","  2.16 %","  2.73 %","   .00 %","","  9.09 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.88 %","","  1.79 %","   .20 %","  3.10 %","  8.33 %","   .00 %","  4.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.03 %","","   .00 %","  3.77 %"," 11.11 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.38 %","   .00 %","  5.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.96 %","   .00 %"," 13.68 %","   .00 %","  2.10 %"," 25.00 %"
"2020-04-24"," 15.71 %"," 11.11 %"," 11.29 %","   .00 %","   .00 %",""," 10.33 %"," 11.50 %"," 20.00 %","","  8.33 %","","   .00 %","   .00 %","   .00 %","  4.00 %","  9.81 %","","  3.76 %","  3.48 %","  6.89 %","  3.85 %","   .00 %","  9.46 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","","  7.63 %","","  5.56 %","  1.82 %"," 20.00 %","  6.20 %","   .00 %","   .00 %"," 29.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","  8.41 %"," 14.29 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.51 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," -7.62 %","  4.00 %"," -4.63 %","   .00 %","  7.13 %"," 20.00 %"
"2020-04-25","  3.99 %","   .00 %","  2.61 %","   .00 %","   .00 %","","  5.74 %","  7.14 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.28 %","","  2.66 %","  1.19 %","  1.06 %","   .00 %","  5.26 %","  2.47 %","   .00 %","   .00 %"," 22.76 %","   .00 %"," ##.## %","","  6.83 %","","   .00 %","  5.36 %"," 33.33 %","  4.12 %","   .00 %"," 33.33 %"," ##.## %","  2.70 %","   .00 %","   .00 %","   .00 %","  4.82 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  3.85 %"," 27.18 %","   .00 %","  5.69 %","   .00 %"
"2020-04-26","  3.53 %","   .00 %","  3.70 %","   .00 %","   .00 %","","   .60 %","  2.96 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.85 %","  3.86 %","","  3.29 %","  4.10 %","   .58 %","   .00 %"," 10.00 %","  4.82 %","   .00 %","   .00 %","  4.64 %","   .00 %","   .00 %","","  2.35 %","","  5.26 %","   .00 %","  6.25 %","  2.97 %","   .00 %","   .00 %"," 16.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  4.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.39 %","   .00 %","  8.26 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %"," 11.76 %","","  8.25 %","   .00 %"," 31.30 %","   .00 %","  2.73 %","   .00 %"
"2020-04-27","  3.19 %","   .00 %","  4.26 %","   .00 %","   .00 %","","  3.00 %","  1.44 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 22.22 %","  3.83 %","","  2.28 %","   .38 %","  1.38 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .87 %","","   .00 %","   .00 %","   .00 %","  2.88 %","   .00 %","-25.00 %","  4.44 %","  5.26 %","   .00 %","   .00 %","   .00 %","  2.22 %"," 15.06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","-##.## %","   .00 %","","   .95 %","   .00 %","  2.33 %","   .00 %","  5.11 %","   .00 %"
"2020-04-28","  2.80 %","   .00 %","  2.66 %","   .00 %","   .00 %","","  5.44 %","  2.84 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  3.03 %","  4.06 %","","   .89 %","   .93 %","   .57 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","","  1.72 %","","   .00 %","   .00 %","   .00 %","  4.05 %","   .00 %","   .00 %","  2.70 %","  5.00 %","   .00 %","   .00 %","   .00 %","  2.17 %"," 15.44 %","   .00 %","   .00 %","   .00 %"," 57.14 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %",""," 12.26 %","  3.70 %"," -6.25 %"," 16.67 %","  4.79 %"," 16.67 %"
"2020-04-29","  4.20 %","   .00 %","  3.33 %","   .00 %","   .00 %","","  4.05 %","  1.38 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 26.47 %","  3.55 %","","  3.31 %","  1.11 %","  2.60 %","  3.70 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.23 %","","   .00 %","  5.08 %","   .00 %","  4.19 %","   .00 %","   .00 %","  1.50 %","  4.76 %","   .00 %","   .00 %","  6.67 %","  2.13 %","  4.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.82 %"," 33.33 %","   .00 %","   .00 %","","  1.68 %","   .00 %","-12.12 %","   .00 %","  5.32 %"," 14.29 %"
"2020-04-30","  6.38 %","   .00 %","  3.47 %","   .00 %","   .00 %","","  2.65 %","  2.04 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","  3.84 %","","  2.14 %","   .73 %","  2.76 %","  3.57 %","   .00 %","  2.20 %","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %","","  1.83 %","","  5.00 %","   .00 %","  5.88 %","  4.31 %","   .00 %","   .00 %","  4.44 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.91 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.84 %","   .00 %","  2.21 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","","  5.79 %","   .00 %","  8.97 %","   .00 %","  4.23 %","   .00 %"
"2020-05-01","  5.05 %","   .00 %","  3.44 %","   .00 %","   .00 %","","  6.55 %","  4.67 %","  1.52 %","","   .00 %","","   .00 %"," 50.00 %","   .00 %","  4.55 %","  3.03 %","","  5.02 %","   .00 %","  3.43 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.62 %","","   .00 %","  1.61 %","  5.56 %","  3.86 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","  2.08 %","  3.23 %","   .00 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","  5.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.56 %","   .00 %"," 27.22 %","   .00 %","  1.46 %"," 12.50 %"
"2020-05-02","  3.90 %"," 10.00 %","  2.66 %","   .00 %","   .00 %","","  4.53 %","  3.82 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  4.35 %","  4.20 %","","  3.19 %","  -.73 %","  2.49 %","  3.33 %","   .00 %","  2.15 %","   .00 %","   .00 %","  -.60 %","   .00 %","   .00 %","","   .80 %","","   .00 %","   .00 %","  5.26 %","  1.86 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.08 %","  2.86 %","   .00 %","   .00 %","   .00 %","  7.69 %","-16.67 %","-21.54 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","-25.00 %","   .00 %","   .00 %","","  4.62 %","   .00 %"," 12.44 %"," 14.29 %","  1.89 %","-11.11 %"
"2020-05-03","  2.89 %","  9.09 %","  3.09 %","   .00 %"," 20.00 %","","  2.32 %","  1.23 %","   .00 %","","   .00 %","","   .00 %"," 33.33 %","   .00 %","  4.17 %","  3.82 %","","  1.54 %","   .92 %","   .61 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.52 %","","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","  6.25 %","  2.94 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.88 %","   .00 %","  7.08 %","   .00 %","  1.96 %"," 12.50 %"
"2020-05-04","  1.97 %"," 16.67 %","  1.92 %","   .00 %","   .00 %","","  2.72 %","  1.21 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  2.00 %","  2.48 %","","   .95 %","   .18 %","  1.11 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","","  1.85 %","","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .95 %","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.34 %","   .00 %"
"2020-05-05","  3.75 %","   .00 %","  4.53 %","   .00 %","   .00 %","","   .88 %","  6.59 %","  1.49 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.96 %","  3.44 %","","  2.26 %","  -.91 %","  2.29 %"," 12.50 %","   .00 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.45 %","","  4.76 %","   .00 %","   .00 %","  3.54 %"," 33.33 %","   .00 %","   .34 %","  4.26 %","   .00 %","   .00 %","   .00 %","   .94 %","  2.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %"," ##.## %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","","  4.86 %","  3.57 %","-21.90 %"," 12.50 %","  3.06 %","   .00 %"
"2020-05-06","  3.66 %"," 57.14 %","  3.26 %","   .00 %","   .00 %","","  2.19 %","  1.12 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","","  2.39 %","   .91 %","  2.63 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","","  2.80 %","","  9.09 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","  1.03 %","  2.04 %","   .00 %","   .00 %","  5.56 %","  2.80 %","  4.03 %","   .00 %","   .00 %","   .00 %","  7.14 %"," 20.00 %","  1.92 %"," ##.## %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.65 %","  3.45 %","-13.23 %","   .00 %","  1.69 %","   .00 %"
"2020-05-07","  4.82 %"," 13.64 %","  3.76 %","   .00 %","   .00 %","","  2.86 %","  3.33 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.92 %","  3.40 %","","  3.06 %","   .36 %","  2.27 %","   .00 %","  4.55 %","  1.01 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","","  2.32 %","","   .00 %","   .00 %","  9.52 %","  1.93 %","   .00 %","   .00 %","  7.80 %","   .00 %","   .00 %","   .00 %"," 10.53 %","  3.64 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  1.89 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -6.71 %","   .00 %","  2.72 %"," 11.11 %"
"2020-05-08","  3.47 %","   .00 %","  1.91 %","   .00 %","   .00 %","","  3.19 %","  2.69 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.89 %","  2.45 %","","  1.92 %","   .18 %","  1.67 %","  5.41 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","  2.08 %","","   .00 %","  1.59 %","   .00 %","  3.31 %","   .00 %","   .00 %"," 10.06 %","   .00 %","   .00 %","   .00 %","  9.52 %","  6.14 %","  3.35 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","","   .65 %","   .00 %"," -8.50 %","   .00 %","  2.20 %","   .00 %"
"2020-05-09","  4.16 %","   .00 %","  2.54 %","   .00 %","   .00 %","","  1.88 %","  2.09 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 56.00 %","   .00 %","   .00 %","  2.80 %","","  1.20 %","   .54 %","  1.09 %","   .00 %","   .00 %","   .98 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.37 %","","  8.33 %","  1.56 %","   .00 %","  1.60 %","   .00 %","   .00 %"," 11.14 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .83 %","  4.75 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.53 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","  3.85 %","   .00 %"," 27.86 %","   .00 %","  1.58 %","   .00 %"
"2020-05-10","  1.68 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","  1.32 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","  1.72 %","","  1.69 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.35 %","","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","  4.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  3.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.85 %","  3.33 %"," 24.02 %","   .00 %","   .90 %"," 10.00 %"
"2020-05-11","  1.61 %"," 28.00 %","  1.25 %","   .00 %","   .00 %","   .00 %","  1.30 %","  1.01 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","","   .50 %","   .18 %","  1.16 %","   .00 %","   .00 %","  -.96 %","-66.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .55 %",""," -3.85 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","  7.73 %","   .00 %","   .00 %","   .00 %","  4.35 %","  2.42 %","  1.77 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 12.50 %","   .00 %","   .00 %","  1.65 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.42 %","   .00 %","-31.08 %","   .00 %","   .94 %","   .00 %"
"2020-05-12","  1.93 %","  3.12 %","  1.72 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .50 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.68 %","","   .50 %","   .36 %","  1.76 %","  2.56 %","   .00 %","  7.77 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","","  1.21 %","","   .00 %","  1.54 %","   .00 %","   .66 %","   .00 %","   .00 %","  9.49 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.62 %","   .00 %","-12.50 %","  1.72 %"," 60.00 %","   .00 %"," 10.00 %","","  1.18 %","   .00 %","-33.99 %","   .00 %","  1.44 %","   .00 %"
"2020-05-13","  2.24 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","  1.14 %","  1.00 %","  1.47 %","-20.00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," -1.82 %","  1.60 %","","   .82 %","   .18 %","  1.56 %","  2.50 %","   .00 %","   .90 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","","  2.26 %","","   .00 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","  1.15 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.75 %","   .00 %","-15.84 %","   .00 %","   .96 %","   .00 %"
"2020-05-14","  3.12 %"," 12.12 %","  1.79 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .49 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.47 %","","  1.47 %","   .36 %","  2.47 %","   .00 %","  8.70 %","   .00 %"," ##.## %","   .00 %","  1.11 %","   .00 %","   .00 %","","  1.86 %","","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.06 %","   .00 %","   .00 %","   .00 %"," 87.50 %","   .00 %","   .00 %","","   .57 %","   .00 %","-16.47 %","   .00 %","   .95 %","   .00 %"
"2020-05-15","  2.94 %","  2.70 %","  1.62 %","   .00 %","   .00 %","   .00 %","  2.48 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","","  1.77 %","   .35 %","  3.90 %","  2.44 %","   .00 %","   .89 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.54 %","","  4.00 %","   .00 %","  4.35 %","  1.94 %","   .00 %","   .00 %","   .00 %"," -1.96 %","   .00 %","   .00 %","  4.00 %","  1.55 %","  1.50 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 11.11 %","  3.70 %"," 11.11 %","  4.84 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","","  1.71 %","   .00 %","-14.08 %","   .00 %","  1.25 %","  9.09 %"
"2020-05-16","  2.18 %","  2.63 %","  1.93 %","   .00 %","   .00 %","   .00 %","  1.21 %","   .97 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","  2.16 %","","   .79 %","   .71 %","  3.20 %","  4.76 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.41 %","","   .00 %","  3.03 %","  8.33 %","  2.75 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","  3.85 %","  3.05 %","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.59 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.25 %","   .00 %"," 26.23 %"," 11.11 %","   .93 %","   .00 %"
"2020-05-17","  1.48 %","  5.13 %","  1.40 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.37 %","","   .47 %","   .00 %","  1.78 %","  2.27 %","   .00 %","  1.77 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","","  1.72 %","","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .55 %","   .00 %","  7.79 %","   .00 %","   .61 %","   .00 %"
"2020-05-18","  1.03 %","  2.44 %","  1.73 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","","  1.41 %","   .00 %","  2.59 %","  4.44 %","   .00 %","  -.87 %","   .00 %","   .00 %"," -2.19 %","   .00 %","   .00 %","","   .98 %","","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","  6.37 %","   .00 %","   .00 %","  1.69 %","  6.25 %","   .00 %","   .00 %","","  1.64 %","   .00 %"," -6.02 %"," 10.00 %","   .44 %"," -8.33 %"
"2020-05-19","  1.33 %","  2.38 %","  1.59 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.48 %","","   .77 %","   .18 %","   .67 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.78 %","","   .00 %","  5.88 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 10.00 %","   .92 %","   .00 %"," 12.50 %"," -1.67 %","  5.88 %","   .00 %","   .00 %","","  3.23 %","   .00 %","-16.67 %","   .00 %","   .91 %","   .00 %"
"2020-05-20","  2.32 %","   .00 %","  1.62 %","   .00 %","   .00 %","   .00 %","   .80 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","-25.00 %","  7.69 %","   .00 %","   .00 %","  1.42 %","","   .76 %","   .18 %","  2.14 %","  2.13 %","   .00 %","  -.87 %","-25.00 %","   .00 %"," -1.68 %","   .00 %","   .00 %","","  2.66 %","","   .00 %","   .00 %","  3.85 %","   .79 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .87 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","   .00 %","-11.11 %","   .00 %","   .00 %"," ##.## %","   .00 %","","  1.04 %","  3.23 %","  3.08 %","   .00 %","   .52 %","   .00 %"
"2020-05-21","   .80 %"," 18.60 %","  1.39 %","   .00 %","   .00 %","   .00 %","  1.37 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","  3.64 %","  1.85 %","","   .61 %","   .87 %","  3.03 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","   .00 %","","  2.17 %","","   .00 %"," 15.28 %","   .00 %","   .98 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.09 %","  1.21 %","  7.69 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 75.00 %","   .00 %"," 11.11 %","   .00 %","  4.55 %","","   .52 %","  3.12 %"," 35.82 %"," 36.36 %","   .86 %","  9.09 %"
"2020-05-22","  1.56 %","   .00 %","   .79 %","   .00 %","   .00 %"," ##.## %","   .90 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","  7.02 %","  2.18 %","","   .90 %","   .00 %","  2.24 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.27 %","","   .00 %","-12.05 %","   .00 %","   .58 %"," 25.00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.40 %","   .85 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","  7.14 %","   .00 %"," 15.00 %","-50.00 %","   .00 %","","  1.03 %"," -3.03 %","  3.30 %","   .00 %","   .38 %","   .00 %"
"2020-05-23","  1.93 %","  7.84 %","  1.33 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %"," 29.55 %","   .00 %","  6.56 %","  1.88 %","","   .90 %","   .52 %","  2.26 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .56 %","   .00 %","   .00 %","","  1.55 %","","   .00 %","  4.11 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .41 %","  8.00 %","   .00 %","   .00 %","   .00 %","  4.61 %","  2.03 %","   .00 %"," 14.29 %","","  9.52 %"," 20.00 %","   .00 %","  9.09 %"," 11.59 %","   .00 %","  6.67 %","   .00 %","  4.35 %","   .00 %","   .00 %","","  3.05 %","   .00 %"," 34.04 %"," ##.## %","  1.01 %"," 25.00 %"
