"date","Georgia/Appling","Georgia/Atkinson","Georgia/Bacon","Georgia/Baker","Georgia/Baldwin","Georgia/Banks","Georgia/Barrow","Georgia/Bartow","Georgia/Ben Hill","Georgia/Berrien","Georgia/Bibb","Georgia/Bleckley","Georgia/Brantley","Georgia/Brooks","Georgia/Bryan","Georgia/Bulloch","Georgia/Burke","Georgia/Butts","Georgia/Calhoun","Georgia/Camden","Georgia/Candler","Georgia/Carroll","Georgia/Catoosa","Georgia/Charlton","Georgia/Chatham","Georgia/Chattahoochee","Georgia/Chattooga","Georgia/Cherokee","Georgia/Clarke","Georgia/Clay","Georgia/Clayton","Georgia/Clinch","Georgia/Cobb","Georgia/Coffee","Georgia/Colquitt","Georgia/Columbia","Georgia/Cook","Georgia/Coweta","Georgia/Crawford","Georgia/Crisp","Georgia/Dade","Georgia/Dawson","Georgia/DeKalb","Georgia/Decatur","Georgia/Dodge","Georgia/Dooly","Georgia/Dougherty","Georgia/Douglas","Georgia/Early","Georgia/Echols","Georgia/Effingham","Georgia/Elbert","Georgia/Emanuel","Georgia/Evans","Georgia/Fannin","Georgia/Fayette","Georgia/Floyd","Georgia/Forsyth","Georgia/Franklin","Georgia/Fulton","Georgia/Gilmer","Georgia/Glascock","Georgia/Glynn","Georgia/Gordon","Georgia/Grady","Georgia/Greene","Georgia/Gwinnett","Georgia/Habersham","Georgia/Hall","Georgia/Hancock","Georgia/Haralson","Georgia/Harris","Georgia/Hart","Georgia/Heard","Georgia/Henry","Georgia/Houston","Georgia/Irwin","Georgia/Jackson","Georgia/Jasper","Georgia/Jeff Davis","Georgia/Jefferson","Georgia/Jenkins","Georgia/Johnson","Georgia/Jones","Georgia/Lamar","Georgia/Lanier","Georgia/Laurens","Georgia/Lee","Georgia/Liberty","Georgia/Lincoln","Georgia/Long","Georgia/Lowndes","Georgia/Lumpkin","Georgia/Macon","Georgia/Madison","Georgia/Marion","Georgia/McDuffie","Georgia/McIntosh","Georgia/Meriwether","Georgia/Miller","Georgia/Mitchell","Georgia/Monroe","Georgia/Montgomery","Georgia/Morgan","Georgia/Murray","Georgia/Muscogee","Georgia/Newton","Georgia/Oconee","Georgia/Oglethorpe","Georgia/Out of GA","Georgia/Paulding","Georgia/Peach","Georgia/Pickens","Georgia/Pierce","Georgia/Pike","Georgia/Polk","Georgia/Pulaski","Georgia/Putnam","Georgia/Quitman","Georgia/Rabun","Georgia/Randolph","Georgia/Richmond","Georgia/Rockdale","Georgia/Schley","Georgia/Screven","Georgia/Seminole","Georgia/Spalding","Georgia/Stephens","Georgia/Stewart","Georgia/Sumter","Georgia/Talbot","Georgia/Taliaferro","Georgia/Tattnall","Georgia/Taylor","Georgia/Telfair","Georgia/Terrell","Georgia/Thomas","Georgia/Tift","Georgia/Toombs","Georgia/Towns","Georgia/Treutlen","Georgia/Troup","Georgia/Turner","Georgia/Twiggs","Georgia/Unassigned","Georgia/Union","Georgia/Upson","Georgia/Walker","Georgia/Walton","Georgia/Ware","Georgia/Warren","Georgia/Washington","Georgia/Wayne","Georgia/Webster","Georgia/Wheeler","Georgia/White","Georgia/Whitfield","Georgia/Wilcox","Georgia/Wilkes","Georgia/Wilkinson","Georgia/Worth"
"2020-05-06"," 12.60 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  5.00 %","   .65 %","   .00 %","   .00 %","  7.02 %","   .00 %","   .00 %","  3.33 %","  6.67 %","   .00 %","   .00 %","  1.25 %","  1.00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","  6.22 %","   .00 %","   .00 %","  4.30 %","   .00 %","   .00 %","   .02 %","   .00 %","  2.21 %","  2.86 %","  2.44 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  4.50 %"," 20.00 %","   .00 %","  5.00 %","   .48 %","   .00 %","  5.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.06 %","   .00 %","","   .00 %","  3.21 %","  1.67 %"," 23.33 %","  7.15 %","  8.76 %","  4.29 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 12.86 %","  2.86 %","   .00 %","   .00 %","  5.71 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .08 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","  3.05 %","  4.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  4.72 %","   .00 %","-20.00 %","   .00 %","  5.13 %","   .00 %","  5.00 %","  3.48 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.22 %","   .00 %","   .00 %","  1.82 %"
"2020-05-07"," 12.60 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  5.00 %","   .65 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %","  3.33 %","  6.67 %","   .00 %","   .00 %","  1.25 %","  6.00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","  6.22 %","   .00 %","   .00 %","  5.55 %","   .00 %","   .00 %","   .62 %","   .00 %","  2.40 %","  2.86 %","   .22 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  3.60 %"," 20.00 %","   .00 %","  8.64 %","   .32 %","   .00 %","  5.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  1.82 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  4.63 %","  1.67 %"," 23.33 %","  7.89 %"," 13.76 %","  4.29 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  1.43 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 12.86 %","  2.86 %","   .00 %","   .00 %","  6.83 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %"," -1.25 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","  3.05 %","  4.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  6.72 %","   .00 %","-20.00 %","   .00 %","  6.00 %","   .00 %","  5.00 %","  3.48 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 10.00 %","  6.22 %","   .00 %","   .00 %","  3.48 %"
"2020-05-08"," 15.94 %","   .00 %","   .00 %","   .00 %","  8.72 %","   .00 %","  5.00 %","   .02 %","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","  3.33 %","  6.67 %","   .00 %","  6.67 %","  1.25 %","  6.00 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .00 %","  6.22 %","   .00 %","   .00 %","  5.55 %","   .00 %","   .00 %","   .62 %","   .00 %","  3.12 %","  5.36 %","   .22 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  5.48 %"," 20.00 %","   .00 %","  7.10 %","   .32 %","   .00 %","  5.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  1.82 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %","  4.63 %","  1.67 %"," 13.33 %","  8.60 %"," 15.10 %","  4.12 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  1.43 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 12.86 %","  2.86 %","   .00 %","  6.67 %","  9.98 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.05 %","   .08 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","  6.69 %","  4.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  6.04 %","   .00 %","-20.00 %","   .00 %","  3.77 %","   .00 %","  9.00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 10.00 %","  6.22 %","   .00 %","   .00 %","  3.48 %"
"2020-05-09","  7.94 %","   .00 %","   .00 %","   .00 %","  6.22 %","   .00 %","  5.00 %","   .02 %","   .00 %","   .00 %","  4.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  6.00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .00 %","  1.23 %","   .00 %","  2.82 %","  5.36 %","  2.22 %","  5.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.97 %"," 20.00 %","   .00 %","   .43 %","   .16 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  1.82 %","   .00 %","   .00 %","  2.24 %","   .00 %","   .00 %","   .00 %","  2.97 %","  6.67 %","   .00 %","  6.19 %"," 12.60 %","  4.12 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  1.43 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.21 %","  6.67 %","   .00 %","   .00 %","   .00 %"," 12.86 %","   .00 %","   .00 %","  6.67 %","  4.27 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.05 %","  1.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.64 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","-20.00 %","   .00 %","  2.77 %","   .00 %","  9.00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.48 %"
"2020-05-10","  2.22 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .02 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .61 %","   .00 %","  2.80 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %","   .00 %","   .00 %","  2.10 %","   .00 %","   .00 %","  -.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  1.82 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","   .00 %","  2.97 %","  6.67 %","   .00 %","  2.49 %","  8.15 %","  1.51 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.21 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.67 %","  4.27 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.00 %","  1.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.64 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","-20.00 %","   .00 %","   .87 %","   .00 %","  4.00 %"," -1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.67 %"
"2020-05-11","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %","   .00 %","  4.00 %","   .67 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.76 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.43 %","   .00 %","   .00 %","   .61 %","   .00 %","  1.99 %","  4.72 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.17 %"," 10.00 %","   .00 %","  2.10 %","   .32 %","  1.82 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  1.82 %","   .00 %","   .00 %","  1.46 %","   .00 %","-20.00 %","   .00 %","  2.76 %","   .00 %","   .00 %","  2.60 %","  6.33 %","  1.46 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  6.67 %","  6.09 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","  3.64 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","  7.33 %"," -1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.67 %"
"2020-05-12","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.13 %","   .00 %","  7.33 %","  1.27 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","   .59 %","   .00 %","  2.82 %","  4.72 %","  2.00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.12 %"," 10.00 %","   .00 %"," -1.54 %","   .47 %","  1.82 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.71 %","   .00 %","-20.00 %","   .00 %","  1.33 %","   .00 %","   .00 %","  3.82 %","  1.33 %","  5.59 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  6.67 %","  4.98 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.00 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  3.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  3.64 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","-10.00 %","   .00 %","   .83 %","   .00 %","  7.33 %"," -1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.15 %"
"2020-05-13","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .13 %","   .00 %","  7.33 %","  2.48 %","   .00 %","   .00 %"," -1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","   .59 %","   .00 %","  2.38 %","  4.22 %","  2.00 %","  4.00 %"," 30.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.14 %"," 10.00 %","   .00 %","   .00 %","   .63 %","  5.15 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.09 %","   .00 %","-20.00 %","   .00 %","  1.33 %","   .00 %","   .00 %","  3.11 %"," -1.25 %","  6.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  1.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  1.54 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-30.00 %","   .00 %","   .83 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.33 %"
"2020-05-14","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .13 %","   .00 %","  7.33 %","  2.48 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," -5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","  1.16 %","   .00 %","  2.16 %","  4.22 %","  2.00 %","  4.00 %"," 23.33 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.69 %"," 10.00 %","   .00 %","   .00 %","   .94 %","  5.15 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.67 %","   .00 %","  2.00 %","   .00 %","  2.01 %","   .00 %","-20.00 %","   .00 %","   .08 %","   .00 %","   .00 %","  3.11 %"," -1.25 %","  7.62 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.01 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  2.86 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  3.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  1.54 %"," 13.33 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-30.00 %","   .00 %","  2.43 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.22 %"
"2020-05-15","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .13 %","   .00 %"," 10.19 %","  2.48 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," -5.00 %","   .00 %","  8.00 %","   .00 %","   .00 %","  3.34 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  6.41 %","   .00 %","   .00 %","  2.27 %","   .00 %","  2.45 %","  4.22 %","  2.00 %","  4.00 %"," 23.33 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.02 %"," 10.00 %"," 20.00 %","   .00 %","  1.24 %","  6.58 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.67 %","  1.67 %","  2.00 %","   .00 %","  2.64 %","-20.00 %","-20.00 %","   .00 %","   .08 %","   .00 %","  4.00 %","  3.11 %","   .08 %","  7.62 %","  6.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.19 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  2.50 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .36 %","   .00 %","   .00 %","   .00 %","  6.82 %","   .00 %","   .00 %","  3.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","  2.25 %"," 15.33 %","  6.67 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","-30.00 %","   .00 %","  3.17 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.22 %"
"2020-05-16","   .00 %"," 20.00 %"," 20.00 %","   .00 %"," -1.54 %","   .00 %","  6.19 %","  1.19 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %"," -5.00 %","   .00 %","  8.00 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","  6.11 %","   .00 %","   .00 %","  2.27 %","   .00 %","  2.28 %","  3.82 %","  2.00 %","  4.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %"," 20.00 %","   .00 %","   .92 %","  4.76 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.67 %","  1.67 %","  2.00 %","   .00 %","  2.63 %","-20.00 %","   .00 %","   .00 %"," -1.25 %","   .00 %","  4.00 %","  2.15 %","   .08 %","  6.90 %","  6.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.19 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.43 %","  4.72 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .36 %","   .00 %","   .00 %","   .00 %","  6.82 %"," 20.00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","  2.25 %"," 15.33 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","-30.00 %","   .00 %","  3.89 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","-10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.22 %"
