"date","Missouri/Adair","Missouri/Andrew","Missouri/Atchison","Missouri/Audrain","Missouri/Barry","Missouri/Barton","Missouri/Bates","Missouri/Benton","Missouri/Bollinger","Missouri/Boone","Missouri/Buchanan","Missouri/Butler","Missouri/Caldwell","Missouri/Callaway","Missouri/Camden","Missouri/Cape Girardeau","Missouri/Carroll","Missouri/Carter","Missouri/Cass","Missouri/Cedar","Missouri/Chariton","Missouri/Christian","Missouri/Clark","Missouri/Clay","Missouri/Clinton","Missouri/Cole","Missouri/Cooper","Missouri/Crawford","Missouri/Dade","Missouri/Dallas","Missouri/Daviess","Missouri/DeKalb","Missouri/Dent","Missouri/Douglas","Missouri/Dunklin","Missouri/Franklin","Missouri/Gasconade","Missouri/Gentry","Missouri/Greene","Missouri/Grundy","Missouri/Harrison","Missouri/Henry","Missouri/Hickory","Missouri/Holt","Missouri/Howard","Missouri/Howell","Missouri/Iron","Missouri/Jackson","Missouri/Jasper","Missouri/Jefferson","Missouri/Johnson","Missouri/Kansas City","Missouri/Knox","Missouri/Laclede","Missouri/Lafayette","Missouri/Lawrence","Missouri/Lewis","Missouri/Lincoln","Missouri/Linn","Missouri/Livingston","Missouri/Macon","Missouri/Madison","Missouri/Maries","Missouri/Marion","Missouri/McDonald","Missouri/Mercer","Missouri/Miller","Missouri/Mississippi","Missouri/Moniteau","Missouri/Monroe","Missouri/Montgomery","Missouri/Morgan","Missouri/New Madrid","Missouri/Newton","Missouri/Nodaway","Missouri/Oregon","Missouri/Osage","Missouri/Ozark","Missouri/Pemiscot","Missouri/Perry","Missouri/Pettis","Missouri/Phelps","Missouri/Pike","Missouri/Platte","Missouri/Polk","Missouri/Pulaski","Missouri/Putnam","Missouri/Ralls","Missouri/Randolph","Missouri/Ray","Missouri/Reynolds","Missouri/Ripley","Missouri/Saline","Missouri/Schuyler","Missouri/Scotland","Missouri/Scott","Missouri/Shannon","Missouri/Shelby","Missouri/St. Charles","Missouri/St. Clair","Missouri/St. Francois","Missouri/St. Louis","Missouri/St. Louis City","Missouri/Ste. Genevieve","Missouri/Stoddard","Missouri/Stone","Missouri/Sullivan","Missouri/Taney","Missouri/Texas","Missouri/Unassigned","Missouri/Vernon","Missouri/Warren","Missouri/Washington","Missouri/Wayne","Missouri/Webster","Missouri/Worth","Missouri/Wright"
"2020-04-07","1","","0","","0","","0","0","1","1","3","3","0","0","0","0","","0","-1","3","0","0","0","0","0","1","0","0","","0","","0","","","0","2","0","0","3","","1","0","","","1","3","","7","2","11","1","22","","","0","","","6","1","0","0","0","0","","0","","","","0","","0","0","3","0","0","1","1","","0","0","1","0","2","0","1","1","","0","0","3","0","0","2","","1","0","","0","49","","2","170","82","0","1","0","","0","0","0","","2","","","0","0","0"
"2020-04-08","0","","0","","0","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","","1","0","0","0","0","","0","0","","","0","0","","0","0","1","0","0","","","0","","","0","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","3","0","0","0","1","0","0","","0","0","0","0","0","0","","0","1","","0","34","","0","0","36","0","0","0","","0","0","0","","2","0","","0","0","0"
"2020-04-09","0","","0","","1","","1","0","0","1","2","0","0","1","1","3","","0","1","1","0","0","0","0","3","3","0","2","","0","","1","","","0","21","0","0","2","","0","0","","","0","0","","5","1","2","2","15","","","-1","","","1","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","1","0","0","0","0","1","0","0","","0","0","0","0","0","2","","0","0","","0","12","","1","99","38","0","0","0","","0","0","-1","","0","1","","0","0","0"
"2020-04-10","0","","0","","0","","2","0","1","0","4","5","0","1","1","3","","0","1","-3","0","0","0","5","-1","0","1","-1","","1","","1","","","3","12","0","0","2","","2","0","","","0","0","","32","4","12","1","51","","","1","","","1","0","0","0","0","0","","1","","","","0","","1","0","1","1","0","0","0","","0","0","1","0","1","6","0","-1","","0","1","0","0","1","11","","1","2","","0","42","2","0","196","51","0","1","1","","0","0","0","3","0","0","","0","0","0"
"2020-04-11","0","1","0","","0","","0","0","0","1","0","3","0","0","0","2","","0","7","0","0","0","0","4","1","1","1","0","","0","","0","","","1","15","0","0","1","","0","2","","","0","0","1","18","2","10","5","0","","","0","","","0","0","0","0","0","0","","0","","","","0","","0","0","0","1","0","0","0","","0","3","0","0","1","0","0","0","","0","0","0","0","0","4","","1","1","","0","23","0","1","70","29","0","0","0","","0","0","0","0","0","0","","1","0","0"
"2020-04-12","0","0","0","","0","","0","0","0","1","0","0","0","-1","0","0","","0","3","0","0","0","0","2","0","0","0","0","","0","","0","","","1","0","0","0","2","","0","0","","","0","0","0","8","-4","7","-4","8","","","0","","","0","0","0","0","0","0","","-1","","","","0","","0","0","2","0","0","0","0","","0","1","-1","0","0","0","0","0","","0","0","0","0","0","0","","0","1","","0","18","0","2","65","51","1","0","-1","","0","0","0","0","0","0","","0","0","0"
"2020-04-13","0","0","0","","0","","0","0","0","2","2","3","0","0","0","2","","0","5","0","0","0","0","3","0","1","0","0","","0","","0","","","2","1","0","0","0","","0","0","","","1","0","0","0","7","5","8","21","","","0","","","0","1","0","0","0","0","","1","","","","0","","0","0","0","0","0","0","0","","4","1","0","0","0","0","0","0","","0","0","0","0","0","1","","0","9","","0","14","0","0","91","53","0","2","0","","1","0","0","0","4","0","","0","0","1"
"2020-04-14","1","0","1","","0","","0","0","0","5","0","0","0","0","0","0","","0","3","0","0","2","0","0","0","1","0","1","","0","","0","","","0","3","0","0","1","","0","1","","","0","0","0","12","2","10","0","17","","","0","","","7","1","1","0","0","0","","0","","","","0","","0","0","0","1","1","0","0","","0","2","0","0","0","1","0","1","","0","0","0","0","0","12","","0","1","","0","4","0","0","127","8","0","1","0","","0","0","1","0","0","0","","1","0","1"
"2020-04-15","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","","","1","0","0","0","0","","0","0","","","0","0","0","0","0","0","0","5","","","0","","","2","0","0","0","0","0","","0","","","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","4","","0","0","0","0","0","0","","0","1","","0","16","0","0","0","17","0","0","0","","0","0","-1","0","0","0","","0","0","0"
"2020-04-16","0","0","0","","1","","0","0","0","5","4","5","1","0","5","3","","0","2","0","0","0","0","1","0","3","0","0","","0","","0","","","1","2","0","0","1","","0","1","","1","0","1","0","23","1","16","0","35","","","1","","","0","0","0","0","0","0","","0","","","","8","","0","1","0","0","0","0","0","","3","3","5","0","0","1","0","2","","0","0","0","0","0","16","","1","15","","0","16","0","0","175","20","0","1","0","","0","0","0","1","0","2","","0","0","0"
"2020-04-17","0","0","0","","0","","0","0","0","1","2","1","0","1","1","2","","0","3","0","0","0","0","3","0","1","0","1","","0","2","0","","","0","2","0","0","6","","0","0","","0","0","0","0","7","0","24","3","15","","","0","","","0","0","0","0","0","0","","0","","1","","7","","1","0","0","0","0","0","0","","0","0","2","0","0","0","0","7","","0","0","0","0","0","2","","0","1","","0","10","0","1","62","23","0","2","0","","0","0","0","0","1","1","","1","0","0"
"2020-04-18","0","0","0","","0","","0","0","0","0","2","1","0","0","0","1","","0","3","0","0","0","0","1","0","2","0","0","","0","0","0","","","1","4","0","0","1","","0","0","","0","0","0","0","1","0","4","0","11","","","0","","","0","0","0","0","0","0","","0","","0","","17","","0","0","0","0","0","0","0","","1","0","3","0","0","0","0","4","","0","0","0","0","1","7","","0","7","","0","12","0","0","75","42","0","1","0","","1","0","0","0","3","0","","2","0","0"
"2020-04-19","0","0","0","","0","","0","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","0","1","0","2","0","0","","0","0","0","","","0","3","0","0","2","","0","0","","0","0","0","1","0","0","31","0","6","","","1","","","0","0","0","0","0","0","","0","","0","","3","","0","0","1","0","0","0","0","","1","0","0","0","0","0","0","2","","0","0","0","0","0","4","","0","2","","0","5","0","0","72","23","0","2","0","","0","0","0","0","1","0","","0","0","0"
"2020-04-20","0","0","0","","1","","0","0","0","1","1","1","0","0","1","0","","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","","","0","1","0","0","0","","0","0","","0","0","0","0","3","0","8","2","2","","","0","","","21","0","0","0","0","0","","0","","0","","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","","0","0","","0","15","0","0","54","28","0","0","0","","0","0","0","0","0","1","","2","0","0"
"2020-04-21","0","0","0","1","1","","0","0","0","2","1","0","0","0","2","1","","0","1","0","0","0","0","2","0","0","1","-1","","0","0","0","","","0","3","0","0","2","","0","0","","0","0","0","0","8","1","9","2","18","","","0","","1","3","0","0","0","0","0","3","0","","0","","14","","0","0","0","1","0","0","1","","0","-3","1","0","0","0","0","0","","0","0","0","0","-1","5","","0","1","","0","11","0","0","60","23","0","1","0","","0","0","0","0","0","1","","0","0","0"
"2020-04-22","0","0","0","0","0","","0","0","0","1","2","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","","","0","3","0","0","0","","0","0","","0","0","0","0","9","1","7","0","10","","","0","","0","0","0","0","0","0","0","1","0","","0","1","6","","0","1","0","0","0","0","0","","4","0","7","0","0","0","0","0","","0","0","0","0","1","24","","0","7","","0","5","0","0","87","26","0","0","0","","0","0","0","0","0","0","","3","0","0"
"2020-04-23","0","0","0","0","0","","0","1","0","1","8","2","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","1","","0","0","0","","","0","0","0","0","0","","0","0","","0","0","0","0","-1","0","6","0","13","","","3","","5","-1","0","0","0","0","0","0","1","","0","2","0","","0","0","0","0","0","0","0","","1","0","-5","0","0","1","0","-1","","0","0","3","0","0","27","","0","0","","0","13","0","2","82","58","0","0","0","","1","0","1","0","0","1","","0","0","0"
"2020-04-24","0","0","0","0","0","","0","0","1","1","5","-1","0","0","0","1","2","0","0","0","1","0","0","1","0","2","2","1","","0","0","0","","","0","1","0","0","1","","0","0","","0","0","0","0","13","-6","7","1","14","","","0","","0","2","0","0","0","0","0","0","-1","","0","0","0","","0","0","0","0","0","0","0","","0","1","9","0","0","2","0","3","","0","0","0","0","0","19","","0","1","","0","29","0","0","135","34","0","0","0","","0","0","0","0","0","1","","0","0","0"
"2020-04-25","0","0","0","0","1","","0","0","0","-1","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","1","0","0","","0","0","0","","","0","0","0","0","0","","0","0","","0","0","0","0","3","0","2","0","11","","","0","","0","7","0","0","0","0","0","0","0","","0","20","0","","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0","","0","0","0","0","1","1","","0","0","","0","8","0","0","67","19","0","0","0","","0","0","0","0","0","0","","0","0","0"
"2020-04-26","0","0","0","0","0","","0","0","0","0","9","1","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","","0","0","0","","","1","0","0","0","0","","0","2","","0","0","0","0","4","0","5","0","7","","","2","","0","1","0","0","0","0","0","1","0","","0","0","0","","0","0","0","0","0","0","0","","0","2","2","1","1","0","0","0","","0","0","1","0","0","19","","0","1","","0","2","0","2","97","18","0","0","0","","0","0","0","0","0","0","","0","0","0"
"2020-04-27","0","1","0","0","0","","0","0","0","0","6","0","1","-1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","","","0","0","0","0","0","","0","0","","0","0","0","0","2","0","8","1","7","","","0","","0","0","0","0","0","0","0","0","0","","0","0","-7","","0","0","0","0","0","0","0","","1","0","0","0","1","0","0","0","","0","0","0","0","0","6","","0","0","","0","46","0","0","81","30","0","0","0","","0","0","0","0","0","0","","0","0","0"
"2020-04-28","0","0","0","0","0","","0","0","0","1","5","0","0","2","0","0","0","0","3","0","0","0","0","1","0","0","0","0","","0","0","0","","","0","4","0","0","0","","0","0","","0","0","0","0","0","0","1","0","11","","","0","","0","2","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","","2","0","4","0","0","0","0","0","","0","0","1","0","0","2","","0","1","","0","0","0","0","67","37","0","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-04-29","0","0","0","0","0","","0","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","","1","2","0","0","2","","0","0","","0","0","0","0","4","0","6","0","9","","","1","","0","1","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","","4","2","3","0","1","1","0","1","","0","0","0","0","0","18","","0","1","","0","24","0","0","95","22","0","0","0","","0","0","0","0","0","0","","2","0","1"
"2020-04-30","0","0","0","0","0","","0","4","0","1","11","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","","0","0","0","","","0","2","0","0","1","","0","0","","0","0","0","0","2","0","1","0","25","","","1","","0","-1","0","0","0","0","0","0","0","","0","6","0","","0","0","0","0","0","0","0","","3","0","1","0","1","0","0","0","","0","0","0","0","0","0","","0","1","","0","0","0","0","76","19","0","0","0","","0","0","0","0","0","0","","0","0","0"
"2020-05-01","0","1","0","0","0","","0","0","0","2","54","-1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","","0","0","0","","","0","0","1","0","0","","0","0","","0","0","0","0","13","0","3","1","33","","","1","","0","0","0","0","0","0","0","0","0","","0","0","0","","0","1","0","0","0","0","0","","4","0","1","0","0","0","0","2","","0","0","0","0","0","4","","0","6","","0","-5","0","0","117","5","1","1","0","","0","0","-1","0","0","0","","0","0","0"
"2020-05-02","0","0","0","0","0","","0","0","0","0","44","1","0","1","0","0","0","0","0","0","0","0","0","3","0","2","0","0","","0","1","0","","","1","5","0","0","1","","0","-1","","0","0","0","0","11","1","2","2","19","","","1","","0","0","0","0","0","0","0","0","0","","1","0","0","","0","1","1","0","1","1","0","","0","0","5","0","0","2","0","0","","0","0","0","0","0","3","","0","6","","0","17","0","0","99","57","0","0","0","","1","0","0","0","0","0","","0","0","0"
"2020-05-03","0","2","0","0","0","","0","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","","0","0","0","","","1","3","0","0","0","","0","0","","0","0","0","0","3","0","6","2","12","","","3","","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","","0","0","2","0","0","0","0","0","","0","0","0","0","0","4","","0","0","","0","0","0","0","81","97","0","0","0","","0","0","0","0","0","0","","0","0","0"
"2020-05-04","0","1","0","0","0","","0","0","0","-5","112","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","","0","0","0","","","0","3","0","0","2","","0","0","","0","0","0","0","-7","0","5","0","50","","","3","","0","4","0","0","0","0","0","0","0","","0","0","0","","0","0","1","0","0","0","0","","8","0","5","0","0","0","0","0","","0","0","0","0","0","5","","0","0","","0","4","0","0","88","42","1","1","0","","0","0","0","0","0","1","","0","0","0"
"2020-05-05","0","0","0","0","-1","","0","0","0","0","28","0","0","0","0","0","-1","0","1","0","0","0","0","4","0","-2","0","0","","0","0","0","","","1","2","-1","0","0","","0","1","","0","0","0","0","12","-1","3","1","24","","","2","1","0","0","0","1","0","1","0","-1","0","","0","0","-1","","0","0","0","1","0","0","0","","6","0","5","1","0","2","0","0","","0","0","0","0","0","2","","0","-1","","0","14","0","1","48","16","0","1","0","1","0","0","0","0","4","0","","0","0","0"
"2020-05-06","0","0","0","0","0","","0","0","0","1","17","0","0","0","0","0","0","0","0","2","0","0","0","1","2","1","0","0","","0","0","0","","","-1","5","0","0","0","","0","0","","0","0","0","0","15","0","8","0","23","","","3","0","0","0","0","1","0","0","0","1","0","","0","3","0","","0","1","0","0","1","0","0","","2","1","2","0","1","0","0","0","","0","0","0","0","0","2","","0","1","","0","5","0","0","79","22","0","2","0","0","0","0","0","1","0","0","","0","0","0"
"2020-05-07","0","0","0","0","1","","0","0","0","0","18","0","0","0","0","0","1","0","1","2","1","1","0","6","0","2","0","0","","0","0","0","","","0","5","0","0","0","","0","0","","0","1","0","0","11","0","3","2","17","","","8","1","0","3","0","0","1","0","0","0","0","","1","1","0","","0","0","0","0","0","0","0","","7","0","1","0","0","2","0","0","","0","0","0","0","0","3","","0","1","","0","15","0","0","76","66","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"2020-05-08","0","0","0","0","0","","0","0","0","0","5","0","0","0","0","0","0","0","0","0","-1","0","0","-1","1","-1","0","0","","0","0","1","","","1","-8","0","0","4","","0","1","","0","0","0","0","7","0","3","0","16","","","1","5","0","0","0","-1","-1","0","0","0","0","","0","16","-8","","0","1","0","0","0","0","0","","2","1","1","-1","1","1","0","0","","0","0","0","0","0","3","","0","1","","0","9","0","0","68","24","-1","0","0","0","0","0","0","-1","2","0","","1","0","0"
"2020-05-09","0","1","0","0","0","","0","0","0","0","23","0","0","0","0","0","0","0","4","0","0","0","0","6","0","0","0","0","","0","0","0","","","0","0","0","0","0","","0","0","","0","0","0","0","10","4","2","1","13","","1","1","0","0","0","0","0","0","1","0","0","0","","0","0","1","","0","0","1","0","0","0","0","","0","0","7","0","0","1","0","0","","0","0","0","0","0","1","","0","1","","0","8","0","4","72","10","0","5","0","0","0","0","0","0","0","0","","0","0","0"
"2020-05-10","0","1","0","1","0","","0","0","0","2","10","1","0","0","1","2","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","","","0","0","0","0","0","","0","0","","0","0","0","0","8","0","0","0","15","","1","2","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","0","0","","6","0","0","0","0","1","0","0","","0","0","0","0","0","4","","0","1","","0","2","0","0","68","29","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"2020-05-11","0","0","0","0","0","","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","","0","1","0","0","0","","0","0","","0","0","0","0","-10","0","0","0","16","","0","0","0","0","26","0","0","0","0","0","0","1","","0","0","0","","0","0","0","0","0","0","0","","2","0","3","0","0","4","0","0","","0","0","0","0","0","0","","0","1","","0","8","0","0","19","13","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"2020-05-12","0","0","0","0","0","","0","0","0","0","17","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","","","0","1","0","0","0","","0","0","","0","0","0","0","14","1","1","2","8","","1","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","","0","0","1","0","0","0","0","","0","0","1","0","0","0","0","0","","1","0","0","0","0","0","","0","1","","0","0","0","0","35","23","0","0","0","1","0","0","0","0","0","0","","0","0","0"
