"date","Mississippi/Adams","Mississippi/Alcorn","Mississippi/Amite","Mississippi/Attala","Mississippi/Benton","Mississippi/Bolivar","Mississippi/Calhoun","Mississippi/Carroll","Mississippi/Chickasaw","Mississippi/Choctaw","Mississippi/Claiborne","Mississippi/Clarke","Mississippi/Clay","Mississippi/Coahoma","Mississippi/Copiah","Mississippi/Covington","Mississippi/DeSoto","Mississippi/Forrest","Mississippi/Franklin","Mississippi/George","Mississippi/Greene","Mississippi/Grenada","Mississippi/Hancock","Mississippi/Harrison","Mississippi/Hinds","Mississippi/Holmes","Mississippi/Humphreys","Mississippi/Issaquena","Mississippi/Itawamba","Mississippi/Jackson","Mississippi/Jasper","Mississippi/Jefferson","Mississippi/Jefferson Davis","Mississippi/Jones","Mississippi/Kemper","Mississippi/Lafayette","Mississippi/Lamar","Mississippi/Lauderdale","Mississippi/Lawrence","Mississippi/Leake","Mississippi/Lee","Mississippi/Leflore","Mississippi/Lincoln","Mississippi/Lowndes","Mississippi/Madison","Mississippi/Marion","Mississippi/Marshall","Mississippi/Monroe","Mississippi/Montgomery","Mississippi/Neshoba","Mississippi/Newton","Mississippi/Noxubee","Mississippi/Oktibbeha","Mississippi/Panola","Mississippi/Pearl River","Mississippi/Perry","Mississippi/Pike","Mississippi/Pontotoc","Mississippi/Prentiss","Mississippi/Quitman","Mississippi/Rankin","Mississippi/Scott","Mississippi/Sharkey","Mississippi/Simpson","Mississippi/Smith","Mississippi/Stone","Mississippi/Sunflower","Mississippi/Tallahatchie","Mississippi/Tate","Mississippi/Tippah","Mississippi/Tishomingo","Mississippi/Tunica","Mississippi/Unassigned","Mississippi/Union","Mississippi/Walthall","Mississippi/Warren","Mississippi/Washington","Mississippi/Wayne","Mississippi/Webster","Mississippi/Wilkinson","Mississippi/Winston","Mississippi/Yalobusha","Mississippi/Yazoo"
"2020-04-01","1","0","0","1","0","3","0","1","2","1","0","1","1","1","0","1","10","6","0","1","","0","4","4","19","1","1","","1","12","1","0","","0","0","0","1","4","0","0","1","1","2","0","11","1","1","1","1","1","0","0","1","1","2","2","3","1","0","1","8","2","1","1","0","","1","0","0","2","0","1","","0","2","1","2","","2","2","2","0","0"
"2020-04-02","3","0","0","1","1","2","1","1","-1","0","0","-1","2","1","1","0","9","-1","0","0","","1","2","4","9","0","0","","-1","5","1","0","","0","3","1","2","7","0","1","-1","0","1","-1","2","-1","3","4","0","-1","2","1","2","0","4","1","1","4","0","0","2","1","0","1","5","","0","0","1","1","0","1","","1","3","0","7","1","1","1","0","1","2"
"2020-04-03","0","3","1","2","0","5","0","2","1","0","0","0","0","3","1","1","8","4","0","0","","0","6","16","21","0","0","","0","18","1","0","","2","0","5","1","4","0","1","2","1","0","2","10","0","1","1","2","1","0","1","3","0","5","5","0","1","5","0","14","4","0","1","0","","1","0","1","1","0","0","","1","1","0","2","0","0","5","2","0","2"
"2020-04-04","2","0","1","0","0","2","0","0","0","1","0","1","0","1","1","0","7","4","1","0","","0","2","1","1","1","0","","0","4","0","1","","1","0","0","4","11","-1","1","2","1","0","1","2","1","1","0","0","1","2","0","1","2","2","2","2","1","0","1","2","0","0","0","0","","5","0","1","1","0","1","","1","1","1","0","1","3","3","0","2","6"
"2020-04-05","3","0","0","1","0","11","0","0","0","0","0","0","0","1","4","2","14","8","1","1","","3","1","3","14","4","0","","0","7","0","1","","2","1","1","0","4","0","2","2","0","2","2","5","1","0","1","1","3","1","0","3","7","6","1","3","0","0","1","6","6","1","0","4","1","1","1","1","4","0","2","","0","0","2","5","3","0","5","1","0","12"
"2020-04-06","0","0","0","0","0","6","5","1","0","0","0","3","2","1","0","0","4","4","0","0","1","0","-1","6","4","2","0","","1","12","0","0","","2","1","0","2","5","1","1","0","1","2","0","2","1","3","3","0","2","0","0","0","0","3","0","2","0","1","1","2","0","0","1","1","0","0","0","1","1","0","1","","0","0","0","2","0","1","0","3","2","1"
"2020-04-07","5","0","1","0","0","3","1","1","0","1","2","2","1","1","1","1","4","13","0","0","0","1","1","10","11","2","1","","1","10","1","0","","1","4","3","3","8","0","4","8","3","3","1","8","5","1","2","1","1","0","0","2","2","4","0","3","0","0","2","4","9","0","1","0","2","6","0","2","0","0","-1","","0","2","2","2","0","0","2","2","0","0"
"2020-04-08","1","0","0","0","0","0","3","0","2","0","0","0","1","2","2","0","4","0","0","0","0","0","1","-1","9","2","1","","0","3","0","1","","1","1","1","1","6","1","0","2","2","5","1","1","1","0","1","0","1","0","0","1","0","4","0","2","1","0","3","1","2","0","-1","4","1","2","0","0","1","0","0","-89","0","1","2","1","0","1","1","-1","0","6"
"2020-04-09","2","0","3","2","0","3","0","0","3","0","0","2","3","3","8","0","6","12","3","0","0","2","5","8","25","4","1","","2","11","6","0","4","4","2","0","5","15","2","7","0","4","6","1","5","2","2","5","1","4","1","0","5","2","13","0","2","1","0","0","6","9","0","0","1","1","5","0","1","4","1","0","0","0","1","1","5","1","0","4","1","0","9"
"2020-04-10","15","1","0","0","0","4","0","0","1","0","0","1","3","2","3","1","8","5","1","2","0","0","0","3","16","8","2","","1","13","0","0","1","6","1","2","4","19","-1","0","1","11","9","1","7","1","2","1","1","4","2","1","1","1","4","1","4","0","2","0","3","4","0","1","1","0","2","0","3","1","0","1","0","1","0","2","2","1","0","3","0","0","8"
"2020-04-11","7","0","1","1","0","4","1","0","1","1","2","0","0","1","-2","4","5","10","1","0","1","0","1","8","15","3","0","","1","4","2","0","0","5","0","1","3","15","-1","5","1","1","0","3","4","0","2","6","0","5","2","0","0","0","5","1","8","0","0","0","6","5","0","0","6","4","1","0","1","1","0","1","0","0","0","-1","1","1","1","2","1","2","3"
"2020-04-12","2","0","1","2","0","3","4","0","2","0","1","0","1","0","3","2","8","9","0","0","0","0","2","3","13","2","0","","0","1","2","0","0","3","0","0","1","2","0","0","1","1","5","2","4","4","3","5","0","5","-2","0","1","0","1","2","7","1","1","0","5","2","0","0","1","1","0","0","1","0","0","2","0","0","2","3","4","0","0","3","1","1","5"
"2020-04-13","6","0","2","0","0","0","6","1","6","1","1","2","2","0","0","1","7","10","0","1","0","1","0","2","12","2","2","","0","7","0","0","0","4","0","1","6","15","0","2","3","3","3","1","3","0","1","1","1","3","0","0","0","1","5","1","5","0","1","0","1","4","0","0","4","1","3","1","0","1","0","0","0","0","3","0","4","1","0","4","1","0","1"
"2020-04-14","5","0","0","2","0","1","1","0","2","0","-1","0","0","1","0","0","10","9","0","2","0","2","6","9","4","1","0","","0","10","0","0","1","3","0","3","8","6","1","3","0","4","7","0","2","4","0","1","0","-1","4","0","0","3","5","1","3","0","0","0","5","4","0","0","2","3","3","0","1","1","0","2","0","1","1","0","0","0","0","0","0","0","0"
"2020-04-15","2","0","1","3","0","1","2","1","1","0","2","4","1","4","4","4","11","8","0","-2","1","1","3","8","17","5","1","","2","25","1","0","1","2","1","3","2","9","0","8","0","3","25","2","4","9","1","8","0","2","0","4","4","0","9","0","10","0","1","1","8","17","0","5","6","1","1","2","1","0","0","0","0","1","0","1","5","0","0","2","2","0","1"
"2020-04-16","6","0","1","3","0","4","3","0","4","0","0","1","0","2","4","0","12","12","4","0","0","0","1","5","21","1","0","","2","7","4","0","0","6","1","3","8","9","3","10","2","7","5","3","4","1","2","8","0","4","2","8","1","1","10","0","10","1","0","0","9","21","0","1","1","1","1","1","1","0","0","3","0","0","0","1","5","1","1","2","2","0","7"
"2020-04-17","3","0","1","3","1","2","2","1","2","0","0","1","1","0","1","3","2","3","0","1","0","1","0","3","13","1","0","","0","7","1","0","1","8","0","0","1","7","2","10","1","8","9","0","7","3","0","4","0","7","3","2","0","0","3","1","11","1","1","0","6","-4","0","1","1","1","2","1","0","0","0","2","0","0","0","1","1","0","2","0","3","0","9"
"2020-04-18","0","0","-1","3","-1","3","4","0","1","0","0","1","2","1","1","6","7","0","1","1","0","4","0","7","11","4","0","","8","5","2","0","0","7","1","1","2","9","2","4","5","5","7","2","4","1","2","4","0","9","2","0","1","3","4","1","4","0","0","0","2","10","0","0","1","0","1","0","2","1","1","2","0","0","1","1","2","0","-2","2","2","1","4"
"2020-04-19","8","1","1","2","2","3","3","4","3","1","2","5","1","2","5","1","14","7","1","0","0","1","2","0","12","0","0","","0","4","1","0","0","7","2","24","8","12","2","13","6","16","-1","0","8","4","-1","6","0","10","5","2","0","5","7","0","7","1","3","0","3","24","0","7","6","1","1","0","2","1","1","1","0","2","1","3","1","1","0","3","4","0","6"
"2020-04-20","2","-1","0","8","1","3","3","0","2","1","0","2","1","1","0","4","4","3","0","0","0","6","1","1","10","2","0","","5","4","0","2","2","4","2","3","4","18","1","9","3","14","6","2","5","4","0","7","0","8","4","0","0","1","6","0","11","0","6","0","8","18","0","7","2","1","0","0","3","0","0","1","0","0","0","1","0","1","0","3","3","1","4"
"2020-04-21","7","0","1","5","1","1","0","0","6","0","0","2","1","3","5","4","1","4","1","0","1","0","0","6","10","1","1","","0","2","0","-1","2","6","2","1","5","12","3","13","1","4","2","1","4","0","1","20","2","9","2","2","1","1","2","0","3","0","2","0","5","10","0","4","3","0","1","0","0","2","0","1","0","1","0","3","0","0","1","3","-2","1","8"
"2020-04-22","6","0","2","2","-1","1","1","1","0","0","2","5","0","1","1","1","5","7","-1","0","0","1","1","-1","20","17","1","","1","10","1","0","0","8","2","2","3","3","2","9","0","4","12","1","7","1","0","4","-1","9","1","0","0","0","2","0","0","0","1","0","2","5","0","0","1","2","2","1","1","0","1","1","0","0","1","4","0","-1","0","2","2","0","0"
"2020-04-23","5","1","4","11","1","2","0","0","1","0","0","1","1","0","7","2","8","6","1","0","0","0","1","2","6","5","0","","3","7","3","0","1","6","2","11","0","14","3","10","2","6","4","0","14","5","1","10","0","11","12","5","1","1","6","1","8","0","1","1","5","14","1","1","2","1","1","0","0","0","0","0","0","2","2","3","0","6","0","-1","1","0","7"
"2020-04-24","3","1","-1","6","0","1","3","0","1","0","1","6","1","1","6","3","4","10","-1","1","0","0","1","5","18","9","0","","2","7","2","0","6","10","4","2","3","19","1","18","4","5","7","2","13","2","0","8","1","14","6","6","1","0","2","0","1","0","0","0","1","23","0","3","2","0","0","2","3","1","2","0","0","0","0","7","3","-1","1","1","1","0","7"
"2020-04-25","5","0","0","12","0","4","2","0","3","0","5","1","3","0","3","2","7","7","0","0","0","0","3","1","11","8","0","","1","2","3","3","3","12","9","4","3","16","4","13","2","7","4","3","8","2","1","6","1","3","7","10","0","-2","4","2","6","0","0","0","8","40","0","2","3","0","0","0","0","1","0","0","0","0","0","6","3","3","-1","2","0","0","3"
"2020-04-26","4","0","0","2","0","2","2","3","7","0","1","2","-1","2","3","5","-2","9","0","0","0","0","1","0","3","5","0","","4","1","-1","1","3","2","3","1","4","11","5","9","0","5","0","0","8","1","0","11","1","34","3","1","0","1","4","1","3","0","1","0","5","9","0","2","2","0","0","0","0","1","0","1","0","1","1","2","1","0","0","0","0","1","2"
"2020-04-27","3","-1","3","4","0","5","0","2","1","0","0","1","0","2","8","1","5","0","1","0","0","0","0","1","6","9","4","","12","2","1","3","2","12","6","0","3","9","1","3","-2","1","0","4","14","0","0","10","0","3","3","6","0","1","1","0","0","0","2","0","4","9","1","0","5","0","1","0","0","0","1","0","0","0","1","3","-1","0","0","0","2","1","4"
"2020-04-28","7","2","0","3","0","0","0","2","3","0","0","2","2","2","4","3","6","6","-1","1","1","1","1","7","14","7","0","","2","12","1","4","2","2","1","0","2","14","2","18","1","4","0","4","4","8","1","9","0","13","9","3","2","0","1","0","6","0","-1","0","8","23","0","3","1","0","0","0","1","1","-1","0","0","1","1","8","0","0","1","0","1","0","3"
"2020-04-29","6","0","0","5","0","0","1","3","1","0","1","4","1","1","5","1","5","2","0","1","0","0","0","5","15","8","4","","0","3","1","7","2","4","6","0","8","16","4","11","-1","4","5","0","12","3","0","4","1","5","5","6","1","0","3","0","1","0","1","0","3","15","0","2","7","0","1","0","2","0","0","0","0","0","0","7","0","1","0","1","2","0","5"
"2020-04-30","4","0","3","5","2","1","-1","13","0","0","2","1","6","0","8","7","5","9","0","0","0","0","1","3","20","4","1","","6","4","8","-5","1","7","1","1","1","15","3","14","-1","3","0","5","5","3","1","0","8","13","3","5","2","1","6","1","5","0","0","0","4","20","0","1","1","0","0","0","0","1","0","0","0","1","1","3","0","3","1","0","-1","0","1"
"2020-05-01","15","0","0","10","1","0","2","20","7","0","1","1","2","3","12","5","11","12","0","1","0","4","0","3","26","20","1","","2","8","6","2","3","16","7","0","8","16","1","15","2","16","2","4","22","3","1","4","1","18","6","7","0","0","12","0","1","0","0","1","8","23","0","1","2","0","2","0","1","2","0","0","0","2","1","6","0","0","1","0","2","1","4"
"2020-05-02","1","0","-1","8","0","3","2","2","1","0","4","3","5","2","6","0","1","7","0","0","0","2","5","4","9","6","1","","3","0","6","1","3","9","3","0","3","13","4","10","0","1","7","0","17","0","1","12","3","7","1","6","1","0","1","0","4","2","0","0","3","15","0","0","2","0","0","1","-1","0","1","0","0","6","0","4","0","1","0","0","3","0","5"
"2020-05-03","-1","0","0","0","0","2","1","2","0","0","1","3","1","3","2","-1","4","6","1","0","0","0","1","0","2","2","-1","","1","0","1","1","2","4","9","2","3","2","0","4","0","3","1","2","4","0","2","2","0","2","5","0","0","1","1","2","2","2","0","0","3","4","0","1","1","0","1","0","2","1","0","1","0","2","1","3","0","0","0","0","0","0","3"
"2020-05-04","1","0","2","11","0","3","1","15","2","1","2","1","4","1","8","8","6","16","1","0","1","1","0","3","35","7","1","","1","0","7","1","3","13","3","2","4","52","3","14","1","6","3","1","14","0","1","0","3","8","0","9","2","0","4","2","0","0","0","1","7","11","0","1","2","0","1","0","2","1","0","0","0","3","0","2","0","0","1","1","2","0","4"
"2020-05-05","2","0","2","9","0","2","2","34","2","0","3","5","5","0","2","10","4","11","-1","0","0","1","0","2","23","0","1","","0","3","2","1","2","8","0","3","4","4","4","10","3","1","1","4","12","1","0","2","12","21","13","4","3","0","2","0","5","0","1","0","14","35","0","4","5","0","3","0","0","0","0","0","0","6","2","5","1","1","1","1","3","1","3"
"2020-05-06","3","0","0","22","0","3","-1","-9","3","0","0","1","1","0","11","-2","2","14","0","1","0","5","0","1","23","8","1","","1","1","2","2","0","6","1","0","2","12","4","0","-2","2","11","-1","20","1","1","1","4","11","7","0","2","2","0","1","-1","0","0","0","5","6","0","2","6","1","1","0","0","3","0","1","0","4","1","2","2","1","0","1","1","2","1"
"2020-05-07","3","0","1","11","1","0","0","-3","1","0","0","3","5","0","4","2","10","10","1","0","0","4","4","1","12","14","1","","1","1","10","4","2","10","4","0","9","2","0","10","0","3","13","7","15","3","1","10","5","7","8","5","3","1","5","1","3","0","0","0","5","13","0","1","3","0","0","0","3","0","0","2","0","1","0","0","-2","1","0","2","4","2","-1"
"2020-05-08","0","0","0","12","0","3","0","-2","4","1","4","6","1","1","11","4","5","11","-1","0","0","0","0","5","57","6","0","","1","1","8","0","4","14","5","2","5","13","2","19","4","2","0","2","71","2","2","3","9","26","9","3","11","0","1","-1","1","0","0","0","7","15","0","4","4","0","2","0","1","2","1","-1","0","1","1","4","2","0","0","0","4","2","8"
"2020-05-09","1","0","1","9","0","1","0","4","4","0","4","2","1","0","5","1","8","15","0","0","0","2","1","5","6","10","2","","1","2","2","0","2","20","2","0","4","8","1","13","1","3","5","6","18","1","3","9","2","20","7","2","13","0","1","2","5","2","2","0","10","16","0","1","1","1","0","0","1","2","1","0","0","6","0","4","2","0","0","1","0","3","0"
"2020-05-10","1","0","4","-1","0","-1","0","2","0","1","0","2","1","0","5","1","-2","5","2","0","0","4","1","0","7","7","0","","0","0","0","0","0","4","1","0","7","11","2","0","-1","0","2","4","9","-2","0","-1","2","8","1","0","3","0","-1","0","0","0","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","-1","2","19","0","0","1","2","2","1","2"
"2020-05-11","1","0","0","6","0","0","1","0","1","0","0","3","0","0","1","3","5","1","-1","0","0","1","0","0","5","10","4","","1","1","3","1","2","2","1","3","4","10","0","8","3","0","0","3","35","3","1","0","0","5","4","3","0","0","1","0","2","-1","0","0","1","5","0","1","4","0","0","0","2","1","0","1","0","3","2","0","3","1","0","0","3","5","5"
"2020-05-12","1","1","0","9","1","2","0","2","1","0","0","3","2","1","2","7","10","16","1","0","0","0","0","3","6","1","4","","1","0","3","1","3","11","4","0","0","9","4","11","1","6","3","5","25","0","2","3","0","6","5","12","2","2","0","1","3","0","0","0","5","13","0","1","1","-1","1","1","2","0","0","1","0","4","1","5","1","1","0","1","1","0","0"
"2020-05-13","2","0","0","1","0","0","0","0","1","1","0","3","4","0","5","-1","4","5","0","1","0","3","1","9","17","7","1","","1","2","5","0","2","4","2","1","2","22","1","5","0","1","2","2","2","2","4","1","0","12","8","0","3","0","0","0","0","1","0","1","6","8","0","2","2","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","8","2"
"2020-05-14","1","1","1","6","0","0","0","1","15","1","7","7","3","1","21","2","5","21","0","0","1","1","4","13","19","31","0","","2","2","7","1","3","23","1","4","6","34","3","9","2","5","3","7","9","0","1","6","1","16","6","1","3","1","3","0","0","1","0","1","9","4","0","7","0","3","1","1","1","0","1","0","0","2","0","4","5","3","0","0","3","21","5"
"2020-05-15","2","0","2","12","-1","7","0","3","4","1","0","0","3","2","-1","3","14","23","0","2","0","2","-1","-9","28","16","3","","2","3","6","1","4","17","0","1","2","9","0","19","2","2","3","8","5","0","2","6","1","15","11","14","2","1","2","1","1","0","0","1","5","17","0","3","2","-2","4","3","0","1","2","4","0","2","2","2","8","1","0","0","3","1","4"
"2020-05-16","5","0","5","9","0","3","0","1","0","1","1","1","1","1","5","1","15","36","0","-1","0","0","1","1","23","10","2","","0","1","0","1","1","15","1","0","7","12","3","1","4","1","5","4","19","1","1","7","0","28","14","2","3","3","0","0","2","0","0","1","6","17","1","0","2","0","0","0","1","2","1","0","0","1","2","4","13","4","1","0","2","5","2"
"2020-05-17","1","0","0","16","0","-1","0","0","1","2","0","3","0","0","6","0","2","15","2","0","0","1","1","0","5","5","1","","3","2","1","2","0","18","-1","2","2","7","1","1","4","0","15","10","7","2","0","0","1","8","1","0","2","0","0","0","0","0","0","0","3","3","0","1","1","0","-1","1","1","0","0","0","0","0","0","0","2","2","0","0","6","0","6"
"2020-05-18","1","0","0","-1","0","0","0","0","1","1","0","1","0","3","3","3","5","11","0","0","0","1","1","1","-1","5","1","","1","1","3","0","0","5","2","0","0","4","0","8","0","0","1","4","10","0","1","-2","0","18","5","6","1","0","0","0","2","0","0","0","2","8","0","2","3","0","0","2","-2","0","0","0","0","2","0","0","8","0","-1","0","2","2","2"
"2020-05-19","4","0","-1","11","0","0","1","0","0","0","2","11","7","6","3","2","13","-7","0","2","0","0","0","2","14","12","3","","0","0","2","1","1","16","3","0","24","13","2","3","3","2","0","6","18","4","0","0","2","6","4","5","2","2","0","1","6","0","0","0","8","18","1","0","5","0","0","0","0","0","7","1","0","3","-2","2","5","6","0","0","3","2","2"
"2020-05-20","1","0","3","0","0","3","0","1","1","1","0","7","0","1","4","7","14","3","1","0","0","3","0","2","14","10","0","","2","1","7","0","0","8","5","1","6","14","0","3","-1","3","4","3","12","4","1","6","1","23","10","0","3","2","2","1","2","1","0","0","15","17","0","1","1","2","2","0","1","0","0","0","0","0","2","1","11","6","0","2","0","0","2"
"2020-05-21","1","0","1","-2","0","1","2","1","5","3","0","-1","4","0","17","6","1","15","1","0","0","3","0","4","25","13","0","","-1","3","3","2","0","20","2","0","5","21","1","1","2","1","2","1","9","3","0","3","1","18","4","3","4","4","0","0","2","0","1","0","5","2","0","0","3","-1","1","2","2","0","0","0","0","1","2","2","4","7","3","0","6","1","0"
"2020-05-22","1","3","0","12","0","1","0","1","3","2","7","4","5","6","31","2","23","9","0","0","0","2","5","6","30","10","1","","1","0","5","0","0","36","4","6","5","10","1","5","2","5","7","3","36","3","0","2","1","7","4","4","12","1","6","2","2","0","0","2","10","9","0","3","3","2","2","0","1","0","1","2","0","2","2","6","0","14","2","1","0","3","4"
"2020-05-23","1","0","1","1","1","2","-1","0","0","0","-1","1","1","4","14","2","16","16","2","0","0","4","-2","1","22","16","2","","1","5","4","0","1","13","2","2","3","23","4","9","2","29","7","19","21","1","1","10","1","34","7","5","2","2","0","3","4","0","0","0","11","9","0","1","-1","3","4","0","-1","0","1","1","0","2","1","4","8","4","0","0","6","3","6"
"2020-05-24","5","0","2","0","0","4","0","0","1","0","1","2","3","2","5","0","3","2","0","0","0","3","3","3","16","6","1","","3","0","4","0","1","32","7","5","1","8","4","2","3","0","5","2","15","4","0","1","0","1","3","1","6","1","0","3","2","0","1","1","13","2","0","2","5","0","0","1","1","1","2","0","0","1","0","2","2","33","0","1","0","0","11"
"2020-05-25","2","-1","0","3","1","1","0","0","1","3","0","5","0","8","6","4","13","6","0","1","0","0","1","3","5","4","0","","0","0","6","0","0","25","2","1","1","2","4","4","4","1","2","4","-1","2","2","4","2","2","3","7","5","0","2","3","4","0","1","0","7","3","0","0","0","0","2","0","0","0","0","0","0","1","-2","4","0","16","1","2","0","2","4"
"2020-05-26","1","0","1","4","0","1","0","1","0","1","0","4","2","2","0","9","11","17","2","0","1","3","0","0","6","1","-1","","1","0","1","1","3","14","5","2","2","9","3","1","5","5","3","2","22","0","0","3","0","25","4","1","5","2","0","0","1","0","1","0","2","5","0","6","0","0","-1","0","7","1","1","2","0","2","1","4","6","8","35","1","4","0","2"
"2020-05-27","1","0","3","0","-1","7","1","0","1","2","6","0","3","5","1","1","8","8","0","0","3","4","-1","8","16","3","1","","-1","4","2","-1","1","19","-1","-1","5","10","2","6","4","4","2","16","12","2","5","4","1","26","19","3","6","0","2","0","1","2","1","1","15","26","0","2","2","0","0","1","3","0","0","2","0","4","1","0","4","15","-4","0","3","1","2"
"2020-05-28","0","0","0","7","1","5","2","1","2","-1","5","3","4","1","5","2","10","12","1","1","-2","3","0","2","39","12","5","","-1","3","4","0","2","41","5","2","4","14","3","5","7","1","0","7","7","2","1","-1","0","24","6","4","4","0","-1","1","1","1","1","0","12","7","0","2","12","0","0","1","5","0","2","1","0","2","1","1","3","6","2","0","0","0","4"
"2020-05-29","2","2","3","3","0","2","0","3","2","5","3","1","3","6","8","16","17","11","0","0","2","3","0","4","12","4","1","","1","0","0","1","0","10","8","3","4","17","0","9","15","4","0","11","15","0","4","2","0","17","7","6","79","2","1","0","0","0","9","0","14","10","0","0","3","0","1","0","7","0","2","0","0","1","2","4","0","17","3","1","4","2","12"
