"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-04-05","-82.15 %","  8.19 %"," 13.67 %","-79.14 %","-77.76 %","-74.88 %","  7.56 %"," 13.49 %"," 11.09 %","-69.58 %","-80.21 %","  5.70 %","-51.66 %","-85.52 %","-81.72 %","-92.73 %","-89.20 %","-85.17 %","-58.83 %","  3.07 %"," 15.74 %","  6.51 %","-66.69 %","-91.70 %","-82.76 %","-76.69 %","-37.55 %","-95.55 %","  6.49 %"," 15.00 %","  9.91 %","-86.22 %","-63.28 %","-82.27 %","-86.12 %","-83.21 %","-72.67 %","-66.91 %","-80.67 %","-78.39 %"," 14.39 %","-73.23 %","-93.18 %","-75.76 %","-81.64 %"," 12.06 %"," 11.06 %","-89.04 %","-53.67 %","-76.18 %","-77.30 %","","  5.35 %"
"2020-04-06","-97.17 %","  2.70 %","  9.90 %","-97.42 %","-95.97 %","-87.22 %"," 21.69 %"," 16.34 %","  9.48 %","-96.30 %","-94.98 %","  4.31 %","-92.79 %","-92.52 %","-91.34 %","-97.60 %","-96.25 %","-95.92 %","-84.33 %","  6.17 %"," 11.83 %"," 10.70 %","-79.10 %","-97.91 %","-96.04 %","-91.98 %","-88.59 %","-98.17 %","  5.28 %"," 15.14 %","  9.56 %","-95.60 %","-67.64 %","-97.07 %","-95.61 %","-94.15 %","-94.78 %","-92.81 %","-87.66 %","-95.88 %"," 17.35 %","-96.88 %","-96.37 %","-95.23 %","-97.66 %","  4.79 %","  6.05 %","-96.33 %","-82.59 %","-93.21 %","-94.31 %","","  6.60 %"
"2020-04-07","-87.51 %"," 12.11 %","  5.05 %","-86.51 %","-84.21 %","-79.19 %"," 12.67 %"," 18.52 %"," 10.39 %","-73.76 %","-80.96 %","  5.94 %","-58.26 %","-89.68 %","-83.89 %","-94.56 %","-90.59 %","-88.16 %","-58.85 %","  4.01 %","  8.06 %","  9.86 %","-66.70 %","-95.58 %","-87.43 %","-76.46 %","-36.83 %","-96.79 %","  8.76 %","   .00 %","  8.09 %","-88.51 %","-62.16 %","-88.13 %","-90.72 %","-86.35 %","-77.03 %","-72.95 %","-80.38 %","-84.59 %"," 13.59 %","-78.79 %","-93.55 %","-81.66 %","-85.76 %","  3.62 %","  5.89 %","-92.35 %","-59.29 %","-79.29 %","-85.86 %","","  2.86 %"
"2020-04-08"," ##.## %","  6.10 %","  5.78 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," 20.26 %"," 18.91 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.47 %"," 26.49 %"," 10.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.36 %","  4.48 %","  6.80 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 17.98 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.24 %","  5.22 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  2.31 %"
"2020-04-09","-96.44 %","  3.98 %","  -.59 %","-97.00 %","-95.52 %","-86.84 %"," 25.74 %","  8.33 %","  5.76 %","-95.93 %","-93.45 %","  7.80 %","-92.86 %","-91.11 %","-89.52 %","-96.93 %","-95.45 %","-94.83 %","-82.38 %","  4.28 %"," 11.86 %"," 12.81 %","-74.72 %","-97.49 %","-95.44 %","-91.34 %","-88.35 %","-97.65 %","  8.72 %","  9.64 %","  7.57 %","-95.32 %","-60.58 %","-96.60 %","-95.21 %","-93.26 %","-94.21 %","-91.80 %","-83.41 %","-95.11 %"," 19.10 %","-96.45 %","-94.55 %","-94.80 %","-97.05 %","   .05 %","  3.80 %","-95.09 %","-81.03 %","-90.91 %","-93.85 %","","  4.07 %"
"2020-04-10","-91.13 %","  4.68 %","  3.11 %","-93.52 %","-89.52 %","-80.29 %","  7.71 %","  9.68 %","  9.00 %","-84.62 %","-83.85 %","   .00 %","-72.17 %","-87.17 %","-84.18 %","-94.93 %","-91.48 %","-88.42 %","-63.96 %","  4.64 %"," 12.66 %"," 10.73 %","-67.48 %","-96.08 %","-89.93 %","-80.15 %","-54.55 %","-96.54 %"," 10.83 %","   .00 %","  6.98 %","-90.34 %","-55.86 %","-93.10 %","-91.81 %","-87.66 %","-84.98 %","-82.53 %","-77.25 %","-89.46 %","   .00 %","-89.43 %","-91.73 %","-87.14 %","-91.00 %"," 13.31 %","  8.12 %","-92.48 %","-66.68 %","-78.69 %","-88.30 %","","  3.91 %"
"2020-04-11","-97.17 %","  4.47 %","  9.03 %","-97.79 %","-96.71 %","-87.99 %","  9.22 %"," 11.54 %","  7.11 %","-96.88 %","-95.13 %","  5.20 %","-95.25 %","-91.18 %","-91.18 %","-97.27 %","-96.54 %","-95.99 %","-85.88 %","  5.12 %"," 10.42 %","  8.99 %","-77.44 %","-97.91 %","-96.54 %","-94.42 %","-93.94 %","-97.79 %","  -.73 %","  8.06 %","  6.53 %","-95.47 %","-57.75 %","-97.13 %","-96.91 %","-94.47 %","-96.39 %","-94.39 %","-83.60 %","-97.27 %"," 36.02 %","-97.09 %","-94.25 %","-96.36 %","-97.78 %","  4.95 %","  4.71 %","-95.42 %","-85.05 %","-93.64 %","-95.35 %","","  9.21 %"
"2020-04-12"," ##.## %","  5.84 %","  4.39 %"," ##.## %"," ##.## %"," ##.## %","  4.56 %","  9.87 %","  5.46 %"," ##.## %"," ##.## %","  7.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.76 %","  6.90 %"," 11.44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.96 %","  4.97 %","  6.36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-89.55 %"," 13.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.35 %","  2.25 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","","  3.45 %"
"2020-04-13"," ##.## %","  1.84 %","  4.60 %"," ##.## %"," ##.## %"," ##.## %"," 11.18 %","  8.18 %","  4.27 %"," ##.## %"," ##.## %","  1.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 10.27 %","  8.64 %","  5.46 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  5.43 %","  6.03 %","  4.42 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.61 %","  2.89 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","  1.85 %"
"2020-04-14","-97.26 %","  2.89 %","  2.81 %","-98.01 %","-96.76 %","-87.64 %","  4.54 %","  9.56 %","  5.27 %","-96.83 %","-95.22 %","  1.39 %","-96.07 %","-91.55 %","-92.30 %","-97.62 %","-97.25 %","-96.65 %","-86.57 %","  5.30 %","  6.00 %","  4.83 %","-78.92 %","-98.09 %","-96.68 %","-95.79 %","-96.07 %","-97.80 %","  4.82 %"," -6.40 %","  6.57 %","-95.11 %","-54.79 %","-97.34 %","-98.06 %","-94.93 %","-97.12 %","-94.62 %","-83.49 %","-97.75 %"," 21.99 %","-97.41 %","-94.64 %","-96.79 %","-97.88 %","  2.29 %","   .53 %","-95.57 %","-86.86 %","-95.39 %","-96.35 %","","  2.55 %"
"2020-04-15","-78.38 %","  2.81 %","  4.07 %","-80.55 %","-77.64 %","-70.58 %","  5.48 %","  4.57 %","  6.75 %","-61.69 %","-69.35 %","  2.54 %","-49.78 %","-80.14 %","-74.91 %","-90.17 %","-85.10 %","-78.77 %","-46.63 %","  4.76 %","  5.91 %","  6.23 %","-51.65 %","-93.01 %","-79.41 %","-66.23 %","-23.05 %","-93.95 %","  2.46 %"," 23.54 %","  3.21 %","-81.77 %","-42.67 %","-82.93 %","-86.38 %","-78.82 %","-66.75 %","-62.20 %","-65.60 %","-75.79 %","   .00 %","-70.55 %","-77.37 %","-76.54 %","-76.91 %","  5.42 %","   .93 %","-86.14 %","-51.33 %","-66.20 %","-80.82 %","","  1.77 %"
"2020-04-16","-96.70 %","  2.39 %","  6.89 %","-97.50 %","-96.24 %","-85.95 %","  7.65 %","  2.78 %","  6.96 %","-96.37 %","-94.43 %","  1.15 %","-95.26 %","-89.71 %","-90.36 %","-96.93 %","-96.46 %","-95.36 %","-85.12 %","  3.38 %","  7.50 %","  7.56 %","-75.42 %","-97.74 %","-95.81 %","-94.45 %","-94.92 %","-97.34 %","   .09 %","   .00 %","  6.04 %","-94.30 %","-49.02 %","-96.79 %","-97.05 %","-93.52 %","-96.27 %","-93.77 %","-80.28 %","-96.98 %","  8.55 %","-96.84 %","-91.19 %","-96.07 %","-97.43 %","  5.30 %","  1.98 %","-94.52 %","-85.61 %","-93.55 %","-95.17 %","","  3.14 %"
"2020-04-17","-85.30 %","  3.00 %","  6.47 %","-89.84 %","-84.77 %","-71.85 %","  5.82 %"," 11.93 %","  5.36 %","-76.08 %","-74.64 %","  2.08 %","-62.18 %","-79.99 %","-76.31 %","-91.19 %","-86.20 %","-82.17 %","-55.19 %","  3.89 %","  7.31 %","  6.90 %","-55.98 %","-93.82 %","-83.44 %","-71.74 %","-43.20 %","-94.11 %","  9.65 %"," 12.99 %","  4.18 %","-85.26 %","-40.73 %","-88.94 %","-88.16 %","-80.26 %","-77.65 %","-75.46 %","-65.73 %","-84.02 %"," 18.36 %","-84.57 %","-77.79 %","-82.75 %","-85.48 %","  4.10 %","   .65 %","-87.30 %","-60.81 %","-70.11 %","-84.00 %","","  3.04 %"
"2020-04-18","-96.31 %","  1.62 %","  4.72 %","-97.16 %","-95.74 %","-84.34 %","  4.41 %","  9.54 %","  7.67 %","-95.96 %","-93.52 %","  6.10 %","-94.88 %","-87.76 %","-88.79 %","-96.18 %","-95.76 %","-94.50 %","-84.16 %","  2.42 %","  6.52 %","  5.73 %","-72.95 %","-97.11 %","-95.25 %","-93.57 %","-94.33 %","-96.39 %","  2.89 %","  4.27 %","  3.76 %","-92.94 %","-44.50 %","-96.26 %","-95.60 %","-91.80 %","-95.85 %","-93.16 %","-77.32 %","-96.65 %","  7.52 %","-96.46 %","-88.78 %","-95.79 %","-97.07 %","  4.44 %","  3.08 %","-93.38 %","-84.29 %","-92.53 %","-94.52 %","","  1.31 %"
"2020-04-19","-96.58 %","  1.59 %","  4.42 %","-97.60 %","-95.97 %","-84.73 %","  2.35 %","   .00 %","  4.76 %","-96.12 %","-93.96 %","  1.05 %","-95.49 %","-88.86 %","-89.78 %","-96.32 %","-96.35 %","-95.08 %","-85.07 %","  2.36 %","  4.23 %","  4.69 %","-75.35 %","-97.32 %","-95.38 %","-94.84 %","-95.61 %","-96.35 %","  2.81 %","  3.58 %","  4.77 %","-93.25 %","-44.69 %","-96.54 %","-96.60 %","-91.86 %","-96.56 %","-93.71 %","-78.57 %","-96.94 %","  4.79 %","-96.79 %","-90.95 %","-96.08 %","-97.27 %","  5.21 %","  1.25 %","-93.84 %","-84.98 %","-93.50 %","-95.53 %","","  1.29 %"
"2020-04-20","-96.54 %","   .63 %","  2.74 %","-97.44 %","-95.75 %","-85.26 %"," 10.32 %","  8.16 %","  4.80 %","-96.07 %","-93.71 %","   .69 %","-95.64 %","-88.72 %","-89.62 %","-96.13 %","-96.21 %","-95.14 %","-84.88 %","   .92 %","  6.52 %","   .00 %","-75.45 %","-97.30 %","-95.20 %","-94.95 %","-95.95 %","-96.06 %","  2.74 %","  4.10 %","  4.01 %","-92.91 %","-43.92 %","-96.47 %","-96.61 %","-91.14 %","-96.61 %","-93.75 %","-78.33 %","-97.06 %","  8.16 %","-96.84 %","-91.22 %","-96.09 %","-97.34 %","  4.69 %","   .37 %","-93.66 %","-85.44 %","-93.73 %","-95.68 %","","  1.28 %"
"2020-04-21","-96.71 %","  2.49 %","  3.71 %","-97.76 %","-95.79 %","-86.02 %","  2.75 %","  6.78 %","  5.84 %","-96.14 %","-93.90 %","   .34 %","-96.21 %","-89.35 %","-90.57 %","-96.17 %","-96.56 %","-95.82 %","-85.39 %","  1.49 %","  3.72 %","  8.20 %","-77.49 %","-97.59 %","-95.39 %","-95.59 %","-97.28 %","-96.59 %","  2.79 %","  2.97 %","  4.13 %","-93.72 %","-44.83 %","-96.80 %","-97.41 %","-91.57 %","-97.02 %","-94.38 %","-79.45 %","-97.49 %","  8.06 %","-97.11 %","-93.23 %","-96.44 %","-97.44 %","  2.61 %","   .25 %","-93.72 %","-86.41 %","-94.71 %","-96.67 %",""," 39.75 %"
"2020-04-22","-96.62 %","  1.82 %","  4.13 %","-97.55 %","-95.63 %","-86.11 %"," 10.36 %","  9.18 %","  3.49 %","-96.15 %","-93.60 %","  1.02 %","-96.33 %","-89.10 %","-90.79 %","-96.25 %","-96.43 %","-95.79 %","-85.32 %","  2.14 %","  4.10 %","  4.24 %","-77.27 %","-97.58 %","-95.34 %","-95.70 %","-97.65 %","-96.54 %","  3.66 %","  6.58 %","  3.82 %","-93.30 %","-44.49 %","-96.76 %","-97.51 %","-91.63 %","-97.09 %","-94.47 %","-79.59 %","-97.67 %","  6.20 %","-96.98 %","-93.50 %","-96.56 %","-97.39 %","  4.49 %","   .61 %","-93.52 %","-86.46 %","-94.82 %","-96.78 %","","   .90 %"
"2020-04-23"," 56.19 %","   .60 %","  5.46 %"," 84.33 %"," 65.31 %"," 46.64 %","  2.81 %","  3.38 %","  4.83 %"," 41.05 %"," 64.35 %","   .68 %"," 28.75 %"," 67.70 %"," 55.99 %"," ##.## %"," 95.76 %"," 72.40 %"," 22.47 %","  3.31 %","  6.51 %","  7.17 %"," 37.69 %"," 81.49 %"," 75.15 %"," 44.10 %"," 12.18 %"," ##.## %","  3.11 %","  5.16 %","  4.29 %"," 88.51 %"," 34.59 %"," 60.05 %"," ##.## %"," ##.## %"," 45.82 %"," 34.28 %"," 57.99 %"," 56.81 %","  7.10 %"," 45.00 %"," ##.## %"," 47.34 %"," 58.67 %","  4.85 %","   .24 %"," 91.37 %"," 19.92 %"," 60.56 %"," 47.37 %","","  1.34 %"
"2020-04-24","-96.28 %","   .59 %","  4.73 %","-96.88 %","-95.11 %","-83.82 %","  3.62 %","  4.05 %","  4.97 %","-95.79 %","-93.13 %","   .84 %","-95.97 %","-87.35 %","-89.45 %","-95.40 %","-95.34 %","-95.12 %","-84.68 %","  2.99 %","  5.59 %"," 10.75 %","-74.99 %","-97.05 %","-94.71 %","-95.12 %","-97.34 %","-95.16 %","  4.52 %","  2.99 %","  2.17 %","-92.06 %","-42.23 %","-96.32 %","-97.05 %","-90.77 %","-96.73 %","-93.97 %","-76.75 %","-97.56 %","  7.08 %","-96.72 %","-92.28 %","-95.83 %","-97.07 %","  4.71 %","   .24 %","-92.53 %","-85.88 %","-94.17 %","-96.22 %","","  4.42 %"
"2020-04-25","-89.80 %","   .00 %","  3.99 %","-90.39 %","-88.06 %","-66.00 %","  2.70 %","  3.89 %","  4.85 %","-89.78 %","-81.83 %","   .67 %","-84.84 %","-73.53 %","-73.02 %","-86.06 %","-84.59 %","-81.07 %","-68.49 %","   .00 %","  6.92 %","  4.67 %","-53.02 %","-92.12 %","-85.17 %","-76.93 %","-78.77 %","-87.63 %","  3.21 %","  4.48 %","  3.23 %","-83.21 %","-30.16 %","-90.45 %","-82.41 %","-77.51 %","-86.00 %","-82.78 %","-59.76 %","-87.41 %","  6.42 %","-91.56 %","-71.94 %","-86.69 %","-91.67 %","  4.39 %","  1.93 %","-83.18 %","-69.06 %","-77.84 %","-85.32 %","","  3.81 %"
"2020-04-26"," 36.27 %","   .29 %","  3.95 %"," 72.08 %"," 42.86 %"," 48.57 %","  2.79 %"," 12.81 %","  3.84 %"," 23.69 %"," 32.92 %","   .17 %"," 14.62 %"," 50.56 %"," 41.08 %"," ##.## %"," 79.96 %"," 50.91 %"," 13.54 %","  5.18 %","  4.59 %","  2.98 %"," 22.69 %"," 63.06 %"," 48.74 %"," 27.62 %","  5.16 %"," ##.## %","  4.30 %","  3.73 %","  3.36 %"," 51.61 %"," 19.17 %"," 42.18 %"," 64.20 %"," 56.25 %"," 32.01 %"," 25.33 %"," 34.64 %"," 22.63 %","  4.35 %"," 29.43 %"," 43.45 %"," 46.71 %"," 33.48 %","  4.43 %","   .95 %"," 61.06 %"," 14.82 %"," 34.39 %"," 40.80 %","","  2.24 %"
"2020-04-27","-95.74 %","  1.47 %","  2.92 %","-95.71 %","-94.15 %","-77.64 %","  2.88 %","  3.17 %","  1.33 %","-95.20 %","-91.82 %","   .17 %","-94.70 %","-82.77 %","-85.12 %","-92.25 %","-93.05 %","-92.83 %","-82.90 %","   .79 %","  4.88 %","  2.77 %","-69.43 %","-95.53 %","-93.27 %","-93.15 %","-95.14 %","-91.38 %","  -.72 %","  3.97 %","  1.97 %","-89.51 %","-34.49 %","-95.01 %","-94.14 %","-88.30 %","-95.40 %","-92.06 %","-71.16 %","-96.36 %","  3.62 %","-95.79 %","-86.80 %","-94.34 %","-96.34 %","  2.74 %","   .47 %","-90.00 %","-82.99 %","-91.81 %","-93.32 %","","  3.59 %"
"2020-04-28","-95.98 %","  1.74 %","  3.42 %","-96.72 %","-94.66 %","-82.27 %","  1.21 %","  9.92 %","  2.62 %","-95.57 %","-92.55 %","   .33 %","-96.09 %","-85.45 %","-88.09 %","-93.80 %","-94.61 %","-94.73 %","-84.24 %","  1.66 %","  3.21 %","  3.26 %","-74.58 %","-96.39 %","-94.06 %","-95.06 %","-97.77 %","-93.54 %","  2.57 %","  3.72 %","  2.40 %","-91.33 %","-38.25 %","-95.87 %","-96.58 %","-90.34 %","-96.68 %","-93.75 %","-75.05 %","-97.48 %","  2.84 %","-96.41 %","-92.34 %","-95.44 %","-96.83 %","  2.57 %","   .82 %","-91.11 %","-85.51 %","-94.18 %","-96.03 %","","  3.08 %"
"2020-04-29","  7.65 %","  1.14 %","  3.65 %","  6.40 %"," 11.91 %","  9.80 %","  1.73 %","  1.75 %","  2.80 %","  5.27 %","  9.75 %","   .66 %","  2.90 %"," 14.70 %"," 14.46 %"," 24.96 %"," 17.15 %"," 11.06 %","  3.31 %","  1.54 %","  3.66 %","  3.37 %","  6.94 %"," 28.93 %"," 11.13 %","  7.58 %","   .67 %"," 27.18 %","  2.34 %","  2.39 %","  2.20 %"," 17.87 %","  4.04 %"," 13.15 %"," 19.15 %","  8.33 %","  6.73 %","  5.84 %","  8.71 %","  4.52 %","  4.04 %","  6.98 %","  7.28 %","  7.23 %","  9.17 %","  3.50 %","   .00 %"," 15.36 %","  4.06 %","  5.21 %"," 10.28 %","","  1.68 %"
"2020-04-30","-94.56 %","   .00 %","  6.19 %","-94.89 %"," ##.## %","-73.77 %","  3.49 %","  1.70 %","  5.28 %","-94.74 %","-90.60 %","   .82 %","-94.02 %"," ##.## %","-81.78 %","-89.61 %","-90.27 %","-90.89 %","-81.51 %","  3.69 %","  4.28 %","  3.22 %","-64.42 %","-93.50 %","-92.07 %","-91.43 %","-94.35 %","-88.00 %","  2.41 %","  4.28 %","  1.97 %","-86.83 %","-30.50 %","-93.83 %","-91.78 %","-85.97 %","-94.17 %","-90.91 %","-66.33 %","-95.51 %","  4.53 %","-95.06 %","-83.22 %","-93.32 %","-95.59 %","  3.89 %","   .46 %","-87.30 %"," ##.## %","-89.81 %","-91.36 %","","  2.57 %"
"2020-05-01","-93.22 %","  2.54 %","  4.10 %","-93.58 %","-91.58 %","-70.10 %","  3.84 %","  3.89 %","  7.75 %","-93.90 %","-88.31 %","   .16 %","-92.67 %","-72.77 %","-76.62 %","-84.86 %","-86.32 %","-87.46 %","-79.00 %","  2.56 %","  7.96 %","  3.39 %","-58.39 %","-91.10 %","-89.95 %","-87.96 %","-92.00 %","-83.44 %","  3.86 %","  7.64 %","  2.14 %","-84.92 %","-27.44 %","-92.30 %","-86.89 %","-82.59 %","-92.16 %","-88.80 %","-61.43 %","-93.87 %","  3.96 %","-94.09 %","-75.04 %","-90.97 %","-94.57 %","  3.34 %","  1.50 %","-84.02 %","-78.12 %","-86.39 %","-88.76 %","","  1.25 %"
"2020-05-02","-63.63 %","   .27 %","  4.96 %","-65.38 %","-60.13 %","-42.40 %","  1.82 %","  2.44 %","  2.98 %","-45.36 %","-46.03 %","   .16 %","-35.37 %","-54.44 %","-48.71 %","-60.73 %","-53.67 %","-57.49 %","-32.31 %","  2.67 %","  4.26 %","  3.04 %","-33.47 %","-77.92 %","-58.12 %","-44.87 %","-16.97 %","-66.32 %","  2.69 %","  5.15 %","  2.09 %","-58.82 %","-17.38 %","-68.27 %","-59.97 %","-50.22 %","-46.55 %","-46.46 %","-37.15 %","-65.18 %","  3.65 %","-56.16 %","-52.70 %","-53.12 %","-59.57 %","  3.25 %","   .80 %","-65.39 %","-37.59 %","-45.16 %","-63.59 %","","  2.30 %"
"2020-05-03"," ##.## %","   .82 %","  3.30 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","  3.37 %","  4.57 %"," ##.## %"," ##.## %","   .00 %"," 87.19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 97.35 %","  2.78 %","  4.04 %","  2.75 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 52.17 %"," ##.## %","  1.54 %","  3.66 %","  2.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.02 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.81 %","  1.24 %"," ##.## %"," 82.71 %"," ##.## %"," ##.## %","","  1.21 %"
"2020-05-04"," 59.72 %","   .54 %","  3.29 %"," 76.94 %"," 65.90 %"," 73.87 %","  2.34 %","  1.54 %","  3.07 %"," 36.36 %"," 51.75 %","   .16 %"," 25.96 %"," ##.## %"," 75.45 %"," ##.## %"," ##.## %"," 71.97 %"," 21.00 %","  1.69 %","  3.72 %","  1.47 %"," 37.47 %"," ##.## %"," 74.58 %"," 51.88 %","  5.54 %"," ##.## %","  2.89 %","  2.78 %","  1.20 %"," ##.## %"," 26.04 %"," 73.62 %"," 95.37 %"," 58.48 %"," 50.90 %"," 40.98 %"," 55.74 %"," 47.20 %","  1.85 %"," 51.98 %"," 58.34 %"," 87.50 %"," 65.98 %","  2.74 %","   .56 %"," ##.## %"," 27.64 %"," 35.70 %"," 83.06 %","","  1.71 %"
"2020-05-05","-93.03 %","   .27 %","  4.27 %","-94.00 %","-91.55 %","-69.17 %","  2.16 %","  1.57 %","  2.94 %","-93.88 %","-88.60 %","   .64 %","-93.16 %","-71.20 %","-76.76 %","-83.56 %","-86.01 %","-87.34 %","-79.40 %","  1.74 %","  2.68 %","  1.71 %","-59.72 %","-89.15 %","-89.83 %","-88.63 %","-93.42 %","-80.75 %","   .53 %","  1.85 %","  1.81 %","-83.39 %","-25.67 %","-92.23 %","-88.28 %","-82.35 %","-92.57 %","-88.98 %","-60.37 %","-93.87 %","  2.91 %","-94.03 %","-77.69 %","-90.82 %","-94.48 %","  2.48 %","   .55 %","-82.62 %","-78.55 %","-87.07 %","-88.29 %","","  1.34 %"
"2020-05-06","-85.77 %","   .27 %","  4.32 %","-88.39 %","-83.38 %","-53.93 %","  1.22 %","  7.58 %","  2.61 %","-87.97 %","-76.58 %","   .16 %","-83.57 %","-57.11 %","-59.56 %","-72.14 %","-71.21 %","-71.85 %","-64.82 %","  2.28 %","  3.86 %","  2.50 %","-43.41 %","-80.65 %","-78.83 %","-69.80 %","-79.56 %","-69.78 %","  1.43 %","  3.98 %","   .99 %","-73.41 %","-19.96 %","-86.07 %","-71.66 %","-69.44 %","-82.07 %","-78.41 %","-46.83 %","-81.39 %","  2.74 %","-89.18 %","-63.87 %","-80.52 %","-88.58 %","  2.68 %","   .11 %","-72.78 %","-64.11 %","-73.33 %","-77.54 %","","  4.47 %"
"2020-05-07"," ##.## %","   .54 %","  2.45 %"," ##.## %"," ##.## %"," ##.## %","  2.55 %","  2.79 %","  3.53 %"," ##.## %"," ##.## %","   .48 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  6.06 %","  4.30 %","  2.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.99 %","  3.72 %","  1.59 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.18 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.31 %","   .88 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","   .63 %"
"2020-05-08","-93.89 %","   .80 %","  5.84 %","-95.47 %","-92.18 %","-73.11 %","  1.97 %","  2.90 %","  4.33 %","-94.44 %","-89.83 %","   .00 %","-94.74 %","-74.86 %","-80.56 %","-87.02 %","-88.57 %","-90.73 %","-81.37 %","  3.31 %","  3.78 %","  2.19 %","-66.10 %","-89.75 %","-90.69 %","-92.31 %","-96.40 %","-82.64 %","  1.11 %","  3.66 %","  1.38 %","-83.97 %","-27.80 %","-93.30 %","-93.34 %","-84.95 %","-94.87 %","-90.78 %","-64.84 %","-95.55 %","  2.36 %","-95.01 %","-85.70 %","-92.58 %","-95.15 %","  3.41 %","   .33 %","-84.84 %"," ##.## %","-91.57 %","-92.01 %","","  1.42 %"
"2020-05-09"," ##.## %","   .27 %","  4.12 %"," ##.## %"," ##.## %"," ##.## %","  1.77 %","  2.72 %","  3.44 %"," ##.## %"," ##.## %","   .32 %"," 62.85 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 63.18 %","  2.47 %","  3.44 %","  1.87 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 25.48 %"," ##.## %","  4.24 %","  2.17 %","  1.15 %"," ##.## %"," 93.28 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.95 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.11 %","   .22 %"," ##.## %"," 64.78 %"," ##.## %"," ##.## %","","  1.40 %"
"2020-05-10","-93.02 %","   .26 %","  1.45 %","-94.52 %","-91.28 %","-68.79 %","  1.73 %","   .00 %","  2.79 %","-93.98 %","-88.84 %","   .16 %","-93.89 %","-71.24 %","-77.79 %","-84.51 %","-86.41 %","-89.15 %","-80.16 %","  1.99 %","  3.34 %","  1.37 %","-62.77 %","-87.00 %","-89.67 %","-90.81 %","-95.25 %","-79.53 %","  -.83 %","  1.99 %","   .99 %","-82.12 %","-25.01 %","-92.12 %","-91.08 %","-82.99 %","-93.74 %","-89.26 %","-60.77 %","-94.34 %","  2.59 %","-94.35 %","-80.11 %","-91.59 %","-94.40 %","  2.43 %","   .65 %","-82.47 %","-79.20 %","-89.88 %","-89.11 %","","  1.38 %"
