"date","Nebraska/Adams","Nebraska/Antelope","Nebraska/Arthur","Nebraska/Banner","Nebraska/Blaine","Nebraska/Boone","Nebraska/Box Butte","Nebraska/Boyd","Nebraska/Brown","Nebraska/Buffalo","Nebraska/Burt","Nebraska/Butler","Nebraska/Cass","Nebraska/Cedar","Nebraska/Chase","Nebraska/Cherry","Nebraska/Cheyenne","Nebraska/Clay","Nebraska/Colfax","Nebraska/Cuming","Nebraska/Custer","Nebraska/Dakota","Nebraska/Dawes","Nebraska/Dawson","Nebraska/Deuel","Nebraska/Dixon","Nebraska/Dodge","Nebraska/Douglas","Nebraska/Dundy","Nebraska/Fillmore","Nebraska/Franklin","Nebraska/Frontier","Nebraska/Furnas","Nebraska/Gage","Nebraska/Garden","Nebraska/Garfield","Nebraska/Gosper","Nebraska/Grant","Nebraska/Greeley","Nebraska/Hall","Nebraska/Hamilton","Nebraska/Harlan","Nebraska/Hayes","Nebraska/Hitchcock","Nebraska/Holt","Nebraska/Hooker","Nebraska/Howard","Nebraska/Jefferson","Nebraska/Johnson","Nebraska/Kearney","Nebraska/Keith","Nebraska/Keya Paha","Nebraska/Kimball","Nebraska/Knox","Nebraska/Lancaster","Nebraska/Lincoln","Nebraska/Logan","Nebraska/Loup","Nebraska/Madison","Nebraska/McPherson","Nebraska/Merrick","Nebraska/Morrill","Nebraska/Nance","Nebraska/Nemaha","Nebraska/Nuckolls","Nebraska/Otoe","Nebraska/Pawnee","Nebraska/Perkins","Nebraska/Phelps","Nebraska/Pierce","Nebraska/Platte","Nebraska/Polk","Nebraska/Red Willow","Nebraska/Richardson","Nebraska/Rock","Nebraska/Saline","Nebraska/Sarpy","Nebraska/Saunders","Nebraska/Scotts Bluff","Nebraska/Seward","Nebraska/Sheridan","Nebraska/Sherman","Nebraska/Sioux","Nebraska/Stanton","Nebraska/Thayer","Nebraska/Thomas","Nebraska/Thurston","Nebraska/Unassigned","Nebraska/Valley","Nebraska/Washington","Nebraska/Wayne","Nebraska/Webster","Nebraska/Wheeler","Nebraska/York"
"2020-04-20","  2.04 %","   .00 %","","","","","   .00 %","","","  5.77 %","   .00 %","   .00 %","-20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 75.86 %",""," 38.71 %","","   .00 %"," 12.50 %","  3.93 %","","","   .00 %","","   .00 %","   .00 %","",""," 20.00 %","",""," 16.19 %","  5.26 %","","","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  4.94 %","   .00 %","   .00 %",""," 22.22 %",""," 28.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","",""," 14.29 %","  3.77 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","-##.## %"," -7.50 %","","  5.00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-21","  1.00 %","   .00 %","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 43.14 %","","  1.74 %","","   .00 %","   .00 %","  1.72 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","","  4.33 %"," 10.00 %","","","","",""," 33.33 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  8.24 %","   .00 %","   .00 %",""," 27.27 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","",""," 37.50 %","   .00 %","   .00 %","   .00 %"," ##.## %","","","","   .00 %","","","   .00 %","-##.## %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-22","  1.98 %","   .00 %","","","","","   .00 %","",""," 10.91 %","   .00 %","   .00 %","-25.00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.81 %",""," 12.57 %","","   .00 %","   .00 %","  4.73 %","","   .00 %","   .00 %","","   .00 %","   .00 %","",""," 16.67 %","","","  6.14 %"," 22.73 %","","","","",""," 25.00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.43 %","   .00 %","   .00 %",""," 14.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 37.50 %","   .00 %","   .00 %","",""," 45.45 %","  3.64 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-23","  7.77 %","   .00 %","","","","","   .00 %","",""," 14.75 %","   .00 %","   .00 %"," 33.33 %","   .00 %","","   .00 %","   .00 %","-20.00 %"," 20.00 %"," 50.00 %","   .00 %"," ##.## %",""," 29.95 %","","   .00 %"," ##.## %","  5.48 %","","   .00 %","   .00 %","","   .00 %","   .00 %","",""," 14.29 %","","   .00 %"," 10.03 %","  3.70 %","","","","",""," 80.00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  9.28 %","   .00 %","   .00 %",""," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 25.00 %","  7.02 %"," 33.33 %","  4.55 %"," 25.00 %","","   .00 %","","   .00 %","","","   .00 %","-41.67 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-24","  8.11 %","   .00 %","","","","","   .00 %","","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %",""," 19.92 %","","   .00 %","  4.88 %"," 10.70 %","","   .00 %","   .00 %","","   .00 %","  3.57 %","","","   .00 %","","   .00 %"," 13.45 %"," 14.29 %","","","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  7.55 %","   .00 %","   .00 %","","  6.82 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","  9.09 %","-16.67 %","   .00 %","",""," 30.00 %"," 14.75 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","","   .00 %","","","-##.## %","-##.## %","","  4.76 %","   .00 %"," 50.00 %",""," 28.57 %"
"2020-04-25","  4.17 %"," ##.## %","","","","","   .00 %","",""," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  5.00 %"," 34.96 %",""," 14.66 %",""," ##.## %","  4.65 %","  5.52 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  8.58 %"," 43.75 %","","","","",""," 22.22 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.26 %"," 11.11 %","   .00 %",""," 17.02 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","",""," 46.15 %"," 10.00 %"," 12.50 %"," 13.04 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-26","  3.20 %","   .00 %","   .00 %","","","","   .00 %","","","  1.18 %"," ##.## %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","-20.00 %"," ##.## %","   .00 %","  4.76 %"," 21.39 %","   .00 %","  4.26 %","","   .00 %","   .00 %","  9.69 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","  9.91 %","   .00 %","","","","","","  9.09 %","   .00 %"," ##.## %","   .00 %","","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %",""," 18.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 68.75 %","   .00 %","   .00 %","",""," 57.89 %"," 12.99 %","   .00 %","  3.85 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 11.11 %"
"2020-04-27","  9.30 %","   .00 %","   .00 %","","","","   .00 %","","","  5.81 %","   .00 %","-50.00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %"," 25.00 %"," 10.00 %"," 33.33 %","   .00 %"," 13.90 %","   .00 %"," 11.44 %",""," 50.00 %"," 11.11 %"," 13.60 %","","   .00 %","   .00 %","","   .00 %"," 13.79 %","","","   .00 %",""," ##.## %","  3.65 %","-10.87 %","","","","","","-16.67 %"," ##.## %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 12.14 %","   .00 %","   .00 %",""," 40.00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," ##.## %","   .00 %"," 40.74 %","   .00 %"," ##.## %","",""," 45.00 %","  4.60 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","","   .00 %","","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %"
"2020-04-28","  1.42 %","   .00 %","   .00 %","","","","   .00 %","",""," -1.10 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %"," 32.46 %","   .00 %","   .24 %","","   .00 %","   .00 %","  1.68 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","   .00 %"," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .64 %","   .00 %","   .00 %","","  4.40 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","",""," ##.## %","-32.35 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-29","  2.80 %","   .00 %","   .00 %","","","","   .00 %","","","  7.78 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %"," 80.00 %"," 91.30 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  3.41 %",""," 66.67 %","  6.00 %"," 19.83 %","","   .00 %","   .00 %",""," 50.00 %","  6.06 %","",""," 12.50 %","","   .00 %","  3.85 %","   .00 %","","","","",""," 20.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 29.11 %"," 15.00 %","   .00 %",""," 14.74 %","","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 69.23 %"," 40.00 %","   .00 %","",""," 22.99 %"," 24.18 %","   .00 %","  7.41 %","   .00 %","","   .00 %",""," ##.## %","",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-04-30"," 11.56 %","   .00 %","   .00 %","","","","   .00 %","","","  4.12 %"," 50.00 %"," ##.## %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %"," 56.82 %"," 20.00 %","  4.55 %","  7.89 %","   .00 %","  7.55 %",""," 40.00 %","  3.77 %"," 13.10 %","","   .00 %"," 66.67 %","   .00 %","   .00 %","  2.86 %","","","   .00 %","","   .00 %","  8.70 %","  2.44 %","","","   .00 %","","","   .00 %"," 33.33 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 17.65 %","  8.70 %","   .00 %","","  5.50 %","","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","",""," ##.## %","   .00 %"," 25.76 %","   .00 %"," 50.00 %","",""," 20.56 %","  7.96 %","   .00 %","   .00 %"," 14.29 %","","   .00 %",""," 25.00 %","","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 33.33 %","","  9.09 %"
"2020-05-01"," 14.02 %"," 50.00 %","   .00 %","","","","   .00 %","","","  9.90 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.11 %"," 68.12 %","   .00 %","  4.35 %"," 43.60 %","-##.## %"," 10.31 %","","   .00 %","  9.09 %"," 13.41 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","",""," 11.11 %","","   .00 %","  8.39 %","  4.76 %","","","   .00 %","",""," 25.00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 16.67 %"," 20.00 %","   .00 %",""," 14.78 %","","  8.33 %","   .00 %","   .00 %","   .00 %",""," ##.## %","",""," 20.00 %","   .00 %"," 32.53 %"," 28.57 %","   .00 %","",""," 50.39 %","  9.02 %","   .00 %","   .00 %","   .00 %",""," ##.## %","","   .00 %","",""," 25.00 %","-##.## %","   .00 %","   .00 %","   .00 %"," 25.00 %","","   .00 %"
"2020-05-02","  8.02 %","   .00 %","   .00 %","","","","   .00 %","","","  1.80 %"," 33.33 %"," 20.00 %"," 20.00 %","   .00 %","","   .00 %"," 16.67 %"," 10.00 %"," 31.90 %"," 16.67 %","  4.17 %","   .00 %","   .00 %","  2.98 %",""," 71.43 %"," 21.67 %"," 10.89 %",""," ##.## %","   .00 %","   .00 %"," 33.33 %","   .00 %","",""," 10.00 %","","   .00 %","  4.41 %","   .00 %","","","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  6.43 %"," 10.00 %","   .00 %",""," 12.12 %",""," 23.08 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 25.45 %"," 11.11 %","   .00 %","","","  1.03 %","  3.01 %","   .00 %","  6.90 %","   .00 %","","   .00 %","","   .00 %","",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-03","   .50 %","   .00 %","   .00 %","","","","   .00 %","","","   .88 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  9.09 %","  5.23 %","   .00 %","  4.00 %","  4.03 %","   .00 %","  4.83 %","","  8.33 %"," 52.05 %","  6.42 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","  8.28 %","  2.27 %","","","   .00 %","   .00 %","-##.## %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 10.74 %","   .00 %","   .00 %","","   .68 %",""," 18.75 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 13.77 %","-10.00 %","   .00 %","","","  8.16 %","  3.65 %","   .00 %","  9.68 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-04","   .49 %"," 33.33 %","   .00 %","","","","   .00 %","","","  1.75 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.33 %"," 49.69 %"," 28.57 %","   .00 %","   .00 %","   .00 %","  1.66 %","","  7.69 %","  7.21 %","  7.52 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","","","   .00 %","","   .00 %","  1.99 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","","  5.37 %","","   .00 %"," ##.## %"," 33.33 %","   .00 %",""," 50.00 %","","","   .00 %"," ##.## %"," 17.83 %","   .00 %"," 33.33 %","",""," 24.53 %"," 11.27 %"," 22.22 %","   .00 %"," 37.50 %","","   .00 %",""," 40.00 %","","","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","","   .00 %"
"2020-05-05","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.81 %"," 11.11 %","   .00 %","   .00 %","   .00 %"," 11.78 %","","   .00 %","  4.20 %"," 11.12 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  9.09 %","","   .00 %","   .23 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %"," ##.## %"," 13.08 %","   .00 %","   .00 %",""," 17.20 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 10.81 %","   .00 %","   .00 %","","","  7.95 %","  6.33 %","   .00 %","   .00 %"," 18.18 %","","   .00 %",""," 14.29 %","",""," 16.67 %","   .00 %","   .00 %"," -4.35 %","   .00 %","   .00 %",""," 25.00 %"
"2020-05-06","  3.92 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 25.00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","-23.08 %"," 14.51 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.56 %","","   .00 %","  1.61 %","  6.10 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .23 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"," 25.00 %","  2.49 %","  9.09 %","   .00 %",""," 22.83 %","   .00 %","  5.26 %"," ##.## %","   .00 %","   .00 %","","   .00 %","","","   .00 %","-50.00 %"," 26.83 %","   .00 %"," 25.00 %","","","   .00 %","  7.14 %"," -9.09 %","  2.94 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-07","  1.89 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  2.59 %","   .00 %"," 30.00 %"," 28.57 %"," 25.00 %","","   .00 %","   .00 %","   .00 %"," 15.75 %","   .00 %","  3.85 %","  3.78 %","   .00 %","   .44 %","","  7.14 %","  9.52 %","  9.70 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","","","   .00 %","","   .00 %","  1.48 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.28 %","  2.78 %","   .00 %","","  4.87 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 33.33 %","   .00 %"," 10.00 %","   .00 %","   .00 %","",""," 12.28 %"," 10.00 %","   .00 %","   .00 %"," 15.38 %","","   .00 %","","   .00 %","","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-08","   .93 %"," 25.00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 15.38 %","   .00 %","   .00 %","","   .00 %"," 14.29 %"," 10.00 %"," 15.68 %","   .00 %","   .00 %"," 30.09 %","   .00 %","   .15 %",""," 53.33 %","   .72 %","  9.91 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .38 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %"," 25.00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","  8.75 %","  5.41 %","   .00 %","","  2.53 %","   .00 %","  5.00 %"," 14.29 %","   .00 %","   .00 %","","-33.33 %","","","   .00 %","   .00 %"," 13.29 %","   .00 %","   .00 %","","","   .00 %"," 10.10 %"," 10.00 %"," 11.43 %","  6.67 %","","   .00 %","","   .00 %","","   .00 %"," 33.33 %","-53.38 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-09","  2.29 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  1.68 %"," 20.00 %","  6.67 %"," 22.22 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.63 %"," 20.00 %","   .00 %","  1.44 %","   .00 %","  3.68 %","","  4.35 %","  5.76 %"," 11.85 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","  1.07 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.78 %","   .00 %","   .00 %","","  2.47 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","","   .00 %","",""," 25.00 %","   .00 %","  8.95 %","   .00 %","   .00 %","","","  9.06 %","  7.34 %","   .00 %","  5.13 %","  6.25 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","-##.## %","   .00 %","   .00 %"," ##.## %","   .00 %",""," 13.33 %"
"2020-05-10","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","  -.48 %"," 16.67 %","   .00 %","   .45 %","   .00 %","   .28 %","","   .00 %","   .00 %","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","","","   .00 %","","   .00 %","   .23 %","  2.22 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","","","   .00 %","   .85 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-05-11","  1.79 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 37.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .71 %","","   .00 %","  6.80 %","  4.19 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .30 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","  6.55 %","  2.56 %","   .00 %","","  2.39 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 10.00 %","   .00 %","  3.32 %","   .00 %","   .00 %","","","  5.16 %","  5.08 %","   .00 %","  7.32 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 47.06 %"
"2020-05-12","   .44 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  4.13 %","   .00 %","  4.55 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," -1.16 %","   .00 %","   .70 %","","   .00 %","  5.73 %","  3.22 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.33 %","","   .00 %","   .90 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %"," 28.57 %","   .00 %","","   .00 %","   .00 %","  2.52 %","   .00 %","   .00 %","","  -.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","","","   .00 %","  3.63 %","   .00 %","  4.55 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","","   .00 %"
"2020-05-13","  3.51 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  1.59 %","-16.67 %","   .00 %"," 15.38 %","   .00 %","","   .00 %","   .00 %"," 18.18 %","  3.48 %","  7.14 %","  7.41 %","  1.03 %","   .00 %","  5.02 %","","  4.17 %"," 21.69 %","  6.65 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","  2.46 %","  2.17 %","","","   .00 %","   .00 %","   .00 %"," 21.74 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.69 %","   .00 %","   .00 %","","  3.12 %","   .00 %"," 13.04 %","   .00 %","   .00 %"," ##.## %",""," ##.## %","","","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","   .00 %","","  6.81 %","  5.84 %","  9.09 %","  2.17 %","  5.88 %",""," 50.00 %","","   .00 %","","   .00 %"," 46.15 %","   .00 %"," ##.## %","   .00 %"," 50.00 %","   .00 %","","   .00 %"
"2020-05-14","   .85 %","   .00 %","   .00 %","",""," 50.00 %","   .00 %","","","  1.56 %","   .00 %"," 17.39 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.69 %","  4.71 %","   .00 %","   .00 %","  2.62 %","   .00 %","   .40 %","","   .00 %","   .50 %"," 10.17 %",""," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","  1.09 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","-16.67 %","   .00 %"," 11.11 %","   .00 %","","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","","  6.44 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %",""," 25.00 %","","","   .00 %","   .00 %","  4.36 %","   .00 %","   .00 %","   .00 %","","   .77 %","  6.99 %"," 25.00 %","  2.13 %","  5.56 %","","-33.33 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","  4.35 %","   .00 %","   .00 %","","  8.00 %"
"2020-05-15","  3.36 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  3.08 %","   .00 %","  3.70 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.14 %","  3.00 %","  6.67 %","   .00 %","  2.27 %","   .00 %","  2.91 %","","   .00 %"," 10.84 %","  6.79 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.44 %","","","   .00 %","","   .00 %","  1.22 %","  2.13 %","","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %"," 33.33 %","  4.56 %","  5.00 %","   .00 %",""," -6.05 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""," 18.18 %","   .00 %","  4.67 %","   .00 %","   .00 %","   .00 %","","  2.03 %","  6.19 %"," 20.00 %","  6.25 %"," 21.05 %","","   .00 %",""," 87.50 %","   .00 %","   .00 %"," -5.26 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","","  3.70 %"
"2020-05-16","  2.03 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","  1.49 %","   .00 %","  3.57 %"," 20.00 %","   .00 %","","   .00 %","   .00 %"," 13.33 %","  5.61 %","   .00 %","   .00 %","   .69 %"," ##.## %","  3.34 %","","  4.00 %","  4.89 %"," 10.13 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","  1.06 %","   .00 %","","","   .00 %","   .00 %","   .00 %","  9.38 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","  7.91 %","  2.38 %","   .00 %","","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.16 %","   .00 %","   .00 %","   .00 %","","  2.48 %","  7.12 %"," 11.11 %","   .00 %","  4.35 %","","   .00 %","","   .00 %","-##.## %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.57 %"
