"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-11-08","196","26","74","178","113","97","53","151","26","91","101","40","36","88","33","63","1496","452","30","20","420","37","8","","64","10","512","82","2","61","150","9","141","622","","43","12","48"
"2020-11-09","122","19","33","31","73","25","41","112","8","41","49","5","34","65","54","34","599","300","14","15","343","26","8","","39","13","410","54","4","30","102","8","119","402","","31","6","8"
"2020-11-10","215","38","33","71","94","84","35","120","18","61","66","17","36","55","20","38","535","287","45","23","180","28","15","","61","14","457","141","4","63","175","13","281","364","","53","6","45"
"2020-11-11","243","28","41","64","121","51","49","118","25","53","106","4","37","53","45","63","1069","237","27","22","441","17","12","","101","26","573","103","12","41","201","11","202","559","","66","33","53"
"2020-11-12","288","16","55","114","79","70","79","111","13","39","45","12","42","33","32","37","858","279","25","6","289","19","11","","86","11","584","119","4","62","178","12","222","572","","55","6","33"
"2020-11-13","210","19","55","104","62","60","56","115","32","62","87","4","35","42","428","38","801","281","20","6","243","29","-400","","59","11","449","117","","54","155","9","209","593","","48","3","36"
"2020-11-14","169","25","63","59","82","110","38","107","6","50","96","4","34","42","32","14","726","355","24","26","423","14","","","52","11","522","111","4","48","140","12","143","588","","45","33","29"
"2020-11-15","163","18","10","69","53","18","34","79","3","35","19","0","19","24","15","34","577","142","12","27","83","28","","","37","18","299","47","6","34","81","12","136","389","","9","3","11"
"2020-11-16","130","6","10","33","81","43","19","48","2","49","26","0","26","32","24","32","409","90","11","19","332","36","2","","13","12","378","39","3","29","45","7","137","330","","31","28","23"
"2020-11-17","138","35","25","62","110","53","35","124","8","42","89","4","26","58","16","17","541","126","27","9","165","25","39","","72","9","292","61","-1","18","64","7","107","244","","50","5","30"
"2020-11-18","291","28","28","63","73","117","55","162","19","53","98","6","73","24","40","57","871","313","30","13","465","22","14","","58","12","666","128","61","49","130","14","248","598","","36","18","78"
"2020-11-19","234","42","49","81","95","95","72","192","31","95","123","4","76","15","18","35","924","369","24","41","334","26","17","","88","9","789","143","79","49","218","13","239","758","","70","17","71"
"2020-11-20","319","35","66","102","47","64","75","149","12","71","116","9","50","41","41","38","1031","463","97","24","379","42","8","","78","11","748","157","95","61","130","9","248","697","","56","14","57"
"2020-11-21","308","34","72","56","73","84","83","96","10","118","157","8","45","42","29","71","1093","389","67","26","372","33","16","","73","17","913","125","83","62","149","31","229","686","","77","4","29"
"2020-11-22","293","30","84","38","64","136","138","102","20","104","126","10","72","34","28","84","1135","483","63","19","211","62","16","","65","11","770","139","23","78","189","15","340","636","","101","5","29"
"2020-11-23","199","52","110","49","60","37","45","30","8","80","102","6","52","15","9","55","800","314","42","20","323","42","16","","57","16","528","103","13","43","84","3","181","591","","37","13","18"
"2020-11-24","320","36","63","72","105","65","48","101","11","66","116","12","83","75","20","93","939","392","71","43","236","37","13","","80","23","828","162","90","68","216","24","225","611","","61","11","23"
"2020-11-25","339","61","81","255","60","72","27","161","8","62","132","4","47","27","14","69","1144","308","43","10","363","36","6","","97","21","1025","163","100","60","157","12","279","790","","84","4","38"
"2020-11-26","386","89","26","362","83","129","26","155","23","34","105","21","75","29","23","92","1147","370","44","7","394","16","11","","80","14","978","150","86","65","257","13","175","804","","102","9","26"
"2020-11-27","314","51","67","146","59","118","13","203","19","126","130","7","29","29","12","81","1074","463","15","48","370","73","9","","139","7","897","179","93","66","177","17","272","770","","66","8","38"
"2020-11-28","269","36","82","153","61","107","10","167","7","31","105","12","109","14","16","66","1063","423","37","40","253","22","25","","93","14","1095","168","7","51","228","17","199","844","","83","5","53"
"2020-11-29","273","48","43","133","50","121","18","215","17","73","108","37","64","33","22","62","940","408","95","4","380","47","21","","98","20","781","112","61","42","151","15","194","725","","56","5","72"
"2020-11-30","164","61","26","48","48","61","30","100","20","38","75","11","27","23","29","43","646","224","37","35","324","21","12","","55","21","522","97","41","35","80","20","185","465","","38","129","46"
"2020-12-01","265","32","126","121","77","51","33","299","18","43","59","15","36","53","8","53","724","445","19","32","371","31","15","","51","26","923","88","","26","66","14","110","493","","40","106","61"
"2020-12-26","125","36","39","147","22","26","7","69","17","23","28","1","31","11","10","36","536","330","23","15","126","14","","","39","12","418","54","7","21","72","13","90","356","","32","18","50"
"2020-12-27","117","22","93","25","30","21","29","58","10","11","26","6","33","35","18","18","578","315","24","49","354","19","","","26","10","586","63","7","29","96","11","108","383","","44","14","46"
"2020-12-28","85","50","55","65","24","13","21","36","11","5","24","14","18","24","8","21","557","367","27","45","132","12","","","22","15","327","60","2","11","38","4","59","296","","24","3","23"
"2020-12-29","83","18","84","46","43","42","39","43","10","17","23","1","66","16","8","51","537","254","30","21","325","10","","","48","4","513","60","20","31","48","27","81","346","","20","12","41"
"2020-12-30","133","42","81","29","36","57","4","42","15","36","25","3","47","24","15","28","714","349","70","81","250","23","","","46","8","628","60","4","29","47","7","88","420","","41","16","39"
"2020-12-31","84","23","67","92","35","37","39","19","23","13","16","10","55","32","15","44","714","351","29","74","268","23","","","35","9","552","68","6","18","130","8","97","383","","54","8","78"
"2021-01-01","123","55","77","65","18","41","47","27","15","56","26","5","55","20","9","27","631","448","22","43","320","30","","","36","6","564","56","5","19","70","6","90","418","","42","10","42"
"2021-01-02","121","30","86","54","42","48","56","33","7","8","16","3","29","19","8","28","593","432","48","49","212","21","","","49","7","508","68","13","22","61","12","78","373","","30","14","40"
"2021-01-03","117","30","97","31","33","35","33","45","29","9","22","15","70","15","11","24","581","424","60","32","139","24","","","35","8","545","102","17","18","31","9","87","430","","59","13","52"
"2021-01-04","-7","72","-5","79","51","8","59","58","-15","19","30","2","29","37","-376","2","-255","438","-9","82","268","38","-705","","248","10","476","245","-33","55","108","22","282","3445","","49","15","53"
"2021-01-05","77","31","64","33","31","74","38","60","19","9","33","6","66","17","10","49","539","352","22","67","156","17","","","37","20","507","117","12","23","41","30","87","392","","44","18","62"
"2021-01-06","126","74","51","131","36","41","5","47","9","13","29","25","72","25","19","22","795","492","65","64","511","21","0","","56","5","665","125","19","38","85","7","87","498","","72","12","40"
"2021-01-07","115","36","66","29","33","46","45","58","8","18","34","5","35","13","6","29","665","535","49","30","142","18","0","","57","4","738","94","12","33","58","4","91","480","","67","12","64"
"2021-01-08","110","32","53","64","41","44","54","53","20","14","29","9","46","0","8","23","654","438","25","52","298","25","","","24","17","607","99","13","27","52","19","98","510","","49","6","80"
"2021-01-09","102","53","53","138","30","21","39","49","28","12","17","1","49","38","7","29","596","419","51","52","215","20","0","","51","20","639","75","6","16","93","6","101","422","","57","12","64"
"2021-01-10","104","38","70","14","39","38","47","43","8","11","21","16","54","15","21","55","657","465","10","42","218","28","","","35","13","635","74","17","25","60","11","99","442","","52","16","65"
"2021-01-11","93","44","41","15","36","30","27","25","11","13","16","7","28","17","18","31","434","303","43","117","97","35","","","25","9","345","61","9","30","24","1","63","306","","28","13","43"
"2021-01-12","59","13","73","22","18","24","74","25","20","13","21","3","101","10","13","45","473","336","23","67","286","17","","","24","7","496","51","10","26","34","14","58","374","","31","19","56"
"2021-01-13","126","35","54","40","56","40","3","20","15","10","11","11","46","23","15","25","675","372","60","65","185","34","","","52","14","688","80","13","21","68","23","116","440","","43","8","69"
"2021-01-14","75","40","87","32","17","44","121","42","33","26","28","8","35","14","18","60","607","466","33","42","210","31","","","38","20","563","85","23","26","49","13","164","380","","34","21","94"
"2021-01-15","133","29","71","27","36","35","23","17","20","8","15","9","76","30","23","49","574","295","31","57","224","15","0","","40","12","573","84","40","16","51","14","80","329","","36","16","57"
"2021-01-16","103","51","56","88","35","21","30","32","25","13","7","2","31","7","16","45","571","339","20","45","85","30","0","","38","15","457","81","5","20","42","8","93","393","","25","25","56"
"2021-01-17","100","34","77","76","31","15","26","15","18","11","12","7","44","16","12","32","531","313","37","64","255","23","0","","31","18","496","72","27","49","72","21","70","358","","32","23","63"
"2021-01-18","83","25","15","20","30","20","56","12","10","1","14","13","23","8","8","19","395","238","34","19","85","10","","","16","14","303","57","3","12","64","5","42","206","","16","18","30"
"2021-01-19","50","24","35","49","20","15","40","11","19","12","16","8","33","11","7","85","473","178","16","76","64","22","0","","20","10","386","45","15","19","40","20","102","326","","20","3","24"
"2021-01-20","79","41","64","32","45","16","34","26","29","2","13","8","42","10","18","36","501","286","33","46","295","12","","","23","17","582","91","7","15","85","10","71","378","","30","11","27"
"2021-01-21","106","38","44","45","31","28","60","21","20","7","7","26","19","25","23","60","527","337","22","59","217","13","0","","41","15","455","68","13","12","70","14","55","306","","33","25","44"
"2021-01-22","68","48","84","44","38","15","47","26","6","5","9","9","63","24","22","63","483","277","16","54","117","24","0","","29","13","566","37","10","18","70","16","44","322","","29","21","62"
"2021-01-23","120","39","48","33","51","23","46","12","19","7","12","6","29","16","13","40","435","283","48","44","155","21","","","39","5","487","61","19","10","67","13","78","314","","39","25","40"
"2021-01-24","127","33","56","40","41","11","54","13","12","3","21","9","19","12","9","38","479","335","6","26","161","17","","","36","10","506","41","10","27","64","5","52","364","","42","13","60"
"2021-01-25","63","53","56","28","22","16","32","17","6","2","9","4","21","","7","45","348","230","6","35","38","7","0","","14","6","266","52","2","12","39","12","41","254","","34","18","47"
"2021-01-26","107","16","45","21","47","14","24","33","12","12","21","9","14","23","4","55","342","213","19","54","195","30","0","","25","2","512","34","3","8","70","20","67","270","","9","8","67"
"2021-01-27","109","26","96","42","45","15","26","13","8","7","9","6","19","0","8","35","435","153","25","33","106","22","","","21","4","323","47","5","14","23","0","101","280","","12","27","76"
"2021-01-28","125","22","83","26","32","17","28","17","7","3","18","0","40","39","15","44","394","292","91","18","229","20","","","23","12","576","75","3","31","52","21","85","347","","46","33","25"
"2021-01-29","90","63","84","54","44","23","47","21","5","5","0","7","72","8","28","25","494","357","10","18","111","7","0","","51","3","471","55","2","21","92","19","48","332","","39","17","48"
"2021-01-30","79","34","154","25","29","10","56","15","5","3","12","6","16","38","12","40","429","283","16","16","97","28","","","43","5","455","59","5","19","84","12","84","299","","47","16","99"
"2021-01-31","75","44","158","28","34","9","55","16","17","9","8","0","14","19","8","38","483","323","13","36","63","16","","","33","11","474","54","2","15","65","5","55","283","","39","23","60"
"2021-02-01","108","46","103","30","21","11","27","6","2","6","8","11","25","42","18","24","328","251","16","24","96","9","","","17","5","247","25","1","16","63","9","41","222","","37","12","41"
"2021-02-02","62","12","140","27","16","8","39","10","21","3","6","0","20","11","8","24","334","181","13","12","122","4","","","23","3","360","48","9","19","40","9","42","222","","28","16","35"
"2021-02-03","107","25","89","30","30","13","59","11","22","7","4","11","98","14","16","35","504","232","17","14","510","12","","","28","4","483","69","20","12","64","6","50","341","","15","9","31"
"2021-02-04","102","31","164","53","50","12","52","15","14","3","10","2","43","7","10","22","463","258","14","50","173","9","0","","36","7","516","54","45","14","61","8","67","273","","42","14","42"
"2021-02-05","60","54","160","30","34","23","79","13","9","1","8","2","47","17","24","31","415","229","2","31","174","16","","","30","7","449","58","44","19","67","5","47","327","","44","21","51"
"2021-02-06","101","47","168","54","19","17","51","12","15","5","16","3","27","41","13","40","414","346","86","41","141","22","","","20","4","415","55","14","20","61","7","57","308","","49","14","65"
"2021-02-07","49","52","224","35","22","5","29","11","14","2","4","8","60","15","20","17","448","308","38","26","52","24","","","36","5","446","70","9","27","125","14","44","298","","57","15","64"
"2021-02-08","72","52","136","40","21","11","39","12","9","2","8","2","34","1","5","24","399","258","9","12","186","5","","","30","9","334","54","10","15","66","4","42","222","","36","10","47"
"2021-02-09","68","25","316","39","20","3","15","2","10","1","2","1","56","38","8","38","375","330","21","5","29","14","","","22","9","497","35","13","17","61","3","70","261","","58","6","47"
"2021-02-10","82","71","331","73","25","6","50","9","22","4","5","4","44","5","14","23","558","365","3","10","315","19","","","40","22","534","74","41","18","62","10","63","403","","67","11","68"
"2021-02-11","116","70","303","42","25","-21","29","21","14","-5","2","-20","4","16","17","37","-910","196","-7","-6","329","6","-4","","-13","7","108","36","5","3","64","10","31","51","","14","13","69"
"2021-02-12","103","83","413","62","17","11","95","18","18","2","8","12","32","57","27","37","599","453","8","18","235","14","","","38","10","517","50","14","10","88","10","52","329","","138","9","83"
"2021-02-13","74","89","392","81","30","9","85","24","16","1","1","9","50","44","40","36","1128","517","20","32","175","16","","","74","4","1138","123","24","23","154","18","131","624","","66","16","81"
"2021-02-14","63","128","529","90","29","17","35","29","29","5","10","","116","25","4","51","645","509","19","2","194","11","","","22","21","617","75","21","22","103","11","30","399","","87","39","105"
"2021-02-15","81","104","499","56","16","9","173","17","25","7","5","15","52","40","12","15","493","460","74","2","126","5","","","15","26","394","58","37","9","71","4","48","314","","42","7","54"
"2021-02-16","76","74","392","87","20","19","89","10","22","8","2","9","49","21","19","20","461","598","14","31","224","16","","","5","31","650","72","32","14","39","6","60","324","","62","36","71"
"2021-02-17","115","189","625","104","28","18","102","24","21","10","7","","77","96","16","31","721","512","21","22","214","19","","","41","18","864","61","30","15","86","7","63","414","","91","43","82"
"2021-02-18","138","212","733","162","37","18","144","20","38","7","2","10","165","27","18","38","736","698","14","11","166","26","","","60","28","831","103","4","18","87","5","67","533","","102","38","131"
"2021-02-19","128","183","755","143","34","18","105","28","43","11","6","14","182","48","11","52","823","752","55","56","280","29","","","30","38","1005","102","44","10","69","6","91","498","","106","99","258"
"2021-02-20","136","348","1055","178","58","20","139","27","41","2","5","28","99","62","18","27","897","717","26","3","292","16","","","45","18","847","89","74","15","72","1","79","551","","112","92","92"
"2021-02-21","163","221","926","120","52","20","216","29","36","4","6","13","276","68","21","45","921","759","140","22","386","35","","","40","23","1172","105","14","39","53","4","84","612","","124","126","96"
"2021-02-22","120","226","649","214","39","19","135","35","38","15","14","18","135","23","6","35","761","773","29","6","193","5","","","37","20","688","87","2","10","90","9","66","479","","90","50","94"
"2021-02-23","105","191","786","211","49","22","161","29","78","1","16","23","251","131","21","55","643","687","70","48","210","25","","","26","40","1195","76","58","31","36","5","57","505","","122","89","165"
"2021-02-24","315","196","821","226","50","15","168","52","72","10","10","38","421","70","62","96","1167","1048","56","16","386","18","0","","72","110","1473","108","9","25","200","6","138","671","","188","315","179"
"2021-02-25","269","163","706","352","53","21","135","55","71","6","24","10","296","52","35","80","1145","1167","61","17","731","28","","","39","43","1525","84","9","22","112","10","97","708","","185","229","162"
"2021-02-26","183","235","967","200","50","43","140","63","58","22","11","57","356","37","37","69","1035","1174","123","32","362","27","0","","41","35","1445","125","6","18","137","1","108","678","","199","150","109"
"2021-02-27","271","287","545","266","77","39","227","28","84","17","22","16","381","102","37","79","987","1094","93","57","725","14","0","","55","42","1484","114","42","17","180","7","101","667","","161","124","181"
"2021-02-28","164","388","862","292","45","22","63","96","66","34","11","51","378","37","51","86","1051","994","79","16","226","34","","","61","50","1585","120","17","27","117","13","94","699","","212","86","166"
"2021-03-01","217","317","554","231","52","25","12","30","73","14","10","12","242","52","51","43","855","899","137","1","263","7","","","47","29","878","110","5","19","193","5","46","615","","92","170","91"
"2021-03-02","219","409","773","137","50","43","183","49","110","11","13","11","480","177","24","51","849","1088","65","43","241","34","0","","40","20","1227","99","6","26","51","8","116","661","","168","184","197"
"2021-03-03","209","439","661","518","83","25","197","54","118","10","25","56","433","46","37","51","1121","1181","70","108","757","32","","","72","52","1696","173","33","30","129","6","124","843","","106","142","218"
"2021-03-04","266","248","618","321","60","38","184","73","109","17","20","15","391","65","35","87","1104","1136","59","25","336","30","","","47","23","1848","173","6","31","94","19","144","779","","168","179","250"
"2021-03-05","295","253","690","358","97","32","71","133","82","15","12","32","540","87","23","109","1174","1521","100","125","572","43","","","71","46","1767","123","11","34","214","11","89","767","","261","207","251"
"2021-03-06","322","341","544","369","107","48","186","69","93","21","16","58","618","123","32","79","1188","1217","187","42","498","30","","","49","62","1925","157","2","37","185","9","102","814","","213","247","197"
"2021-03-07","356","377","595","532","124","34","199","157","87","26","15","29","486","167","21","68","1361","1358","263","60","414","51","0","","61","42","2000","153","41","41","65","12","108","918","","270","249","401"
"2021-03-08","320","257","352","428","91","45","161","58","91","17","24","45","424","113","25","111","1014","1396","101","12","644","30","","","38","47","1395","96","2","25","178","1","93","622","","157","129","202"
"2021-03-09","232","324","448","278","92","43","191","49","135","19","12","35","761","158","21","88","1012","1292","195","70","520","38","","","55","68","2098","118","3","21","59","15","134","755","","162","99","327"
"2021-03-10","329","339","401","632","115","37","263","73","168","37","26","40","721","310","22","74","1539","1860","221","118","1029","43","","","64","99","2507","199","8","43","193","13","182","1131","","286","134","403"
"2021-03-11","316","435","474","615","188","57","318","80","167","17","16","18","960","273","25","148","1509","2150","209","98","895","22","","","124","57","2811","192","48","57","150","15","127","1031","","317","128","270"
"2021-03-12","501","316","460","701","164","76","390","142","201","36","25","92","1064","225","35","129","1647","2067","264","62","1079","73","","","75","80","3264","153","22","35","155","23","161","1262","","203","180","455"
"2021-03-13","440","378","427","771","183","66","535","71","196","24","15","61","712","174","42","108","1709","2279","410","207","1092","37","0","","87","54","3066","228","20","53","114","6","185","1174","","235","160","283"
"2021-03-14","436","287","375","903","260","70","334","96","242","22","41","62","584","240","34","108","1963","2353","491","170","1344","55","","","98","84","3259","267","13","41","150","18","200","1348","","280","132","260"
"2021-03-15","548","212","368","785","244","81","349","128","310","16","49","46","700","174","30","142","1713","2448","432","266","1115","73","","","74","139","2183","218","5","47","149","5","154","1042","","345","186","275"
"2021-03-16","464","342","351","992","285","74","435","92","309","47","49","98","563","251","41","195","1922","2621","551","391","756","70","","","103","151","3574","246","112","71","135","18","285","1400","","219","216","435"
"2021-03-17","602","455","469","1145","265","144","532","150","337","47","39","74","570","190","49","187","2377","3405","486","382","2126","106","0","","115","192","4724","367","8","118","303","18","241","1952","","360","281","363"
"2021-03-18","446","853","371","1661","239","98","388","132","330","45","51","88","809","307","67","281","2877","3831","706","362","2570","96","","","168","169","4973","306","2","84","297","21","313","1839","","366","229","458"
"2021-03-19","649","658","452","1880","302","103","442","105","335","29","46","28","1052","685","54","237","3063","3298","801","424","1476","85","","","193","193","5098","380","38","79","125","22","249","2101","","357","210","432"
"2021-03-20","632","710","425","1524","273","128","485","113","410","79","52","112","839","563","70","280","2982","3731","794","476","1923","119","0","","206","298","5591","430","23","184","226","15","300","2079","","330","264","460"
"2021-03-21","754","631","325","1714","335","121","568","262","366","26","90","126","1494","521","69","367","3779","3665","1353","324","2722","106","","","207","252","5421","439","22","140","326","17","404","2545","","376","298","370"
"2021-03-22","839","533","265","1392","246","113","455","98","298","20","54","93","991","282","84","242","3262","3662","1091","229","1364","154","","","108","275","4345","451","8","139","133","18","259","2391","","284","240","227"
"2021-03-23","678","560","213","1777","213","199","327","110","417","63","48","108","1104","404","66","436","3514","3091","1666","618","1502","183","","","223","341","5741","343","133","204","157","24","468","2790","","234","280","464"
"2021-03-24","594","556","250","1451","312","220","264","413","409","39","46","129","915","432","57","385","5190","3747","1022","498","1693","153","","","322","289","6754","546","32","154","288","28","520","3089","","368","220","470"
"2021-03-25","1313","464","276","1902","345","241","602","214","364","36","86","33","862","337","93","519","5505","3670","1411","531","3423","178","","","332","411","6427","622","23","146","363","47","601","3603","","309","311","352"
"2021-03-26","818","559","280","1873","387","273","342","219","432","60","93","108","1221","607","60","529","5515","4157","1108","213","3525","189","","","346","331","7147","579","71","203","487","26","604","3475","","289","329","447"
"2021-03-27","639","322","391","1501","382","201","454","155","574","46","99","123","1072","524","49","474","6130","3741","1106","399","3515","190","","","410","199","6591","628","52","174","359","56","532","3470","","245","519","404"
"2021-03-28","1211","480","510","1226","297","425","304","399","847","42","103","81","924","349","74","485","6933","3999","1211","178","3613","237","","","490","330","8324","622","24","212","400","71","595","4274","","370","426","348"
"2021-03-29","1295","154","429","929","398","239","435","72","383","22","124","43","883","256","118","389","5890","3243","1008","377","2721","323","","","290","407","4972","474","60","249","460","27","453","3527","","264","426","303"
"2021-03-30","1058","159","79","1351","327","34","145","25","447","16","26","159","736","116","74","550","4760","1208","1027","348","2489","279","","","190","452","6282","426","73","217","185","38","651","3431","","54","257","249"
"2021-03-31","1624","418","307","1385","339","577","376","342","593","104","113","216","1104","295","102","601","5399","3123","1302","568","4515","321","0","","423","391","8553","589","94","290","372","81","646","3530","","302","167","382"
"2021-04-01","1279","454","300","1454","394","750","365","526","443","75","163","103","1065","316","96","678","8646","3696","1322","466","3098","287","","","578","449","8025","767","69","267","528","53","756","4795","","365","296","259"
"2021-04-02","1745","407","214","1225","385","798","600","263","461","87","209","174","1270","623","161","759","8948","4155","1276","686","3838","284","0","","693","500","9126","910","-43","361","724","54","1030","4970","","442","297","281"
"2021-04-03","1964","317","253","1138","448","837","849","353","367","64","250","77","1304","407","184","678","9108","3943","1218","820","3963","349","","","568","255","10873","822","57","204","688","70","707","5491","","300","285","236"
"2021-04-04","1553","228","227","1786","500","856","1019","399","478","58","312","192","1332","554","163","675","11206","4258","1289","644","3659","419","0","","750","871","12472","1178","228","445","487","88","1018","6808","","421","223","278"
"2021-04-05","1776","469","195","1052","589","651","1253","322","346","78","246","111","578","1055","144","786","9879","3628","892","405","4170","241","","","682","329","8211","792","23","290","747","71","685","5786","","320","209","277"
"2021-04-06","1959","268","249","1455","741","865","1320","452","725","123","383","274","1381","469","252","903","10040","3753","1354","752","4385","436","0","","1016","629","11040","1080","96","430","507","69","784","6458","","363","162","296"
"2021-04-07","1608","181","349","1765","597","1159","1563","566","848","162","551","184","1194","921","233","950","10442","5721","1465","678","3853","293","","","941","528","11023","1213","45","390","903","116","846","7356","","687","290","286"
"2021-04-08","2161","347","325","1211","746","1044","883","565","718","194","549","255","1242","817","173","999","8938","5930","1347","582","3429","362","0","","789","727","12059","961","96","417","642","91","860","5886","","441","207","293"
"2021-04-09","1978","360","450","1325","753","1214","640","796","355","213","649","179","1232","627","186","1390","9202","6897","1880","701","4109","449","0","","966","720","10083","1292","122","374","691","92","1088","6948","","566","209","257"
"2021-04-10","2144","359","319","1111","783","979","302","770","376","153","602","129","1163","224","314","1458","9330","5299","1817","565","3608","535","","","864","726","9822","1153","161","424","870","141","1057","6894","","570","212","177"
"2021-04-11","2320","299","281","1405","1090","1449","88","624","308","161","727","107","1696","605","235","1606","9986","6791","1604","479","3343","681","0","","1111","898","12590","1351","176","429","843","196","1220","7505","","382","465","243"
"2021-04-12","1926","418","290","1023","717","1616","115","700","233","150","563","234","976","322","240","1325","6893","5734","1928","493","3240","532","","","797","532","9821","1056","138","533","991","174","949","5678","","691","412","311"
"2021-04-13","2552","283","378","1735","1052","1138","103","850","267","338","730","390","968","658","415","1885","7873","7206","1616","525","4338","657","0","","993","550","10019","1573","161","633","1078","319","1275","6157","","831","412","254"
"2021-04-14","2324","283","510","1360","945","1481","100","1036","470","382","648","226","1017","1197","354","1732","9931","6562","1542","538","3960","573","","","1049","546","7887","1416","132","817","1059","65","963","6280","","707","536","324"
"2021-04-15","2977","437","756","1348","993","1252","78","1541","520","174","602","333","859","735","393","1635","8209","7075","1248","387","4839","685","","","1050","918","9961","1470","422","841","1153","363","1055","6177","","387","300","522"
"2021-04-16","2924","433","609","1336","1007","1384","108","1011","491","466","566","296","925","622","421","1732","8803","6395","1354","667","4279","800","","","1262","841","11045","1469","478","1079","1365","128","1481","6101","","737","543","571"
"2021-04-17","3102","238","751","1396","1227","1218","73","1051","253","304","864","188","1261","902","482","1594","8811","7484","1507","365","3848","624","0","","1409","869","12825","1622","358","870","1489","323","1460","6133","","803","673","746"
"2021-04-18","3476","515","850","1415","1157","1222","53","1749","338","651","744","279","1570","867","579","1785","8468","7159","1264","430","3785","715","0","","1396","857","12675","1742","306","1040","1406","339","1506","6026","","958","378","931"
"2021-04-19","3101","720","492","1388","1116","824","123","2297","200","374","505","318","733","806","737","1399","7381","6747","1383","364","3832","605","","","1127","635","9559","1238","261","867","1175","159","939","5877","","756","337","549"
"2021-04-20","2674","369","629","1324","1041","846","66","1106","377","677","903","149","994","841","621","1449","7192","7246","1104","543","4013","742","0","","1395","769","10446","1918","401","1144","1520","279","1372","5697","","914","389","947"
"2021-04-21","2992","363","700","1191","1056","1160","100","1576","337","561","606","249","1110","877","763","1637","7654","7555","1318","371","6768","729","","","1489","828","10852","1864","338","1165","1648","179","1462","5484","","889","367","1230"
"2021-04-22","3092","740","518","1273","1150","950","873","1542","347","383","640","233","1093","601","617","1248","7367","8076","1102","248","5688","739","0","","1491","673","9907","1702","512","1058","1769","234","1543","6635","","917","367","1685"
"2021-04-23","3607","581","613","1214","1234","1124","774","1576","336","477","653","219","1290","887","570","1448","7199","7970","1249","444","3424","805","0","","1837","1018","9863","1744","549","1396","1705","129","1652","6188","","1023","502","1536"
"2021-04-24","3547","622","637","1595","1233","1369","641","1742","362","472","562","248","941","872","901","1363","5867","8033","868","408","4792","587","","","1642","916","10025","1730","814","1313","1912","287","1778","5867","","1225","562","1427"
"2021-04-25","3275","409","705","1853","1254","1364","392","1823","279","467","627","251","860","688","949","1467","5498","7948","1091","715","4808","832","","","1565","844","10174","1712","648","1216","1879","234","1975","5521","","960","369","1539"
"2021-04-26","2771","194","540","877","1099","721","851","1399","204","365","597","239","819","698","774","1053","3840","5879","851","245","4437","542","","","987","505","6162","1134","536","1088","1408","191","1523","3722","","493","250","1706"
"2021-04-27","2554","643","591","1468","1300","1167","1100","1840","409","552","542","250","862","944","818","1263","3999","6895","1027","803","12436","852","","","1234","977","9078","1243","677","1562","1624","259","1513","3555","","777","383","1161"
"2021-04-28","2954","391","596","1472","1367","1318","1008","1347","355","589","469","317","983","881","891","1168","4926","7984","646","974","4749","784","","","1754","996","9472","1708","1056","1456","1772","135","1893","4394","","1077","440","987"
