"date","Jammu and Kashmir/Anantnag","Jammu and Kashmir/Bandipora","Jammu and Kashmir/Baramulla","Jammu and Kashmir/Budgam","Jammu and Kashmir/Doda","Jammu and Kashmir/Ganderbal","Jammu and Kashmir/Jammu","Jammu and Kashmir/Kathua","Jammu and Kashmir/Kishtwar","Jammu and Kashmir/Kulgam","Jammu and Kashmir/Kupwara","Jammu and Kashmir/Pulwama","Jammu and Kashmir/Punch","Jammu and Kashmir/Rajouri","Jammu and Kashmir/Ramban","Jammu and Kashmir/Reasi","Jammu and Kashmir/Samba","Jammu and Kashmir/Shopiyan","Jammu and Kashmir/Srinagar","Jammu and Kashmir/Udham Singh Nagar","Jammu and Kashmir/Udhampur","Jammu and Kashmir/Unknown"
"2021-02-04","82","54","163","112","","41","323","","","52","89","86","24","","18","10","","40","431","","",""
"2021-02-05","82","54","163","112","","42","323","44","","52","89","86","24","50","","10","","","431","","48",""
"2021-02-06","82","54","163","112","59","42","323","","","52","89","86","24","50","","","","40","431","","48",""
"2021-02-07","82","54","163","112","","","323","44","","52","89","86","24","","","","","40","431","","48",""
"2021-02-08","82","","163","112","","42","323","","","52","89","86","","","","","34","40","431","","",""
"2021-02-09","82","54","163","112","59","","323","","","52","89","86","24","50","18","","","40","431","","48",""
"2021-02-10","82","54","164","112","59","42","323","","","52","89","86","","","","10","","40","431","","48",""
"2021-02-11","82","55","164","112","","42","323","44","","52","89","86","24","","","","","40","432","","48",""
"2021-02-12","82","55","164","112","59","42","324","44","19","52","89","86","24","50","","","34","40","432","","48",""
"2021-02-13","82","55","164","112","","42","324","","","52","89","86","","50","","11","","","432","","48",""
"2021-02-14","82","55","164","112","","42","325","","","52","","86","24","50","18","","","40","433","","",""
"2021-02-15","82","55","164","112","","42","325","","","52","","86","","","","","","40","433","","48",""
"2021-02-16","82","55","164","112","","","325","","","52","","86","24","","","","","40","433","","48",""
"2021-02-17","82","55","164","112","","","325","","","52","89","86","24","","","11","","40","433","","48",""
"2021-02-18","82","55","164","113","59","","325","","","52","","87","24","","","","34","40","434","","",""
"2021-02-19","82","55","164","113","","42","325","","19","52","","87","","50","","","","40","434","","48",""
"2021-02-20","82","","164","113","59","42","325","","","52","89","87","","50","","","34","40","434","","48",""
"2021-02-21","82","","164","113","","","325","","","52","89","87","","50","","","34","40","434","","48",""
"2021-02-22","82","55","164","113","","42","325","","19","52","89","87","","50","","","","40","434","","",""
"2021-02-23","82","55","164","113","","42","325","44","","52","89","88","24","50","","","34","40","434","","48",""
"2021-02-24","82","55","164","113","59","42","325","","19","52","89","88","","","","","","","434","","48",""
"2021-02-25","82","55","164","113","","42","325","","","52","89","88","","","","","","40","434","","48",""
"2021-02-26","82","55","164","114","","42","325","44","19","52","89","88","24","","","","","40","434","","48",""
"2021-02-27","82","","164","114","59","42","325","44","","52","","88","24","50","","","","40","434","","48",""
"2021-02-28","82","55","164","114","","42","325","","","52","90","88","","","","","","40","434","","48",""
"2021-03-01","83","55","164","114","","42","325","44","","52","90","88","","50","","","34","","434","","48",""
"2021-03-02","83","","164","114","","42","325","44","","52","","88","24","","","","34","40","434","","48",""
"2021-03-03","83","55","164","114","","42","325","44","19","52","90","88","","50","","11","34","40","434","","48",""
"2021-03-04","84","","164","114","","42","325","44","","52","","88","","","","","","40","434","","48",""
"2021-03-05","84","55","164","114","59","42","326","","19","52","","88","24","","","","","","434","","48",""
"2021-03-06","84","","164","114","","42","327","44","","52","90","88","24","","","","","40","434","","",""
"2021-03-07","84","55","164","114","","42","327","","","52","90","88","24","","","11","","40","435","","48",""
"2021-03-08","84","55","164","114","","42","328","44","","52","90","88","","","","","","","435","","48",""
"2021-03-09","84","","164","114","59","","329","44","19","52","90","89","","50","","","","","435","","48",""
"2021-03-10","84","","166","114","59","42","329","44","19","52","90","89","24","","","11","","40","436","","48",""
"2021-03-11","85","55","166","114","","","329","44","","52","","89","","","","","","40","436","","",""
"2021-03-12","87","","166","114","","42","329","","","","90","89","24","50","","","","40","436","","48",""
"2021-03-13","87","55","166","114","","42","329","","","52","90","90","24","","","11","35","40","437","","48",""
"2021-03-14","87","55","166","114","","","329","44","","52","90","90","24","50","","11","","40","437","","48",""
"2021-03-15","87","55","166","114","","42","329","44","","52","90","90","","","","","35","40","437","","",""
"2021-03-16","87","55","167","114","","42","330","","","52","90","90","24","","","11","","","437","","48",""
"2021-03-17","88","55","167","114","59","42","330","44","","52","90","","","","","","","40","437","","48",""
"2021-03-18","88","55","167","114","59","","330","44","","52","90","90","","","","11","35","40","438","","48",""
"2021-03-19","88","55","167","114","59","42","331","44","19","52","90","90","","50","18","","","40","438","","",""
"2021-03-20","89","55","167","114","","42","331","44","","","90","90","","","","","","40","438","","48",""
"2021-03-21","90","55","167","114","59","42","331","","","","90","90","","","","","35","40","438","","",""
"2021-03-22","90","55","167","114","","42","331","44","","52","90","90","24","50","18","","","40","438","","48",""
"2021-03-23","90","55","167","114","","","331","44","","52","90","90","","50","","11","35","","440","","48",""
"2021-03-24","90","55","167","114","59","42","331","44","19","52","90","90","24","50","18","11","35","40","440","","",""
"2021-03-25","90","55","167","114","59","","331","44","","","90","90","24","","","","35","40","440","","",""
"2021-03-26","90","55","167","114","","42","331","44","","52","90","90","","50","18","","35","40","441","","48",""
"2021-03-27","90","55","167","114","59","42","331","44","","52","90","90","24","","18","","35","40","442","","48",""
"2021-03-28","90","55","167","114","","42","333","44","","52","90","90","25","","18","","","40","443","","48",""
"2021-03-29","90","55","167","114","59","42","333","","19","","90","90","","50","18","11","35","40","443","","48",""
"2021-03-30","90","55","167","114","59","42","333","44","","52","90","90","25","50","18","","35","40","444","","48",""
"2021-03-31","90","55","169","114","","42","333","44","","52","90","90","26","50","18","","35","40","445","","48",""
"2021-04-01","90","56","170","114","59","43","333","44","","52","90","90","26","51","","","35","40","445","","48",""
"2021-04-02","92","56","170","114","59","44","333","44","","52","90","90","26","51","18","","35","40","446","","49",""
"2021-04-03","92","56","170","114","59","44","334","44","","52","90","90","26","51","19","11","35","40","446","","49",""
"2021-04-04","92","56","170","115","59","44","335","44","","52","90","90","26","51","19","11","35","40","447","","49",""
"2021-04-05","92","56","170","115","","44","335","44","19","54","90","90","26","51","","11","35","40","447","","49",""
"2021-04-06","92","56","170","115","59","44","335","44","19","54","90","90","26","51","","11","35","40","449","","49",""
"2021-04-07","92","56","170","116","59","44","338","44","19","54","90","90","26","51","20","11","35","40","450","","49",""
"2021-04-08","92","56","171","116","59","44","338","44","19","54","90","90","26","51","20","11","35","40","450","","49",""
"2021-04-09","93","56","172","116","59","44","340","44","19","54","90","90","26","51","20","11","35","40","450","","49",""
"2021-04-10","93","56","172","116","59","44","343","44","","54","91","90","26","51","20","11","37","40","450","","49",""
"2021-04-11","94","56","172","117","59","44","343","44","","54","91","90","26","51","20","11","37","40","453","","49",""
"2021-04-12","94","56","172","117","","44","343","44","","54","91","90","26","51","20","11","37","40","453","","49",""
"2021-04-13","95","56","172","117","59","44","344","44","","54","91","90","27","51","20","11","37","40","453","","49",""
"2021-04-14","95","56","172","117","59","44","346","44","","54","91","90","28","51","20","11","37","40","455","","49",""
"2021-04-15","95","56","172","117","59","44","347","44","19","55","91","90","28","51","20","11","37","40","457","","49",""
"2021-04-16","95","56","172","117","59","44","348","44","19","55","91","90","28","51","20","11","37","40","458","","49",""
"2021-04-17","95","56","172","117","59","44","349","44","19","55","91","91","29","51","20","11","37","40","458","","49",""
"2021-04-18","96","56","173","117","59","44","352","44","","55","91","91","29","51","20","11","37","40","459","","49",""
"2021-04-19","97","56","173","117","59","44","353","44","19","55","92","92","29","51","20","11","38","40","460","","49",""
"2021-04-20","97","56","173","117","59","44","356","45","19","55","92","92","29","52","20","11","38","40","463","","49",""
"2021-04-21","97","56","173","117","59","44","363","46","19","55","92","93","29","52","20","11","39","40","465","","50",""
"2021-04-22","97","56","176","117","59","44","364","47","19","55","92","93","29","52","20","11","39","40","468","","50",""
"2021-04-23","97","56","176","119","59","44","371","47","19","56","92","93","30","53","20","12","40","41","470","","52",""
"2021-04-24","97","56","179","120","60","44","373","49","19","56","92","94","31","54","20","12","40","41","473","","52",""
"2021-04-25","98","56","179","120","60","44","383","50","19","57","92","94","31","54","20","12","40","41","481","","52",""
"2021-04-26","100","57","181","122","60","44","393","50","19","57","92","96","31","55","20","13","40","41","483","","54",""
"2021-04-27","101","57","181","124","60","44","406","50","19","57","94","97","32","56","20","13","40","42","486","","54",""
"2021-04-28","103","57","185","124","60","44","411","51","19","58","94","97","33","58","20","13","43","42","497","","54",""
"2021-04-29","104","57","186","124","61","44","417","53","19","60","94","99","34","59","21","13","46","42","500","","56",""
"2021-04-30","106","57","186","125","61","44","430","54","19","61","94","99","34","61","22","13","46","42","509","","56",""
