"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2021-02-05","10360","8221","11678","10020","","","28123","1238","5582","3996","21461","8773","11824","7476","5978","","8786","7637","51591","","","13169","","6354","7097","","13716","8246","9365","","8131","4695","14034"
"2021-02-06","10367","8221","11682","10028","7239","","28134","1240","","3999","21463","8777","11829","7479","5980","","8787","7638","51596","7763","5144","13177","","","7105","","13717","8248","9375","","8133","4695","14045"
"2021-02-07","10375","8224","11686","10030","7242","2758","28138","1244","","4000","21466","","11836","7484","5981","","8791","7639","51597","","5146","13179","5731","","7112","","13725","8253","9393","","8134","4697","14054"
"2021-02-08","10375","8225","11695","10038","7242","","28147","1244","5582","4002","21467","8779","11842","7485","5982","","8794","","51600","","","13184","","","7115","","13732","8256","9400","","8134","4697","14066"
"2021-02-09","10379","8225","11702","10049","7242","","28154","1247","","4004","21468","8780","11847","7488","","5878","8794","7639","51612","7764","","13186","","6355","7117","","13740","8260","9410","","8136","4698","14087"
"2021-02-10","10380","8226","11709","10054","","2758","28158","1248","","","21470","8781","11849","7493","5983","","8795","7640","51625","7764","","13188","","","7122","","13744","8263","9415","","8139","4702","14097"
"2021-02-11","10382","8227","11712","10061","","2758","28161","1249","","","21472","8782","11854","7493","5983","","","7642","51633","7764","","13188","5732","","7122","","13752","","9420","","8141","4703","14105"
"2021-02-12","10387","8228","11718","10067","7242","","28167","1250","","4007","21474","","11854","7495","5985","","8796","7643","51638","","5146","13197","","","7124","","13752","8266","9424","","8142","","14116"
"2021-02-13","10396","8233","11718","10069","","","28173","1253","5584","4010","","","11860","7498","5985","","8796","7645","51647","","","13201","","","7125","","13760","8268","9430","","8145","","14142"
"2021-02-14","10406","8235","11720","10081","","","28189","1254","5584","","21475","","11863","7509","5987","","8797","7647","51652","","5146","13206","5732","6355","","","13763","8271","9436","","8147","4703","14158"
"2021-02-15","10406","8235","11720","10081","","2758","28189","1254","","","21476","8783","11863","7509","5987","","","7647","51652","","","13206","","6355","7125","","13763","8273","9436","","8147","","14158"
"2021-02-16","10411","8242","11728","10091","","","28200","","","","","","11869","7517","5991","","","7650","51658","","","13217","","","7129","","13777","8276","9446","","8148","4703","14187"
"2021-02-17","10412","8244","11734","10097","7243","2761","28204","1257","5585","","21477","8785","11876","7518","","","","7656","51663","7765","","13222","","","7131","","13783","8278","9448","","8149","4704","14208"
"2021-02-18","10420","8245","11737","10102","7248","2761","28217","1261","","","21478","8785","11876","7522","","5881","8798","7661","51678","7766","","13223","","","7136","","13789","8278","9451","","8153","4705","14219"
"2021-02-19","10425","8247","11742","10116","7248","2765","28225","1264","","","21479","","11885","7525","5995","","","","51681","7767","","13226","5734","","7139","","13796","8278","9459","","","4708","14223"
"2021-02-20","10432","","11744","10120","7248","","28236","1265","","","21480","","11885","7526","5997","","","","51683","7767","","13230","","","7141","","13805","","9466","","8153","","14243"
"2021-02-21","10440","8249","11750","10121","7249","2765","28236","1265","","","21481","","11885","7528","5998","","","","51690","","5148","13232","","6355","7141","","13811","8282","9466","","8154","4708","14253"
"2021-02-22","10443","8250","11754","10130","","2765","28238","1266","","4010","","","11885","7530","6000","","8799","7666","51692","","","13237","","6356","7143","","13814","8282","9473","","8154","4708","14262"
"2021-02-23","10444","8255","11759","10144","7249","","28239","","5587","","21481","","11890","7533","6001","","8799","7666","51701","7767","","13244","","6357","7149","","13817","8282","9479","","8155","4710","14267"
"2021-02-24","10452","8259","11762","10154","","2766","28240","1267","","4010","21481","","11890","7534","6002","","","7673","51703","","5149","13246","5734","","7151","","13826","8287","9483","","8156","4710","14294"
"2021-02-25","10457","8259","11766","10155","","2766","28242","1267","","","","8787","11893","7538","6003","","8799","7675","51705","","5149","13249","5734","","7154","","13839","8288","9492","","8157","4712","14303"
"2021-02-26","10457","8259","11770","10164","","2766","28242","","","4010","21481","","11897","7548","6003","5881","8799","7675","51710","7771","","13250","","","7157","","13841","8289","9501","","8157","4712","14314"
"2021-02-27","10457","8259","11774","10171","7251","2767","28243","1270","","4010","21482","","11897","7553","6003","","8800","","51714","7774","","13250","5734","6357","7160","","13845","","9507","","8158","4712","14324"
"2021-02-28","10458","8264","11776","10175","7251","2768","28246","1274","","","","","11897","7556","6004","5881","","","51717","","","13253","5734","","7163","","13846","8289","9518","","8158","","14331"
"2021-03-01","10460","8265","11779","10177","7257","","28250","1278","","4011","21483","","11908","7560","","","","7675","51724","","","13258","","6358","7168","","13847","","9520","","8159","4713","14345"
"2021-03-02","","8266","11781","10180","7257","","28254","","","4011","21483","","11912","7564","6008","","8800","7676","51728","7776","","13258","","","7169","","13849","8291","9532","","8160","4714","14353"
"2021-03-03","10461","8272","11783","10186","","2771","28256","1281","","4012","","8787","11915","7565","6009","","","7676","51730","","","13260","5736","6358","","","13851","8292","9544","","8160","4717","14364"
"2021-03-04","10462","8278","11785","10194","7258","2772","28263","1285","","4012","21483","8787","11919","7568","6009","","8801","","51741","","5149","13263","5736","","7169","","13852","8294","9552","","8162","4718","14369"
"2021-03-05","10465","8278","11791","10195","7258","2772","28264","1285","","4014","21486","8787","11919","7574","6010","","","","51748","","5151","13273","5738","","7172","","13855","8294","9559","","8163","","14375"
"2021-03-06","10467","8284","11800","10201","7258","2773","28265","1285","5587","","","","11932","7578","6011","","8803","7678","51757","","","13273","","","7173","","13859","8294","9573","","8164","4722","14383"
"2021-03-07","10467","8287","11800","10201","","2774","28265","1285","5587","","","","11932","7578","","5884","","7678","51757","7777","","13279","5740","6359","7174","","13859","8294","9573","","8164","4723","14383"
"2021-03-08","10474","8290","11815","10215","","","28273","1290","","4014","21488","","11938","7596","6012","","8806","7681","51769","7778","","13283","5740","6359","7175","","13865","8297","9599","","8166","4724","14401"
"2021-03-09","10478","8293","11822","10219","7262","","28277","1291","","","","","11942","7600","6013","5885","","","51776","","","13291","","","","","13871","8297","9615","","8168","","14407"
"2021-03-10","10479","8296","11829","10220","","","28278","1293","","","21491","","11945","7607","6014","","","7683","51781","7778","","13296","5740","","","","13883","","9624","","8169","4727","14413"
"2021-03-11","10481","","11834","10223","","","28294","1293","","","21491","","11945","7612","6014","","","","51789","7778","","13302","5744","6361","7175","","13887","","9636","","8171","4731","14426"
"2021-03-12","10481","8296","11839","10229","7264","","28298","1294","5587","4014","21491","","11954","7613","6016","","8807","","51803","","","13310","5745","","7178","","13893","8298","9649","","8174","","14437"
"2021-03-13","10482","8296","11845","10236","7268","","28301","1295","","4016","","","11960","7615","","","8808","7683","51807","","5152","13316","5747","","","","13895","","9664","","8175","","14443"
"2021-03-14","10483","8297","11857","10236","7277","2775","28302","1297","","4016","21491","","11965","7619","6017","5885","","7686","51818","7778","","13319","","6361","7178","","13898","8302","9678","","8177","4732","14456"
"2021-03-15","10487","","11864","10237","7278","","28305","","5590","4017","21493","8789","11969","7626","","","","","51824","7779","","13319","5749","6364","7178","","13900","","9689","","8179","4733","14463"
"2021-03-16","10487","8299","11870","10238","","","28308","1300","","","21493","8793","11974","7627","","","","7687","51839","","","13322","","","7178","","13901","8303","9693","","8183","","14475"
"2021-03-17","10487","8299","11870","10238","","","28308","1300","5590","4020","21493","8793","11974","7627","","","8808","7687","51839","","","13322","5749","","7178","","13903","8303","9693","","8183","","14475"
"2021-03-18","10503","","11874","10241","7278","","28318","1305","","","21499","8793","11985","7629","6017","","","","51856","7779","","13336","5749","","","","13905","8306","9704","","8184","","14488"
"2021-03-19","10506","8302","11880","10241","7278","","28329","1309","5590","4024","21502","8793","11985","7629","6017","5885","","","51861","7779","","13350","5749","","7179","","13905","8307","9707","","8185","","14502"
"2021-03-20","10511","8305","11887","10241","7278","","28340","1312","5590","","21504","8793","11990","7635","6019","","8808","7690","51865","7781","","13358","5749","","7179","","13906","8307","9711","","8186","","14509"
"2021-03-21","10516","8305","11888","10245","7278","","28347","1312","","","21507","","11994","7636","","5885","8808","","51872","7781","","13365","5749","6366","7181","","13906","8308","9713","","8188","4733","14519"
"2021-03-22","10521","8308","11890","10247","","","28360","","5591","","21513","8793","12001","7637","6022","","8808","7691","51884","7782","","13371","5749","","7182","","13906","8308","9716","","8190","","14532"
"2021-03-23","10521","8308","11890","10247","","2775","28360","1314","5591","4024","21516","8793","12001","7637","6022","5886","8808","7691","51884","7782","","13371","","6367","7182","","13908","8308","9716","","8190","","14532"
"2021-03-24","10521","8308","11900","10261","7278","","28366","1314","","4024","21518","8797","12012","7646","6022","","8808","7692","51898","7782","","13388","5753","","7185","","13908","8312","9724","","8194","4733","14543"
"2021-03-25","10525","8315","11905","10261","7278","2775","28371","1316","5591","","21519","8798","12016","7646","6022","5886","8808","7693","51906","7782","","13399","5753","","7185","","13911","8314","9726","","8195","","14558"
"2021-03-26","10527","8315","11911","10268","7278","","28376","1318","5594","","21519","8800","12021","7647","6022","","8810","7693","51913","","","13402","5756","6367","7200","","13911","8315","9726","","8197","","14565"
"2021-03-27","10531","8315","11912","10277","","","28401","1320","5594","","21522","","12026","7652","6025","","8810","7693","51918","","","13411","5756","6367","7201","","13914","8315","9730","","8198","","14574"
"2021-03-28","10537","8315","11914","10281","7280","","28421","1320","5594","","21526","8801","12030","7655","6027","5887","","7694","51931","7782","","13426","5757","","7218","","13917","8322","9734","","8201","4733","14581"
"2021-03-29","10544","8317","11920","10286","7285","2775","28467","","","","21535","8805","12037","7660","6030","","8812","","51958","7786","","13449","5758","","7241","","13923","8330","9748","","8207","","14604"
"2021-03-30","10548","8333","11924","10291","7291","","28476","","5596","","21538","8805","12041","7670","6030","5889","8813","7697","51975","","","13462","5761","6367","7245","","13928","8330","9750","","8210","4733","14611"
"2021-03-31","10551","8336","11928","10294","7291","","28501","1323","5596","","21544","8809","12045","7672","6032","","8814","7698","52010","7788","","13473","5762","6367","7267","","13930","8334","9751","","8218","4735","14623"
"2021-04-01","10556","8340","11930","10295","7291","","28519","","5596","4025","21546","8813","12050","7678","6039","","8817","7698","52025","7797","","13481","5762","6367","7269","","13930","8336","9755","","8221","4735","14643"
"2021-04-02","10558","8360","11937","10297","7296","","28542","1324","5597","4026","21551","8815","12055","7679","6047","5889","8818","7700","52048","7797","","13490","5763","6367","7317","","13935","8346","9763","","8227","4735","14665"
"2021-04-03","10558","8360","11937","10297","7296","","28542","1324","5597","4026","21551","8815","12055","7679","6047","5889","8818","7700","52048","7797","5152","13490","5763","6367","7317","","13935","8346","9763","","8227","4736","14665"
"2021-04-04","10567","8388","11951","10334","7304","","28589","1325","5607","4026","21564","8817","12067","7703","6057","5890","8823","7703","52114","7799","","13503","5763","6370","7422","","13946","8349","9784","","8241","4736","14707"
"2021-04-05","10570","8397","11957","10342","7304","2779","28609","1325","5609","4026","21570","8821","12072","7713","6069","5890","8825","7708","52160","7801","","13513","5763","6370","7442","","13951","8350","9795","","8253","4736","14719"
"2021-04-06","10570","8397","11957","10342","7304","","28609","1325","5609","4026","21570","8821","12072","7713","6069","5890","","7708","52160","7801","","13513","5763","6370","7442","","13951","8350","9795","","8253","4736","14719"
"2021-04-07","10584","8401","11963","10357","7310","2779","28625","1325","5610","","21577","8823","12080","7714","6081","5890","8825","7712","52232","7801","5152","13522","5768","6372","7472","","13956","8353","9805","","8269","4740","14733"
"2021-04-08","10587","8410","11971","10379","7310","2779","28640","1325","5613","4026","21587","8825","12084","7717","6089","5892","8828","7716","52267","7802","","13527","5774","6372","7546","","13965","8354","9810","","8276","4741","14742"
"2021-04-09","10605","8425","11983","10431","7313","","28673","1325","5613","4026","21612","8828","12096","7734","6124","5892","8830","7719","52319","7808","","13553","5780","6377","7644","","13973","8363","9827","","8286","4745","14806"
"2021-04-10","10632","8427","11988","10465","7317","2779","28699","1325","5618","4026","21619","8828","12104","7751","6181","5892","8832","7731","52392","7813","","13557","5786","6378","7676","","13982","8367","9841","","8301","4748","14837"
"2021-04-11","10632","8427","11988","10465","7317","2779","28699","1325","5618","4026","21619","8828","12104","7751","6181","5892","8832","7731","52392","7813","5152","13557","5786","6378","7676","","13982","8367","9841","","8301","4748","14837"
"2021-04-12","10668","8477","12009","10516","7326","2779","28747","1330","5618","4031","21639","8829","12123","7805","6288","5899","8834","7751","52536","7816","5154","13582","5806","6389","7776","","14002","8390","9867","","8332","4750","14972"
"2021-04-13","10668","8477","12009","10516","7326","2779","28747","1330","5618","4031","21639","8829","12123","7805","6288","5899","8834","7751","52536","7816","5154","13582","5806","6389","7776","","14002","8390","9867","","8332","4750","14972"
"2021-04-14","10671","8495","12024","10521","7331","2780","28769","1331","5620","4034","21668","8834","12136","7853","6339","5903","8836","7769","52572","7823","5154","13596","5811","6390","7850","","14016","8395","9894","","8341","4752","15057"
"2021-04-15","10676","8507","12035","10564","7334","2780","28797","1332","5620","4036","21686","8841","12150","7882","6363","5904","8837","7794","52674","7828","5154","13605","5819","6391","7970","","14031","8397","9915","","8363","4752","15137"
"2021-04-16","10723","8546","12054","10633","7353","2783","28873","1341","5628","4036","21727","8846","12181","7942","6465","5910","8839","7833","52898","7847","5155","13658","5862","6408","8340","","14101","8436","9987","","8413","4777","15368"
"2021-04-17","10796","8590","12076","10687","7370","2783","28923","1347","5628","4050","21781","8853","12207","7974","6508","5919","8848","7897","53047","7851","5156","13710","5889","6418","8573","","14146","8480","10034","","8445","4781","15499"
"2021-04-18","10837","8603","12086","10767","7394","2783","28985","1365","5630","4070","21830","8858","12232","8024","6616","5924","8854","7945","53238","7858","5158","13736","5908","6433","8647","","14174","8505","10116","","8490","4786","15723"
"2021-04-19","10864","8662","12103","10818","7424","2783","29036","1394","5635","4089","21861","8873","12251","8047","6662","5929","8858","7994","53429","7865","5164","13785","5976","6446","8772","","14218","8536","10193","","8535","4801","16075"
"2021-04-20","10907","8749","12136","10882","7460","2783","29092","1404","5638","4133","21908","8878","12289","8069","6692","5940","8864","8042","53581","7882","5166","13824","6058","6461","9108","","14261","8556","10279","","8570","4814","16392"
"2021-04-21","10927","8837","12216","10990","7471","2783","29149","1435","5641","4152","21950","8891","12322","8133","6805","5955","8866","8194","53787","7891","5167","13850","6110","6469","9382","","14368","8584","10400","","8616","4828","16658"
"2021-04-22","10975","8927","12294","11069","7501","2793","29208","1486","5646","4180","21999","8912","12372","8203","6870","5963","8884","8292","53985","7901","5172","13910","6206","6484","9792","","14438","8608","10514","","8662","4847","16899"
"2021-04-23","11040","9036","12365","11180","7529","2793","29318","1509","5650","4200","22054","8930","12419","8348","6901","5976","8896","8366","54335","7918","5179","13948","6249","6498","10009","","14550","8642","10634","","8743","4872","17357"
"2021-04-24","11084","9168","12431","11317","7562","2806","29527","1524","5671","4233","22110","8953","12462","8454","7160","5992","8907","8497","54776","7931","5194","14019","6421","6519","10348","","14664","8679","10785","","8837","4891","17986"
"2021-04-25","11133","9255","12515","11457","7615","2806","29679","1578","5686","4292","22168","8983","12503","8692","7214","6002","8929","8696","55317","7955","5198","14088","6518","6552","10688","","14792","8741","10938","","8955","4915","18512"
"2021-04-26","11780","9348","12596","11605","7665","2806","29831","1606","5725","4337","22294","9033","12564","8893","7270","6017","8944","8873","55815","7976","5202","14207","6605","6597","11133","","14935","8793","11086","","9065","4918","19033"
"2021-04-27","11826","9517","12694","11807","7692","2820","30024","1631","5733","4388","22401","9071","12654","9146","7593","6035","8973","8966","56516","8002","5220","14307","6734","6654","11384","","15154","8864","11284","","9220","4961","19370"
"2021-04-28","11869","9837","12733","11998","7735","2820","30277","1652","5752","4431","22458","9120","12747","9314","7865","6055","9058","9067","57112","8029","5221","14393","6884","6726","11750","","15346","8949","11525","","9345","5003","20091"
"2021-04-29","11917","10066","12856","12192","7798","2831","30447","1688","5785","4472","22612","9165","12811","9617","8031","6073","9116","9120","57931","8082","5236","14470","6897","6795","12176","","15570","9053","11707","","9505","5058","20764"
"2021-04-30","11978","10290","12991","12514","7871","2841","30740","1710","5801","4537","22700","9224","12958","9860","8109","6103","9164","9260","58628","8130","5256","14606","7302","6865","12515","","15855","9119","11879","","9650","5123","21276"
"2021-05-01","12050","10499","13069","12603","7942","2854","31107","1777","5807","4606","22853","9271","13073","10036","8560","6129","9205","9452","59774","8178","5265","14721","7554","6933","12833","","16160","9227","12108","","9889","5252","21702"
"2021-05-02","12099","10730","13148","12915","8027","2883","31487","1824","5823","4682","23003","9342","13206","10485","9240","6164","9252","9646","60735","8220","5287","14843","7800","7021","13175","","16554","9325","12372","","10082","5262","22384"
"2021-05-03","12151","10919","13201","13197","8068","2907","31823","1851","5857","4775","23179","9423","13526","10768","9598","6190","9298","9796","61920","8280","5313","15001","8094","7114","13689","","16733","9434","12546","","10346","5337","23170"
"2021-05-04","12258","11017","13302","13495","8154","2921","32165","1893","5865","4853","23395","9510","13715","11325","9918","6227","9336","9885","62813","8372","5329","15181","8323","7199","14137","","16876","9504","12825","","10525","5399","23951"
"2021-05-05","12501","11476","13439","13734","8241","2949","32650","1967","5885","4917","23563","9595","13827","11588","10437","6267","9449","9959","63767","8424","5357","15330","8523","7302","14332","","17104","9582","13050","","10726","5519","24384"
"2021-05-06","12849","11834","13518","14042","8306","2964","32849","1995","5896","5026","23837","9707","14128","12009","10711","6305","9526","10259","64858","8479","5389","15619","8938","7406","14614","","17363","9769","13213","","10938","5597","24754"
"2021-05-07","13171","12068","13718","14312","8373","2984","33330","2091","5921","5183","24059","9816","14368","12352","10834","6358","9611","10493","66683","8555","5415","15927","9284","7526","14911","","17650","9916","13520","","11276","5709","25685"
"2021-05-08","13635","12529","13815","14646","8464","3004","33839","2166","5943","5261","24220","9930","14658","12789","11123","6403","9688","10647","67644","8654","5446","16147","9614","7666","15264","","18162","10108","13841","","11468","5831","26158"
"2021-05-09","13983","12688","13969","15084","8554","3076","34419","2263","5975","5381","24446","10060","14992","13228","11316","6454","9758","10808","69027","8742","5497","16394","10013","7855","15530","","18692","10264","14255","","11744","5934","26903"
"2021-05-10","14376","12883","14094","15590","8760","3113","35242","2290","6017","5499","24560","10205","15223","13635","11689","6522","9890","10969","70814","8831","5540","16593","10425","8081","15915","","18996","10414","14680","","12104","6057","28003"
"2021-05-11","14484","13172","14194","15972","8902","3139","35712","2361","6163","5627","24821","10310","15350","14038","11862","6586","9977","11027","72105","8929","5595","16727","10781","8237","16174","","19525","10431","15120","","12340","6178","28735"
"2021-05-12","14826","13477","14372","16408","9252","3174","36305","2416","6252","5750","25057","10455","15455","14363","12097","6645","10110","11130","73270","9038","5641","16917","11045","8476","16585","","19927","10768","15638","","12595","6351","29326"
"2021-05-13","15354","13801","14673","16771","9315","3373","36749","2483","6299","5859","25347","10627","15729","14821","12332","6688","10230","11297","74416","9157","5713","17160","11363","8682","16989","","20361","10900","16019","","12833","6491","29954"
"2021-05-14","15738","14114","14824","17258","9367","3573","37529","2516","6389","5975","25608","10774","15800","15205","12742","6741","10420","11410","75630","9229","5785","17448","11675","8888","17423","","20680","11099","16489","","13082","6614","31090"
"2021-05-15","16295","14372","14921","17788","9524","3824","38495","2626","6552","6066","25893","10921","15977","15627","13308","6817","10563","11616","77235","9447","5852","17705","12017","9155","17679","","21046","11230","16947","","13364","6758","32276"
"2021-05-16","16875","14807","15358","18250","9906","3916","39411","2762","6689","6167","26111","11051","16081","16052","13709","6886","10719","11826","78846","9565","5915","17880","12446","9370","17940","","21499","11406","17490","","13721","6971","34348"
"2021-05-17","17437","15125","15618","18707","9989","4194","40463","2961","6818","6287","26344","11193","16318","16494","14284","6971","10922","12141","80442","9685","5973","18059","12762","9544","18169","","21932","11543","18023","","14022","7105","36269"
"2021-05-18","17875","15398","15919","19155","10089","4307","41350","3097","6985","6403","26539","11330","16540","16825","14749","7071","11080","12318","81860","9807","6067","18266","13053","9798","18383","","22639","11679","18664","","14294","7284","37212"
"2021-05-19","18385","15740","16149","19610","10339","4525","42068","3235","7221","6505","26905","11485","16947","17159","15186","7166","11221","12504","83331","9918","6150","18431","13409","10043","18585","","22990","11878","18964","","14565","7432","38026"
"2021-05-20","18977","16165","16462","19874","10391","4739","42714","3353","7323","6605","27230","11718","17131","17516","15401","7252","11406","12707","85004","10110","6216","18654","13763","10227","19235","","23105","12047","19320","","14845","7637","38815"
"2021-05-21","19499","16363","16765","20285","10622","4890","43597","3461","7519","6689","27541","11981","17250","17778","15769","7361","11543","12883","86563","10285","6275","19039","14047","10574","19538","","23438","12230","19775","","15177","7831","40255"
"2021-05-22","20055","16822","17266","20666","10838","5042","44524","3561","7731","6815","27788","12225","17604","18175","16028","7456","11690","13113","87948","10443","6376","19503","14376","10861","19785","","23907","12358","20268","","15443","7987","40770"
"2021-05-23","20761","17179","17606","20953","11250","5269","45294","3686","7904","6917","28026","12459","18070","18473","16234","7526","11826","13279","90136","10608","6498","19850","14666","11122","19986","","24293","12594","20946","","15794","8198","41648"
"2021-05-24","21464","17579","17909","21365","11548","5454","46474","3793","8186","7021","28257","12723","18419","18819","16609","7628","11974","13417","91543","10807","6598","20238","15011","11381","20173","","24682","12726","21498","","16078","8437","42854"
"2021-05-25","22407","18085","18381","21716","11962","5644","47326","3899","8355","7084","28472","12990","19098","19050","16880","7703","12136","13654","93275","11162","6709","20687","15353","11596","20353","","25032","12891","22036","","16344","8673","43481"
"2021-05-26","22910","18374","18735","22111","12404","5885","48262","4005","8618","7154","28714","13189","19852","19390","17003","7784","12289","13821","94302","11432","6778","21125","15624","11861","20571","","25504","13060","22530","","16544","8927","44311"
"2021-05-27","23498","18662","19004","22429","12753","6097","48971","4126","8709","7240","29082","13495","20547","19652","17598","7851","12491","14094","95737","11753","6885","21620","16029","12124","20707","","25858","13287","23226","","16790","9175","45130"
"2021-05-28","24295","18956","19412","22681","13173","6210","49802","4230","8884","7304","29300","13825","21303","19944","17894","7952","12684","14338","97075","12011","6969","22165","16439","12543","20830","","26282","13594","23928","","17032","9395","46124"
"2021-05-29","24985","19249","19936","23065","13305","6401","50854","4347","9011","7414","29616","14119","22094","20365","18090","8054","12834","14489","98539","12275","7069","22699","16741","12889","20941","","26850","13793","24366","","17293","9581","46823"
"2021-05-30","26139","19546","20446","23365","13482","6525","51920","4445","9131","7515","29792","14440","22741","20576","18572","8165","13119","14705","100229","12489","7177","23332","17095","13142","21026","","27321","13983","24658","","17617","9739","47536"
"2021-05-31","27047","19820","20627","23696","13964","6725","52874","4551","9286","7583","30034","14749","23236","20762","18608","8247","13424","14854","101678","12740","7279","23896","17350","13332","21077","","27793","14155","25012","","17871","9862","48241"
"2021-06-01","27776","19981","20955","24146","14115","6966","53989","4648","9424","7648","30214","14939","23366","21063","19267","8347","13745","14969","103537","13016","7363","24538","17665","13457","21144","","28220","14314","25386","","18203","9986","49081"
"2021-06-02","28745","20176","21462","24503","14492","7143","55141","4735","9877","7720","30411","15150","23536","21188","19664","8448","13943","15085","104716","13197","7479","25156","17961","13641","21204","","28676","14525","25703","","18405","10176","49804"
"2021-06-03","29290","20343","21939","25148","14633","7691","56026","4815","10463","7809","30561","15340","23772","21401","19920","8556","13965","15108","106282","13418","7590","25567","18336","13943","21258","","29419","14649","26004","","18621","10318","50311"
"2021-06-04","30350","20486","22223","25397","15085","8036","56993","4888","11472","7901","30711","15540","24087","21588","20269","8665","14451","15120","108083","13628","7703","25595","18620","14351","21324","","29685","14883","26322","","18954","10425","51008"
"2021-06-05","31316","20613","22731","25797","15289","8286","57390","4943","11614","7972","30866","15743","24493","21651","20507","8764","14526","15172","108830","13850","7814","25616","18947","14487","21394","","29795","15044","26639","","19056","10585","51729"
"2021-06-06","31316","20613","22731","25797","15289","8286","57390","4943","11614","7972","30866","15743","24493","21651","20507","8764","14526","15172","108830","13850","7814","25616","18947","14487","21394","","29795","15044","26639","","19056","10585","51729"
"2021-06-07","32377","20804","23015","26382","15623","8577","59169","5056","12253","8102","31166","16196","25126","21861","20830","8945","14970","15571","110779","14273","8031","26501","19447","15009","21489","","30780","15351","27195","","19438","10850","52080"
"2021-06-08","32867","20922","23116","26658","16085","8887","60125","5120","12343","8188","31271","16438","25625","21969","21140","9031","15354","15767","111874","14479","8135","26954","19644","15282","21541","","31185","15436","27321","","19665","10990","52670"
"2021-06-09","33290","20992","23417","27030","16224","9146","61015","5213","12413","8259","31414","16770","25979","22046","21321","9102","15563","15975","112855","14672","8220","27266","19893","15537","21569","","31652","15701","27511","","19827","11110","53132"
"2021-06-10","33489","21105","23869","27216","16368","9293","61750","5293","12812","8322","31580","16971","26485","22136","21495","9204","15865","16169","114103","14919","8342","27711","20108","15807","21606","","32125","15909","27704","","20047","11235","53375"
"2021-06-11","33692","21194","24433","27397","16512","9547","62488","5364","13297","8378","31629","17227","26999","22216","21677","9274","16086","16342","115221","15087","8441","28267","20323","16031","21656","","32562","16278","27864","","20232","11367","53848"
"2021-06-12","33907","21254","24670","27604","16925","9720","63222","5430","13715","8441","31734","17369","27491","22298","21822","9344","16425","16504","116343","15186","8537","28753","20504","16252","21686","","32894","16417","28001","","20432","11444","54183"
"2021-06-13","34288","21335","25063","27788","17203","9929","64030","5492","14214","8485","31826","17569","27877","22378","21988","9393","16610","16676","117546","15371","8660","29143","20700","16403","21717","","33247","16626","28108","","20620","11507","54448"
"2021-06-14","35033","21423","25486","27970","17440","10232","64897","5522","14546","8530","31881","17966","28393","22447","22152","9460","16834","16790","118533","15613","8757","29510","20871","16821","21747","","33551","16736","28210","","20765","11591","54715"
"2021-06-15","35192","21505","25770","28089","17701","10411","65586","5541","14655","8566","31950","18185","28879","22519","22252","9547","17071","16855","119715","15776","8874","29990","21057","16998","21781","","33944","16920","28310","","20972","11654","54956"
"2021-06-16","35345","21582","26101","28250","17924","10671","66040","5563","14791","8602","31990","18425","29442","22559","22328","9634","17289","17042","120310","15907","8947","30242","21319","17068","21803","","34183","17020","28401","","21075","11719","55228"
"2021-06-17","35717","21647","26296","28348","18290","10914","66544","5591","15096","8632","32059","18664","29855","22593","22378","9686","17542","17177","121162","16041","9045","30569","21432","17419","21827","","34504","17137","28532","","21220","11787","55336"
"2021-06-18","36120","21722","26669","28467","18547","11066","67166","5603","15378","8680","32110","18872","30261","22633","22444","9766","17777","17296","122055","16178","9110","30861","21630","17539","21842","","34796","17273","28597","","21377","11843","55614"
"2021-06-19","36373","21763","26955","28571","18791","11279","67676","5624","15547","8711","32151","19059","30569","22657","22520","9837","18062","17380","122855","16322","9178","31137","21764","17648","21857","","35027","17376","28638","","21528","11900","55818"
"2021-06-20","36624","21792","27347","28695","19035","11426","68151","5650","15698","8757","32181","19253","30836","22681","22568","9899","18121","17513","123609","16418","9270","31424","21817","17785","21875","","35261","17543","28699","","21652","12009","56066"
"2021-06-21","36868","21846","27667","28751","19249","11478","68591","5679","15908","8798","32214","19455","31149","22701","22627","9959","18301","17628","124280","16486","9343","31634","21939","17924","21890","","35502","17603","28751","","21750","12050","56221"
"2021-06-22","37036","21899","28031","28831","19414","11537","69128","5699","15993","8841","32242","19584","31457","22711","22719","10007","18373","17668","125015","16556","9407","31788","22020","18049","21911","","35753","17658","28786","","21856","12109","56323"
"2021-06-23","37283","21917","28349","28900","19643","11575","69367","5728","16091","8874","32265","19725","31912","22723","22779","10069","18476","17752","125640","16618","9459","32029","22111","18138","21926","","35889","17730","28821","","21965","12199","56500"
