"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-04-26","  7.40 %","   .00 %","","  9.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.67 %","   .00 %","   .00 %","  5.00 %","  5.18 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","  5.65 %","   .00 %","  2.69 %","  3.07 %","  5.83 %"," 12.95 %","  3.60 %","   .00 %","  3.54 %"," 88.00 %","   .00 %","   .00 %","   .00 %",""," 14.22 %","","  2.53 %"," 11.43 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","  3.80 %","  4.29 %","  5.00 %","   .00 %","  6.61 %","-20.00 %","   .00 %","   .00 %","   .00 %","  3.18 %"," 11.67 %","   .00 %"
"2020-04-27","  9.90 %","   .00 %",""," 12.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.67 %","   .00 %","   .00 %","  5.57 %","  5.18 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","  6.03 %","   .00 %","  2.51 %","  3.09 %","  5.83 %"," 14.38 %","  3.45 %","   .00 %","  4.24 %"," 93.71 %"," 10.00 %","   .00 %","   .00 %","","  4.22 %","","  3.76 %"," 11.43 %"," 10.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","  3.54 %","  8.99 %","  9.00 %","   .00 %","  7.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.80 %"," 11.67 %","   .00 %"
"2020-04-28","  3.81 %","   .00 %","","  5.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  1.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.56 %","   .00 %","  2.29 %","  1.53 %","  3.33 %","  6.88 %","  2.54 %","   .00 %","  2.27 %"," 13.71 %"," 10.00 %","   .00 %","   .00 %","","  2.00 %","","  2.02 %"," 11.43 %","  9.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","  3.36 %","  4.71 %","  9.00 %","   .00 %","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.64 %","  5.00 %","   .00 %"
"2020-04-29","  3.15 %","   .00 %","","  4.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","  4.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.39 %","   .00 %","  2.02 %","  1.66 %","   .00 %","  6.88 %","  3.88 %","   .00 %","  2.63 %","  5.71 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","","  2.03 %","   .00 %","  9.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","  3.07 %","  5.66 %"," 17.33 %","   .00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.46 %","   .00 %","   .00 %"
"2020-04-30","  5.92 %","   .00 %","","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","  6.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.74 %","   .00 %","  1.76 %","  1.08 %","   .00 %","  6.88 %","  3.88 %","   .00 %","  3.21 %","  5.71 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","","  2.47 %","   .00 %","  9.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","  2.47 %","  5.66 %"," 17.33 %","   .00 %","  5.87 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.31 %","   .00 %","   .00 %"
"2020-05-01","  6.74 %","   .00 %","","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","  5.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","  1.62 %","  1.27 %","  3.81 %","  4.10 %","  6.54 %","   .00 %","  3.77 %"," 14.60 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","","  2.78 %","   .00 %"," 13.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","  2.37 %","  5.66 %"," 17.33 %","   .00 %"," 10.54 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  2.09 %","   .00 %","   .00 %"
"2020-05-02","  4.24 %","   .00 %","","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","  5.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","  1.50 %","  1.09 %","  3.81 %","  2.67 %","  5.74 %","   .00 %","  1.94 %","  8.89 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  1.54 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","  2.17 %","   .95 %"," 13.33 %","   .00 %","  9.67 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  2.09 %","   .00 %","   .00 %"
"2020-05-03","  6.51 %","-20.00 %","","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","  5.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","  1.45 %","  1.37 %","  3.81 %","  2.67 %","  5.74 %","   .00 %","  1.94 %","  8.89 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  1.54 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","  2.12 %","   .95 %"," 13.33 %","   .00 %","  9.67 %","   .00 %","   .00 %"," 40.00 %","   .00 %","  2.01 %","   .00 %","   .00 %"
"2020-05-04","  6.51 %","-20.00 %","","   .95 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  2.18 %","  2.82 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  4.00 %","  2.55 %","   .00 %","  1.32 %","  1.07 %","  6.21 %","  3.84 %","  4.43 %","   .00 %","  1.99 %"," 10.43 %","   .00 %","   .00 %","   .00 %",""," 21.82 %","","  1.41 %","   .00 %","  5.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","  1.97 %","   .91 %","  8.00 %","   .00 %","  8.45 %","   .00 %","   .00 %"," 46.67 %"," 20.00 %","  1.82 %","   .00 %","   .00 %"
"2020-05-05","  3.74 %","-20.00 %","","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  1.62 %","  3.04 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  4.00 %","  2.20 %","   .00 %","  1.35 %","  1.08 %","  6.21 %","  3.84 %","  4.43 %","   .00 %","  2.05 %"," 10.43 %","   .00 %","   .00 %","   .00 %",""," 21.82 %","","  1.53 %","   .00 %","  5.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","  1.95 %","   .91 %","  8.00 %","   .00 %","  8.45 %","   .00 %","   .00 %"," 46.67 %"," 20.00 %","  1.60 %","   .00 %","   .00 %"
"2020-05-06","  3.91 %","-20.00 %","","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  1.62 %","  4.02 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  4.00 %","  2.56 %","   .00 %","  1.92 %","   .83 %","  2.40 %","  1.18 %","  3.93 %","   .00 %","  1.72 %","  1.54 %","   .00 %","   .00 %","   .00 %",""," 21.82 %","","  1.21 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.99 %","   .91 %","  8.00 %","   .00 %","  6.06 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  2.16 %","   .00 %","   .00 %"
"2020-05-07","  3.91 %","-20.00 %","","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %","  1.62 %","  4.02 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  4.00 %","  2.56 %","   .00 %","  1.77 %","  1.20 %","  2.40 %","  1.18 %","  3.93 %","   .00 %","  2.05 %","  1.54 %","   .00 %","   .00 %","   .00 %",""," 21.82 %","","  1.43 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.92 %","   .91 %","  8.00 %","   .00 %","  6.87 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  2.11 %","   .00 %","   .00 %"
"2020-05-08","  1.63 %","   .00 %","","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .00 %"," 29.62 %","  5.44 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.00 %","  4.00 %","  3.44 %","   .00 %","  1.63 %","   .67 %","  2.40 %","  3.40 %"," 15.63 %","   .00 %","  2.22 %","  1.54 %","   .00 %","   .00 %","   .00 %",""," 21.82 %","","  1.61 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .91 %","  8.00 %","   .00 %","  8.05 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  1.87 %","   .00 %","   .00 %"
"2020-05-09","  3.90 %","   .00 %","","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %","   .00 %"," 28.42 %","  4.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.84 %","   .00 %","  1.61 %","   .79 %"," 10.00 %","  3.22 %"," 15.10 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  4.82 %","  1.74 %","   .00 %","   .00 %","  4.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %"
"2020-05-10","  3.90 %","   .00 %","","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %","   .00 %"," 28.42 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.84 %","   .00 %","  1.55 %","   .75 %"," 10.00 %","  3.22 %"," 15.10 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  4.71 %","  1.74 %","   .00 %","   .00 %","  4.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %"
"2020-05-11","  2.26 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %","   .00 %"," 28.42 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .85 %","   .91 %"," 10.00 %","  3.22 %"," 12.94 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  1.49 %","  1.74 %","   .00 %","   .00 %","  3.47 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %"
"2020-05-12","  2.94 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.01 %","   .00 %","   .00 %"," 29.44 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","  3.33 %","  2.66 %","   .00 %","   .90 %","   .62 %"," 10.95 %","  5.13 %"," 15.84 %","   .00 %","  1.67 %","  8.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  1.35 %","  1.74 %","  8.57 %","   .00 %","  3.35 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .90 %","   .00 %","   .00 %"
"2020-05-13","  3.27 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.01 %","   .00 %","   .00 %","  2.41 %","  3.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","  3.33 %","  1.78 %","   .00 %","   .88 %","   .76 %"," 10.95 %","  2.90 %","  4.89 %","   .00 %","  1.66 %","  8.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","  1.39 %","  1.74 %","  8.57 %","   .00 %","  2.84 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .89 %","   .00 %","   .00 %"
"2020-05-14","  2.30 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","  3.10 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","  3.33 %","  2.12 %","   .00 %","   .77 %","   .59 %","   .95 %","  1.90 %","  4.15 %","   .00 %","  1.91 %","  8.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","  8.57 %","   .00 %","  3.48 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .87 %","   .00 %","   .00 %"
"2020-05-15","  2.60 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","  3.63 %","  2.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","  3.33 %","  2.61 %","   .00 %","   .64 %","   .69 %","   .95 %","  1.90 %","  5.57 %","   .00 %","  2.16 %","  8.57 %","   .00 %","   .00 %"," ##.## %","","   .00 %","","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","  8.57 %","   .00 %","  3.48 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .82 %","   .00 %"," 60.00 %"
"2020-05-16","  2.90 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.93 %","   .00 %","   .00 %","  4.14 %","  3.40 %","   .00 %","   .00 %","   .00 %","  6.67 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.33 %","  6.19 %","  2.61 %","   .00 %","   .61 %","   .51 %","  3.68 %","  8.86 %","  5.57 %","   .00 %","  1.01 %","  9.57 %","   .00 %","   .00 %"," ##.## %","","   .00 %","","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  8.57 %","   .00 %","  2.00 %","   .00 %","   .80 %"," 12.50 %","   .00 %","   .77 %","   .00 %"," 60.00 %"
"2020-05-17","  2.22 %","   .00 %","","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.12 %","  3.40 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  1.39 %","   .00 %","   .53 %","   .47 %","  2.73 %","  6.96 %","  2.68 %","   .00 %","   .65 %","  1.00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .80 %","   .00 %","   .00 %","   .81 %","   .00 %"," 60.00 %"
"2020-05-18","  1.89 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","  2.15 %","   .99 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  1.39 %","   .00 %","   .48 %","   .48 %","  2.73 %","  6.96 %","  1.92 %","   .00 %","   .50 %","  1.00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .80 %","   .00 %","   .00 %","   .79 %","   .00 %"," 60.00 %"
"2020-05-19","   .90 %","   .00 %","","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  2.04 %","  2.37 %","   .00 %","   .00 %","  1.43 %","  6.67 %","  4.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  1.33 %"," 60.00 %","   .43 %","   .47 %","  3.53 %","  9.54 %","  4.32 %","   .00 %","   .79 %","  2.90 %","   .00 %","  5.00 %"," ##.## %","","  1.74 %","","   .57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .87 %","  2.40 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .80 %","   .00 %"," 10.00 %","   .66 %","   .00 %"," 60.00 %"
"2020-05-20","   .59 %","   .00 %","","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  1.51 %","  1.82 %","   .00 %","   .00 %","  1.43 %","  6.67 %","  4.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","   .84 %"," 60.00 %","   .37 %","   .44 %","  3.53 %","  9.54 %","  2.89 %","   .00 %","   .54 %","  2.90 %","   .00 %","  5.00 %","   .71 %","","  1.74 %","","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .94 %","  2.40 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .80 %","   .00 %"," 10.00 %","   .56 %","   .00 %","   .00 %"
"2020-05-21","   .29 %","   .00 %","","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","  1.00 %","  1.38 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .84 %"," 60.00 %","   .38 %","   .41 %","   .80 %","  2.58 %","  2.89 %","   .00 %","   .97 %","  1.90 %","   .00 %","  5.00 %","   .35 %","","  1.74 %","","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .78 %","  2.40 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .59 %","   .00 %","   .00 %"
"2020-05-22","   .29 %","   .00 %","","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","  1.00 %","  1.38 %","   .00 %","   .00 %","  1.43 %","   .00 %","  4.29 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .84 %"," 60.00 %","   .37 %","   .35 %","   .80 %","  2.58 %","  2.89 %","   .00 %","   .97 %","  1.90 %","   .00 %","  5.00 %","   .35 %","","  1.74 %","","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .74 %","  2.40 %","   .00 %","   .00 %","  2.14 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .46 %","   .00 %","   .00 %"
"2020-05-23","  2.32 %","   .00 %","","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %","  2.11 %","  2.76 %","   .00 %","   .00 %","  1.43 %","   .00 %","  5.46 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","  2.45 %"," 60.00 %","   .33 %","   .32 %","  3.49 %","  4.29 %","  5.22 %","   .00 %","  1.02 %","  1.90 %","   .00 %","  5.00 %","   .35 %","","  4.14 %","","   .53 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .76 %","  3.11 %","  1.00 %","   .00 %","  2.42 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .49 %","   .00 %","   .00 %"
"2020-05-24","  2.03 %","   .00 %","","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.11 %","  1.38 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","  1.61 %","   .00 %","   .33 %","   .31 %","  2.69 %","  1.71 %","  2.33 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.40 %","","   .23 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .71 %","  1.00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %"
"2020-05-25","  2.03 %","   .00 %","","  8.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.71 %","  1.38 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","  2.25 %","   .00 %","   .37 %","   .31 %","  2.69 %","  1.71 %","  2.33 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.40 %","","   .23 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .71 %","  1.00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %"," 10.00 %"
"2020-05-26","  2.03 %","   .00 %","","  8.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.71 %","  1.38 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","  2.25 %","   .00 %","   .34 %","   .29 %","  2.69 %","  1.71 %","  2.33 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.40 %","","   .23 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .71 %","  1.00 %","   .00 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %"," 10.00 %"
"2020-05-27","  2.03 %","   .00 %","","  8.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  1.86 %","  2.38 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.00 %","  2.66 %","   .00 %","   .52 %","   .26 %","  4.05 %","  5.92 %","  4.42 %","   .00 %","   .70 %","  8.70 %","   .00 %","   .00 %","   .00 %","","  2.40 %","","   .49 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","  1.40 %","  1.00 %","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %"," 10.00 %"
"2020-05-28","   .00 %","   .00 %","","  7.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","  1.00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .26 %","   .26 %","  1.36 %","  4.21 %","  2.09 %","   .00 %","   .65 %","  8.70 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .69 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %"," 10.00 %"
"2020-05-29","   .00 %","   .00 %","","  7.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.87 %","   .00 %","   .23 %","   .24 %","  1.36 %","  4.21 %","  2.72 %","   .00 %","   .70 %","  8.70 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .69 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %"," 10.00 %"
