"date","Oklahoma/Adair","Oklahoma/Alfalfa","Oklahoma/Atoka","Oklahoma/Beaver","Oklahoma/Beckham","Oklahoma/Blaine","Oklahoma/Bryan","Oklahoma/Caddo","Oklahoma/Canadian","Oklahoma/Carter","Oklahoma/Cherokee","Oklahoma/Choctaw","Oklahoma/Cimarron","Oklahoma/Cleveland","Oklahoma/Coal","Oklahoma/Comanche","Oklahoma/Cotton","Oklahoma/Craig","Oklahoma/Creek","Oklahoma/Custer","Oklahoma/Delaware","Oklahoma/Dewey","Oklahoma/Ellis","Oklahoma/Garfield","Oklahoma/Garvin","Oklahoma/Grady","Oklahoma/Grant","Oklahoma/Greer","Oklahoma/Harmon","Oklahoma/Harper","Oklahoma/Haskell","Oklahoma/Hughes","Oklahoma/Jackson","Oklahoma/Jefferson","Oklahoma/Johnston","Oklahoma/Kay","Oklahoma/Kingfisher","Oklahoma/Kiowa","Oklahoma/Latimer","Oklahoma/Le Flore","Oklahoma/Lincoln","Oklahoma/Logan","Oklahoma/Love","Oklahoma/Major","Oklahoma/Marshall","Oklahoma/Mayes","Oklahoma/McClain","Oklahoma/McCurtain","Oklahoma/McIntosh","Oklahoma/Murray","Oklahoma/Muskogee","Oklahoma/Noble","Oklahoma/Nowata","Oklahoma/Okfuskee","Oklahoma/Oklahoma","Oklahoma/Okmulgee","Oklahoma/Osage","Oklahoma/Ottawa","Oklahoma/Out of OK","Oklahoma/Pawnee","Oklahoma/Payne","Oklahoma/Pittsburg","Oklahoma/Pontotoc","Oklahoma/Pottawatomie","Oklahoma/Pushmataha","Oklahoma/Roger Mills","Oklahoma/Rogers","Oklahoma/Seminole","Oklahoma/Sequoyah","Oklahoma/Stephens","Oklahoma/Texas","Oklahoma/Tillman","Oklahoma/Tulsa","Oklahoma/Unassigned","Oklahoma/Wagoner","Oklahoma/Washington","Oklahoma/Washita","Oklahoma/Woods","Oklahoma/Woodward"
"2020-04-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2020-04-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"
"2020-04-19"," 48.28 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  6.25 %"," 12.31 %","   .00 %","  9.09 %","   .00 %","","  3.99 %",""," 17.54 %","   .00 %"," 14.29 %"," 17.24 %"," 28.57 %"," 12.16 %","   .00 %",""," 22.22 %","   .00 %"," 25.00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 20.00 %"," -9.09 %"," 12.50 %","   .00 %","   .00 %"," ##.## %","   .00 %","","","","   .00 %","  4.00 %","   .00 %"," 18.18 %","   .00 %"," 12.68 %","  7.14 %","  4.92 %"," 12.50 %","   .00 %","   .00 %","  8.82 %"," 21.43 %","   .00 %"," 12.50 %","",""," 26.67 %","   .00 %","   .00 %","   .00 %"," 44.44 %"," ##.## %","  9.31 %","-##.## %","   .93 %"," 12.90 %","","   .00 %","   .00 %"
"2020-04-20","  6.98 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.96 %","  2.74 %","   .00 %","   .00 %","   .00 %","","  3.51 %","","  5.97 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  3.61 %","   .00 %","","   .00 %"," 10.00 %"," 15.00 %","   .00 %","  3.64 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","  5.41 %","  5.88 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"," 26.67 %"," 53.85 %","   .00 %","  2.68 %","   .00 %","   .00 %","  5.71 %",""," ##.## %","   .00 %"
"2020-04-21","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.48 %","","  1.41 %","   .00 %","   .00 %","  1.47 %","   .00 %","  1.16 %","   .00 %","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 50.00 %",""," 33.33 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","","","  5.26 %"," 28.57 %","   .00 %","   .00 %"," 60.00 %","-50.00 %","  2.37 %","   .00 %","  3.70 %"," 29.73 %","","   .00 %","   .00 %"
"2020-04-22","  4.26 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.92 %","  7.89 %","   .00 %","  4.17 %","   .00 %","   .00 %","  7.83 %",""," -1.39 %","   .00 %","   .00 %","  1.45 %","   .00 %","  1.15 %","   .00 %","","   .00 %","   .00 %","  8.70 %","   .00 %","  7.02 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  2.88 %","  6.67 %","   .00 %","  3.70 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","  2.78 %","","","  5.00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  1.16 %","   .00 %","   .00 %","  4.69 %","","   .00 %","   .00 %"
"2020-04-23","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.88 %"," ##.## %","   .00 %","   .00 %","   .00 %","  4.30 %","","  5.63 %","   .00 %"," 12.50 %","  1.43 %","   .00 %","  1.14 %","   .00 %","","   .00 %","  8.33 %"," 24.00 %","   .00 %","  3.28 %","","   .00 %","   .00 %",""," 62.50 %","   .00 %","   .00 %","  2.17 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  4.45 %","   .00 %","  4.62 %","  3.57 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.70 %","","","  4.76 %","-11.11 %","   .00 %","   .00 %"," 35.29 %","   .00 %","  3.89 %","   .00 %","   .00 %","  3.48 %","","   .00 %"," ##.## %"
"2020-04-24","  6.00 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","  2.33 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.29 %","","  1.33 %","   .00 %","   .00 %","  1.41 %","   .00 %","  1.12 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","  5.68 %","   .00 %","  4.41 %","   .00 %","   .00 %","   .00 %","  7.50 %","   .00 %","   .00 %","  5.26 %","","","  2.27 %","   .00 %"," 10.00 %","   .00 %"," 28.26 %","   .00 %","  2.86 %","   .00 %","  1.79 %","  3.85 %","   .00 %","   .00 %","-50.00 %"
"2020-04-25","  1.89 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  7.69 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","  3.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -4.55 %","   .00 %","   .00 %","","","  2.22 %","   .00 %","   .00 %","  5.26 %"," 15.25 %","   .00 %","  2.57 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %"
"2020-04-26","  1.85 %","   .00 %","   .00 %"," 50.00 %"," 66.67 %","","   .00 %","  9.43 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","","  3.95 %","   .00 %","   .00 %","  4.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 66.67 %","","  7.14 %","   .00 %","-25.00 %","   .00 %"," 14.29 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .29 %","   .00 %","  1.41 %","   .00 %","   .00 %","  3.57 %","  2.33 %"," 19.05 %","   .00 %","   .00 %","","","  2.17 %","   .00 %","  9.09 %","   .00 %","  7.35 %","   .00 %","  2.51 %","   .00 %","   .00 %","  3.15 %","   .00 %","   .00 %","   .00 %"
"2020-04-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 16.44 %","   .00 %","  -.20 %","   .00 %","   .88 %","   .87 %","   .00 %","   .00 %","   .00 %"
"2020-04-28"," 16.36 %","   .00 %","   .00 %"," 66.67 %","   .00 %",""," 33.33 %","  5.17 %","  5.49 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 36.36 %","   .00 %","  2.94 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %"," 10.34 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.38 %","   .00 %","","  6.38 %"," 25.00 %","   .00 %"," 10.00 %"," 25.88 %","   .00 %","  3.27 %","   .00 %","   .87 %","  5.63 %","-##.## %","   .00 %","   .00 %"
"2020-04-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.04 %","   .00 %","  3.85 %","   .00 %","   .00 %","  1.71 %","","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","-20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.92 %","   .00 %","  1.39 %"," -3.12 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","","  4.00 %","   .00 %","   .00 %","   .00 %"," 11.21 %","   .00 %","  3.16 %","   .00 %","  1.72 %","  1.64 %","   .00 %","   .00 %","   .00 %"
"2020-04-30","   .00 %","   .00 %","   .00 %"," 60.00 %","   .00 %","","   .00 %","  1.64 %","  1.03 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .48 %","","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 13.33 %","   .00 %","  2.86 %","   .00 %","  1.56 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," 10.00 %","  8.33 %","  7.14 %","   .00 %","   .00 %","   .00 %","  4.76 %"," 51.43 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","  4.04 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","  4.65 %","   .00 %",""," 13.46 %","   .00 %","   .00 %","   .00 %"," 10.08 %","   .00 %","  8.62 %","   .00 %","   .85 %","  3.23 %","   .00 %","   .00 %","   .00 %"
"2020-05-01","  1.56 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","","  1.25 %","   .00 %"," 10.00 %","  3.90 %","   .00 %","  1.11 %","   .00 %","","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -7.69 %","  6.67 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 39.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  1.33 %","  9.68 %","   .00 %","   .00 %","   .00 %"," 10.34 %","   .00 %","  6.67 %","   .00 %","","  1.69 %"," 10.00 %","   .00 %","   .00 %","  5.34 %"," ##.## %","  3.00 %","   .00 %","   .84 %","  2.73 %","   .00 %","   .00 %","   .00 %"
"2020-05-02","   .00 %","   .00 %","   .00 %"," 44.44 %","   .00 %",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  5.88 %","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.38 %","   .00 %","  6.25 %","   .00 %","","  8.33 %","  9.09 %","   .00 %","   .00 %"," 24.64 %","   .00 %","  3.94 %","   .00 %","  1.67 %","  1.90 %","   .00 %","   .00 %","   .00 %"
"2020-05-03","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","","   .00 %","  7.81 %","  2.04 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .47 %",""," 16.67 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","","  5.56 %","   .00 %","  2.63 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.43 %","   .00 %","  1.96 %","   .00 %","","  1.54 %","   .00 %","   .00 %","   .00 %"," 16.86 %"," ##.## %","  3.46 %","   .00 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %"
"2020-05-04","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.35 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","","  4.08 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.56 %","   .00 %","   .00 %","   .00 %","","  1.52 %","   .00 %","   .00 %","   .00 %"," 17.41 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %"
"2020-05-05","  1.54 %","   .00 %","   .00 %","  7.14 %","   .00 %"," ##.## %","   .00 %","  6.94 %","   .98 %"," 25.00 %","  7.41 %","   .00 %","   .00 %","   .69 %","","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %",""," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  5.88 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  6.25 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","","  1.49 %"," 58.33 %","   .00 %","   .00 %","  6.78 %","  7.14 %","   .94 %","   .00 %","   .82 %","  1.81 %","   .00 %","   .00 %","   .00 %"
"2020-05-06","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","","  8.65 %","   .00 %","  8.33 %","  1.25 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  1.76 %","   .00 %"," -1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  8.33 %","   .00 %","  8.73 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %"
"2020-05-07","  1.47 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"," 15.58 %","  3.88 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .22 %","","  1.77 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  3.11 %","  6.25 %","  6.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","","  1.47 %","   .00 %","   .00 %","   .00 %"," 12.41 %","  6.67 %","  3.52 %","   .00 %","  1.63 %","  2.12 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","  4.35 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","  8.99 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  1.12 %","","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.76 %","   .00 %","  2.44 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  1.19 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.12 %"," -5.88 %","  3.66 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  1.89 %","   .00 %","","  1.45 %","  5.26 %","   .00 %","   .00 %"," 11.36 %"," 18.75 %","  1.18 %","   .00 %","   .80 %","   .69 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","  2.78 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  3.09 %","  2.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .44 %","","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  3.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","  1.61 %","   .00 %","  -.79 %","  1.72 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  8.00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","  7.69 %","   .00 %"," 16.81 %","   .00 %","   .72 %","   .00 %","  3.20 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-11"," -2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","  1.14 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","  2.78 %","   .00 %"," ##.## %"," -5.00 %","   .00 %","-33.33 %","   .00 %","   .93 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %",""," 21.77 %","   .00 %"," -7.69 %","   .00 %","  9.09 %","  1.08 %","   .00 %",""," -4.55 %","   .00 %"," 13.04 %","   .00 %","  1.54 %","","   .00 %","   .00 %","","  5.26 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","  4.51 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","   .00 %","   .00 %","   .00 %","  4.95 %","   .00 %","  1.27 %","   .00 %","   .78 %","  -.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-13","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .92 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %",""," 21.85 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .00 %","","  4.76 %","   .00 %","  3.85 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.08 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","","  1.41 %","   .00 %","   .00 %","   .00 %"," 11.79 %","  5.26 %","  2.37 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %"
