"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-06-12","","","  1.19 %","  4.55 %","  2.65 %","","","","  1.33 %","  1.38 %","  4.64 %","  1.53 %","  4.08 %","   .71 %","","  3.20 %","","","   .91 %","","  2.00 %","  2.75 %","","","  5.69 %","  5.61 %","   .35 %","   .85 %","  2.94 %","","","  3.85 %","   .00 %"," 10.94 %","","","  2.36 %","   .00 %","","","  1.77 %","   .49 %","","  4.91 %","","","","  8.08 %","  5.67 %","  5.26 %","   .00 %","","  3.45 %","  1.85 %","","","   .00 %","  4.55 %","",""
"2020-06-13","","","  3.53 %","   .00 %","  5.17 %","","",""," 10.53 %","  1.71 %","  4.78 %","  4.51 %","   .65 %","  4.23 %","","   .00 %","","","  3.60 %","  1.32 %","","   .53 %","","","  3.08 %","   .97 %","  1.06 %","  3.39 %","  1.43 %","","   .71 %","  7.78 %","  1.14 %","  4.23 %","","","   .77 %","  1.19 %","","","  5.21 %","  6.28 %","","  1.44 %","","","","   .00 %","   .00 %","  1.43 %",""," 89.29 %","  5.56 %","  2.27 %","  1.81 %","","   .00 %","  9.78 %","",""
"2020-06-14","","","   .00 %","","  4.92 %","","","","  2.38 %","   .00 %","  1.30 %","  -.72 %","  2.60 %","   .68 %","","  2.33 %","","","   .87 %","  7.84 %","","  -.53 %","","","   .00 %","  6.70 %","   .00 %","   .00 %","  1.41 %","","   .71 %","   .34 %","   .75 %","  7.43 %","","","  3.05 %","  1.18 %","","","  3.96 %","   .00 %","","","","","","   .93 %"," 10.74 %","  9.15 %","  2.50 %"," 30.19 %"," 25.26 %","  6.67 %","   .00 %",""," 10.00 %","  6.93 %","",""
"2020-06-15","","","  1.14 %","  4.35 %","  5.47 %","","","","  1.74 %","  3.02 %","   .32 %","","   .00 %"," 10.07 %","","  9.09 %","","","  5.17 %","","  3.92 %","  2.14 %","","","   .75 %","  1.79 %","   .70 %","  3.28 %","   .00 %","","  2.11 %","  4.11 %","   .74 %"," 11.32 %","","","  2.22 %","  1.16 %","","","   .32 %"," 10.00 %","","   .35 %","","","","  7.41 %","   .61 %","  1.94 %","  4.07 %","  1.45 %","   .84 %","  6.67 %","  2.96 %","","  1.82 %","  6.48 %","",""
"2020-06-16","","","  3.37 %","  9.72 %","  1.48 %","","","","   .57 %","  4.56 %","  2.88 %","  3.62 %","   .00 %","  2.44 %","","  2.78 %","","","  3.28 %","  3.64 %","  3.77 %","  1.05 %","","","   .74 %","  2.20 %","  1.04 %","  2.38 %","  1.39 %","","   .00 %","  4.28 %","  2.21 %","  1.13 %","","","  2.17 %","  2.87 %","","","  1.90 %","  1.24 %","","   .71 %","","","","   .86 %","  4.82 %","   .00 %","   .00 %","  1.43 %","   .00 %","  2.73 %","  2.87 %","","   .89 %","  7.83 %","",""
"2020-06-17","","","  8.70 %","","  2.19 %","","","","   .57 %","  4.05 %","  1.56 %","","  2.53 %","   .60 %","","   .68 %","",""," 11.11 %","   .58 %","","  4.15 %","","","   .00 %","   .86 %","   .00 %",""," 15.07 %","","  2.07 %","  1.89 %","  2.53 %","  1.12 %","","","  2.84 %","   .56 %","","","  2.48 %","   .00 %","","  1.75 %","","","","   .00 %","  3.45 %","  1.27 %","   .00 %","  1.41 %","   .00 %","  4.18 %","   .00 %","","   .88 %","   .81 %","",""
"2020-06-18","","","  3.00 %","  1.27 %","  2.86 %","","","","","   .00 %","   .92 %","","  1.23 %"," 13.02 %","","   .00 %","","","  2.14 %","","","  1.49 %","","","  1.47 %","","   .00 %","  1.55 %","","","","   .62 %","   .35 %","   .55 %","","","   .00 %","  1.11 %","","","  4.24 %","   .00 %","","  6.55 %","","","","   .85 %","  3.33 %","   .00 %","","","   .00 %","  1.46 %","   .00 %","","  4.39 %","   .00 %","",""
"2020-06-19","","","","   .00 %","   .69 %","","","","  3.95 %","  3.59 %","   .91 %","   .00 %"," 21.95 %","  7.33 %","","  2.01 %","","","   .00 %"," 20.35 %","","  3.43 %","","","  4.35 %","  1.28 %","","   .76 %","","","","   .00 %","   .35 %","  8.24 %","","","  4.14 %","  4.40 %","","","  4.36 %","  2.45 %","","   .00 %","","",""," 13.56 %","  5.38 %"," 11.25 %","  1.56 %","  2.78 %","   .83 %","  6.83 %","   .00 %","","  2.52 %","","",""
"2020-06-20","","","   .00 %"," 12.50 %"," 15.17 %","","","","  9.78 %","","  1.20 %","   .00 %","","  5.37 %","","  2.63 %","","","  6.99 %","   .48 %","  1.82 %","  2.84 %","","","","  8.44 %","","   .00 %","  1.19 %","","  3.38 %","  4.92 %","  3.15 %","  2.54 %","","","   .66 %","","","","  6.41 %","  1.59 %","","","","","","","  7.65 %","   .00 %","   .00 %","   .00 %","","  2.36 %","  8.38 %","","   .00 %","  4.00 %","",""
"2020-06-21","","","","   .00 %","","","","","  4.46 %","   .00 %","  3.27 %","  4.90 %","   .50 %"," 15.28 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","  1.38 %","","","","  2.33 %","","  2.27 %","","","  1.96 %","  3.23 %","   .68 %","   .00 %","","","  1.32 %","  1.58 %","","","  3.66 %","  2.75 %","","  2.27 %","","","","   .00 %","  8.53 %","   .00 %","   .77 %","   .00 %","  6.61 %","  3.29 %","   .00 %","","   .82 %","  1.54 %","",""
"2020-06-22","","","   .00 %","   .00 %","   .60 %","","","","   .47 %","   .29 %","  1.73 %","  1.33 %","  1.99 %","  6.83 %","","","","","","  3.37 %","  3.57 %","   .45 %","","","   .69 %","  1.52 %","   .00 %","  8.15 %","  2.35 %","","  2.56 %","  7.67 %","  2.69 %","   .50 %","","","  6.49 %","","","","  9.09 %","  1.53 %","","","","",""," 13.43 %","  7.86 %","  1.12 %","   .76 %","","","  8.60 %","  2.58 %","","  5.69 %","   .00 %","",""
"2020-06-23","","","","   .00 %","  2.98 %","","","","  4.25 %","   .00 %","   .85 %","   .66 %","   .00 %","   .38 %","","   .00 %","","","   .00 %","   .00 %","  5.17 %","   .45 %","","","","  1.12 %","","   .00 %","  4.60 %","","  1.25 %","  2.37 %","   .66 %","  3.94 %","","","   .61 %","  7.25 %","","","  8.10 %","   .75 %","","","","","","   .66 %"," 12.96 %","   .56 %","   .00 %","  5.41 %","   .00 %","  1.47 %","  2.01 %","","  3.85 %","  1.52 %","",""
"2020-06-24","","","","  4.44 %","  4.62 %","","","","   .45 %","  4.61 %","  3.09 %","  3.27 %","","  1.87 %","","","","","  7.84 %","  2.33 %","","   .00 %","","","","   .74 %","   .00 %","","  6.59 %","","","  1.55 %","  4.23 %"," 11.85 %","","","  9.70 %","   .48 %","","","  4.28 %","   .75 %","","","","","","  1.96 %","  5.73 %","   .55 %","   .76 %","","   .78 %"," 11.27 %","  1.97 %","","","   .00 %","",""
"2020-06-25","","","","  1.06 %","  4.42 %","","","","   .45 %","  2.75 %","  1.91 %","   .63 %","  2.44 %","  3.31 %","","  4.49 %","","","","  2.27 %"," 13.11 %","   .90 %","","","   .00 %","   .74 %","   .34 %","  2.05 %"," 11.34 %","","  3.70 %","  1.52 %","   .31 %"," 11.86 %","","","   .55 %","  5.29 %","","","  3.08 %","  5.19 %","","  1.90 %","","","","  1.92 %","  2.03 %","   .55 %","   .75 %","   .00 %","   .00 %","  2.34 %","  5.80 %","","   .74 %","  9.70 %","",""
"2020-06-26","",""," 12.62 %","   .00 %","  1.59 %","","","","","  2.14 %","  4.81 %","","   .00 %","   .36 %","","   .00 %","","","  5.45 %","  6.22 %","","   .45 %","","","   .00 %","  3.28 %","   .00 %","  1.34 %","  1.85 %","","   .00 %","  5.50 %","  3.12 %","  3.03 %","","","  1.65 %","  5.02 %","","","  4.58 %","  1.06 %","","   .00 %","","","","  3.14 %","  2.66 %","  4.92 %","  2.24 %","   .00 %","","   .25 %","   .91 %","","   .00 %","  1.36 %","",""
"2020-06-27","","","   .00 %","  5.26 %","  4.69 %","","","","  1.79 %","  1.84 %","  8.42 %"," 27.04 %","  6.67 %","  1.42 %","","  1.23 %","","","   .00 %","  2.09 %","  8.70 %","  3.56 %","","","  8.97 %","  2.83 %","   .34 %","  3.97 %"," 13.64 %",""," 11.31 %","  3.55 %","   .30 %","  4.78 %","","","  1.08 %","  5.65 %","","","  4.76 %","   .35 %","","   .93 %","","","","   .00 %","   .97 %","  1.56 %","  2.19 %","  2.56 %","","   .51 %","  1.81 %","","  2.94 %","  4.03 %","",""
"2020-06-28","","","  8.62 %","  3.00 %","  3.98 %","","","","   .00 %","  2.32 %","  9.41 %","  4.95 %","   .89 %","   .00 %","","   .61 %","","","  3.45 %","  1.23 %","  2.67 %","  5.58 %","","","  3.80 %","  2.41 %","","   .64 %","  1.60 %","","","  1.14 %","  2.11 %","   .70 %","","","  8.56 %","  2.06 %","","","  4.18 %","   .69 %","","  2.15 %","","","","   .00 %","  3.21 %","  3.59 %","  4.29 %","  1.25 %","  1.54 %","   .50 %","  3.11 %","","  9.29 %","  3.87 %","",""
"2020-06-29","","","   .79 %","   .97 %","  4.31 %","","","","   .88 %","  4.53 %","  1.29 %","   .47 %","   .00 %","  6.64 %",""," 19.88 %","","","  1.67 %","  2.43 %","","  1.22 %","","","  1.83 %","  5.37 %","   .34 %","   .63 %","","","  3.21 %","  1.36 %","  1.77 %","  6.27 %","","","  4.43 %"," 11.29 %","",""," 19.02 %","  1.72 %","","   .60 %","","","","  6.71 %","  5.90 %","  1.98 %","  1.37 %"," 12.35 %","   .76 %","  1.50 %","   .43 %","","  1.96 %"," 15.53 %","",""
"2020-06-30","","","   .00 %","  4.81 %","  5.05 %","","","","  1.75 %","  8.67 %","  2.34 %","  4.23 %","   .44 %","   .33 %","","  3.52 %","","","  4.37 %","   .40 %","  2.60 %","  1.20 %","","","  5.99 %","  8.28 %","  1.70 %","  5.66 %","","","  5.18 %","  1.79 %","  5.22 %","  1.64 %","","","  4.72 %","  7.25 %","","","  5.72 %","   .68 %","   .00 %","  2.40 %","","","","   .00 %","  6.16 %","   .49 %","  3.38 %","","  6.77 %","  2.22 %","  6.01 %",""," 17.95 %","  6.99 %","",""
"2020-07-01","","","  2.36 %","","   .87 %","","","","  2.15 %","  1.55 %","  2.28 %","  1.80 %","","  1.63 %","","  1.46 %","","","  2.62 %","  1.97 %","  7.59 %","","","","  2.82 %","  2.35 %","   .33 %","  4.17 %","  2.36 %","","  1.97 %","  3.51 %","  1.10 %","   .32 %","","","  3.60 %","  2.03 %","","","  3.19 %","  1.35 %","","  1.17 %","","","","  6.29 %","   .83 %","   .48 %","  1.96 %","  1.10 %","  1.41 %","  4.59 %","  6.07 %","","   .00 %","  6.03 %","",""
"2020-07-02","","","   .77 %","  3.67 %"," 12.55 %","","","","   .00 %","   .87 %","  5.68 %","  5.75 %","   .44 %","  1.61 %","","  1.44 %","","","  4.59 %"," 10.81 %","   .00 %","","","","  6.59 %","   .57 %","","  4.57 %","   .00 %","","   .48 %","  3.18 %","   .82 %"," 16.72 %","",""," 17.83 %","  4.97 %","",""," 17.07 %","   .66 %","","  3.76 %","","","","  1.08 %","   .00 %","  1.92 %","  2.56 %","  1.09 %","  1.39 %","  2.31 %","  1.15 %",""," 12.50 %","  6.16 %","",""
"2020-07-03","","","  1.53 %","  2.65 %","  7.69 %","","","","   .00 %","  2.81 %","  3.45 %","  2.93 %","   .88 %","  6.65 %","","  8.96 %","","","  3.90 %","   .70 %","  9.41 %","  1.98 %","","","  3.61 %","  1.43 %","","  3.83 %","  3.85 %","","   .96 %","  1.03 %","  5.41 %","  9.37 %","",""," 16.24 %","  1.89 %","","","  6.43 %","  2.31 %","","  1.11 %","","","","  7.98 %","   .27 %","  9.91 %","  3.75 %","  3.23 %","  2.05 %","  5.42 %","  1.51 %","","   .00 %","  8.48 %","",""
"2020-07-04","","","   .00 %","   .00 %","   .71 %","","","","   .84 %","   .00 %","  2.60 %","  8.13 %","   .87 %","  4.15 %","","","",""," 15.96 %","  4.50 %","  1.08 %","   .00 %","","","  1.49 %","","  5.33 %","  2.11 %","   .74 %","","  2.86 %","  1.02 %","  1.28 %"," 11.08 %","","","  6.03 %","  1.86 %","","","  2.59 %","","","  1.93 %","","",""," 26.11 %","   .55 %"," 10.30 %","   .60 %","","   .67 %","   .00 %","   .00 %","","  2.42 %","  8.64 %","",""
"2020-07-05","","","  3.76 %","  2.59 %","  1.42 %","","","","  1.25 %"," 10.95 %","  3.98 %","  1.13 %","  3.45 %","  1.42 %","","  1.30 %","","","  3.64 %","  1.66 %"," 10.64 %","  6.23 %","","","   .00 %","   .56 %","  1.90 %","  3.09 %","  4.41 %","","   .46 %","  1.41 %","  3.04 %"," 10.20 %","","","  6.59 %","  6.38 %","","","  4.00 %","   .00 %","","   .27 %","","","","  3.52 %","  1.36 %","  1.95 %","  1.80 %","  3.12 %","  2.00 %","  2.14 %","  1.12 %",""," 13.68 %","  6.82 %","",""
"2020-07-06","","","","  4.20 %","","","","","  1.23 %","   .00 %","  4.52 %","  1.86 %","   .00 %","  7.58 %","","  6.41 %","","","   .39 %","  1.95 %","  3.85 %","  2.20 %","","","","  2.24 %","  2.80 %","  2.50 %","","","  2.76 %","  1.39 %","  2.70 %","  1.44 %","","","  4.21 %","  1.14 %","","","  5.56 %","   .97 %","","  1.62 %","","","","  1.13 %","  1.07 %","  1.91 %","   .00 %","  2.02 %","   .65 %","  1.68 %","  3.68 %","","   .00 %","  4.61 %","",""
"2020-07-07","","","  2.17 %","  1.61 %","","","","","  4.47 %","   .00 %","  4.49 %","  2.55 %","  1.67 %","   .26 %","","  4.42 %","",""," 11.67 %","   .96 %","  1.85 %","  2.87 %","","","   .49 %","  6.58 %","   .60 %","  3.90 %","  3.52 %","","   .90 %","  4.89 %","  7.18 %","  3.04 %","","","   .54 %","  1.98 %","   .00 %","","  5.36 %","  1.28 %","","   .53 %","","","","  1.12 %","  2.12 %","  5.24 %","  5.88 %","   .00 %","  8.44 %","  3.92 %","  7.45 %","","   .83 %","  1.02 %","",""
"2020-07-08","","","  5.67 %","  9.52 %","  2.45 %","","","","  1.95 %"," 12.71 %","  7.96 %","   .71 %","  5.74 %","  2.08 %","","  3.08 %","","","  5.23 %"," 19.30 %","  5.45 %","  6.27 %","","","  2.93 %","   .00 %","  4.20 %","  3.76 %","  6.80 %","","  5.78 %","  3.17 %","  5.36 %","  3.35 %","","","   .80 %","  9.97 %","",""," 21.55 %","  6.94 %","","  1.85 %","","","","  1.85 %","   .52 %","   .00 %","  4.44 %","  1.98 %","","  3.97 %","  4.29 %","","  1.23 %","   .34 %","",""
"2020-07-09","","","  5.37 %","  3.62 %","  2.39 %","","","","  7.63 %","  7.41 %","  9.29 %","   .71 %","  4.26 %","  1.02 %","","  4.10 %","","","  3.31 %","  4.51 %","   .86 %","   .00 %","","","  1.42 %","  1.03 %"," 10.66 %","  3.62 %","  5.10 %","","","  1.45 %","  6.14 %","  7.43 %","",""," 11.17 %","  1.76 %","",""," 10.02 %","  1.18 %","","  4.92 %","","","","","  4.91 %","  5.34 %","   .00 %","  2.91 %","   .60 %","  3.44 %","  2.22 %",""," 29.67 %","  7.69 %","",""
"2020-07-10","","","  2.55 %","  4.20 %","   .33 %","","","","  2.13 %","   .00 %"," 11.34 %","   .00 %","  1.86 %","  1.26 %","","  7.53 %","","","   .32 %","   .00 %","  6.84 %","   .33 %","","","   .47 %","   .00 %","  2.60 %","   .00 %","  2.42 %","","  3.78 %","  2.67 %","   .00 %","  6.03 %","","","  3.11 %","   .25 %","","","  4.96 %","   .58 %","","  1.73 %","","","","   .00 %","  1.48 %","   .68 %","   .00 %","  1.89 %","   .00 %","","  5.88 %","","   .00 %","  3.73 %","",""
"2020-07-11","","","  3.11 %","  3.36 %","   .00 %","","","","  2.43 %","  2.98 %","  9.09 %","  2.46 %","  2.55 %","   .25 %","","  3.67 %","",""," 12.14 %","  5.84 %"," 31.20 %","  2.29 %","","","  1.40 %","  4.33 %","  3.05 %","   .00 %","  4.14 %","","  4.45 %","  1.56 %","  2.99 %","  6.35 %","","","  1.39 %"," 17.04 %","-##.## %","","  8.61 %","  5.22 %","","   .97 %","","","","  7.25 %","  5.83 %","  9.06 %","  2.66 %","  1.85 %","","  2.95 %","  3.51 %","","  5.33 %","   .00 %","",""
"2020-07-12","","","  8.43 %","  7.14 %","  6.98 %","","","","  1.36 %"," 11.57 %","  9.00 %"," 13.70 %","  9.61 %","   .00 %","","  4.18 %","","","  9.97 %","  7.19 %","  5.49 %","  4.47 %","","","   .00 %"," 10.98 %","  2.71 %","   .00 %"," 16.48 %","","  2.33 %","  1.03 %"," 11.82 %"," 11.32 %","",""," 17.85 %"," 16.03 %","",""," 10.55 %","  1.93 %","","  6.97 %","","","","  1.69 %","  3.90 %"," 14.46 %","  5.70 %","  2.73 %","  7.74 %"," 17.56 %","  2.82 %",""," 10.71 %"," 16.17 %","",""
"2020-07-13","","","   .56 %"," 12.12 %","   .93 %","","","","  1.00 %"," 10.78 %","  7.95 %","  9.94 %","   .32 %","   .75 %","","  3.40 %","",""," 16.84 %","  4.92 %"," 16.18 %","  5.20 %","","","  8.26 %","  6.15 %","  2.16 %","  3.49 %","  8.29 %","","  2.65 %","  6.94 %"," 11.79 %"," 10.73 %","","","  4.66 %","  1.27 %","",""," 12.35 %","  2.16 %",""," 11.46 %","","","","  3.65 %","  6.40 %","  2.15 %","  2.45 %","  3.54 %","  3.31 %","  7.62 %","   .82 %","","  1.61 %"," 10.05 %","",""
"2020-07-14","","","  8.29 %","  3.78 %","  3.69 %","","","","  2.98 %"," 14.04 %","  5.67 %"," 12.60 %","  8.41 %","  3.70 %",""," 37.01 %","",""," 11.53 %","  4.69 %"," 15.42 %","  4.94 %","","","  4.24 %","  3.73 %"," 10.09 %","  4.22 %"," 14.86 %","","  4.43 %","  5.54 %","  7.44 %","  6.89 %","",""," 19.85 %"," 16.52 %","","","  7.78 %","  1.59 %","","  5.24 %","","","","  3.21 %","  4.56 %","  9.74 %","  2.87 %","  1.71 %","  2.67 %","  7.79 %","  5.45 %","","  2.91 %"," 13.58 %","",""
"2020-07-15","","","  8.67 %","  4.69 %","  2.97 %","","","","  2.89 %","  8.10 %"," 11.17 %","  3.41 %","  5.07 %","  2.14 %","","  4.58 %","","","  8.55 %","  4.68 %","  1.72 %","  1.39 %","",""," 10.16 %","  6.39 %"," 17.06 %","  4.86 %","  3.92 %","","  1.06 %","   .15 %","  4.62 %","  7.04 %","","","  5.73 %","  8.01 %","",""," 10.78 %","  6.25 %","","  7.09 %","","","","  4.04 %","  6.75 %","   .96 %","  6.05 %","  7.56 %","  2.08 %"," 11.83 %","  2.07 %","","  6.43 %"," 19.18 %","",""
"2020-07-16","","","   .00 %","  7.46 %","   .58 %","","","","  4.69 %","  3.60 %","  4.42 %"," 12.71 %","  6.25 %","  5.13 %","","  7.71 %","","","  7.69 %","  3.50 %"," 25.00 %","  6.28 %","","","  2.58 %","  1.50 %","  3.83 %","  5.41 %"," 16.98 %","","  4.90 %","   .00 %","  4.55 %","  7.58 %","",""," 13.62 %","  2.14 %","",""," 15.24 %","  5.88 %","","  1.07 %","","","","  2.09 %","  5.76 %","  9.03 %","  6.58 %","  3.91 %","   .00 %","  7.40 %","  4.05 %","","  7.25 %","  9.17 %","",""
"2020-07-17","","","  4.69 %","  5.56 %","  2.58 %","","","","   .30 %","  2.70 %"," 10.85 %"," 11.48 %","  4.55 %","  2.44 %","","  4.26 %","","","  4.25 %","  5.26 %","  1.02 %","  2.57 %","","","  1.80 %","  4.99 %","  9.30 %","  2.93 %"," 16.77 %","","  2.67 %","  1.80 %","  7.65 %","  2.90 %","",""," 17.27 %"," 10.20 %","",""," 12.74 %","  7.41 %",""," 13.45 %","","","","  1.46 %","  7.73 %"," 14.60 %","  5.76 %","  5.26 %","  4.59 %"," 15.97 %","  5.60 %","","  4.73 %"," 16.32 %","",""
"2020-07-18","",""," 10.76 %","  5.70 %"," 15.36 %","","","","  5.36 %","   .85 %","  5.35 %","  9.36 %","  8.18 %","  3.68 %","","  9.65 %","",""," 22.19 %","  4.64 %","  7.72 %","  2.26 %","","","  6.71 %","   .00 %","  5.46 %"," 11.39 %"," 14.64 %","","  3.90 %","  2.50 %","  1.10 %","  8.66 %","","","  6.70 %","  5.07 %","",""," 10.40 %","  5.39 %",""," 16.69 %","","","","  3.75 %","  6.85 %"," 14.45 %","  7.00 %","  3.57 %"," 10.73 %","  2.74 %","  5.07 %","","  4.73 %","  6.27 %","",""
"2020-07-19","",""," 12.55 %","  6.22 %"," 11.38 %","","","","  4.80 %","   .09 %","  4.55 %"," 14.73 %","   .95 %","  3.13 %","","  4.06 %","","","  7.74 %","  6.83 %"," 14.64 %"," 11.52 %","","","  2.32 %","  1.58 %","  2.44 %","  6.39 %","  9.88 %","","  7.50 %","  2.30 %","   .00 %","  6.39 %","","","  6.49 %","   .60 %","","","  3.22 %","  5.93 %",""," 14.97 %","","","","  1.11 %"," 13.74 %"," 13.62 %","  4.36 %","  8.97 %","  7.93 %","   .73 %","  7.46 %","","  7.39 %"," 11.28 %","",""
"2020-07-20","","","  1.08 %","  7.03 %","  7.17 %","","","","  3.77 %","  1.30 %","  6.18 %"," 11.34 %","  5.62 %","  5.47 %","","  2.60 %","","","  7.81 %","  1.60 %","","  5.27 %","","","   .65 %","   .17 %","  1.78 %","  3.90 %","  6.58 %","","  4.07 %","   .14 %","  1.70 %","   .44 %","","","  4.84 %","  1.56 %","","","  5.38 %","  7.34 %","","  6.51 %","","","","  1.37 %","  8.99 %","  4.53 %","  9.06 %","  5.70 %","  2.04 %","   .46 %","  4.69 %","","  4.59 %","  1.61 %","",""
"2020-07-21","","","  6.76 %","  6.20 %","   .00 %","","","","  3.64 %","   .00 %","  4.81 %","  4.16 %"," 10.20 %","  3.65 %","","  5.55 %","",""," 11.26 %","   .31 %","  6.52 %","  5.43 %","","","   .00 %","   .00 %","  1.61 %","  6.94 %","  2.67 %","","  6.70 %","   .42 %","   .60 %","  9.63 %","","","   .92 %","   .35 %","","","  3.35 %","  5.22 %","","  7.31 %","","",""," 12.74 %","  1.11 %","  4.48 %"," 11.18 %","  7.78 %"," 10.80 %","  1.27 %","  1.56 %",""," 13.89 %","   .68 %","",""
"2020-07-22","","","   .00 %","  4.12 %","  6.29 %","","","","   .50 %","  2.20 %","  4.48 %","  2.83 %","  4.02 %","   .93 %","","   .15 %","","","  8.57 %","  2.82 %"," 11.48 %","  8.12 %","","","   .64 %","  7.09 %","  2.30 %","  2.70 %","  2.81 %","","  4.71 %","   .14 %","   .47 %","  9.10 %","","","  4.30 %","  4.47 %","",""," 11.35 %","  8.38 %","","  6.92 %","","","","  1.68 %","   .73 %","  4.95 %","  4.60 %","  4.44 %"," 19.49 %","  1.97 %","  3.07 %","","  8.03 %","  2.82 %","",""
"2020-07-23","","","  4.67 %","  6.60 %","   .76 %","","","","  4.24 %","  2.61 %","  4.50 %","  3.75 %"," 11.99 %","  4.04 %","","  8.25 %","",""," 11.32 %","  1.98 %"," 13.27 %"," 13.74 %","","","","   .16 %","  8.15 %","  2.11 %","  6.04 %",""," 13.50 %","   .14 %","  1.30 %","  2.39 %","","","  2.19 %"," 14.64 %","","","  6.88 %","  5.05 %","","  9.99 %","","","","  2.60 %","  2.78 %"," 12.50 %","  3.30 %","  3.19 %","  1.81 %","  1.49 %","   .00 %","","   .30 %","  5.81 %","",""
"2020-07-24","","","   .00 %"," 10.84 %","   .38 %","","","","   .96 %","  6.83 %","  4.20 %","  4.10 %","  2.07 %","  3.88 %","","  8.17 %","",""," 12.56 %","  1.05 %","  8.28 %","  6.28 %","","","   .32 %","  4.19 %","  4.03 %","  2.84 %","  5.51 %","","  3.96 %","   .28 %","   .81 %","  7.01 %","","","  1.80 %","   .69 %","",""," 11.76 %","  4.65 %","","  8.74 %","","","","   .23 %","  2.47 %"," 13.72 %","  2.39 %","  5.67 %","  5.04 %","  3.81 %","   .19 %","","  8.59 %","  3.11 %","",""
"2020-07-25","",""," 17.52 %","  6.98 %","  4.53 %","","","","  2.13 %","  9.26 %","  7.42 %"," 13.56 %","  8.80 %","  4.58 %",""," 12.80 %","",""," 10.17 %","  3.85 %","  3.17 %","  6.97 %","","","   .64 %"," 27.40 %","  5.12 %","  6.27 %","  6.79 %","","  5.93 %","  7.49 %","  1.39 %","  3.57 %","",""," 18.96 %","   .20 %","",""," 10.26 %"," 17.22 %",""," 13.37 %","","","","  6.44 %","  8.84 %","  3.29 %"," 10.65 %","  6.83 %","  7.34 %","  1.25 %","  8.36 %",""," 16.92 %","  1.20 %","",""
"2020-07-26","","","  5.69 %","  8.62 %","  8.66 %","","","","  8.82 %","  4.80 %","  3.29 %"," 10.41 %","  8.09 %","  8.28 %","","  2.27 %","","","  7.79 %","  5.70 %"," 16.82 %","  6.94 %","","","  6.01 %","  2.92 %","  2.02 %"," 12.03 %","  9.30 %","","  3.20 %","  6.19 %","  4.78 %","  7.86 %","","","  7.44 %","  5.84 %","",""," 10.54 %","  6.61 %","","  6.60 %","","",""," 11.88 %","  6.33 %","  9.85 %","  5.16 %","  3.65 %","  4.21 %","  3.71 %"," 10.29 %","","  8.63 %","  3.77 %","",""
"2020-07-27","","","  7.69 %","  3.61 %"," 11.13 %","","","","  5.76 %","  3.08 %","  1.66 %","  7.12 %","  6.04 %","  7.20 %","","  5.11 %","","","  5.82 %","  3.50 %","  3.87 %","  1.85 %","","","  9.25 %","  2.95 %","  2.10 %"," 12.63 %","  4.33 %","","  9.88 %","  6.93 %","  2.39 %","  3.14 %","","","  5.74 %","  8.37 %","","","  8.51 %","  9.41 %","","  4.54 %","","","","  3.67 %","  2.98 %","  5.54 %","  4.69 %","  3.08 %","  4.80 %","  2.30 %"," 12.13 %","","  3.33 %","  7.55 %","",""
"2020-07-28","",""," 13.33 %","  6.73 %"," 11.21 %","","","","  6.05 %","  3.89 %","  2.43 %","  7.42 %"," 12.75 %","  3.64 %","","  1.27 %","","","  8.76 %","  6.12 %","  5.81 %","  2.86 %","","","  4.10 %","  6.19 %","  5.82 %"," 11.78 %","  2.58 %","","  6.00 %","  6.25 %","  3.72 %"," 11.43 %","","","  7.98 %","  2.12 %","","","  5.87 %","  7.66 %","","  6.74 %","","","","  6.52 %","  5.11 %","  9.99 %","  2.35 %","  7.26 %","  1.69 %","  3.73 %","  4.72 %","","  9.04 %","  2.22 %","",""
