"date","Arizona/Apache","Arizona/Cochise","Arizona/Coconino","Arizona/Gila","Arizona/Graham","Arizona/Greenlee","Arizona/La Paz","Arizona/Maricopa","Arizona/Mohave","Arizona/Navajo","Arizona/Pima","Arizona/Pinal","Arizona/Santa Cruz","Arizona/Unassigned","Arizona/Yavapai","Arizona/Yuma"
"2020-04-18","4","0","29","0","0","0","1","70","1","11","56","6","0","0","1","1"
"2020-04-19","4","0","26","0","0","0","1","75","1","11","56","7","0","1","1","1"
"2020-04-20","4","0","31","0","0","0","1","75","1","11","58","7","0","1","1","1"
"2020-04-21","5","0","31","0","0","0","1","83","3","11","65","7","0","0","1","1"
"2020-04-22","5","0","35","0","0","0","1","97","3","12","68","8","0","0","1","1"
"2020-04-23","5","0","32","0","0","0","1","115","3","13","70","8","0","0","1","1"
"2020-04-24","5","0","34","0","0","0","1","120","3","18","74","9","0","0","1","1"
"2020-04-25","5","0","38","0","0","0","1","121","3","18","76","9","0","0","1","1"
"2020-04-26","5","0","38","0","0","0","1","122","4","18","76","9","0","0","1","1"
"2020-04-27","5","0","38","0","0","0","1","122","4","18","76","9","0","0","1","1"
"2020-04-28","5","0","38","0","0","0","1","122","4","18","76","9","0","0","1","1"
"2020-04-29","5","0","42","0","0","0","1","140","7","18","80","11","0","2","1","1"
"2020-04-30","6","0","42","0","0","0","1","145","10","21","80","11","0","2","1","1"
"2020-05-01","6","0","44","0","0","0","1","147","13","21","81","13","0","2","1","1"
"2020-05-02","6","0","44","0","0","0","1","147","13","21","81","13","0","2","1","1"
"2020-05-03","6","0","44","0","0","0","1","147","13","21","81","13","0","34","1","1"
"2020-05-04","6","0","44","0","0","0","1","147","13","21","81","13","0","34","1","1"
"2020-05-05","7","0","46","0","0","0","1","175","16","26","105","15","0","2","1","1"
"2020-05-06","7","0","48","0","0","0","1","186","17","31","116","15","0","1","3","1"
"2020-05-07","7","0","49","0","0","0","1","204","19","32","118","15","0","1","3","1"
"2020-05-08","10","1","55","1","0","0","1","238","20","35","131","19","0","1","4","1"
"2020-05-09","10","1","55","1","0","0","1","245","23","36","133","19","0","1","4","3"
"2020-05-10","10","1","55","1","0","0","1","247","24","36","134","19","0","1","4","3"
"2020-05-11","10","1","56","1","0","0","1","250","25","37","134","19","0","1","4","3"
"2020-05-12","11","1","58","1","0","0","1","259","26","41","136","20","0","1","4","3"
"2020-05-13","12","1","58","1","0","0","1","281","26","42","144","20","0","1","4","4"
"2020-05-14","12","1","59","1","0","0","1","292","26","43","152","28","0","1","4","4"
"2020-05-15","16","1","62","1","0","0","1","302","27","48","155","28","0","1","5","4"
"2020-05-16","20","1","64","1","0","0","1","319","27","48","157","31","0","1","5","4"
"2020-05-17","20","1","64","1","0","0","1","319","28","48","157","31","0","1","5","4"
"2020-05-18","20","1","65","1","0","0","1","324","28","48","157","31","0","1","5","5"
"2020-05-19","20","1","66","1","0","0","1","339","28","48","158","32","0","1","5","5"
"2020-05-20","22","1","68","1","0","0","1","357","29","52","167","37","0","1","6","5"
"2020-05-21","22","1","69","1","0","0","1","361","31","52","174","37","0","2","6","7"
"2020-05-22","23","1","69","1","0","0","1","368","33","53","174","37","0","2","6","7"
"2020-05-23","25","1","72","1","0","0","1","383","34","56","173","37","0","2","6","10"
"2020-05-24","25","1","72","1","0","0","1","384","34","56","172","37","0","2","6","10"
"2020-05-25","26","1","72","1","0","0","1","385","37","56","173","37","0","2","6","10"
"2020-05-26","26","1","73","1","0","0","1","384","37","56","173","37","0","2","6","13"
"2020-05-27","26","1","75","1","1","0","1","397","42","57","175","37","0","2","6","13"
"2020-05-28","28","1","79","1","1","0","1","403","42","58","186","37","0","3","6","14"
"2020-05-29","34","1","81","1","1","0","1","419","42","58","185","39","0","4","6","14"
"2020-05-30","35","3","81","1","1","0","1","430","44","59","185","39","0","3","7","15"
"2020-05-31","35","3","81","1","1","0","1","432","44","60","185","39","0","3","6","16"
"2020-06-01","39","3","81","1","1","0","1","433","45","64","185","40","0","3","6","16"
"2020-06-02","41","4","81","1","1","0","1","448","46","64","191","39","0","3","6","17"
"2020-06-03","45","5","85","1","1","0","1","466","47","67","196","39","0","3","6","21"
"2020-06-04","45","5","85","1","1","0","1","471","49","67","202","40","0","3","6","23"
"2020-06-05","46","5","85","3","1","0","1","479","50","68","202","41","1","2","6","25"
"2020-06-06","49","4","85","3","1","0","1","489","57","72","205","41","3","2","6","25"
"2020-06-07","49","4","85","3","1","0","1","490","57","72","205","41","3","2","6","32"
"2020-06-08","49","4","85","3","1","0","1","491","58","72","205","41","3","2","6","32"
"2020-06-09","49","4","85","3","1","1","1","504","58","72","212","41","3","2","6","34"
"2020-06-10","49","4","85","3","1","1","1","519","59","75","216","42","4","2","6","34"
"2020-06-11","52","4","86","3","1","1","1","532","62","79","218","42","6","2","7","39"
"2020-06-12","53","4","86","3","1","1","1","536","64","79","222","43","9","2","7","45"
"2020-06-13","56","4","87","3","1","1","1","549","66","86","223","44","12","2","7","47"
"2020-06-14","56","4","87","3","1","1","1","551","66","86","223","44","12","2","7","47"
"2020-06-15","56","4","88","3","1","1","1","557","67","86","223","44","12","2","7","51"
"2020-06-16","57","5","88","3","1","1","3","568","67","88","226","47","13","1","7","53"
"2020-06-17","58","5","88","3","1","1","3","579","71","90","229","47","13","1","7","53"
"2020-06-18","61","5","88","3","1","1","3","598","72","93","235","47","13","1","7","55"
"2020-06-19","63","6","90","3","1","1","3","615","72","95","240","49","14","1","7","61"
"2020-06-20","66","6","90","3","1","1","3","633","72","95","242","50","13","1","7","63"
"2020-06-21","66","6","90","4","1","1","3","632","73","95","242","50","13","1","7","65"
"2020-06-22","66","6","90","4","1","1","3","634","73","95","242","50","13","1","7","65"
"2020-06-23","67","6","90","5","1","1","3","663","75","97","247","51","13","1","7","69"
"2020-06-24","73","6","91","5","1","1","4","690","78","114","255","55","14","1","7","72"
"2020-06-25","73","6","91","5","1","1","4","694","80","115","272","58","14","1","7","73"
"2020-06-26","79","6","91","5","1","1","5","718","84","122","266","59","14","1","7","77"
"2020-06-27","85","6","92","5","1","1","5","741","85","124","268","61","16","1","8","81"
"2020-06-28","85","6","92","5","1","1","5","746","85","124","268","63","18","1","8","86"
"2020-06-29","85","6","92","5","1","1","5","746","85","124","268","63","18","1","8","90"
"2020-06-30","86","8","92","5","1","1","5","771","85","125","273","67","22","1","9","94"
"2020-07-01","90","12","94","6","1","1","5","817","87","130","280","71","22","1","10","98"
"2020-07-02","91","12","95","6","1","1","6","843","88","131","280","74","22","0","11","103"
"2020-07-03","91","14","96","6","1","1","6","865","88","132","282","75","24","0","10","107"
"2020-07-04","91","14","96","6","1","1","6","880","88","133","282","75","24","0","10","110"
"2020-07-05","92","14","96","6","1","1","6","883","88","133","282","75","24","0","10","114"
"2020-07-06","92","14","96","6","1","1","6","881","88","133","282","78","24","0","10","117"
"2020-07-07","99","17","97","6","1","1","7","933","93","134","302","81","27","1","11","117"
"2020-07-08","100","20","97","9","1","1","7","959","94","135","302","81","27","1","11","118"
"2020-07-09","101","20","97","11","1","1","7","1012","96","134","313","82","27","1","11","124"
"2020-07-10","101","20","97","12","1","1","7","1049","97","134","313","83","27","1","11","128"
"2020-07-11","101","22","98","12","1","1","7","1093","97","134","326","84","27","1","11","136"
"2020-07-12","104","22","102","12","1","1","7","1133","98","143","327","88","29","1","15","154"
"2020-07-13","104","23","102","12","2","1","7","1140","98","143","327","88","29","1","15","154"
"2020-07-14","104","27","102","15","2","1","7","1198","99","145","338","88","31","0","21","159"
"2020-07-15","105","27","102","16","3","1","7","1277","99","146","347","90","32","0","23","159"
"2020-07-16","105","27","105","15","3","1","7","1311","102","147","360","93","32","1","23","160"
"2020-07-17","106","28","105","16","3","1","7","1374","106","149","367","96","33","1","26","165"
"2020-07-18","110","29","106","16","4","1","8","1444","115","155","384","104","37","0","37","180"
"2020-07-19","110","29","106","16","4","1","8","1473","115","156","382","104","39","0","37","181"
"2020-07-20","110","29","106","16","4","1","8","1485","116","157","382","104","39","0","44","183"
"2020-07-21","115","30","107","19","4","1","9","1556","123","162","391","109","42","0","49","201"
"2020-07-22","115","29","107","20","5","1","9","1599","123","163","392","113","43","0","49","206"
"2020-07-23","117","31","110","21","5","1","9","1651","129","165","405","114","44","0","51","210"
"2020-07-24","117","38","110","21","5","1","9","1718","130","165","409","114","46","0","50","210"
"2020-07-25","128","43","112","21","6","1","9","1793","134","177","417","122","49","0","54","220"
"2020-07-26","128","42","112","21","6","1","9","1808","135","177","418","123","49","0","55","221"
"2020-07-27","128","42","112","21","6","1","9","1807","136","178","418","122","49","0","54","221"
"2020-07-28","128","44","112","21","6","1","9","1882","142","179","431","123","49","1","54","226"
"2020-07-29","128","44","114","24","6","1","10","1915","145","180","431","123","49","0","54","230"
"2020-07-30","129","47","117","29","8","1","10","2011","149","187","450","132","50","0","59","247"
"2020-07-31","130","48","117","29","9","1","10","2054","149","187","459","136","50","1","60","254"
"2020-08-01","135","49","117","29","9","1","10","2089","153","188","462","140","50","1","60","254"
"2020-08-02","136","49","115","29","9","1","10","2101","153","188","462","141","50","1","61","259"
"2020-08-03","136","50","116","29","9","1","10","2108","153","188","462","141","50","1","62","263"
"2020-08-04","136","50","117","29","11","1","10","2153","157","192","465","142","50","1","64","267"
"2020-08-05","137","52","117","34","12","1","10","2204","161","197","469","145","51","1","65","276"
"2020-08-06","138","52","115","36","12","1","11","2259","161","197","480","147","51","1","65","276"
"2020-08-07","138","52","117","38","13","1","12","2307","165","199","482","157","52","1","67","280"
"2020-08-08","139","52","117","38","15","1","12","2347","165","199","489","156","53","1","67","286"
"2020-08-09","139","52","117","38","16","1","12","2353","168","200","489","156","53","1","67","288"
"2020-08-10","139","52","117","38","16","1","12","2356","168","200","489","156","53","1","67","289"
"2020-08-11","139","54","117","40","17","1","12","2382","171","202","501","156","53","1","68","285"
"2020-08-12","139","56","119","41","19","1","12","2493","178","204","505","164","54","1","71","290"
"2020-08-13","140","57","119","41","19","1","12","2517","180","204","511","164","55","1","71","291"
"2020-08-14","140","57","119","42","20","1","12","2536","181","205","524","166","55","1","72","292"
"2020-08-15","142","57","120","42","21","1","12","2585","184","208","530","169","55","1","73","292"
"2020-08-16","142","57","120","42","21","1","12","2596","184","208","531","169","55","1","73","294"
"2020-08-17","142","57","120","42","21","1","12","2596","184","208","531","169","55","1","73","294"
"2020-08-18","142","57","121","42","21","1","12","2612","185","208","534","171","55","1","73","294"
"2020-08-19","144","57","121","42","21","1","13","2697","189","213","537","171","55","1","74","298"
"2020-08-20","145","57","121","42","21","1","13","2739","191","213","534","176","55","1","76","299"
"2020-08-21","145","57","121","42","22","1","13","2743","191","213","534","176","55","0","76","299"
"2020-08-22","148","56","122","43","22","1","14","2776","194","216","551","177","55","1","76","304"
"2020-08-23","148","56","122","43","22","1","14","2790","194","216","551","177","55","1","77","304"
"2020-08-24","148","56","122","43","22","1","14","2790","194","216","551","177","55","1","77","304"
