"date","Kansas/Allen","Kansas/Anderson","Kansas/Atchison","Kansas/Barber","Kansas/Barton","Kansas/Bourbon","Kansas/Brown","Kansas/Butler","Kansas/Chase","Kansas/Chautauqua","Kansas/Cherokee","Kansas/Cheyenne","Kansas/Clark","Kansas/Clay","Kansas/Cloud","Kansas/Coffey","Kansas/Comanche","Kansas/Cowley","Kansas/Crawford","Kansas/Decatur","Kansas/Dickinson","Kansas/Doniphan","Kansas/Douglas","Kansas/Edwards","Kansas/Elk","Kansas/Ellis","Kansas/Ellsworth","Kansas/Finney","Kansas/Ford","Kansas/Franklin","Kansas/Geary","Kansas/Gove","Kansas/Graham","Kansas/Grant","Kansas/Gray","Kansas/Greeley","Kansas/Greenwood","Kansas/Hamilton","Kansas/Harper","Kansas/Harvey","Kansas/Haskell","Kansas/Hodgeman","Kansas/Jackson","Kansas/Jefferson","Kansas/Jewell","Kansas/Johnson","Kansas/Kearny","Kansas/Kingman","Kansas/Kiowa","Kansas/Labette","Kansas/Lane","Kansas/Leavenworth","Kansas/Lincoln","Kansas/Linn","Kansas/Logan","Kansas/Lyon","Kansas/Marion","Kansas/Marshall","Kansas/McPherson","Kansas/Meade","Kansas/Miami","Kansas/Mitchell","Kansas/Montgomery","Kansas/Morris","Kansas/Morton","Kansas/Nemaha","Kansas/Neosho","Kansas/Ness","Kansas/Norton","Kansas/Osage","Kansas/Osborne","Kansas/Ottawa","Kansas/Pawnee","Kansas/Phillips","Kansas/Pottawatomie","Kansas/Pratt","Kansas/Rawlins","Kansas/Reno","Kansas/Republic","Kansas/Rice","Kansas/Riley","Kansas/Rooks","Kansas/Rush","Kansas/Russell","Kansas/Saline","Kansas/Scott","Kansas/Sedgwick","Kansas/Seward","Kansas/Shawnee","Kansas/Sheridan","Kansas/Sherman","Kansas/Smith","Kansas/Stafford","Kansas/Stanton","Kansas/Stevens","Kansas/Sumner","Kansas/Thomas","Kansas/Trego","Kansas/Unassigned","Kansas/Wabaunsee","Kansas/Wallace","Kansas/Washington","Kansas/Wichita","Kansas/Wilson","Kansas/Woodson","Kansas/Wyandotte"
"2020-04-14","","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.50 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," ##.## %","","   .00 %","  6.25 %","   .00 %"," 25.00 %","   .00 %","","","","","   .00 %","   .00 %",""," 25.00 %","","","   .00 %","   .00 %","   .00 %","  4.53 %","-##.## %","","","  5.56 %","","  5.56 %","","   .00 %","","  6.67 %"," 25.00 %","","  7.69 %",""," 33.33 %","   .00 %","-21.43 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  7.69 %","   .00 %","","  9.52 %","   .00 %","",""," 30.00 %","   .00 %","  3.00 %","   .00 %","  2.56 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","   .00 %","  2.37 %"
"2020-04-15","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %",""," 11.11 %","","   .00 %"," 16.67 %","","","   .00 %","   .00 %","  9.76 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.50 %","","","   .00 %","","  5.88 %"," 88.24 %","   .00 %","-10.00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","  3.41 %","   .00 %","","","  5.26 %","","   .00 %",""," 20.00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  8.70 %","   .00 %","","","   .00 %","   .00 %","  1.46 %"," 16.67 %","  2.50 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","",""," 33.33 %","  5.22 %"
"2020-04-16","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.44 %","","","   .00 %",""," 16.67 %"," 59.38 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %","","","   .00 %",""," 21.05 %","","   .00 %",""," 50.00 %","   .00 %","","  7.14 %","","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  4.00 %"," 50.00 %","",""," 15.38 %","   .00 %","  4.78 %"," 85.71 %","  2.44 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 50.00 %","","","   .00 %","   .00 %","","","","","   .00 %","  4.41 %"
"2020-04-17","","   .00 %"," 33.33 %","   .00 %"," 20.00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","",""," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %",""," 28.57 %"," 64.71 %","   .00 %","   .00 %","   .00 %","","","",""," ##.## %","   .00 %","","   .00 %","","","   .00 %"," 20.00 %","   .00 %","  4.37 %","   .00 %","","","   .00 %","","   .00 %","","   .00 %",""," -2.08 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  3.85 %","   .00 %","","","   .00 %","   .00 %","  5.48 %"," 84.62 %","  7.14 %","","   .00 %"," ##.## %","   .00 %"," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","  5.54 %"
"2020-04-18","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.09 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.22 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.38 %","","","   .00 %",""," 14.81 %"," 27.38 %","   .00 %","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","-16.67 %","   .00 %","  3.07 %","   .00 %","","","   .00 %","","  6.96 %","","   .00 %",""," 21.28 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 33.33 %","","","   .00 %","   .00 %","  3.03 %"," 45.83 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %"," 25.00 %","  3.00 %"
"2020-04-19","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.17 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," ##.## %",""," 12.90 %"," 18.69 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 33.33 %","   .81 %","   .00 %","","","   .00 %","","  4.07 %","","   .00 %",""," 35.09 %","   .00 %","","  6.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.68 %"," 34.29 %","  1.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","  1.21 %"
"2020-04-20","","   .00 %"," 20.00 %","   .00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 17.14 %"," 41.73 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","  1.34 %"," ##.## %","","","   .00 %","","  5.47 %","","   .00 %","","   .00 %","   .00 %","","  6.25 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  7.14 %","   .00 %","","  7.41 %","   .00 %","",""," 13.33 %","   .00 %","  3.31 %"," 68.09 %","  3.30 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 33.33 %","   .00 %","","","   .00 %"," ##.## %","","","","   .00 %","   .00 %","  2.40 %"
"2020-04-21","","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","","  2.44 %","  3.89 %","   .00 %","   .00 %","   .00 %","","","-##.## %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.86 %"," ##.## %","","","   .00 %","","   .74 %","","   .00 %",""," 44.16 %","   .00 %",""," 11.76 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","  6.90 %","   .00 %","","","   .00 %","   .00 %"," 13.20 %"," 21.52 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","  1.41 %"
"2020-04-22","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %","   .00 %","   .00 %","","","-20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 33.33 %"," 11.23 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","","","   .00 %",""," 10.29 %","","   .00 %","","  -.90 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","",""," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","","  9.68 %","   .00 %","","","   .00 %","   .00 %","  4.24 %"," 47.92 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 50.00 %","","","","   .00 %","   .00 %","  9.24 %"
"2020-04-23","","   .00 %"," 33.33 %","   .00 %","   .00 %","-14.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.13 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.33 %","   .00 %","","   .00 %",""," ##.## %"," 38.46 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","","   .00 %"," 16.67 %","   .00 %","  1.77 %"," ##.## %","","   .00 %","   .00 %","","  2.67 %","","   .00 %",""," 43.64 %","   .00 %","","  5.26 %","","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %"," 33.33 %","   .00 %","","  6.25 %","   .00 %","   .00 %","  8.82 %","   .00 %","","","   .00 %","   .00 %","  7.12 %"," 75.35 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","","   .00 %"," ##.## %","","","","   .00 %","   .00 %","  3.59 %"
"2020-04-24","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","","   .00 %","   .00 %","  4.55 %","   .00 %","","   .00 %",""," 27.56 %"," 21.53 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %",""," 50.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 14.29 %","   .00 %","  3.47 %"," 11.11 %","","   .00 %","  5.00 %","","   .00 %","","   .00 %",""," 10.13 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 41.18 %","   .00 %"," ##.## %","  8.11 %","   .00 %","","","  5.88 %","   .00 %","  2.22 %"," 16.87 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","  7.55 %"
"2020-04-25","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.35 %","   .00 %","","   .00 %","","   .00 %"," 19.71 %","   .00 %"," 11.11 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","","   .00 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","  1.68 %"," 10.00 %","","   .00 %","   .00 %","","  9.74 %","","   .00 %","","  1.15 %","   .00 %","","   .00 %","   .00 %"," 25.00 %","   .00 %"," 23.08 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.50 %"," 25.00 %","","","  5.56 %","   .00 %","  3.41 %","  7.90 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 66.67 %","","","","   .00 %","   .00 %","  5.31 %"
"2020-04-26","","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 16.67 %",""," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 24.69 %","  9.55 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","  1.42 %","   .00 %","","   .00 %","   .00 %","","  4.73 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %","   .00 %","  2.33 %"," 20.00 %","","","   .00 %","   .00 %","  1.20 %","  7.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 30.00 %","","","","   .00 %","   .00 %","  1.80 %"
"2020-04-27","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .00 %","","   .00 %","   .00 %","  2.08 %"," ##.## %","","   .00 %",""," 17.82 %"," 12.42 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 50.00 %","","   .00 %","   .00 %",""," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","  9.09 %","","   .00 %","   .00 %","","  3.95 %","","   .00 %","","   .57 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  3.85 %","   .00 %","   .00 %","  2.27 %","   .00 %","","","  5.26 %","   .00 %","   .30 %"," 16.96 %","  4.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","","   .00 %"," 15.38 %","","","","   .00 %","   .00 %","  1.42 %"
"2020-04-28","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.14 %"," ##.## %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""," 13.45 %","  5.43 %","  8.33 %"," 10.00 %","   .00 %","","   .00 %"," 33.33 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.36 %"," 16.67 %","","   .00 %","   .00 %","","  1.63 %","","   .00 %","","  9.04 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","","","   .00 %","-##.## %","  4.42 %"," 12.98 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","  2.09 %"
"2020-04-29","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %"," 14.29 %"," ##.## %","   .00 %","-20.00 %"," 33.33 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","   .00 %"," 10.29 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %","  1.79 %","   .00 %","","   .00 %","  4.76 %","","  5.35 %","","   .00 %","","  4.15 %","   .00 %","","   .00 %"," 50.00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","","","   .00 %","   .00 %"," 33.33 %","","   .00 %"," 11.11 %","   .00 %",""," 29.63 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  5.00 %","   .00 %","  3.39 %","  6.31 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","","   .00 %"," 20.00 %","","","","   .00 %","   .00 %","  5.81 %"
"2020-04-30","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.29 %","","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %",""," 49.63 %"," 12.50 %","  7.69 %","   .00 %","   .00 %",""," ##.## %","   .00 %","","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.20 %"," 14.29 %","","   .00 %","   .00 %",""," 80.71 %","","   .00 %","","  8.46 %","   .00 %",""," 10.00 %"," 66.67 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","-33.33 %","","","   .00 %","   .00 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","","  2.86 %","   .00 %","   .00 %","  4.26 %","   .00 %","","","   .00 %","   .00 %","  9.84 %"," 11.65 %","  4.46 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","","   .00 %"," 16.67 %","","   .00 %","","   .00 %","   .00 %","  9.37 %"
"2020-05-01","","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","","-12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.00 %"," 33.33 %","   .00 %","   .00 %",""," 24.50 %","  4.00 %","   .00 %","   .00 %","   .00 %",""," 25.00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.51 %"," 18.75 %","","   .00 %","   .00 %","","  4.49 %","","   .00 %","","  5.50 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %","   .00 %","  4.08 %","   .00 %","","","   .00 %","   .00 %","  1.49 %","   .19 %","  3.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  4.76 %","","   .00 %","","   .00 %"," 20.00 %","  4.87 %"
"2020-05-02","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 33.33 %","   .00 %","   .00 %","-##.## %","   .00 %","","  9.34 %","  9.69 %"," 14.29 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %"," 14.29 %","   .00 %","","   .00 %"," 11.11 %","   .00 %","  3.18 %","   .00 %","","   .00 %","   .00 %","","  3.76 %","","   .00 %","","  6.52 %","   .00 %","","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  2.56 %","   .00 %","   .00 %","  1.96 %","   .00 %","","","   .00 %","   .00 %","  2.45 %","  2.08 %","  4.13 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","","","   .00 %","  4.55 %","","-##.## %","","   .00 %","   .00 %","  7.32 %"
"2020-05-03","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.84 %","  6.25 %","   .00 %","   .00 %",""," 40.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %",""," ##.## %","   .00 %",""," 29.02 %","","   .00 %","","  1.22 %","   .00 %","","  4.55 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %"," 15.38 %","   .00 %","","  2.50 %","   .00 %","   .00 %","  3.85 %","   .00 %","","","   .00 %","   .00 %","  1.91 %","  1.48 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 33.33 %","","","   .00 %","  4.35 %","","   .00 %","","   .00 %","   .00 %","  8.40 %"
"2020-05-04","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.55 %","  2.09 %"," 11.76 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","","   .00 %","   .00 %","   .00 %","  1.20 %"," 10.53 %","","   .00 %","   .00 %","","  6.22 %","","   .00 %","","  2.82 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," -2.44 %","   .00 %","   .00 %","  1.85 %","   .00 %","","","   .00 %","   .00 %","  2.35 %","  9.51 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  9.09 %","   .00 %","","","   .00 %"," 12.50 %","","   .00 %","","   .00 %","   .00 %","  6.42 %"
"2020-05-05","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.46 %","  4.45 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.79 %","  9.52 %","","   .00 %","   .00 %",""," 13.80 %","","   .00 %","","  3.92 %","   .00 %","","   .00 %","  9.09 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," ##.## %","   .69 %","  3.84 %","  3.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.93 %"
"2020-05-06","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","-20.00 %","   .00 %","  2.04 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  9.80 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.29 %","  1.27 %","  5.26 %"," 18.18 %","   .00 %",""," 14.29 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","  1.56 %","  4.35 %","","   .00 %","   .00 %",""," 30.07 %","","   .00 %","","  2.26 %","   .00 %","","  8.70 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .46 %","  2.89 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.56 %"
"2020-05-07","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 88.89 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 75.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.89 %","  5.68 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %"," 12.50 %","","   .00 %","  9.09 %","   .00 %","  6.14 %","  8.33 %","","   .00 %","   .00 %",""," 13.03 %","","   .00 %","","  4.06 %","   .00 %","","   .00 %"," 23.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  2.50 %","   .00 %","   .00 %","  1.82 %","   .00 %","","","   .00 %","   .00 %","  2.95 %","  3.75 %","  2.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  3.52 %"
