"date","West Bengal/Alipurduar","West Bengal/Bankura","West Bengal/Birbhum","West Bengal/Cooch Behar","West Bengal/Dakshin Dinajpur","West Bengal/Darjeeling","West Bengal/Hooghly","West Bengal/Howrah","West Bengal/Jalpaiguri","West Bengal/Jhargram","West Bengal/Kalimpong","West Bengal/Kolkata","West Bengal/Malda","West Bengal/Murshidabad","West Bengal/Nadia","West Bengal/North 24 Parganas","West Bengal/Other State","West Bengal/Paschim Bardhaman","West Bengal/Paschim Medinipur","West Bengal/Purba Bardhaman","West Bengal/Purba Medinipur","West Bengal/Purulia","West Bengal/South 24 Parganas","West Bengal/Uttar Dinajpur","West Bengal/other State"
"2020-05-29","","2","16","","","7","124","330","4","","","831","","12","13","222","11","10","","9","37","","68","10",""
"2020-05-30","","11","26","","6","9","130","352","4","","","873","39","33","14","254","12","19","20","20","37","","77","28",""
"2020-05-31","","18","30","","6","","150","426","","","","904","40","44","14","275","","20","27","25","38","","80","29",""
"2020-06-01","","18","63","","6","9","161","438","4","","","927","58","50","14","290","14","22","27","41","47","","82","29",""
"2020-06-02","","18","75","","6","9","162","443","","6","","972","73","56","15","303","","","27","41","47","","84","30",""
"2020-06-03","","19","89","","6","9","162","453","4","","6","972","77","65","21","304","14","22","27","48","47","","84","148",""
"2020-06-04","","33","106","26","18","10","165","467","","","","998","84","74","22","319","16","28","28","61","57","","92","151",""
"2020-06-05","4","33","122","26","19","15","170","478","5","","6","1040","92","77","24","344","17","29","28","69","57","","101","153",""
"2020-06-06","","41","159","26","32","16","173","495","5","","","1075","97","78","38","363","18","35","28","91","58","19","106","153",""
"2020-06-07","4","42","165","36","33","19","176","510","9","6","6","1118","108","92","45","389","18","38","29","91","66","41","109","156",""
"2020-06-08","4","43","171","50","","33","184","522","12","","7","1157","111","95","59","401","","40","39","97","75","","114","",""
"2020-06-09","6","","175","67","","40","191","534","12","","7","1207","113","101","68","412","","40","61","","77","42","117","",""
"2020-06-10","7","43","179","67","35","40","201","543","14","","7","1223","121","103","74","432","41","44","62","103","80","","118","197",""
"2020-06-11","7","43","185","69","35","46","201","551","23","11","9","1305","144","103","75","458","43","44","62","105","81","63","131","197",""
"2020-06-12","27","43","202","70","35","68","210","561","44","","15","1325","173","106","77","473","","56","62","105","88","83","134","198",""
"2020-06-13","27","87","202","70","35","68","333","594","60","","15","1383","177","109","82","506","44","57","64","108","88","","144","198",""
"2020-06-14","31","","215","211","","80","335","595","60","","16","1414","192","109","82","788","","57","70","108","95","84","146","198",""
"2020-06-15","31","88","218","211","35","93","434","780","77","11","","1488","192","114","90","803","","60","71","109","96","84","152","200",""
"2020-06-16","33","88","218","212","35","106","444","986","92","","24","1550","192","115","104","875","","61","174","109","99","84","174","201",""
"2020-06-17","33","120","219","212","","108","444","1249","114","","","1600","199","122","115","923","45","64","200","111","117","","183","204",""
"2020-06-18","","","221","212","50","134","446","1387","115","","26","1782","202","136","117","972","","72","211","112","118","84","194","",""
"2020-06-19","36","138","222","232","57","137","476","1399","137","","32","1868","202","139","120","1013","","75","224","112","122","","221","204",""
"2020-06-20","39","139","229","253","69","144","496","1405","139","18","36","2168","216","146","126","1085","","75","269","112","123","","244","208",""
"2020-06-21","42","139","230","264","70","144","500","1493","152","","36","2369","220","147","131","1145","","75","271","129","130","","258","208",""
"2020-06-22","66","145","244","","70","165","547","1500","172","19","38","2396","282","154","155","1177","55","91","272","130","159","","293","212",""
"2020-06-23","68","158","248","","70","180","622","1509","182","","40","2601","288","157","158","1277","58","97","294","132","171","","331","213",""
"2020-06-24","72","177","250","266","77","191","643","1577","200","","41","2734","291","159","172","1402","59","101","301","","181","","361","215",""
"2020-06-25","81","177","258","","78","206","650","1634","234","","43","2930","297","167","186","1469","","103","302","135","206","","390","219",""
"2020-06-26","92","180","270","281","97","215","666","1668","243","","44","3016","330","173","196","1505","","105","305","138","222","86","402","226",""
"2020-06-27","93","180","270","289","100","222","670","1701","244","","45","3125","330","173","201","1554","","105","305","142","229","","424","",""
"2020-06-28","115","189","275","","132","226","686","1756","258","","","3272","337","174","206","1597","63","111","316","142","230","86","446","226",""
"2020-06-29","","189","276","296","141","234","694","1793","268","","","3611","353","176","220","1636","","113","319","144","234","87","470","226",""
"2020-06-30","153","203","276","","142","257","703","1830","280","","46","3755","369","178","237","1676","","116","320","145","236","87","516","230",""
"2020-07-01","168","205","277","300","148","274","719","1875","290","","48","3880","393","194","242","1750","","117","321","145","242","87","537","237",""
"2020-07-02","175","208","","300","158","301","738","1943","294","","48","4042","437","195","244","1823","","119","326","149","258","","588","248",""
"2020-07-03","177","210","285","304","183","419","755","1974","310","","","4144","445","200","250","1914","","120","328","149","273","87","662","255",""
"2020-07-04","177","218","287","","190","428","795","2058","313","","48","4309","466","204","261","2064","","121","336","151","280","87","719","271",""
"2020-07-05","178","228","","","192","430","829","2170","321","19","51","4404","506","214","282","2171","","125","344","159","294","87","780","276",""
"2020-07-06","179","237","291","305","192","437","861","2267","324","19","","4548","524","216","285","2300","","128","345","160","297","87","846","276",""
"2020-07-07","179","238","291","305","201","440","894","2341","329","","","4692","592","218","293","2412","","134","352","163","304","88","911","283",""
"2020-07-08","184","238","291","305","214","482","922","2415","345","","52","4790","661","222","298","2502","","134","356","165","309","88","943","296",""
"2020-07-09","","245","300","","214","487","959","2462","346","","","5003","661","230","306","2623","","134","364","167","320","90","999","",""
"2020-07-10","186","246","300","308","214","510","974","2527","355","25","","5207","661","237","309","2743","","136","368","168","336","93","1034","299",""
"2020-07-11","186","256","300","","217","527","997","2581","377","","54","5390","715","249","319","2884","","144","368","174","343","95","1083","307",""
"2020-07-12","187","257","306","308","222","561","1057","2679","378","","54","5543","762","252","322","3001","","150","376","178","364","","1135","309",""
"2020-07-13","188","259","308","310","230","587","1077","2744","387","","55","5724","804","268","331","3131","","151","383","178","369","98","1216","330",""
"2020-07-14","188","265","308","","230","591","1133","2848","390","","55","5923","804","269","337","3326","","152","397","181","381","101","1327","330",""
"2020-07-15","188","272","308","314","282","632","1160","2925","396","","","6148","841","276","342","3467","","155","407","190","398","102","1399","338",""
"2020-07-16","190","273","310","315","282","665","1181","2980","406","25","","6424","887","286","362","3619","","158","412","192","431","103","1460","339",""
"2020-07-17","191","283","312","315","308","691","1208","3070","415","","","6715","932","291","370","3798","","164","413","194","438","112","1552","341",""
"2020-07-18","193","298","322","318","311","735","1306","3314","449","","55","6968","1025","310","379","4009","","186","432","208","453","113","1720","350",""
"2020-07-19","193","298","322","318","312","768","1344","3369","479","","55","7495","1069","327","388","4474","","188","444","209","458","113","1824","351",""
"2020-07-20","204","310","330","355","330","825","1391","3525","541","","56","7890","1124","342","408","4807","","195","458","212","525","","1975","417",""
"2020-07-21","204","320","331","359","378","891","1448","3687","553","28","56","8410","1182","362","421","5213","","227","480","256","543","114","2083","429",""
"2020-07-22","206","328","334","359","437","894","1492","3818","555","","58","9024","1307","373","432","5515","","237","541","267","582","114","2245","444",""
"2020-07-23","207","334","337","378","454","1009","1583","4048","592","","58","9579","1412","398","449","5933","","273","578","275","635","119","2457","460",""
"2020-07-24","210","347","346","386","539","1078","1648","4228","627","","","10185","1496","415","471","6346","","284","601","294","674","119","2615","474",""
"2020-07-25","211","360","349","394","628","1123","1736","4418","649","","58","10838","1588","421","518","6903","","290","649","314","710","120","2791","498",""
"2020-07-26","216","370","349","400","767","1224","1872","4564","734","","63","11351","1674","455","528","7433","","305","694","373","736","122","2900","533",""
"2020-07-27","216","380","358","432","777","1259","2029","4768","762","","","11893","1746","499","570","7936","","351","745","412","861","122","3059","591",""
"2020-07-28","222","388","362","440","790","1346","2122","4992","840","","65","12494","1802","511","615","8349","","428","766","451","929","126","3241","655",""
"2020-07-29","227","393","370","467","805","1390","2223","5204","872","","70","13171","1832","530","644","8879","","436","788","461","1007","135","3428","696",""
"2020-07-30","229","412","388","479","839","1444","2313","5437","901","","71","13810","1888","541","665","9411","","495","809","505","1032","155","3595","749",""
"2020-07-31","233","434","394","494","908","1514","2393","5664","940","","71","14508","1947","565","686","9824","","523","868","522","1099","160","3759","780",""
"2020-08-01","241","479","421","515","930","1555","2495","5839","1011","28","74","15091","1969","583","702","10392","","574","916","558","1194","171","3928","791",""
"2020-08-02","263","517","427","534","966","1673","2642","6081","1080","28","78","15668","2002","611","768","10909","","585","941","600","1229","173","4078","817",""
"2020-08-03","265","546","457","557","996","1748","2727","6259","1123","28","78","16199","2049","646","834","11395","","643","983","642","1284","189","4217","893",""
"2020-08-04","276","594","467","570","1002","1821","2840","6394","1154","31","78","16968","2067","673","854","11835","","667","997","663","1297","192","4387","997",""
"2020-08-05","312","651","497","643","1062","1884","2908","6623","1190","","78","17563","2108","706","885","12288","","694","1012","736","1318","194","4482","1037",""
"2020-08-06","323","663","509","740","1109","1918","2989","6837","1199","31","81","18111","2200","737","909","12790","","726","1079","755","1353","213","4605","1086",""
"2020-08-07","340","720","522","748","1121","2035","3113","6955","1248","","87","18708","2229","772","951","13260","","751","1127","794","1373","234","4780","1101",""
"2020-08-08","344","728","561","758","1165","2049","3180","7111","1260","36","87","19336","2328","775","989","13844","","795","1161","833","1464","238","4915","1107",""
"2020-08-09","373","760","565","825","1180","2112","3239","7355","1296","36","91","19869","2332","814","1033","14304","","848","1165","960","1489","242","5050","1122",""
"2020-08-10","422","810","589","962","1315","2304","3328","7624","1373","38","94","20715","2473","910","1081","14908","","933","1234","1025","1538","263","5197","1132",""
"2020-08-11","471","828","639","995","1373","2411","3456","7874","1469","38","101","21592","2521","965","1157","15566","","1066","1256","1065","1635","265","5415","1177",""
"2020-08-12","512","850","702","1037","1471","2470","3627","8083","1508","62","106","22172","2660","1000","1211","16228","","1188","1260","1111","1766","282","5569","1185",""
"2020-08-13","513","881","716","1062","1568","2490","3715","8334","1521","63","107","22859","2726","1045","1258","16911","","1268","1283","1168","1844","292","5734","1199",""
"2020-08-14","533","910","774","1166","1598","2584","3826","8521","1579","63","107","23494","2734","1059","1357","17457","","1346","1301","1235","2034","296","5935","1220",""
"2020-08-15","576","930","848","1214","1642","2681","4030","8711","1604","63","107","24056","2827","1161","1434","18023","","1413","1360","1282","2139","299","6107","1269",""
"2020-08-16","601","1010","898","1267","1686","2764","4190","8910","1675","90","121","24734","2938","1234","1510","18621","","1508","1389","1354","2279","313","6344","1275",""
"2020-08-17","640","1061","936","1358","1771","2876","4281","9086","1722","92","145","25352","3069","1312","1570","19111","","1598","1521","1428","2448","354","6605","1307",""
"2020-08-18","743","1136","1010","1396","1835","2952","4413","9282","1761","94","167","25988","3130","1379","1698","19718","","1643","1543","1486","2676","407","6821","1352",""
"2020-08-19","805","1193","1032","1402","1883","3026","4509","9484","1839","100","204","26593","3271","1465","1787","20345","","1719","1661","1572","2795","436","7108","1374",""
"2020-08-20","829","1219","1059","1471","1912","3153","4674","9764","1880","107","220","27348","3429","1554","1850","21091","","1783","1706","1606","2846","487","7324","1417",""
"2020-08-21","866","1264","1116","1565","1995","3240","4804","9965","1948","111","256","27912","3529","1686","1986","21647","","1851","1792","1698","3047","507","7581","1445",""
"2020-08-22","890","1317","1145","1609","2007","3307","4955","10184","2038","121","258","28620","3659","1765","2086","22298","","1926","1910","1774","3205","525","7805","1495",""
"2020-08-23","915","1371","1155","1665","2172","3388","5116","10361","2085","138","275","29195","3762","1842","2173","22873","","2055","2029","1824","3425","529","7993","1606",""
"2020-08-24","938","1469","1193","1738","2414","3483","5210","10590","2154","142","285","29846","3863","1979","2250","23478","","2148","2113","1897","3608","557","8216","1661",""
"2020-08-25","1016","1542","1228","1767","2506","3557","5296","10855","2241","156","320","30474","3897","2054","2351","24258","","2239","2245","1962","3800","577","8386","1756",""
"2020-08-26","1073","1569","1278","1892","2747","3649","5477","11016","2300","157","334","31071","4005","2188","2444","24958","","2320","2337","2023","3994","591","8599","1775",""
"2020-08-27","1114","1636","1295","1915","2846","3795","5611","11152","2462","184","352","31841","4087","2287","2514","25669","","2415","2361","2096","4116","606","8834","1798",""
"2020-08-28","1174","1706","1318","1957","2979","3905","5922","11336","2558","184","372","32434","4137","2370","2545","26399","","2527","2507","2137","4239","649","9075","1842",""
"2020-08-29","1236","1777","1349","1999","3109","4009","6235","11518","2648","190","390","32994","4192","2451","2573","27152","","2644","2651","2185","4372","695","9318","1897",""
"2020-08-30","1262","1908","1408","2054","3204","4110","6419","11698","2726","211","400","33466","4296","2569","2708","27697","","2764","2836","2255","4634","759","9566","1942",""
"2020-08-31","1362","2016","1449","2135","3304","4245","6460","11839","2787","218","403","34160","4478","2729","2860","28142","","2846","3199","2300","4828","844","9646","1960",""
"2020-09-01","1435","2081","1519","2216","3377","4351","6596","11963","2899","223","423","34719","4546","2814","2989","28905","","2949","3374","2378","4961","968","9835","2035",""
"2020-09-02","1494","2168","1567","2299","3447","4450","6702","12217","2987","225","433","35336","4583","2898","3141","29519","","3121","3520","2419","5176","1039","10042","2070",""
"2020-09-03","1579","2218","1710","2394","3529","4542","6847","12365","3089","228","440","36064","4621","2956","3204","30324","","3196","3634","2480","5362","1096","10214","2096",""
"2020-09-04","1757","2311","1939","2542","3592","4630","6987","12480","3242","232","447","36537","4709","3049","3338","30845","","3289","3782","2536","5554","1150","10412","2133",""
"2020-09-05","1915","2375","1984","2699","3642","4730","7176","12644","3302","242","451","37014","4808","3164","3486","31318","","3375","4136","2582","5746","1204","10583","2165",""
"2020-09-06","1979","2458","2026","2816","3680","4821","7268","12769","3437","256","465","37416","4861","3244","3636","31855","","3530","4377","2692","5983","1310","10850","2219",""
"2020-09-07","2081","2561","2071","2970","3746","4929","7426","12877","3496","261","475","37964","4918","3339","3778","32432","","3623","4590","2698","6087","1354","11044","2249",""
"2020-09-08","2200","2675","2113","3102","3782","4987","7524","12987","3673","264","484","38446","4945","3390","3881","33134","","3719","4742","2759","6243","1435","11193","2287",""
"2020-09-09","2347","2739","2148","3284","3823","5068","7762","13147","3739","278","494","38967","4976","3439","3981","33749","","3820","4853","2777","6379","1476","11365","2321",""
"2020-09-10","2479","2836","2209","3432","3885","5166","7916","13408","3862","282","501","39428","5030","3527","4066","34457","","3872","4979","2838","6486","1493","11489","2326",""
"2020-09-11","2571","2951","2267","3505","3944","5248","8030","13578","3931","285","515","39911","5052","3595","4196","35037","","3996","5106","2925","6687","1552","11724","2377",""
"2020-09-12","2662","3100","2305","3585","3994","5328","8104","13701","4055","302","521","40437","5085","3640","4326","35654","","4123","5307","2996","6825","1600","11950","2425",""
"2020-09-13","2742","3196","2327","3663","4031","5446","8404","13823","4106","304","523","40957","5127","3710","4442","36310","","4278","5489","3060","6988","1640","12073","2440",""
"2020-09-14","2828","3262","2382","3741","4077","5568","8646","13895","4146","308","537","41438","5163","3792","4583","36846","","4399","5723","3123","7267","1686","12297","2456",""
"2020-09-15","2911","3341","2448","3820","4133","5631","8825","14032","4248","309","545","41821","5182","3859","4680","37356","","4547","5890","3218","7540","1754","12439","2553",""
"2020-09-16","2943","3458","2519","3902","4219","5700","9030","14168","4292","325","563","42328","5247","3970","4817","37949","","4683","6011","3307","7674","1804","12545","2599",""
"2020-09-17","3026","3541","2554","3997","4298","5776","9148","14273","4371","338","569","42804","5305","4052","4979","38456","","4801","6179","3409","7864","1859","12756","2646",""
"2020-09-18","3092","3621","2616","4076","4341","5880","9264","14420","4455","349","590","43267","5381","4147","5079","38985","","4930","6325","3462","7998","1986","13002","2695",""
"2020-09-19","3146","3729","2668","4148","4384","5972","9450","14567","4536","350","602","43851","5451","4252","5184","39505","","5079","6560","3528","8099","2019","13154","2720",""
"2020-09-20","3218","3820","2717","4247","4441","6099","9642","14700","4639","361","628","44286","5513","4336","5328","39973","","5175","6733","3588","8266","2095","13344","2763",""
"2020-09-21","3289","3949","2783","4334","4483","6227","9914","14866","4723","393","641","44915","5580","4407","5413","40437","","5254","6915","3617","8365","2138","13477","2803",""
"2020-09-22","3375","4037","2833","4404","4564","6338","10056","15046","4804","402","666","45264","5673","4555","5534","40952","","5358","7146","3701","8501","2241","13674","2846",""
