"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-04-03","0","0","","0","0","0","0","0","0","0","1","0","1","0","7","0","0","0","0","0","0","0","0","","0","0","0","1","0","19","187","0","0","1","0","11","0","0","0","7","","0","","24","0","4","0","0","0","0","0","15","1","0","0","0","280","0","0","0","3","0","0"
"2020-04-04","4","0","","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","","0","0","0","4","0","0","321","0","0","1","0","10","0","0","0","0","","0","","27","0","0","0","0","0","0","0","40","0","0","0","1","218","0","0","0","0","0","0"
"2020-04-05","2","0","","1","0","0","0","0","0","0","1","0","0","3","5","0","0","0","0","0","0","0","0","","0","0","0","5","1","67","351","0","1","1","0","13","0","0","0","0","","1","","0","0","2","0","0","0","0","1","51","0","0","0","0","87","0","1","0","0","0","0"
"2020-04-06","0","0","","0","0","0","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","","0","0","0","7","0","0","1229","0","0","0","0","23","0","0","0","0","","1","","50","3","0","0","0","0","0","3","24","1","0","0","0","-951","0","0","0","144","0","0"
"2020-04-07","0","0","","1","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","","0","1","0","5","0","338","524","1","0","1","0","17","0","2","0","0","","1","","16","0","0","0","0","0","0","1","64","1","0","0","1","-193","0","0","0","0","0","0"
"2020-04-08","1","0","","0","0","0","0","1","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","","0","0","1","3","0","0","562","0","0","0","0","14","0","0","0","0","","0","","19","0","0","0","0","0","0","1","60","0","0","0","2","36","0","0","0","72","0","0"
"2020-04-09","2","0","","0","0","1","0","0","0","0","1","0","1","0","6","0","0","0","0","0","0","0","0","","0","0","0","6","0","133","579","3","1","1","0","8","0","0","0","0","","2","","18","0","0","0","0","0","0","0","39","0","0","0","1","-79","0","0","0","76","0","0"
"2020-04-10","0","0","","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","90","670","0","0","1","0","0","0","0","0","0","","0","","28","0","0","0","0","0","0","0","52","0","0","0","0","-73","0","0","0","30","0","0"
"2020-04-11","1","0","","0","0","0","1","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","69","547","0","0","0","0","17","0","0","0","0","","0","","0","0","0","0","0","0","0","0","44","0","0","0","0","4","0","0","0","72","0","0"
"2020-04-12","0","0","","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","","0","0","0","0","0","54","531","0","0","1","0","13","0","0","0","0","","0","","0","0","0","0","0","0","0","4","60","0","0","0","3","36","0","0","0","50","0","0"
"2020-04-13","2","0","","2","0","0","0","0","0","1","2","0","0","1","9","0","0","0","0","0","0","0","0","","0","1","0","10","0","64","451","1","0","2","0","26","0","0","0","0","","1","","41","0","1","0","0","0","0","1","50","1","0","0","0","-40","0","0","0","46","0","0"
"2020-04-14","2","0","","0","0","0","0","0","0","0","0","0","0","4","7","0","0","0","0","0","0","0","0","","0","0","0","6","0","91","556","0","1","0","0","7","0","0","1","0","","0","","22","0","0","0","0","0","0","5","40","1","0","0","2","0","0","0","0","39","0","0"
"2020-04-15","4","0","","0","0","0","0","0","0","0","1","0","0","1","28","0","0","0","1","0","0","0","0","","0","0","0","0","0","56","550","4","0","1","0","0","0","0","1","0","","0","","35","0","0","0","0","0","0","0","45","1","0","0","0","0","0","1","0","44","2","0"
"2020-04-16","0","0","","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","","0","0","0","6","0","52","3022","0","2","5","0","26","1","0","0","0","","0","","21","0","0","0","0","0","0","2","40","1","0","0","2","0","0","0","0","28","0","0"
"2020-04-17","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1725","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","574","0","0","0","0","0","0"
"2020-04-18","0","0","","1","0","0","0","0","0","0","0","0","1","7","8","0","0","0","0","0","0","0","0","","0","0","2","0","0","0","0","0","0","0","0","7","0","0","1","0","","0","","15","3","6","0","0","0","0","3","0","0","0","0","1","485","0","0","0","0","0","0"
"2020-04-19","0","1","","1","0","0","0","0","0","0","1","0","0","2","20","0","0","0","0","0","0","0","0","","0","0","0","6","0","0","1249","0","1","2","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","2","0","0","0","0","0","-658","0","0","0","0","0","0"
"2020-04-20","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","3","0","220","153","6","0","2","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","4","166","2","0","0","0","-353","0","0","0","108","0","0"
"2020-04-21","1","0","","1","0","0","0","0","0","0","1","0","0","0","27","0","0","0","0","0","0","0","0","","0","1","0","10","0","61","283","1","1","0","0","20","0","0","0","0","","0","","67","0","0","0","0","0","0","0","29","1","0","0","1","-45","0","0","0","33","0","0"
"2020-04-22","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","41","187","0","0","1","0","13","0","0","0","0","","3","","0","0","0","0","0","0","0","0","38","0","0","0","0","-3","0","0","0","29","0","0"
"2020-04-23","7","0","","4","0","0","0","0","0","1","1","0","0","7","26","0","0","0","1","0","0","0","0","","0","1","0","10","0","40","1314","2","3","1","0","24","4","0","0","0","","1","","35","0","1","0","0","0","0","6","33","3","4","0","4","0","0","0","0","25","1","1"
"2020-04-24","1","0","","2","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0","","0","0","0","5","0","47","258","3","0","2","9","6","2","0","0","0","","1","","17","4","0","0","0","0","0","0","34","0","1","0","2","0","0","0","0","28","1","0"
"2020-04-25","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","40","480","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","29","0","0"
"2020-04-26","1","0","","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","","0","0","0","10","0","29","154","0","3","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","26","0","0"
"2020-04-27","4","0","","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","2","0","33","235","0","1","1","0","25","2","1","0","0","","0","","28","0","7","0","0","0","0","2","32","4","1","0","1","0","0","0","1","16","0","0"
"2020-04-28","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","27","167","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","21","0","0"
"2020-04-29","0","0","","2","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","","0","0","0","5","0","31","394","0","0","4","0","12","0","0","0","0","","0","","19","0","0","0","0","0","0","0","24","1","4","0","6","0","0","0","0","23","0","0"
"2020-04-30","5","0","","1","0","0","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","0","","0","0","0","2","0","22","-7","0","0","0","0","9","0","0","0","0","","0","","11","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","25","0","0"
"2020-05-01","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","6","0","20","330","4","2","4","0","9","4","0","0","0","","0","","8","0","5","0","0","0","0","2","26","0","0","0","7","0","0","4","0","18","0","0"
"2020-05-02","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","25","92","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","18","0","0"
"2020-05-03","5","-2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","25","434","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","19","0","0"
"2020-05-04","0","0","","0","0","0","1","0","0","0","3","0","0","3","17","0","0","0","0","5","0","0","0","","0","1","1","7","0","22","132","3","1","3","0","14","1","0","0","0","","12","","17","0","1","0","0","0","0","0","17","1","4","0","7","0","0","2","1","15","0","0"
"2020-05-05","0","0","","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","","0","0","0","0","0","26","10","0","0","0","0","11","0","0","0","0","","0","","15","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","15","0","0"
"2020-05-06","4","0","","1","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","","0","0","0","9","0","73","107","0","0","4","0","4","0","0","0","0","","0","","0","0","0","0","0","0","0","0","226","0","0","0","5","0","0","0","0","51","0","0"
"2020-05-07","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","13","452","0","0","0","0","6","0","0","0","0","","0","","6","0","0","0","0","0","0","0","25","0","0","0","2","0","0","0","0","17","0","0"
"2020-05-08","0","0","","0","0","0","0","0","0","0","0","0","0","56","23","0","0","0","0","0","0","0","0","","0","0","0","6","0","14","-65","0","2","24","0","3","0","0","0","0","","0","","5","0","0","0","0","0","0","0","21","0","0","0","3","0","0","0","0","7","0","0"
"2020-05-09","6","0","","0","0","0","0","0","0","0","3","0","0","2","11","0","0","0","0","0","0","0","0","","0","0","0","4","0","22","257","14","1","4","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","2","29","2","0","0","0","0","0","0","0","12","0","0"
"2020-05-10","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","23","-29","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","15","0","0"
"2020-05-11","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","10","267","0","0","0","0","21","0","0","0","0","","0","","14","0","0","0","0","0","0","0","22","0","0","0","4","0","0","0","0","9","0","0"
"2020-05-12","2","0","","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","4","0","0","0","","0","1","1","9","0","18","181","2","2","10","0","7","6","0","0","0","","0","","4","0","0","0","0","0","0","0","15","0","6","0","2","0","0","5","0","11","0","0"
"2020-05-13","1","0","","5","0","0","0","0","0","0","0","0","0","5","43","0","0","0","0","0","0","0","0","","0","0","0","0","0","13","79","0","0","3","0","3","0","0","0","0","","0","","6","0","0","0","0","0","0","0","26","0","0","0","2","0","0","0","0","7","0","0"
"2020-05-14","4","0","","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","0","0","0","7","0","12","90","0","0","2","0","5","0","0","0","0","","0","","8","0","0","0","0","0","0","0","17","0","0","0","2","0","0","0","0","11","0","0"
"2020-05-15","1","0","","0","0","0","0","0","0","0","0","0","0","3","11","0","0","14","0","0","0","0","0","","0","0","0","4","0","11","70","0","0","6","0","5","0","0","0","49","","0","","8","0","0","0","0","0","2","0","12","0","0","0","0","0","25","0","0","13","0","3"
"2020-05-16","1","0","","0","0","0","0","0","0","0","2","0","0","3","9","0","0","0","1","0","0","0","0","","0","0","1","0","0","7","100","6","8","0","0","0","1","0","0","1","","0","","0","0","0","0","0","0","0","0","24","0","0","0","0","0","1","0","0","6","0","0"
"2020-05-17","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","10","144","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","14","0","0"
"2020-05-18","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","9","86","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","0","0"
"2020-05-19","1","0","","2","0","0","0","0","0","0","2","0","0","6","29","0","0","1","0","3","0","0","0","","0","0","0","7","3","7","81","2","4","13","0","11","2","0","1","1","","2","","9","0","0","0","0","0","0","2","18","3","0","0","5","0","0","0","1","3","0","0"
"2020-05-20","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","5","47","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","7","0","0"
"2020-05-21","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","8","69","0","0","0","0","9","0","0","0","0","","0","","0","0","0","0","0","0","0","0","11","0","0","0","2","0","0","0","0","8","0","0"
"2020-05-22","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","9","83","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","6","0","0"
"2020-05-23","7","0","","2","0","0","0","0","0","0","4","0","0","7","31","0","0","0","0","1","0","0","0","","0","0","2","14","0","5","52","7","3","12","0","1","0","0","0","0","","3","","7","0","1","0","0","0","0","0","8","1","1","0","1","0","0","0","0","8","0","0"
"2020-05-24","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","0","0","0","0","0","7","78","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","10","0","0"
"2020-05-25","0","0","","12","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","0","0","0","6","0","9","43","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","0","2"
"2020-05-26","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","5","55","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","2","0","0"
"2020-05-27","0","0","","0","0","0","0","0","0","0","0","0","0","1","24","0","0","0","0","0","0","0","0","","0","0","0","4","0","29","48","4","8","12","0","14","10","0","0","0","","0","","8","0","0","0","0","0","0","0","10","1","0","0","2","0","0","0","0","7","0","0"
"2020-05-28","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","-23","53","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0"
"2020-05-29","0","0","","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","","0","0","0","18","0","4","62","0","0","4","0","1","0","0","0","0","","0","","5","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","2","0","0"
"2020-05-30","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","35","0","0","0","0","0","0","0","0","2","","0","","0","3","0","0","0","0","0","0","13","1","0","0","0","0","2","0","0","5","0","0"
"2020-05-31","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","57","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","7","0","0"
"2020-06-01","36","0","","0","0","0","0","0","0","0","2","0","0","3","8","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","38","2","3","8","0","0","4","0","0","0","","0","","15","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","0","3","0","0"
"2020-06-02","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","2","42","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0"
"2020-06-03","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","39","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","3","0","0"
"2020-06-04","0","0","","1","0","0","0","0","0","0","0","0","0","0","25","0","0","0","1","0","0","0","0","","0","0","5","14","0","2","64","5","9","10","0","0","4","0","0","0","","0","","9","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","0","0"
"2020-06-05","0","0","","7","5","1","0","1","5","0","0","0","0","0","0","0","0","6","0","0","0","0","0","","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","","0","","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0"
"2020-06-06","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","33","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","3","0","0"
"2020-06-07","3","0","","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","","0","0","0","6","0","7","29","0","3","2","0","21","0","0","0","0","","0","","2","0","0","0","0","0","0","0","8","0","0","0","2","0","0","0","0","0","0","0"
"2020-06-08","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","33","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","3","0","0"
"2020-06-09","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-10","0","0","","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","","0","0","0","0","0","6","42","0","0","0","0","2","0","0","0","0","","0","","4","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","4","0","0"
"2020-06-11","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0"
"2020-06-12","3","0","","0","0","0","0","0","0","0","3","0","0","3","7","0","0","0","0","0","0","0","0","","0","1","2","11","0","12","50","8","16","15","0","6","8","0","0","2","","0","","0","0","6","0","0","0","0","0","0","14","2","0","4","0","2","1","0","2","0","0"
"2020-06-13","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0"
"2020-06-14","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","2","27","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-15","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","2","21","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0"
"2020-06-16","0","0","","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","21","0","0","8","0","0","0","0","0","0","","0","","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-17","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","26","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0"
"2020-06-18","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","28","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0"
"2020-06-19","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","37","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-20","2","0","","0","0","0","0","0","0","0","0","0","0","5","19","0","0","0","0","0","0","0","0","","0","0","0","12","0","0","8","9","0","4","0","0","1","0","0","0","","0","","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","3","0","0"
"2020-06-21","0","0","","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","3","34","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2020-06-22","0","0","","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","43","0","0","0","0","0","1","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"2020-06-23","0","0","","2","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","22","1","10","4","0","0","0","0","0","0","","0","","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0"
"2020-06-24","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","22","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-25","1","0","","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","7","0","0","19","0","3","2","0","5","0","0","0","0","","0","","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-26","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","37","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0"
"2020-06-27","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","20","0","0","0","0","0","0","0","0","1","","0","","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0"
