"date","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Puerto Rico","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wuhan Evacuee","Wyoming"
"2020-04-30","16","0","12","4","85","11","88","8","19","50","31","0","0","140","150","14","0","6","60","1","62","157","119","24","11","12","0","14","13","12","457","11","110","24","0","39","8","2","102","6","15","13","4","4","58","1","2","30","13","3","8","","0"
"2020-05-01","17","0","10","3","95","44","82","7","7","46","37","0","3","102","61","8","6","6","65","2","-60","154","77","27","20","10","0","3","3","9","310","8","452","13","4","27","8","1","160","2","13","12","4","5","28","0","1","29","10","5","11","","0"
"2020-05-02","-1","0","0","8","54","11","97","9","9","50","8","0","1","102","-60","5","2","2","23","1","171","130","155","24","10","16","0","0","9","3","204","7","159","12","1","19","8","5","60","1","17","11","0","5","23","3","1","36","6","2","7","","0"
"2020-05-03","2","0","32","4","36","10","0","9","11","15","7","1","0","59","17","9","2","5","19","1","30","158","32","24","12","5","0","5","3","2","129","13","510","3","1","17","0","0","25","2","24","8","0","1","15","1","2","43","4","0","5","","0"
"2020-05-04","8","0","0","4","62","9","120","5","7","20","62","0","0","41","19","4","12","8","52","0","36","86","86","9","7","5","0","0","7","0","39","5","291","8","0","18","0","0","118","0","21","8","0","9","23","0","-1","24","7","0","1","","0"
"2020-05-05","17","0","33","3","103","52","77","5","6","72","53","0","1","175","60","19","5","14","51","4","73","122","44","28","32","23","0","0","5","6","334","6","125","30","0","78","9","4","341","2","14","13","3","7","24","6","0","29","21","0","13","","0"
"2020-05-06","28","1","31","4","83","16","85","6","13","68","28","0","1","140","166","12","3","8","52","1","47","208","73","30","32","19","0","0","19","0","305","7","499","20","6","90","6","2","166","0","15","9","5","13","29","2","0","0","8","2","9","","0"
"2020-05-07","26","0","24","0","71","25","79","9","8","61","28","0","1","137","37","12","1","11","41","0","66","132","89","23","22","21","0","13","8","22","258","3","521","21","0","46","7","6","244","3","18","11","2","-1","31","3","1","56","21","1","12","","0"
"2020-05-08","14","0","67","1","78","16","77","11","19","69","45","0","0","130","33","12","3","4","19","1","57","150","54","26","13","34","0","-1","-3","7","153","9","99","17","2","35","6","3","126","5","11","4","0","4","40","0","0","43","14","1","10","","0"
"2020-05-09","7","0","15","0","74","7","58","8","7","46","3","0","0","108","43","9","6","6","40","1","54","138","131","24","12","11","0","0","19","10","156","10","369","21","2","25","4","3","64","1","19","10","3","0","41","5","0","15","16","0","14","","0"
"2020-05-10","3","0","4","3","29","4","35","0","12","6","3","0","0","57","18","13","0","0","19","0","30","139","25","20","9","9","0","0","-3","2","140","9","29","13","0","10","2","0","27","3","4","1","0","1","28","1","0","12","10","2","2","","0"
"2020-05-11","10","0","6","3","63","16","41","4","5","14","38","0","3","53","32","6","6","7","22","1","39","129","29","13","5","11","0","8","2","0","84","8","347","11","1","16","2","3","26","2","8","15","0","8","23","1","0","11","14","0","9","","0"
"2020-05-12","32","0","20","1","100","23","33","12","8","44","54","0","-1","142","38","18","4","10","39","0","73","33","90","23","22","15","0","2","9","9","191","11","296","25","2","79","4","0","82","1","14","9","5","15","29","5","0","42","17","4","9","","0"
"2020-05-13","15","0","33","2","78","52","84","10","14","48","19","0","0","191","41","17","4","0","34","1","53","174","40","24","8","22","0","3","10","8","183","12","193","25","2","47","0","4","180","1","18","7","0","7","26","2","0","36","12","0","3","","0"
"2020-05-14","23","0","29","1","95","24","94","13","8","48","28","0","3","136","27","12","1","7","36","3","57","167","73","34","15","15","0","0","2","1","232","11","164","16","0","51","6","3","194","2","6","9","4","14","63","0","0","28","9","2","13","","0"
"2020-05-15","10","0","27","0","84","64","66","11","10","42","43","0","0","131","45","18","4","4","31","0","45","110","38","20","13","15","0","10","10","0","202","11","237","26","2","47","1","0","134","5","11","9","1","3","45","2","0","22","8","4","11","","0"
"2020-05-16","2","0","28","0","72","42","54","15","7","47","10","0","1","70","50","10","2","2","31","1","46","113","56","17","17","13","0","10","4","20","113","6","171","9","0","29","3","0","58","0","10","0","0","5","38","1","0","25","8","0","8","","0"
"2020-05-17","3","0","1","0","32","23","69","4","8","9","12","0","0","48","10","5","0","0","12","0","35","92","10","22","11","6","0","0","3","1","102","6","183","10","1","15","0","0","15","1","10","5","0","3","25","2","1","7","2","3","0","","1"
"2020-05-18","1","0","7","2","39","9","42","7","9","24","39","0","1","57","14","4","3","12","72","1","31","65","24","9","6","11","0","0","8","0","76","5","107","7","1","32","0","1","20","1","7","6","0","3","7","0","0","5","1","1","6","","2"
"2020-05-19","15","0","18","2","124","33","22","7","8","55","26","0","0","145","59","12","1","20","18","2","58","76","102","17","27","20","0","0","0","0","148","6","219","0","1","63","5","2","113","0","26","8","2","4","38","8","0","27","29","0","8","","0"
"2020-05-20","18","0","42","5","94","42","57","6","7","44","22","0","3","146","40","26","3","10","27","0","42","128","43","29","16","9","0","15","19","18","162","7","78","33","4","61","6","4","142","1","6","8","0","0","38","2","0","33","6","1","14","","1"
"2020-05-21","7","0","17","3","86","11","54","7","5","48","78","0","0","82","49","17","2","10","21","0","36","82","69","32","10","28","0","0","6","9","97","11","107","2","2","56","5","1","99","1","18","9","2","8","34","2","0","25","7","1","6","","1"
"2020-05-22","12","0","11","3","83","14","54","5","6","46","33","0","2","108","28","14","1","5","39","2","48","80","29","33","15","9","0","9","3","5","139","8","110","47","1","35","3","2","141","0","23","3","2","2","10","1","0","36","6","2","9","","0"
"2020-05-23","8","0","26","2","72","3","38","0","9","43","14","0","0","75","23","22","0","0","0","2","36","76","65","10","21","5","0","0","1","4","97","0","178","3","0","84","4","0","102","1","18","6","0","14","8","4","0","23","0","0","11","","0"
"2020-05-24","2","0","0","1","16","5","18","4","5","4","5","0","0","66","12","10","0","0","23","1","34","68","5","17","9","4","0","0","-7","1","56","15","110","6","1","13","0","1","24","0","11","10","0","7","50","0","0","12","11","0","3","","0"
"2020-05-25","15","0","6","1","15","1","49","6","8","15","21","0","0","29","8","0","2","0","0","0","25","44","13","12","10","3","0","0","14","1","9","3","88","6","1","18","2","0","10","2","0","5","0","2","5","1","0","37","9","0","4","","0"
"2020-05-26","14","0","3","2","50","19","27","3","0","7","48","0","0","38","20","21","3","3","11","1","31","57","25","18","17","4","1","0","0","4","47","5","73","11","0","15","5","0","17","0","26","6","0","5","13","3","0","28","8","0","3","","1"
"2020-05-27","3","0","24","1","76","40","34","9","5","60","37","0","2","160","26","19","3","6","21","2","59","74","68","34","18","-4","0","6","8","9","145","4","182","43","2","42","4","0","102","0","21","20","4","10","35","4","0","45","17","2","22","","1"
"2020-05-28","8","0","26","5","98","29","23","1","8","45","40","0","1","103","38","10","1","9","18","3","36","93","38","35","23","19","0","10","4","9","70","6","45","32","1","54","3","3","108","2","22","4","0","3","30","1","1","57","11","0","11","","1"
"2020-05-29","19","0","26","7","84","15","42","11","7","49","14","0","0","84","42","18","1","9","26","1","38","78","34","29","17","22","0","1","0","6","122","9","117","43","2","33","4","0","91","1","16","13","5","5","8","1","0","20","5","0","18","","0"
"2020-05-30","8","0","18","1","67","7","44","5","2","34","17","0","0","60","15","7","0","13","19","4","43","50","58","30","13","44","0","6","11","0","103","7","64","10","1","18","5","2","73","1","18","4","3","3","33","5","0","12","7","1","20","","1"
"2020-05-31","12","0","3","0","28","2","32","5","4","4","49","0","0","60","9","4","0","0","5","0","23","78","27","14","11","2","0","0","0","7","64","5","74","8","1","6","0","0","18","3","7","7","0","0","23","1","0","5","0","0","4","","0"
"2020-06-01","16","0","11","0","45","13","26","2","2","9","41","0","0","22","9","20","2","8","10","0","20","189","25","10","5","0","0","0","0","0","25","6","133","11","0","52","0","1","12","0","2","6","0","0","8","0","0","17","5","1","3","","1"
"2020-06-02","7","0","25","3","88","16","2","5","2","70","8","0","1","113","54","6","5","3","34","5","45","50","37","22","28","10","0","0","0","11","48","5","51","13","4","52","5","3","100","2","12","1","0","17","33","0","0","15","6","2","12","","0"
"2020-06-03","0","0","40","6","69","20","17","2","3","36","21","0","0","96","10","13","4","8","35","1","44","67","17","15","15","5","0","0","14","9","109","8","51","38","1","41","2","2","75","2","10","0","0","7","28","4","0","21","6","0","9","","0"
"2020-06-04","0","0","16","9","70","18","18","11","2","41","26","0","0","115","24","9","1","8","13","0","27","49","25","29","12","4","0","17","-1","8","90","8","155","7","0","40","3","0","90","0","14","0","2","13","32","0","0","17","3","1","10","","0"
"2020-06-05","23","0","16","1","85","12","31","2","4","53","25","0","0","59","27","10","5","8","29","3","34","34","259","33","9","10","1","0","6","5","79","4","62","9","5","17","1","2","66","1","16","38","0","7","36","3","0","9","11","5","7","","0"
"2020-06-06","13","0","28","2","78","3","17","2","4","28","4","0","0","69","34","6","1","4","13","0","38","54","40","22","8","10","0","0","1","5","57","5","44","13","1","15","2","0","33","1","0","0","1","9","21","1","0","7","4","0","12","","0"
"2020-06-07","3","0","8","0","25","0","16","8","6","12","2","0","0","40","11","6","0","0","11","1","9","27","4","16","6","0","0","0","1","3","70","4","94","4","0","7","1","2","12","0","0","7","0","1","8","0","0","11","4","0","2","","0"
"2020-06-08","26","0","2","1","25","16","13","0","2","12","28","0","0","20","13","12","3","2","8","0","27","37","18","11","20","8","0","1","4","0","38","4","43","9","0","27","0","1","10","0","27","11","0","3","7","3","0","5","4","0","-1","","0"
"2020-06-09","11","1","23","6","88","10","13","12","4","53","77","0","2","94","23","9","1","5","13","1","35","55","27","20","10","22","0","1","4","0","89","4","41","27","0","17","6","5","61","0","9","11","3","14","19","3","0","19","15","0","15","","0"
"2020-06-10","15","0","25","4","109","19","23","3","4","36","44","0","0","77","16","5","3","7","11","0","33","46","12","39","21","6","0","2","3","15","74","6","84","22","1","36","2","0","48","1","4","7","1","2","38","1","0","18","0","1","10","","1"
"2020-06-11","11","0","34","6","80","10","26","1","3","47","46","0","0","90","25","9","3","9","19","0","31","38","30","13","0","11","0","21","10","7","66","10","38","16","1","33","2","2","51","1","11","13","4","4","25","3","0","6","18","1","11","","0"
"2020-06-12","14","1","21","5","44","0","13","0","4","29","43","0","2","75","16","4","0","4","9","0","25","46","5","25","13","19","0","3","2","7","46","0","178","15","0","18","2","2","49","2","10","5","1","25","26","8","0","14","10","2","7","","0"
"2020-06-13","4","0","33","1","98","15","27","5","5","48","29","0","0","29","17","6","2","2","8","0","26","38","23","9","8","4","0","0","1","3","132","11","37","6","0","46","-1","0","49","0","0","6","1","6","15","0","0","7","9","0","2","","0"
"2020-06-14","0","0","2","2","23","1","15","3","4","6","4","0","0","19","9","2","0","0","10","0","13","48","3","15","2","0","1","0","1","2","38","4","30","5","0","3","0","0","4","1","0","1","0","2","13","0","0","5","4","0","1","","0"
"2020-06-15","1","0","12","3","15","7","3","1","0","7","43","0","0","18","11","6","1","6","4","1","8","23","2","6","4","2","0","5","2","0","49","5","31","8","0","16","0","7","28","0","18","2","0","8","17","4","0","6","3","0","2","","0"
"2020-06-16","11","0","25","6","86","12","6","1","5","55","35","0","1","72","14","7","0","0","24","0","35","17","16","9","20","4","0","11","2","6","84","7","53","29","0","24","4","2","33","0","14","5","2","11","48","2","0","18","11","0","9","","0"
"2020-06-17","5","0","21","9","71","14","9","2","3","25","46","0","0","87","28","10","1","13","20","1","14","69","2","13","23","18","1","3","6","4","43","5","30","12","0","12","1","1","43","0","11","10","1","5","40","4","0","13","-5","0","10","","0"
"2020-06-18","20","0","34","11","84","7","7","5","4","43","30","0","1","52","16","5","4","2","0","0","20","36","25","19","0","36","0","5","2","1","34","4","35","13","1","22","2","4","42","0","9","4","0","10","40","3","1","3","19","0","6","","0"
"2020-06-19","12","0","38","6","71","5","12","2","3","43","31","0","0","43","25","1","2","2","22","0","14","30","6","17","0","13","0","5","4","6","33","8","41","9","1","34","1","1","38","0","9","18","3","7","29","3","0","16","10","0","11","","2"
"2020-06-20","16","0","25","10","68","4","13","1","1","40","6","0","0","45","20","0","3","2","20","0","22","28","20","11","0","7","0","0","7","2","22","2","68","12","0","30","1","0","20","0","0","5","0","9","25","0","0","5","10","0","14","","0"
"2020-06-21","1","0","3","1","21","0","9","1","2","17","1","0","0","22","4","5","1","2","1","0","14","30","3","8","0","0","0","0","1","0","15","3","42","8","1","3","1","0","4","2","0","9","0","2","8","3","0","4","5","1","0","","0"
"2020-06-22","2","0","2","2","51","4","3","0","2","12","5","0","0","24","13","0","1","0","12","0","8","16","7","4","40","5","1","5","2","0","35","0","51","55","0","4","0","4","3","0","9","6","0","5","16","0","0","9","6","0","1","","0"
"2020-06-23","23","0","45","10","60","14","14","69","2","65","47","0","0","36","16","3","2","11","17","0","18","16","12","9","11","6","0","7","0","4","51","7","56","18","1","31","2","0","38","0","3","14","2","11","29","5","0","25","8","3","5","","0"
"2020-06-24","27","0","71","3","99","2","10","1","4","43","3","0","0","63","9","1","0","1","18","1","16","48","5","7","22","9","0","1","0","4","51","4","25","29","0","20","1","3","54","0","6","10","1","14","34","0","0","16","9","0","7","","0"
"2020-06-25","5","0","28","0","81","2","11","2","2","46","47","0","1","40","8","6","2","8","12","0","21","25","19","9","5","2","0","3","6","10","1796","5","44","11","0","17","3","2","39","2","8","10","3","11","47","1","0","14","7","0","9","","0"
"2020-06-26","11","2","41","9","62","4","9","0","3","39","25","0","0","37","9","8","3","7","26","0","13","50","1","5","6","10","1","6","3","8","42","4","41","12","0","16","2","5","22","0","7","1","1","10","37","2","0","25","4","0","0","","0"
"2020-06-27","12","0","44","10","31","1","4","0","2","24","6","1","1","26","21","0","3","1","0","1","15","28","19","6","13","7","0","1","2","2","34","2","26","5","0","16","7","0","24","1","0","17","3","7","34","1","0","24","6","1","11","","0"
"2020-06-28","0","0","14","5","33","2","5","0","2","29","2","0","0","15","3","2","1","4","9","0","11","19","4","8","4","0","0","0","0","0","27","1","29","-1","1","3","1","0","3","1","0","5","0","0","14","0","0","8","0","0","0","","0"
"2020-06-29","10","0","4","1","51","5","4","0","1","28","6","0","0","14","5","5","4","2","0","1","7","35","4","10","20","0","0","2","4","0","17","1","6","5","0","11","0","2","8","0","19","4","0","8","14","1","0","8","10","0","0","","0"
