"date","Oregon/Baker","Oregon/Benton","Oregon/Clackamas","Oregon/Clatsop","Oregon/Columbia","Oregon/Coos","Oregon/Crook","Oregon/Curry","Oregon/Deschutes","Oregon/Douglas","Oregon/Gilliam","Oregon/Grant","Oregon/Harney","Oregon/Hood River","Oregon/Jackson","Oregon/Jefferson","Oregon/Josephine","Oregon/Klamath","Oregon/Lake","Oregon/Lane","Oregon/Lincoln","Oregon/Linn","Oregon/Malheur","Oregon/Marion","Oregon/Morrow","Oregon/Multnomah","Oregon/Polk","Oregon/Sherman","Oregon/Tillamook","Oregon/Umatilla","Oregon/Unassigned","Oregon/Union","Oregon/Wallowa","Oregon/Wasco","Oregon/Washington","Oregon/Wheeler","Oregon/Yamhill"
"2020-05-03","","32","225","7","14","25","1","4","78","24","","1","1","9","49","13","22","39","","54","5","87","13","544","9","739","41","1","6","64","0","4","1","13","516","","39"
"2020-05-04","","36","226","8","14","27","1","4","79","24","","1","1","10","49","14","22","39","","55","5","97","13","561","9","754","49","1","6","70","0","4","1","13","526","","40"
"2020-05-05","","39","231","17","14","28","1","4","80","24","","1","1","11","49","14","24","39","","55","5","98","13","574","10","769","68","1","6","73","0","4","1","13","531","","41"
"2020-05-06","1","40","235","17","15","28","1","4","81","24","","1","1","11","49","18","24","39","","57","6","99","13","592","10","793","75","1","6","77","0","4","1","14","537","","42"
"2020-05-07","1","44","241","18","15","29","1","4","83","24","","1","1","11","49","22","24","39","","57","6","99","13","613","11","809","78","1","6","77","0","4","1","14","548","","45"
"2020-05-08","1","43","250","27","15","29","1","4","84","24","","1","1","11","49","22","24","39","","59","6","100","13","626","12","839","80","1","6","80","0","4","1","15","556","","45"
"2020-05-09","1","44","256","28","15","30","1","4","85","24","","1","1","12","49","24","24","39","","60","6","102","14","663","12","863","82","1","6","84","0","4","1","15","562","","47"
"2020-05-10","1","47","266","29","15","30","1","4","86","24","","1","1","13","49","24","24","39","","60","6","102","14","677","12","885","84","1","6","85","0","4","1","15","573","","49"
"2020-05-11","1","49","268","33","15","30","1","4","86","24","","1","1","13","49","24","24","40","","60","6","103","14","694","12","899","87","1","6","85","0","4","1","15","587","","49"
"2020-05-12","1","50","274","34","15","29","1","4","90","24","","1","1","13","50","24","25","41","","61","6","104","14","723","12","908","89","1","6","85","0","4","1","16","601","","50"
"2020-05-13","1","50","274","37","16","30","1","4","89","24","","1","1","14","50","24","25","41","","61","6","105","15","746","12","921","90","1","6","86","0","4","1","16","614","","50"
"2020-05-14","1","50","271","36","16","30","1","4","91","24","","1","1","14","50","24","25","41","","61","6","107","16","779","12","940","91","1","6","88","0","4","1","16","616","","55"
"2020-05-15","3","51","277","36","16","30","1","4","94","25","","1","1","14","50","24","25","41","","61","7","109","17","797","12","957","92","1","6","91","0","5","2","16","620","","55"
"2020-05-16","1","51","281","37","16","30","1","4","95","24","","1","1","14","50","24","25","41","","64","7","110","19","824","12","979","92","1","6","93","0","5","1","18","628","","57"
"2020-05-17","1","51","281","37","16","30","1","4","96","25","","1","1","14","50","24","25","41","","64","8","109","19","827","12","984","93","1","6","93","0","5","1","18","628","","57"
"2020-05-18","1","54","286","38","16","30","1","4","101","25","","1","1","14","51","24","25","41","","65","8","109","21","843","12","996","93","1","6","98","0","6","1","18","638","","59"
"2020-05-19","1","54","284","38","16","30","1","5","107","25","","1","1","14","52","24","25","41","","65","8","109","21","855","12","1005","93","1","6","101","0","6","1","18","644","","62"
"2020-05-20","1","55","284","42","16","30","1","5","116","25","","1","1","14","52","24","27","41","","66","8","110","21","879","12","1018","94","1","6","105","0","6","1","18","658","","63"
"2020-05-21","1","55","284","42","16","31","1","5","117","25","","1","1","12","52","25","25","41","","66","8","110","24","882","12","1026","94","1","6","107","0","6","1","18","659","","63"
"2020-05-22","1","55","289","44","16","31","1","6","116","25","","1","1","12","55","25","25","41","","66","8","112","28","890","12","1037","95","1","6","108","0","6","1","18","669","","63"
"2020-05-23","1","55","290","45","16","31","4","6","117","25","","1","1","12","56","25","25","41","","67","8","112","28","898","12","1037","95","1","6","110","0","6","2","18","673","","64"
"2020-05-24","1","55","290","45","16","31","5","6","119","25","","1","1","12","57","25","25","41","","67","9","116","28","905","12","1040","96","1","6","111","0","6","2","18","690","","65"
"2020-05-25","1","55","294","45","16","31","5","6","120","25","","1","1","12","60","24","26","41","","67","9","115","28","909","12","1045","96","1","6","112","0","6","2","18","695","","65"
"2020-05-26","1","55","296","45","16","31","6","6","120","25","","1","1","12","60","24","25","41","","67","9","115","28","914","12","1052","96","1","6","112","0","6","2","18","698","","66"
"2020-05-27","1","55","300","45","16","31","6","6","120","25","","1","1","13","65","24","25","41","2","67","11","115","28","920","12","1093","98","1","6","112","0","6","2","20","703","","67"
"2020-05-28","1","55","304","45","16","31","6","6","121","25","","1","1","13","65","25","25","41","2","67","10","115","33","931","12","1103","98","1","6","114","0","6","2","21","715","","69"
"2020-05-29","1","55","305","45","16","31","6","7","121","26","","1","1","14","65","28","23","42","2","68","12","115","32","942","12","1121","98","1","6","114","0","6","2","22","722","","69"
"2020-05-30","1","55","306","45","16","31","6","7","124","27","","1","1","16","65","30","23","44","2","69","12","115","32","949","11","1142","98","1","6","116","0","6","2","23","734","","69"
"2020-05-31","1","55","312","45","16","31","6","7","125","27","","1","1","18","66","33","23","44","2","73","12","115","32","960","11","1165","98","1","6","116","0","6","2","24","739","","70"
"2020-06-01","1","55","317","45","16","31","6","7","127","27","","1","1","18","67","44","24","44","2","77","15","117","32","973","12","1171","100","1","6","120","0","6","2","24","743","","70"
"2020-06-02","1","56","317","45","16","31","6","7","127","27","","1","1","22","67","44","24","44","2","77","17","118","32","981","12","1181","100","1","6","121","0","6","2","26","747","","70"
"2020-06-03","1","57","324","45","16","31","6","7","128","28","","1","1","28","68","45","23","44","2","77","18","119","32","999","12","1194","101","1","6","123","0","6","2","28","752","","74"
"2020-06-04","1","57","333","45","16","32","7","7","133","28","","1","1","28","69","46","23","44","2","80","23","121","32","1011","12","1224","100","1","6","124","0","6","2","29","755","","75"
"2020-06-05","1","62","339","45","16","32","6","7","134","29","","1","1","37","69","55","23","45","2","80","27","124","33","1028","12","1236","100","1","6","125","0","6","2","32","775","","79"
"2020-06-06","1","62","339","45","16","32","6","7","134","29","","1","1","37","69","55","23","45","2","80","27","124","33","1028","12","1236","100","1","6","125","0","6","2","32","775","","79"
"2020-06-07","1","62","346","45","16","32","6","7","133","29","","1","1","44","71","57","23","45","2","80","33","124","34","1039","13","1264","103","1","6","131","0","6","3","33","790","","81"
"2020-06-08","1","62","377","45","16","32","6","7","135","29","","1","1","59","71","58","23","46","2","81","155","125","34","1058","13","1302","103","1","6","144","0","6","3","35","800","","85"
"2020-06-09","1","63","393","45","17","32","6","7","134","29","","1","1","65","71","58","23","46","2","81","157","124","33","1066","13","1329","104","1","6","144","0","7","3","34","807","","85"
"2020-06-10","1","63","399","45","17","32","6","7","134","29","","1","1","67","77","64","23","46","2","82","161","124","33","1071","13","1361","104","1","6","148","0","7","3","34","813","","85"
"2020-06-11","1","63","446","46","17","32","8","7","135","29","","1","1","68","76","67","23","46","4","85","170","124","33","1105","13","1404","108","1","6","152","0","8","4","35","828","","91"
"2020-06-12","1","63","455","46","20","32","8","7","137","29","","1","1","71","78","65","23","48","4","85","184","124","33","1134","13","1440","117","1","6","157","0","12","4","38","849","","91"
"2020-06-13","1","63","455","46","20","32","8","7","137","29","","1","1","71","78","65","23","48","4","85","184","124","33","1134","13","1440","117","1","6","157","0","12","4","38","849","","91"
"2020-06-14","1","63","455","46","20","32","8","7","137","29","","1","1","71","78","65","23","48","4","85","184","124","33","1134","13","1440","117","1","6","157","0","12","4","38","849","","91"
"2020-06-15","1","63","488","46","22","32","8","7","137","29","","1","1","82","82","68","23","53","5","89","206","126","38","1179","15","1556","127","1","6","180","0","121","4","41","891","","92"
"2020-06-16","1","63","509","46","22","32","9","7","137","29","","1","1","83","83","69","24","61","5","90","223","126","38","1201","17","1598","127","1","6","181","0","240","4","42","928","","94"
"2020-06-17","1","66","526","46","22","32","9","7","139","29","0","1","1","82","85","69","26","64","6","90","226","125","38","1218","18","1632","128","1","6","193","0","242","4","42","950","0","94"
"2020-06-18","1","66","538","46","26","32","9","7","139","29","0","1","1","85","85","73","26","68","6","90","230","126","42","1244","22","1665","131","1","6","206","0","247","4","42","975","0","97"
"2020-06-19","1","66","561","46","26","33","9","7","142","32","0","1","1","87","85","77","26","80","6","93","261","127","43","1264","27","1714","131","1","6","230","0","253","5","42","992","0","97"
"2020-06-20","1","66","561","46","26","33","9","7","142","32","0","1","1","87","85","77","26","80","6","93","261","127","43","1264","27","1714","131","1","6","230","0","253","5","42","992","0","97"
"2020-06-21","1","66","561","46","26","33","9","7","142","32","0","1","1","87","85","77","26","80","6","93","261","127","43","1264","27","1714","131","1","6","230","0","253","5","42","992","0","97"
"2020-06-22","1","69","607","46","26","36","9","7","147","34","0","1","1","88","91","79","26","88","6","106","292","129","51","1348","32","1849","130","1","6","279","0","263","8","48","1078","0","101"
"2020-06-23","1","68","632","46","26","37","9","7","149","34","0","1","1","89","92","81","26","95","6","107","292","129","53","1365","35","1893","131","1","7","298","0","282","8","52","1120","0","101"
"2020-06-24","1","70","640","47","26","37","9","7","153","34","0","1","1","88","94","84","26","98","6","107","301","130","58","1378","35","1938","132","1","7","333","0","287","8","54","1151","0","102"
"2020-06-25","1","76","648","48","26","39","9","7","155","34","0","1","1","88","93","85","26","111","9","112","301","132","60","1382","36","1967","134","1","7","341","0","297","8","55","1175","0","103"
"2020-06-26","1","80","665","48","27","39","9","7","159","38","0","1","1","88","98","91","28","111","12","122","305","136","73","1400","48","2028","134","1","7","363","0","309","8","58","1214","0","109"
"2020-06-27","1","82","681","48","28","40","10","7","162","38","0","1","1","88","97","94","30","111","13","136","307","140","85","1432","53","2087","136","1","7","419","0","320","8","60","1258","0","113"
"2020-06-28","1","82","699","49","29","40","10","7","170","38","0","1","1","88","106","97","31","111","13","139","310","140","96","1475","61","2139","139","1","7","467","0","322","8","63","1287","0","114"
"2020-06-29","1","82","716","49","29","40","10","7","172","40","0","1","1","88","109","100","32","116","15","145","310","140","101","1489","61","2167","139","1","9","482","0","327","8","68","1315","0","115"
"2020-06-30","1","82","733","48","29","41","10","7","181","40","0","1","1","88","114","112","33","119","17","151","312","144","108","1514","61","2202","141","1","9","492","0","337","8","69","1331","0","119"
"2020-07-01","4","84","751","49","30","41","10","7","183","42","0","1","1","88","117","118","33","123","19","165","324","151","124","1539","64","2239","149","1","11","533","0","342","10","73","1379","0","126"
"2020-07-02","4","83","773","49","31","41","11","7","192","44","0","1","1","88","131","126","41","123","19","180","327","154","140","1564","72","2301","149","1","12","620","0","347","10","75","1446","0","131"
"2020-07-03","4","91","795","49","35","42","12","8","201","45","0","1","1","88","140","131","44","125","20","196","345","156","160","1595","82","2361","154","2","13","667","0","355","10","85","1491","0","132"
"2020-07-04","5","93","821","51","36","42","12","8","211","46","1","1","1","88","147","132","52","130","21","208","346","157","191","1610","93","2417","159","2","14","716","0","355","10","88","1534","0","132"
"2020-07-05","5","94","845","51","39","42","13","8","219","50","1","1","1","93","149","133","55","130","21","218","346","157","206","1648","102","2488","159","3","14","757","0","356","10","91","1586","0","139"
"2020-07-06","5","95","861","54","42","42","13","8","221","51","1","1","1","94","152","134","56","130","21","228","346","157","216","1661","107","2529","160","3","15","772","0","356","10","94","1620","0","139"
"2020-07-07","5","97","877","54","44","46","14","8","221","54","1","1","1","97","152","136","59","131","22","243","346","157","223","1683","109","2580","166","3","15","792","0","361","11","96","1645","0","155"
"2020-07-08","8","98","894","55","45","48","15","9","224","56","1","1","2","98","157","137","61","131","22","253","349","165","235","1697","119","2608","166","3","15","834","0","363","11","97","1676","0","164"
"2020-07-09","8","99","914","55","47","52","17","9","229","56","1","1","2","99","164","145","54","131","24","271","363","168","266","1743","132","2694","168","3","15","886","0","367","12","102","1720","0","171"
"2020-07-10","9","105","925","55","47","52","18","9","237","58","1","1","2","103","173","160","55","131","24","281","362","172","286","1770","131","2730","171","3","16","937","0","368","13","106","1764","0","179"
"2020-07-11","11","112","955","55","48","54","18","9","252","60","1","1","2","104","178","163","57","135","24","294","361","174","302","1831","138","2824","173","4","16","987","0","369","14","116","1815","0","194"
"2020-07-12","12","114","987","55","48","53","18","9","268","64","1","1","2","105","179","168","57","137","24","305","361","181","373","1859","145","2888","177","5","16","1013","0","369","14","117","1847","0","198"
"2020-07-13","12","115","1006","55","54","54","18","9","268","64","2","1","2","106","181","168","57","138","24","309","361","182","400","1893","154","2966","179","5","16","1041","0","369","15","117","1892","0","205"
"2020-07-14","12","116","1027","56","57","55","19","9","276","66","2","1","2","109","187","169","64","140","24","317","360","184","434","1939","161","3038","180","5","19","1115","0","372","15","119","1945","0","211"
"2020-07-15","13","117","1051","56","59","58","20","9","288","70","2","1","2","109","196","171","65","141","24","324","362","186","449","1975","165","3095","184","5","20","1141","0","376","15","121","1994","0","217"
"2020-07-16","13","122","1079","58","59","60","20","9","316","74","2","1","2","114","203","177","65","144","24","336","364","190","465","2028","173","3199","191","5","22","1189","0","377","15","123","2070","0","220"
"2020-07-17","13","124","1097","59","61","64","20","9","328","78","2","1","2","116","215","184","66","146","24","346","365","193","473","2063","176","3285","193","5","22","1227","0","379","15","124","2105","0","222"
"2020-07-18","13","128","1111","62","61","67","22","9","339","82","2","1","2","124","222","185","66","150","27","384","368","196","478","2093","186","3369","200","8","23","1262","0","383","17","129","2151","0","229"
"2020-07-19","13","128","1130","62","61","69","27","10","352","85","2","1","2","130","238","199","70","150","28","394","369","200","489","2140","194","3486","205","8","23","1340","0","383","18","130","2208","0","235"
"2020-07-20","13","128","1141","64","62","69","28","10","371","87","2","1","3","132","242","206","72","155","29","398","371","199","499","2170","195","3566","204","8","23","1381","0","383","18","130","2246","0","241"
"2020-07-21","15","129","1156","67","63","70","30","10","378","90","2","1","5","135","247","214","74","156","30","401","371","198","517","2210","205","3631","207","8","23","1438","0","385","18","131","2276","0","248"
"2020-07-22","16","132","1181","68","63","73","30","11","387","92","2","2","5","139","257","219","75","162","30","407","373","204","530","2238","208","3678","212","8","23","1462","0","385","18","132","2319","0","252"
"2020-07-23","16","132","1201","68","66","76","29","11","405","105","2","2","5","140","265","222","78","175","31","419","378","207","539","2277","212","3743","225","8","24","1503","0","385","18","138","2352","0","256"
"2020-07-24","17","132","1227","68","67","76","30","13","419","111","3","2","5","144","269","244","79","177","31","435","377","215","557","2333","222","3813","231","8","24","1563","0","385","18","139","2406","0","264"
"2020-07-25","17","132","1227","68","67","76","30","13","419","111","3","2","5","144","269","244","79","177","31","435","377","215","557","2333","222","3813","231","8","24","1563","0","385","18","139","2406","0","264"
"2020-07-26","22","134","1276","68","69","80","32","13","460","116","3","2","6","150","291","258","84","181","31","448","380","223","576","2413","245","3921","245","8","24","1678","0","385","18","146","2495","0","277"
"2020-07-27","22","136","1283","68","70","80","33","13","471","117","3","2","7","151","302","267","84","180","31","455","381","224","584","2437","250","4039","254","8","24","1723","0","385","18","147","2553","0","286"
"2020-07-28","22","138","1296","71","70","80","35","14","478","119","3","2","8","151","312","276","84","182","31","461","381","229","599","2474","256","4115","265","8","24","1796","0","385","18","147","2583","0","295"
"2020-07-29","22","141","1319","71","70","80","39","14","494","121","3","2","8","157","325","281","98","184","31","474","383","229","616","2495","260","4201","269","8","24","1802","0","386","19","150","2638","0","307"
"2020-07-30","25","148","1339","73","73","84","40","14","509","123","3","2","8","162","335","293","98","185","32","484","385","233","634","2533","271","4260","276","8","24","1902","0","386","19","152","2700","0","318"
"2020-07-31","28","151","1361","73","73","84","42","14","517","125","4","2","8","165","352","299","98","194","32","501","391","238","646","2575","289","4335","282","9","24","1943","0","388","19","154","2740","0","336"
"2020-08-01","30","154","1377","78","78","84","43","14","530","128","4","2","8","165","370","303","103","194","32","511","391","244","663","2614","296","4403","286","13","24","1977","0","388","19","158","2783","0","350"
"2020-08-02","30","155","1401","80","78","84","43","14","537","132","4","2","8","169","385","310","105","194","32","518","391","248","673","2667","304","4450","288","14","28","1996","0","388","19","161","2830","0","359"
"2020-08-03","33","157","1421","82","79","85","43","14","540","134","4","2","8","169","394","311","107","196","32","523","395","254","676","2692","305","4497","296","15","30","2060","0","388","19","170","2849","0","386"
"2020-08-04","35","160","1443","82","84","88","43","14","548","139","4","2","10","174","411","324","107","198","32","535","395","255","708","2713","316","4553","300","14","32","2122","0","392","19","171","2877","0","399"
"2020-08-05","36","162","1464","83","86","89","42","14","555","140","4","2","10","178","421","332","108","200","32","540","414","263","715","2755","327","4608","301","14","34","2141","0","392","19","172","2921","0","404"
"2020-08-06","37","161","1484","83","90","90","43","14","567","145","4","3","10","178","437","341","110","200","32","552","411","265","734","2789","329","4653","301","15","34","2167","0","392","19","178","2943","0","413"
"2020-08-07","38","164","1500","84","91","90","43","14","582","148","4","4","10","181","447","346","113","201","32","565","412","271","755","2837","349","4762","308","15","34","2221","0","394","19","181","2991","0","429"
"2020-08-08","38","169","1523","85","94","91","47","15","596","150","4","4","10","184","461","355","114","201","32","579","414","277","768","2883","354","4849","313","16","34","2251","0","394","19","189","3047","0","450"
"2020-08-09","38","169","1538","85","96","91","47","15","604","151","4","4","10","191","465","360","115","201","32","585","416","281","783","2911","357","4917","313","16","34","2290","0","394","19","192","3088","0","460"
"2020-08-10","40","169","1549","85","97","91","49","15","611","151","4","4","10","193","473","371","115","201","32","590","418","284","804","2938","372","4960","319","16","34","2302","0","394","19","192","3119","0","467"
"2020-08-11","40","171","1571","89","101","91","50","17","616","156","4","4","10","201","486","377","124","204","32","596","419","296","822","2979","377","5014","326","16","34","2312","0","395","19","194","3161","0","470"
"2020-08-12","42","178","1595","89","102","91","50","17","617","159","4","4","11","205","499","379","128","204","32","606","421","303","839","3005","378","5056","330","16","34","2342","0","395","20","195","3202","0","474"
"2020-08-13","45","181","1607","87","103","91","51","17","621","159","4","4","11","207","515","392","130","206","32","611","428","306","851","3040","384","5135","337","16","35","2362","0","397","20","197","3235","0","483"
"2020-08-14","52","182","1627","88","103","93","51","17","627","159","4","4","11","215","536","396","136","206","32","615","431","315","869","3090","393","5186","350","16","35","2398","0","397","20","199","3258","0","502"
"2020-08-15","53","186","1664","90","106","93","52","19","637","160","4","4","11","216","542","408","138","208","32","621","437","328","894","3165","400","5264","356","16","35","2435","0","398","21","201","3310","0","514"
"2020-08-16","53","186","1689","91","110","93","52","19","639","160","4","4","11","218","559","411","139","210","32","625","438","333","905","3204","407","5330","364","16","35","2450","0","398","21","202","3337","0","517"
"2020-08-17","53","186","1699","92","113","93","53","19","645","162","4","4","11","218","576","413","140","210","32","629","440","338","916","3234","407","5387","367","16","35","2456","0","398","21","203","3358","0","523"
"2020-08-18","54","189","1709","91","115","93","53","19","650","165","4","4","11","220","594","417","148","216","32","632","440","342","947","3284","410","5410","370","16","35","2468","0","400","21","204","3380","0","533"
"2020-08-19","55","190","1725","91","118","93","54","19","654","166","4","4","11","221","618","426","150","217","32","636","440","344","956","3315","410","5448","374","16","36","2478","0","403","21","204","3403","0","538"
"2020-08-20","55","194","1756","92","120","93","54","19","655","168","4","4","11","221","636","430","149","219","32","643","444","350","963","3369","415","5505","379","17","37","2497","0","406","21","205","3452","0","550"
"2020-08-21","55","196","1769","92","121","94","54","20","657","169","4","4","11","223","654","436","149","221","32","647","450","353","991","3425","418","5543","387","17","36","2514","0","407","21","206","3477","0","568"
"2020-08-22","64","201","1792","93","121","97","54","20","664","169","4","8","11","225","674","440","150","221","32","652","453","356","1009","3476","419","5597","390","16","37","2530","0","408","21","207","3518","0","581"
"2020-08-23","64","201","1811","93","123","98","54","20","672","169","4","8","11","225","687","441","150","223","32","654","453","363","1037","3516","421","5661","393","16","37","2537","0","408","21","207","3543","0","584"
"2020-08-24","64","202","1833","93","125","99","54","20","672","169","4","8","11","225","713","448","151","225","32","656","453","362","1044","3547","424","5718","395","16","37","2547","0","408","21","207","3575","0","597"
