"date","Utah/Bear River","Utah/Beaver","Utah/Box Elder","Utah/Cache","Utah/Carbon","Utah/Central Utah","Utah/Daggett","Utah/Davis","Utah/Duchesne","Utah/Emery","Utah/Garfield","Utah/Grand","Utah/Iron","Utah/Juab","Utah/Kane","Utah/Millard","Utah/Morgan","Utah/Out of UT","Utah/Piute","Utah/Rich","Utah/Salt Lake","Utah/San Juan","Utah/Sanpete","Utah/Sevier","Utah/Southeast Utah","Utah/Southwest","Utah/Southwest Utah","Utah/Summit","Utah/Tooele","Utah/TriCounty","Utah/Uintah","Utah/Unassigned","Utah/Utah","Utah/Wasatch","Utah/Washington","Utah/Washington County","Utah/Wayne","Utah/Weber","Utah/Weber-Morgan","Utah/unassigned"
"2020-04-08","","","0","4","1","","","5","1","0","0","0","0","","0","","","","","","51","1","","","","","","8","1","","2","0","31","2","0","","","2","",""
"2020-04-09","","","-1","1","0","","","7","0","0","0","0","0","","0","","","","","","0","-7","","","","","","0","0","","0","0","0","0","1","","","0","",""
"2020-04-10","","","0","1","0","","","10","1","0","0","0","0","","1","","","","","","153","0","","","","","","23","5","","1","0","16","14","9","","","13","",""
"2020-04-11","","","0","4","0","","","13","0","0","0","0","0","","0","","","","","","60","2","","","","","","4","3","","1","","12","2","0","","","3","","0"
"2020-04-12","","","1","-1","0","","","6","0","0","0","0","0","","0","","","","","","55","0","","","","","","4","0","","0","","18","5","1","","","3","","4"
"2020-04-13","","","0","3","0","","","5","0","0","0","0","2","","0","","","","","","31","1","","","","","","2","3","","0","","9","0","1","","","7","",""
"2020-04-14","","","0","0","0","","","7","0","1","0","0","0","","0","","","","","","30","0","","","","","","0","0","","0","0","13","-1","2","","","2","",""
"2020-04-15","","","2","1","0","","","6","0","0","0","0","0","","0","","","","","","98","0","","","","","","0","3","","0","0","17","0","2","","","2","",""
"2020-04-16","","","0","0","0","","","3","0","0","0","0","0","","0","","","","","","92","0","","","","","","2","1","","0","0","35","1","0","","","1","",""
"2020-04-17","","","39","","","","","7","","","","","","","","","","","","","79","8","","","","","","3","0","","","0","16","0","27","","","2","",""
"2020-04-18","","","-2","","","","","3","","","","","","","","","","","","","91","1","","","","","","5","1","","","0","14","6","3","","","2","",""
"2020-04-19","","","","","","","","6","","","","","","","","","","","","","68","4","","","","","","2","3","","","0","38","2","","","","","",""
"2020-04-20","1","","","","","2","","6","","","","","","","","","","","","","56","7","","","1","","4","13","-1","0","","0","43","7","","","","","5",""
"2020-04-21","0","","","","","0","","1","","","","","","","","","","","","","43","5","","","0","","0","4","0","0","","0","25","4","","","","","2",""
"2020-04-22","0","","","","","3","","6","","","","","","","","","","","","","81","0","","","0","","0","6","1","-1","","0","47","1","","","","","4",""
"2020-04-23","1","","","","","1","","5","","","","","","","","","","","","","94","3","","","0","","6","2","4","0","","0","41","4","","","","","6",""
"2020-04-24","3","","","","","0","","2","","","","","","","","","","","","","86","0","","","1","0","5","8","1","0","","0","58","2","","","","","4",""
"2020-04-25","-1","","","","","0","","12","","","","","","","","","","","","","76","3","","","3","0","2","4","5","0","","0","56","3","","","","","3",""
"2020-04-26","2","","","","","0","","7","","","","","","","","","","","","","93","3","","","1","0","4","2","2","1","","0","52","6","","","","","2",""
"2020-04-27","0","","","","","1","","1","","","","","","","","","","","","","46","2","","","1","0","2","1","2","1","","0","51","2","","","","","3",""
"2020-04-28","0","","","","","0","","2","","","","","","","","","","","","","66","0","","","0","0","2","1","2","0","","0","34","2","","","","","0",""
"2020-04-29","0","","","","","0","","5","","","","","","","","","","","","","92","0","","","1","0","2","2","5","0","","0","37","5","","","","","3",""
"2020-04-30","0","","","","","1","","2","","","","","","","","","","","","","90","1","","","-2","0","5","8","2","2","","0","58","1","","","","","7",""
"2020-05-01","1","","","","","0","","8","","","","","","","","","","","","","88","1","","","1","0","3","4","3","0","","0","36","7","","","","","4",""
"2020-05-02","0","","","","","0","","3","","","","","","","","","","","","","83","31","","","2","","2","2","1","0","","0","28","1","","","","","4",""
"2020-05-03","1","","","","","1","","4","","","","","","","","","","","","","98","22","","","-4","","8","1","2","1","","0","52","3","","","","","1",""
"2020-05-04","0","","","","","1","","-1","","","","","","","","","","","","","62","16","","","0","","8","1","0","0","","0","49","6","","","","","0",""
"2020-05-05","0","","","","","0","","3","","","","","","","","","","","","","63","3","","","1","","2","5","-1","0","","0","49","1","","","","","6",""
"2020-05-06","2","","","","","1","","6","","","","","","","","","","","","","80","7","","","0","","7","0","0","0","","0","39","4","","","","","0",""
"2020-05-07","0","","","","","1","","7","","","","","","","","","","","","","98","6","","","0","","4","0","1","0","","0","9","3","","","","","0",""
"2020-05-08","2","","","","","0","","6","","","","","","","","","","","","","94","3","","","1","","6","2","1","0","","0","69","0","","","","","11",""
"2020-05-09","5","","","","","0","","6","","","","","","","","","","","","","102","10","","","0","","17","1","4","2","","0","30","3","","","","","4",""
"2020-05-10","7","","","","","1","","9","","","","","","","","","","","","","85","2","","","0","","9","0","1","0","","0","28","0","","","","","6",""
"2020-05-11","3","","","","","0","","2","","","","","","","","","","","","","74","2","","","1","","6","1","0","0","","0","12","7","","","","","3",""
"2020-05-12","-1","","","","","0","","2","","","","","","","","","","","","","49","3","","","-1","","-3","2","1","0","","0","7","1","","","","","10",""
"2020-05-13","3","","","","","1","","4","","","","","","","","","","","","","116","0","","","0","","13","4","7","0","","0","35","1","","","","","4",""
"2020-05-14","0","","","","","0","","5","","","","","","","","","","","","","74","2","","","0","","7","1","-1","0","","0","35","3","","","","","3",""
"2020-05-15","1","","","","","0","","5","","","","","","","","","","","","","105","5","","","0","","13","3","2","0","","0","20","8","","","","","2",""
"2020-05-16","3","","","","","0","","9","","","","","","","","","","","","","76","18","","","1","","9","4","7","3","","0","16","4","","","","","5",""
"2020-05-17","1","","","","","1","","5","","","","","","","","","","","","","98","21","","","0","","10","1","0","0","","0","26","2","","","","","5",""
"2020-05-18","2","","","","","0","","2","","","","","","","","","","","","","59","29","","","1","","17","0","1","3","","0","23","1","","","","","8",""
"2020-05-19","-1","","","","","0","","3","","","","","","","","","","","","","77","11","","","1","","9","2","9","-3","","0","17","9","","","","","0",""
"2020-05-20","4","","","","","1","","13","","","","","","","","","","","","","104","8","","","0","","15","0","1","1","","0","32","5","","","","","8",""
"2020-05-21","4","","","","","1","","10","","","","","","","","","","","","","94","5","","","1","","11","1","0","0","","0","23","5","","","","","9",""
"2020-05-22","1","","","","","2","","5","","","","","","","","","","","","","91","3","","","1","","10","-1","4","1","","0","59","6","","","","","1",""
"2020-05-23","4","","","","","-1","","6","","","","","","","","","","","","","133","5","","","0","","13","0","4","-1","","0","27","9","","","","","4",""
"2020-05-24","0","","","","","0","","3","","","","","","","","","","","","","74","5","","","2","","11","2","1","0","","0","26","4","","","","","4",""
"2020-05-25","1","","","","","0","","4","","","","","","","","","","","","","68","4","","","1","","19","0","0","0","","0","18","6","","","","","8",""
"2020-05-26","2","","","","","0","","5","","","","","","","","","","","","","49","4","","","0","","6","0","1","0","","0","22","6","","","","","4",""
"2020-05-27","6","","","","","0","","5","","","","","","","","","","","","","50","0","","","2","","5","2","1","0","","0","9","5","","","","","1",""
"2020-05-28","6","","","","","1","","11","","","","","","","","","","","","","124","11","","","0","","25","2","7","0","","0","24","1","","","","","3",""
"2020-05-29","39","","","","","4","","12","","","","","","","","","","","","","188","3","","","0","","26","3","3","-2","","0","49","6","","","","","12",""
"2020-05-30","34","","","","","0","","11","","","","","","","","","","","","","124","3","","","1","","37","0","1","2","","0","44","7","","","","","5",""
"2020-05-31","28","","","","","0","","7","","","","","","","","","","","","","124","8","","","0","","17","3","2","1","","0","59","10","","","","","5",""
"2020-06-01","28","","","","","0","","7","","","","","","","","","","","","","98","2","","","0","","14","1","1","0","","0","36","10","","","","","5",""
"2020-06-02","21","","","","","0","","4","","","","","","","","","","","","","109","9","","","2","","22","1","3","-1","","0","26","2","","","","","5",""
"2020-06-03","38","","","","","1","","18","","","","","","","","","","","","","154","1","","","0","","22","1","4","0","","0","37","11","","","","","8",""
"2020-06-04","28","","","","","0","","19","","","","","","","","","","","","","153","3","","","0","","26","1","4","0","","0","60","8","","","","","14",""
"2020-06-05","158","","","","","3","","12","","","","","","","","","","","","","145","2","","","0","","30","3","4","0","","0","55","4","","","","","23",""
"2020-06-06","216","","","","","3","","16","","","","","","","","","","","","","185","19","","","0","","30","4","1","0","","0","40","9","","","","","23",""
"2020-06-07","25","","","","","1","","8","","","","","","","","","","","","","96","0","","","0","","32","8","3","2","","0","78","4","","","","","11",""
"2020-06-08","35","","","","","5","","15","","","","","","","","","","","","","114","0","","","0","","21","3","2","0","","0","49","2","","","","","10",""
"2020-06-09","28","","","","","-3","","16","","","","","","","","","","","","","125","4","","","2","","18","3","3","0","","0","27","3","","","","","11",""
"2020-06-10","42","","","","","2","","13","","","","","","","","","","","","","170","2","","","0","","25","3","0","1","","0","39","2","","","","","6",""
"2020-06-11","41","","","","","4","","27","","","","","","","","","","","","","185","4","","","0","","38","-1","5","4","","0","68","4","","","","","9",""
"2020-06-12","49","","","","","7","","8","","","","","","","","","","","","","166","7","","","0","","21","2","1","0","","0","47","1","","","","","16",""
"2020-06-13","28","","","","","9","","18","","","","","","","","","","","","","206","1","","","1","","41","2","3","2","","0","60","1","","","","","32",""
"2020-06-14","20","","","","","5","","14","","","","","","","","","","","","","161","6","","","0","","26","3","3","1","","0","56","6","","","","","31",""
"2020-06-15","34","","","","","2","","12","","","","","","","","","","","","","159","6","","","0","","21","-2","5","0","","0","47","2","","","","","9",""
"2020-06-16","30","","","","","2","","19","","","","","","","","","","","","","148","2","","","0","","28","1","8","1","","0","57","5","","","","","28",""
"2020-06-17","57","","","","","2","","24","","","","","","","","","","","","","193","2","","","0","","34","3","3","2","","0","65","6","","","","","16",""
"2020-06-18","30","","","","","0","","24","","","","","","","","","","","","","274","7","","","1","","30","2","3","0","","0","85","6","","","","","33",""
"2020-06-19","62","","","","","8","","36","","","","","","","","","","","","","280","6","","","1","","55","2","4","5","","0","96","3","","","","","28",""
"2020-06-20","61","","","","","7","","47","","","","","","","","","","","","","324","2","","","0","","57","5","7","0","","0","99","9","","","","","25",""
"2020-06-21","25","","","","","6","","34","","","","","","","","","","","","","191","1","","","0","","25","3","4","0","","0","80","0","","","","","25",""
"2020-06-22","42","","","","","8","","21","","","","","","","","","","","","","174","3","","","0","","48","3","3","1","","0","127","4","","","","","10",""
"2020-06-23","21","","","","","4","","28","","","","","","","","","","","","","155","2","","","0","","47","4","6","0","","0","92","3","","","","","32",""
"2020-06-24","19","","","","","3","","33","","","","","","","","","","","","","253","1","","","1","","49","4","0","1","","0","92","2","","","","","26",""
"2020-06-25","25","","","","","0","","51","","","","","","","","","","","","","303","2","","","0","","58","3","4","2","","0","94","3","","","","","45",""
"2020-06-26","44","","","","","10","","47","","","","","","","","","","","","","339","4","","","1","","44","3","10","3","","0","134","2","","","","","35",""
"2020-06-27","29","","","","","7","","44","","","","","","","","","","","","","315","4","","","1","","59","2","3","1","","0","76","5","","","","","32",""
"2020-06-28","17","","","","","9","","33","","","","","","","","","","","","","212","0","","","1","","67","1","4","2","","0","99","1","","","","","26",""
"2020-06-29","33","","","","","16","","42","","","","","","","","","","","","","258","1","","","0","","39","2","5","0","","0","115","6","","","","","47",""
"2020-06-30","17","","","","","10","","24","","","","","","","","","","","","","279","-1","","","1","","52","3","10","2","","0","119","2","","","","","35",""
"2020-07-01","17","","","","","4","","39","","","","","","","","","","","","","271","3","","","1","","34","5","3","0","","0","70","2","","","","","50",""
"2020-07-02","18","","","","","7","","50","","","","","","","","","","","","","291","2","","","2","","31","5","9","2","","0","95","4","","","","","38",""
"2020-07-03","12","","","","","14","","54","","","","","","","","","","","","","322","-1","","","1","","41","10","-1","1","","0","91","4","","","","","48",""
"2020-07-04","38","","","","","7","","57","","","","","","","","","","","","","293","10","","","0","","35","7","10","2","","0","134","1","","","","","82",""
"2020-07-05","19","","","","","8","","43","","","","","","","","","","","","","197","1","","","0","","29","4","4","0","","0","79","3","","","","","23",""
"2020-07-06","17","","","","","8","","48","","","","","","","","","","","","","218","2","","","1","","42","15","6","1","","0","95","4","","","","","60",""
"2020-07-07","16","","","","","10","","52","","","","","","","","","","","","","236","1","","","0","","74","4","19","0","","0","113","1","","","","","38",""
"2020-07-08","31","","","","","7","","53","","","","","","","","","","","","","349","8","","","4","","35","5","10","3","","0","133","9","","","","","75",""
"2020-07-09","8","","","","","9","","69","","","","","","","","","","","","","303","16","","","2","","41","10","11","4","","0","94","6","","","","","28",""
"2020-07-10","27","","","","","20","","79","","","","","","","","","","","","","420","10","","","3","","68","7","12","0","","0","155","6","","","","","60",""
"2020-07-11","21","","","","","3","","71","","","","","","","","","","","","","270","14","","","4","","56","14","7","2","","0","128","4","","","","","38",""
"2020-07-12","32","","","","","4","","52","","","","","","","","","","","","","273","12","","","0","","64","10","12","4","","0","98","4","","","","","64",""
"2020-07-13","-2","","","","","1","","63","","","","","","","","","","","","","260","4","","","1","","47","7","12","3","","0","122","6","","","","","22",""
"2020-07-14","31","","","","","2","","67","","","","","","","","","","","","","214","0","","","-1","","24","5","6","1","","0","69","2","","","","","28",""
"2020-07-15","5","","","","","5","","40","","","","","","","","","","","","","223","8","","","0","","18","1","6","6","","0","77","1","","","","","23",""
"2020-07-16","26","","","","","6","","97","","","","","","","","","","","","","349","5","","","0","","81","8","17","3","","0","157","7","","","","","198",""
"2020-07-17","29","","","","","11","","70","","","","","","","","","","","","","232","6","","","1","","78","7","26","8","","0","156","4","","","","","99",""
"2020-07-18","32","","","","","6","","66","","","","","","","","","","","","","289","11","","","1","","52","8","4","11","","0","198","5","","","","","77",""
"2020-07-19","35","","","","","5","","76","","","","","","","","","","","","","347","22","","","2","","68","15","17","2","","0","139","8","","","","","49",""
"2020-07-20","12","","","","","0","","35","","","","","","","","","","","","","170","3","","","2","","60","2","7","6","","0","93","2","","","","","17",""
"2020-07-21","14","","","","","3","","55","","","","","","","","","","","","","178","9","","","3","","29","6","2","6","","0","136","4","","","","","41",""
"2020-07-22","19","","","","","3","","53","","","","","","","","","","","","","252","5","","","0","","37","2","5","8","","0","143","2","","","","","37",""
"2020-07-23","22","","","","","6","","52","","","","","","","","","","","","","230","3","","","4","","31","6","15","5","","0","94","1","","","","","52",""
"2020-07-24","49","","","","","10","","96","","","","","","","","","","","","","333","13","","","2","","78","7","9","4","","0","185","10","","","","","67",""
"2020-07-25","29","","","","","5","","44","","","","","","","","","","","","","280","16","","","1","","61","5","9","2","","0","160","4","","","","","45",""
"2020-07-26","13","","","","","8","","35","","","","","","","","","","","","","124","0","","","0","","17","6","6","3","","0","96","3","","","","","39",""
"2020-07-27","8","","","","","6","","48","","","","","","","","","","","","","190","8","","","0","","31","4","11","5","","0","102","0","","","","","23",""
"2020-07-28","6","","","","","6","","41","","","","","","","","","","","","","161","1","","","1","","33","0","13","2","","0","126","4","","","","","52",""
"2020-07-29","8","","","","","4","","35","","","","","","","","","","","","","134","5","","","8","","13","6","7","2","","0","61","3","","","","","53",""
"2020-07-30","28","","","","","6","","40","","","","","","","","","","","","","242","10","","","3","","28","4","6","5","","0","101","1","","","","","28",""
"2020-07-31","11","","","","","6","","50","","","","","","","","","","","","","219","7","","","1","","46","4","3","2","","0","104","2","","","","","45",""
"2020-08-01","17","","","","","7","","44","","","","","","","","","","","","","201","9","","","4","","39","2","5","9","","0","120","0","","","","","49",""
"2020-08-02","15","","","","","5","","55","","","","","","","","","","","","","171","1","","","1","","43","6","5","2","","0","141","6","","","","","22",""
"2020-08-03","14","","","","","7","","18","","","","","","","","","","","","","148","5","","","1","","30","2","10","3","","0","98","2","","","","","16",""
"2020-08-04","11","","","","","8","","33","","","","","","","","","","","","","127","2","","","7","","36","1","10","2","","0","118","3","","","","","20",""
"2020-08-05","11","","","","","2","","35","","","","","","","","","","","","","192","2","","","1","","35","3","7","1","","0","106","2","","","","","24",""
"2020-08-06","26","","","","","7","","35","","","","","","","","","","","","","207","13","","","7","","49","5","9","3","","0","163","7","","","","","56",""
"2020-08-07","29","","","","","10","","27","","","","","","","","","","","","","205","3","","","2","","34","0","6","2","","0","102","7","","","","","33",""
"2020-08-08","16","","","","","5","","38","","","","","","","","","","","","","159","0","","","4","","24","0","0","3","","0","94","6","","","","","27",""
"2020-08-09","12","","","","","6","","30","","","","","","","","","","","","","182","0","","","2","","19","4","2","1","","0","89","5","","","","","24",""
"2020-08-10","13","","","","","0","","8","","","","","","","","","","","","","120","2","","","1","","13","3","2","0","","0","75","5","","","","","21",""
"2020-08-11","19","","","","","4","","24","","","","","","","","","","","","","155","3","","","2","","17","1","1","2","","0","93","8","","","","","33",""
"2020-08-12","14","","","","","7","","38","","","","","","","","","","","","","131","-3","","","-1","","8","3","4","0","","0","96","7","","","","","34",""
"2020-08-13","9","","","","","5","","22","","","","","","","","","","","","","165","1","","","0","","16","1","10","2","","0","79","1","","","","","23",""
"2020-08-14","14","","","","","3","","44","","","","","","","","","","","","","263","4","","","3","","24","6","5","3","","0","154","4","","","","","25",""
"2020-08-15","12","","","","","2","","28","","","","","","","","","","","","","159","-2","","","0","","24","5","10","4","","0","88","4","","","","","11",""
"2020-08-16","9","","","","","7","","26","","","","","","","","","","","","","150","0","","","0","","9","4","5","0","","0","94","6","","","","","21",""
"2020-08-17","5","","","","","1","","8","","","","","","","","","","","","","99","0","","","2","","20","13","1","1","","0","80","2","","","","","10",""
"2020-08-18","7","","","","","4","","20","","","","","","","","","","","","","81","3","","","-1","","17","12","4","1","","0","98","0","","","","","17",""
"2020-08-19","8","","","","","8","","24","","","","","","","","","","","","","151","2","","","2","","26","7","6","1","","0","107","1","","","","","21",""
"2020-08-20","14","","","","","5","","30","","","","","","","","","","","","","200","1","","","0","","24","22","5","2","","0","121","3","","","","","34",""
"2020-08-21","16","","","","","3","","46","","","","","","","","","","","","","181","1","","","7","","21","5","1","1","","0","145","5","","","","","31",""
"2020-08-22","21","","","","","4","","49","","","","","","","","","","","","","148","1","","","1","","15","13","3","1","","0","88","2","","","","","23",""
"2020-08-23","18","","","","","5","","22","","","","","","","","","","","","","129","0","","","0","","10","5","3","0","","0","83","4","","","","","22",""
"2020-08-24","9","","","","","2","","12","","","","","","","","","","","","","123","1","","","5","","9","5","3","1","","0","67","0","","","","","12",""
