"date","West Virginia/Barbour","West Virginia/Berkeley","West Virginia/Boone","West Virginia/Braxton","West Virginia/Brooke","West Virginia/Cabell","West Virginia/Calhoun","West Virginia/Clay","West Virginia/Doddridge","West Virginia/Fayette","West Virginia/Gilmer","West Virginia/Grant","West Virginia/Greenbrier","West Virginia/Hampshire","West Virginia/Hancock","West Virginia/Hardy","West Virginia/Harrison","West Virginia/Jackson","West Virginia/Jefferson","West Virginia/Kanawha","West Virginia/Lewis","West Virginia/Lincoln","West Virginia/Logan","West Virginia/Marion","West Virginia/Marshall","West Virginia/Mason","West Virginia/McDowell","West Virginia/Mercer","West Virginia/Mineral","West Virginia/Mingo","West Virginia/Monongalia","West Virginia/Monroe","West Virginia/Morgan","West Virginia/Nicholas","West Virginia/Ohio","West Virginia/Pendleton","West Virginia/Pleasants","West Virginia/Pocahontas","West Virginia/Preston","West Virginia/Putnam","West Virginia/Raleigh","West Virginia/Randolph","West Virginia/Ritchie","West Virginia/Roane","West Virginia/Summers","West Virginia/Taylor","West Virginia/Tucker","West Virginia/Tyler","West Virginia/Unassigned","West Virginia/Upshur","West Virginia/Wayne","West Virginia/Webster","West Virginia/Wetzel","West Virginia/Wirt","West Virginia/Wood","West Virginia/Wyoming"
"2020-07-09","17","517","29","3","19","186","4","11","","79","13","16","68","42","35","46","104","149","252","384","20","10","31","96","55","23","8","61","62","27","419","15","20","16","122","14","6","37","94","78","68","176","2","12","2","20","6","7","0","23","121","1","26","5","162","7"
"2020-07-10","18","523","31","4","25","194","4","11","","79","13","19","69","42","38","46","109","148","253","393","20","10","35","98","58","23","8","62","64","29","468","15","20","16","138","16","5","37","95","79","71","186","2","12","2","23","6","9","0","23","122","1","30","6","168","7"
"2020-07-11","19","531","33","5","24","198","4","12","","79","13","19","71","42","41","46","115","148","253","410","22","9","36","108","63","24","8","62","65","30","524","15","20","21","140","16","5","37","93","86","76","187","2","12","2","23","6","10","0","25","124","1","34","6","184","7"
"2020-07-12","19","533","33","5","27","200","4","12","","81","13","20","71","42","42","47","122","148","256","421","24","9","40","111","65","24","8","62","68","32","539","15","20","21","148","16","5","37","100","89","80","189","2","12","2","23","6","10","0","32","124","1","36","6","185","7"
"2020-07-13","20","537","34","5","28","199","4","12","","84","13","22","71","42","44","47","122","148","258","433","22","9","39","109","66","25","8","63","68","31","568","15","20","20","147","16","5","38","102","91","83","190","2","12","2","23","6","10","0","33","128","1","37","6","188","7"
"2020-07-14","20","543","38","5","30","202","4","13","","84","13","21","71","44","46","47","126","148","258","434","23","9","39","113","68","26","11","63","70","31","610","15","20","20","148","17","5","38","105","91","84","191","2","12","2","23","7","10","0","33","129","1","37","6","194","7"
"2020-07-15","23","550","46","5","33","204","4","13","","89","13","21","74","45","50","48","131","148","261","454","24","12","41","119","72","26","12","67","70","36","638","15","20","20","158","18","5","38","107","94","86","194","2","12","2","23","7","10","0","33","137","1","38","6","195","7"
"2020-07-16","24","555","50","5","32","209","4","14","","95","13","22","74","44","50","49","134","148","262","475","24","15","40","123","75","26","12","67","70","41","648","15","20","20","162","18","5","38","109","97","88","195","3","12","2","27","7","10","0","33","143","1","38","6","201","7"
"2020-07-17","24","558","53","6","36","214","4","15","","98","13","22","76","46","54","49","134","149","267","484","25","19","42","127","78","26","12","68","71","50","669","15","20","20","173","19","5","38","114","100","95","198","3","12","2","27","7","10","0","33","146","2","40","6","202","7"
"2020-07-18","25","564","57","7","38","233","4","15","","101","13","22","76","46","54","49","136","149","268","498","25","20","43","133","81","27","12","68","72","51","701","15","21","20","173","20","5","38","114","106","95","198","3","12","2","29","7","10","0","33","147","2","40","6","203","7"
"2020-07-19","25","566","57","7","40","233","5","15","","101","13","22","76","48","59","49","138","149","272","521","25","20","43","135","81","27","12","72","73","53","727","17","21","20","177","20","5","38","115","112","95","198","3","12","2","30","7","10","0","33","151","2","40","6","205","7"
"2020-07-20","25","568","61","7","39","229","5","16","","102","13","24","80","50","62","49","141","149","274","536","25","21","46","139","83","28","12","72","73","55","754","17","21","21","178","20","6","38","113","116","101","199","3","12","2","30","7","10","0","33","153","2","42","6","208","8"
"2020-07-21","26","568","61","7","39","229","5","17","","102","13","26","80","51","65","50","142","149","274","546","25","30","47","140","83","30","12","74","78","62","763","17","22","23","179","20","6","39","114","116","111","202","3","12","2","30","7","10","0","33","162","2","42","6","212","8"
"2020-07-22","26","569","61","7","40","229","5","17","","102","13","26","80","51","68","50","143","150","274","552","25","30","49","143","86","30","12","74","78","65","767","17","22","23","181","21","6","40","114","117","111","202","3","12","2","31","7","10","0","34","162","2","42","6","214","11"
"2020-07-23","27","570","63","7","41","249","5","17","","107","13","35","81","55","69","50","148","151","275","601","25","37","59","148","89","32","12","76","86","75","799","18","24","23","210","25","6","40","114","125","118","202","3","12","2","34","7","10","0","34","166","3","42","6","214","12"
"2020-07-24","28","598","67","8","43","252","5","17","","111","14","38","82","55","84","50","153","153","278","653","25","39","66","150","94","38","13","79","89","79","806","19","25","23","217","26","6","40","114","133","122","202","3","12","2","36","7","11","0","36","168","3","41","6","219","15"
"2020-07-25","28","608","69","8","46","267","5","17","","112","14","39","82","55","85","50","155","153","279","660","25","46","72","153","95","40","14","81","91","83","814","19","25","23","227","28","7","40","117","136","125","205","3","14","4","40","8","11","0","36","175","3","41","6","221","15"
"2020-07-26","28","608","70","8","48","281","5","17","2","114","14","41","81","56","85","51","160","153","280","683","25","48","86","158","98","41","15","84","96","93","817","19","25","23","230","28","7","40","119","140","130","205","3","14","4","40","8","11","0","35","175","3","41","6","222","15"
"2020-07-27","28","618","70","8","48","287","6","17","2","117","14","43","82","62","85","51","162","153","284","696","25","51","89","160","100","41","15","87","99","101","830","19","25","24","230","28","7","40","120","149","135","206","3","14","6","40","8","11","0","36","177","3","41","6","224","16"
"2020-07-28","28","622","68","8","52","290","6","17","2","121","14","43","83","65","91","51","166","154","285","710","25","53","93","159","111","41","17","108","98","106","840","19","25","27","241","28","7","41","120","153","138","206","3","14","5","39","8","11","0","36","176","3","41","6","229","17"
"2020-07-29","29","631","69","8","53","291","6","17","3","122","14","66","83","67","93","52","171","157","285","723","25","56","103","162","116","41","19","125","103","111","855","19","25","28","241","37","7","41","120","153","147","206","3","14","5","43","9","11","0","38","178","3","41","6","229","17"
"2020-07-30","29","634","70","8","54","306","6","17","4","124","14","66","83","70","92","54","176","157","285","747","25","55","108","169","118","45","20","126","104","112","867","19","25","29","243","35","7","41","120","150","154","206","3","14","5","45","9","11","0","38","178","3","41","6","230","18"
"2020-07-31","29","642","75","8","60","312","6","17","4","125","16","67","85","71","96","54","179","157","287","789","26","59","131","170","122","45","26","136","107","117","885","19","26","32","246","37","7","41","123","158","164","207","3","14","7","52","9","12","0","38","179","3","41","6","231","21"
"2020-08-01","29","651","76","8","61","325","6","17","4","129","16","73","85","74","100","54","187","157","287","808","26","62","137","172","124","46","32","139","109","125","909","19","26","32","249","37","8","41","123","163","182","207","3","14","7","52","10","12","0","38","182","3","41","6","234","21"
"2020-08-02","29","655","77","8","62","328","6","17","4","129","16","77","87","74","100","54","193","157","289","822","27","68","148","176","125","46","37","164","110","127","916","19","26","32","252","37","8","41","123","167","189","207","3","14","7","53","10","12","0","38","184","3","41","6","235","23"
"2020-08-03","29","657","79","8","62","338","6","17","4","131","16","81","87","74","102","54","198","157","292","851","27","68","154","179","127","49","44","165","113","134","925","19","26","32","255","38","8","41","124","172","196","207","3","14","7","53","11","12","0","38","185","3","41","6","236","23"
"2020-08-04","29","661","88","8","62","350","6","18","4","131","16","81","87","74","104","54","199","158","292","851","27","69","157","179","129","50","46","167","114","144","929","19","26","33","260","41","8","41","125","174","198","207","3","14","7","53","11","12","0","39","191","3","41","6","240","23"
"2020-08-05","30","670","92","8","62","362","6","18","4","134","16","89","88","75","106","54","204","158","292","856","28","75","162","179","129","51","48","173","116","153","929","19","26","33","263","42","9","41","125","174","207","207","3","14","7","55","11","12","0","39","194","3","41","6","240","24"
"2020-08-06","29","675","95","8","61","367","6","18","5","137","16","97","88","76","107","57","207","160","294","876","28","79","176","179","128","53","49","174","116","156","929","19","26","35","265","58","10","41","123","178","210","206","3","14","7","56","11","13","0","39","196","4","41","6","242","29"
"2020-08-07","29","686","97","8","62","373","6","18","5","140","16","117","91","76","109","58","214","162","294","898","29","81","209","183","130","54","58","177","117","158","935","21","26","36","266","58","12","41","123","186","215","208","3","15","7","56","11","13","0","39","200","4","42","6","243","31"
"2020-08-08","29","693","100","8","62","389","6","18","6","144","16","119","92","76","111","58","219","162","294","911","29","88","221","186","131","54","58","182","120","172","938","21","26","37","266","39","12","41","124","193","227","208","3","15","10","56","10","13","0","39","203","4","42","6","245","31"
"2020-08-09","29","696","101","8","64","400","6","18","6","148","16","121","93","76","112","58","221","162","294","935","29","88","228","191","131","56","62","196","121","173","939","21","28","37","268","40","13","41","125","195","253","210","3","15","11","56","10","13","0","40","208","4","42","6","247","31"
"2020-08-10","29","698","101","8","64","404","6","18","6","151","17","121","93","76","112","61","226","165","296","938","29","88","234","191","131","56","64","200","123","173","945","21","29","37","269","41","13","41","125","195","255","210","3","15","12","56","10","13","0","40","210","4","43","7","250","34"
"2020-08-11","29","699","105","8","67","409","6","18","6","154","17","121","93","76","112","61","232","165","296","960","29","94","246","192","130","63","64","203","125","182","950","21","30","37","272","42","14","42","125","200","259","211","3","16","14","59","10","15","0","40","212","4","44","7","256","34"
"2020-08-12","29","713","109","8","70","428","6","18","6","155","17","129","93","80","112","61","235","166","299","976","29","95","264","193","130","66","64","209","127","183","953","21","30","40","272","42","14","42","125","203","267","211","3","16","15","59","10","15","0","40","214","4","44","7","264","37"
"2020-08-13","29","720","112","8","70","431","6","18","6","160","17","131","93","84","112","62","238","166","302","1020","29","96","276","195","130","67","64","216","127","195","962","21","31","40","272","42","14","42","125","204","276","212","3","19","16","60","11","15","0","40","214","4","44","7","266","43"
"2020-08-14","31","727","114","8","72","436","6","18","6","166","18","131","94","86","112","62","240","166","303","1046","28","97","285","198","130","70","65","219","127","198","973","21","32","40","275","42","14","42","127","207","282","213","3","19","17","61","11","15","0","40","214","4","44","7","269","46"
"2020-08-15","31","733","117","8","74","447","6","18","6","166","18","131","95","86","112","63","243","166","304","1066","28","105","354","199","130","70","66","227","127","200","986","21","32","40","278","42","14","42","128","216","292","213","3","19","18","61","11","15","0","40","218","4","45","7","275","46"
"2020-08-16","33","734","118","8","76","450","7","18","6","170","18","131","96","88","113","63","248","168","305","1080","28","108","356","199","130","73","67","240","127","201","989","21","33","40","279","43","14","42","130","218","297","214","3","19","19","74","11","15","0","40","221","4","45","7","283","47"
"2020-08-17","33","738","120","8","77","459","7","18","6","170","18","131","96","89","114","63","248","168","305","1095","28","108","362","199","130","74","67","243","127","202","992","21","33","40","283","43","14","42","130","225","304","214","3","20","19","81","11","15","0","40","221","4","45","7","283","48"
"2020-08-18","33","745","123","8","79","466","7","18","6","175","18","131","96","90","114","64","248","169","310","1113","28","110","374","202","130","75","67","244","129","204","1001","21","33","40","285","43","14","42","131","227","304","217","3","20","19","84","11","15","0","40","221","6","45","7","285","48"
"2020-08-19","33","748","124","10","79","478","7","18","6","178","18","131","96","90","115","64","248","172","310","1122","28","111","380","203","131","77","67","245","129","204","1003","22","33","40","285","47","14","42","131","228","310","218","3","20","19","86","11","15","0","40","221","7","45","7","290","48"
"2020-08-20","33","753","125","10","82","485","7","19","6","183","18","131","96","91","115","64","250","178","312","1161","30","116","418","205","133","82","67","256","129","210","1014","27","34","40","285","47","14","42","132","236","314","218","3","20","19","87","11","15","0","40","223","7","45","7","290","52"
"2020-08-21","33","757","127","10","83","487","8","19","6","183","18","131","96","91","116","64","250","182","315","1178","32","116","425","206","134","82","67","264","129","210","1030","31","37","40","285","47","14","42","133","237","319","218","3","23","19","88","11","15","0","41","224","7","45","7","290","52"
"2020-08-22","33","764","127","9","83","486","8","19","6","187","18","133","99","91","116","63","252","188","318","1194","32","115","431","207","135","82","66","272","129","208","1040","57","37","40","286","48","14","42","134","244","320","219","3","23","18","98","11","15","0","40","226","7","45","7","289","51"
"2020-08-23","33","766","127","9","84","487","8","19","6","187","18","133","100","91","118","63","255","190","322","1214","32","115","437","207","135","83","66","274","131","213","1053","65","37","42","288","48","14","42","134","245","324","220","3","24","18","100","11","15","0","40","226","7","45","7","291","51"
"2020-08-24","33","767","128","9","85","490","8","19","6","187","18","133","100","92","118","63","256","190","324","1225","32","115","439","208","135","84","66","276","131","213","1060","65","37","43","288","48","14","42","135","247","325","220","3","25","18","101","11","15","0","40","227","7","45","7","291","51"
