"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-04-01","0","","0","","","0","36","","0","0","","","0","5","","0","","","1","2","","0","1","","1","1","0","1","1","","","1","-1","0","0","","0","0","","","0","2","","0",""
"2020-04-02","117","1","0","","","0","28","","0","0","","","0","15","","0","","","0","0","","0","-1","1","0","0","5","1","0","","","2","0","0","5","","0","2","","","1","24","","0",""
"2020-04-03","-5","0","0","","","0","95","","0","1","","","0","11","","2","","","0","6","","0","2","0","-1","0","1","6","0","","1","0","0","0","-1","","1","2","","","0","1","","1","1"
"2020-04-04","53","0","1","","","0","54","","1","2","","","0","10","","1","","","0","1","","0","1","0","1","0","3","0","0","","0","2","0","0","0","","0","0","","","0","1","","0","0"
"2020-04-05","25","0","0","","","0","5","","0","1","","","0","10","1","0","","","0","1","","0","0","0","1","0","2","3","0","","0","2","0","0","0","","0","0","","","1","4","-9","0","0"
"2020-04-06","17","0","0","","","0","0","","0","0","","","0","2","0","0","","","0","0","","0","0","0","-1","1","0","2","0","","0","0","0","2","0","","0","1","","","0","0","0","-1","0"
"2020-04-07","17","0","0","","","0","13","","1","0","","","0","3","0","1","","","0","1","","1","1","2","1","0","5","1","1","","-1","3","0","0","2","","0","0","","","1","16","0","0","0"
"2020-04-08","19","0","0","","","0","5","","0","1","","","0","10","0","0","","","0","2","","0","0","0","0","0","0","-1","0","","0","0","0","0","2","","0","0","2","","0","0","0","0","0"
"2020-04-09","9","0","0","","","0","0","","0","0","","","0","7","0","0","","","0","0","","0","0","1","0","0","1","0","0","","0","0","0","0","1","","0","0","0","","1","2","0","0","0"
"2020-04-10","48","0","0","","","0","18","","0","4","","","0","18","0","1","","","0","2","","0","0","1","0","0","5","0","1","","0","2","1","1","1","","2","2","0","","0","15","0","0","0"
"2020-04-11","18","0","0","","","0","6","","1","0","","","0","6","0","1","","","0","0","","0","1","0","0","0","4","2","0","","0","0","0","0","0","","0","0","0","","0","3","0","0","0"
"2020-04-12","4","0","0","","","0","2","","0","1","","","0","1","0","0","","","0","0","","0","0","0","0","0","1","0","0","","0","0","0","0","0","","0","0","0","","0","2","0","0","0"
"2020-04-13","0","0","0","","","0","0","","0","1","1","","0","9","0","1","","","0","0","","0","0","0","0","0","0","1","0","","0","1","0","1","0","","0","0","0","","0","4","0","0","0"
"2020-04-14","21","0","0","","","0","4","","0","1","0","","0","6","0","2","","","0","0","","0","0","0","0","0","1","0","0","","0","0","0","1","1","","0","1","0","","0","0","0","0","0"
"2020-04-15","0","0","0","","","0","0","","0","2","-1","","0","6","0","0","","","0","2","","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-04-16","29","0","3","","","0","11","","0","8","0","","0","14","0","-1","","","0","0","","0","1","2","0","1","8","3","0","","0","0","3","3","7","","0","1","0","","1","20","0","0","0"
"2020-04-17","9","0","0","","","1","4","","0","0","0","","0","0","0","1","","","0","0","","0","0","0","0","0","3","1","0","","0","0","0","0","2","","0","0","0","","0","1","0","0","0"
"2020-04-18","17","0","0","","","0","2","","0","0","0","","0","6","0","0","","","0","3","","0","0","0","0","0","3","1","0","","0","1","0","1","1","","0","0","0","","1","10","0","0","0"
"2020-04-19","5","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","1","","0","0","1","0","0","0","0","0","","0","1","0","0","0","","0","0","0","","0","5","0","0","0"
"2020-04-20","0","0","0","","","0","1","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","1","0","","0","0","0","0","0","","0","0","0","","0","2","0","0","0"
"2020-04-21","18","2","0","","","0","2","","0","0","0","","0","20","0","1","","","0","2","","0","0","0","0","0","0","1","1","","0","0","0","0","10","","0","1","0","","0","6","0","0","0"
"2020-04-22","6","0","0","","","0","2","","0","0","0","","0","5","0","0","","","0","1","","0","0","0","0","0","0","1","0","","0","1","0","0","4","","1","0","0","","0","9","0","0","0"
"2020-04-23","13","0","0","","","0","5","","0","4","0","","0","10","0","1","","","0","7","","0","1","1","0","0","0","6","0","","0","3","0","0","11","","1","0","0","","0","7","0","0","0"
"2020-04-24","7","0","0","","","0","4","","0","0","0","","0","4","0","0","","","0","0","","0","0","0","0","0","1","0","0","","0","0","0","0","3","","2","2","0","","0","10","0","0","1"
"2020-04-25","8","0","0","","","0","1","","0","0","0","","0","5","0","0","","","0","-3","","0","1","0","0","0","1","0","0","1","0","1","0","0","0","","0","0","0","","0","3","0","0","-1"
"2020-04-26","0","0","0","","","0","2","","0","0","0","","0","2","0","0","","","0","0","","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","0","0","0","","0","4","0","0","0"
"2020-04-27","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-04-28","12","0","2","","","0","5","","0","-1","0","","0","17","0","0","","","0","1","","0","0","0","0","0","2","0","1","0","0","2","1","1","1","","0","1","0","","1","9","0","0","0"
"2020-04-29","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-04-30","9","0","1","","","1","1","","0","1","0","","0","2","0","0","","","0","0","","0","0","2","0","0","3","0","0","0","0","3","1","0","1","","0","2","0","","0","5","0","0","0"
"2020-05-01","10","0","0","","","0","-1","","0","0","0","","0","3","0","1","","","0","0","","0","1","1","0","0","3","1","0","0","0","0","1","0","0","","0","0","0","","0","11","0","0","0"
"2020-05-02","24","0","0","","","0","0","","0","0","0","","0","3","0","0","","","0","0","","0","0","0","0","0","1","0","0","0","0","2","1","0","0","","0","0","0","","0","15","0","0","0"
"2020-05-03","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-04","5","0","0","","","0","1","","0","0","0","","0","8","0","0","","","0","0","","0","1","1","0","0","2","0","0","0","0","0","0","0","14","","0","1","0","","0","12","0","0","0"
"2020-05-05","3","0","0","","","0","1","","0","0","0","","0","0","0","0","","","0","0","","1","0","0","0","0","4","0","0","0","0","0","1","0","0","","0","0","0","","1","10","0","0","0"
"2020-05-06","4","0","1","","","0","0","","0","0","0","","0","4","0","0","","","0","1","","0","0","1","0","0","3","0","0","0","0","0","0","0","4","","0","0","0","","0","13","0","0","0"
"2020-05-07","4","0","0","","","0","0","","0","0","0","","0","2","0","0","","","0","0","","0","0","2","0","0","1","0","0","0","0","0","3","0","0","","0","0","0","","0","8","0","0","0"
"2020-05-08","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-09","10","0","0","","","0","0","","0","2","0","","0","0","0","1","","","0","0","","0","2","0","0","0","2","1","0","0","0","0","0","0","0","","0","0","0","","0","9","0","0","0"
"2020-05-10","2","0","0","","","0","4","","0","0","0","","0","0","0","1","","","0","0","","0","0","1","0","0","4","0","0","0","0","0","1","0","0","","0","0","0","","1","11","0","0","0"
"2020-05-11","6","0","1","","","0","3","","0","0","0","","0","2","0","0","","","0","0","","0","0","1","0","0","4","1","0","0","0","0","1","0","0","","0","0","0","","0","10","0","0","1"
"2020-05-12","5","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","2","0","0","6","0","0","0","0","0","0","1","1","","0","0","1","","0","11","0","0","6"
"2020-05-13","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-14","15","0","0","","","2","1","","0","0","0","","0","2","0","1","","","0","0","","0","0","2","0","0","6","0","1","0","0","0","0","3","0","","0","2","0","","0","18","0","0","5"
"2020-05-15","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-16","14","0","1","","","0","1","","0","3","0","","0","1","0","2","","","0","0","","0","0","3","0","2","8","1","0","0","0","0","1","0","0","","0","1","0","","0","20","0","0","10"
"2020-05-17","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-18","7","0","2","","","0","0","","0","0","0","","0","0","0","1","","","0","0","","0","0","1","0","0","7","1","0","0","0","0","0","0","0","","0","2","0","","0","8","0","0","7"
"2020-05-19","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-20","12","0","0","","","0","1","","0","-1","0","","0","3","0","1","","","0","0","","0","0","3","0","0","8","0","0","0","0","0","1","5","2","","0","0","0","","0","14","0","0","2"
"2020-05-21","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-22","2","0","1","","","0","1","","0","0","0","","0","4","0","2","","","0","0","","0","1","6","0","0","27","0","1","0","0","1","0","6","0","","0","1","0","","0","34","0","0","2"
"2020-05-23","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-24","2","0","1","","","0","0","","0","0","0","","0","0","0","6","","","0","0","","0","0","4","0","0","8","0","0","0","0","0","0","3","0","","0","0","0","","0","7","0","0","0"
"2020-05-25","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-26","0","0","0","","","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-27","2","0","2","","3","0","0","","0","1","0","","0","3","0","21","","","0","0","","0","0","1","0","0","9","0","0","0","0","2","1","11","1","","0","0","0","","0","15","1","0","0"
"2020-05-28","5","0","4","","6","0","2","","0","4","0","","0","7","0","7","","","0","0","","0","0","6","0","0","7","1","0","0","0","1","0","5","0","","0","0","0","","0","14","0","0","2"
"2020-05-29","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-05-30","2","0","3","","-1","0","0","","2","0","0","","0","6","0","6","","","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","1","0","","0","0","1","","0","6","-1","0","2"
"2020-05-31","7","0","1","","0","0","0","","0","10","0","","0","3","0","1","","","0","0","1","0","0","0","0","0","4","1","0","0","0","0","0","4","0","","0","0","1","","0","3","0","0","0"
"2020-06-01","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-02","6","0","6","","4","2","0","","0","4","0","","0","7","0","22","","","0","0","7","0","0","2","0","0","6","5","0","0","0","0","0","8","0","","0","0","1","","0","9","0","0","5"
"2020-06-03","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-04","5","0","3","","2","3","2","","0","5","0","","0","5","2","4","","","0","1","0","1","0","1","0","2","5","1","0","0","0","0","4","3","1","","0","2","0","","0","4","0","0","1"
"2020-06-05","10","0","8","","3","9","0","","0","4","0","","0","21","0","20","","","0","0","-1","0","0","5","0","0","14","7","0","0","0","0","2","10","0","","0","1","1","","0","5","0","0","2"
"2020-06-06","5","0","2","","1","0","0","","0","0","0","","0","4","0","3","","","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","","0","0","0","","0","8","0","0","0"
"2020-06-07","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-08","6","0","2","","0","2","0","","0","4","0","","0","5","0","5","","","0","0","0","0","0","1","0","0","4","3","0","0","0","0","0","6","0","","0","0","0","","0","11","0","1","0"
"2020-06-09","4","0","0","","0","1","0","","1","4","0","","0","0","0","1","","","0","1","0","0","0","0","0","0","3","6","0","0","0","0","0","2","0","","0","0","2","","0","7","0","0","0"
"2020-06-10","6","0","3","","1","0","1","","0","0","0","","0","6","0","5","","","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","5","1","","0","0","0","","0","6","0","0","3"
"2020-06-11","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-12","23","1","7","","0","0","0","","0","5","0","","0","5","0","8","","","0","1","2","0","0","1","0","1","3","7","0","0","0","1","2","13","0","","0","1","0","","0","11","0","0","1"
"2020-06-13","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-14","15","0","4","","0","1","0","","0","6","0","","0","0","2","5","","","0","0","2","0","0","1","0","2","1","0","0","0","0","0","0","3","0","","0","0","0","","0","-1","0","0","5"
"2020-06-15","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-16","23","2","1","","-1","1","0","","0","7","0","","0","4","0","7","","","0","1","1","0","0","0","0","0","2","3","1","1","0","0","0","2","0","","1","1","0","","0","4","0","0","2"
"2020-06-17","71","3","5","","2","1","0","","3","4","0","","0","9","1","9","","","0","2","2","0","0","1","0","-1","6","4","0","0","0","0","1","6","0","","9","2","0","","1","16","0","0","13"
"2020-06-18","57","0","5","","0","1","2","","0","1","0","","0","7","2","6","","","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","4","0","","2","2","5","","0","5","0","0","8"
"2020-06-19","57","0","3","","1","0","1","","1","0","0","","0","27","0","5","","","0","1","1","0","0","0","0","0","0","8","0","0","0","0","0","2","0","","2","8","0","","2","3","0","0","6"
"2020-06-20","66","0","2","","0","3","1","","1","2","0","","0","30","0","4","","","0","1","1","0","1","1","0","1","0","7","0","0","0","0","0","0","0","","5","3","0","","0","4","0","0","0"
"2020-06-21","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","2","0","0"
"2020-06-22","141","1","3","","0","2","1","","3","2","0","","0","37","0","6","","","0","3","0","0","1","0","0","3","9","7","1","0","0","0","1","9","5","","1","0","2","","0","7","-2","0","5"
"2020-06-23","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-24","76","0","2","","0","0","3","","0","1","0","","0","24","0","5","","","0","1","1","0","0","0","0","1","2","5","0","0","0","1","0","6","1","","2","5","0","","0","4","1","0","7"
"2020-06-25","202","0","4","","0","1","5","1","9","10","0","","0","107","1","15","","","1","4","1","0","1","1","0","0","4","37","1","0","0","0","0","8","1","","3","25","0","","0","18","0","2","1"
"2020-06-26","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-27","256","0","7","","0","3","1","1","0","1","1","","0","91","1","16","","1","0","5","2","1","1","0","0","2","1","16","1","0","0","0","2","15","2","","1","9","0","","2","11","0","6","1"
"2020-06-28","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0"
"2020-06-29","199","0","0","","0","1","3","2","7","6","0","","0","71","0","19","","0","1","2","2","1","2","2","1","0","5","47","3","0","0","0","3","22","2","","6","7","0","","0","15","-1","0","2"
"2020-06-30","129","1","7","1","0","3","3","0","1","2","0","","0","93","1","12","","0","0","6","0","1","3","1","0","0","2","27","6","0","0","0","-1","10","1","2","1","13","1","","1","33","1","2","2"
"2020-07-01","119","0","2","1","0","3","0","0","1","2","0","","0","44","0","8","","0","0","1","0","0","0","0","1","0","4","25","4","0","0","0","0","3","1","1","0","9","0","","3","15","0","1","5"
"2020-07-02","48","0","1","0","0","3","3","0","1","2","0","","0","80","0","12","","1","0","2","0","0","2","0","0","0","1","16","1","0","0","0","0","13","1","0","1","4","0","","2","28","0","0","1"
"2020-07-03","171","0","7","0","0","2","1","0","2","2","0","","0","112","0","2","","0","0","1","1","0","6","1","0","1","2","55","0","0","0","0","2","0","0","1","2","7","0","1","0","14","1","2","5"
"2020-07-04","124","0","0","0","2","0","0","0","2","10","0","","0","161","0","0","","0","0","0","1","1","5","0","0","0","1","44","0","0","0","0","1","1","0","0","6","9","0","1","0","6","-1","1","1"
"2020-07-05","204","0","0","0","0","0","0","1","1","3","0","","0","93","0","4","","0","0","6","0","0","0","0","0","0","0","23","0","0","0","0","1","6","0","0","1","5","0","1","0","7","0","3","4"
"2020-07-06","165","1","0","0","0","2","3","0","1","7","0","","0","53","0","19","","1","0","0","0","0","0","0","3","0","4","16","2","0","1","0","1","14","6","0","2","2","0","0","0","16","0","0","0"
"2020-07-07","252","0","10","0","0","8","1","0","0","15","0","","0","86","1","0","","0","0","5","3","0","0","2","0","1","9","24","3","0","0","1","3","5","2","0","4","3","2","0","1","42","0","2","2"
"2020-07-08","179","0","7","0","0","4","1","2","5","3","1","","0","76","3","12","","2","0","5","0","0","3","3","2","0","10","43","1","0","0","1","1","11","1","0","9","8","0","3","0","29","0","1","4"
"2020-07-09","165","0","5","0","0","7","2","0","9","5","0","","0","104","0","10","","0","0","2","1","1","2","8","1","1","10","52","3","0","0","2","4","12","1","1","6","5","0","1","3","32","0","0","5"
"2020-07-10","194","0","3","0","1","7","2","1","5","13","3","","0","112","0","4","","0","1","3","1","2","4","3","0","2","9","71","0","1","0","0","8","3","0","1","4","12","1","1","2","24","0","1","1"
"2020-07-11","185","0","3","0","5","2","1","0","0","13","0","","0","233","1","12","","0","0","6","0","0","9","2","0","1","7","48","2","0","0","3","10","11","0","0","11","6","0","0","1","4","0","0","1"
"2020-07-12","171","0","1","0","0","0","1","1","12","7","2","","0","96","1","0","","0","1","6","0","0","8","1","0","7","4","34","0","0","0","0","3","0","0","1","6","16","0","0","4","14","0","0","0"
"2020-07-13","302","0","5","0","0","6","1","1","4","11","0","","0","72","1","7","","1","0","6","0","0","3","1","2","1","14","10","0","0","0","0","3","13","4","0","3","3","0","0","2","23","0","2","0"
"2020-07-14","93","0","12","0","0","7","0","1","1","17","3","","0","103","1","9","","1","0","2","1","1","1","1","0","2","1","25","0","1","0","0","3","4","4","0","5","7","0","1","0","8","0","0","1"
"2020-07-15","295","0","5","0","0","4","3","1","2","9","0","","0","274","0","2","","0","0","3","0","3","6","5","0","2","11","46","2","0","0","0","6","5","0","0","6","14","0","4","3","13","0","2","3"
"2020-07-16","296","1","13","0","5","7","1","1","10","18","-2","","0","175","1","1","","0","0","4","1","1","10","1","1","1","11","71","0","0","0","0","3","2","0","0","11","9","1","4","1","20","-1","4","3"
"2020-07-17","325","0","7","1","0","5","0","2","1","10","2","","0","104","1","3","","0","0","5","1","6","2","1","2","5","8","71","2","2","0","2","6","5","0","0","5","7","1","4","2","13","0","2","6"
"2020-07-18","266","0","3","0","1","0","1","0","1","9","0","","0","152","0","11","","0","0","3","0","0","7","1","0","2","4","42","0","0","0","1","4","7","0","0","10","7","0","0","1","13","0","2","2"
"2020-07-19","177","2","3","0","1","0","0","5","5","59","1","","0","177","0","4","1","0","0","4","0","2","5","0","0","9","2","71","0","0","0","0","3","8","0","0","10","6","0","4","3","7","0","1","1"
"2020-07-20","79","0","10","0","0","6","2","0","4","28","2","","0","154","0","22","0","1","0","1","0","2","2","0","1","1","5","19","7","0","0","0","3","9","0","0","4","3","2","3","3","19","0","0","2"
"2020-07-21","216","0","14","0","1","8","3","2","2","12","6","","0","176","0","-1","0","0","1","3","1","3","1","2","1","5","4","49","3","1","0","-2","4","8","2","0","9","8","0","3","1","5","0","1","3"
"2020-07-22","228","0","8","0","0","8","1","3","2","24","0","","0","105","0","2","0","0","0","3","1","2","5","3","4","2","1","45","6","0","0","0","4","3","2","0","10","7","1","1","0","9","0","2","7"
"2020-07-23","164","0","8","0","1","4","0","1","1","23","7","","0","85","0","1","0","6","0","1","1","3","9","4","2","7","0","43","3","0","0","1","3","6","0","0","3","0","1","3","0","23","0","1","0"
"2020-07-24","145","0","5","3","1","7","0","3","7","44","1","","0","131","0","14","0","0","0","4","0","2","1","7","0","11","6","42","6","1","0","2","2","21","2","0","6","9","1","1","0","40","0","0","3"
"2020-07-25","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-26","360","1","9","0","3","4","0","4","20","45","1","","0","294","0","7","0","0","0","11","7","1","7","4","0","11","0","62","0","0","0","1","4","13","0","1","11","13","2","4","3","5","0","1","4"
"2020-07-27","111","1","19","0","0","4","1","0","4","42","0","","0","147","0","19","0","0","0","3","0","0","4","4","1","7","16","31","6","0","0","0","1","23","1","0","7","7","1","16","0","36","0","1","1"
"2020-07-28","175","0","17","0","6","11","3","0","5","40","1","","0","78","0","6","0","1","0","5","0","3","6","5","0","10","9","38","0","0","0","1","7","10","0","0","4","2","2","2","1","74","0","2","4"
"2020-07-29","137","1","11","0","1","5","1","1","1","15","3","","0","116","1","5","0","0","0","29","0","2","6","2","2","2","6","49","2","3","0","1","3","8","1","0","9","12","3","1","1","8","0","0","6"
"2020-07-30","166","0","9","0","0","9","0","1","2","33","1","","0","146","0","13","0","0","0","2","2","2","4","2","0","13","11","73","1","0","0","0","3","7","5","0","17","9","5","1","1","25","0","1","4"
"2020-07-31","147","0","2","0","1","3","1","3","2","49","0","","0","111","1","13","0","0","0","11","0","1","6","3","2","9","5","39","4","1","0","0","0","3","1","0","4","12","1","7","2","28","0","0","2"
"2020-08-01","176","0","1","0","1","3","1","0","7","24","0","","0","72","0","11","0","0","0","3","0","5","1","3","0","4","6","36","1","0","0","0","1","9","0","0","5","3","1","6","1","7","0","0","6"
"2020-08-02","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-03","65","0","10","1","6","8","1","1","4","65","1","","0","181","0","11","2","0","0","1","0","13","8","8","1","11","13","46","9","0","0","3","3","16","4","1","6","17","1","5","3","32","0","1","2"
"2020-08-04","211","0","17","2","1","20","1","3","0","34","0","","0","152","0","8","2","0","0","0","3","5","2","2","0","12","6","13","0","0","0","0","7","9","4","4","1","5","10","0","1","19","6","3","3"
"2020-08-05","135","0","30","2","1","16","2","1","8","50","0","","0","88","5","7","2","1","0","1","0","1","4","5","0","6","10","35","5","1","0","1","2","6","0","0","2","6","1","3","4","26","-1","4","2"
"2020-08-06","154","1","16","1","1","6","2","0","10","56","2","","0","254","3","5","1","0","2","3","0","3","6","3","0","10","9","61","2","1","0","2","6","5","2","0","14","13","1","1","4","27","0","2","4"
"2020-08-07","151","0","13","3","3","7","0","4","4","44","0","","0","167","0","10","0","0","1","2","1","5","3","5","1","11","3","35","4","2","0","0","6","5","5","0","3","10","0","5","7","3","0","0","1"
"2020-08-08","212","0","3","0","1","7","0","1","5","45","-1","","0","106","0","3","0","0","0","5","0","2","5","4","0","5","10","26","0","7","0","0","6","6","13","0","4","7","0","9","5","71","0","3","2"
"2020-08-09","17","0","0","0","0","1","1","0","0","49","0","","0","46","0","2","0","0","0","0","0","5","0","1","0","8","3","1","0","2","0","0","3","3","1","0","1","0","0","4","0","28","0","0","2"
