"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-05-04","17","0","0","","","0","5","","0","0","0","","0","7","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","18","","0","1","0","","0","11","0","0","0"
"2020-05-05","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","18","","0","1","0","","0","11","0","0","0"
"2020-05-06","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","18","","0","2","0","","0","11","0","0","0"
"2020-05-07","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-08","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-09","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-10","19","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-11","21","0","0","","","0","5","","0","0","0","","0","7","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-12","21","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-13","21","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","11","0","0","0"
"2020-05-14","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","13","0","0","0"
"2020-05-15","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","13","0","0","0"
"2020-05-16","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","14","0","0","0"
"2020-05-17","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","14","0","0","0"
"2020-05-18","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","15","0","0","0"
"2020-05-19","22","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","15","0","0","0"
"2020-05-20","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","17","0","0","0"
"2020-05-21","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","17","0","0","0"
"2020-05-22","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","19","0","0","0"
"2020-05-23","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","19","0","0","0"
"2020-05-24","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","19","0","0","0"
"2020-05-25","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","19","0","0","0"
"2020-05-26","23","0","0","","","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","19","0","0","0"
"2020-05-27","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","22","0","0","0"
"2020-05-28","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-05-29","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-05-30","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-05-31","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-01","22","0","0","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-02","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-03","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-04","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-05","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-06","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-07","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-08","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","23","0","0","0"
"2020-06-09","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-10","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-11","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-12","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-13","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-14","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-15","22","0","1","","0","0","5","","0","0","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-16","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-17","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","","0","2","0","","0","26","0","0","0"
"2020-06-18","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-19","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-20","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-21","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-22","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-23","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-24","22","0","1","","0","0","5","","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-25","23","0","1","","0","0","5","0","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-26","23","0","1","","0","0","5","0","0","1","0","","0","6","0","1","","","0","2","0","0","0","1","0","0","3","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-27","23","0","1","","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","4","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-28","23","0","1","","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","4","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-29","23","0","1","","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","4","1","0","0","0","0","0","0","19","","0","2","0","","0","25","0","0","0"
"2020-06-30","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","","0","25","0","0","0"
"2020-07-01","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","","0","25","0","0","0"
"2020-07-02","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","","0","25","0","0","0"
"2020-07-03","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","1"
"2020-07-04","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","1"
"2020-07-05","23","0","1","0","0","0","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","1"
"2020-07-06","23","0","1","0","0","1","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","1"
"2020-07-07","23","0","1","0","0","1","5","0","0","1","0","","0","6","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","1"
"2020-07-08","23","0","1","0","0","1","5","0","0","1","0","","0","9","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-09","24","0","1","0","0","1","5","0","0","1","0","","0","10","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-10","25","0","1","0","0","1","5","0","0","1","0","","0","10","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-11","25","0","1","0","0","1","5","0","0","1","0","","0","11","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-12","25","0","1","0","0","1","5","0","0","1","0","","0","11","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-13","25","0","1","0","0","1","5","0","0","1","0","","0","11","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-14","25","0","1","0","0","1","5","0","0","1","0","","0","12","0","1","","0","0","2","0","0","0","1","0","0","5","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-15","28","0","1","0","0","1","5","0","0","1","0","","0","15","0","1","","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","0","2"
"2020-07-16","30","0","1","0","0","1","5","0","0","1","0","","0","16","0","1","","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-17","32","0","1","0","0","1","5","0","0","1","0","","0","18","0","1","","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-18","32","0","1","0","0","1","5","0","0","1","0","","0","19","0","1","","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-19","32","0","1","0","0","1","5","0","0","1","0","","0","19","0","1","0","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","0","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-20","33","0","1","0","0","2","5","0","0","1","0","","0","19","0","1","0","0","0","2","0","0","0","1","0","0","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-21","35","0","1","0","0","2","5","0","0","1","0","","0","20","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","25","0","1","2"
"2020-07-22","40","0","1","0","0","2","6","0","0","1","0","","0","22","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","26","0","1","2"
"2020-07-23","42","0","1","0","0","2","6","0","0","1","0","","0","23","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","26","0","1","2"
"2020-07-24","45","0","1","0","0","2","6","0","0","1","0","","0","26","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","26","0","1","2"
"2020-07-25","45","0","1","0","0","2","6","0","0","1","0","","0","26","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","26","0","1","2"
"2020-07-26","45","0","1","0","0","2","6","0","0","1","0","","0","27","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","27","0","1","2"
"2020-07-27","47","0","2","0","0","2","6","0","0","1","0","","0","30","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","27","0","1","2"
"2020-07-28","50","0","2","0","0","2","6","1","0","1","0","","0","32","0","1","0","0","0","2","0","0","0","1","0","1","6","1","0","0","0","0","0","1","19","0","0","2","0","0","0","29","0","1","2"
"2020-07-29","53","0","2","0","0","2","6","1","0","1","0","","0","34","0","1","0","0","0","2","0","0","0","1","0","1","6","7","0","0","0","0","0","2","19","0","0","2","0","1","0","29","0","1","2"
"2020-07-30","55","0","2","0","0","2","6","1","0","1","0","","0","34","0","1","0","0","0","2","0","0","0","1","0","1","6","8","0","0","0","0","0","2","19","0","0","2","0","1","0","30","0","1","2"
"2020-07-31","60","0","2","0","0","2","6","1","0","2","0","","0","37","0","1","0","0","0","3","0","0","0","1","0","1","6","8","0","0","0","0","0","2","19","0","0","2","0","1","0","31","0","1","2"
"2020-08-01","62","0","2","0","0","2","6","1","0","2","0","","0","37","0","1","0","0","0","3","0","0","0","1","0","1","6","13","0","0","0","0","0","2","19","0","1","2","0","2","0","31","0","1","2"
"2020-08-02","62","0","2","0","0","2","6","1","0","2","0","","0","37","0","1","0","0","0","3","0","0","0","1","0","1","6","13","0","0","0","0","0","2","19","0","1","2","0","2","0","31","0","1","2"
"2020-08-03","64","0","2","0","0","2","6","1","0","2","0","","0","37","0","1","0","0","0","3","0","0","0","1","0","1","6","13","0","0","0","0","0","2","19","0","1","2","0","2","0","32","0","1","2"
"2020-08-04","66","0","2","0","0","2","6","1","0","2","0","","0","42","0","1","0","0","0","3","0","0","0","1","0","1","6","14","0","0","0","0","0","2","19","0","2","2","0","2","0","32","0","1","3"
"2020-08-05","71","0","2","0","0","2","6","1","0","2","0","","0","43","0","1","0","0","0","3","0","0","1","1","0","1","6","14","0","0","0","0","0","2","19","0","2","2","0","2","0","32","0","1","3"
"2020-08-06","72","0","2","0","0","2","6","1","0","3","0","","0","46","0","1","0","0","0","3","0","0","1","1","0","1","6","15","0","0","0","0","0","2","19","0","2","2","0","2","0","32","0","1","3"
"2020-08-07","76","0","2","0","0","2","6","1","0","3","0","","0","48","0","1","0","0","0","3","0","0","1","1","0","1","6","15","0","0","0","0","0","2","19","0","2","2","0","2","0","32","0","1","3"
"2020-08-08","81","0","2","0","0","2","6","1","0","3","0","","0","48","0","1","0","0","0","3","0","0","1","1","0","1","6","16","0","0","0","0","0","2","19","0","2","2","0","2","0","32","0","1","3"
"2020-08-09","81","0","2","0","0","2","6","1","0","4","0","","0","48","0","1","0","0","0","3","0","0","1","1","0","1","6","16","0","0","0","0","0","2","19","0","3","2","0","2","0","32","0","1","3"
