"date","Kansas/Allen","Kansas/Anderson","Kansas/Atchison","Kansas/Barber","Kansas/Barton","Kansas/Bourbon","Kansas/Brown","Kansas/Butler","Kansas/Chase","Kansas/Chautauqua","Kansas/Cherokee","Kansas/Cheyenne","Kansas/Clark","Kansas/Clay","Kansas/Cloud","Kansas/Coffey","Kansas/Comanche","Kansas/Cowley","Kansas/Crawford","Kansas/Decatur","Kansas/Dickinson","Kansas/Doniphan","Kansas/Douglas","Kansas/Edwards","Kansas/Elk","Kansas/Ellis","Kansas/Ellsworth","Kansas/Finney","Kansas/Ford","Kansas/Franklin","Kansas/Geary","Kansas/Gove","Kansas/Graham","Kansas/Grant","Kansas/Gray","Kansas/Greeley","Kansas/Greenwood","Kansas/Hamilton","Kansas/Harper","Kansas/Harvey","Kansas/Haskell","Kansas/Hodgeman","Kansas/Jackson","Kansas/Jefferson","Kansas/Jewell","Kansas/Johnson","Kansas/Kearny","Kansas/Kingman","Kansas/Kiowa","Kansas/Labette","Kansas/Lane","Kansas/Leavenworth","Kansas/Lincoln","Kansas/Linn","Kansas/Logan","Kansas/Lyon","Kansas/Marion","Kansas/Marshall","Kansas/McPherson","Kansas/Meade","Kansas/Miami","Kansas/Mitchell","Kansas/Montgomery","Kansas/Morris","Kansas/Morton","Kansas/Nemaha","Kansas/Neosho","Kansas/Ness","Kansas/Norton","Kansas/Osage","Kansas/Osborne","Kansas/Ottawa","Kansas/Pawnee","Kansas/Phillips","Kansas/Pottawatomie","Kansas/Pratt","Kansas/Rawlins","Kansas/Reno","Kansas/Republic","Kansas/Rice","Kansas/Riley","Kansas/Rooks","Kansas/Rush","Kansas/Russell","Kansas/Saline","Kansas/Scott","Kansas/Sedgwick","Kansas/Seward","Kansas/Shawnee","Kansas/Sheridan","Kansas/Sherman","Kansas/Smith","Kansas/Stafford","Kansas/Stanton","Kansas/Stevens","Kansas/Sumner","Kansas/Thomas","Kansas/Trego","Kansas/Unassigned","Kansas/Wabaunsee","Kansas/Wallace","Kansas/Washington","Kansas/Wichita","Kansas/Wilson","Kansas/Woodson","Kansas/Wyandotte"
"2020-04-01","","","0","","0","0","","2","","0","0","","","0","","2","","","0","","","0","7","","","","","0","-1","0","","0","","","","","","","","1","","","0","0","","9","","","","0","","1","","0","","1","","","2","","","0","1","0","","","0","","","0","","0","","","0","1","","1","","","3","","","","0","","6","","1","","","","0","","-1","0","","","","","","","","","1","14"
"2020-04-02","","1","0","","1","0","","2","","0","1","","","0","1","0","","1","0","","","0","0","","","","","2","0","0","","0","","","","","","","","0","","","0","0","","18","","","","0","","2","","1","","4","","","0","","","0","0","0","","","0","","","0","","0","","","0","0","","0","","","1","","","","2","","15","","2","","","","0","","1","0","","","","","","","","","0","13"
"2020-04-03","","","0","","1","0","","0","","1","1","","","0","0","2","","0","-1","","","0","0","","","","","1","1","2","","0","","","","","","","","0","","","0","1","","11","","","","0","","4","","-1","","1","1","","1","","","0","0","0","","","0","","","0","1","0","","","0","0","","1","","","5","","","","1","","6","","6","","","","0","","-1","1","","","","","","","","","0","31"
"2020-04-04","","","1","","0","0","","1","","1","0","","","0","0","5","","0","0","","","0","1","","","","","5","0","0","","0","","","","","1","","","0","","","0","0","1","13","","","","3","","2","","0","","2","1","","2","","2","0","0","0","","","0","","","0","1","1","","","0","0","","0","","","0","","","","1","","12","","1","","","","0","","0","0","","","","","","","","","0","12"
"2020-04-05","","-1","0","","0","1","","0","","0","0","","","0","0","1","","0","2","","","0","1","","","","","1","0","0","2","0","","","","","0","","","0","","","0","0","0","7","","","","0","","3","","0","","5","0","","0","","0","0","0","0","","","0","","","0","0","1","","","0","0","","1","","","2","","","","0","","11","","5","","","","0","","0","0","","","0","1","","","","","0","9"
"2020-04-06","","0","0","","0","2","","0","","0","0","","","0","0","5","","0","-2","","","0","3","","","","","0","0","1","0","0","","","","","0","","","1","","","0","1","0","20","","","","1","","4","","0","","-1","1","","1","","0","0","3","0","1","","0","","","0","0","0","","","1","0","","0","1","","1","","","","2","","16","","8","","","","0","","0","0","","","0","0","","","","","0","28"
"2020-04-07","","0","0","1","0","1","","0","","0","0","","","0","1","3","","0","2","","","0","2","","","","","1","0","0","2","0","","","","","0","","","1","","","0","0","0","7","","","","3","","3","","0","","2","0","","1","","0","0","0","0","0","","0","","","0","0","0","","","0","0","","1","1","","3","","","","0","1","10","1","7","","","","0","","0","0","","","0","0","","","","","0","9"
"2020-04-08","","0","0","0","1","0","","0","","0","0","","","0","1","3","","0","-2","","","0","0","","","","","0","1","0","0","0","","","","","0","","","0","","","0","2","1","25","","","","1","","16","","0","","1","0","","1","","0","0","2","0","0","","0","","","0","0","0","","","2","0","","-1","1","","2","2","","","0","0","20","2","3","","","","0","","0","0","","","0","0","","","","","0","50"
"2020-04-09","","0","0","0","0","0","","0","","0","0","","","0","0","1","","0","2","","","0","0","","","","","1","0","0","1","0","","","","","0","","","0","","","0","0","0","8","","","","2","","2","","0","","1","0","","2","","1","0","0","0","0","","0","","","0","0","0","","","0","0","","1","0","","1","0","","","1","0","7","0","6","","","","0","","0","0","","","0","6","","","","","0","27"
"2020-04-10","","0","0","0","0","0","","0","","0","0","","","0","0","0","","0","0","","","0","0","","","1","","0","0","0","0","0","","","","","0","","","0","","","0","0","0","0","","","","0","","0","","0","","0","0","","0","","0","0","0","0","0","","0","","","0","0","0","","","0","0","","0","0","","0","0","","","0","0","0","0","0","","","","0","","0","0","","","0","0","","","","","0","0"
"2020-04-11","","1","1","0","0","0","","0","","0","1","","","0","0","2","","0","0","","","0","1","","","0","","3","3","2","0","0","","","","","0","1","","0","","","0","0","0","31","","","","7","","14","","0","","0","0","","0","","0","0","3","0","0","","1","","","0","0","0","","1","0","0","","0","1","","0","0","","","0","0","30","0","17","","","","0","","1","0","","","0","-6","","","","","0","43"
"2020-04-12","","0","0","0","0","0","","0","","0","0","","","0","0","0","","0","0","","","0","0","","","0","","0","8","0","0","0","","","","","0","0","","0","","","0","0","1","21","1","","","0","","10","","0","","0","0","","0","","0","0","0","0","0","","0","","","1","0","0","","0","0","0","","0","0","","0","0","","","1","0","5","2","1","","","","0","1","0","0","","","0","0","","","","","0","17"
"2020-04-13","","0","0","0","0","0","","1","","0","0","","","0","0","2","","0","0","","","0","1","","","1","","2","3","0","3","0","","","","","0","0","","0","","","0","0","0","5","0","","","0","","5","","0","","3","1","","0","","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","2","0","","1","0","","","1","0","4","1","4","","","","0","1","0","0","","","0","0","","","","","0","5"
"2020-04-14","","-1","0","0","0","0","","0","","0","0","","","0","0","1","","0","0","","1","0","0","","","2","","0","1","0","2","0","","","","","0","0","","1","","","0","0","0","14","-1","","","1","","5","","0","","2","1","","1","","1","0","-3","0","0","","0","","","0","0","0","","0","0","0","","1","0","","2","0","","","3","0","6","0","2","","","1","0","0","0","0","","","0","0","","","","","0","8"
"2020-04-15","","0","0","0","1","0","","1","","0","1","","","0","0","4","","0","0","","0","0","1","","","0","","1","15","0","-1","0","","","","","0","0","","0","","","0","0","0","11","0","","","1","","0","","1","","0","0","","0","","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","0","0","","2","0","","","0","0","3","1","2","","","0","0","0","0","0","","","0","0","","","","","1","18"
"2020-04-16","","0","0","0","0","0","","0","","0","0","","","0","0","0","","0","0","","0","0","1","","","0","","3","19","0","0","0","","","","","0","0","","0","","","0","0","0","9","0","","","0","","20","","0","","16","0","","1","","0","0","0","0","1","","0","","","0","0","0","","0","0","0","","0","0","","1","1","","","2","0","10","6","2","","1","0","0","0","1","1","","","0","0","","","","","0","16"
"2020-04-17","","0","1","0","1","0","","1","1","0","0","","","1","0","0","","0","0","","0","0","0","","","0","","6","33","0","0","0","","","","","1","0","","0","","","0","1","0","15","0","","","0","","0","","0","","-1","0","","0","","0","0","1","0","0","","0","","","0","0","0","","0","0","0","","0","0","","1","0","","","0","0","12","11","6","","0","1","0","1","0","0","","","0","0","","","","1","0","21"
"2020-04-18","","0","0","0","0","0","","1","0","0","0","","","0","0","1","","0","0","","0","0","1","","","0","","4","23","0","0","0","","","","","0","0","","0","","","0","-1","0","11","0","","","0","","8","","0","","10","0","","0","","0","0","0","0","0","","0","","","0","0","0","","0","1","0","","0","0","","0","1","","","0","0","7","11","0","","0","0","0","0","0","0","","","0","0","","","","0","1","12"
"2020-04-19","","0","1","0","0","0","","0","0","0","0","","","0","0","1","","0","0","","0","0","0","","","4","","4","20","0","0","0","","","1","","0","0","","0","","","0","0","1","3","1","","","0","","5","","0","","20","0","","1","","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","0","0","","0","0","","","0","0","4","12","1","","0","0","0","0","0","0","","","0","0","","","","0","0","5"
"2020-04-20","","0","1","0","1","0","","0","0","0","0","","","3","0","0","","0","0","","0","0","0","1","","0","","6","53","0","0","0","","","0","","0","0","","0","1","","0","1","0","5","1","","","0","","7","","0","","0","0","","1","","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","1","0","","2","0","","","2","0","8","32","3","1","0","0","0","1","1","0","","","0","1","","","","0","0","10"
"2020-04-21","","0","0","0","2","0","","0","0","0","0","","","0","0","0","","0","0","","0","2","0","0","","0","","1","7","0","0","0","","","-1","","0","0","","0","0","","0","0","0","7","2","","","0","","1","","0","","34","0","","2","","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","0","0","","2","0","","","0","0","33","17","0","1","0","0","0","0","0","0","","","0","0","","","","0","0","6"
"2020-04-22","","0","0","0","0","0","","1","0","0","0","","","-1","0","0","","0","0","","0","0","0","0","","0","","14","21","0","0","0","","","0","","0","0","","0","0","","0","0","0","12","0","","","0","","14","","0","","-1","0","","0","","0","0","0","1","0","","0","","","1","0","0","","0","0","0","","1","0","","3","0","","","0","0","12","46","2","0","0","0","0","0","0","0","","","0","1","","","","0","0","40"
"2020-04-23","","0","2","0","0","-1","","0","0","0","0","","1","0","0","1","","0","0","","0","0","1","0","","0","","71","80","0","0","0","","","1","","0","0","","0","5","","0","1","0","7","5","","1","0","","4","","0","","48","0","","1","","0","0","1","0","0","","0","","","0","0","0","","0","2","0","","1","0","1","3","0","","","0","0","21","107","4","0","0","0","0","0","2","0","","","0","3","","","","0","0","17"
"2020-04-24","","0","0","0","0","0","","0","0","0","0","","0","0","0","0","","1","0","","0","0","2","0","","0","","35","62","0","0","0","","1","1","","1","0","","0","0","","0","1","0","14","1","","0","1","","0","","0","","16","0","","0","1","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","7","0","2","3","0","","","1","0","7","42","0","0","2","0","0","0","0","0","","","0","0","","","","0","0","37"
"2020-04-25","","0","0","0","0","0","","0","0","0","0","","0","0","0","0","","0","0","","0","0","2","0","","0","","0","69","0","1","0","","0","0","","0","1","","0","1","","0","0","0","7","1","","0","0","","15","","0","","2","0","","0","0","1","0","3","0","0","","0","","","0","0","0","","0","1","0","","0","0","0","3","1","","","1","0","11","23","1","0","0","0","0","0","0","0","","","0","4","","","","0","0","28"
"2020-04-26","","0","1","0","0","0","","0","0","0","0","","0","0","0","0","","0","1","","1","0","0","0","","0","","40","40","0","0","0","","0","0","","0","0","","0","0","","1","0","0","6","0","","0","0","","8","","0","","0","0","","0","1","0","0","0","0","0","","0","","","0","0","0","","0","0","0","","2","0","0","1","1","","","0","0","4","22","0","0","0","0","0","0","0","0","","","0","3","","","","0","0","10"
"2020-04-27","","0","0","0","0","0","","1","0","0","0","","0","0","0","0","","1","0","","0","0","1","1","","0","","36","57","0","0","0","","0","1","","0","0","","1","0","","0","0","0","10","1","","0","0","","7","","0","","1","0","","0","0","0","0","0","0","0","1","0","","","0","0","0","","0","0","0","","1","0","0","1","0","","","1","0","1","57","5","0","0","0","0","0","1","0","","","0","2","","","","0","0","8"
"2020-04-28","","0","0","0","0","0","","1","2","1","0","1","0","1","0","0","","0","0","","0","0","0","0","","0","","32","28","1","1","0","","0","1","","0","0","","0","0","","0","0","0","6","2","","0","0","","3","","0","","16","0","","0","0","0","0","0","0","1","0","0","","","0","0","0","","0","0","0","","0","0","0","2","0","","","0","-1","15","51","2","0","0","0","0","0","1","0","","","0","0","","","","0","0","12"
"2020-04-29","","0","0","0","0","0","","1","0","0","1","1","0","-1","1","0","","0","0","","0","0","0","1","1","0","","0","56","0","0","0","","1","0","","0","0","","0","0","","0","1","0","8","0","","0","1","","10","","0","","8","0","","0","1","0","1","0","0","0","0","1","","","0","0","1","","0","1","0","","8","0","0","0","0","","","1","0","12","28","4","0","0","0","0","2","0","0","","","0","3","","","","0","0","34"
"2020-04-30","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","1","","0","0","1","0","0","0","","134","75","1","0","0","","2","0","","0","0","1","1","0","","0","0","0","10","2","","0","0","","159","","0","","17","0","","2","2","0","0","1","0","0","0","-1","","","0","0","0","","0","3","0","","1","0","0","2","0","","","0","0","36","55","5","0","1","0","0","0","1","0","","","0","3","","1","","0","0","58"
"2020-05-01","","0","1","0","0","0","","-2","0","0","0","0","0","0","0","0","","0","0","","0","0","1","1","0","0","","99","27","0","0","0","","1","1","","0","0","0","0","0","","0","0","0","7","3","","0","0","","16","","0","","12","0","","0","1","0","0","0","0","0","0","0","","1","0","0","0","","0","0","0","","3","0","0","2","0","","","0","1","6","1","4","0","0","0","0","0","0","0","","","0","1","","0","","0","1","33"
"2020-05-02","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0","0","-1","0","","47","68","2","0","0","","0","0","","0","2","0","1","0","","0","1","0","15","0","","0","0","","14","","0","","15","0","","0","4","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","1","0","0","1","0","","","0","0","10","11","5","0","1","0","0","0","1","0","","","0","1","","-1","","0","0","52"
"2020-05-03","","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","","0","0","","0","0","0","0","0","0","","0","45","1","0","0","","2","0","","0","0","0","0","0","","0","0","0","12","0","","1","0","","112","","0","","3","0","","1","0","0","0","1","0","0","0","0","","1","0","0","0","","0","2","0","","1","0","0","2","0","","","0","0","8","8","1","0","0","0","0","0","1","1","","","0","1","","0","","0","0","64"
"2020-05-04","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","","0","0","0","0","0","0","","36","17","2","0","0","","0","1","","0","0","0","0","1","","0","0","0","6","2","","0","0","","31","","0","","7","0","","0","1","0","0","1","0","0","0","0","","0","0","0","0","","0","0","0","","-1","0","0","1","0","","","0","0","10","52","1","0","0","0","0","1","1","0","","","0","3","","0","","0","0","53"
"2020-05-05","","0","1","0","0","0","0","0","0","0","0","0","6","1","0","0","","0","0","","0","0","0","0","0","0","1","73","37","0","0","0","","0","0","","0","0","0","1","0","","0","0","0","9","2","","0","0","","73","","0","","10","0","","0","1","0","0","1","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","0","1","3","23","5","0","0","0","0","0","0","0","","","0","0","","0","","0","0","17"
"2020-05-06","","0","0","0","3","0","0","0","0","0","0","0","1","-1","0","1","","0","0","","0","0","5","0","0","0","0","81","11","1","2","0","","1","0","","0","0","0","0","0","","0","1","0","8","1","","0","0","","181","","0","","6","0","","2","1","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","0","0","2","18","4","0","0","0","0","0","2","0","","","0","0","","0","","0","0","14"
"2020-05-07","","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","","0","0","","0","3","0","0","0","0","0","51","50","0","0","0","","0","0","","0","1","0","0","1","","0","1","0","32","2","","0","0","","102","","0","","11","0","","0","3","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","1","0","0","1","0","","","0","0","13","24","3","0","0","0","0","0","0","0","","","0","0","","0","","0","0","32"
"2020-05-08","","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","1","70","94","0","1","0","","3","1","","0","2","0","0","5","","0","0","0","23","2","","0","0","","21","","0","","12","0","","0","5","0","0","1","0","0","0","0","","0","0","0","0","","0","1","0","","0","0","0","1","0","","","0","1","3","14","9","0","0","0","0","2","0","0","","","0","0","","0","","0","0","58"
"2020-05-09","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","41","37","0","0","0","","0","0","","0","1","0","0","1","","1","0","0","7","2","","0","0","","2","","0","","4","0","","0","0","1","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","0","0","1","3","11","0","0","0","0","0","3","0","","","0","0","","0","","0","0","45"
"2020-05-10","","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0","0","0","0","0","0","38","3","0","0","","0","0","","0","0","0","0","1","","1","0","0","8","0","","0","0","","10","","0","","4","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","3","0","","0","0","0","1","0","","","0","0","10","5","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0","33"
"2020-05-11","","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","","0","0","","0","0","1","0","0","0","0","90","33","3","0","0","","0","1","","0","-1","0","0","0","","0","1","0","13","1","","0","0","","19","","0","","1","0","","1","1","0","0","0","0","1","0","0","","0","1","0","0","","0","0","0","","0","0","0","0","0","","","0","1","1","21","6","0","0","0","0","0","1","0","","","0","0","","0","","0","0","8"
"2020-05-12","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","1","0","0","0","0","2","38","2","0","0","","0","0","","0","0","0","0","-1","","0","2","0","3","1","","0","0","","1","","0","","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","2","0","2","20","7","0","0","0","0","0","0","0","","","0","0","","0","","0","0","0"
"2020-05-13","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","1","0","0","0","0","0","107","59","2","0","0","","1","2","","0","1","0","0","1","","8","1","0","5","2","","0","0","","12","","0","","2","0","","0","0","0","0","-1","0","0","0","0","","0","0","0","0","","0","-1","0","","0","0","1","1","0","","","0","2","36","16","5","0","0","0","0","0","0","1","","","0","0","","0","","0","0","12"
"2020-05-14","","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","1","0","","0","0","0","0","0","0","0","74","21","0","0","0","","0","0","","0","0","0","1","0","","11","3","0","7","0","","0","0","","5","","0","","3","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","1","0","0","","0","0","0","0","0","","","0","0","20","11","1","0","0","0","0","0","8","0","","","0","0","","0","","0","0","16"
"2020-05-15","","0","0","0","2","0","2","4","0","0","0","0","1","0","0","0","","0","0","","0","0","1","0","0","0","0","59","46","2","0","0","","1","2","","0","1","0","0","0","","0","0","0","19","2","","0","0","","3","","0","","2","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","1","0","","0","0","0","1","0","","","0","2","3","4","5","0","0","0","0","0","0","1","","","0","1","","0","1","0","0","15"
"2020-05-16","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","1","0","0","0","0","0","15","0","0","0","","1","0","","0","0","0","0","0","","1","0","0","4","0","","0","0","","0","","0","","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","1","0","4","0","1","0","1","0","0","0","0","0","","","0","0","","0","0","0","0","24"
"2020-05-17","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","","0","0","0","0","0","","1","0","0","4","0","","0","0","","0","","0","","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","","0","0","0","0","0","","","0","4","1","0","0","0","0","0","0","0","0","0","","","0","0","","0","0","0","0","1"
"2020-05-18","","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","","0","0","","0","0","0","1","0","0","0","82","89","0","0","0","","1","3","","0","0","0","1","0","","6","1","0","9","4","","0","1","","94","","0","","2","0","","0","0","0","0","0","0","0","2","0","1","0","1","0","0","","0","1","0","","0","0","0","0","0","","","0","0","1","22","13","0","0","0","0","0","0","0","","","0","0","","0","","0","0","12"
"2020-05-19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","2","0","0","0","0","15","11","0","0","0","","1","0","","0","0","0","0","0","","1","0","0","2","0","","0","-1","","1","","1","","5","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","","0","0","0","0","0","","","0","0","2","0","1","0","0","0","0","0","0","0","","","0","0","","0","","0","0","8"
"2020-05-20","","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","32","26","0","1","0","","0","1","","0","1","0","0","-1","","1","1","0","12","0","","0","0","1","5","","0","","0","0","","1","0","0","0","0","0","0","4","0","0","0","0","0","0","","0","1","0","","0","0","0","0","0","","","0","1","1","30","18","0","0","0","0","0","0","0","","","0","1","","0","","0","0","15"
"2020-05-21","","0","1","0","1","1","0","4","0","0","0","0","0","0","0","0","","0","0","","0","1","0","0","0","0","0","35","0","0","1","0","","0","0","","0","0","0","0","0","","3","0","0","10","0","","0","0","0","4","","0","","4","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","","2","0","0","0","0","","","0","0","3","7","17","0","0","0","0","0","0","0","","","0","0","","0","","0","0","24"
