"date","Michigan/Alcona","Michigan/Alger","Michigan/Allegan","Michigan/Alpena","Michigan/Antrim","Michigan/Arenac","Michigan/Baraga","Michigan/Barry","Michigan/Bay","Michigan/Benzie","Michigan/Berrien","Michigan/Branch","Michigan/Calhoun","Michigan/Cass","Michigan/Charlevoix","Michigan/Cheboygan","Michigan/Chippewa","Michigan/Clare","Michigan/Clinton","Michigan/Crawford","Michigan/Delta","Michigan/Dickinson","Michigan/Eaton","Michigan/Emmet","Michigan/Federal Correctional Institution (FCI)","Michigan/Genesee","Michigan/Gladwin","Michigan/Gogebic","Michigan/Grand Traverse","Michigan/Gratiot","Michigan/Hillsdale","Michigan/Houghton","Michigan/Huron","Michigan/Ingham","Michigan/Ionia","Michigan/Iosco","Michigan/Iron","Michigan/Isabella","Michigan/Jackson","Michigan/Kalamazoo","Michigan/Kalkaska","Michigan/Kent","Michigan/Keweenaw","Michigan/Lake","Michigan/Lapeer","Michigan/Leelanau","Michigan/Lenawee","Michigan/Livingston","Michigan/Luce","Michigan/Mackinac","Michigan/Macomb","Michigan/Manistee","Michigan/Marquette","Michigan/Mason","Michigan/Mecosta","Michigan/Menominee","Michigan/Michigan Department of Corrections (MDOC)","Michigan/Midland","Michigan/Missaukee","Michigan/Monroe","Michigan/Montcalm","Michigan/Montmorency","Michigan/Muskegon","Michigan/Newaygo","Michigan/Oakland","Michigan/Oceana","Michigan/Ogemaw","Michigan/Ontonagon","Michigan/Osceola","Michigan/Oscoda","Michigan/Otsego","Michigan/Ottawa","Michigan/Out of MI","Michigan/Presque Isle","Michigan/Roscommon","Michigan/Saginaw","Michigan/Sanilac","Michigan/Schoolcraft","Michigan/Shiawassee","Michigan/St. Clair","Michigan/St. Joseph","Michigan/Tuscola","Michigan/Unassigned","Michigan/Van Buren","Michigan/Washtenaw","Michigan/Wayne","Michigan/Wexford"
"2020-04-07","",""," 20.00 %",""," 20.00 %","   .00 %","","   .00 %","  3.33 %","   .00 %","  6.67 %","  6.67 %","  4.88 %"," 28.57 %","   .00 %"," 25.00 %","   .00 %","-33.33 %"," 30.36 %"," ##.## %","   .00 %","   .00 %","  7.02 %","  7.69 %",""," 12.32 %","   .00 %","   .00 %","  7.14 %"," 20.00 %"," 19.57 %","   .00 %","   .00 %","  6.18 %"," 12.50 %"," 33.33 %",""," 37.50 %"," 10.68 %"," 10.34 %"," 25.00 %","  5.65 %","",""," 14.29 %"," 50.00 %","   .00 %","  8.39 %","   .00 %"," 50.00 %"," 11.81 %"," 50.00 %"," 26.67 %","   .00 %"," 33.33 %","","","   .00 %","   .00 %"," 10.26 %","  6.67 %",""," 24.24 %"," 50.00 %"," 10.53 %","   .00 %","   .00 %","-##.## %","   .00 %","   .00 %","  7.69 %"," 18.18 %"," 29.67 %","   .00 %"," 20.00 %"," 10.07 %"," 21.43 %","   .00 %","   .00 %"," 17.27 %"," 27.27 %"," 18.18 %"," 10.24 %","  6.25 %","  3.71 %","  9.37 %"," 40.00 %"
"2020-04-08","","","   .00 %","","   .00 %"," 33.33 %","","   .00 %"," 25.81 %","   .00 %"," 12.50 %"," 12.50 %"," 18.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.33 %","   .00 %"," 14.29 %","   .00 %","  9.84 %","  7.14 %",""," 11.76 %","   .00 %","   .00 %","   .00 %","-16.67 %"," 12.73 %","   .00 %","   .00 %","  8.47 %"," 22.22 %","   .00 %","","   .00 %"," 10.53 %","  4.69 %","   .00 %"," 10.70 %","",""," 14.29 %"," 33.33 %"," 12.50 %"," 12.26 %","   .00 %","   .00 %","  8.78 %","   .00 %"," -5.26 %","   .00 %","   .00 %","","","  9.09 %","   .00 %"," 17.83 %"," 12.50 %","","  2.44 %","   .00 %","  7.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","  5.77 %","  6.78 %","   .00 %","   .00 %"," 21.57 %"," 29.41 %","   .00 %"," 12.50 %","  8.53 %"," 14.29 %","  3.85 %","-11.00 %","  5.88 %","  9.12 %","  6.42 %","   .00 %"
"2020-04-09","","","   .00 %","","   .00 %","   .00 %","","   .00 %","  7.69 %","   .00 %"," 11.11 %"," 33.33 %"," 11.76 %"," 11.11 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  3.66 %","   .00 %"," 12.50 %"," 50.00 %","  2.99 %","  6.67 %","","  5.89 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  3.23 %","   .00 %"," 25.00 %","  8.29 %"," 18.18 %","   .00 %",""," 27.27 %","  3.97 %"," 10.45 %","   .00 %"," 12.56 %","",""," 20.31 %","   .00 %","  8.33 %","  4.02 %","   .00 %"," 33.33 %","  5.98 %","   .00 %","   .00 %","   .00 %"," 12.50 %","",""," 16.67 %","   .00 %","  8.55 %","  5.56 %",""," 26.19 %","   .00 %","  5.99 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  7.27 %","  3.97 %","   .00 %"," 33.33 %"," 10.22 %"," -4.55 %","   .00 %"," 14.81 %"," 15.71 %"," 12.50 %"," 33.33 %","  1.10 %","   .00 %","  4.43 %","  4.85 %","   .00 %"
"2020-04-10","","","  5.56 %","","   .00 %","   .00 %","","   .00 %"," 14.29 %","   .00 %"," 10.00 %","  4.17 %"," 14.04 %"," 20.00 %"," 11.11 %","   .00 %","   .00 %"," 50.00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","","  9.67 %","   .00 %"," 33.33 %","  6.67 %","   .00 %","  9.38 %","   .00 %","   .00 %","  7.66 %","  7.69 %","   .00 %",""," 32.14 %","  6.87 %","  4.05 %","   .00 %","  7.30 %","",""," 12.99 %","   .00 %","   .00 %","  8.29 %","   .00 %","   .00 %","  6.83 %","   .00 %"," 16.67 %","   .00 %"," 22.22 %","   .00 %","","   .00 %","   .00 %","  5.45 %","  5.26 %","","  7.55 %"," 33.33 %","  6.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.39 %","  4.58 %"," ##.## %","   .00 %"," 17.07 %","  9.52 %","   .00 %","  9.68 %"," 10.49 %"," 11.11 %"," 13.89 %","-77.17 %"," 11.11 %","  3.45 %","  4.42 %","   .00 %"
"2020-04-11","","","   .00 %","   .00 %"," 16.67 %","   .00 %",""," 14.29 %"," 10.42 %","   .00 %","  6.82 %","  4.00 %","  9.23 %","   .00 %"," 10.00 %"," 10.00 %","-##.## %"," 33.33 %","   .00 %"," 60.00 %","   .00 %","   .00 %","  2.90 %"," 23.53 %",""," 10.99 %","   .00 %","   .00 %","  6.25 %"," 16.67 %","  7.14 %","   .00 %","   .00 %","   .84 %","   .00 %"," 25.00 %","","  2.70 %","  8.57 %","  2.60 %"," 30.00 %","  8.00 %","","   .00 %","  9.20 %","   .00 %"," 10.26 %","  5.10 %","   .00 %","   .00 %","  6.42 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","  7.14 %","   .00 %","  5.17 %","  5.00 %","","   .00 %"," 50.00 %","  6.45 %","   .00 %"," 33.33 %","   .00 %"," 33.33 %"," 33.33 %","  6.90 %","  4.92 %","  2.19 %","   .00 %","   .00 %","  5.83 %","   .00 %"," ##.## %","  8.82 %","  6.15 %","   .00 %"," -2.44 %","  2.38 %","  5.00 %","  3.95 %","  3.91 %","   .00 %"
"2020-04-12","",""," 10.53 %","   .00 %"," 14.29 %"," 25.00 %","","   .00 %","  1.89 %","   .00 %"," 10.64 %","  3.85 %","  4.23 %"," -8.33 %","   .00 %"," -9.09 %","   .00 %","   .00 %","  1.11 %"," 50.00 %","   .00 %","   .00 %","  4.23 %","   .00 %","","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  3.73 %","   .00 %","-20.00 %","","  2.63 %"," 12.50 %","  6.33 %","   .00 %","  6.30 %","","   .00 %","  6.32 %","   .00 %","  9.30 %","  1.46 %","   .00 %","   .00 %","  2.84 %"," 11.11 %","  4.76 %","   .00 %","   .00 %","   .00 %","","  3.33 %","   .00 %","   .00 %","  4.76 %","","  3.51 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","  3.12 %","  2.86 %","   .00 %"," 12.50 %","  7.87 %","   .00 %","   .00 %"," 45.95 %","  4.74 %","  5.00 %"," 12.50 %","   .00 %","   .00 %","  4.53 %","  1.95 %","   .00 %"
"2020-04-13","","","  9.52 %","   .00 %","   .00 %","   .00 %",""," 37.50 %","  9.26 %","   .00 %","   .96 %","  7.41 %"," 12.16 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %","  1.60 %","  7.14 %","   .00 %","","  5.13 %","   .58 %","  8.33 %","  7.69 %","  8.36 %",""," ##.## %","  4.95 %","   .00 %","  6.38 %","  7.66 %","   .00 %","   .00 %","  5.04 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","  3.83 %","   .00 %","   .00 %"," 15.25 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  3.03 %","  4.55 %","  2.78 %","   .00 %","   .00 %","  6.93 %","   .00 %"," 50.00 %"," -1.85 %","  3.52 %","   .00 %","   .00 %"," -9.30 %","   .00 %","  2.79 %","  4.34 %","   .00 %"
"2020-04-14","","","   .00 %","   .00 %","   .00 %","   .00 %",""," 27.27 %","  1.69 %","   .00 %","  5.71 %","   .00 %","  8.43 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %"," 25.00 %","   .00 %","   .00 %","  2.70 %","   .00 %","  9.52 %","  4.25 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  2.60 %"," ##.## %","   .00 %","  3.54 %"," 13.33 %","   .00 %","","  2.44 %","  6.40 %","  3.30 %","   .00 %","  4.50 %","","   .00 %"," 10.38 %","   .00 %","  6.00 %","  5.78 %","   .00 %","   .00 %","  5.91 %","   .00 %","  8.33 %"," 50.00 %","   .00 %","   .00 %"," 15.95 %","   .00 %","   .00 %","  3.16 %","  4.55 %","   .00 %"," 25.00 %"," 16.67 %","  5.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.90 %","  6.08 %","   .00 %","   .00 %","  3.07 %","   .00 %","   .00 %"," 16.98 %","  2.43 %","  4.76 %","   .00 %"," 16.67 %","  4.76 %","  4.89 %","  4.82 %","   .00 %"
"2020-04-15","   .00 %","","  8.70 %","   .00 %"," 12.50 %"," 40.00 %",""," 28.57 %","  6.67 %","   .00 %"," 10.81 %","  3.45 %"," 15.56 %"," 30.77 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.04 %","  6.67 %","   .00 %","   .00 %","  1.32 %","   .00 %"," 56.52 %","  5.24 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.53 %","   .00 %"," 16.67 %","  2.66 %","  5.88 %","   .00 %","","  2.38 %","  6.56 %","  9.57 %"," 14.29 %","  8.92 %","","   .00 %","  6.84 %"," 25.00 %","  5.66 %","  6.72 %","   .00 %","   .00 %","  4.75 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %"," 10.02 %","  9.09 %"," ##.## %","  7.65 %","   .00 %","   .00 %","  9.41 %","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %"," 10.45 %","  5.73 %","   .00 %","   .00 %","  3.64 %","  8.70 %","   .00 %","  1.61 %","  4.74 %","   .00 %","  4.44 %","-16.48 %"," 18.18 %","  3.37 %","  2.74 %","   .00 %"
"2020-04-16","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %",""," 11.11 %","  4.69 %","   .00 %","  8.13 %","  3.33 %"," 14.42 %"," 11.76 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  2.00 %"," 12.50 %"," 11.11 %","   .00 %","  9.09 %","   .00 %","   .00 %","  5.81 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %"," 14.29 %","  2.96 %"," 11.11 %"," 50.00 %","","  4.65 %","  7.18 %"," 14.56 %","  6.25 %","  8.76 %","","   .00 %","  4.80 %"," 20.00 %","  5.36 %","  3.54 %","   .00 %","   .00 %","  5.27 %"," 10.00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 13.89 %"," 50.00 %","  2.84 %","   .00 %"," ##.## %"," 18.28 %","   .00 %","  3.62 %","   .00 %"," 25.00 %","   .00 %"," 20.00 %","   .00 %"," 25.71 %"," 10.81 %","   .00 %","   .00 %","   .00 %"," 11.50 %","   .00 %","   .00 %"," 11.11 %","  4.98 %","  4.55 %","  6.38 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %"
"2020-04-17","   .00 %",""," 16.00 %","   .00 %","-11.11 %","   .00 %","   .00 %","  5.00 %","  2.99 %","   .00 %","  8.27 %"," 12.90 %","  9.24 %"," 15.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %"," 22.22 %","   .00 %","   .00 %","  3.57 %","   .00 %"," 22.22 %","  4.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","  7.19 %","   .00 %"," 33.33 %","","  2.22 %","  8.61 %"," 10.17 %","   .00 %"," 11.69 %","","   .00 %","  6.87 %"," 16.67 %","   .00 %","  2.28 %","   .00 %"," 25.00 %","  3.83 %","   .00 %","  7.41 %","   .00 %","  9.09 %","   .00 %","  8.90 %","  2.44 %","   .00 %","  2.76 %","  4.35 %"," 50.00 %"," 16.36 %","   .00 %","  2.13 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","  7.32 %","-57.23 %","   .00 %","   .00 %","  5.73 %","  8.00 %","   .00 %"," 22.86 %","  1.72 %","   .00 %","  8.00 %","-39.47 %","  7.69 %","  3.51 %","  5.49 %","   .00 %"
"2020-04-18","   .00 %",""," 13.79 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %"," 14.49 %","   .00 %","  6.25 %","   .00 %","  4.62 %","   .00 %","  9.09 %"," 16.67 %","   .00 %"," 14.29 %","   .00 %"," 18.18 %"," 20.00 %","   .00 %","  1.15 %","   .00 %","  2.27 %","  2.59 %"," 12.50 %","   .00 %","  5.88 %","   .00 %","  4.71 %","   .00 %"," 25.00 %","  2.01 %"," 10.00 %"," 37.50 %",""," 10.87 %","  2.20 %"," 18.46 %","   .00 %","  6.98 %","","   .00 %","   .71 %","   .00 %","  5.08 %","  2.60 %","   .00 %","-20.00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.00 %","  2.38 %","   .00 %","   .45 %","   .00 %"," 33.33 %","  6.25 %","   .00 %","  2.03 %","-25.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 11.36 %","  4.23 %","   .00 %","   .00 %","  6.78 %"," 18.52 %","   .00 %","  5.81 %","  2.12 %","  4.35 %","  9.26 %","  4.35 %"," 10.71 %","  1.75 %","  1.80 %","   .00 %"
"2020-04-19","   .00 %",""," 24.24 %"," ##.## %"," 12.50 %"," 22.22 %","   .00 %"," 19.05 %","  3.80 %"," 50.00 %","  3.27 %","  8.57 %","  3.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .98 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  1.12 %","   .00 %","   .00 %","  1.32 %","  9.09 %","   .00 %","","  1.96 %","  6.90 %","  7.79 %","   .00 %","  9.35 %","","   .00 %","  1.42 %"," 14.29 %","  3.23 %","  1.09 %","   .00 %","   .00 %","  2.56 %","   .00 %"," 10.34 %","   .00 %","   .00 %","   .00 %","  1.09 %","  4.65 %"," 33.33 %","  4.02 %","   .00 %","   .00 %","  5.15 %","   .00 %","  1.46 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 25.00 %"," 33.33 %","  9.18 %","  2.70 %","   .00 %"," 11.11 %","  2.54 %","  3.12 %","   .00 %","  3.30 %","  1.24 %","  4.17 %","  3.39 %","-39.58 %","  3.23 %","   .00 %","  1.64 %","   .00 %"
"2020-04-20"," ##.## %","","  2.44 %","  7.14 %","   .00 %","  9.09 %","   .00 %","  4.00 %","  3.66 %"," 33.33 %","  3.80 %","  5.26 %","  4.96 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 12.50 %","   .97 %","   .00 %","  8.33 %","   .00 %","  2.27 %","   .00 %","  7.84 %","  1.29 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.95 %"," -4.17 %"," 18.18 %","","   .00 %","  4.84 %"," 11.45 %","   .00 %","  9.34 %","","   .00 %","  1.40 %","-12.50 %","  1.56 %","  3.23 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .90 %","  4.44 %"," 25.00 %","  1.29 %","  8.33 %","   .00 %","  4.20 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .00 %"," 16.67 %","-20.00 %","   .00 %"," 11.21 %"," -9.21 %","   .00 %"," 10.00 %","  3.71 %"," -3.03 %","   .00 %"," 15.96 %","  3.28 %","   .00 %","  3.28 %"," -3.45 %","  3.12 %","   .92 %","  1.61 %","   .00 %"
"2020-04-21","   .00 %",""," 11.90 %"," ##.## %","   .00 %","  8.33 %","   .00 %","   .00 %","  1.18 %","   .00 %","  3.66 %","  7.50 %","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","  3.45 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.64 %","  3.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","  6.69 %"," 13.04 %"," 15.38 %","","  1.92 %","  7.69 %","  8.65 %","   .00 %"," 13.82 %","","   .00 %","  2.07 %","   .00 %","  9.23 %","  4.51 %","   .00 %","   .00 %","  2.69 %","   .00 %","  9.38 %","   .00 %","  7.69 %","   .00 %","  9.63 %","  2.13 %"," 20.00 %","  2.12 %","   .00 %","   .00 %","  7.38 %"," 42.86 %","  2.07 %"," 33.33 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  6.94 %","  8.40 %","   .00 %"," ##.## %","   .00 %","  3.34 %","   .00 %","   .00 %"," 11.01 %","  2.78 %","   .00 %","   .00 %","   .00 %","  3.03 %","  2.51 %","   .00 %","   .00 %"
"2020-04-22","   .00 %","","  6.38 %","  8.57 %","   .00 %","   .00 %","   .00 %","  7.69 %","  8.14 %","   .00 %","  4.12 %"," -2.33 %","  7.69 %","  4.55 %","   .00 %","   .00 %","-50.00 %"," 11.11 %","   .95 %","  6.67 %"," -7.69 %","   .00 %","  5.05 %","  4.76 %","   .00 %","  4.93 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  3.19 %","   .00 %","-10.00 %","  4.48 %","  3.85 %","   .00 %","","  1.89 %","  3.21 %","  5.47 %","   .00 %"," 20.93 %","","   .00 %","  4.05 %"," 14.29 %","  8.45 %","  2.33 %","   .00 %"," 25.00 %","  1.85 %","   .00 %","   .00 %"," 25.00 %"," -7.14 %","   .00 %","  6.50 %"," -2.08 %"," ##.## %","  2.49 %","   .00 %"," 50.00 %","  8.12 %"," 20.00 %","  2.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.30 %"," 15.50 %","-46.38 %","   .00 %","   .00 %","  9.47 %","   .00 %","   .00 %","  1.65 %","  4.63 %","  8.00 %"," 12.70 %","-89.29 %","  5.88 %","  1.33 %","  4.67 %","   .00 %"
"2020-04-23","   .00 %",""," 12.00 %"," 23.68 %","   .00 %"," 15.38 %","   .00 %","   .00 %","  9.68 %","   .00 %","  6.78 %","  4.76 %","  5.36 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","  -.94 %"," 34.38 %","   .00 %","   .00 %","  6.73 %"," -4.55 %"," 15.79 %","  1.84 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %"," 11.11 %","  5.71 %"," 18.52 %"," 40.00 %","","   .00 %","  3.11 %","  8.02 %","   .00 %","  7.66 %","","   .00 %","  3.25 %","   .00 %","  3.90 %","  1.30 %","   .00 %","   .00 %","  5.06 %","  9.09 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 15.88 %","  8.51 %","   .00 %","  3.24 %","  7.69 %","-16.67 %"," 10.40 %","   .00 %","  2.65 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  6.41 %","  8.05 %","  5.41 %"," 33.33 %","   .00 %","  6.96 %","  6.25 %","   .00 %","  1.63 %","  4.80 %","   .00 %","  7.04 %"," 33.33 %"," -2.78 %","  5.26 %","  2.97 %","   .00 %"
"2020-04-24","   .00 %","","  7.14 %"," 27.66 %","   .00 %","  6.67 %","   .00 %","  3.57 %","  4.90 %","   .00 %"," 11.11 %","  4.55 %","  7.34 %","  8.70 %","   .00 %","  7.14 %"," ##.## %","   .00 %","   .95 %","  6.98 %","   .00 %","   .00 %","  2.70 %","   .00 %","  3.03 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.22 %","   .00 %","   .00 %","  5.68 %"," 15.62 %"," 38.10 %","","  1.85 %","  5.03 %"," 16.16 %","   .00 %"," 11.17 %","","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.29 %","   .00 %"," 11.43 %","   .00 %","  7.69 %","   .00 %"," 28.19 %"," -1.96 %"," 16.67 %","  2.75 %","   .00 %"," 20.00 %","  6.81 %","  8.33 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","  3.73 %","-64.10 %"," 12.50 %","  9.09 %","  5.33 %","   .00 %","   .00 %","  4.00 %","  3.52 %","   .00 %","  2.63 %"," ##.## %"," -2.86 %","  1.46 %","  2.75 %"," 14.29 %"
"2020-04-25","   .00 %","","  8.33 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  6.54 %","   .00 %","  1.43 %","  2.17 %","   .53 %","  4.00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.82 %","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.02 %"," 10.81 %","   .00 %","","   .00 %","  3.19 %","  5.26 %","   .00 %","  2.54 %","","   .00 %","   .00 %"," 12.50 %","  2.50 %","   .96 %","   .00 %","   .00 %","  2.33 %","   .00 %","  5.13 %","   .00 %","   .00 %"," 50.00 %","  5.45 %","  2.00 %","  7.14 %","  1.91 %","  3.57 %","   .00 %","  4.41 %","  7.69 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.59 %"," 35.71 %"," 11.11 %","  8.33 %","  2.06 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","  3.85 %","   .00 %","   .00 %","  2.87 %","   .00 %","   .00 %"
"2020-04-26","-25.00 %","","  6.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .94 %","  2.13 %","  5.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.83 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","  9.46 %","  1.03 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.67 %","   .00 %"," 18.18 %","  2.78 %","  4.88 %"," 13.79 %","","   .00 %","  1.24 %","  4.29 %","   .00 %"," 10.98 %","","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %"," -8.33 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .49 %","  1.96 %","   .00 %","  2.25 %"," 10.34 %","-16.67 %","  7.04 %","  7.14 %","   .68 %"," 25.00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  3.57 %","  4.05 %"," 42.11 %","   .00 %","   .00 %","  2.39 %","   .00 %","   .00 %","   .00 %","  1.68 %","  3.70 %","  1.23 %","-66.67 %","  2.94 %","  -.10 %","  2.21 %","   .00 %"
"2020-04-27"," 33.33 %","","  4.35 %","   .00 %","-10.00 %"," -6.25 %","   .00 %","  6.90 %","  6.09 %","   .00 %","   .93 %","  4.17 %","   .50 %","  3.85 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.75 %","  8.70 %","  8.33 %","   .00 %","   .87 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .88 %","   .00 %","   .00 %","  1.72 %","  9.30 %"," 24.24 %","","  3.64 %","  4.28 %","  2.74 %","   .00 %","  6.69 %","","   .00 %","  -.61 %","   .00 %","  2.44 %","  1.27 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %","  7.69 %","   .00 %","   .73 %","   .00 %","   .00 %","  2.63 %"," -6.67 %","  -.22 %"," 40.00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.11 %","-25.93 %"," 10.00 %","   .00 %","  5.02 %","   .00 %","   .00 %"," 27.69 %","   .66 %","  3.57 %","  9.76 %"," 66.67 %","  2.86 %","   .30 %","   .79 %"," 12.50 %"
"2020-04-28","   .00 %",""," 16.67 %"," 11.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 10.66 %","   .00 %","  6.91 %","  6.00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","  2.00 %","   .00 %","   .00 %","  2.59 %","   .00 %","  1.23 %","  3.37 %","  9.09 %","   .00 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","  3.15 %"," 12.77 %"," 17.07 %","","  3.51 %","   .29 %","  9.00 %","   .00 %"," 18.64 %","","   .00 %","  1.22 %","   .00 %","  4.76 %","  2.19 %","   .00 %","   .00 %","  1.79 %","   .00 %","  2.38 %"," 40.00 %","  7.14 %"," 66.67 %","  2.48 %","   .00 %","   .00 %","   .73 %"," 15.62 %","   .00 %","  3.42 %"," 14.29 %","  1.43 %"," 14.29 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.15 %","  9.95 %"," 40.00 %","   .00 %","  7.69 %","  3.92 %","   .00 %","   .00 %","  4.22 %","  1.64 %","  3.45 %","  4.44 %"," ##.## %"," 19.44 %","  2.89 %","  1.90 %","   .00 %"
"2020-04-29","   .00 %",""," 11.90 %"," 13.43 %"," 11.11 %","   .00 %","   .00 %","  9.68 %","  5.19 %"," 50.00 %","  4.31 %","  5.66 %","  4.29 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  5.88 %","   .00 %","   .00 %","  4.20 %","   .00 %","  4.88 %","  2.02 %"," 33.33 %","   .00 %","   .00 %"," 30.00 %","  2.54 %","   .00 %"," 23.08 %","  4.69 %"," 13.21 %"," -2.08 %","","  1.69 %","  2.63 %","  6.42 %","   .00 %","  6.90 %","","   .00 %","   .60 %"," 11.11 %","  4.55 %","  2.76 %","   .00 %"," 20.00 %","  1.70 %","   .00 %","  4.65 %"," 14.29 %"," -6.67 %","   .00 %"," 17.69 %","  5.36 %","   .00 %","  2.53 %","  2.70 %","   .00 %","  8.26 %"," 37.50 %","  2.10 %"," 12.50 %","  9.09 %","   .00 %","   .00 %","   .00 %","  2.27 %","  6.67 %"," 39.29 %","  9.09 %","  7.14 %","  3.78 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","  4.26 %","-##.## %","  6.98 %","  1.55 %","  1.98 %"," 11.11 %"
