"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-08-18","13671","3287","3768","18954","2825","588","2507","1081","5364","540","820","1042","18766","3349","14712","5533","130409","14807","4259","1221","27849","3813","542","","21664","1618","134902","24049","3010","7123","7944","678","14989","115920","","393","1273","2166"
"2020-08-19","14274","3347","3879","19500","3088","631","2579","1146","5452","553","854","1077","19371","3499","15246","5664","131541","15804","4445","1259","28625","4119","551","","22083","1722","137590","24546","3053","7442","8230","692","15455","117322","","452","1286","2224"
"2020-08-20","14825","3369","4037","20026","3380","648","2627","1175","5529","557","901","1107","19989","3658","15821","5901","132821","16854","4677","1340","29686","4383","563","","22404","1820","141045","25163","3132","7837","8582","705","15796","118773","","478","1318","2321"
"2020-08-21","15349","3388","4104","20337","3685","667","2656","1268","5765","567","947","1121","20644","3733","16376","6075","134227","17965","4942","1452","30494","4520","573","","22782","1890","144439","25726","3266","8191","8907","734","16095","120259","","526","1341","2398"
"2020-08-22","15935","3457","4195","20585","3950","708","2707","1312","6345","571","992","1199","21422","3793","17009","6444","135361","18850","5110","1601","31387","4783","588","","23145","1974","147660","26201","3346","8579","9302","875","16517","121627","","563","1374","2434"
"2020-08-23","16432","3481","4264","20655","4031","722","2768","1391","6399","585","1014","1263","22049","3883","17531","6590","136352","19668","5175","1720","31863","4966","604","","23493","2060","150196","26536","3382","8904","9555","875","16833","122623","","579","1407","2493"
"2020-08-24","16830","3528","4402","20996","4169","738","2830","1438","6735","590","1054","1268","22698","3916","18200","6674","137095","20324","5342","1838","32777","5168","628","","23659","2110","152500","26812","3478","9328","10001","936","17200","123496","","584","1460","2555"
"2020-08-25","17292","3564","4484","21406","4291","787","2857","1510","6777","614","1088","1274","23317","3948","18690","6840","137682","21113","5485","1945","33627","5273","635","","23800","2193","155028","27029","3524","9666","10490","1010","17545","124258","","634","1467","2639"
"2020-08-26","17896","3611","4585","21745","4374","819","2965","1559","6959","625","1148","1292","23916","4009","19076","7022","139536","22378","5725","2075","34614","5328","650","","24157","2269","158258","27622","3589","10108","10995","1030","17738","126039","","686","1528","2744"
"2020-08-27","18501","3668","4719","22028","4432","861","3043","1688","7113","650","1215","1352","24627","4052","19588","7235","140887","23622","6019","2218","35619","5377","672","","24463","2343","161934","28143","3676","10636","11530","1049","18051","127371","","727","1557","2861"
"2020-08-28","19046","3730","4822","22224","4496","895","3140","1790","7329","697","1294","1388","25211","4113","20319","7381","142107","24783","6275","2294","36342","5515","686","","24695","2406","165581","28679","3792","11252","12208","1071","18383","128682","","763","1601","2964"
"2020-08-29","19661","3778","4949","22607","4612","955","3268","1939","7523","708","1391","1439","26073","4186","20989","7566","143388","26182","6582","2359","37502","5672","687","","24961","2488","169437","29258","3921","11835","12925","1101","18907","129851","","819","1640","3081"
"2020-08-30","20130","3859","5063","22728","4716","1064","3312","2215","7681","783","1439","1449","26828","4253","21963","7835","144625","27241","6893","2649","38939","5780","704","","25250","2555","173163","29819","4084","12525","13541","1149","19300","131349","","885","1703","3176"
"2020-08-31","20367","3869","5187","23109","4810","1087","3378","2370","7862","789","1468","1508","27434","4346","22479","8009","145804","28042","7167","2754","39834","5912","716","","25491","2633","175094","30282","4166","13272","13963","1285","19566","132637","","890","1707","3213"
"2020-09-01","21091","4015","5257","23296","4883","1173","3525","2633","7928","830","1569","1515","28098","4441","22756","8245","146946","29533","7510","2796","40428","6185","732","","25896","2738","178587","30800","4282","14442","14743","1308","20033","133839","","1026","1814","3372"
"2020-09-02","21677","4067","5294","23581","5013","1243","3599","2834","8124","866","1678","1560","28972","4576","23359","8563","148568","31033","7842","2897","41456","6353","756","","26319","2824","182201","31546","4428","15195","15426","1348","20456","135601","","1090","1861","3492"
"2020-09-03","22415","4141","5512","23867","5113","1256","3774","3038","8651","887","1853","1593","29488","4673","23827","8835","150094","32653","8140","2982","42354","6643","775","","26769","2940","186111","32260","4563","16040","16096","1431","20997","137241","","1200","1925","3666"
"2020-09-04","23222","4203","5662","24205","5223","1370","3895","3258","8998","904","1985","1639","30227","4810","24501","9260","152023","34501","8533","3065","43290","6859","796","","27166","3059","189711","33091","4646","16761","16777","1560","21460","139175","","1317","2003","3866"
"2020-09-05","24011","4324","5746","24606","5429","1554","3961","3583","9182","919","2133","1711","30730","4923","25248","9682","153711","36243","8899","3169","44183","7090","816","","27647","3202","194548","34042","4829","17636","17731","1655","22178","140988","","1430","2077","4005"
"2020-09-06","24591","4403","5964","25191","5626","1771","4146","3853","9552","954","2233","1764","31514","5070","26938","10027","155621","38144","9200","3283","45789","7272","856","","28018","3383","199292","34981","4975","18601","18621","1758","22861","143175","","1512","2126","4106"
"2020-09-07","24938","4521","6078","25472","5822","1855","4216","3974","9565","967","2342","1820","31867","5167","28218","10278","157409","39471","9475","3305","46391","7441","875","","28182","3455","203457","35608","5195","19233","19022","1862","23314","144897","","1568","2183","4157"
"2020-09-08","25735","4649","6422","26262","6008","1942","4335","4167","9767","990","2489","1883","32523","5285","29033","10625","158755","40861","9936","3399","48315","7604","900","","28543","3562","207424","36449","5397","20205","19806","2001","23827","146217","","1823","2272","4320"
"2020-09-09","26356","4792","6727","27122","6189","2197","4517","4463","9978","1011","2600","1915","33138","5503","30069","11029","160743","42974","10249","3547","49650","7790","929","","28981","3670","212552","37548","5512","20924","20657","2081","24439","148687","","1943","2365","4461"
"2020-09-10","26912","4937","7172","27667","6339","2408","4686","4697","10233","1059","2769","1946","34227","5595","30609","11510","163114","44700","10652","3606","50340","8026","961","","29478","3811","218491","38413","5632","21955","21674","2157","25127","150790","","2019","2442","4600"
"2020-09-11","27591","5062","7717","28328","6494","2646","4901","5003","10515","1129","2908","1980","35511","5760","31399","11814","165305","47004","10958","3694","52048","8253","996","","29930","3929","223699","39469","5812","22899","22572","2221","25807","152931","","2064","2548","4743"
"2020-09-12","28205","5160","8051","28737","6620","2747","5022","5345","10678","1162","3038","1991","36009","5847","32137","12154","167655","48903","11192","3868","53683","8450","1019","","30493","3959","228405","40438","5945","23856","23409","2336","26496","154991","","2151","2656","4916"
"2020-09-13","29017","5286","8428","29422","6833","2938","5264","5586","10850","1213","3128","2062","37121","5958","32815","12477","169740","50885","11385","3992","54631","8699","1062","","30926","4118","232829","41355","6237","25064","24321","2389","27189","156913","","2232","2757","5145"
"2020-09-14","30113","5483","8585","29817","7033","3016","5398","5644","10902","1258","3290","2152","38096","6007","33214","12731","172009","52053","11530","4037","55593","9026","1078","","31187","4216","235408","42113","6387","25659","24863","2475","27707","158905","","2277","2854","5217"
"2020-09-15","30759","5665","8885","30284","7400","3154","5615","6028","11001","1310","3444","2200","38669","6169","33745","13037","173595","53853","11835","4131","57036","9212","1092","","31682","4306","239470","42813","6533","26646","25980","2527","28342","160680","","2355","2928","5434"
"2020-09-16","31887","5767","9341","30625","7758","3269","5844","6499","11156","1353","3747","2254","39609","6239","34482","13394","175973","55827","12176","4211","57956","9450","1124","","32081","4378","244519","43568","6742","27645","26842","2627","28958","162751","","2423","2972","5733"
"2020-09-17","32895","5826","9732","31106","8075","3579","6010","6845","11355","1416","3921","2296","40409","6386","35273","13728","178384","58003","12455","4317","59865","9664","1156","","32555","4456","249502","44436","6985","28657","27616","2731","29554","164954","","2524","3135","5998"
"2020-09-18","33890","5946","10103","31402","8257","3671","6117","7103","11434","1454","4087","2343","41373","6459","36076","14043","180667","60109","12777","4450","60649","9959","1196","","33005","4512","253543","45135","7100","29769","28518","2931","30191","166979","","2653","3236","6318"
"2020-09-19","34787","6185","10403","31979","8422","3870","6240","7265","11539","1483","4313","2401","42041","6577","36774","14328","182202","62094","13185","4560","62250","10207","1223","","33417","4607","257398","45539","7430","30746","29267","2992","30758","168802","","2750","3279","6661"
"2020-09-20","35676","6323","10643","32467","8593","4020","6434","7463","11630","1538","4537","2489","42881","6686","37508","14668","184438","64241","13520","4672","63171","10329","1245","","33869","4694","261124","46224","7513","31591","30037","3038","31455","170666","","2888","3399","6931"
"2020-09-21","36024","6379","10961","32823","8729","4050","6451","7692","11707","1574","4774","2565","43346","6754","38455","14958","186275","65331","13683","4707","65251","10445","1286","","34106","4748","263704","46538","7558","32230","30645","3116","31787","172257","","3002","3463","6965"
"2020-09-22","36683","6528","11420","33214","8876","4260","6544","8099","11802","1625","5016","2629","44220","6832","39585","15218","187903","66959","13953","4819","66000","10660","1331","","34431","4846","267008","47098","7762","32905","31401","3203","32367","173618","","3163","3574","7177"
"2020-09-23","37529","6593","11842","33520","9078","4382","6673","8460","11931","1723","5366","2684","44742","6941","40057","15579","190263","68843","14174","4878","67830","10946","1367","","34873","4914","270855","47847","7840","33595","32005","3307","32878","175730","","3298","3702","7513"
"2020-09-24","38257","6691","12182","34036","9287","4601","6814","8611","11987","1777","5664","2734","45225","7066","40686","15910","192426","70414","14411","4941","69098","11155","1410","","35126","4987","274410","48375","7918","34500","32853","3410","33431","177526","","3483","3833","7687"
"2020-09-25","38962","6809","12438","34485","9493","4709","6986","8751","12078","1851","5992","2775","45912","7229","41216","16276","194302","71923","14602","4989","70050","11341","1441","","35446","5077","277931","48978","7975","35191","33500","3502","33990","179189","","3561","3897","7869"
"2020-09-26","39659","6902","12636","34874","9695","4901","7188","9035","12128","1941","6249","2842","46269","7317","41894","16490","196584","73558","14959","5068","71677","11565","1471","","35819","5165","282255","49496","8119","35970","34349","3598","34693","180835","","3825","3954","8155"
"2020-09-27","40368","7015","12913","35170","9844","5208","7316","9492","12243","2014","6534","2908","46627","7429","42311","16732","198845","74825","15345","5138","72925","11802","1502","","36209","5238","285523","49999","8183","36648","35156","3666","35102","182557","","4023","4033","8348"
"2020-09-28","40758","7067","13068","35375","10020","5372","7398","9699","12266","2095","6762","2957","46748","7562","42614","16950","200900","75603","15540","5235","73431","12026","1521","","36381","5273","287433","50378","8264","37066","35616","3767","35315","184049","","4090","4068","8445"
"2020-09-29","41419","7155","13366","35723","10176","5568","7614","10027","12313","2248","7004","3021","47302","7635","42932","17173","202613","76648","15733","5288","74732","12260","1539","","36656","5351","289792","50793","8319","37615","36215","3848","35780","185294","","4149","4150","8637"
"2020-09-30","42183","7229","13546","36046","10390","5723","7757","10395","12440","2317","7181","3049","47661","7769","43362","17382","205267","77999","15940","5328","76123","12516","1562","","37069","5439","293053","51387","8436","38175","36816","3902","36212","187376","","4276","4300","8799"
"2020-10-01","43018","7333","13816","36371","10576","5885","7968","10658","12540","2378","7283","3090","48027","7858","43779","17672","207619","78998","16244","5378","77455","12630","1589","","37477","5505","295678","51859","8565","38690","37418","3954","36672","189105","","4479","4360","8954"
"2020-10-02","43738","7423","14029","36769","10789","6031","8214","10942","12626","2521","7377","3123","48375","7893","44092","17903","210059","79998","16373","5416","78401","12790","1616","","37781","5571","298216","52382","8681","39213","38175","4021","37026","190775","","4628","4470","9035"
"2020-10-03","44369","7589","14214","37098","10940","6165","8362","11138","12700","2616","7482","3155","48641","7993","44407","18085","212461","80937","16555","5486","79338","12999","1638","","38025","5643","300612","52786","8754","39642","38639","4105","37364","192382","","4739","4607","9154"
"2020-10-04","44972","7662","14356","37409","11092","6289","8480","11338","12747","2670","7613","3173","48831","8079","44662","18231","213651","81742","16652","5503","80321","13131","1631","","38197","5729","303127","53139","8827","40131","39269","4131","37760","193989","","4871","4704","9259"
"2020-10-05","45530","7680","14480","37651","11252","6390","8596","11450","12779","2789","7694","3197","49043","8097","44844","18333","215487","82396","16832","5542","81265","13254","1645","14","38360","5770","304342","53410","8879","40452","39755","4141","37943","195322","","4938","4760","9314"
"2020-10-06","46141","7727","14646","37909","11371","6567","8707","11618","12853","2835","7756","3225","49695","8164","44976","18532","217112","83150","16990","5659","81962","13458","1659","","38588","5838","306080","53791","8929","40797","40529","4247","38340","196628","","5155","4837","9399"
"2020-10-07","47249","7762","14769","38163","11514","6694","8762","11822","12929","2977","7815","3250","50098","8179","45197","18715","219960","84124","17148","5695","82864","13557","1671","","38900","5919","308423","54211","9008","41147","40905","4304","38683","198449","","5236","4877","9472"
"2020-10-08","48131","7795","14980","38328","11617","6803","8798","11971","13049","3061","7852","3269","50296","8196","45350","18865","222783","84931","17305","5749","83615","13716","1696","","39144","5963","310435","54603","9053","42042","41400","4350","38982","199922","","5334","4918","9541"
"2020-10-09","48807","7809","15161","38471","11709","6908","8860","12135","13150","3196","7903","3287","50655","8251","45567","19018","225072","85704","17414","5784","84357","13840","1726","","39432","6016","312335","54985","9139","42371","41745","4391","39296","201577","","5376","4931","9599"
"2020-10-10","49620","7846","15265","38743","11834","7002","8921","12292","13214","3338","7967","3307","50837","8338","45714","19119","227275","86299","17583","5815","85098","13929","1745","","39671","6079","314107","55310","9195","42671","42197","4435","39539","203013","","5455","4961","9659"
"2020-10-11","50137","7865","15377","38928","11959","7097","8976","12452","13275","3500","8009","3322","51059","8509","45849","19217","229445","86897","17734","5841","85726","14003","1769","","39863","6112","315763","55648","9261","42999","42541","4494","39885","204434","","5547","4982","9710"
"2020-10-12","50473","7888","15463","39050","12040","7164","9005","12634","13311","3561","8075","3338","51146","8554","45924","19276","231065","87349","17820","5864","85905","14070","1783","","39983","6148","316720","55877","9297","43211","42787","4499","40049","205625","","5566","5012","9742"
"2020-10-13","50919","7926","15550","39243","12123","7284","9090","12785","13372","3658","8182","3362","51312","8592","45971","19371","232390","88006","17917","5884","86679","14177","1800","","40168","6187","318024","56125","9339","43470","43053","4533","40307","206527","","5604","5077","9789"
"2020-10-14","51397","7974","15657","39409","12247","7435","9132","13095","13474","3749","8284","3375","51472","8644","46085","19497","234601","88671","17993","5914","87224","14323","1825","","40479","6225","319369","56401","9419","43793","43465","4574","40680","207758","","5686","5188","9834"
"2020-10-15","51766","8023","15734","39596","12382","7528","9175","13325","13607","3832","8407","3412","51654","8767","46176","19567","236720","89687","18086","5965","87885","14383","1850","","40688","6271","320670","56677","9480","44017","43754","4595","40860","209120","","5769","5239","9907"
"2020-10-16","52111","8091","15912","39768","12507","7638","9322","13501","13654","3932","8539","3422","51761","8807","46234","19676","238543","92841","18167","5999","88342","14479","1888","","40932","6296","321847","56932","9499","44219","43965","4630","40999","210428","","5853","5283","10004"
"2020-10-17","52492","8147","16020","39956","12636","7732","9449","13638","13728","3959","8646","3455","51985","8901","46317","19766","240334","95021","18280","6029","88686","14536","1938","","41118","6311","322807","57190","9544","44403","44310","4660","41223","211603","","5971","5354","10135"
"2020-10-18","52836","8216","16167","40158","12719","7835","9509","13854","13862","4076","8764","3484","52215","9155","46386","19849","241934","96336","18369","6060","88885","14600","1958","","41280","6342","323631","57401","9610","44646","44655","4694","41438","212762","","6027","5421","10206"
"2020-10-19","53031","8237","16245","40260","12800","7870","9611","14109","13870","4155","8867","3495","52303","9522","46458","19895","243168","96611","18420","6090","89099","14642","1972","","41363","6368","324256","57554","9708","44783","44821","4696","41542","213697","","6064","5473","10269"
"2020-10-20","53407","8269","16312","40675","12890","7973","9716","14245","13910","4285","8955","3520","52447","9651","46494","20007","244259","97652","18456","6131","89696","14748","1989","","41558","6401","325368","57741","9747","44966","45034","4725","41751","214577","","6099","5497","10324"
"2020-10-21","53702","8319","16397","40829","12980","8052","9789","14492","13936","4375","9101","3532","52573","9755","46575","20088","245868","98099","18540","6160","90026","14786","2005","","41756","6421","326774","57952","9763","45119","45303","4755","42029","215676","","6175","5526","10389"
"2020-10-22","53975","8351","16488","41001","13110","8166","9895","14701","13967","4450","9183","3541","52730","9759","46639","20170","247331","98575","18651","6198","90583","14869","2016","","41915","6449","327659","58178","9790","45293","45597","4797","42291","216593","","6229","5562","10454"
"2020-10-23","54268","8381","16554","41138","13199","8256","9959","14879","14007","4551","9274","3556","52826","9888","46707","20248","248801","99205","18723","6213","91155","14930","2036","","42057","6470","328386","58363","9825","45536","45919","4832","42485","217474","","6298","5598","10506"
"2020-10-24","54473","8407","16649","41214","13282","8339","10038","15065","14034","4642","9357","3573","52957","9971","46763","20304","250058","99645","18807","6255","91607","14984","2049","","42196","6490","329194","58549","9847","45669","46152","4840","42640","218349","","6358","5613","10550"
"2020-10-25","54709","8439","16710","41367","13365","8432","10074","15270","14047","4732","9431","3585","53049","10019","46832","20387","251280","100041","18894","6281","92040","15046","2063","","42313","6506","329845","58686","9891","45864","46354","4874","42828","219083","","6406","5641","10595"
"2020-10-26","54831","8458","16746","41465","13440","8454","10107","15420","14088","4798","9467","3592","53113","10056","46881","20425","252084","100199","18920","6303","92317","15068","2074","","42381","6528","330217","58800","9892","45984","46438","4877","42948","219580","","6420","5646","10607"
"2020-10-27","55105","8469","16791","41528","13537","8567","10236","15551","14113","4914","9563","3601","53217","10114","46966","20500","252885","100476","18988","6308","92713","15103","2083","","42504","6546","330794","58949","9928","46201","46658","4903","43134","220234","","6459","5679","10670"
"2020-10-28","55388","8493","16826","41637","13630","8655","10292","15793","14141","5036","9659","3610","53347","10207","47038","20568","254239","100842","19064","6324","93098","15160","2100","","42635","6579","331581","59121","9944","46429","46927","4943","43384","221079","","6514","5706","10736"
"2020-10-29","55670","8521","16917","41690","13709","8743","10376","15971","14168","5149","9750","3618","53417","10260","47094","20619","255359","101341","19104","6347","93411","15243","2112","","42764","6602","332343","59260","9954","46562","47113","4986","43641","221767","","6549","5717","10780"
"2020-10-30","55921","8541","16973","41736","13788","8833","10491","16168","14196","5259","9836","3635","53473","10352","47163","20678","256504","101873","19155","6369","93937","15288","2123","","42872","6624","333095","59429","9984","46671","47373","4999","43819","222504","","6577","5741","10837"
"2020-10-31","56116","8581","17010","41805","13888","8911","10527","16309","14204","5327","9872","3641","53560","10438","47228","20739","257496","102176","19214","6393","94473","15334","2133","","42974","6647","333951","59569","10003","46828","47532","5023","44013","223194","","6607","5754","10895"
"2020-11-01","56279","8593","17062","42146","13967","8965","10594","16479","14224","5447","9955","3656","53598","10479","47300","20768","258404","102412","19239","6409","94934","15391","2147","","43065","6670","334708","59713","10010","46965","47753","5036","44193","223799","","6648","5773","10953"
"2020-11-02","56411","8609","17078","42332","14029","8993","10642","16583","14228","5525","9983","3679","53639","10524","47332","20818","259110","102576","19293","6428","95420","15420","2158","","43129","6690","335083","59823","10023","47068","48004","5058","44334","224297","","6666","5783","10975"
"2020-11-03","56658","8622","17102","42534","14112","9091","10682","16718","14235","5592","10070","3681","53691","10566","47371","20869","259856","102869","19316","6429","96029","15451","2166","","43229","6707","335668","59946","10025","47168","48142","5073","44562","224820","","6721","5794","11087"
"2020-11-04","56927","8643","17142","42585","14211","9181","10734","16884","14277","5736","10182","3689","53755","10625","47416","20918","260839","103198","19354","6457","96453","15480","2177","","43330","6740","336419","60124","10035","47281","48344","5086","44735","225467","","6789","5800","11144"
"2020-11-05","57138","8664","17193","42701","14299","9267","10794","17036","14308","5840","10260","3701","53786","10695","47467","20980","261680","103600","19393","6470","96984","15532","2187","","43395","6761","336971","60272","10037","47367","48619","5099","44959","226106","","6847","5815","11180"
"2020-11-06","57354","8680","17243","42770","14376","9364","10858","17213","14358","5922","10327","3710","53844","10798","47498","21028","262472","105780","19435","6488","97451","15561","2193","","43497","6781","337613","60421","10041","47431","48851","5112","45140","226717","","6896","5818","11232"
"2020-11-07","57578","8697","17283","42815","14456","9409","10921","17314","14391","5990","10354","3717","53915","10848","47518","21057","263048","106400","19452","6527","97694","15622","2201","","43564","6787","338060","60496","10042","47480","49044","5121","45248","227147","","6944","5824","11268"
"2020-11-08","57774","8723","17357","42993","14569","9506","10974","17465","14417","6081","10455","3757","53951","10936","47551","21120","264544","106852","19482","6547","98114","15659","2209","","43628","6797","338572","60578","10044","47541","49194","5130","45389","227769","","6987","5836","11316"
"2020-11-09","57896","8742","17390","43024","14642","9531","11015","17577","14425","6122","10504","3762","53985","11001","47605","21154","265143","107152","19496","6562","98457","15685","2217","","43667","6810","338982","60632","10048","47571","49296","5138","45508","228171","","7018","5842","11324"
"2020-11-10","58111","8780","17423","43095","14736","9615","11050","17697","14443","6183","10570","3779","54021","11056","47625","21192","265678","107439","19541","6585","98637","15713","2232","","43728","6824","339439","60773","10052","47634","49471","5151","45789","228535","","7071","5848","11369"
"2020-11-11","58354","8808","17464","43159","14857","9666","11099","17815","14468","6236","10676","3783","54058","11109","47670","21255","266747","107676","19568","6607","99078","15730","2244","","43829","6850","340012","60876","10064","47675","49672","5162","45991","229094","","7137","5881","11422"
"2020-11-12","58642","8824","17519","43273","14936","9736","11178","17926","14481","6275","10721","3795","54100","11142","47702","21292","267605","107955","19593","6613","99367","15749","2255","","43915","6861","340596","60995","10068","47737","49850","5174","46213","229666","","7192","5887","11455"
"2020-11-13","58852","8843","17574","43377","14998","9796","11234","18041","14513","6337","10808","3799","54135","11184","48130","21330","268406","108236","19613","6619","99610","15778","1855","","43974","6872","341045","61112","","47791","50005","5183","46422","230259","","7240","5890","11491"
"2020-11-14","59021","8868","17637","43436","15080","9906","11272","18148","14519","6387","10904","3803","54169","11226","48162","21344","269132","108591","19637","6645","100033","15792","","","44026","6883","341567","61223","10072","47839","50145","5195","46565","230847","","7285","5923","11520"
"2020-11-15","59184","8886","17647","43505","15133","9924","11306","18227","14522","6422","10923","3803","54188","11250","48177","21378","269709","108733","19649","6672","100116","15820","","","44063","6901","341866","61270","10078","47873","50226","5207","46701","231236","","7294","5926","11531"
"2020-11-16","59314","8892","17657","43538","15214","9967","11325","18275","14524","6471","10949","3803","54214","11282","48201","21410","270118","108823","19660","6691","100448","15856","1857","","44076","6913","342244","61309","10081","47902","50271","5214","46838","231566","","7325","5954","11554"
"2020-11-17","59452","8927","17682","43600","15324","10020","11360","18399","14532","6513","11038","3807","54240","11340","48217","21427","270659","108949","19687","6700","100613","15881","1896","","44148","6922","342536","61370","10080","47920","50335","5221","46945","231810","","7375","5959","11584"
"2020-11-18","59743","8955","17710","43663","15397","10137","11415","18561","14551","6566","11136","3813","54313","11364","48257","21484","271530","109262","19717","6713","101078","15903","1910","","44206","6934","343202","61498","10141","47969","50465","5235","47193","232408","","7411","5977","11662"
"2020-11-19","59977","8997","17759","43744","15492","10232","11487","18753","14582","6661","11259","3817","54389","11379","48275","21519","272454","109631","19741","6754","101412","15929","1927","","44294","6943","343991","61641","10220","48018","50683","5248","47432","233166","","7481","5994","11733"
"2020-11-20","60296","9032","17825","43846","15539","10296","11562","18902","14594","6732","11375","3826","54439","11420","48316","21557","273485","110094","19838","6778","101791","15971","1935","","44372","6954","344739","61798","10315","48079","50813","5257","47680","233863","","7537","6008","11790"
"2020-11-21","60604","9066","17897","43902","15612","10380","11645","18998","14604","6850","11532","3834","54484","11462","48345","21628","274578","110483","19905","6804","102163","16004","1951","","44445","6971","345652","61923","10398","48141","50962","5288","47909","234549","","7614","6012","11819"
"2020-11-22","60897","9096","17981","43940","15676","10516","11783","19100","14624","6954","11658","3844","54556","11496","48373","21712","275713","110966","19968","6823","102374","16066","1967","","44510","6982","346422","62062","10421","48219","51151","5303","48249","235185","","7715","6017","11848"
"2020-11-23","61096","9148","18091","43989","15736","10553","11828","19130","14632","7034","11760","3850","54608","11511","48382","21767","276513","111280","20010","6843","102697","16108","1983","","44567","6998","346950","62165","10434","48262","51235","5306","48430","235776","","7752","6030","11866"
"2020-11-24","61416","9184","18154","44061","15841","10618","11876","19231","14643","7100","11876","3862","54691","11586","48402","21860","277452","111672","20081","6886","102933","16145","1996","","44647","7021","347778","62327","10524","48330","51451","5330","48655","236387","","7813","6041","11889"
"2020-11-25","61755","9245","18235","44316","15901","10690","11903","19392","14651","7162","12008","3866","54738","11613","48416","21929","278596","111980","20124","6896","103296","16181","2002","","44744","7042","348803","62490","10624","48390","51608","5342","48934","237177","","7897","6045","11927"
"2020-11-26","62141","9334","18261","44678","15984","10819","11929","19547","14674","7196","12113","3887","54813","11642","48439","22021","279743","112350","20168","6903","103690","16197","2013","","44824","7056","349781","62640","10710","48455","51865","5355","49109","237981","","7999","6054","11953"
"2020-11-27","62455","9385","18328","44824","16043","10937","11942","19750","14693","7322","12243","3894","54842","11671","48451","22102","280817","112813","20183","6951","104060","16270","2022","","44963","7063","350678","62819","10803","48521","52042","5372","49381","238751","","8065","6062","11991"
"2020-11-28","62724","9421","18410","44977","16104","11044","11952","19917","14700","7353","12348","3906","54951","11685","48467","22168","281880","113236","20220","6991","104313","16292","2047","","45056","7077","351773","62987","10810","48572","52270","5389","49580","239595","","8148","6067","12044"
"2020-11-29","62997","9469","18453","45110","16154","11165","11970","20132","14717","7426","12456","3943","55015","11718","48489","22230","282820","113644","20315","6995","104693","16339","2068","","45154","7097","352554","63099","10871","48614","52421","5404","49774","240320","","8204","6072","12116"
"2020-11-30","63161","9530","18479","45158","16202","11226","12000","20232","14737","7464","12531","3954","55042","11741","48518","22273","283466","113868","20352","7030","105017","16360","2080","","45209","7118","353076","63196","10912","48649","52501","5424","49959","240785","","8242","6201","12162"
"2020-12-01","63426","9562","18605","45279","16279","11277","12033","20531","14755","7507","12590","3969","55078","11794","48526","22326","284190","114313","20371","7062","105388","16391","2095","","45260","7144","353999","63284","","48675","52567","5438","50069","241278","","8282","6307","12223"
"2020-12-26","63551","9598","18644","45426","16301","11303","12040","20600","14772","7530","12618","3970","55109","11805","48536","22362","284726","114643","20394","7077","105514","16405","","","45299","7156","354417","63338","10919","48696","52639","5451","50159","241634","","8314","6325","12273"
"2020-12-27","63668","9620","18737","45451","16331","11324","12069","20658","14782","7541","12644","3976","55142","11840","48554","22380","285304","114958","20418","7126","105868","16424","","","45325","7166","355003","63401","10926","48725","52735","5462","50267","242017","","8358","6339","12319"
"2020-12-28","63753","9670","18792","45516","16355","11337","12090","20694","14793","7546","12668","3990","55160","11864","48562","22401","285861","115325","20445","7171","106000","16436","","","45347","7181","355330","63461","10928","48736","52773","5466","50326","242313","","8382","6342","12342"
"2020-12-29","63836","9688","18876","45562","16398","11379","12129","20737","14803","7563","12691","3991","55226","11880","48570","22452","286398","115579","20475","7192","106325","16446","","","45395","7185","355843","63521","10948","48767","52821","5493","50407","242659","","8402","6354","12383"
"2020-12-30","63969","9730","18957","45591","16434","11436","12133","20779","14818","7599","12716","3994","55273","11904","48585","22480","287112","115928","20545","7273","106575","16469","","","45441","7193","356471","63581","10952","48796","52868","5500","50495","243079","","8443","6370","12422"
"2020-12-31","64053","9753","19024","45683","16469","11473","12172","20798","14841","7612","12732","4004","55328","11936","48600","22524","287826","116279","20574","7347","106843","16492","","","45476","7202","357023","63649","10958","48814","52998","5508","50592","243462","","8497","6378","12500"
"2021-01-01","64176","9808","19101","45748","16487","11514","12219","20825","14856","7668","12758","4009","55383","11956","48609","22551","288457","116727","20596","7390","107163","16522","","","45512","7208","357587","63705","10963","48833","53068","5514","50682","243880","","8539","6388","12542"
"2021-01-02","64297","9838","19187","45802","16529","11562","12275","20858","14863","7676","12774","4012","55412","11975","48617","22579","289050","117159","20644","7439","107375","16543","","","45561","7215","358095","63773","10976","48855","53129","5526","50760","244253","","8569","6402","12582"
