"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-11-01","   .00 %","   .00 %"," 49.92 %","   .00 %","   .00 %","   .53 %","  1.24 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .35 %"
"2020-11-02","   .00 %","  2.79 %","   .00 %","  3.61 %","-21.15 %","   .72 %","  1.25 %","-58.84 %","   .85 %","  5.58 %","   .00 %","-64.93 %","  1.06 %","   .00 %","   .74 %","-53.21 %","   .29 %"
"2020-11-03","   .00 %"," ##.## %","  2.20 %","  2.03 %"," ##.## %","   .73 %","  1.18 %"," 28.21 %","   .42 %"," ##.## %","   .00 %"," ##.## %","   .66 %","   .52 %","   .76 %"," ##.## %","   .85 %"
"2020-11-04","   .00 %","-31.79 %"," -1.80 %","  1.99 %"," -4.10 %","   .80 %","  1.16 %","-11.01 %","   .21 %","-43.12 %","   .00 %","-10.88 %","  4.45 %","   .47 %","   .73 %"," -4.84 %","  1.04 %"
"2020-11-05","   .00 %","  7.26 %","   .04 %","   .00 %"," ##.## %","   .62 %","  1.11 %"," ##.## %","   .21 %"," 12.70 %","   .00 %","   .00 %","   .97 %","   .08 %","   .77 %"," ##.## %","   .79 %"
"2020-11-06","   .00 %"," 30.89 %","   .30 %","   .28 %"," 86.36 %","   .66 %","  1.15 %"," 14.48 %","   .21 %"," 44.67 %","   .00 %"," 70.77 %","   .90 %","   .33 %","   .78 %"," 27.22 %","   .74 %"
"2020-11-07","   .00 %","-24.23 %"," -1.29 %","   .00 %","-17.59 %","   .68 %","  1.13 %","-51.23 %","   .21 %","-32.20 %","   .00 %","-55.08 %","   .00 %","   .00 %","   .76 %","-43.19 %","   .85 %"
"2020-11-08","   .00 %","-33.98 %"," -1.90 %","   .00 %","-22.51 %","   .51 %","  1.21 %","-62.32 %","   .42 %","-44.70 %","   .00 %","-68.96 %","   .00 %","   .00 %","   .78 %","-57.01 %","   .32 %"
"2020-11-09","   .00 %","-12.73 %","  -.46 %","  3.34 %"," ##.## %","   .51 %","  1.20 %"," 19.40 %","  1.04 %","-19.40 %","   .00 %"," ##.## %","  1.32 %","   .00 %","   .78 %"," 75.91 %","   .40 %"
"2020-11-10","   .00 %"," 42.50 %","   .66 %","  3.50 %"," ##.## %","   .49 %","  1.17 %"," 21.45 %","   .41 %"," 54.79 %","   .00 %"," ##.## %","   .00 %","   .58 %","   .79 %"," 85.00 %","  1.08 %"
"2020-11-11","   .00 %"," 11.91 %","   .06 %","   .00 %"," 27.05 %","   .51 %","  1.18 %"," 19.42 %","   .00 %"," 18.14 %","   .00 %"," 48.09 %","  1.93 %","   .41 %","   .78 %"," 15.26 %","  1.20 %"
"2020-11-12","   .00 %","  6.10 %","   .06 %","   .00 %"," 11.69 %","   .65 %","  1.15 %"," 18.75 %","   .21 %","  7.66 %","   .00 %"," 29.76 %","   .89 %","   .66 %","   .79 %","  9.67 %","  1.12 %"
"2020-11-13","   .00 %"," 49.91 %","   .79 %","   .26 %","-17.35 %","   .70 %","  1.15 %","-53.77 %","   .82 %"," 64.76 %","   .00 %","-60.55 %","   .76 %","   .69 %","   .83 %","-51.05 %","   .74 %"
"2020-11-14","   .00 %","   .00 %"," -2.13 %","   .00 %","   .00 %","   .74 %","  1.11 %"," ##.## %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %"," ##.## %","   .90 %"
"2020-11-15","   .00 %","   .00 %","   .51 %","   .26 %"," ##.## %","   .42 %","  1.12 %"," 27.51 %","   .20 %","   .00 %","   .00 %"," 94.98 %","   .00 %","   .00 %","   .78 %","   .00 %","   .32 %"
"2020-11-16","   .00 %"," ##.## %","  2.24 %","  1.30 %"," ##.## %","   .56 %","  1.17 %"," 29.03 %","   .00 %"," ##.## %","   .00 %"," ##.## %","  1.19 %","   .00 %","   .82 %"," 38.37 %","   .41 %"
"2020-11-17","   .00 %","  2.73 %","   .02 %","  2.30 %","  3.86 %","   .63 %","  1.15 %"," 13.15 %","   .40 %","   .35 %","   .00 %"," 12.03 %","  1.05 %","   .99 %","   .89 %","  4.78 %","  1.15 %"
"2020-11-18","   .00 %","  4.49 %","   .06 %","  1.50 %"," 12.83 %","   .71 %","  1.13 %"," 27.72 %","   .40 %","  4.01 %","   .00 %"," 35.88 %","   .84 %","  1.54 %","   .99 %"," 12.32 %","  1.00 %"
"2020-11-19","   .00 %"," ##.## %","  2.24 %","   .00 %"," ##.## %","   .63 %","  1.11 %"," 40.94 %","   .60 %"," ##.## %","   .00 %"," ##.## %","   .60 %","   .30 %","  1.04 %"," ##.## %","   .94 %"
"2020-11-20","   .00 %","-11.98 %","  -.69 %","   .74 %"," ##.## %","   .50 %","  1.10 %"," 87.03 %","   .40 %","-17.86 %","   .00 %"," ##.## %","   .78 %","  1.04 %","  1.18 %"," ##.## %","   .95 %"
"2020-11-21","   .00 %","-21.49 %"," -1.27 %","   .00 %"," ##.## %","   .61 %","   .98 %"," 99.86 %","   .40 %","-28.08 %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.12 %"," ##.## %","   .63 %"
"2020-11-22","   .00 %","-58.37 %"," -2.15 %","   .00 %","-14.84 %","   .70 %","  1.07 %","-48.90 %","   .79 %","-52.76 %","   .00 %","-57.50 %","   .00 %","   .00 %","  1.14 %","-49.95 %","   .73 %"
"2020-11-23","   .00 %"," -9.51 %","  -.48 %","  1.47 %"," 12.31 %","   .74 %","  1.01 %"," 34.62 %","   .20 %","-14.06 %","   .00 %"," 38.71 %","  1.20 %","   .00 %","  1.24 %"," 14.16 %","   .38 %"
"2020-11-24","   .00 %"," ##.## %","  2.24 %","  1.69 %","-17.92 %","   .68 %","  1.07 %","-53.50 %","   .59 %"," ##.## %","   .00 %","-62.57 %","  1.25 %","  1.47 %","  1.29 %","-53.09 %","  1.10 %"
"2020-11-25","   .00 %","-55.23 %"," -2.13 %","  1.66 %","-15.47 %","   .71 %","  1.03 %","-50.42 %","   .39 %","-51.00 %","   .00 %","-60.22 %","   .85 %","   .85 %","  1.33 %","-51.68 %","  1.24 %"
"2020-11-26","   .00 %","  9.58 %","   .06 %","   .47 %"," 21.00 %","   .78 %","  1.04 %"," 45.08 %","   .19 %"," 14.02 %","   .00 %"," 59.83 %","   .77 %","  1.02 %","  1.36 %"," 20.53 %","   .88 %"
"2020-11-27","   .00 %"," ##.## %","  2.18 %","   .46 %","   .00 %","  1.03 %","   .87 %","   .00 %","  1.16 %"," ##.## %","   .00 %","   .00 %","   .66 %","   .89 %","  1.36 %","   .00 %","   .91 %"
"2020-11-28","   .00 %","  3.94 %","   .02 %","   .00 %","  4.75 %","   .76 %","   .83 %"," 18.87 %","   .19 %"," 11.35 %","   .00 %"," 16.55 %","   .00 %","   .00 %","  1.38 %","  7.73 %","   .83 %"
"2020-11-29","   .11 %"," ##.## %","  2.26 %","   .00 %"," ##.## %","  1.02 %","   .82 %"," 72.07 %","   .57 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.38 %"," ##.## %","   .37 %"
"2020-11-30","   .00 %","   .97 %","   .02 %","   .69 %","  1.40 %","   .77 %","   .78 %","  5.16 %","   .00 %","  1.67 %","   .00 %","  4.78 %","   .90 %","   .00 %","  1.39 %","  1.74 %","   .35 %"
"2020-12-01","   .00 %"," ##.## %"," 44.38 %","   .46 %"," ##.## %","   .80 %","   .79 %"," ##.## %","   .00 %"," ##.## %","   .00 %"," ##.## %","   .98 %","  1.75 %","  1.38 %"," ##.## %","  1.03 %"
"2020-12-02","   .00 %"," 11.22 %","   .11 %","   .23 %"," 32.61 %","   .69 %","   .74 %"," 58.19 %","   .57 %"," 17.14 %","   .00 %"," 86.76 %","   .60 %","  2.56 %","  1.38 %"," 29.11 %","  1.10 %"
"2020-12-03","   .00 %"," 27.68 %","   .17 %","   .23 %"," ##.## %","   .91 %","   .73 %"," ##.## %","  1.32 %"," 42.45 %","   .00 %"," ##.## %","   .55 %","   .50 %","  1.32 %"," ##.## %","   .69 %"
"2020-12-04","   .00 %"," 90.28 %","  1.82 %","   .68 %"," ##.## %","   .71 %","   .70 %"," 67.47 %","   .75 %"," ##.## %","   .00 %"," ##.## %","   .46 %","   .86 %","  1.35 %"," 81.94 %","   .84 %"
"2020-12-05","   .00 %","-13.03 %","  -.96 %","   .00 %"," -7.26 %","   .63 %","   .65 %","-24.43 %","   .93 %","-17.66 %","   .00 %","-30.73 %","   .00 %","   .00 %","  1.35 %","-24.88 %","   .65 %"
"2020-12-06","   .00 %"," 75.10 %","  1.28 %","   .00 %"," 32.01 %","   .86 %","   .59 %"," 66.37 %","   .73 %"," ##.## %","   .00 %"," 92.78 %","   .00 %","   .00 %","  1.33 %"," 32.07 %","   .38 %"
"2020-12-07","   .00 %"," ##.## %"," 42.14 %","   .00 %"," ##.## %","   .72 %","   .56 %"," ##.## %","   .55 %"," ##.## %","   .00 %"," ##.## %","   .85 %","   .00 %","  1.36 %"," ##.## %","   .31 %"
"2020-12-08","   .00 %","-18.15 %"," -1.27 %","  2.03 %"," -7.96 %","   .74 %","   .64 %","-28.69 %","   .72 %","-25.64 %","   .00 %","-36.56 %","   .00 %","  1.88 %","  1.40 %","-33.24 %","   .97 %"
"2020-12-09","   .00 %"," 48.14 %","   .55 %","  1.55 %"," ##.## %","   .95 %","   .58 %"," 74.03 %","  1.44 %"," 69.61 %","   .00 %"," ##.## %","   .80 %","  1.33 %","  1.42 %"," 58.07 %","   .86 %"
"2020-12-10","   .00 %"," 14.21 %","   .19 %","   .22 %","   .00 %","   .91 %","   .55 %","   .00 %","  1.42 %"," 21.79 %","   .00 %","   .00 %","   .69 %","   .79 %","  1.42 %","   .00 %","   .82 %"
"2020-12-11","   .00 %"," 10.45 %","   .13 %","   .22 %"," 11.32 %","   .95 %","   .45 %"," 47.57 %","  1.05 %"," 17.64 %","   .00 %"," 44.83 %","   .59 %","  2.18 %","  1.43 %"," 22.42 %","   .67 %"
"2020-12-12","   .00 %"," ##.## %"," 44.30 %","   .00 %"," ##.## %","   .77 %","   .43 %"," ##.## %","   .35 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.39 %"," ##.## %","   .82 %"
"2020-12-13","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .89 %","   .48 %"," ##.## %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .22 %"
"2020-12-14","   .00 %"," 11.81 %","   .27 %","  1.30 %"," -1.22 %","   .73 %","   .48 %"," -5.02 %","  2.21 %"," 20.52 %","   .00 %"," -5.83 %","   .82 %","   .00 %","  1.39 %"," -4.96 %","   .36 %"
"2020-12-15","   .00 %"," ##.## %","  2.50 %","   .64 %"," ##.## %","   .82 %","   .43 %"," 88.63 %","  2.00 %"," ##.## %","   .00 %"," ##.## %","   .81 %","  2.04 %","  1.41 %"," ##.## %","   .78 %"
"2020-12-16","   .00 %"," ##.## %","  2.54 %","   .21 %"," ##.## %","   .72 %","   .40 %"," 87.81 %","  3.59 %"," ##.## %","   .00 %"," ##.## %","   .40 %","  1.76 %","  1.42 %"," 75.31 %","   .94 %"
"2020-12-17","   .00 %"," ##.## %","  2.54 %","   .64 %"," ##.## %","   .74 %","   .40 %"," 93.47 %","  1.74 %"," ##.## %","   .00 %"," ##.## %","   .37 %","  1.17 %","  1.42 %"," ##.## %","   .81 %"
"2020-12-18","   .00 %"," ##.## %","  2.72 %","   .42 %","  -.89 %","   .64 %","   .34 %"," -2.79 %","  2.17 %"," ##.## %","   .00 %"," -4.10 %","   .31 %","  1.27 %","  1.42 %"," -2.84 %","   .74 %"
"2020-12-19","   .00 %"," ##.## %","  2.63 %","   .42 %"," -1.64 %","   .74 %","   .33 %"," -4.84 %","  2.28 %"," ##.## %","   .00 %"," -8.02 %","   .00 %","   .00 %","  1.37 %"," -5.09 %","   .81 %"
"2020-12-20","   .00 %"," ##.## %"," 42.51 %","   .21 %"," ##.## %","  1.12 %","   .33 %"," ##.## %","  3.56 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.38 %"," ##.## %","   .49 %"
"2020-12-21","   .00 %","  4.19 %","   .36 %","   .63 %","  2.76 %","  1.03 %","   .36 %"," 10.52 %","  3.44 %","  5.36 %","   .00 %"," 13.30 %","   .68 %","   .00 %","  1.40 %","  9.32 %","   .32 %"
"2020-12-22","   .00 %"," 24.93 %","   .57 %","   .00 %","   .00 %","   .86 %","   .35 %"," ##.## %","  2.35 %"," 37.69 %","   .00 %","   .00 %","   .53 %","  2.18 %","  1.37 %","   .00 %","  1.02 %"
"2020-12-23","   .00 %","  -.83 %","  -.06 %","   .41 %","  -.59 %","   .75 %","   .28 %"," -1.71 %","  2.30 %"," -1.34 %","   .00 %"," -3.23 %","   .36 %","  1.37 %","  1.39 %"," -1.74 %","  1.09 %"
"2020-12-24","   .00 %","   .40 %","   .04 %","   .21 %"," ##.## %","   .89 %","   .28 %"," ##.## %","  2.25 %","   .70 %","   .00 %"," ##.## %","   .25 %","   .00 %","  1.35 %"," ##.## %","   .83 %"
"2020-12-25","   .00 %"," -9.42 %","  -.58 %","   .00 %","   .00 %","  1.25 %","   .24 %","   .00 %","  2.59 %","-13.38 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .82 %"
"2020-12-26","   .00 %"," ##.## %","  2.80 %","   .00 %"," ##.## %","   .71 %","   .25 %"," ##.## %","  1.89 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.31 %"," 81.61 %","   .30 %"
"2020-12-27","   .11 %"," ##.## %","  2.89 %","   .00 %"," 77.77 %","  1.16 %","   .22 %"," ##.## %","  1.36 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.29 %"," 68.55 %","   .49 %"
"2020-12-28","   .00 %"," ##.## %","  2.95 %","  1.03 %"," ##.## %","  1.01 %","   .22 %"," ##.## %","  4.88 %"," ##.## %","   .00 %"," ##.## %","   .60 %","   .00 %","  1.29 %"," ##.## %","   .50 %"
"2020-12-29","   .00 %"," ##.## %"," 43.15 %","   .20 %","   .00 %","  1.17 %","   .24 %","   .00 %","  2.33 %"," ##.## %","   .00 %","   .00 %","   .64 %","  2.48 %","  1.26 %","   .00 %","   .64 %"
"2020-12-30","   .00 %","-41.50 %"," -1.24 %","   .20 %"," -9.65 %","  1.11 %","   .27 %","-33.71 %","  2.39 %","-38.44 %","   .00 %","-43.58 %","   .49 %","  2.86 %","  1.25 %","-38.32 %","  1.37 %"
"2020-12-31","   .00 %"," ##.## %"," 45.08 %","   .00 %"," ##.## %","   .88 %","   .23 %"," ##.## %","  1.89 %"," ##.## %","   .00 %"," ##.## %","   .29 %","   .00 %","  1.16 %"," ##.## %","  1.33 %"
"2021-01-01","   .00 %","-12.24 %","  -.66 %","   .20 %"," -3.34 %","   .86 %","   .21 %","-15.07 %","  2.73 %","-18.88 %","   .00 %","-20.06 %","   .00 %","   .00 %","  1.02 %","-21.74 %","   .84 %"
"2021-01-02","   .00 %"," 27.36 %","   .95 %","   .00 %"," 32.25 %","  1.01 %","   .18 %"," ##.## %","  2.12 %"," 42.09 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .96 %"," 59.69 %","   .60 %"
"2021-01-03","   .00 %"," ##.## %","  2.75 %","   .00 %"," ##.## %","   .79 %","   .18 %"," ##.## %","  1.98 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .91 %"," ##.## %","   .61 %"
"2021-01-04","   .00 %","-38.12 %"," -1.12 %","  1.42 %"," -7.77 %","   .78 %","   .20 %","-30.49 %","  2.65 %","-36.62 %","   .00 %","-39.88 %","   .47 %","   .00 %","   .92 %","-35.84 %","   .55 %"
"2021-01-05","   .00 %"," 51.64 %","  1.14 %","   .40 %"," 93.77 %","   .86 %","   .18 %"," ##.## %","  1.99 %"," 77.49 %","   .00 %"," ##.## %","   .69 %","  2.96 %","   .89 %"," 85.13 %","  1.17 %"
"2021-01-06","   .00 %"," ##.## %","  3.17 %","   .00 %"," -7.11 %","   .81 %","   .15 %","-28.77 %","  1.85 %"," ##.## %","   .00 %","-38.48 %","   .00 %","   .00 %","   .87 %","-34.27 %","  1.36 %"
"2021-01-07","   .00 %","-17.18 %","  -.93 %","   .20 %"," -3.49 %","   .96 %","   .18 %","-18.25 %","  3.35 %","-25.81 %","   .00 %","-25.57 %","   .48 %","  3.08 %","   .88 %","-25.81 %","  1.50 %"
"2021-01-08","   .00 %"," 11.65 %","   .86 %","   .20 %"," 91.60 %","   .99 %","   .15 %"," ##.## %","  1.76 %"," 16.15 %","   .00 %"," ##.## %","   .39 %","  1.85 %","   .84 %"," 90.39 %","  1.70 %"
"2021-01-09","   .00 %","-18.47 %","  -.87 %","   .20 %"," -3.56 %","   .82 %","   .15 %","-18.63 %","  2.27 %","-26.53 %","   .00 %","-26.79 %","   .00 %","   .00 %","   .81 %","-26.08 %","  1.29 %"
"2021-01-10","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .76 %","   .13 %"," ##.## %","  1.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %"," ##.## %","   .70 %"
"2021-01-11","   .00 %"," ##.## %","  3.28 %","   .40 %"," ##.## %","   .89 %","   .16 %"," ##.## %","  2.19 %"," ##.## %","   .00 %"," ##.## %","   .77 %","   .00 %","   .76 %"," ##.## %","   .65 %"
"2021-01-12","   .00 %"," ##.## %"," 43.28 %","   .20 %"," -1.51 %","  1.24 %","   .17 %"," -8.14 %","  1.72 %"," ##.## %","   .00 %","-11.52 %","   .78 %","  2.48 %","   .74 %","-12.81 %","  1.52 %"
"2021-01-13","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","  1.24 %","   .17 %"," ##.## %","   .84 %","   .00 %","   .00 %","   .00 %","   .37 %","  1.73 %","   .75 %"," ##.## %","  1.88 %"
"2021-01-14","   .00 %"," 43.14 %","  1.20 %","   .39 %"," 53.95 %","  1.18 %","   .14 %"," ##.## %","  1.84 %"," 70.26 %","   .00 %"," ##.## %","   .38 %","  3.57 %","   .73 %"," 90.42 %","  1.48 %"
"2021-01-15","   .00 %"," 55.28 %","  1.27 %","   .39 %"," ##.## %","   .94 %","   .15 %"," ##.## %","  1.56 %"," 86.44 %","   .00 %"," ##.## %","   .44 %","  1.35 %","   .72 %","   .00 %","  1.49 %"
"2021-01-16","   .00 %"," ##.## %","  3.43 %","   .59 %"," ##.## %","  1.11 %","   .17 %"," ##.## %","  1.05 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .71 %"," ##.## %","  1.49 %"
"2021-01-17","   .00 %"," 43.07 %","  1.22 %","   .19 %"," ##.## %","   .85 %","   .15 %"," ##.## %","  1.20 %"," 65.50 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .69 %"," ##.## %","   .77 %"
"2021-01-18","   .00 %"," ##.## %"," 45.44 %","   .19 %"," ##.## %","  1.14 %","   .15 %"," ##.## %","  1.50 %"," ##.## %","   .00 %"," ##.## %","   .85 %","   .00 %","   .68 %"," ##.## %","   .67 %"
"2021-01-19","   .00 %"," ##.## %","  3.23 %","   .39 %"," ##.## %","  1.17 %","   .15 %"," ##.## %","  1.33 %"," ##.## %","   .00 %"," ##.## %","   .75 %","  2.60 %","   .69 %"," ##.## %","  1.79 %"
"2021-01-20","   .00 %"," ##.## %","  2.13 %","   .00 %"," ##.## %","  1.00 %","   .15 %"," ##.## %","  1.23 %"," ##.## %","   .00 %"," ##.## %","   .86 %","  1.95 %","   .65 %"," ##.## %","  1.99 %"
"2021-01-21","   .00 %"," ##.## %","  2.87 %","   .19 %"," ##.## %","  1.29 %","   .16 %"," ##.## %","   .91 %"," ##.## %","   .00 %"," ##.## %","   .74 %","  1.15 %","   .62 %"," ##.## %","  1.39 %"
"2021-01-22","   .00 %"," ##.## %","  3.60 %","   .00 %"," 15.91 %","   .92 %","   .13 %"," 76.88 %","   .68 %"," ##.## %","   .00 %"," 95.15 %","   .73 %","   .77 %","   .60 %"," 66.92 %","  1.48 %"
"2021-01-23","   .00 %"," 17.11 %","   .92 %","   .19 %"," ##.## %","   .77 %","   .12 %"," ##.## %","   .90 %"," 27.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .58 %"," ##.## %","  1.41 %"
"2021-01-24","   .00 %"," 30.20 %","  1.31 %","   .19 %"," 17.16 %","   .62 %","   .16 %"," 83.93 %","   .82 %"," 50.45 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .56 %"," 71.62 %","   .63 %"
"2021-01-25","   .00 %"," 74.67 %","  1.67 %","   .19 %"," ##.## %","  1.07 %","   .17 %"," ##.## %","   .81 %"," ##.## %","   .00 %"," ##.## %","  1.38 %","   .00 %","   .55 %","   .00 %","   .61 %"
"2021-01-26","   .00 %","-11.44 %","  -.50 %","   .38 %"," -1.75 %","  1.19 %","   .14 %"," -9.97 %","   .51 %","-15.72 %","   .00 %","-15.64 %","  1.04 %","  2.20 %","   .53 %","-13.73 %","  1.66 %"
"2021-01-27","   .00 %"," 12.01 %","   .50 %","   .00 %","  2.67 %","  1.36 %","   .16 %"," 14.81 %","   .58 %"," 19.86 %","   .00 %"," 20.22 %","   .88 %","  1.58 %","   .52 %"," 23.55 %","  1.72 %"
"2021-01-28","   .00 %"," 16.61 %","   .92 %","   .19 %","  4.94 %","  1.65 %","   .15 %"," 24.13 %","   .94 %"," 27.38 %","   .00 %"," 36.14 %","   .90 %","   .83 %","   .51 %"," 35.15 %","  1.21 %"
"2021-01-29","   .00 %"," 61.23 %","  1.60 %","   .19 %","-22.11 %","   .64 %","   .12 %","-26.73 %","  1.07 %"," ##.## %","   .00 %","-33.70 %","   .89 %","   .62 %","   .51 %","-22.50 %","  1.21 %"
"2021-01-30","   .00 %"," 74.22 %","  1.73 %","   .19 %"," ##.## %","   .71 %","   .14 %"," ##.## %","   .42 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .50 %"," ##.## %","  1.15 %"
"2021-01-31","   .00 %"," ##.## %","  3.88 %","   .00 %"," ##.## %","   .91 %","   .12 %"," ##.## %","   .35 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .49 %"," ##.## %","   .56 %"
"2021-02-01","   .00 %"," 48.34 %","  1.67 %","   .19 %"," ##.## %","   .93 %","   .14 %"," ##.## %","   .70 %"," 80.05 %","   .00 %"," ##.## %","  1.31 %","   .00 %","   .48 %"," ##.## %","   .38 %"
"2021-02-02","   .00 %"," 94.12 %","  2.29 %","   .38 %","  2.83 %","  1.00 %","   .12 %"," 16.22 %","   .42 %"," ##.## %","   .00 %"," 23.41 %","  1.23 %","  1.93 %","   .46 %"," 25.86 %","  1.36 %"
"2021-02-03","   .00 %"," ##.## %","  3.19 %","   .19 %"," ##.## %","   .62 %","   .14 %"," ##.## %","   .49 %"," ##.## %","   .00 %"," ##.## %","   .94 %","  1.05 %","   .45 %"," ##.## %","  1.22 %"
"2021-02-04","   .00 %"," ##.## %","  3.10 %","   .75 %"," ##.## %","   .75 %","   .12 %"," ##.## %","   .76 %"," ##.## %","   .00 %"," ##.## %","   .72 %","   .75 %","   .43 %"," ##.## %","   .84 %"
"2021-02-05","   .00 %"," ##.## %","  4.01 %","   .37 %"," ##.## %","   .65 %","   .14 %"," ##.## %","   .34 %"," ##.## %","   .00 %"," ##.## %","   .96 %","   .72 %","   .42 %"," ##.## %","   .92 %"
"2021-02-06","   .00 %"," ##.## %"," 47.69 %","   .19 %"," ##.## %","   .61 %","   .13 %"," ##.## %","   .48 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .41 %"," ##.## %","   .74 %"
"2021-02-07","   .00 %","   .00 %","  4.01 %","   .00 %"," ##.## %","   .52 %","   .10 %"," ##.## %","   .20 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .42 %","   .00 %","   .33 %"
"2021-02-08","   .00 %"," ##.## %"," 46.97 %","   .37 %"," ##.## %","   .66 %","   .11 %"," ##.## %","   .54 %"," ##.## %","   .00 %"," ##.## %","  1.48 %","   .00 %","   .38 %"," -8.33 %","   .30 %"
"2021-02-09","   .00 %"," ##.## %","  3.97 %","   .37 %"," ##.## %","   .67 %","   .15 %"," ##.## %","   .27 %"," ##.## %","   .00 %"," ##.## %","  1.23 %","   .60 %","   .36 %"," ##.## %","   .93 %"
"2021-02-10","   .00 %","-32.65 %","  -.37 %","   .55 %"," -7.33 %","   .60 %","   .10 %","-18.70 %","   .67 %","-17.88 %","   .00 %","-23.55 %","  1.02 %","  1.13 %","   .35 %","-14.85 %","   .88 %"
"2021-02-11","   .00 %"," 42.58 %","  1.79 %","   .18 %"," ##.## %","   .67 %","   .11 %"," ##.## %","   .74 %"," 73.48 %","   .00 %"," ##.## %","   .81 %","   .36 %","   .35 %"," ##.## %","   .59 %"
"2021-02-12","   .00 %"," 50.36 %","  1.88 %","   .55 %"," 30.17 %","   .85 %","   .10 %"," ##.## %","   .46 %"," 84.19 %","   .00 %"," ##.## %","   .83 %","   .47 %","   .36 %"," ##.## %","   .66 %"
"2021-02-13","   .00 %"," 48.06 %","  1.88 %","   .18 %"," 25.20 %","   .86 %","   .13 %"," ##.## %","   .53 %"," 78.39 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .34 %"," ##.## %","   .53 %"
"2021-02-14","   .00 %"," ##.## %","  2.99 %","  1.09 %"," ##.## %","   .75 %","   .11 %"," ##.## %","   .33 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .34 %"," ##.## %","   .22 %"
"2021-02-15","   .00 %","-37.95 %","  -.33 %","   .00 %","-16.64 %","   .55 %","   .14 %","-20.95 %","   .46 %","-18.28 %","  4.00 %","-25.07 %","  1.08 %","   .00 %","   .33 %","-14.55 %","   .20 %"
"2021-02-16","   .00 %"," ##.## %","  4.18 %","   .90 %"," ##.## %","   .69 %","   .15 %"," ##.## %","   .26 %"," ##.## %","   .00 %"," ##.## %","   .81 %","   .47 %","   .33 %"," ##.## %","   .68 %"
"2021-02-17","   .00 %","-12.00 %","  -.12 %","   .71 %","-16.53 %","   .57 %","   .11 %","-20.12 %","   .39 %"," -8.60 %","   .00 %","-23.93 %","   .51 %","   .66 %","   .31 %","-13.69 %","   .62 %"
"2021-02-18","   .00 %","   .00 %","   .37 %","   .18 %","   .00 %","   .54 %","   .14 %"," ##.## %","   .39 %","   .00 %","   .00 %","   .00 %","   .59 %","   .23 %","   .30 %"," ##.## %","   .38 %"
"2021-02-19","   .00 %"," 53.46 %","  1.98 %","   .88 %","   .00 %","   .54 %","   .13 %","   .00 %","   .19 %"," 87.75 %","   .00 %","   .00 %","   .60 %","   .40 %","   .29 %","   .00 %","   .45 %"
"2021-02-20","   .00 %","-24.38 %","  -.17 %","  1.05 %"," 20.17 %","   .48 %","   .11 %"," ##.## %","   .26 %","-11.59 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .29 %"," ##.## %","   .37 %"
"2021-02-21","   .00 %"," 53.01 %","  1.94 %","   .00 %"," 44.35 %","   .50 %","   .12 %"," ##.## %","   .32 %"," 83.65 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .28 %"," ##.## %","   .18 %"
"2021-02-22","   .00 %"," ##.## %"," 44.44 %","   .17 %"," ##.## %","   .59 %","   .15 %"," ##.## %","   .70 %"," ##.## %","   .00 %"," ##.## %","   .80 %","   .00 %","   .28 %"," ##.## %","   .15 %"
